row_id,name,startdate,location,about,page_url
1979,3292,67,0,36,2174
1980,3196,52,0,38,1401
1981,1214,64,0,6,2030
1982,2353,50,0,26,1350
1983,3906,125,0,38,5156
1984,3557,99,0,7,3332
1985,609,76,0,64,2197
1986,1871,108,0,17,3575
1987,4263,118,0,0,4060
1988,3993,117,0,10,4174
1989,61,25,0,8,769
1990,37,116,0,38,3826
1991,1424,13,0,29,410
1992,4155,13,0,29,1224
1993,1951,67,0,36,2165
1994,1787,118,0,0,4110
1995,2820,124,0,26,4609
1996,4369,13,0,29,401
1997,503,68,0,61,1943
1998,3057,14,0,32,476
1999,3451,120,0,24,4712
2000,3590,125,0,38,5182
2001,1001,28,0,35,1005
2002,1261,78,0,19,2683
2003,4301,12,0,38,199
2004,3170,117,0,10,4160
2005,3873,124,0,26,4629
2006,2319,126,0,59,4817
2007,3489,125,0,38,5067
2008,611,1,0,54,7
2009,1095,22,0,56,637
2010,615,44,0,31,1267
2011,4111,119,0,19,4329
2012,2326,128,0,49,5241
2013,1455,20,0,38,660
2014,5030,119,0,19,4318
2015,5077,27,0,6,758
2016,1377,94,0,3,2968
2017,1557,123,0,16,4395
2018,4266,120,0,24,4696
2019,842,68,0,61,1853
2020,2176,109,0,26,3513
2021,129,53,0,35,1695
2022,4757,124,0,26,4529
2023,4055,125,0,38,5170
2024,3463,124,0,26,4644
2025,299,70,0,52,2520
2026,3213,124,0,26,4625
2027,3707,114,0,37,3962
2028,3414,115,0,51,4019
2029,3888,13,0,29,391
2030,2261,113,0,11,3621
2031,1103,68,0,61,1900
2032,981,114,0,37,3910
2033,351,122,0,42,4983
2034,423,70,0,52,2528
2035,1557,80,0,26,2623
2036,3218,12,0,38,277
2037,4731,86,0,3,2772
2038,1671,113,0,11,3638
2039,4452,55,0,46,1663
2040,4383,86,0,3,2795
2041,2551,94,0,3,3037
2042,1943,115,0,51,3983
2043,3194,90,0,10,3074
2044,2414,90,0,10,3083
2045,2955,95,0,46,3135
2046,571,98,0,58,3198
2047,1960,127,0,49,5231
2048,1688,13,0,29,389
2049,3259,100,0,6,3372
2050,1594,120,0,24,4700
2051,221,17,0,35,537
2052,4536,29,0,46,850
2053,2472,55,0,46,1603
2054,2007,50,0,26,1347
2055,1898,12,0,38,307
2056,3544,50,0,26,1346
2057,3714,65,0,46,2117
2058,128,28,0,35,983
2059,4812,116,0,38,3851
2060,72,86,0,3,2845
2061,4626,12,0,38,197
2062,763,68,0,61,1879
2063,1563,29,0,46,840
2064,1500,117,0,10,4143
2065,3165,117,0,10,4164
2066,2201,55,0,46,1598
2067,1642,118,0,0,4058
2068,3062,121,0,50,4937
2069,1672,113,0,11,3635
2070,4599,39,0,25,1146
2071,2198,116,0,38,3784
2072,2604,51,0,32,1470
2073,1221,124,0,26,4676
2074,4669,13,0,29,497
2075,3719,116,0,38,3871
2076,4633,118,0,0,4045
2077,2526,125,0,38,5016
2078,4737,16,0,46,454
2079,792,76,0,64,2203
2080,1466,121,0,50,4941
2081,4376,116,0,38,3861
2082,2396,35,0,26,1051
2083,2084,80,0,26,2618
2084,2442,71,0,2,2375
2085,1439,103,0,46,3304
2086,1359,108,0,17,3564
2087,1946,126,0,59,4871
2088,3715,11,0,3,124
2089,3956,116,0,38,3877
2090,1042,122,0,42,4984
2091,3253,12,0,38,271
2092,377,30,0,60,715
2093,4748,51,0,32,1526
2094,1995,90,0,10,3091
2095,4945,126,0,59,4827
2096,4345,20,0,38,654
2097,2100,117,0,10,4158
2098,4927,12,0,38,204
2099,4393,55,0,46,1675
2100,1496,86,0,3,2771
2101,84,38,0,36,1133
2102,606,76,0,64,2202
2103,1583,71,0,2,2317
2104,4620,29,0,46,855
2105,3919,13,0,29,444
2106,2088,99,0,7,3337
2107,2241,120,0,24,4796
2108,3475,126,0,59,4858
2109,1727,86,0,3,2752
2110,4163,48,0,16,1314
2111,1117,68,0,61,1871
2112,4561,13,0,29,1447
2113,4194,120,0,24,4752
2114,1846,119,0,19,4255
2115,4548,60,0,18,1796
2116,1508,113,0,11,3619
2117,2476,13,0,29,1368
2118,2671,102,0,70,3439
2119,4914,124,0,26,4677
2120,2700,94,0,3,3036
2121,2381,13,0,29,2295
2122,4880,12,0,38,274
2123,2093,16,0,46,468
2124,4523,55,0,46,1573
2125,604,122,0,42,4971
2126,4304,108,0,17,3573
2127,3088,35,0,26,1030
2128,3894,29,0,46,831
2129,2207,12,0,38,166
2130,2919,99,0,7,3329
2131,4732,12,0,38,168
2132,2914,48,0,16,1318
2133,4090,86,0,3,2751
2134,5076,117,0,10,4238
2135,4917,92,0,22,3187
2136,4397,113,0,11,3674
2137,2301,104,0,34,3395
2138,665,1,0,54,9
2139,245,28,0,35,989
2140,3857,75,0,38,2481
2141,4788,78,0,19,2670
2142,898,103,0,46,3286
2143,2020,102,0,70,3447
2144,894,68,0,61,1951
2145,679,21,0,66,599
2146,1259,55,0,46,1584
2147,3823,123,0,16,4387
2148,1951,66,0,37,2440
2149,2981,120,0,24,4744
2150,4952,125,0,38,5139
2151,1707,117,0,10,4218
2152,1968,128,0,48,5285
2153,3582,92,0,22,3185
2154,2583,13,0,29,1231
2155,4317,13,0,29,2298
2156,4268,9,0,40,140
2157,246,53,0,35,1712
2158,1118,21,0,66,601
2159,4816,35,0,26,1043
2160,1624,46,0,19,1276
2161,1477,13,0,29,900
2162,1290,5,0,8,114
2163,2556,39,0,25,1166
2164,4773,117,0,10,4207
2165,1272,90,0,10,3080
2166,2816,29,0,46,830
2167,2080,103,0,46,3318
2168,1809,118,0,0,4044
2169,2733,127,0,49,5328
2170,597,1,0,54,23
2171,4414,124,0,26,4620
2172,861,88,0,43,2912
2173,3677,58,0,23,1787
2174,1511,80,0,26,2632
2175,3764,55,0,46,1600
2176,104,28,0,35,960
2177,2804,12,0,38,243
2178,1276,13,0,29,362
2179,2947,80,0,26,2656
2180,3869,125,0,38,5034
2181,3769,65,0,46,2139
2182,520,70,0,52,2523
2183,317,88,0,43,2896
2184,3239,128,0,48,5261
2185,223,38,0,36,1135
2186,4365,116,0,38,3800
2187,114,38,0,36,1134
2188,2865,116,0,38,3755
2189,5003,119,0,19,4344
2190,144,28,0,35,994
2191,4256,124,0,26,4438
2192,3143,50,0,26,1351
2193,3884,117,0,10,4140
2194,4318,121,0,50,4930
2195,2076,71,0,2,2361
2196,563,22,0,56,606
2197,4495,121,0,50,4942
2198,1771,124,0,26,4493
2199,3927,125,0,38,5061
2200,3981,117,0,10,4133
2201,1348,124,0,26,4580
2202,3495,35,0,26,1048
2203,460,91,0,44,3172
2204,644,105,0,62,3248
2205,3190,116,0,38,3852
2206,2355,117,0,10,4211
2207,2677,13,0,29,1252
2208,1821,126,0,59,4826
2209,1073,76,0,64,2187
2210,4142,113,0,11,3672
2211,3,36,0,1,1189
2212,4948,116,0,38,3801
2213,4018,125,0,38,5165
2214,3862,117,0,10,4125
2215,3140,116,0,38,3853
2216,1965,127,0,49,5232
2217,1935,64,0,6,2026
2218,41,75,0,38,2489
2219,2609,120,0,24,4781
2220,1892,90,0,10,3092
2221,5024,119,0,19,4266
2222,3074,125,0,38,5107
2223,4283,13,0,29,1559
2224,1503,74,0,18,2410
2225,4113,83,0,19,2738
2226,5048,119,0,19,4265
2227,1743,120,0,24,4772
2228,2574,113,0,11,3709
2229,2409,12,0,38,232
2230,3678,55,0,46,1625
2231,4095,9,0,40,161
2232,2642,29,0,46,826
2233,39,121,0,50,4940
2234,3752,120,0,24,4720
2235,2953,81,0,53,2711
2236,1571,96,0,18,3231
2237,4065,90,0,10,3094
2238,1630,65,0,46,2096
2239,4205,124,0,26,4455
2240,3952,36,0,1,1184
2241,844,68,0,61,1938
2242,5000,119,0,19,4299
2243,175,28,0,35,955
2244,483,44,0,31,1256
2245,1284,125,0,38,5205
2246,2870,119,0,19,4338
2247,3662,9,0,40,158
2248,204,45,0,37,1273
2249,4125,71,0,2,2311
2250,443,1,0,54,5
2251,4322,18,0,23,519
2252,2933,48,0,16,1311
2253,4285,13,0,29,2081
2254,2871,96,0,18,3230
2255,4970,80,0,26,2633
2256,4698,95,0,46,3136
2257,2544,113,0,11,3643
2258,1510,124,0,26,4588
2259,3172,13,0,29,384
2260,4231,86,0,3,2742
2261,5088,119,0,19,4253
2262,826,122,0,42,4986
2263,3983,125,0,38,5045
2264,3569,13,0,29,805
2265,1011,123,0,16,4397
2266,2952,12,0,38,304
2267,2099,64,0,6,2013
2268,1328,116,0,38,3774
2269,1432,116,0,38,3776
2270,3151,118,0,0,4055
2271,42,125,0,38,5221
2272,495,0,0,55,5349
2273,901,68,0,61,1890
2274,1712,12,0,38,165
2275,1384,55,0,46,1670
2276,347,91,0,44,3165
2277,1213,68,0,61,1894
2278,2011,115,0,51,4005
2279,3516,87,0,38,2863
2280,5009,33,0,15,1104
2281,4733,52,0,38,1396
2282,3850,71,0,2,2341
2283,1311,115,0,51,4023
2284,3564,50,0,26,1328
2285,5070,64,0,6,2027
2286,2825,40,0,3,1198
2287,3238,127,0,49,5300
2288,2545,78,0,19,2663
2289,1361,13,0,29,911
2290,3213,108,0,17,3559
2291,2520,109,0,26,3471
2292,1303,116,0,38,3754
2293,4098,125,0,38,5097
2294,2343,13,0,29,2289
2295,4220,13,0,29,1250
2296,4594,125,0,38,5154
2297,4057,13,0,29,415
2298,1178,1,0,54,30
2299,1016,109,0,26,3523
2300,2793,117,0,10,4203
2301,4456,116,0,38,3775
2302,2967,124,0,26,4662
2303,2065,120,0,24,4813
2304,2762,33,0,15,1113
2305,3723,90,0,10,3088
2306,1258,63,0,7,2051
2307,945,13,0,29,1774
2308,605,76,0,64,2238
2309,821,105,0,62,3280
2310,1895,13,0,29,1127
2311,4493,13,0,29,2604
2312,2223,71,0,2,2350
2313,2513,80,0,26,2662
2314,5017,119,0,19,4323
2315,4001,120,0,24,4709
2316,1,13,0,29,1177
2317,4273,13,0,29,365
2318,4558,86,0,3,2838
2319,4552,124,0,26,4476
2320,2640,117,0,10,4228
2321,1220,124,0,26,4675
2322,3686,117,0,10,4199
2323,1526,124,0,26,4557
2324,827,68,0,61,1859
2325,3564,35,0,26,1034
2326,291,71,0,2,2323
2327,1371,13,0,29,797
2328,2625,12,0,38,279
2329,2033,13,0,29,2288
2330,2334,127,0,49,5246
2331,4555,13,0,29,406
2332,1987,128,0,48,5304
2333,2398,13,0,29,375
2334,2935,75,0,38,2473
2335,2678,71,0,2,2360
2336,2629,101,0,8,3356
2337,2248,13,0,29,2569
2338,3036,78,0,19,2692
2339,1256,50,0,26,1342
2340,1655,66,0,37,2441
2341,3878,94,0,3,2997
2342,2842,19,0,27,667
2343,4374,103,0,46,3284
2344,1784,76,0,64,2242
2345,3651,125,0,38,5128
2346,1101,61,0,57,1741
2347,516,68,0,61,1949
2348,310,43,0,67,1242
2349,2736,128,0,48,5268
2350,4736,123,0,16,4405
2351,701,1,0,54,81
2352,4156,35,0,26,1061
2353,1053,88,0,43,2892
2354,58,106,0,20,3414
2355,4062,120,0,24,4733
2356,3482,89,0,28,2918
2357,4172,115,0,51,3984
2358,4566,87,0,38,2859
2359,1331,100,0,6,3376
2360,392,122,0,42,4999
2361,4014,120,0,24,4773
2362,4053,13,0,29,1565
2363,1114,68,0,61,1878
2364,3045,87,0,38,2860
2365,1956,89,0,28,2936
2366,3963,124,0,26,4638
2367,4706,42,0,30,1238
2368,5062,109,0,26,3508
2369,4360,13,0,29,395
2370,1028,111,0,63,3435
2371,5089,110,0,18,3537
2372,4849,36,0,1,1190
2373,2184,95,0,46,3149
2374,3731,71,0,2,2365
2375,2798,13,0,29,678
2376,1589,71,0,2,2346
2377,2471,117,0,10,4176
2378,3432,115,0,51,4021
2379,4738,13,0,29,1810
2380,1305,116,0,38,3836
2381,4514,13,0,29,494
2382,1362,11,0,3,126
2383,2059,114,0,37,3929
2384,1800,124,0,26,4526
2385,4034,125,0,38,5192
2386,736,76,0,64,2252
2387,332,51,0,32,1554
2388,97,51,0,32,1522
2389,2005,113,0,11,3647
2390,1587,13,0,29,372
2391,3635,114,0,37,3955
2392,3118,117,0,10,4126
2393,4868,13,0,29,374
2394,1310,125,0,38,5150
2395,261,31,0,33,927
2396,4605,117,0,10,4179
2397,91,17,0,35,541
2398,2601,108,0,17,3589
2399,4851,125,0,38,5019
2400,646,98,0,58,3204
2401,3625,87,0,38,2887
2402,13,97,0,13,3224
2403,2646,124,0,26,4614
2404,3982,33,0,15,1082
2405,1805,120,0,24,4731
2406,1552,119,0,19,4289
2407,4245,121,0,50,4921
2408,2357,4,0,8,98
2409,991,17,0,35,566
2410,427,88,0,43,2889
2411,962,94,0,3,2972
2412,1502,116,0,38,3796
2413,3445,120,0,24,4750
2414,1912,119,0,19,4245
2415,4249,116,0,38,3786
2416,1625,119,0,19,4319
2417,4440,109,0,26,3487
2418,467,1,0,54,55
2419,4552,56,0,3,1682
2420,4004,13,0,29,1220
2421,3873,108,0,17,3571
2422,3942,99,0,7,3330
2423,3745,124,0,26,4568
2424,813,30,0,60,714
2425,2581,13,0,29,1996
2426,4101,124,0,26,4472
2427,1970,128,0,48,5259
2428,3420,55,0,46,1637
2429,1301,87,0,38,2880
2430,2423,99,0,7,3327
2431,1843,121,0,50,4892
2432,4552,26,0,7,789
2433,4300,59,0,70,1987
2434,1487,13,0,29,1999
2435,2869,71,0,2,2349
2436,3271,64,0,6,2025
2437,2958,124,0,26,4491
2438,4654,63,0,7,2040
2439,1061,47,0,45,1406
2440,4353,50,0,26,1330
2441,4509,13,0,29,483
2442,244,17,0,35,559
2443,117,28,0,35,944
2444,1944,116,0,38,3843
2445,2737,127,0,49,5242
2446,4017,103,0,46,3297
2447,380,1,0,54,70
2448,4622,86,0,3,2843
2449,753,76,0,64,2233
2450,4799,124,0,26,4627
2451,4232,109,0,26,3475
2452,2217,71,0,2,2338
2453,4406,13,0,29,2575
2454,4667,120,0,24,4757
2455,1283,73,0,35,2591
2456,1957,127,0,49,5301
2457,3099,13,0,29,340
2458,3410,120,0,24,4702
2459,469,30,0,60,706
2460,1005,38,0,36,1138
2461,4787,116,0,38,3725
2462,872,1,0,54,49
2463,3934,49,0,14,1445
2464,1862,80,0,26,2624
2465,3959,37,0,8,1192
2466,2122,124,0,26,4468
2467,1343,102,0,70,3455
2468,2308,128,0,49,5295
2469,2160,72,0,9,2405
2470,465,22,0,56,619
2471,1830,66,0,37,2447
2472,2226,80,0,26,2635
2473,3598,60,0,18,1799
2474,4855,94,0,3,2974
2475,131,53,0,35,1705
2476,3668,86,0,3,2789
2477,618,111,0,63,3433
2478,4460,73,0,35,2577
2479,2872,64,0,6,2023
2480,119,31,0,33,928
2481,3592,39,0,25,1144
2482,779,122,0,42,4972
2483,1763,118,0,0,4105
2484,839,105,0,62,3251
2485,3236,128,0,49,5284
2486,1180,68,0,61,1855
2487,3426,119,0,19,4300
2488,554,122,0,42,4953
2489,835,68,0,61,1844
2490,1337,116,0,38,3806
2491,1341,124,0,26,4623
2492,4165,48,0,16,1313
2493,5013,119,0,19,4349
2494,692,47,0,45,1430
2495,4839,121,0,50,4884
2496,155,28,0,35,1008
2497,3800,55,0,46,1639
2498,436,47,0,45,1437
2499,440,1,0,54,91
2500,2623,35,0,26,1036
2501,2285,12,0,38,275
2502,95,51,0,32,1511
2503,4198,125,0,38,5120
2504,4299,86,0,3,2787
2505,4084,117,0,10,4212
2506,4695,124,0,26,4533
2507,3996,121,0,50,4935
2508,1038,122,0,42,5000
2509,3235,127,0,49,5272
2510,2498,94,0,3,3015
2511,1488,99,0,7,3320
2512,470,51,0,32,1519
2513,5036,119,0,19,4303
2514,3380,124,0,26,4441
2515,4104,94,0,3,3059
2516,3667,125,0,38,5042
2517,3522,69,0,47,2544
2518,4288,71,0,2,2305
2519,3744,13,0,29,1372
2520,3360,60,0,18,1795
2521,4528,71,0,2,2337
2522,203,28,0,35,962
2523,55,90,0,10,3099
2524,4995,33,0,15,1077
2525,4944,116,0,38,3849
2526,1447,13,0,29,1294
2527,2278,16,0,46,462
2528,2146,82,0,68,2734
2529,3623,13,0,29,1359
2530,2063,71,0,2,2391
2531,2273,95,0,46,3110
2532,2899,13,0,29,1121
2533,3005,23,0,70,895
2534,4947,125,0,38,5152
2535,241,51,0,32,1542
2536,675,76,0,64,2267
2537,1227,117,0,10,4209
2538,2615,128,0,48,5311
2539,4829,20,0,38,659
2540,3476,124,0,26,4545
2541,2932,124,0,26,4660
2542,830,68,0,61,1874
2543,4310,102,0,70,3454
2544,1865,71,0,2,2332
2545,1602,16,0,46,456
2546,2759,127,0,49,5264
2547,1795,52,0,38,1386
2548,1346,13,0,29,423
2549,64,124,0,26,4586
2550,2352,55,0,46,1657
2551,4027,13,0,29,1449
2552,1195,22,0,56,610
2553,659,68,0,61,1858
2554,4016,124,0,26,4427
2555,4191,125,0,38,5136
2556,157,93,0,8,2940
2557,912,36,0,1,1182
2558,4117,99,0,7,3342
2559,4847,119,0,19,4301
2560,1837,73,0,35,2588
2561,3937,65,0,46,2153
2562,2900,26,0,7,777
2563,2936,71,0,2,2314
2564,3484,117,0,10,4235
2565,4434,124,0,26,4456
2566,56,116,0,38,3825
2567,1810,80,0,26,2622
2568,3977,114,0,37,3887
2569,2999,117,0,10,4188
2570,4193,71,0,2,2328
2571,3636,114,0,37,3914
2572,4339,114,0,37,3971
2573,269,51,0,32,1472
2574,3654,118,0,0,4063
2575,2078,29,0,46,821
2576,2539,65,0,46,2098
2577,2333,128,0,49,5281
2578,3777,13,0,29,341
2579,3191,86,0,3,2839
2580,3833,112,0,33,3548
2581,1226,55,0,46,1578
2582,22,78,0,19,2684
2583,4003,13,0,29,506
2584,2487,80,0,26,2627
2585,307,76,0,64,2253
2586,1937,65,0,46,2128
2587,5063,13,0,29,2301
2588,1507,65,0,46,2094
2589,1499,124,0,26,4668
2590,1129,68,0,61,1843
2591,2172,121,0,50,4932
2592,2254,126,0,59,4846
2593,885,30,0,60,717
2594,2228,108,0,17,3556
2595,2769,110,0,18,3531
2596,301,43,0,67,1246
2597,115,51,0,32,1503
2598,2651,65,0,46,2141
2599,4040,59,0,70,1968
2600,1137,1,0,54,79
2601,1257,29,0,46,875
2602,3157,13,0,29,507
2603,426,68,0,61,1886
2604,3835,114,0,37,3907
2605,361,91,0,44,3166
2606,3543,116,0,38,3828
2607,1535,126,0,59,4824
2608,762,1,0,54,92
2609,2663,124,0,26,4566
2610,1640,77,0,33,2556
2611,364,91,0,44,3176
2612,1228,118,0,0,4103
2613,1159,68,0,61,1942
2614,462,68,0,61,1870
2615,2722,124,0,26,4499
2616,1774,52,0,38,1400
2617,1505,65,0,46,2105
2618,4405,103,0,46,3305
2619,1891,13,0,29,331
2620,2706,39,0,25,1153
2621,2768,119,0,19,4348
2622,1465,2,0,5,103
2623,159,28,0,35,1017
2624,2483,18,0,23,516
2625,2656,124,0,26,4674
2626,1548,125,0,38,5014
2627,931,25,0,8,768
2628,4549,77,0,33,2545
2629,3746,94,0,3,3055
2630,2907,113,0,11,3631
2631,3986,114,0,37,3957
2632,50,13,0,29,2282
2633,1733,126,0,59,4820
2634,2689,118,0,0,4050
2635,4729,13,0,29,2006
2636,330,30,0,60,685
2637,3836,114,0,37,3956
2638,2839,124,0,26,4567
2639,1334,116,0,38,3791
2640,2637,102,0,70,3460
2641,4349,9,0,40,148
2642,468,68,0,61,1851
2643,2095,94,0,3,3040
2644,2562,14,0,32,474
2645,3189,95,0,46,3143
2646,1962,127,0,49,5253
2647,136,17,0,35,553
2648,3804,95,0,46,3141
2649,4047,99,0,7,3351
2650,4146,115,0,51,3987
2651,3008,29,0,46,827
2652,2224,124,0,26,4422
2653,2918,125,0,38,5041
2654,2908,112,0,33,3552
2655,1747,120,0,24,4710
2656,2257,89,0,28,2925
2657,2069,125,0,38,5161
2658,2236,116,0,38,3722
2659,976,124,0,26,4527
2660,402,122,0,42,4998
2661,4552,10,0,8,119
2662,3529,124,0,26,4484
2663,181,17,0,35,565
2664,928,86,0,3,2804
2665,3680,115,0,51,4018
2666,925,116,0,38,3724
2667,4254,124,0,26,4523
2668,1530,120,0,24,4755
2669,3256,12,0,38,300
2670,3837,114,0,37,3881
2671,32,117,0,10,4227
2672,4606,13,0,29,902
2673,2358,86,0,3,2854
2674,4391,116,0,38,3793
2675,1835,126,0,59,4882
2676,3788,121,0,50,4905
2677,4934,125,0,38,5188
2678,4190,82,0,68,2733
2679,2747,55,0,46,1677
2680,4601,71,0,2,2379
2681,196,28,0,35,954
2682,4662,118,0,0,4053
2683,2783,124,0,26,4495
2684,933,120,0,24,4739
2685,4526,117,0,10,4131
2686,3223,120,0,24,4706
2687,3306,114,0,37,3948
2688,3525,117,0,10,4155
2689,4933,124,0,26,4555
2690,4265,29,0,46,842
2691,978,66,0,37,2459
2692,3402,86,0,3,2792
2693,2144,124,0,26,4559
2694,1407,120,0,24,4742
2695,2766,78,0,19,2682
2696,1841,12,0,38,200
2697,596,76,0,64,2184
2698,5045,119,0,19,4248
2699,2619,95,0,46,3158
2700,2669,116,0,38,3807
2701,789,122,0,42,4948
2702,4341,40,0,3,1202
2703,783,68,0,61,1946
2704,5006,119,0,19,4297
2705,3372,119,0,19,4328
2706,4520,58,0,23,1784
2707,621,76,0,64,2188
2708,3366,119,0,19,4337
2709,3193,35,0,26,1032
2710,3245,71,0,2,2345
2711,3815,103,0,46,3299
2712,964,26,0,7,784
2713,3580,80,0,26,2620
2714,4429,117,0,10,4139
2715,2708,55,0,46,1635
2716,2030,116,0,38,3848
2717,1855,125,0,38,5103
2718,3995,9,0,40,138
2719,2235,39,0,25,1148
2720,2312,128,0,48,5327
2721,381,44,0,31,1269
2722,4563,124,0,26,4607
2723,3246,116,0,38,3798
2724,3088,123,0,16,4378
2725,4624,120,0,24,4804
2726,4139,90,0,10,3093
2727,1079,68,0,61,1868
2728,3114,29,0,46,824
2729,971,116,0,38,3746
2730,908,116,0,38,3819
2731,4968,118,0,0,4083
2732,3652,116,0,38,3802
2733,4470,124,0,26,4528
2734,3517,13,0,29,577
2735,149,53,0,35,1709
2736,4121,33,0,15,1112
2737,2421,13,0,29,1230
2738,3932,19,0,27,662
2739,4348,125,0,38,5163
2740,1119,1,0,54,61
2741,116,51,0,32,1533
2742,1533,115,0,51,4000
2743,2929,26,0,7,786
2744,1412,94,0,3,3041
2745,3902,117,0,10,4240
2746,3590,64,0,6,2029
2747,1479,118,0,0,4096
2748,2451,117,0,10,4189
2749,1524,124,0,26,4550
2750,4461,9,0,40,139
2751,1552,83,0,19,2740
2752,3826,117,0,10,4234
2753,4507,13,0,29,2083
2754,4088,83,0,19,2736
2755,4417,117,0,10,4223
2756,4762,13,0,29,329
2757,148,17,0,35,529
2758,529,1,0,54,18
2759,2978,71,0,2,2394
2760,1676,16,0,46,448
2761,1897,94,0,3,2970
2762,3430,59,0,70,1963
2763,1963,127,0,49,5225
2764,4618,13,0,29,908
2765,2274,29,0,46,819
2766,4501,116,0,38,3858
2767,2716,29,0,46,829
2768,4928,12,0,38,234
2769,892,70,0,52,2538
2770,809,1,0,54,15
2771,3286,5,0,8,116
2772,4411,50,0,26,1341
2773,886,61,0,57,1748
2774,4664,86,0,3,2836
2775,1614,13,0,29,2292
2776,1596,113,0,11,3716
2777,2098,12,0,38,253
2778,1804,55,0,46,1676
2779,2851,65,0,46,2123
2780,2946,75,0,38,2469
2781,4438,123,0,16,4368
2782,2697,35,0,26,1056
2783,4779,125,0,38,5113
2784,4262,12,0,38,220
2785,2622,109,0,26,3527
2786,3367,119,0,19,4347
2787,2388,119,0,19,4294
2788,4997,74,0,18,2416
2789,1512,117,0,10,4121
2790,565,61,0,57,1742
2791,1823,73,0,35,2602
2792,3871,26,0,7,785
2793,857,105,0,62,3245
2794,3864,55,0,46,1614
2795,3700,55,0,46,1601
2796,3611,86,0,3,2786
2797,2954,52,0,38,1391
2798,2767,24,0,18,730
2799,2724,35,0,26,1047
2800,1405,10,0,8,120
2801,1065,47,0,45,1433
2802,1273,71,0,2,2362
2803,1822,66,0,37,2433
2804,1326,90,0,10,3073
2805,4720,102,0,70,3444
2806,3306,73,0,35,2580
2807,2595,125,0,38,5081
2808,271,86,0,3,2823
2809,4080,120,0,24,4719
2810,480,1,0,54,57
2811,3137,12,0,38,251
2812,930,119,0,19,4326
2813,4724,62,0,8,2066
2814,4192,12,0,38,278
2815,283,28,0,35,1009
2816,1203,47,0,45,1408
2817,376,51,0,32,1505
2818,4987,119,0,19,4281
2819,1329,125,0,38,5036
2820,3577,113,0,11,3678
2821,2524,90,0,10,3071
2822,955,95,0,46,3134
2823,2366,120,0,24,4729
2824,2852,55,0,46,1586
2825,1615,94,0,3,2993
2826,174,28,0,35,995
2827,3926,86,0,3,2745
2828,2620,86,0,3,2754
2829,1106,68,0,61,1839
2830,2281,113,0,11,3683
2831,1382,121,0,50,4911
2832,113,51,0,32,1504
2833,2465,94,0,3,3010
2834,2126,75,0,38,2507
2835,3594,80,0,26,2640
2836,5002,33,0,15,1102
2837,3724,86,0,3,2762
2838,3841,96,0,18,3236
2839,3876,84,0,23,2721
2840,855,105,0,62,3276
2841,1681,13,0,29,1170
2842,658,1,0,54,97
2843,1951,104,0,34,3390
2844,4425,125,0,38,5063
2845,4856,50,0,26,1323
2846,1555,123,0,16,4393
2847,1969,128,0,49,5326
2848,257,28,0,35,977
2849,471,105,0,62,3244
2850,3006,12,0,38,210
2851,3226,12,0,38,303
2852,1014,17,0,35,528
2853,3868,42,0,30,1240
2854,3519,13,0,29,414
2855,3044,71,0,2,2400
2856,2479,80,0,26,2649
2857,3781,13,0,29,1299
2858,1740,66,0,37,2425
2859,5031,13,0,29,2300
2860,4006,13,0,29,345
2861,1451,95,0,46,3128
2862,1200,122,0,42,4996
2863,1416,125,0,38,5190
2864,4079,65,0,46,2104
2865,4238,109,0,26,3501
2866,4775,125,0,38,5055
2867,106,7,0,36,110
2868,4215,13,0,29,392
2869,2696,109,0,26,3494
2870,4525,12,0,38,194
2871,1664,13,0,29,1249
2872,66,125,0,38,5099
2873,3511,55,0,46,1671
2874,2092,13,0,29,1717
2875,922,39,0,25,1160
2876,2289,86,0,3,2799
2877,4843,13,0,29,438
2878,3011,95,0,46,3159
2879,1612,121,0,50,4903
2880,1171,76,0,64,2251
2881,3527,71,0,2,2384
2882,1124,1,0,54,25
2883,3306,67,0,36,2156
2884,352,68,0,61,1940
2885,1264,12,0,38,222
2886,1902,124,0,26,4537
2887,3536,117,0,10,4165
2888,4267,35,0,26,1022
2889,2917,113,0,11,3695
2890,4382,125,0,38,5017
2891,3079,86,0,3,2853
2892,2554,12,0,38,176
2893,3281,114,0,37,3937
2894,2400,123,0,16,4360
2895,4974,116,0,38,3850
2896,3322,114,0,37,3938
2897,1342,108,0,17,3604
2898,3797,65,0,46,2102
2899,4366,13,0,29,2281
2900,4157,9,0,40,141
2901,926,109,0,26,3522
2902,4251,12,0,38,244
2903,4419,113,0,11,3629
2904,3242,114,0,37,3918
2905,3885,119,0,19,4298
2906,4196,13,0,29,1367
2907,4242,116,0,38,3770
2908,5064,13,0,29,2296
2909,896,70,0,52,2513
2910,983,24,0,18,738
2911,4487,78,0,19,2668
2912,4496,13,0,29,418
2913,1250,117,0,10,4230
2914,2188,120,0,24,4787
2915,3819,125,0,38,5076
2916,4527,12,0,38,193
2917,1966,128,0,49,5270
2918,1347,124,0,26,4516
2919,3127,55,0,46,1628
2920,3617,13,0,29,2273
2921,2024,119,0,19,4295
2922,761,21,0,66,602
2923,884,68,0,61,1909
2924,2134,87,0,38,2883
2925,4221,113,0,11,3677
2926,4623,120,0,24,4746
2927,230,28,0,35,1012
2928,4992,119,0,19,4322
2929,3955,124,0,26,4423
2930,3096,124,0,26,4473
2931,2189,13,0,29,639
2932,4552,113,0,11,3710
2933,843,1,0,54,20
