row_id,name,startdate,enddate,description,eventattendancemode,page_url
2738,80,209,207,1144,0,13
2739,142,206,204,1144,0,13
2740,78,180,178,1169,0,13
2741,75,38,38,1164,0,13
2742,75,40,39,1162,0,13
2743,75,41,40,1164,0,13
2744,75,37,36,1164,0,13
2745,82,8,8,1165,0,13
2746,83,102,100,1171,0,13
2747,87,171,169,1189,0,13
2748,88,9,9,1127,0,13
2749,90,196,194,1132,0,13
2750,89,198,196,1132,0,13
2751,91,197,195,1132,0,13
2752,148,201,199,1182,0,13
2753,150,230,228,1186,0,13
2754,86,183,181,1174,0,13
2755,153,128,126,1152,0,13
2756,153,114,112,1152,0,13
2757,152,105,103,1166,0,13
2758,92,43,43,1176,0,13
2759,92,39,41,1128,0,13
2760,98,125,123,1178,0,13
2761,103,148,146,1179,0,13
2762,103,149,147,1179,0,13
2763,104,147,145,1180,0,13
2764,120,219,217,1160,0,13
2765,120,218,216,1160,0,13
2766,120,217,215,1160,0,13
2767,105,3,3,1181,0,13
2768,106,173,171,1156,0,13
2769,113,160,158,1136,0,13
2770,108,194,192,1172,0,13
2771,111,193,191,1142,0,13
2772,111,213,211,1185,0,13
2773,112,15,15,1158,0,13
2774,112,17,17,1158,0,13
2775,112,16,16,1158,0,13
2776,112,14,14,1158,0,13
2777,135,161,159,1149,0,13
2778,24,124,122,1184,0,13
2779,24,123,121,1184,0,13
2780,24,122,120,1184,0,13
2781,134,33,33,1190,0,13
2782,138,137,135,1154,0,13
2783,18,235,233,1183,0,13
2784,20,23,23,1191,0,13
2785,75,37,36,1348,0,144
2786,94,146,144,2698,0,178
2787,116,99,97,1355,0,224
2788,114,131,129,2698,0,209
2789,24,124,122,1983,0,255
2790,93,62,60,1355,0,176
2791,114,91,89,6,0,198
2792,130,231,229,2698,0,244
2793,42,93,91,1354,0,70
2794,55,12,12,2698,0,105
2795,5,30,30,7,0,22
2796,0,112,110,2494,0,283
2797,5,31,31,2490,0,283
2798,5,30,30,2490,0,283
2799,11,111,109,2495,0,283
2800,9,73,71,2517,0,283
2801,21,2,2,2503,0,283
2802,10,154,152,2521,0,283
2803,14,142,139,2491,0,283
2804,12,143,140,2491,0,283
2805,13,141,138,2533,0,283
2806,17,113,111,2528,0,283
2807,144,78,76,2519,0,283
2808,144,77,75,2552,0,283
2809,145,22,22,2548,0,283
2810,145,21,21,2547,0,283
2811,146,20,20,2554,0,283
2812,22,86,84,2510,0,283
2813,23,24,24,2498,0,283
2814,1,97,94,2485,0,283
2815,1,95,93,2484,0,283
2816,2,98,96,2486,0,283
2817,9,72,70,2517,0,283
2818,26,69,67,2517,0,283
2819,9,71,69,2517,0,283
2820,141,103,101,2499,0,283
2821,29,103,101,2489,0,283
2822,30,106,104,2500,0,283
2823,31,103,101,2499,0,283
2824,31,108,106,2501,0,283
2825,32,107,105,2500,0,283
2826,47,58,56,2513,0,283
2827,37,127,125,2493,0,283
2828,38,88,86,2511,0,283
2829,39,45,44,2530,0,283
2830,33,47,45,2506,0,283
2831,34,132,130,2508,0,283
2832,36,134,132,2507,0,283
2833,35,133,131,2507,0,283
2834,51,79,77,2523,0,283
2835,53,121,119,2515,0,283
2836,54,155,153,2521,0,283
2837,54,156,154,2521,0,283
2838,55,158,156,2537,0,283
2839,57,49,49,2497,0,283
2840,58,44,42,2535,0,283
2841,65,64,62,2553,0,283
2842,70,166,163,2527,0,283
2843,80,207,205,2505,0,283
2844,80,208,206,2504,0,283
2845,80,209,207,2504,0,283
2846,142,206,204,2504,0,283
2847,78,180,178,2529,0,283
2848,75,38,38,2524,0,283
2849,75,40,39,2522,0,283
2850,75,41,40,2524,0,283
2851,75,37,36,2524,0,283
2852,82,8,8,2525,0,283
2853,83,102,100,2531,0,283
2854,87,171,169,2549,0,283
2855,88,9,9,2487,0,283
2856,90,196,194,2492,0,283
2857,89,198,196,2492,0,283
2858,91,197,195,2492,0,283
2859,148,201,199,2542,0,283
2860,150,230,228,2546,0,283
2861,86,183,181,2534,0,283
2862,153,128,126,2512,0,283
2863,153,114,112,2512,0,283
2864,152,105,103,2526,0,283
2865,92,43,43,2536,0,283
2866,92,39,41,2488,0,283
2867,98,125,123,2538,0,283
2868,103,148,146,2539,0,283
2869,103,149,147,2539,0,283
2870,104,147,145,2540,0,283
2871,120,219,217,2520,0,283
2872,120,218,216,2520,0,283
2873,120,217,215,2520,0,283
2874,105,3,3,2541,0,283
2875,106,173,171,2516,0,283
2876,113,160,158,2496,0,283
2877,108,194,192,2532,0,283
2878,111,193,191,2502,0,283
2879,111,213,211,2545,0,283
2880,112,15,15,2518,0,283
2881,112,17,17,2518,0,283
2882,112,16,16,2518,0,283
2883,112,14,14,2518,0,283
2884,135,161,159,2509,0,283
2885,24,124,122,2544,0,283
2886,24,123,121,2544,0,283
2887,24,122,120,2544,0,283
2888,134,33,33,2550,0,283
2889,138,137,135,2514,0,283
2890,18,235,233,2543,0,283
2891,20,23,23,2551,0,283
2892,100,236,234,1916,0,184
2893,0,112,110,1709,0,60
2894,5,31,31,1705,0,60
2895,5,30,30,1705,0,60
2896,11,111,109,1710,0,60
2897,9,73,71,1732,0,60
2898,21,2,2,1718,0,60
2899,10,154,152,1736,0,60
2900,14,142,139,1706,0,60
2901,12,143,140,1706,0,60
2902,13,141,138,1748,0,60
2903,17,113,111,1743,0,60
2904,144,78,76,1734,0,60
2905,144,77,75,1767,0,60
2906,145,22,22,1763,0,60
2907,145,21,21,1762,0,60
2908,146,20,20,1769,0,60
2909,22,86,84,1725,0,60
2910,23,24,24,1713,0,60
2911,1,97,94,1700,0,60
2912,1,95,93,1699,0,60
2913,2,98,96,1701,0,60
2914,9,72,70,1732,0,60
2915,26,69,67,1732,0,60
2916,9,71,69,1732,0,60
2917,141,103,101,1714,0,60
2918,29,103,101,1704,0,60
2919,30,106,104,1715,0,60
2920,31,103,101,1714,0,60
2921,31,108,106,1716,0,60
2922,32,107,105,1715,0,60
2923,47,58,56,1728,0,60
2924,37,127,125,1708,0,60
2925,38,88,86,1726,0,60
2926,39,45,44,1745,0,60
2927,33,47,45,1721,0,60
2928,34,132,130,1723,0,60
2929,36,134,132,1722,0,60
2930,35,133,131,1722,0,60
2931,51,79,77,1738,0,60
2932,53,121,119,1730,0,60
2933,54,155,153,1736,0,60
2934,54,156,154,1736,0,60
2935,55,158,156,1752,0,60
2936,57,49,49,1712,0,60
2937,58,44,42,1750,0,60
2938,65,64,62,1768,0,60
2939,70,166,163,1742,0,60
2940,80,207,205,1720,0,60
2941,80,208,206,1719,0,60
2942,80,209,207,1719,0,60
2943,142,206,204,1719,0,60
2944,78,180,178,1744,0,60
2945,75,38,38,1739,0,60
2946,75,40,39,1737,0,60
2947,75,41,40,1739,0,60
2948,75,37,36,1739,0,60
2949,82,8,8,1740,0,60
2950,83,102,100,1746,0,60
2951,87,171,169,1764,0,60
2952,88,9,9,1702,0,60
2953,90,196,194,1707,0,60
2954,89,198,196,1707,0,60
2955,91,197,195,1707,0,60
2956,148,201,199,1757,0,60
2957,150,230,228,1761,0,60
2958,86,183,181,1749,0,60
2959,153,128,126,1727,0,60
2960,153,114,112,1727,0,60
2961,152,105,103,1741,0,60
2962,92,43,43,1751,0,60
2963,92,39,41,1703,0,60
2964,98,125,123,1753,0,60
2965,103,148,146,1754,0,60
2966,103,149,147,1754,0,60
2967,104,147,145,1755,0,60
2968,120,219,217,1735,0,60
2969,120,218,216,1735,0,60
2970,120,217,215,1735,0,60
2971,105,3,3,1756,0,60
2972,106,173,171,1731,0,60
2973,113,160,158,1711,0,60
2974,108,194,192,1747,0,60
2975,111,193,191,1717,0,60
2976,111,213,211,1760,0,60
2977,112,15,15,1733,0,60
2978,112,17,17,1733,0,60
2979,112,16,16,1733,0,60
2980,112,14,14,1733,0,60
2981,135,161,159,1724,0,60
2982,24,124,122,1759,0,60
2983,24,123,121,1759,0,60
2984,24,122,120,1759,0,60
2985,134,33,33,1765,0,60
2986,138,137,135,1729,0,60
2987,18,235,233,1758,0,60
2988,20,23,23,1766,0,60
2989,94,170,168,2698,0,181
2990,55,158,156,1634,0,106
2991,116,1,1,2698,0,227
2992,82,61,59,2698,0,149
2993,25,225,223,2698,0,50
2994,16,153,151,2698,0,38
2995,27,117,115,1917,0,58
2996,0,112,110,587,0,270
2997,5,31,31,583,0,270
2998,5,30,30,583,0,270
2999,11,111,109,588,0,270
3000,9,73,71,610,0,270
3001,21,2,2,596,0,270
3002,10,154,152,614,0,270
3003,14,142,139,584,0,270
3004,12,143,140,584,0,270
3005,13,141,138,626,0,270
3006,17,113,111,621,0,270
3007,144,78,76,612,0,270
3008,144,77,75,645,0,270
3009,145,22,22,641,0,270
3010,145,21,21,640,0,270
3011,146,20,20,647,0,270
3012,22,86,84,603,0,270
3013,23,24,24,591,0,270
3014,1,97,94,578,0,270
3015,1,95,93,577,0,270
3016,2,98,96,579,0,270
3017,9,72,70,610,0,270
3018,26,69,67,610,0,270
3019,9,71,69,610,0,270
3020,141,103,101,592,0,270
3021,29,103,101,582,0,270
3022,30,106,104,593,0,270
3023,31,103,101,592,0,270
3024,31,108,106,594,0,270
3025,32,107,105,593,0,270
3026,47,58,56,606,0,270
3027,37,127,125,586,0,270
3028,38,88,86,604,0,270
3029,39,45,44,623,0,270
3030,33,47,45,599,0,270
3031,34,132,130,601,0,270
3032,36,134,132,600,0,270
3033,35,133,131,600,0,270
3034,51,79,77,616,0,270
3035,53,121,119,608,0,270
3036,54,155,153,614,0,270
3037,54,156,154,614,0,270
3038,55,158,156,630,0,270
3039,57,49,49,590,0,270
3040,58,44,42,628,0,270
3041,65,64,62,646,0,270
3042,70,166,163,620,0,270
3043,80,207,205,598,0,270
3044,80,208,206,597,0,270
3045,80,209,207,597,0,270
3046,142,206,204,597,0,270
3047,78,180,178,622,0,270
3048,75,38,38,617,0,270
3049,75,40,39,615,0,270
3050,75,41,40,617,0,270
3051,75,37,36,617,0,270
3052,82,8,8,618,0,270
3053,83,102,100,624,0,270
3054,87,171,169,642,0,270
3055,88,9,9,580,0,270
3056,90,196,194,585,0,270
3057,89,198,196,585,0,270
3058,91,197,195,585,0,270
3059,148,201,199,635,0,270
3060,150,230,228,639,0,270
3061,86,183,181,627,0,270
3062,153,128,126,605,0,270
3063,153,114,112,605,0,270
3064,152,105,103,619,0,270
3065,92,43,43,629,0,270
3066,92,39,41,581,0,270
3067,98,125,123,631,0,270
3068,103,148,146,632,0,270
3069,103,149,147,632,0,270
3070,104,147,145,633,0,270
3071,120,219,217,613,0,270
3072,120,218,216,613,0,270
3073,120,217,215,613,0,270
3074,105,3,3,634,0,270
3075,106,173,171,609,0,270
3076,113,160,158,589,0,270
3077,108,194,192,625,0,270
3078,111,193,191,595,0,270
3079,111,213,211,638,0,270
3080,112,15,15,611,0,270
3081,112,17,17,611,0,270
3082,112,16,16,611,0,270
3083,112,14,14,611,0,270
3084,135,161,159,602,0,270
3085,24,124,122,637,0,270
3086,24,123,121,637,0,270
3087,24,122,120,637,0,270
3088,134,33,33,643,0,270
3089,138,137,135,607,0,270
3090,18,235,233,636,0,270
3091,20,23,23,644,0,270
3092,0,112,110,1220,0,273
3093,5,31,31,1216,0,273
3094,5,30,30,1216,0,273
3095,11,111,109,1221,0,273
3096,9,73,71,1243,0,273
3097,21,2,2,1229,0,273
3098,10,154,152,1247,0,273
3099,14,142,139,1217,0,273
3100,12,143,140,1217,0,273
3101,13,141,138,1259,0,273
3102,17,113,111,1254,0,273
3103,144,78,76,1245,0,273
3104,144,77,75,1278,0,273
3105,145,22,22,1274,0,273
3106,145,21,21,1273,0,273
3107,146,20,20,1280,0,273
3108,22,86,84,1236,0,273
3109,23,24,24,1224,0,273
3110,1,97,94,1211,0,273
3111,1,95,93,1210,0,273
3112,2,98,96,1212,0,273
3113,9,72,70,1243,0,273
3114,26,69,67,1243,0,273
3115,9,71,69,1243,0,273
3116,141,103,101,1225,0,273
3117,29,103,101,1215,0,273
3118,30,106,104,1226,0,273
3119,31,103,101,1225,0,273
3120,31,108,106,1227,0,273
3121,32,107,105,1226,0,273
3122,47,58,56,1239,0,273
3123,37,127,125,1219,0,273
3124,38,88,86,1237,0,273
3125,39,45,44,1256,0,273
3126,33,47,45,1232,0,273
3127,34,132,130,1234,0,273
3128,36,134,132,1233,0,273
3129,35,133,131,1233,0,273
3130,51,79,77,1249,0,273
3131,53,121,119,1241,0,273
3132,54,155,153,1247,0,273
3133,54,156,154,1247,0,273
3134,55,158,156,1263,0,273
3135,57,49,49,1223,0,273
3136,58,44,42,1261,0,273
3137,65,64,62,1279,0,273
3138,70,166,163,1253,0,273
3139,80,207,205,1231,0,273
3140,80,208,206,1230,0,273
3141,80,209,207,1230,0,273
3142,142,206,204,1230,0,273
3143,78,180,178,1255,0,273
3144,75,38,38,1250,0,273
3145,75,40,39,1248,0,273
3146,75,41,40,1250,0,273
3147,75,37,36,1250,0,273
3148,82,8,8,1251,0,273
3149,83,102,100,1257,0,273
3150,87,171,169,1275,0,273
3151,88,9,9,1213,0,273
3152,90,196,194,1218,0,273
3153,89,198,196,1218,0,273
3154,91,197,195,1218,0,273
3155,148,201,199,1268,0,273
3156,150,230,228,1272,0,273
3157,86,183,181,1260,0,273
3158,153,128,126,1238,0,273
3159,153,114,112,1238,0,273
3160,152,105,103,1252,0,273
3161,92,43,43,1262,0,273
3162,92,39,41,1214,0,273
3163,98,125,123,1264,0,273
3164,103,148,146,1265,0,273
3165,103,149,147,1265,0,273
3166,104,147,145,1266,0,273
3167,120,219,217,1246,0,273
3168,120,218,216,1246,0,273
3169,120,217,215,1246,0,273
3170,105,3,3,1267,0,273
3171,106,173,171,1242,0,273
3172,113,160,158,1222,0,273
3173,108,194,192,1258,0,273
3174,111,193,191,1228,0,273
3175,111,213,211,1271,0,273
3176,112,15,15,1244,0,273
3177,112,17,17,1244,0,273
3178,112,16,16,1244,0,273
3179,112,14,14,1244,0,273
3180,135,161,159,1235,0,273
3181,24,124,122,1270,0,273
3182,24,123,121,1270,0,273
3183,24,122,120,1270,0,273
3184,134,33,33,1276,0,273
3185,138,137,135,1240,0,273
3186,18,235,233,1269,0,273
3187,20,23,23,1277,0,273
3188,111,92,90,1985,0,201
3189,107,178,176,2698,0,194
3190,103,148,146,1912,0,186
3191,116,223,221,2698,0,219
3192,112,16,16,1342,0,207
3193,28,120,118,2698,0,61
3194,97,174,172,2698,0,173
3195,132,83,81,1207,0,248
3196,115,115,113,1919,0,212
3197,14,142,139,8,0,34
3198,124,74,73,2698,0,235
3199,106,173,171,1339,0,192
3200,118,187,185,2698,0,259
3201,149,188,186,2698,0,158
3202,74,184,182,2698,0,132
3203,116,247,245,2698,0,221
3204,87,171,169,1989,0,155
3205,8,162,160,2698,0,29
3206,49,151,149,2698,0,87
3207,141,103,101,721,0,64
3208,142,206,204,1196,0,138
3209,0,112,110,161,0,1
3210,5,31,31,157,0,1
3211,5,30,30,157,0,1
3212,11,111,109,162,0,1
3213,9,73,71,184,0,1
3214,21,2,2,170,0,1
3215,10,154,152,188,0,1
3216,14,142,139,158,0,1
3217,12,143,140,158,0,1
3218,13,141,138,200,0,1
3219,17,113,111,195,0,1
3220,144,78,76,186,0,1
3221,144,77,75,219,0,1
3222,145,22,22,215,0,1
3223,145,21,21,214,0,1
3224,146,20,20,221,0,1
3225,22,86,84,177,0,1
3226,23,24,24,165,0,1
3227,1,97,94,152,0,1
3228,1,95,93,151,0,1
3229,2,98,96,153,0,1
3230,9,72,70,184,0,1
3231,26,69,67,184,0,1
3232,9,71,69,184,0,1
3233,141,103,101,166,0,1
3234,29,103,101,156,0,1
3235,30,106,104,167,0,1
3236,31,103,101,166,0,1
3237,31,108,106,168,0,1
3238,32,107,105,167,0,1
3239,47,58,56,180,0,1
3240,37,127,125,160,0,1
3241,38,88,86,178,0,1
3242,39,45,44,197,0,1
3243,33,47,45,173,0,1
3244,34,132,130,175,0,1
3245,36,134,132,174,0,1
3246,35,133,131,174,0,1
3247,51,79,77,190,0,1
3248,53,121,119,182,0,1
3249,54,155,153,188,0,1
3250,54,156,154,188,0,1
3251,55,158,156,204,0,1
3252,57,49,49,164,0,1
3253,58,44,42,202,0,1
3254,65,64,62,220,0,1
3255,70,166,163,194,0,1
3256,80,207,205,172,0,1
3257,80,208,206,171,0,1
3258,80,209,207,171,0,1
3259,142,206,204,171,0,1
3260,78,180,178,196,0,1
3261,75,38,38,191,0,1
3262,75,40,39,189,0,1
3263,75,41,40,191,0,1
3264,75,37,36,191,0,1
3265,82,8,8,192,0,1
3266,83,102,100,198,0,1
3267,87,171,169,216,0,1
3268,88,9,9,154,0,1
3269,90,196,194,159,0,1
3270,89,198,196,159,0,1
3271,91,197,195,159,0,1
3272,148,201,199,209,0,1
3273,150,230,228,213,0,1
3274,86,183,181,201,0,1
3275,153,128,126,179,0,1
3276,153,114,112,179,0,1
3277,152,105,103,193,0,1
3278,92,43,43,203,0,1
3279,92,39,41,155,0,1
3280,98,125,123,205,0,1
3281,103,148,146,206,0,1
3282,103,149,147,206,0,1
3283,104,147,145,207,0,1
3284,120,219,217,187,0,1
3285,120,218,216,187,0,1
3286,120,217,215,187,0,1
3287,105,3,3,208,0,1
3288,106,173,171,183,0,1
3289,113,160,158,163,0,1
3290,108,194,192,199,0,1
3291,111,193,191,169,0,1
3292,111,213,211,212,0,1
3293,112,15,15,185,0,1
3294,112,17,17,185,0,1
3295,112,16,16,185,0,1
3296,112,14,14,185,0,1
3297,135,161,159,176,0,1
3298,24,124,122,211,0,1
3299,24,123,121,211,0,1
3300,24,122,120,211,0,1
3301,134,33,33,217,0,1
3302,138,137,135,181,0,1
3303,18,235,233,210,0,1
3304,20,23,23,218,0,1
3305,0,112,110,868,0,10
3306,5,31,31,864,0,10
3307,5,30,30,864,0,10
3308,11,111,109,869,0,10
3309,9,73,71,888,0,10
3310,21,2,2,876,0,10
3311,10,154,152,891,0,10
3312,14,142,139,865,0,10
3313,12,143,140,865,0,10
3314,13,141,138,901,0,10
3315,17,113,111,897,0,10
3316,144,78,76,890,0,10
3317,144,77,75,917,0,10
3318,145,22,22,913,0,10
3319,145,21,21,912,0,10
3320,146,20,20,919,0,10
3321,22,86,84,881,0,10
3322,23,24,24,871,0,10
3323,1,97,94,859,0,10
3324,1,95,93,858,0,10
3325,2,98,96,860,0,10
3326,9,72,70,888,0,10
3327,26,69,67,888,0,10
3328,9,71,69,888,0,10
3329,141,103,101,872,0,10
3330,29,103,101,863,0,10
3331,30,106,104,873,0,10
3332,31,103,101,872,0,10
3333,31,108,106,874,0,10
3334,32,107,105,873,0,10
3335,47,58,56,884,0,10
3336,37,127,125,867,0,10
3337,38,88,86,882,0,10
3338,34,132,130,880,0,10
3339,36,134,132,879,0,10
3340,35,133,131,879,0,10
3341,51,79,77,893,0,10
3342,53,121,119,886,0,10
3343,54,155,153,891,0,10
3344,54,156,154,891,0,10
3345,55,158,156,904,0,10
3346,57,49,49,870,0,10
3347,65,64,62,918,0,10
3348,70,166,163,896,0,10
3349,80,207,205,878,0,10
3350,80,208,206,877,0,10
3351,80,209,207,877,0,10
3352,142,206,204,877,0,10
3353,78,180,178,898,0,10
3354,75,38,38,894,0,10
3355,75,40,39,892,0,10
3356,75,41,40,894,0,10
3357,75,37,36,894,0,10
3358,83,102,100,899,0,10
3359,87,171,169,914,0,10
3360,88,9,9,861,0,10
3361,90,196,194,866,0,10
3362,89,198,196,866,0,10
3363,91,197,195,866,0,10
3364,150,230,228,911,0,10
3365,86,183,181,902,0,10
3366,153,128,126,883,0,10
3367,153,114,112,883,0,10
3368,152,105,103,895,0,10
3369,92,43,43,903,0,10
3370,92,39,41,862,0,10
3371,103,148,146,905,0,10
3372,103,149,147,905,0,10
3373,104,147,145,906,0,10
3374,105,3,3,907,0,10
3375,106,173,171,887,0,10
3376,108,194,192,900,0,10
3377,111,193,191,875,0,10
3378,111,213,211,910,0,10
3379,112,15,15,889,0,10
3380,112,17,17,889,0,10
3381,112,16,16,889,0,10
3382,112,14,14,889,0,10
3383,24,124,122,909,0,10
3384,24,123,121,909,0,10
3385,24,122,120,909,0,10
3386,134,33,33,915,0,10
3387,138,137,135,885,0,10
3388,18,235,233,908,0,10
3389,20,23,23,916,0,10
3390,144,78,76,1343,0,44
3391,0,112,110,2637,0,278
3392,5,31,31,2633,0,278
3393,5,30,30,2633,0,278
3394,11,111,109,2638,0,278
3395,9,73,71,2660,0,278
3396,21,2,2,2646,0,278
3397,10,154,152,2664,0,278
3398,14,142,139,2634,0,278
3399,12,143,140,2634,0,278
3400,13,141,138,2676,0,278
3401,17,113,111,2671,0,278
3402,144,78,76,2662,0,278
3403,144,77,75,2695,0,278
3404,145,22,22,2691,0,278
3405,145,21,21,2690,0,278
3406,146,20,20,2697,0,278
3407,22,86,84,2653,0,278
3408,23,24,24,2641,0,278
3409,1,97,94,2628,0,278
3410,1,95,93,2627,0,278
3411,2,98,96,2629,0,278
3412,9,72,70,2660,0,278
3413,26,69,67,2660,0,278
3414,9,71,69,2660,0,278
3415,141,103,101,2642,0,278
3416,29,103,101,2632,0,278
3417,30,106,104,2643,0,278
3418,31,103,101,2642,0,278
3419,31,108,106,2644,0,278
3420,32,107,105,2643,0,278
3421,47,58,56,2656,0,278
3422,37,127,125,2636,0,278
3423,38,88,86,2654,0,278
3424,39,45,44,2673,0,278
3425,33,47,45,2649,0,278
3426,34,132,130,2651,0,278
3427,36,134,132,2650,0,278
3428,35,133,131,2650,0,278
3429,51,79,77,2666,0,278
3430,53,121,119,2658,0,278
3431,54,155,153,2664,0,278
3432,54,156,154,2664,0,278
3433,55,158,156,2680,0,278
3434,57,49,49,2640,0,278
3435,58,44,42,2678,0,278
3436,65,64,62,2696,0,278
3437,70,166,163,2670,0,278
3438,80,207,205,2648,0,278
3439,80,208,206,2647,0,278
3440,80,209,207,2647,0,278
3441,142,206,204,2647,0,278
3442,78,180,178,2672,0,278
3443,75,38,38,2667,0,278
3444,75,40,39,2665,0,278
3445,75,41,40,2667,0,278
3446,75,37,36,2667,0,278
3447,82,8,8,2668,0,278
3448,83,102,100,2674,0,278
3449,87,171,169,2692,0,278
3450,88,9,9,2630,0,278
3451,90,196,194,2635,0,278
3452,89,198,196,2635,0,278
3453,91,197,195,2635,0,278
3454,148,201,199,2685,0,278
3455,150,230,228,2689,0,278
3456,86,183,181,2677,0,278
3457,153,128,126,2655,0,278
3458,153,114,112,2655,0,278
3459,152,105,103,2669,0,278
3460,92,43,43,2679,0,278
3461,92,39,41,2631,0,278
3462,98,125,123,2681,0,278
3463,103,148,146,2682,0,278
3464,103,149,147,2682,0,278
3465,104,147,145,2683,0,278
3466,120,219,217,2663,0,278
3467,120,218,216,2663,0,278
3468,120,217,215,2663,0,278
3469,105,3,3,2684,0,278
3470,106,173,171,2659,0,278
3471,113,160,158,2639,0,278
3472,108,194,192,2675,0,278
3473,111,193,191,2645,0,278
3474,111,213,211,2688,0,278
3475,112,15,15,2661,0,278
3476,112,17,17,2661,0,278
3477,112,16,16,2661,0,278
3478,112,14,14,2661,0,278
3479,135,161,159,2652,0,278
3480,24,124,122,2687,0,278
3481,24,123,121,2687,0,278
3482,24,122,120,2687,0,278
3483,134,33,33,2693,0,278
3484,138,137,135,2657,0,278
3485,18,235,233,2686,0,278
3486,20,23,23,2694,0,278
3487,0,112,110,930,0,11
3488,5,31,31,926,0,11
3489,5,30,30,926,0,11
3490,11,111,109,931,0,11
3491,9,73,71,950,0,11
3492,21,2,2,938,0,11
3493,10,154,152,953,0,11
3494,14,142,139,927,0,11
3495,12,143,140,927,0,11
3496,13,141,138,963,0,11
3497,17,113,111,959,0,11
3498,144,78,76,952,0,11
3499,144,77,75,979,0,11
3500,145,22,22,975,0,11
3501,145,21,21,974,0,11
3502,146,20,20,981,0,11
3503,22,86,84,943,0,11
3504,23,24,24,933,0,11
3505,1,97,94,921,0,11
3506,1,95,93,920,0,11
3507,2,98,96,922,0,11
3508,9,72,70,950,0,11
3509,26,69,67,950,0,11
3510,9,71,69,950,0,11
3511,141,103,101,934,0,11
3512,29,103,101,925,0,11
3513,30,106,104,935,0,11
3514,31,103,101,934,0,11
3515,31,108,106,936,0,11
3516,32,107,105,935,0,11
3517,47,58,56,946,0,11
3518,37,127,125,929,0,11
3519,38,88,86,944,0,11
3520,34,132,130,942,0,11
3521,36,134,132,941,0,11
3522,35,133,131,941,0,11
3523,51,79,77,955,0,11
3524,53,121,119,948,0,11
3525,54,155,153,953,0,11
3526,54,156,154,953,0,11
3527,55,158,156,966,0,11
3528,57,49,49,932,0,11
3529,65,64,62,980,0,11
3530,70,166,163,958,0,11
3531,80,207,205,940,0,11
3532,80,208,206,939,0,11
3533,80,209,207,939,0,11
3534,142,206,204,939,0,11
3535,78,180,178,960,0,11
3536,75,38,38,956,0,11
3537,75,40,39,954,0,11
3538,75,41,40,956,0,11
3539,75,37,36,956,0,11
3540,83,102,100,961,0,11
3541,87,171,169,976,0,11
3542,88,9,9,923,0,11
3543,90,196,194,928,0,11
3544,89,198,196,928,0,11
3545,91,197,195,928,0,11
3546,150,230,228,973,0,11
3547,86,183,181,964,0,11
3548,153,128,126,945,0,11
3549,153,114,112,945,0,11
3550,152,105,103,957,0,11
3551,92,43,43,965,0,11
3552,92,39,41,924,0,11
3553,103,148,146,967,0,11
3554,103,149,147,967,0,11
3555,104,147,145,968,0,11
3556,105,3,3,969,0,11
3557,106,173,171,949,0,11
3558,108,194,192,962,0,11
3559,111,193,191,937,0,11
3560,111,213,211,972,0,11
3561,112,15,15,951,0,11
3562,112,17,17,951,0,11
3563,112,16,16,951,0,11
3564,112,14,14,951,0,11
3565,24,124,122,971,0,11
3566,24,123,121,971,0,11
3567,24,122,120,971,0,11
3568,134,33,33,977,0,11
3569,138,137,135,947,0,11
3570,18,235,233,970,0,11
3571,20,23,23,978,0,11
3572,24,122,120,1983,0,257
3573,26,69,67,1341,0,56
3574,90,196,194,9,0,157
3575,0,112,110,3283,0,265
3576,5,31,31,3279,0,265
3577,5,30,30,3279,0,265
3578,11,111,109,3284,0,265
3579,9,73,71,3306,0,265
3580,21,2,2,3292,0,265
3581,10,154,152,3310,0,265
3582,14,142,139,3280,0,265
3583,12,143,140,3280,0,265
3584,13,141,138,3322,0,265
3585,17,113,111,3317,0,265
3586,144,78,76,3308,0,265
3587,144,77,75,3341,0,265
3588,145,22,22,3337,0,265
3589,145,21,21,3336,0,265
3590,146,20,20,3343,0,265
3591,22,86,84,3299,0,265
3592,23,24,24,3287,0,265
3593,1,97,94,3274,0,265
3594,1,95,93,3273,0,265
3595,2,98,96,3275,0,265
3596,9,72,70,3306,0,265
3597,26,69,67,3306,0,265
3598,9,71,69,3306,0,265
3599,141,103,101,3288,0,265
3600,29,103,101,3278,0,265
3601,30,106,104,3289,0,265
3602,31,103,101,3288,0,265
3603,31,108,106,3290,0,265
3604,32,107,105,3289,0,265
3605,47,58,56,3302,0,265
3606,37,127,125,3282,0,265
3607,38,88,86,3300,0,265
3608,39,45,44,3319,0,265
3609,33,47,45,3295,0,265
3610,34,132,130,3297,0,265
3611,36,134,132,3296,0,265
3612,35,133,131,3296,0,265
3613,51,79,77,3312,0,265
3614,53,121,119,3304,0,265
3615,54,155,153,3310,0,265
3616,54,156,154,3310,0,265
3617,55,158,156,3326,0,265
3618,57,49,49,3286,0,265
3619,58,44,42,3324,0,265
3620,65,64,62,3342,0,265
3621,70,166,163,3316,0,265
3622,80,207,205,3294,0,265
3623,80,208,206,3293,0,265
3624,80,209,207,3293,0,265
3625,142,206,204,3293,0,265
3626,78,180,178,3318,0,265
3627,75,38,38,3313,0,265
3628,75,40,39,3311,0,265
3629,75,41,40,3313,0,265
3630,75,37,36,3313,0,265
3631,82,8,8,3314,0,265
3632,83,102,100,3320,0,265
3633,87,171,169,3338,0,265
