row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,page_url
1354,2,10,10,0,1,0,0,0,257
1355,9,14,14,0,10,0,0,0,257
1356,9,11,11,0,10,0,0,0,257
1357,2,10,10,0,1,0,0,0,1094
1358,9,14,14,0,10,0,0,0,1094
1359,9,11,11,0,10,0,0,0,1094
1360,2,10,10,0,1,0,0,0,1282
1361,9,14,14,0,10,0,0,0,1282
1362,9,11,11,0,10,0,0,0,1282
1363,2,10,10,0,1,0,0,0,425
1364,9,14,14,0,10,0,0,0,425
1365,9,11,11,0,10,0,0,0,425
1366,14,7,7,0,9,0,0,0,1207
1367,15,3,3,0,9,0,0,0,1207
1368,11,4,4,0,12,0,0,0,1207
1369,9,2,2,0,10,0,0,0,1207
1370,9,5,5,0,10,0,0,0,1207
1371,2,10,10,0,1,0,0,0,83
1372,9,14,14,0,10,0,0,0,83
1373,9,11,11,0,10,0,0,0,83
1374,2,10,10,0,1,0,0,0,223
1375,9,14,14,0,10,0,0,0,223
1376,9,11,11,0,10,0,0,0,223
1377,14,7,7,0,9,0,0,0,475
1378,15,3,3,0,9,0,0,0,475
1379,11,4,4,0,12,0,0,0,475
1380,14,7,7,0,9,0,0,0,819
1381,15,3,3,0,9,0,0,0,819
1382,11,4,4,0,12,0,0,0,819
1383,14,7,7,0,9,0,0,0,874
1384,15,3,3,0,9,0,0,0,874
1385,11,4,4,0,12,0,0,0,874
1386,14,7,7,0,9,0,0,0,1005
1387,15,3,3,0,9,0,0,0,1005
1388,11,4,4,0,12,0,0,0,1005
1389,14,7,7,0,9,0,0,0,1245
1390,15,3,3,0,9,0,0,0,1245
1391,11,4,4,0,12,0,0,0,1245
1392,9,2,2,0,10,0,0,0,1245
1393,9,5,5,0,10,0,0,0,1245
1394,2,10,10,0,1,0,0,0,386
1395,9,14,14,0,10,0,0,0,386
1396,9,11,11,0,10,0,0,0,386
1397,14,7,7,0,9,0,0,0,232
1398,15,3,3,0,9,0,0,0,232
1399,11,4,4,0,12,0,0,0,232
1400,2,10,10,0,1,0,0,0,251
1401,9,14,14,0,10,0,0,0,251
1402,9,11,11,0,10,0,0,0,251
1403,2,10,10,0,1,0,0,0,50
1404,9,14,14,0,10,0,0,0,50
1405,9,11,11,0,10,0,0,0,50
1406,2,10,10,0,1,0,0,0,755
1407,9,14,14,0,10,0,0,0,755
1408,9,11,11,0,10,0,0,0,755
1409,2,10,10,0,1,0,0,0,1095
1410,9,14,14,0,10,0,0,0,1095
1411,9,11,11,0,10,0,0,0,1095
1412,2,10,10,0,1,0,0,0,886
1413,9,14,14,0,10,0,0,0,886
1414,9,11,11,0,10,0,0,0,886
1415,2,10,10,0,1,0,0,0,973
1416,9,14,14,0,10,0,0,0,973
1417,9,11,11,0,10,0,0,0,973
1418,14,7,7,0,9,0,0,0,514
1419,15,3,3,0,9,0,0,0,514
1420,11,4,4,0,12,0,0,0,514
1421,2,10,10,0,1,0,0,0,1190
1422,9,14,14,0,10,0,0,0,1190
1423,9,11,11,0,10,0,0,0,1190
1424,14,7,7,0,9,0,0,0,487
1425,15,3,3,0,9,0,0,0,487
1426,11,4,4,0,12,0,0,0,487
1427,2,10,10,0,1,0,0,0,71
1428,9,14,14,0,10,0,0,0,71
1429,9,11,11,0,10,0,0,0,71
1430,14,7,7,0,9,0,0,0,849
1431,15,3,3,0,9,0,0,0,849
1432,11,4,4,0,12,0,0,0,849
1433,2,10,10,0,1,0,0,0,990
1434,14,7,7,0,9,0,0,0,990
1435,15,3,3,0,9,0,0,0,990
1436,11,4,4,0,12,0,0,0,990
1437,14,7,7,0,9,0,0,0,1019
1438,15,3,3,0,9,0,0,0,1019
1439,11,4,4,0,12,0,0,0,1019
1440,2,10,10,0,1,0,0,0,218
1441,9,14,14,0,10,0,0,0,218
1442,9,11,11,0,10,0,0,0,218
1443,2,10,10,0,1,0,0,0,1167
1444,9,14,14,0,10,0,0,0,1167
1445,9,11,11,0,10,0,0,0,1167
1446,14,7,7,0,9,0,0,0,1246
1447,15,3,3,0,9,0,0,0,1246
1448,11,4,4,0,12,0,0,0,1246
1449,9,2,2,0,10,0,0,0,1246
1450,9,5,5,0,10,0,0,0,1246
1451,2,10,10,0,1,0,0,0,610
1452,9,14,14,0,10,0,0,0,610
1453,9,11,11,0,10,0,0,0,610
1454,14,7,7,0,9,0,0,0,544
1455,15,3,3,0,9,0,0,0,544
1456,11,4,4,0,12,0,0,0,544
1457,2,10,10,0,1,0,0,0,1110
1458,9,14,14,0,10,0,0,0,1110
1459,9,11,11,0,10,0,0,0,1110
1460,2,10,10,0,1,0,0,0,1077
1461,9,14,14,0,10,0,0,0,1077
1462,9,11,11,0,10,0,0,0,1077
1463,14,7,7,0,9,0,0,0,1017
1464,15,3,3,0,9,0,0,0,1017
1465,11,4,4,0,12,0,0,0,1017
1466,14,7,7,0,9,0,0,0,1083
1467,15,3,3,0,9,0,0,0,1083
1468,11,4,4,0,12,0,0,0,1083
1469,14,7,7,0,9,0,0,0,212
1470,15,3,3,0,9,0,0,0,212
1471,11,4,4,0,12,0,0,0,212
1472,14,7,7,0,9,0,0,0,1024
1473,15,3,3,0,9,0,0,0,1024
1474,11,4,4,0,12,0,0,0,1024
1475,14,7,7,0,9,0,0,0,671
1476,15,3,3,0,9,0,0,0,671
1477,11,4,4,0,12,0,0,0,671
1478,14,7,7,0,9,0,0,0,764
1479,15,3,3,0,9,0,0,0,764
1480,11,4,4,0,12,0,0,0,764
1481,14,7,7,0,9,0,0,0,1102
1482,15,3,3,0,9,0,0,0,1102
1483,11,4,4,0,12,0,0,0,1102
1484,2,10,10,0,1,0,0,0,1201
1485,9,14,14,0,10,0,0,0,1201
1486,9,11,11,0,10,0,0,0,1201
1487,14,7,7,0,9,0,0,0,632
1488,15,3,3,0,9,0,0,0,632
1489,11,4,4,0,12,0,0,0,632
1490,2,10,10,0,1,0,0,0,256
1491,9,14,14,0,10,0,0,0,256
1492,9,11,11,0,10,0,0,0,256
1493,2,10,10,0,1,0,0,0,1376
1494,9,14,14,0,10,0,0,0,1376
1495,9,11,11,0,10,0,0,0,1376
1496,2,10,10,0,1,0,0,0,1248
1497,9,14,14,0,10,0,0,0,1248
1498,9,11,11,0,10,0,0,0,1248
1499,14,7,7,0,9,0,0,0,81
1500,15,3,3,0,9,0,0,0,81
1501,11,4,4,0,12,0,0,0,81
1502,14,7,7,0,9,0,0,0,461
1503,15,3,3,0,9,0,0,0,461
1504,11,4,4,0,12,0,0,0,461
1505,2,10,10,0,1,0,0,0,345
1506,9,14,14,0,10,0,0,0,345
1507,9,11,11,0,10,0,0,0,345
1508,2,10,10,0,1,0,0,0,312
1509,9,14,14,0,10,0,0,0,312
1510,9,11,11,0,10,0,0,0,312
1511,2,10,10,0,1,0,0,0,17
1512,9,14,14,0,10,0,0,0,17
1513,9,11,11,0,10,0,0,0,17
1514,14,7,7,0,9,0,0,0,498
1515,15,3,3,0,9,0,0,0,498
1516,11,4,4,0,12,0,0,0,498
1517,2,10,10,0,1,0,0,0,18
1518,9,14,14,0,10,0,0,0,18
1519,9,11,11,0,10,0,0,0,18
1520,2,10,10,0,1,0,0,0,1382
1521,9,14,14,0,10,0,0,0,1382
1522,9,11,11,0,10,0,0,0,1382
1523,14,7,7,0,9,0,0,0,538
1524,15,3,3,0,9,0,0,0,538
1525,11,4,4,0,12,0,0,0,538
1526,14,7,7,0,9,0,0,0,1182
1527,15,3,3,0,9,0,0,0,1182
1528,11,4,4,0,12,0,0,0,1182
1529,9,2,2,0,10,0,0,0,1182
1530,9,5,5,0,10,0,0,0,1182
1531,14,7,7,0,9,0,0,0,1169
1532,15,3,3,0,9,0,0,0,1169
1533,11,4,4,0,12,0,0,0,1169
1534,9,2,2,0,10,0,0,0,1169
1535,9,5,5,0,10,0,0,0,1169
1536,2,10,10,0,1,0,0,0,966
1537,9,14,14,0,10,0,0,0,966
1538,9,11,11,0,10,0,0,0,966
1539,2,10,10,0,1,0,0,0,28
1540,9,14,14,0,10,0,0,0,28
1541,9,11,11,0,10,0,0,0,28
1542,2,10,10,0,1,0,0,0,562
1543,9,14,14,0,10,0,0,0,562
1544,9,11,11,0,10,0,0,0,562
1545,14,7,7,0,9,0,0,0,1064
1546,15,3,3,0,9,0,0,0,1064
1547,11,4,4,0,12,0,0,0,1064
1548,14,7,7,0,9,0,0,0,869
1549,15,3,3,0,9,0,0,0,869
1550,11,4,4,0,12,0,0,0,869
1551,2,10,10,0,1,0,0,0,1379
1552,9,14,14,0,10,0,0,0,1379
1553,9,11,11,0,10,0,0,0,1379
1554,14,7,7,0,9,0,0,0,1274
1555,15,3,3,0,9,0,0,0,1274
1556,11,4,4,0,12,0,0,0,1274
1557,9,2,2,0,10,0,0,0,1274
1558,9,5,5,0,10,0,0,0,1274
1559,2,10,10,0,1,0,0,0,731
1560,9,14,14,0,10,0,0,0,731
1561,9,11,11,0,10,0,0,0,731
1562,10,1,1,1,8,0,0,0,1033
1563,14,7,7,0,9,0,0,0,1033
1564,15,3,3,0,9,0,0,0,1033
1565,11,4,4,0,12,0,0,0,1033
1566,14,7,7,0,9,0,0,0,751
1567,15,3,3,0,9,0,0,0,751
1568,11,4,4,0,12,0,0,0,751
1569,2,10,10,0,1,0,0,0,107
1570,9,14,14,0,10,0,0,0,107
1571,9,11,11,0,10,0,0,0,107
1572,2,10,10,0,1,0,0,0,853
1573,9,14,14,0,10,0,0,0,853
1574,9,11,11,0,10,0,0,0,853
1575,2,10,10,0,1,0,0,0,725
1576,9,14,14,0,10,0,0,0,725
1577,9,11,11,0,10,0,0,0,725
1578,14,7,7,0,9,0,0,0,148
1579,15,3,3,0,9,0,0,0,148
1580,11,4,4,0,12,0,0,0,148
1581,14,7,7,0,9,0,0,0,142
1582,15,3,3,0,9,0,0,0,142
1583,11,4,4,0,12,0,0,0,142
1584,9,2,2,0,10,0,0,0,142
1585,9,5,5,0,10,0,0,0,142
1586,14,7,7,0,9,0,0,0,405
1587,15,3,3,0,9,0,0,0,405
1588,11,4,4,0,12,0,0,0,405
1589,2,10,10,0,1,0,0,0,1075
1590,9,14,14,0,10,0,0,0,1075
1591,9,11,11,0,10,0,0,0,1075
1592,14,7,7,0,9,0,0,0,1031
1593,15,3,3,0,9,0,0,0,1031
1594,11,4,4,0,12,0,0,0,1031
1595,2,10,10,0,1,0,0,0,119
1596,9,14,14,0,10,0,0,0,119
1597,9,11,11,0,10,0,0,0,119
1598,2,10,10,0,1,0,0,0,803
1599,9,14,14,0,10,0,0,0,803
1600,9,11,11,0,10,0,0,0,803
1601,14,7,7,0,9,0,0,0,1286
1602,15,3,3,0,9,0,0,0,1286
1603,11,4,4,0,12,0,0,0,1286
1604,9,2,2,0,10,0,0,0,1286
1605,9,5,5,0,10,0,0,0,1286
1606,14,7,7,0,9,0,0,0,1122
1607,15,3,3,0,9,0,0,0,1122
1608,11,4,4,0,12,0,0,0,1122
1609,9,2,2,0,10,0,0,0,1122
1610,9,5,5,0,10,0,0,0,1122
1611,14,7,7,0,9,0,0,0,465
1612,15,3,3,0,9,0,0,0,465
1613,11,4,4,0,12,0,0,0,465
1614,14,7,7,0,9,0,0,0,761
1615,15,3,3,0,9,0,0,0,761
1616,11,4,4,0,12,0,0,0,761
1617,14,7,7,0,9,0,0,0,1362
1618,15,3,3,0,9,0,0,0,1362
1619,11,4,4,0,12,0,0,0,1362
1620,9,2,2,0,10,0,0,0,1362
1621,9,5,5,0,10,0,0,0,1362
1622,14,7,7,0,9,0,0,0,746
1623,15,3,3,0,9,0,0,0,746
1624,11,4,4,0,12,0,0,0,746
1625,9,2,2,0,10,0,0,0,746
1626,9,5,5,0,10,0,0,0,746
1627,14,22,22,0,9,0,0,0,1047
1628,14,7,7,0,9,0,0,0,1047
1629,15,3,3,0,9,0,0,0,1047
1630,11,4,4,0,12,0,0,0,1047
1631,14,7,7,0,9,0,0,0,130
1632,15,3,3,0,9,0,0,0,130
1633,11,4,4,0,12,0,0,0,130
1634,9,2,2,0,10,0,0,0,130
1635,9,5,5,0,10,0,0,0,130
1636,14,7,7,0,9,0,0,0,483
1637,15,3,3,0,9,0,0,0,483
1638,11,4,4,0,12,0,0,0,483
1639,9,2,2,0,10,0,0,0,483
1640,9,5,5,0,10,0,0,0,483
1641,14,7,7,0,9,0,0,0,669
1642,15,3,3,0,9,0,0,0,669
1643,11,4,4,0,12,0,0,0,669
1644,2,10,10,0,1,0,0,0,1272
1645,9,14,14,0,10,0,0,0,1272
1646,9,11,11,0,10,0,0,0,1272
1647,2,10,10,0,1,0,0,0,503
1648,9,14,14,0,10,0,0,0,503
1649,9,11,11,0,10,0,0,0,503
1650,14,7,7,0,9,0,0,0,760
1651,15,3,3,0,9,0,0,0,760
1652,14,7,7,0,9,0,0,0,1163
1653,15,3,3,0,9,0,0,0,1163
1654,11,4,4,0,12,0,0,0,1163
1655,9,2,2,0,10,0,0,0,1163
1656,9,5,5,0,10,0,0,0,1163
1657,14,7,7,0,9,0,0,0,1041
1658,15,3,3,0,9,0,0,0,1041
1659,11,4,4,0,12,0,0,0,1041
1660,12,22,22,0,18,1,0,1,1047
1661,2,10,10,0,1,0,0,0,592
1662,9,14,14,0,10,0,0,0,592
1663,9,11,11,0,10,0,0,0,592
1664,2,10,10,0,1,0,0,0,1184
1665,9,14,14,0,10,0,0,0,1184
1666,9,11,11,0,10,0,0,0,1184
1667,2,10,10,0,1,0,0,0,597
1668,9,14,14,0,10,0,0,0,597
1669,9,11,11,0,10,0,0,0,597
1670,14,7,7,0,9,0,0,0,720
1671,15,3,3,0,9,0,0,0,720
1672,11,4,4,0,12,0,0,0,720
1673,14,7,7,0,9,0,0,0,1046
1674,15,3,3,0,9,0,0,0,1046
1675,11,4,4,0,12,0,0,0,1046
1676,2,10,10,0,1,0,0,0,490
1677,9,14,14,0,10,0,0,0,490
1678,9,11,11,0,10,0,0,0,490
1679,14,7,7,0,9,0,0,0,840
1680,15,3,3,0,9,0,0,0,840
1681,11,4,4,0,12,0,0,0,840
1682,14,7,7,0,9,0,0,0,228
1683,15,3,3,0,9,0,0,0,228
1684,11,4,4,0,12,0,0,0,228
1685,14,7,7,0,9,0,0,0,333
1686,15,3,3,0,9,0,0,0,333
1687,11,4,4,0,12,0,0,0,333
1688,2,10,10,0,1,0,0,0,785
1689,9,14,14,0,10,0,0,0,785
1690,9,11,11,0,10,0,0,0,785
1691,14,7,7,0,9,0,0,0,167
1692,15,3,3,0,9,0,0,0,167
1693,11,4,4,0,12,0,0,0,167
1694,14,7,7,0,9,0,0,0,573
1695,15,3,3,0,9,0,0,0,573
1696,11,4,4,0,12,0,0,0,573
1697,2,10,10,0,1,0,0,0,1187
1698,9,14,14,0,10,0,0,0,1187
1699,9,11,11,0,10,0,0,0,1187
1700,2,10,10,0,1,0,0,0,121
1701,9,14,14,0,10,0,0,0,121
1702,9,11,11,0,10,0,0,0,121
1703,14,7,7,0,9,0,0,0,478
1704,15,3,3,0,9,0,0,0,478
1705,11,4,4,0,12,0,0,0,478
1706,2,10,10,0,1,0,0,0,1198
1707,9,14,14,0,10,0,0,0,1198
1708,9,11,11,0,10,0,0,0,1198
1709,14,7,7,0,9,0,0,0,48
1710,15,3,3,0,9,0,0,0,48
1711,11,4,4,0,12,0,0,0,48
1712,14,7,7,0,9,0,0,0,877
1713,15,3,3,0,9,0,0,0,877
1714,11,4,4,0,12,0,0,0,877
1715,14,7,7,0,9,0,0,0,321
1716,15,3,3,0,9,0,0,0,321
1717,11,4,4,0,12,0,0,0,321
1718,2,10,10,0,1,0,0,0,429
1719,9,14,14,0,10,0,0,0,429
1720,9,11,11,0,10,0,0,0,429
1721,14,7,7,0,9,0,0,0,531
1722,15,3,3,0,9,0,0,0,531
1723,11,4,4,0,12,0,0,0,531
1724,14,7,7,0,9,0,0,0,1060
1725,15,3,3,0,9,0,0,0,1060
1726,11,4,4,0,12,0,0,0,1060
1727,2,10,10,0,1,0,0,0,1117
1728,9,14,14,0,10,0,0,0,1117
1729,9,11,11,0,10,0,0,0,1117
1730,2,10,10,0,1,0,0,0,313
1731,9,14,14,0,10,0,0,0,313
1732,9,11,11,0,10,0,0,0,313
1733,14,7,7,0,9,0,0,0,53
1734,15,3,3,0,9,0,0,0,53
1735,11,4,4,0,12,0,0,0,53
1736,9,2,2,0,10,0,0,0,53
1737,9,5,5,0,10,0,0,0,53
1738,2,10,10,0,1,0,0,0,940
1739,9,14,14,0,10,0,0,0,940
1740,9,11,11,0,10,0,0,0,940
1741,2,10,10,0,1,0,0,0,1334
1742,9,14,14,0,10,0,0,0,1334
1743,9,11,11,0,10,0,0,0,1334
1744,14,7,7,0,9,0,0,0,27
1745,15,3,3,0,9,0,0,0,27
1746,11,4,4,0,12,0,0,0,27
1747,14,7,7,0,9,0,0,0,640
1748,15,3,3,0,9,0,0,0,640
1749,11,4,4,0,12,0,0,0,640
1750,9,2,2,0,10,0,0,0,640
1751,9,5,5,0,10,0,0,0,640
1752,14,7,7,0,9,0,0,0,229
1753,15,3,3,0,9,0,0,0,229
1754,11,4,4,0,12,0,0,0,229
1755,14,7,7,0,9,0,0,0,905
1756,15,3,3,0,9,0,0,0,905
1757,11,4,4,0,12,0,0,0,905
1758,14,7,7,0,9,0,0,0,833
1759,15,3,3,0,9,0,0,0,833
1760,11,4,4,0,12,0,0,0,833
1761,9,2,2,0,10,0,0,0,833
1762,9,5,5,0,10,0,0,0,833
1763,14,7,7,0,9,0,0,0,364
1764,15,3,3,0,9,0,0,0,364
1765,11,4,4,0,12,0,0,0,364
1766,14,7,7,0,9,0,0,0,393
1767,15,3,3,0,9,0,0,0,393
1768,11,4,4,0,12,0,0,0,393
1769,14,7,7,0,9,0,0,0,679
1770,15,3,3,0,9,0,0,0,679
1771,11,4,4,0,12,0,0,0,679
1772,14,7,7,0,9,0,0,0,1013
1773,15,3,3,0,9,0,0,0,1013
1774,11,4,4,0,12,0,0,0,1013
1775,14,7,7,0,9,0,0,0,236
1776,15,3,3,0,9,0,0,0,236
1777,11,4,4,0,12,0,0,0,236
1778,14,7,7,0,9,0,0,0,690
1779,15,3,3,0,9,0,0,0,690
1780,11,4,4,0,12,0,0,0,690
1781,14,7,7,0,9,0,0,0,479
1782,15,3,3,0,9,0,0,0,479
1783,11,4,4,0,12,0,0,0,479
1784,9,2,2,0,10,0,0,0,479
1785,9,5,5,0,10,0,0,0,479
1786,14,7,7,0,9,0,0,0,649
1787,15,3,3,0,9,0,0,0,649
1788,11,4,4,0,12,0,0,0,649
1789,2,10,10,0,1,0,0,0,1087
1790,9,14,14,0,10,0,0,0,1087
1791,9,11,11,0,10,0,0,0,1087
1792,2,10,10,0,1,0,0,0,140
1793,9,14,14,0,10,0,0,0,140
1794,9,11,11,0,10,0,0,0,140
1795,14,7,7,0,9,0,0,0,235
1796,15,3,3,0,9,0,0,0,235
1797,11,4,4,0,12,0,0,0,235
1798,14,7,7,0,9,0,0,0,29
1799,15,3,3,0,9,0,0,0,29
1800,11,4,4,0,12,0,0,0,29
1801,2,10,10,0,1,0,0,0,1371
1802,9,14,14,0,10,0,0,0,1371
1803,9,11,11,0,10,0,0,0,1371
1804,2,10,10,0,1,0,0,0,1388
1805,9,14,14,0,10,0,0,0,1388
1806,9,11,11,0,10,0,0,0,1388
1807,2,10,10,0,1,0,0,0,832
1808,9,14,14,0,10,0,0,0,832
1809,9,11,11,0,10,0,0,0,832
1810,14,7,7,0,9,0,0,0,1057
1811,15,3,3,0,9,0,0,0,1057
1812,11,4,4,0,12,0,0,0,1057
1813,2,10,10,0,1,0,0,0,295
1814,9,14,14,0,10,0,0,0,295
1815,9,11,11,0,10,0,0,0,295
1816,14,7,7,0,9,0,0,0,276
1817,15,3,3,0,9,0,0,0,276
1818,11,4,4,0,12,0,0,0,276
1819,14,7,7,0,9,0,0,0,352
1820,15,3,3,0,9,0,0,0,352
1821,11,4,4,0,12,0,0,0,352
1822,14,7,7,0,9,0,0,0,1051
1823,15,3,3,0,9,0,0,0,1051
1824,11,4,4,0,12,0,0,0,1051
1825,9,2,2,0,10,0,0,0,1051
1826,9,5,5,0,10,0,0,0,1051
1827,14,7,7,0,9,0,0,0,704
1828,15,3,3,0,9,0,0,0,704
1829,11,4,4,0,12,0,0,0,704
1830,2,10,10,0,1,0,0,0,59
1831,9,14,14,0,10,0,0,0,59
1832,9,11,11,0,10,0,0,0,59
1833,14,7,7,0,9,0,0,0,406
1834,15,3,3,0,9,0,0,0,406
1835,11,4,4,0,12,0,0,0,406
1836,14,7,7,0,9,0,0,0,582
1837,15,3,3,0,9,0,0,0,582
1838,11,4,4,0,12,0,0,0,582
1839,2,10,10,0,1,0,0,0,599
1840,9,14,14,0,10,0,0,0,599
1841,9,11,11,0,10,0,0,0,599
1842,14,7,7,0,9,0,0,0,841
1843,15,3,3,0,9,0,0,0,841
1844,11,4,4,0,12,0,0,0,841
1845,2,10,10,0,1,0,0,0,1194
1846,9,14,14,0,10,0,0,0,1194
1847,9,11,11,0,10,0,0,0,1194
1848,14,7,7,0,9,0,0,0,1351
1849,15,3,3,0,9,0,0,0,1351
1850,11,4,4,0,12,0,0,0,1351
1851,9,2,2,0,10,0,0,0,1351
1852,9,5,5,0,10,0,0,0,1351
1853,14,7,7,0,9,0,0,0,188
1854,15,3,3,0,9,0,0,0,188
1855,11,4,4,0,12,0,0,0,188
1856,14,7,7,0,9,0,0,0,16
1857,15,3,3,0,9,0,0,0,16
1858,11,4,4,0,12,0,0,0,16
1859,14,7,7,0,9,0,0,0,373
1860,15,3,3,0,9,0,0,0,373
1861,11,4,4,0,12,0,0,0,373
1862,14,7,7,0,9,0,0,0,933
1863,15,3,3,0,9,0,0,0,933
1864,11,4,4,0,12,0,0,0,933
1865,14,7,7,0,9,0,0,0,958
1866,15,3,3,0,9,0,0,0,958
1867,11,4,4,0,12,0,0,0,958
1868,14,7,7,0,9,0,0,0,484
1869,15,3,3,0,9,0,0,0,484
1870,11,4,4,0,12,0,0,0,484
1871,14,7,7,0,9,0,0,0,96
1872,15,3,3,0,9,0,0,0,96
1873,11,4,4,0,12,0,0,0,96
1874,2,10,10,0,1,0,0,0,1250
1875,9,14,14,0,10,0,0,0,1250
1876,9,11,11,0,10,0,0,0,1250
1877,2,10,10,0,1,0,0,0,151
1878,9,14,14,0,10,0,0,0,151
1879,9,11,11,0,10,0,0,0,151
1880,2,10,10,0,1,0,0,0,1121
1881,9,14,14,0,10,0,0,0,1121
1882,9,11,11,0,10,0,0,0,1121
1883,14,7,7,0,9,0,0,0,80
1884,15,3,3,0,9,0,0,0,80
1885,11,4,4,0,12,0,0,0,80
1886,14,7,7,0,9,0,0,0,443
1887,15,3,3,0,9,0,0,0,443
1888,11,4,4,0,12,0,0,0,443
1889,14,7,7,0,9,0,0,0,210
1890,15,3,3,0,9,0,0,0,210
1891,11,4,4,0,12,0,0,0,210
1892,9,2,2,0,10,0,0,0,210
1893,9,5,5,0,10,0,0,0,210
1894,14,7,7,0,9,0,0,0,696
1895,15,3,3,0,9,0,0,0,696
1896,11,4,4,0,12,0,0,0,696
1897,2,10,10,0,1,0,0,0,774
1898,9,14,14,0,10,0,0,0,774
1899,9,11,11,0,10,0,0,0,774
1900,2,10,10,0,1,0,0,0,450
1901,9,14,14,0,10,0,0,0,450
1902,9,11,11,0,10,0,0,0,450
1903,10,18,18,1,8,0,0,0,1036
1904,2,10,10,0,1,0,0,0,292
1905,9,14,14,0,10,0,0,0,292
1906,9,11,11,0,10,0,0,0,292
1907,14,7,7,0,9,0,0,0,370
1908,15,3,3,0,9,0,0,0,370
1909,11,4,4,0,12,0,0,0,370
1910,14,7,7,0,9,0,0,0,1212
1911,15,3,3,0,9,0,0,0,1212
1912,11,4,4,0,12,0,0,0,1212
1913,9,2,2,0,10,0,0,0,1212
1914,9,5,5,0,10,0,0,0,1212
1915,14,7,7,0,9,0,0,0,530
1916,15,3,3,0,9,0,0,0,530
1917,11,4,4,0,12,0,0,0,530
1918,2,10,10,0,1,0,0,0,866
1919,9,14,14,0,10,0,0,0,866
1920,9,11,11,0,10,0,0,0,866
1921,14,7,7,0,9,0,0,0,87
1922,15,3,3,0,9,0,0,0,87
1923,11,4,4,0,12,0,0,0,87
1924,2,10,10,0,1,0,0,0,274
1925,9,14,14,0,10,0,0,0,274
1926,9,11,11,0,10,0,0,0,274
1927,2,10,10,0,1,0,0,0,173
1928,9,14,14,0,10,0,0,0,173
1929,9,11,11,0,10,0,0,0,173
1930,14,7,7,0,9,0,0,0,1119
1931,15,3,3,0,9,0,0,0,1119
1932,11,4,4,0,12,0,0,0,1119
1933,9,2,2,0,10,0,0,0,1119
1934,9,5,5,0,10,0,0,0,1119
1935,14,7,7,0,9,0,0,0,1157
1936,15,3,3,0,9,0,0,0,1157
1937,11,4,4,0,12,0,0,0,1157
1938,9,2,2,0,10,0,0,0,1157
1939,9,5,5,0,10,0,0,0,1157
1940,2,10,10,0,1,0,0,0,917
1941,9,14,14,0,10,0,0,0,917
1942,9,11,11,0,10,0,0,0,917
1943,14,7,7,0,9,0,0,0,943
1944,15,3,3,0,9,0,0,0,943
1945,11,4,4,0,12,0,0,0,943
1946,2,10,10,0,1,0,0,0,1104
1947,9,14,14,0,10,0,0,0,1104
1948,9,11,11,0,10,0,0,0,1104
1949,14,7,7,0,9,0,0,0,1173
1950,15,3,3,0,9,0,0,0,1173
1951,11,4,4,0,12,0,0,0,1173
1952,9,2,2,0,10,0,0,0,1173
1953,9,5,5,0,10,0,0,0,1173
1954,2,10,10,0,1,0,0,0,1323
1955,9,14,14,0,10,0,0,0,1323
1956,9,11,11,0,10,0,0,0,1323
1957,14,7,7,0,9,0,0,0,1175
1958,15,3,3,0,9,0,0,0,1175
1959,11,4,4,0,12,0,0,0,1175
1960,9,2,2,0,10,0,0,0,1175
1961,9,5,5,0,10,0,0,0,1175
1962,2,10,10,0,1,0,0,0,1374
1963,9,14,14,0,10,0,0,0,1374
1964,9,11,11,0,10,0,0,0,1374
1965,14,7,7,0,9,0,0,0,1191
1966,15,3,3,0,9,0,0,0,1191
1967,11,4,4,0,12,0,0,0,1191
1968,9,2,2,0,10,0,0,0,1191
1969,9,5,5,0,10,0,0,0,1191
1970,2,10,10,0,1,0,0,0,867
1971,9,14,14,0,10,0,0,0,867
1972,9,11,11,0,10,0,0,0,867
1973,2,10,10,0,1,0,0,0,1391
1974,9,14,14,0,10,0,0,0,1391
1975,9,11,11,0,10,0,0,0,1391
1976,14,7,7,0,9,0,0,0,647
1977,15,3,3,0,9,0,0,0,647
1978,11,4,4,0,12,0,0,0,647
1979,9,14,14,0,10,0,0,0,160
1980,9,11,11,0,10,0,0,0,160
1981,2,10,10,0,1,0,0,0,801
1982,9,14,14,0,10,0,0,0,801
1983,9,11,11,0,10,0,0,0,801
1984,2,10,10,0,1,0,0,0,1231
1985,9,14,14,0,10,0,0,0,1231
1986,9,11,11,0,10,0,0,0,1231
1987,14,7,7,0,9,0,0,0,351
1988,15,3,3,0,9,0,0,0,351
1989,11,4,4,0,12,0,0,0,351
1990,14,7,7,0,9,0,0,0,1239
1991,15,3,3,0,9,0,0,0,1239
1992,11,4,4,0,12,0,0,0,1239
1993,9,2,2,0,10,0,0,0,1239
1994,9,5,5,0,10,0,0,0,1239
1995,14,7,7,0,9,0,0,0,94
1996,15,3,3,0,9,0,0,0,94
1997,11,4,4,0,12,0,0,0,94
1998,14,7,7,0,9,0,0,0,1166
1999,15,3,3,0,9,0,0,0,1166
2000,11,4,4,0,12,0,0,0,1166
2001,9,2,2,0,10,0,0,0,1166
2002,9,5,5,0,10,0,0,0,1166
2003,2,10,10,0,1,0,0,0,1204
2004,9,14,14,0,10,0,0,0,1204
2005,9,11,11,0,10,0,0,0,1204
2006,14,7,7,0,9,0,0,0,57
