row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,offers,organizer,page_url
3872,6723,1084,1013,0,4052,0,1,0,0,3533
3873,3036,799,732,0,1597,0,1,0,0,3580
3874,4396,1086,1013,0,4291,0,1,0,0,4791
3875,3025,525,478,0,4468,0,1,0,0,7234
3876,6632,800,733,0,3845,0,1,0,0,7288
3877,1208,1034,963,0,2046,0,1,0,0,1486
3878,329,634,573,0,1080,0,1,0,0,655
3879,3289,1057,986,0,1930,0,1,0,0,3780
3880,3993,669,610,0,912,0,1,0,0,4394
3881,4984,309,296,0,3573,0,1,0,0,5309
3882,4876,932,862,0,3576,0,1,0,0,2712
3883,2718,911,842,0,434,0,1,0,0,3133
3884,1307,400,370,0,1723,0,1,0,0,1674
3885,1476,263,252,0,1502,0,1,0,0,1812
3886,5601,766,701,0,35,0,1,0,0,936
3887,2541,1057,986,0,1215,0,1,0,0,2812
3888,1601,421,389,0,1319,0,1,0,0,3160
3889,3493,971,904,0,1108,0,1,0,0,4097
3890,6273,392,364,0,2789,0,1,0,0,6878
3891,794,1042,972,0,2984,0,1,0,0,1042
3892,2405,975,904,0,533,0,1,0,0,5365
3893,6508,1065,994,0,2290,0,1,0,0,7325
3894,970,1168,1095,0,2035,0,1,0,0,1338
3895,1807,808,741,0,2414,0,1,0,0,2363
3896,1817,643,585,0,4249,0,1,0,0,2373
3897,2332,1051,980,0,1587,0,1,0,0,2785
3898,3061,1078,1007,0,226,0,1,0,0,3553
3899,3539,897,828,0,4468,0,1,0,0,5518
3900,1520,838,772,0,4468,0,1,0,0,1942
3901,5817,808,741,0,4468,0,1,0,0,6653
3902,5410,869,799,0,3147,0,1,0,0,6494
3903,5965,813,746,0,4201,0,1,0,0,2903
3904,27,773,707,0,1451,0,1,0,0,6692
3905,1749,1029,959,0,655,0,1,0,0,2144
3906,83,1071,1000,0,4227,0,1,0,0,341
3907,4746,659,598,0,154,0,1,0,0,5128
3908,5772,652,591,0,2849,0,1,0,0,6569
3909,4798,1079,1007,0,2108,0,1,0,0,5220
3910,6649,666,605,0,1360,0,1,0,0,7332
3911,5907,957,886,0,2380,0,1,0,0,6630
3912,1042,991,1155,0,2208,0,1,0,0,1436
3913,6502,458,701,0,1514,0,1,0,0,7319
3914,795,767,1047,0,604,0,1,0,0,1043
3915,257,496,447,0,1905,0,1,0,0,585
3916,6324,897,827,0,2994,0,1,0,0,6986
3917,3709,1040,969,0,2060,0,1,0,0,3996
3918,17,842,775,0,1450,0,1,0,0,6680
3919,6428,938,870,0,1538,0,1,0,0,7075
3920,1985,842,776,0,487,0,1,0,0,2201
3921,5313,792,725,0,291,0,1,0,0,6129
3922,6582,958,890,0,17,0,1,0,0,7205
3923,2205,1065,994,0,3233,0,1,0,0,2519
3924,2945,711,650,0,1943,0,1,0,0,3464
3925,4080,1029,959,0,2193,0,1,0,0,4515
3926,5062,1024,957,0,1377,0,1,0,0,5399
3927,2862,835,769,0,1355,0,1,0,0,3346
3928,1892,925,855,0,4468,0,1,0,0,4166
3929,100,758,693,0,1263,0,1,0,0,396
3930,3626,987,916,0,3214,0,1,0,0,3878
3931,4677,704,642,0,2506,0,1,0,0,5042
3932,6444,911,841,0,3053,0,1,0,0,7119
3933,1867,631,845,0,4468,0,1,0,0,2434
3934,2862,897,828,0,1355,0,1,0,0,3345
3935,47,1049,978,0,3905,0,1,0,0,313
3936,3349,575,523,0,4468,0,1,0,0,5434
3937,4386,367,347,0,3945,0,1,0,0,4756
3938,4568,617,559,0,1186,0,1,0,0,3024
3939,2637,940,870,0,2906,0,1,0,0,3056
3940,6017,1072,1001,0,4201,0,1,0,0,2958
3941,94,839,773,0,3632,0,1,0,0,381
3942,6072,165,163,0,1620,0,1,0,0,6720
3943,5092,936,866,0,4152,0,1,0,0,5685
3944,740,1064,993,0,2876,0,1,0,0,1004
3945,970,1176,1105,0,2035,0,1,0,0,1349
3946,693,903,835,0,2363,0,1,0,0,4734
3947,961,837,772,0,4358,0,1,0,0,1150
3948,6264,938,870,0,33,0,1,0,0,6873
3949,3721,911,1196,0,1382,0,1,0,0,3359
3950,5233,381,358,0,1672,0,1,0,0,6048
3951,5823,534,486,0,464,0,1,0,0,6659
3952,4524,714,653,0,2318,0,1,0,0,4935
3953,632,907,1047,0,181,0,1,0,0,3852
3954,6736,1039,969,0,3936,0,1,0,0,2834
3955,267,548,500,0,2861,0,1,0,0,604
3956,304,441,701,0,4468,0,1,0,0,636
3957,44,788,721,0,3559,0,1,0,0,299
3958,2158,309,296,0,114,0,1,0,0,2671
3959,373,480,436,0,444,0,1,0,0,2775
3960,5257,842,782,0,268,0,1,0,0,6068
3961,4307,924,854,0,3557,0,1,0,0,4659
3962,4266,932,863,0,2305,0,1,0,0,4759
3963,2092,686,625,0,4468,0,1,0,0,6786
3964,6402,1029,959,0,2747,0,1,0,0,7125
3965,2851,1140,1067,0,3893,0,1,0,0,3298
3966,566,929,1022,0,3688,0,1,0,0,848
3967,5413,480,436,0,1714,0,1,0,0,4914
3968,44,942,872,0,3559,0,1,0,0,307
3969,2823,849,781,0,2919,0,1,0,0,3251
3970,5448,807,741,0,2940,0,1,0,0,5845
3971,6259,780,714,0,589,0,1,0,0,6869
3972,739,960,889,0,2879,0,1,0,0,1003
3973,1037,1057,986,0,1814,0,1,0,0,1429
3974,1045,309,296,0,331,0,1,0,0,1439
3975,1989,793,727,0,487,0,1,0,0,2210
3976,6426,704,644,0,3991,0,1,0,0,7071
3977,2634,1078,1006,0,1729,0,1,0,0,3054
3978,5519,553,701,0,4468,0,1,0,0,6159
3979,4310,869,799,0,3557,0,1,0,0,4662
3980,4691,904,834,0,2433,0,1,0,0,5053
3981,872,814,755,0,4468,0,1,0,0,7027
3982,5563,527,478,0,3386,0,1,0,0,6295
3983,1650,807,740,0,1228,0,1,0,0,5670
3984,2624,1028,957,0,1516,0,1,0,0,3028
3985,53,1083,1010,0,2372,0,1,0,0,253
3986,5056,912,842,0,2886,0,1,0,0,5389
3987,4292,842,775,0,2303,0,1,0,0,5005
3988,6224,971,900,0,3899,0,1,0,0,6816
3989,2993,211,199,0,1532,0,1,0,0,402
3990,3041,780,714,0,2824,0,1,0,0,3540
3991,6737,810,745,0,285,0,1,0,0,2831
3992,3000,946,877,0,4468,0,1,1,310,7706
3993,3318,743,682,0,4468,0,1,1,160,47
3994,3570,729,669,0,4468,0,1,1,160,47
3995,5953,727,667,0,4468,0,1,1,160,47
3996,943,721,663,0,4468,0,1,1,160,47
3997,944,721,661,0,4468,0,1,1,160,47
3998,3319,698,637,0,4468,0,1,1,160,47
3999,1473,925,856,0,4468,0,1,1,281,89
4000,1385,842,775,0,4468,0,1,1,67,7444
4001,1281,902,1023,0,4468,0,1,1,12,7655
4002,3306,854,787,0,4468,0,1,1,153,7480
4003,2971,939,869,0,4468,0,1,1,219,7666
4004,2866,1042,972,0,4468,0,1,1,132,163
4005,528,953,882,0,4468,0,1,1,48,7599
4006,854,966,897,0,4468,0,1,1,328,7635
4007,2870,1049,978,0,4468,0,1,1,134,186
4008,2873,1049,978,0,4468,0,1,1,134,186
4009,4542,1050,979,0,4468,0,1,1,251,186
4010,6550,940,870,0,4468,0,1,1,384,7551
4011,6551,890,820,0,4468,0,1,1,384,7551
4012,6549,855,786,0,4468,0,1,1,384,7551
4013,6540,698,636,0,4468,0,1,1,384,7551
4014,4899,704,644,0,4468,0,1,1,236,79
4015,2531,1064,994,0,4468,0,1,1,43,49
4016,290,1228,1168,0,4468,0,1,1,33,30
4017,6206,1025,954,0,4468,0,1,1,329,7712
4018,2866,986,916,0,4468,0,1,1,132,7712
4019,6204,971,900,0,4468,0,1,1,329,7712
4020,929,1162,1091,0,4468,0,1,1,91,24
4021,6279,963,892,0,4468,0,1,1,450,7568
4022,5492,932,862,0,4468,0,1,1,450,7568
4023,1824,806,739,0,4468,0,1,1,450,7568
4024,5438,807,740,0,4468,0,1,1,356,7632
4025,5366,1037,966,0,4468,0,1,1,408,7562
4026,5374,1029,958,0,4468,0,1,1,408,7562
4027,5373,989,918,0,4468,0,1,1,408,7562
4028,5371,967,897,0,4468,0,1,1,408,7562
4029,5370,946,876,0,4468,0,1,1,408,7562
4030,5369,940,870,0,4468,0,1,1,408,7562
4031,5368,904,835,0,4468,0,1,1,408,7562
4032,5365,876,806,0,4468,0,1,1,408,7562
4033,5147,1022,952,0,4468,0,1,1,448,7716
4034,5148,939,870,0,4468,0,1,1,448,7716
4035,5835,849,782,0,4468,0,1,1,421,7716
4036,2862,1096,1025,0,4468,0,1,1,131,162
4037,2910,1064,993,0,4468,0,1,1,212,7500
4038,1977,954,883,0,4468,0,1,1,212,7500
4039,5188,779,1178,0,4468,0,1,1,319,7534
4040,4162,1029,958,0,4468,0,1,1,436,7564
4041,2813,1072,1001,0,4468,0,1,1,433,7564
4042,2811,968,897,0,4468,0,1,1,433,7564
4043,3328,1001,931,0,4468,0,1,1,135,7470
4044,544,932,862,0,4468,0,1,1,45,7596
4045,6416,704,645,0,4468,0,1,1,460,7693
4046,5406,1001,930,0,4468,0,1,1,376,121
4047,5405,989,918,0,4468,0,1,1,376,121
4048,658,1071,1000,0,4468,0,1,1,40,7438
4049,660,981,910,0,4468,0,1,1,40,7438
4050,657,939,869,0,4468,0,1,1,40,7438
4051,659,869,799,0,4468,0,1,1,40,7438
4052,2090,989,918,0,4468,0,1,1,96,7702
4053,5556,1008,938,0,4468,0,1,1,97,7630
4054,1400,1056,985,0,4468,0,1,1,31,224
4055,3992,1057,987,0,4468,0,1,1,225,224
4056,4758,1057,987,0,4468,0,1,1,233,224
4057,5741,1070,1000,0,4468,0,1,1,222,224
4058,2313,1224,1159,0,4468,0,1,1,104,27
4059,5940,707,647,0,4468,0,1,1,190,7670
4060,5810,1051,980,0,4468,0,1,1,379,7549
4061,5804,1103,1030,0,4468,0,1,1,379,7549
4062,5797,832,778,0,4468,0,1,1,379,7549
4063,5793,827,762,0,4468,0,1,1,379,7549
4064,5796,814,747,0,4468,0,1,1,379,7549
4065,5799,793,726,0,4468,0,1,1,379,7549
4066,5801,712,651,0,4468,0,1,1,379,7549
4067,667,767,996,0,4468,0,1,1,186,7680
4068,3662,1034,1013,0,4468,0,1,1,168,7681
4069,4684,1037,996,0,4468,0,1,1,253,70
4070,4703,1048,977,0,4468,0,1,1,253,70
4071,2033,1051,980,0,4468,0,1,1,253,70
4072,888,884,960,0,4468,0,1,1,470,7767
4073,889,884,960,0,4468,0,1,1,470,7767
4074,742,1018,947,0,4468,0,1,1,235,7767
4075,6482,1001,931,0,4468,0,1,1,470,7767
4076,2621,932,863,0,4468,0,1,1,382,7550
4077,1284,897,827,0,4468,0,1,1,15,7589
4078,1451,1050,980,0,4468,0,1,1,279,20
4079,4104,1051,980,0,4468,0,1,1,330,106
4080,4105,1072,1001,0,4468,0,1,1,330,106
4081,4098,1086,1013,0,4468,0,1,1,330,106
4082,821,1007,941,0,4468,0,1,1,330,106
4083,4818,981,911,0,4468,0,1,1,330,106
4084,4106,967,897,0,4468,0,1,1,330,106
4085,4101,919,849,0,4468,0,1,1,330,106
4086,824,908,843,0,4468,0,1,1,330,106
4087,4100,884,814,0,4468,0,1,1,330,106
4088,4116,883,813,0,4468,0,1,1,330,106
4089,4099,870,800,0,4468,0,1,1,330,106
4090,305,779,713,0,4468,0,1,1,330,106
4091,4103,728,667,0,4468,0,0,1,330,106
4092,4102,712,651,0,4468,0,1,1,330,106
4093,4113,699,637,0,4468,0,1,1,330,106
4094,2341,815,748,0,4468,0,1,1,103,7457
4095,336,606,551,0,1103,0,1,0,0,661
4096,2323,919,849,0,1047,0,1,0,0,2742
4097,2,458,420,0,4142,0,1,0,0,1786
4098,292,568,518,0,3655,0,1,0,0,3146
4099,2869,704,642,0,1090,0,1,0,0,3381
4100,1139,1050,979,0,2537,0,1,0,0,1757
4101,1667,1027,956,0,1067,0,1,0,0,6534
4102,6639,474,432,0,3921,0,1,0,0,7296
4103,494,825,1047,0,3826,0,1,0,0,801
4104,3669,686,624,0,4468,0,1,0,0,3928
4105,5135,849,782,0,4186,0,1,0,0,5734
4106,970,1132,1061,0,2035,0,1,0,0,1343
4107,3646,1072,1001,0,3490,0,1,0,0,3902
4108,2477,613,557,0,1174,0,1,0,0,3011
4109,748,794,727,0,3571,0,1,0,0,1011
4110,3984,1084,1011,0,1446,0,1,0,0,4382
4111,4766,679,617,0,476,0,1,0,0,5158
4112,2979,1078,1006,0,852,0,1,0,0,3528
4113,4636,617,559,0,1335,0,1,0,0,4958
4114,6182,1055,984,0,4378,0,1,0,0,6009
4115,128,77,75,0,1758,0,1,0,0,463
4116,423,698,636,0,2298,0,1,0,0,737
4117,719,842,793,0,2454,0,1,0,0,955
4118,4505,129,126,0,4288,0,1,0,0,4918
4119,2272,727,666,0,4437,0,1,0,0,2595
4120,1619,822,755,0,1050,0,1,0,0,3677
4121,1203,888,818,0,2046,0,1,0,0,1479
4122,6465,862,794,0,1696,0,1,0,0,7201
4123,4621,1022,952,0,2481,0,1,0,0,4809
4124,3403,897,828,0,4468,0,1,0,0,5541
4125,1733,898,828,0,2644,0,1,0,0,2114
4126,6043,997,926,0,3734,0,1,0,0,5603
4127,6459,458,707,0,3829,0,1,0,0,7267
4128,964,1111,1040,0,2372,0,1,0,0,1242
4129,2111,968,897,0,1017,0,1,0,0,2492
4130,3402,890,821,0,4468,0,1,0,0,5536
4131,2138,843,776,0,4055,0,1,0,0,2563
4132,964,1087,1016,0,2372,0,1,0,0,1176
4133,2366,934,866,0,2997,0,1,0,0,2753
4134,3579,531,483,0,4468,0,1,0,0,5580
4135,970,816,752,0,2035,0,1,0,0,1348
4136,5937,796,729,0,3344,0,1,0,0,1636
4137,1131,623,565,0,537,0,1,0,0,1751
4138,4734,882,812,0,3957,0,1,0,0,3387
4139,6075,766,701,0,3851,0,1,0,0,6728
4140,5059,260,247,0,4468,0,1,0,0,5397
4141,3585,904,835,0,4468,0,1,0,0,5566
4142,6507,1030,959,0,2290,0,1,0,0,7324
4143,3708,886,816,0,2066,0,1,0,0,4012
4144,4118,807,740,0,2523,0,1,0,0,4582
4145,3447,199,188,0,3521,0,1,0,0,3951
4146,4873,953,883,0,1300,0,1,0,0,5732
4147,4804,1155,1082,0,3080,0,1,0,0,5193
4148,1331,981,910,0,2471,0,1,0,0,1684
4149,3938,1056,987,0,4222,0,1,0,0,4296
4150,5722,1043,973,0,4468,0,1,0,0,6522
4151,763,828,761,0,4360,0,1,0,0,995
4152,467,891,821,0,3304,0,1,0,0,770
4153,2906,1049,980,0,4033,0,1,0,0,4301
4154,752,1036,966,0,3571,0,1,0,0,1015
4155,2007,919,849,0,4169,0,1,0,0,2245
4156,2850,800,733,0,1554,0,1,0,0,3290
4157,399,612,556,0,2963,0,1,0,0,5967
4158,3119,1029,958,0,1889,0,1,0,0,3665
4159,3043,486,442,0,380,0,1,0,0,3541
4160,4720,599,701,0,4468,0,1,0,0,5104
4161,4590,917,847,0,3766,0,1,0,0,5248
4162,959,1045,976,0,2365,0,1,0,0,1152
4163,2478,820,755,0,1177,0,1,0,0,3014
4164,511,925,855,0,4007,0,1,0,0,787
4165,273,610,553,0,3715,0,1,0,0,611
4166,2116,555,506,0,966,0,1,0,0,2532
4167,4748,1058,987,0,2543,0,1,0,0,5130
4168,1741,1063,994,0,3206,0,1,0,0,2141
4169,1684,912,842,0,2570,0,1,0,0,7247
4170,5893,1037,966,0,3678,0,1,0,0,6969
4171,5196,1043,972,0,558,0,1,0,0,5917
4172,6169,1068,997,0,4378,0,1,0,0,5993
4173,964,1198,1127,0,2372,0,1,0,0,1220
4174,6726,1052,981,0,4451,0,1,0,0,1547
4175,4079,941,872,0,1616,0,1,0,0,4137
4176,5226,828,761,0,2812,0,1,0,0,5951
4177,6326,968,897,0,2895,0,1,0,0,6989
4178,4677,685,623,0,2506,0,1,0,0,5033
4179,959,1217,1151,0,2365,0,1,0,0,1157
4180,364,685,624,0,2746,0,1,0,0,694
4181,2147,127,123,0,4261,0,1,0,0,2660
4182,4232,1042,971,0,1639,0,1,0,0,4639
4183,5784,1015,944,0,2847,0,1,0,0,6582
4184,5911,938,868,0,2198,0,1,0,0,6639
4185,6573,785,1022,0,4060,0,1,0,0,7177
4186,451,842,775,0,491,0,1,0,0,757
4187,2367,928,858,0,570,0,1,0,0,1837
4188,6180,841,774,0,4378,0,1,0,0,6010
4189,6511,806,741,0,1904,0,1,0,0,7339
4190,1993,301,288,0,487,0,1,0,0,2231
4191,3175,898,828,0,2896,0,1,0,0,3647
4192,4337,786,719,0,832,0,1,0,0,4700
4193,1330,1043,972,0,1777,0,1,0,0,1741
4194,19,1085,1012,0,1450,0,1,0,0,6682
4195,6709,594,539,0,2882,0,1,0,0,7411
4196,1359,628,569,0,4473,0,1,0,0,1698
4197,2504,766,701,0,3774,0,1,0,0,3041
4198,5709,923,853,0,1266,0,1,0,0,6508
4199,2108,1044,973,0,2770,0,1,0,0,2489
4200,188,496,447,0,883,0,1,0,0,528
4201,193,450,412,0,660,0,1,0,0,530
4202,5208,1030,959,0,3553,0,1,0,0,5943
4203,2977,178,172,0,3502,0,1,0,0,3525
4204,1911,835,769,0,1005,0,1,0,0,4822
4205,4326,870,800,0,1388,0,1,0,0,4684
4206,4846,901,831,0,2988,0,1,0,0,5663
4207,4200,526,477,0,1556,0,1,0,0,4530
4208,6651,1037,966,0,1385,0,1,0,0,7336
4209,954,1024,955,0,3624,0,1,0,0,1266
4210,6038,804,751,0,3284,0,1,0,0,5395
4211,6372,957,966,0,757,0,1,0,0,7073
4212,6497,774,1047,0,4110,0,1,0,0,7315
4213,4597,1242,1183,0,3372,0,1,0,0,5254
4214,4635,1055,984,0,4485,0,1,0,0,1686
4215,3168,465,426,0,888,0,1,0,0,3627
4216,5296,707,645,0,2475,0,1,0,0,6104
4217,5579,38,38,0,815,0,1,0,0,6317
4218,5069,820,753,0,4468,0,1,0,0,5621
4219,986,1204,1135,0,2467,0,1,0,0,1366
4220,1379,911,841,0,14,0,1,0,0,1795
4221,2114,7,7,0,1740,0,1,0,0,2529
4222,3808,954,883,0,1482,0,1,0,0,4125
4223,4466,940,870,0,1075,0,1,0,0,4845
4224,3333,654,594,0,4468,0,1,0,0,6797
4225,492,932,863,0,4258,0,1,0,0,791
4226,873,828,762,0,4468,0,1,0,0,7033
4227,1609,794,727,0,3505,0,1,0,0,3457
4228,4637,854,785,0,1342,0,1,0,0,4969
4229,3276,805,741,0,4468,0,1,0,0,3020
4230,5055,911,841,0,2885,0,1,0,0,5388
4231,4138,926,856,0,2880,0,1,0,0,1859
4232,2060,807,740,0,1717,0,1,0,0,2325
4233,103,1083,1011,0,2372,0,1,0,0,439
4234,761,720,975,0,4468,0,1,0,0,992
4235,3708,917,847,0,2055,0,1,0,0,4017
4236,4238,732,701,0,441,0,1,0,0,4644
4237,5899,813,746,0,3323,0,1,0,0,6625
4238,1103,942,872,0,1683,0,1,0,0,1613
4239,5674,883,813,0,3621,0,1,0,0,6446
4240,6526,973,904,0,1483,0,1,0,0,7364
4241,2192,1016,945,0,948,0,1,0,0,2509
4242,1108,97,95,0,528,0,1,0,0,1602
4243,6301,794,727,0,4481,0,1,0,0,6936
4244,4420,744,682,0,4290,0,1,0,0,4885
4245,6302,1063,992,0,2796,0,1,0,0,6937
4246,3972,911,841,0,2146,0,1,0,0,4367
4247,42,1050,979,0,3605,0,1,0,0,251
4248,3476,883,814,0,4468,0,1,0,0,5426
4249,1073,1036,965,0,2975,0,1,0,0,1527
4250,1988,911,842,0,487,0,1,0,0,2207
4251,3769,416,384,0,3529,0,1,0,0,4077
4252,3527,652,592,0,4468,0,1,0,0,5478
4253,3389,932,863,0,4468,0,1,0,0,5489
4254,5880,507,459,0,401,0,1,0,0,6956
4255,1172,692,630,0,2529,0,1,0,0,1444
4256,2254,1050,980,0,4426,0,1,0,0,2648
4257,99,1081,1009,0,2370,0,1,0,0,359
4258,338,634,574,0,4046,0,1,0,0,667
4259,1864,829,762,0,4338,0,1,0,0,2431
4260,5513,1209,1140,0,3105,0,1,0,0,6143
4261,232,712,651,0,3770,0,1,0,0,571
4262,3322,341,324,0,1981,0,1,0,0,3806
4263,2180,1064,994,0,562,0,1,0,0,2510
4264,103,1098,1026,0,2372,0,1,0,0,418
4265,2677,1035,966,0,2991,0,1,0,0,3173
4266,1512,628,570,0,625,0,1,0,0,5149
4267,970,1128,1058,0,2035,0,1,0,0,1292
4268,6113,1027,956,0,414,0,1,0,0,6771
4269,764,968,897,0,4330,0,1,0,0,996
4270,5010,502,454,0,2328,0,1,0,0,5319
4271,6346,713,997,0,1438,0,1,0,0,7038
4272,379,718,658,0,2200,0,1,0,0,698
4273,1996,485,441,0,882,0,1,0,0,2235
4274,4100,884,814,0,2768,0,1,0,0,4559
4275,314,458,701,0,4286,0,1,0,0,542
4276,953,454,416,0,3625,0,1,0,0,1252
4277,2395,1016,945,0,533,0,1,0,0,5356
4278,2438,930,860,0,2493,0,1,0,0,2856
4279,6342,953,882,0,3966,0,1,0,0,7019
4280,1761,1050,980,0,3408,0,1,0,0,2154
4281,1326,779,713,0,1778,0,1,0,0,1738
4282,4179,594,539,0,50,0,1,0,0,4466
4283,5185,960,890,0,3163,0,1,0,0,5901
4284,2249,926,856,0,1722,0,1,0,0,2645
4285,5650,891,821,0,3189,0,1,0,0,6417
4286,306,638,577,0,87,0,1,0,0,635
4287,4610,935,865,0,1666,0,1,0,0,4780
4288,1753,891,821,0,657,0,1,0,0,2151
4289,2239,772,706,0,374,0,1,0,0,2572
4290,5079,814,747,0,2910,0,1,0,0,5626
4291,6725,818,752,0,4475,0,1,0,0,6851
4292,302,684,623,0,3944,0,1,0,0,539
4293,4613,815,748,0,3087,0,1,0,0,4785
4294,2691,688,1195,0,1518,0,1,0,0,3476
4295,6556,855,787,0,1825,0,1,0,0,7159
4296,3819,387,361,0,2882,0,1,0,0,4138
4297,491,1036,966,0,207,0,1,0,0,788
4298,970,1165,1093,0,2035,0,1,0,0,1309
4299,5871,835,768,0,2391,0,1,0,0,6942
4300,6572,1051,980,0,4086,0,1,0,0,7176
4301,3779,918,848,0,995,0,1,0,0,4088
4302,5732,947,877,0,1272,0,1,0,0,6365
4303,5294,648,587,0,2246,0,1,0,0,6100
4304,1677,284,271,0,113,0,1,0,0,7113
4305,4067,538,490,0,1506,0,1,0,0,4492
4306,2863,1015,945,0,311,0,1,0,0,3349
4307,4796,1090,1018,0,2110,0,1,0,0,5180
4308,4468,793,726,0,2000,0,1,0,0,4848
4309,103,1048,978,0,2372,0,1,0,0,434
4310,5568,1047,976,0,2581,0,1,0,0,6305
4311,716,770,707,0,221,0,1,0,0,953
4312,2772,973,904,0,3319,0,1,0,0,3284
4313,6093,22,22,0,820,0,1,0,0,6747
4314,120,21,20,0,3483,0,1,0,0,454
4315,5615,876,807,0,4465,0,1,0,0,6378
4316,6599,286,273,0,4361,0,1,0,0,7243
4317,5344,1023,952,0,830,0,1,0,0,6258
4318,1849,1096,1024,0,4045,0,1,0,0,2418
4319,5656,974,903,0,784,0,1,0,0,6425
4320,2083,818,756,0,4468,0,1,1,406,7691
4321,2920,1051,980,0,4468,0,1,1,311,160
4322,5190,1051,980,0,4468,0,1,1,298,160
4323,2066,1005,934,0,4468,0,1,1,159,7775
4324,856,959,890,0,4468,0,1,1,328,7694
4325,4862,836,769,0,4468,0,1,1,354,114
4326,4864,787,720,0,4468,0,0,1,354,114
4327,6344,845,777,0,4468,0,1,1,220,7503
4328,2657,835,768,0,4468,0,1,1,220,7503
4329,3014,842,1022,0,4468,0,1,1,266,7519
4330,3575,942,873,0,4468,0,1,1,266,7519
4331,3378,939,870,0,4468,0,1,1,266,7519
4332,3513,939,870,0,4468,0,1,1,266,7519
4333,2447,1050,979,0,4468,0,1,1,109,7460
4334,2453,897,827,0,4468,0,1,1,109,7460
4335,263,743,681,0,4468,0,1,1,302,7770
4336,4502,1057,986,0,4468,0,1,1,228,66
4337,4503,1022,951,0,4468,0,1,1,228,66
4338,4497,988,917,0,4468,0,1,1,228,66
4339,4500,925,855,0,4468,0,1,1,228,66
4340,4498,793,726,0,4468,0,1,1,228,66
4341,4501,706,644,0,4468,0,1,1,228,66
4342,923,1029,958,0,4468,0,1,1,216,7625
4343,2863,1015,945,0,4468,0,1,1,132,7692
4344,2863,932,863,0,4468,0,1,1,132,7692
4345,823,911,842,0,4468,0,1,1,282,90
4346,4594,1242,1183,0,4468,0,1,1,255,214
4347,793,1043,973,0,4468,0,1,1,416,7557
4348,5335,963,894,0,4468,0,1,1,416,7557
4349,6330,1056,987,0,4468,0,1,1,369,231
4350,625,926,1047,0,4468,0,1,1,166,7631
4351,479,1065,994,0,4468,0,1,1,37,6
4352,587,807,740,0,4468,0,1,1,37,6
4353,2889,1078,1007,0,4468,0,1,1,308,220
4354,4513,1057,987,0,4468,0,1,1,240,7612
4355,5314,1009,938,0,4468,0,1,1,399,7612
4356,5315,1008,937,0,4468,0,1,1,399,7612
4357,4514,890,821,0,4468,0,1,1,240,7612
4358,744,849,782,0,4468,0,1,1,112,7521
4359,4976,1029,958,0,4468,0,1,1,171,215
4360,2743,953,882,0,4468,0,1,1,125,7643
4361,2941,884,814,0,4468,0,1,1,140,7703
4362,4244,723,663,0,4468,0,1,1,344,7542
4363,1102,942,872,0,4468,0,1,1,208,1
4364,4670,716,658,0,4468,0,1,1,208,1
4365,5325,821,755,0,4468,0,1,1,358,130
4366,3987,1028,957,0,4468,0,1,1,185,7678
4367,6179,1020,949,0,4468,0,1,1,329,7678
4368,2319,1051,980,0,1042,0,1,0,0,2729
4369,5231,581,528,0,2018,0,1,0,0,6046
4370,2415,814,996,0,4468,0,1,0,0,7035
4371,1556,522,472,0,3744,0,1,0,0,654
4372,3918,793,727,0,423,0,1,0,0,4341
4373,5651,975,904,0,3189,0,1,0,0,6418
4374,970,867,800,0,2035,0,1,0,0,1333
4375,2633,903,833,0,2377,0,1,0,0,3051
4376,6201,875,805,0,4378,0,1,0,0,6018
4377,6567,1001,930,0,4087,0,1,0,0,7171
4378,2693,496,447,0,2397,0,1,0,0,3089
4379,3831,1033,962,0,4468,0,1,0,0,4157
4380,679,1119,1047,0,32,0,1,0,0,935
4381,103,725,665,0,2372,0,1,0,0,430
4382,2897,995,925,0,3151,0,1,0,0,3405
4383,4556,890,851,0,4468,0,1,0,0,5593
4384,3887,523,474,0,2134,0,1,0,0,4245
4385,4250,924,856,0,2540,0,1,0,0,4585
4386,2367,957,886,0,570,0,1,0,0,1836
4387,4714,717,657,0,1152,0,1,0,0,5099
4388,1993,1010,940,0,487,0,1,0,0,2227
4389,3711,617,559,0,2056,0,1,0,0,4023
4390,5121,767,965,0,4468,0,1,0,0,5717
4391,2384,926,856,0,1732,0,1,0,0,2767
4392,4225,1078,1006,0,72,0,1,0,0,3688
4393,37,157,155,0,4287,0,1,0,0,4919
4394,3934,1043,973,0,4434,0,1,0,0,4291
4395,4804,1136,1063,0,3080,0,1,0,0,5181
4396,1444,939,869,0,593,0,1,0,0,1768
4397,2628,939,869,0,1349,0,1,0,0,3031
4398,1345,877,807,0,1128,0,1,0,0,1700
4399,4421,711,650,0,4289,0,1,0,0,4886
4400,1869,820,753,0,681,0,1,0,0,2436
4401,2618,843,776,0,2893,0,1,0,0,3004
4402,3799,924,854,0,2192,0,1,0,0,4112
4403,4454,799,732,0,1246,0,1,0,0,4834
4404,3710,1028,957,0,2071,0,1,0,0,3998
4405,6067,586,532,0,4359,0,1,0,0,6718
4406,1682,1029,958,0,2367,0,1,0,0,7224
4407,3270,917,849,0,4247,0,1,0,0,3755
4408,5402,1036,965,0,3148,0,1,0,0,6486
4409,4827,1057,986,0,1436,0,1,0,0,5348
4410,1729,1110,1038,0,889,0,1,0,0,2110
