row_id,name,startdate,enddate,location,description,image,performer,page_url
1344,2344,819,840,0,4081,2361,0,4923
1345,3610,442,447,0,3710,1154,0,1087
1346,400,1402,1439,0,4649,1454,0,681
1347,1203,1640,1681,0,2915,390,0,2356
1348,3539,605,625,0,2679,923,0,4453
1349,2816,772,791,0,2123,2361,0,1695
1350,2463,772,791,0,3324,2361,0,1737
1351,403,411,415,0,1950,1173,0,1101
1352,4008,819,840,0,4198,2361,0,1934
1353,3216,496,507,0,214,542,0,1104
1354,3372,772,791,0,2901,2361,0,3338
1355,1313,1511,1554,0,3719,1408,0,772
1356,4866,772,791,0,1903,2361,0,4855
1357,189,445,450,0,240,401,0,1142
1358,2526,1599,1638,0,4153,1054,0,4093
1359,1165,531,544,0,4552,508,0,1034
1360,1120,1652,1693,0,981,1201,0,761
1361,84,982,1007,0,579,1162,0,2108
1362,374,425,434,0,448,1048,0,2668
1363,1449,1634,1673,0,810,1636,0,519
1364,4741,1054,1090,0,138,1558,0,2987
1365,2775,772,791,0,4449,2361,0,4658
1366,2921,819,840,0,3556,2361,0,1994
1367,3720,672,691,0,1022,640,0,1284
1368,3046,772,791,0,2839,127,0,2922
1369,2736,772,791,0,1558,2361,0,3207
1370,4583,772,791,0,3763,2361,0,3238
1371,2964,640,664,0,2715,2313,0,4542
1372,4433,820,841,0,4340,2361,0,2068
1373,2851,819,840,0,2567,2361,0,3486
1374,2095,772,791,0,2601,2361,0,1683
1375,1027,572,589,0,3151,1494,0,2629
1376,4145,819,840,0,2596,2361,0,4914
1377,3506,819,840,0,3558,2361,0,5002
1378,1031,1637,1677,0,3002,1598,0,4075
1379,4590,772,791,0,3830,2361,0,3264
1380,2728,599,617,0,2307,1499,0,2770
1381,2803,772,791,0,2518,2361,0,1679
1382,3568,772,791,0,1887,2361,0,3109
1383,4652,176,176,0,4014,1391,0,979
1384,4718,819,840,0,3814,2361,0,1883
1385,335,1154,1183,0,2403,1585,0,3879
1386,839,7,7,0,222,1352,0,4197
1387,3822,1689,1839,0,732,1069,1,4225
1388,418,1421,1461,0,709,477,0,802
1389,4264,772,791,0,3807,2361,0,3273
1390,304,1017,1043,0,1451,1450,0,1809
1391,609,1387,1420,0,715,1842,0,800
1392,4158,772,791,0,4394,2361,0,1674
1393,3450,352,352,0,2471,1184,0,2547
1394,2143,364,365,0,4855,1700,0,4287
1395,3689,772,791,0,3545,2361,0,3317
1396,1198,8,8,0,223,1286,0,4195
1397,404,1392,1425,0,477,977,0,815
1398,1542,222,221,0,926,463,0,90
1399,1597,717,737,0,3200,207,0,1430
1400,3221,772,791,0,2187,2361,0,1626
1401,3152,699,720,0,1787,2361,0,2940
1402,435,469,477,0,508,1147,0,1055
1403,447,542,559,0,518,592,0,4317
1404,522,213,212,0,4468,948,0,2513
1405,2626,772,791,0,2940,2361,0,3054
1406,2517,772,791,0,1551,2361,0,3100
1407,2046,772,791,0,3497,2361,0,3246
1408,4102,540,557,0,1800,294,0,203
1409,598,1367,1404,0,295,1792,0,4087
1410,959,1603,1639,0,1830,1319,0,4103
1411,563,1461,1504,0,3528,424,0,854
1412,189,445,450,0,240,401,0,2680
1413,4621,772,791,0,2270,2361,0,1575
1414,4810,772,791,0,4334,2361,0,1761
1415,2395,819,840,0,2220,2361,0,3549
1416,1059,1781,1834,0,732,2199,1,920
1417,4622,772,791,0,1584,2361,0,4813
1418,2978,699,720,0,2764,2361,0,2949
1419,4569,772,791,0,2326,2361,0,3140
1420,4816,772,791,0,3771,2361,0,1754
1421,3757,772,791,0,2071,2361,0,4626
1422,4291,819,840,0,3778,2361,0,4924
1423,2986,699,720,0,4783,2361,0,1380
1424,2788,771,789,0,2682,2361,0,4616
1425,4132,820,841,0,3476,2361,0,5131
1426,4279,772,791,0,2258,2361,0,4726
1427,86,772,791,0,1272,2361,0,3057
1428,3603,820,841,0,3298,2361,0,2061
1429,2694,699,720,0,2751,2361,0,2937
1430,3231,772,791,0,2505,2361,0,4664
1431,1272,635,650,0,752,2079,0,1285
1432,4415,819,840,0,2562,2361,0,3423
1433,1500,1140,1167,0,1939,1724,0,338
1434,4035,1578,1614,0,4151,228,0,4073
1435,608,1111,1141,0,1331,1210,0,411
1436,3432,772,791,0,4391,2361,0,3155
1437,1488,924,947,0,3926,1543,0,3810
1438,2789,772,791,0,4715,2361,0,4643
1439,4395,772,791,0,3322,2361,0,1704
1440,4602,1247,1283,0,666,643,0,2311
1441,4367,819,840,0,2560,2361,0,3662
1442,624,1772,1819,0,3937,1777,0,843
1443,4193,820,841,0,2215,2361,0,2063
1444,2217,948,979,0,342,1365,0,3839
1445,4181,819,840,0,3578,2361,0,1936
1446,1933,119,121,0,2888,1800,0,47
1447,3052,772,791,0,4714,2361,0,1498
1448,4011,26,26,0,2633,647,0,2386
1449,3599,73,73,0,1694,2319,0,21
1450,2353,298,298,0,3053,506,0,2427
1451,1912,195,193,0,50,2295,0,4251
1452,2606,772,791,0,1149,2361,0,3232
1453,2649,819,840,0,4993,2361,0,3665
1454,3445,772,791,0,2355,2361,0,3113
1455,4821,819,840,0,2044,2361,0,4928
1456,422,1432,1474,0,180,1596,0,580
1457,931,1089,1120,0,4544,46,0,3764
1458,1466,980,1003,0,1065,1743,0,350
1459,2990,699,720,0,2740,2361,0,1398
1460,3691,772,791,0,1268,2361,0,3080
1461,57,819,840,0,3565,2361,0,1993
1462,1400,848,869,0,570,2357,0,2106
1463,1487,924,947,0,3925,1543,0,2137
1464,3478,619,638,0,3068,1857,0,2858
1465,2496,819,840,0,1195,2361,0,1856
1466,1504,1392,1425,0,216,2340,0,799
1467,231,772,791,0,3407,2361,0,1759
1468,3789,1262,1293,0,3907,1916,0,3937
1469,3912,977,1004,0,4433,1804,0,412
1470,2920,819,840,0,3531,2361,0,3625
1471,4686,772,791,0,3850,2361,0,4742
1472,3467,1214,1256,0,455,527,0,3927
1473,1497,944,971,0,3263,1656,0,3842
1474,947,1727,1795,0,732,1594,1,913
1475,1930,201,200,0,3713,2272,0,2511
1476,373,538,555,0,988,817,0,4378
1477,2307,811,833,0,1987,2361,0,3386
1478,2269,820,841,0,3013,2361,0,5096
1479,2063,943,973,0,3610,2350,0,5145
1480,1102,401,399,0,3596,226,0,2575
1481,4159,772,791,0,4979,2361,0,4793
1482,210,61,61,0,319,1025,0,2470
1483,1058,1435,1471,0,5001,1765,0,2350
1484,4636,772,791,0,1902,2361,0,1467
1485,4500,1487,1529,0,381,103,0,2435
1486,4784,203,202,0,1381,141,0,66
1487,2887,772,791,0,3873,2361,0,3343
1488,3987,266,266,0,3949,1295,0,94
1489,921,1785,1833,0,2483,1620,0,576
1490,3488,772,791,0,1882,2361,0,1490
1491,2482,925,950,0,4117,947,0,2170
1492,71,99,98,0,4538,1193,0,2486
1493,4421,1214,1256,0,461,2065,0,485
1494,75,772,791,0,3500,2361,0,4840
1495,215,411,415,0,326,597,0,2596
1496,3736,819,840,0,1814,2361,0,4901
1497,640,1088,1117,0,4142,96,0,444
1498,1875,673,693,0,4851,1203,0,1318
1499,2595,948,979,0,1449,2070,0,2138
1500,4670,771,789,0,3132,2361,0,1446
1501,850,1513,1551,0,1013,1291,0,4020
1502,2605,772,791,0,3494,2361,0,1634
1503,1165,531,544,0,4553,508,0,4269
1504,198,1667,1708,0,1142,1554,0,4000
1505,4228,454,461,0,29,516,0,4360
1506,2020,1683,1724,0,4481,1272,0,892
1507,274,1171,1202,0,3676,174,0,2239
1508,1940,1662,1703,0,1114,2018,0,3847
1509,746,506,520,0,476,2142,0,205
1510,4293,819,840,0,2329,2361,0,3474
1511,3615,772,791,0,2246,2361,0,1491
1512,51,698,718,0,601,1103,0,2726
1513,2612,505,519,0,3023,2190,0,4345
1514,1525,748,767,0,132,964,0,256
1515,1610,785,804,0,4012,509,0,2992
1516,4523,772,791,0,2690,2361,0,4759
1517,1397,1470,1518,0,1793,1356,0,4187
1518,3416,772,791,0,3567,2361,0,1587
1519,2568,820,841,0,2073,2361,0,3711
1520,3740,699,720,0,2791,2361,0,4590
1521,4399,1117,1147,0,4522,1891,0,446
1522,4356,639,661,0,62,1008,0,224
1523,3189,819,840,0,2683,2361,0,1939
1524,2944,699,720,0,4778,2361,0,1403
1525,3534,772,791,0,2273,2361,0,1599
1526,1535,636,654,0,1487,1723,0,4414
1527,2146,772,791,0,1519,2361,0,3135
1528,303,695,717,0,4238,371,0,4568
1529,2641,1195,1226,0,2033,1885,0,2268
1530,2514,772,791,0,1541,2361,0,3347
1531,35,1521,1562,0,1193,14,0,2339
1532,3186,819,840,0,3768,2361,0,3557
1533,3044,772,791,0,4399,2361,0,1609
1534,3366,820,841,0,3869,2361,0,2040
1535,1196,1650,1691,0,4285,1325,0,4104
1536,463,357,357,0,5008,1675,0,167
1537,179,772,791,0,1981,2361,0,1516
1538,1998,819,840,0,1248,2361,0,3437
1539,4118,811,833,0,4087,2361,0,1800
1540,838,597,616,0,3227,787,0,219
1541,1310,730,749,0,4170,2000,0,247
1542,349,1307,1342,0,0,972,0,611
1543,1170,1551,1584,0,4861,995,0,4131
1544,160,1202,1234,0,2871,1380,0,2244
1545,852,1116,1148,0,4910,302,0,449
1546,524,1701,1743,0,732,1087,1,909
1547,1032,1293,1327,0,2084,342,0,2274
1548,2586,1270,1307,0,3441,1300,0,3911
1549,2235,819,840,0,2251,2361,0,5003
1550,2616,471,482,0,27,1463,0,4325
1551,92,447,457,0,5017,1818,0,2694
1552,3453,1307,1342,0,3478,1432,0,4011
1553,2115,635,650,0,2873,2361,0,4534
1554,2996,699,720,0,2797,2361,0,4572
1555,419,21,21,0,2035,1343,0,895
1556,4497,1720,1762,0,4619,918,0,325
1557,1050,1564,1599,0,1383,1712,0,609
1558,969,1550,1584,0,4925,2257,0,2337
1559,91,772,791,0,3406,2361,0,4640
1560,4490,772,791,0,4730,2361,0,4633
1561,3700,1457,1503,0,630,1374,0,4009
1562,3363,819,840,0,3978,2361,0,3600
1563,2732,772,791,0,4406,2361,0,4667
1564,3493,819,840,0,4360,2361,0,1861
1565,1898,819,840,0,2294,2361,0,1874
1566,1919,819,840,0,4947,2361,0,3586
1567,3446,772,791,0,2368,2361,0,1548
1568,1738,1258,1294,0,1221,9,0,3887
1569,4677,772,791,0,3862,2361,0,4856
1570,1421,831,852,0,4604,1655,0,1784
1571,958,1735,1779,0,4077,1926,0,2316
1572,2230,819,840,0,3789,2361,0,4950
1573,3654,644,666,0,2969,2283,0,1360
1574,22,772,791,0,1264,2361,0,3231
1575,4558,772,791,0,1263,2361,0,3260
1576,3210,819,840,0,3509,2361,0,3515
1577,3024,772,791,0,4644,2361,0,4792
1578,4501,1487,1529,0,380,103,0,2403
1579,529,1078,1106,0,478,827,0,379
1580,3490,619,638,0,4694,350,0,1282
1581,1831,704,724,0,252,338,0,1421
1582,4176,819,840,0,1953,2361,0,4965
1583,3161,608,627,0,2976,2361,0,1241
1584,4275,772,791,0,3097,2361,0,4817
1585,4088,727,747,0,2514,2361,0,4599
1586,2785,772,791,0,1899,2361,0,1709
1587,4449,772,791,0,1471,2361,0,1736
1588,1227,602,619,0,4908,1787,0,4430
1589,3161,608,627,0,2976,2361,0,4459
1590,3849,772,791,0,2287,2361,0,1664
1591,2536,772,791,0,4722,2361,0,4713
1592,73,64,64,0,760,1330,0,2472
1593,3167,772,791,0,2945,2361,0,3326
1594,1305,1571,1605,0,1322,1202,0,4111
1595,1766,839,860,0,4810,1472,0,3759
1596,2499,819,840,0,2464,2361,0,4995
1597,1214,1309,1339,0,4815,351,0,707
1598,2408,819,840,0,1425,2361,0,3546
1599,4872,1040,1067,0,627,520,0,2991
1600,990,958,988,0,4112,930,0,5161
1601,513,1190,1222,0,732,1814,0,455
1602,2999,699,720,0,4766,2361,0,4578
1603,3825,772,791,0,4970,2361,0,4623
1604,281,1237,1274,0,4069,857,0,2249
1605,2079,477,485,0,120,959,0,2699
1606,769,1612,1650,0,747,2213,0,4105
1607,1894,1380,1415,0,4137,274,0,699
1608,738,1481,1525,0,3709,1042,0,557
1609,1732,1579,1615,0,1191,1377,0,495
1610,1366,1353,1386,0,472,1489,0,730
1611,3059,1044,1071,0,807,2361,0,2178
1612,2511,819,840,0,4259,2361,0,4895
1613,3038,772,791,0,1414,2361,0,3138
1614,1109,1189,1221,0,4858,1826,0,3360
1615,1700,653,670,0,77,1889,0,4509
1616,2112,819,840,0,3515,2361,0,1985
1617,686,1137,1164,0,733,290,0,2224
1618,181,396,396,0,4300,2174,0,1088
1619,2913,819,840,0,3260,2361,0,1997
1620,4775,941,968,0,3080,1923,0,2148
1621,1892,1169,1196,0,870,2154,0,5221
1622,2393,772,791,0,3102,2361,0,4849
1623,2121,605,625,0,1310,933,0,1233
1624,15,608,627,0,1041,2361,0,1244
1625,4864,1535,1575,0,4953,1595,0,696
1626,4756,1522,1563,0,2995,1086,0,732
1627,646,932,957,0,411,1907,0,3798
1628,2875,772,791,0,2339,2361,0,3174
1629,2604,772,791,0,4189,2361,0,3292
1630,2395,820,841,0,2059,2361,0,3724
1631,515,1545,1582,0,4883,639,0,672
1632,2505,772,791,0,2380,2361,0,1578
1633,4016,774,792,0,3507,711,0,1724
1634,4186,819,840,0,3561,2361,0,2022
1635,3813,819,840,0,3376,2361,0,2033
1636,473,1450,1495,0,1392,1060,0,4189
1637,1030,891,914,0,1481,602,0,3786
1638,3109,445,449,0,4708,1151,0,4367
1639,1127,1675,1717,0,924,2306,0,3935
1640,33,1526,1566,0,484,545,0,852
1641,1042,1320,1348,0,213,776,0,2255
1642,1029,480,493,0,4470,1278,0,2678
1643,1754,1376,1411,0,3203,1520,0,4165
1644,4717,819,840,0,3792,2361,0,1944
1645,3910,406,409,0,4486,722,0,1045
1646,3473,772,791,0,3782,2361,0,4691
1647,279,772,791,0,1470,2361,0,1624
1648,719,278,278,0,539,2214,0,2520
1649,626,1392,1424,0,331,1269,0,631
1650,643,1806,1854,0,3344,1501,0,401
1651,4823,603,622,0,4933,1760,0,4439
1652,1441,949,976,0,2900,1901,0,2143
1653,4656,819,840,0,4794,1338,0,4396
1654,3484,699,720,0,2789,2361,0,4579
1655,4480,772,791,0,2754,2361,0,4655
1656,1049,1728,1774,0,4292,1064,0,641
1657,3752,605,625,0,4666,1705,0,2783
1658,3483,603,622,0,36,1455,0,1219
1659,618,764,782,0,4154,466,0,2990
1660,42,819,840,0,2669,2361,0,3431
1661,2390,772,791,0,3295,2361,0,1519
1662,2266,819,840,0,2101,2361,0,5028
1663,256,404,410,0,1644,1766,0,2584
1664,4191,819,840,0,2534,2361,0,5020
1665,1046,1421,1459,0,1719,655,0,4036
1666,3175,400,398,0,25,632,0,4289
1667,1588,622,640,0,913,689,0,4432
1668,2017,724,743,0,1204,792,0,1035
1669,3020,772,791,0,4311,2361,0,1610
1670,1064,1193,1225,0,2994,255,0,2250
1671,4753,568,585,0,490,345,0,2561
1672,2334,819,840,0,194,2361,0,3525
1673,4346,1163,1190,0,1961,1294,0,5219
1674,3911,977,1004,0,4469,1804,0,3852
1675,3104,819,840,0,3702,2361,0,1914
1676,1749,1592,1628,0,1217,588,0,4118
1677,3022,819,840,0,2199,2361,0,1847
1678,922,1751,1796,0,1279,1375,0,3948
1679,4613,772,791,0,3319,2361,0,1468
1680,1727,1382,1416,0,4911,1076,0,823
1681,3091,772,791,0,4569,2361,0,3163
1682,2373,603,617,0,2626,1668,0,2776
1683,4312,589,606,0,347,1938,0,2738
1684,2288,772,791,0,1898,2361,0,1639
1685,1269,685,706,0,4952,890,0,2918
1686,1981,819,840,0,2618,2361,0,3614
1687,4833,819,840,0,1319,2361,0,3636
1688,1288,741,760,0,4663,911,0,2977
1689,201,1004,1029,0,553,1833,0,2177
1690,3022,819,840,0,2198,2361,0,3446
1691,3895,1600,1637,0,3682,1817,0,2333
1692,4650,555,575,0,3922,470,0,215
1693,4138,241,241,0,493,1265,0,2516
1694,4657,619,633,0,3429,2361,0,4490
1695,1604,420,420,0,4113,1021,0,4270
1696,1012,758,776,0,834,1242,0,262
1697,373,495,508,0,989,1249,0,209
1698,636,776,794,0,849,478,0,1775
1699,4840,819,840,0,3846,2361,0,2002
1700,3018,608,627,0,4695,1756,0,1242
1701,4150,819,840,0,2620,2361,0,3576
1702,2725,599,617,0,2225,1499,0,1217
1703,290,1747,1792,0,732,1566,1,2450
1704,659,413,413,0,249,2268,0,195
1705,3363,819,840,0,2414,2361,0,3618
1706,4170,772,791,0,1651,2361,0,3299
1707,818,1731,1775,0,3522,460,0,562
1708,1903,497,510,0,5031,1918,0,4391
1709,4416,819,840,0,2327,2361,0,3553
1710,2983,699,720,0,1756,2361,0,1410
1711,3565,1417,1455,0,1327,699,0,4158
1712,3583,819,840,0,4408,2361,0,4932
1713,4320,1563,1600,0,857,1862,0,4086
1714,487,485,496,0,538,2103,0,1167
1715,2836,819,840,0,2909,2361,0,3597
1716,2953,619,638,0,2673,1565,0,2854
1717,3802,772,791,0,2161,2361,0,4631
1718,2263,819,840,0,4343,2361,0,1863
1719,4836,819,840,0,3129,2361,0,1970
1720,2564,772,791,0,1650,2361,0,3034
1721,56,819,840,0,1316,2361,0,4919
1722,4318,619,638,0,1873,1604,0,1269
1723,3121,819,840,0,3897,2361,0,1891
1724,285,487,501,0,1338,268,0,196
1725,1146,1389,1427,0,4215,2147,0,658
1726,846,1389,1427,0,4096,2347,0,689
1727,2669,772,791,0,2552,2361,0,3114
1728,3627,819,840,0,1678,2361,0,4935
1729,9,772,791,0,2586,2361,0,4656
1730,3304,772,791,0,1463,2361,0,3180
1731,413,1536,1574,0,561,694,0,868
1732,348,392,392,0,690,1022,0,1102
1733,299,866,889,0,2416,179,0,3775
1734,2718,772,791,0,4325,2361,0,3236
1735,2430,699,720,0,2748,2361,0,4588
1736,2447,607,626,0,1623,753,0,2802
1737,4609,772,791,0,3415,2361,0,4716
1738,4290,772,791,0,3572,2361,0,1614
1739,3128,772,791,0,4132,2361,0,4768
1740,3551,157,157,0,3639,1091,0,59
1741,997,1501,1543,0,4517,164,0,842
1742,178,523,536,0,234,2124,0,1108
1743,3306,507,521,0,3444,217,0,4358
1744,4256,819,840,0,3910,2361,0,5044
1745,720,952,976,0,4609,35,0,5203
1746,1006,1188,1219,0,647,2026,0,4864
1747,4401,481,489,0,1590,43,0,2713
1748,2617,448,453,0,2039,1331,0,1071
1749,3995,819,840,0,4719,2361,0,1895
1750,284,487,501,0,1324,268,0,2644
1751,401,878,902,0,5011,707,0,360
1752,1499,1223,1261,0,1728,759,0,2307
1753,2398,820,841,0,2621,2361,0,3710
1754,4153,819,840,0,1289,2361,0,1871
1755,394,126,127,0,1405,1316,0,44
1756,2746,772,791,0,3575,2361,0,4845
1757,1879,161,162,0,1690,1911,0,37
1758,4295,428,433,0,4245,505,0,2638
1759,4868,1635,1676,0,5027,718,0,700
1760,977,1014,1037,0,1944,1672,0,5173
1761,1791,1201,1232,0,638,2285,0,476
1762,360,504,516,0,1959,128,0,2696
1763,2440,491,500,0,1855,2129,0,2661
1764,2952,601,621,0,2668,2361,0,2777
1765,3856,819,840,0,1130,2361,0,3422
1766,4379,625,641,0,1048,1393,0,1310
1767,235,345,345,0,4682,740,0,156
1768,4607,772,791,0,1417,2361,0,1569
1769,2106,771,789,0,2062,2361,0,3015
1770,655,827,847,0,494,475,0,3731
1771,2462,98,97,0,1823,1720,0,4236
1772,4476,1573,1607,0,3181,621,0,2420
1773,4726,987,1014,0,4841,2323,0,3830
1774,3535,772,791,0,2276,2361,0,4720
1775,2425,771,789,0,1972,2361,0,1449
1776,3327,336,336,0,412,999,0,2428
1777,3341,772,791,0,3283,2361,0,3110
1778,614,960,985,0,2050,167,0,3809
1779,3901,1224,1260,0,742,989,0,2290
1780,1304,1547,1587,0,805,1846,0,4110
1781,2634,286,286,0,1375,24,0,2526
1782,202,1004,1029,0,552,1833,0,3858
1783,4581,772,791,0,1233,2361,0,3158
1784,2659,772,791,0,2392,2361,0,3337
1785,3573,819,840,0,3816,2361,0,1850
1786,4516,470,484,0,83,425,0,4310
1787,3472,772,791,0,3783,2361,0,3124
1788,4116,772,791,0,2377,2361,0,1678
1789,2475,772,791,0,1847,2361,0,4818
1790,637,932,956,0,4156,57,0,3859
1791,2261,819,840,0,2557,2361,0,3466
1792,2086,819,840,0,3775,2361,0,3642
1793,916,327,326,0,4244,1392,0,2528
1794,1286,1391,1426,0,4527,1459,0,4052
1795,2067,772,791,0,4164,2361,0,3067
1796,4700,772,791,0,1533,2361,0,1770
1797,2302,1143,1170,0,3229,1632,0,2227
1798,2209,223,222,0,1596,1751,0,88
1799,4183,819,840,0,4961,2361,0,5007
1800,4296,428,433,0,4305,505,0,193
1801,1729,1330,1365,0,3643,2006,0,647
1802,2713,819,840,0,1183,2361,0,3567
1803,4219,819,840,0,4053,2361,0,1828
1804,2312,481,491,0,771,865,0,2714
1805,2550,398,402,0,1054,2146,0,4281
1806,495,1609,1647,0,255,2252,0,549
1807,2927,820,841,0,2142,2361,0,2056
1808,3117,1207,1250,0,456,666,0,3929
1809,4103,519,532,0,4930,320,0,1116
1810,4839,819,840,0,2204,2361,0,1972
1811,1239,712,732,0,658,693,0,1372
1812,1578,617,635,0,3045,282,0,230
1813,1531,851,873,0,575,485,0,2188
1814,692,1546,1587,0,862,194,0,3954
1815,1702,31,31,0,2431,967,0,5266
1816,3967,699,720,0,4490,2361,0,1408
1817,1983,819,840,0,2444,2361,0,3505
1818,2922,772,791,0,2706,2361,0,1611
1819,2532,772,791,0,2372,2361,0,1530
1820,2561,772,791,0,1529,2361,0,4735
1821,3019,772,791,0,4398,2361,0,1644
1822,3974,217,216,0,3906,2248,0,989
1823,2702,772,791,0,1555,2361,0,4636
1824,4867,1677,1718,0,740,1181,0,2329
1825,2872,772,791,0,3573,2361,0,4669
1826,810,867,890,0,435,1621,0,5138
1827,3865,820,841,0,1737,2361,0,2050
1828,950,1532,1579,0,802,1307,0,2344
1829,1493,376,378,0,3603,2203,0,2640
1830,2884,819,840,0,1667,2361,0,4922
1831,3948,815,836,0,4503,1998,0,309
1832,1612,933,957,0,196,2093,0,2126
1833,4734,927,951,0,4073,1665,0,3828
1834,1885,1007,1036,0,4887,1033,0,3835
1835,1459,279,279,0,3219,331,0,1012
1836,2031,819,840,0,2831,2361,0,1821
1837,193,1517,1557,0,274,661,0,630
1838,2223,449,458,0,1448,2331,0,1134
1839,3043,772,791,0,4371,2361,0,3177
1840,4374,1540,1573,0,305,308,0,4181
1841,4206,819,840,0,4182,2361,0,3447
1842,4582,772,791,0,4981,2361,0,3222
1843,2637,1270,1307,0,3451,2246,0,469
1844,4057,772,791,0,1269,2361,0,3219
1845,3077,811,833,0,3552,2361,0,3374
1846,3970,819,840,0,2610,2361,0,3432
1847,3942,975,1008,0,945,288,0,389
1848,3442,446,459,0,3472,2333,0,2704
1849,4586,772,791,0,1917,2361,0,3019
1850,7,1468,1518,0,4828,2288,0,729
1851,4403,824,845,0,4191,2361,0,2088
1852,958,1735,1779,0,4077,1926,0,5262
1853,203,1699,1737,0,1474,2067,0,889
1854,4237,854,877,0,3213,530,0,3751
1855,1393,1397,1429,0,3948,1465,0,680
1856,2576,811,833,0,3866,2361,0,4881
1857,328,20,20,0,3153,788,0,2379
1858,519,1745,1790,0,1441,33,0,2439
1859,1840,882,906,0,2028,1981,0,372
1860,897,1750,1798,0,4935,839,0,2412
1861,3101,819,840,0,1734,2361,0,3583
1862,4654,819,840,0,4790,1209,0,1188
1863,3202,819,840,0,3019,2361,0,4943
1864,113,478,487,0,280,2361,0,1166
1865,3732,820,841,0,2030,2361,0,2049
1866,4684,640,657,0,3202,2361,0,1341
1867,2141,819,840,0,4950,2361,0,4955
1868,3237,644,664,0,3891,2361,0,1348
1869,2395,819,840,0,1492,2361,0,3596
1870,2830,772,791,0,2306,2361,0,4684
1871,1432,996,1020,0,933,1983,0,5199
1872,1167,1664,1706,0,741,1157,0,2199
1873,663,82,83,0,238,1728,0,25
1874,1971,607,626,0,1172,2361,0,2804
1875,4241,819,840,0,3510,2361,0,2004
1876,1601,392,448,0,916,1311,0,186
1877,3417,772,791,0,4595,2361,0,1585
1878,937,1042,1069,0,4689,206,0,2146
1879,293,918,1042,0,4034,83,0,3800
1880,318,435,437,0,754,874,0,178
1881,759,772,791,0,4401,2361,0,4795
1882,2771,819,840,0,3839,2361,0,4987
1883,2603,772,791,0,4190,2361,0,1713
1884,1378,635,653,0,2461,56,0,2848
1885,3095,772,791,0,4380,2361,0,4799
1886,1116,1149,1178,0,1763,1507,0,454
1887,2025,819,840,0,3383,2361,0,5047
1888,1816,1101,1132,0,4475,2317,0,451
1889,2198,1780,1828,0,1591,876,0,480
1890,3213,820,841,0,1996,2361,0,5114
1891,3183,820,841,0,3036,2361,0,5104
1892,4018,772,791,0,1994,2361,0,1729
1893,4362,819,840,0,3550,2361,0,3533
1894,1399,707,727,0,3930,365,0,236
1895,2740,819,840,0,4262,2361,0,5023
1896,3770,619,638,0,4667,2264,0,2830
1897,3801,772,791,0,1677,2361,0,4770
1898,2180,640,664,0,1941,2132,0,4543
1899,4761,733,752,0,4884,1934,0,2978
1900,4414,772,791,0,2357,2361,0,3049
1901,1868,967,994,0,4632,1122,0,2101
1902,4886,532,545,0,5029,1524,0,4335
1903,4409,772,791,0,4392,2361,0,3282
1904,2765,1671,1713,0,1139,641,0,355
1905,698,1484,1527,0,4652,777,0,743
1906,346,637,651,0,4061,1810,0,1202
1907,2733,772,791,0,4593,2361,0,4853
1908,52,772,791,0,4310,2361,0,1741
1909,880,315,315,0,4149,482,0,2535
1910,1569,787,805,0,1931,1002,0,1780
1911,3309,819,840,0,3312,2361,0,1835
1912,4333,599,617,0,1703,2361,0,2769
1913,2620,811,833,0,1637,2361,0,3392
1914,2342,1728,1774,0,1716,122,0,481
1915,2470,1266,1303,0,3220,329,0,3959
1916,294,292,292,0,3707,522,0,126
1917,1734,1358,1391,0,1077,2098,0,554
1918,2608,1269,1304,0,4226,604,0,2269
1919,656,1454,1501,0,3959,2354,0,2368
1920,4005,819,840,0,3568,2361,0,1811
1921,4838,819,840,0,1714,2361,0,1940
1922,3950,1248,1282,0,4856,1975,0,2236
1923,2521,1220,1259,0,3899,1932,0,3401
1924,518,400,398,0,8,632,0,183
1925,3321,772,791,0,2548,2361,0,3188
1926,2503,820,841,0,3867,2361,0,3723
1927,1594,1401,1434,0,1942,1995,0,569
1928,393,1194,1227,0,653,1963,0,2233
1929,3992,1696,1735,0,732,2305,1,902
1930,2578,627,641,0,2825,2361,0,2884
1931,551,935,964,0,401,1929,0,5144
1932,1407,1210,1245,0,1893,61,0,5230
1933,3526,772,791,0,1753,2361,0,1711
1934,1472,581,597,0,2426,1788,0,1190
1935,4851,819,840,0,2465,2361,0,4963
1936,4151,819,840,0,3570,2361,0,1822
1937,3310,819,840,0,2589,2361,0,5076
1938,3680,619,638,0,3050,291,0,2839
1939,3172,819,840,0,3031,2361,0,5066
1940,775,619,633,0,680,2361,0,4500
1941,3292,772,791,0,2209,2361,0,4696
1942,1244,504,518,0,3006,715,0,2677
1943,455,1741,1784,0,736,1908,0,5215
1944,2337,1312,1341,0,4031,348,0,3897
1945,811,1768,1815,0,4111,6,0,570
1946,4327,1548,1586,0,2879,2119,0,758
1947,3181,819,840,0,3262,2361,0,4977
1948,2013,811,833,0,2593,2361,0,4876
1949,4693,772,791,0,3126,2361,0,1502
1950,1229,989,1013,0,4062,1876,0,2144
1951,2610,772,791,0,3502,2361,0,3056
1952,10,772,791,0,3106,2361,0,4733
1953,3887,772,791,0,3121,2361,0,1567
1954,2151,218,217,0,2458,409,0,86
1955,2427,772,791,0,4278,2361,0,3344
1956,2850,1632,1671,0,587,685,0,812
1957,1558,419,424,0,3042,2157,0,2599
1958,1062,1342,1374,0,4232,1442,0,4015
