row_id,name,startdate,enddate,location,description,eventattendancemode,offers,organizer,performer,page_url
3531,9,0,0,0,17,0,0,0,0,284
3532,53,93,88,0,24,0,0,0,0,98
3533,20,96,91,0,20,0,0,0,0,98
3534,15,110,103,0,14,0,0,0,0,98
3535,18,120,122,0,88,0,0,0,0,98
3536,18,120,122,0,88,0,0,0,0,98
3537,4,126,123,0,28,0,0,0,0,98
3538,14,131,127,0,18,0,0,0,0,98
3539,53,93,88,0,24,0,0,0,0,924
3540,20,96,91,0,20,0,0,0,0,924
3541,15,110,103,0,14,0,0,0,0,924
3542,18,120,122,0,88,0,0,0,0,924
3543,18,120,122,0,88,0,0,0,0,924
3544,4,126,123,0,28,0,0,0,0,924
3545,14,131,127,0,18,0,0,0,0,924
3546,53,93,88,0,24,0,0,0,0,119
3547,20,96,91,0,20,0,0,0,0,119
3548,15,110,103,0,14,0,0,0,0,119
3549,18,120,122,0,88,0,0,0,0,119
3550,18,120,122,0,88,0,0,0,0,119
3551,4,126,123,0,28,0,0,0,0,119
3552,14,131,127,0,18,0,0,0,0,119
3553,53,93,88,0,24,0,0,0,0,29
3554,20,96,91,0,20,0,0,0,0,29
3555,15,110,103,0,14,0,0,0,0,29
3556,18,120,122,0,88,0,0,0,0,29
3557,18,120,122,0,88,0,0,0,0,29
3558,4,126,123,0,28,0,0,0,0,29
3559,14,131,127,0,18,0,0,0,0,29
3560,18,120,122,0,88,0,0,0,0,893
3561,18,120,122,0,88,0,0,0,0,893
3562,4,126,123,0,28,0,0,0,0,893
3563,14,131,127,0,18,0,0,0,0,893
3564,53,93,88,0,24,0,0,0,0,881
3565,20,96,91,0,20,0,0,0,0,881
3566,15,110,103,0,14,0,0,0,0,881
3567,18,120,122,0,88,0,0,0,0,881
3568,18,120,122,0,88,0,0,0,0,881
3569,4,126,123,0,28,0,0,0,0,881
3570,14,131,127,0,18,0,0,0,0,881
3571,53,93,88,0,24,0,0,0,0,104
3572,20,96,91,0,20,0,0,0,0,104
3573,15,110,103,0,14,0,0,0,0,104
3574,18,120,122,0,88,0,0,0,0,104
3575,18,120,122,0,88,0,0,0,0,104
3576,4,126,123,0,28,0,0,0,0,104
3577,14,131,127,0,18,0,0,0,0,104
3578,53,93,88,0,24,0,0,0,0,535
3579,20,96,91,0,20,0,0,0,0,535
3580,15,110,103,0,14,0,0,0,0,535
3581,18,120,122,0,88,0,0,0,0,535
3582,18,120,122,0,88,0,0,0,0,535
3583,4,126,123,0,28,0,0,0,0,535
3584,14,131,127,0,18,0,0,0,0,535
3585,53,93,88,0,24,0,0,0,0,1046
3586,20,96,91,0,20,0,0,0,0,1046
3587,15,110,103,0,14,0,0,0,0,1046
3588,18,120,122,0,88,0,0,0,0,1046
3589,4,126,123,0,28,0,0,0,0,1046
3590,14,131,127,0,18,0,0,0,0,1046
3591,53,93,88,0,24,0,0,0,0,199
3592,20,96,91,0,20,0,0,0,0,199
3593,15,110,103,0,14,0,0,0,0,199
3594,18,120,122,0,88,0,0,0,0,199
3595,18,120,122,0,88,0,0,0,0,199
3596,4,126,123,0,28,0,0,0,0,199
3597,14,131,127,0,18,0,0,0,0,199
3598,53,93,88,0,24,0,0,0,0,248
3599,20,96,91,0,20,0,0,0,0,248
3600,15,110,103,0,14,0,0,0,0,248
3601,18,120,122,0,88,0,0,0,0,248
3602,4,126,123,0,28,0,0,0,0,248
3603,14,131,127,0,18,0,0,0,0,248
3604,53,93,88,0,24,0,0,0,0,4
3605,20,96,91,0,20,0,0,0,0,4
3606,15,110,103,0,14,0,0,0,0,4
3607,18,120,122,0,88,0,0,0,0,4
3608,18,120,122,0,88,0,0,0,0,4
3609,4,126,123,0,28,0,0,0,0,4
3610,14,131,127,0,18,0,0,0,0,4
3611,42,26,26,0,67,0,1,0,0,420
3612,53,93,88,0,24,0,0,0,0,872
3613,20,96,91,0,20,0,0,0,0,872
3614,15,110,103,0,14,0,0,0,0,872
3615,18,120,122,0,88,0,0,0,0,872
3616,18,120,122,0,88,0,0,0,0,872
3617,4,126,123,0,28,0,0,0,0,872
3618,14,131,127,0,18,0,0,0,0,872
3619,53,93,88,0,24,0,0,0,0,655
3620,20,96,91,0,20,0,0,0,0,655
3621,15,110,103,0,14,0,0,0,0,655
3622,18,120,122,0,88,0,0,0,0,655
3623,18,120,122,0,88,0,0,0,0,655
3624,4,126,123,0,28,0,0,0,0,655
3625,14,131,127,0,18,0,0,0,0,655
3626,53,93,88,0,24,0,0,0,0,151
3627,20,96,91,0,20,0,0,0,0,151
3628,15,110,103,0,14,0,0,0,0,151
3629,18,120,122,0,88,0,0,0,0,151
3630,18,120,122,0,88,0,0,0,0,151
3631,4,126,123,0,28,0,0,0,0,151
3632,14,131,127,0,18,0,0,0,0,151
3633,53,93,88,0,24,0,0,0,0,1029
3634,20,96,91,0,20,0,0,0,0,1029
3635,15,110,103,0,14,0,0,0,0,1029
3636,18,120,122,0,88,0,0,0,0,1029
3637,18,120,122,0,88,0,0,0,0,1029
3638,4,126,123,0,28,0,0,0,0,1029
3639,14,131,127,0,18,0,0,0,0,1029
3640,53,93,88,0,24,0,0,0,0,591
3641,20,96,91,0,20,0,0,0,0,591
3642,15,110,103,0,14,0,0,0,0,591
3643,18,120,122,0,88,0,0,0,0,591
3644,4,126,123,0,28,0,0,0,0,591
3645,14,131,127,0,18,0,0,0,0,591
3646,53,93,88,0,24,0,0,0,0,530
3647,20,96,91,0,20,0,0,0,0,530
3648,15,110,103,0,14,0,0,0,0,530
3649,18,120,122,0,88,0,0,0,0,530
3650,18,120,122,0,88,0,0,0,0,530
3651,4,126,123,0,28,0,0,0,0,530
3652,14,131,127,0,18,0,0,0,0,530
3653,36,71,77,0,0,0,1,0,0,448
3654,28,56,56,0,40,0,0,0,0,441
3655,53,93,88,0,24,0,0,0,0,1129
3656,20,96,91,0,20,0,0,0,0,1129
3657,15,110,103,0,14,0,0,0,0,1129
3658,18,120,122,0,88,0,0,0,0,1129
3659,4,126,123,0,28,0,0,0,0,1129
3660,14,131,127,0,18,0,0,0,0,1129
3661,18,120,122,0,88,0,0,0,0,1041
3662,18,120,122,0,88,0,0,0,0,1041
3663,4,126,123,0,28,0,0,0,0,1041
3664,14,131,127,0,18,0,0,0,0,1041
3665,53,93,88,0,24,0,0,0,0,645
3666,20,96,91,0,20,0,0,0,0,645
3667,15,110,103,0,14,0,0,0,0,645
3668,18,120,122,0,88,0,0,0,0,645
3669,18,120,122,0,88,0,0,0,0,645
3670,4,126,123,0,28,0,0,0,0,645
3671,14,131,127,0,18,0,0,0,0,645
3672,53,93,88,0,24,0,0,0,0,1162
3673,20,96,91,0,20,0,0,0,0,1162
3674,15,110,103,0,14,0,0,0,0,1162
3675,18,120,122,0,88,0,0,0,0,1162
3676,18,120,122,0,88,0,0,0,0,1162
3677,4,126,123,0,28,0,0,0,0,1162
3678,14,131,127,0,18,0,0,0,0,1162
3679,53,93,88,0,24,0,0,0,0,623
3680,20,96,91,0,20,0,0,0,0,623
3681,15,110,103,0,14,0,0,0,0,623
3682,18,120,122,0,88,0,0,0,0,623
3683,18,120,122,0,88,0,0,0,0,623
3684,4,126,123,0,28,0,0,0,0,623
3685,14,131,127,0,18,0,0,0,0,623
3686,53,93,88,0,24,0,0,0,0,13
3687,20,96,91,0,20,0,0,0,0,13
3688,15,110,103,0,14,0,0,0,0,13
3689,18,120,122,0,88,0,0,0,0,13
3690,18,120,122,0,88,0,0,0,0,13
3691,4,126,123,0,28,0,0,0,0,13
3692,14,131,127,0,18,0,0,0,0,13
3693,53,93,88,0,24,0,0,0,0,757
3694,20,96,91,0,20,0,0,0,0,757
3695,15,110,103,0,14,0,0,0,0,757
3696,18,120,122,0,88,0,0,0,0,757
3697,18,120,122,0,88,0,0,0,0,757
3698,4,126,123,0,28,0,0,0,0,757
3699,14,131,127,0,18,0,0,0,0,757
3700,53,93,88,0,24,0,0,0,0,201
3701,20,96,91,0,20,0,0,0,0,201
3702,15,110,103,0,14,0,0,0,0,201
3703,18,120,122,0,88,0,0,0,0,201
3704,18,120,122,0,88,0,0,0,0,201
3705,4,126,123,0,28,0,0,0,0,201
3706,14,131,127,0,18,0,0,0,0,201
3707,53,93,88,0,24,0,0,0,0,598
3708,20,96,91,0,20,0,0,0,0,598
3709,15,110,103,0,14,0,0,0,0,598
3710,18,120,122,0,88,0,0,0,0,598
3711,18,120,122,0,88,0,0,0,0,598
3712,4,126,123,0,28,0,0,0,0,598
3713,14,131,127,0,18,0,0,0,0,598
3714,53,93,88,0,24,0,0,0,0,602
3715,20,96,91,0,20,0,0,0,0,602
3716,15,110,103,0,14,0,0,0,0,602
3717,18,120,122,0,88,0,0,0,0,602
3718,18,120,122,0,88,0,0,0,0,602
3719,4,126,123,0,28,0,0,0,0,602
3720,14,131,127,0,18,0,0,0,0,602
3721,50,109,109,0,49,0,0,0,0,354
3722,53,93,88,0,24,0,0,0,0,221
3723,20,96,91,0,20,0,0,0,0,221
3724,15,110,103,0,14,0,0,0,0,221
3725,18,120,122,0,88,0,0,0,0,221
3726,18,120,122,0,88,0,0,0,0,221
3727,4,126,123,0,28,0,0,0,0,221
3728,14,131,127,0,18,0,0,0,0,221
3729,53,93,88,0,24,0,0,0,0,47
3730,20,96,91,0,20,0,0,0,0,47
3731,15,110,103,0,14,0,0,0,0,47
3732,18,120,122,0,88,0,0,0,0,47
3733,18,120,122,0,88,0,0,0,0,47
3734,4,126,123,0,28,0,0,0,0,47
3735,14,131,127,0,18,0,0,0,0,47
3736,53,93,88,0,24,0,0,0,0,594
3737,20,96,91,0,20,0,0,0,0,594
3738,15,110,103,0,14,0,0,0,0,594
3739,18,120,122,0,88,0,0,0,0,594
3740,18,120,122,0,88,0,0,0,0,594
3741,4,126,123,0,28,0,0,0,0,594
3742,14,131,127,0,18,0,0,0,0,594
3743,53,93,88,0,24,0,0,0,0,164
3744,20,96,91,0,20,0,0,0,0,164
3745,15,110,103,0,14,0,0,0,0,164
3746,18,120,122,0,88,0,0,0,0,164
3747,18,120,122,0,88,0,0,0,0,164
3748,4,126,123,0,28,0,0,0,0,164
3749,14,131,127,0,18,0,0,0,0,164
3750,1,140,139,0,63,0,0,0,0,723
3751,53,93,88,0,24,0,0,0,0,565
3752,20,96,91,0,20,0,0,0,0,565
3753,15,110,103,0,14,0,0,0,0,565
3754,18,120,122,0,88,0,0,0,0,565
3755,18,120,122,0,88,0,0,0,0,565
3756,4,126,123,0,28,0,0,0,0,565
3757,14,131,127,0,18,0,0,0,0,565
3758,18,120,122,0,88,0,0,0,0,971
3759,4,126,123,0,28,0,0,0,0,971
3760,14,131,127,0,18,0,0,0,0,971
3761,18,120,122,0,88,0,0,0,0,833
3762,18,120,122,0,88,0,0,0,0,833
3763,4,126,123,0,28,0,0,0,0,833
3764,14,131,127,0,18,0,0,0,0,833
3765,53,93,88,0,24,0,0,0,0,1100
3766,20,96,91,0,20,0,0,0,0,1100
3767,15,110,103,0,14,0,0,0,0,1100
3768,18,120,122,0,88,0,0,0,0,1100
3769,18,120,122,0,88,0,0,0,0,1100
3770,4,126,123,0,28,0,0,0,0,1100
3771,14,131,127,0,18,0,0,0,0,1100
3772,53,93,88,0,24,0,0,0,0,1160
3773,20,96,91,0,20,0,0,0,0,1160
3774,15,110,103,0,14,0,0,0,0,1160
3775,18,120,122,0,88,0,0,0,0,1160
3776,18,120,122,0,88,0,0,0,0,1160
3777,4,126,123,0,28,0,0,0,0,1160
3778,14,131,127,0,18,0,0,0,0,1160
3779,9,9,9,0,17,0,0,0,0,285
3780,60,2,2,0,59,0,0,0,0,370
3781,82,113,106,0,29,0,0,0,0,328
3782,53,93,88,0,24,0,0,0,0,713
3783,20,96,91,0,20,0,0,0,0,713
3784,15,110,103,0,14,0,0,0,0,713
3785,18,120,122,0,88,0,0,0,0,713
3786,18,120,122,0,88,0,0,0,0,713
3787,4,126,123,0,28,0,0,0,0,713
3788,14,131,127,0,18,0,0,0,0,713
3789,18,120,122,0,88,0,0,0,0,561
3790,18,120,122,0,88,0,0,0,0,561
3791,4,126,123,0,28,0,0,0,0,561
3792,14,131,127,0,18,0,0,0,0,561
3793,53,93,88,0,24,0,0,0,0,130
3794,20,96,91,0,20,0,0,0,0,130
3795,15,110,103,0,14,0,0,0,0,130
3796,18,120,122,0,88,0,0,0,0,130
3797,18,120,122,0,88,0,0,0,0,130
3798,4,126,123,0,28,0,0,0,0,130
3799,14,131,127,0,18,0,0,0,0,130
3800,53,93,88,0,24,0,0,0,0,215
3801,20,96,91,0,20,0,0,0,0,215
3802,15,110,103,0,14,0,0,0,0,215
3803,18,120,122,0,88,0,0,0,0,215
3804,18,120,122,0,88,0,0,0,0,215
3805,4,126,123,0,28,0,0,0,0,215
3806,14,131,127,0,18,0,0,0,0,215
3807,53,93,88,0,24,0,0,0,0,209
3808,20,96,91,0,20,0,0,0,0,209
3809,15,110,103,0,14,0,0,0,0,209
3810,18,120,122,0,88,0,0,0,0,209
3811,18,120,122,0,88,0,0,0,0,209
3812,4,126,123,0,28,0,0,0,0,209
3813,14,131,127,0,18,0,0,0,0,209
3814,53,93,88,0,24,0,0,0,0,1186
3815,20,96,91,0,20,0,0,0,0,1186
3816,15,110,103,0,14,0,0,0,0,1186
3817,18,120,122,0,88,0,0,0,0,1186
3818,18,120,122,0,88,0,0,0,0,1186
3819,4,126,123,0,28,0,0,0,0,1186
3820,14,131,127,0,18,0,0,0,0,1186
3821,53,93,88,0,24,0,0,0,0,753
3822,20,96,91,0,20,0,0,0,0,753
3823,15,110,103,0,14,0,0,0,0,753
3824,18,120,122,0,88,0,0,0,0,753
3825,18,120,122,0,88,0,0,0,0,753
3826,4,126,123,0,28,0,0,0,0,753
3827,14,131,127,0,18,0,0,0,0,753
3828,5,159,158,0,48,0,0,0,0,280
3829,18,120,122,0,88,0,0,0,0,27
3830,4,126,123,0,28,0,0,0,0,27
3831,14,131,127,0,18,0,0,0,0,27
3832,53,93,88,0,24,0,0,0,0,751
3833,20,96,91,0,20,0,0,0,0,751
3834,15,110,103,0,14,0,0,0,0,751
3835,18,120,122,0,88,0,0,0,0,751
3836,4,126,123,0,28,0,0,0,0,751
3837,14,131,127,0,18,0,0,0,0,751
3838,53,93,88,0,24,0,0,0,0,1050
3839,20,96,91,0,20,0,0,0,0,1050
3840,15,110,103,0,14,0,0,0,0,1050
3841,18,120,122,0,88,0,0,0,0,1050
3842,18,120,122,0,88,0,0,0,0,1050
3843,4,126,123,0,28,0,0,0,0,1050
3844,14,131,127,0,18,0,0,0,0,1050
3845,53,93,88,0,24,0,0,0,0,1094
3846,20,96,91,0,20,0,0,0,0,1094
3847,15,110,103,0,14,0,0,0,0,1094
3848,18,120,122,0,88,0,0,0,0,1094
3849,18,120,122,0,88,0,0,0,0,1094
3850,4,126,123,0,28,0,0,0,0,1094
3851,14,131,127,0,18,0,0,0,0,1094
3852,18,120,122,0,88,0,0,0,0,795
3853,4,126,123,0,28,0,0,0,0,795
3854,14,131,127,0,18,0,0,0,0,795
3855,53,93,88,0,24,0,0,0,0,499
3856,20,96,91,0,20,0,0,0,0,499
3857,15,110,103,0,14,0,0,0,0,499
3858,18,120,122,0,88,0,0,0,0,499
3859,18,120,122,0,88,0,0,0,0,499
3860,4,126,123,0,28,0,0,0,0,499
3861,14,131,127,0,18,0,0,0,0,499
3862,53,93,88,0,24,0,0,0,0,551
3863,20,96,91,0,20,0,0,0,0,551
3864,15,110,103,0,14,0,0,0,0,551
3865,18,120,122,0,88,0,0,0,0,551
3866,18,120,122,0,88,0,0,0,0,551
3867,4,126,123,0,28,0,0,0,0,551
3868,14,131,127,0,18,0,0,0,0,551
3869,53,93,88,0,24,0,0,0,0,1125
3870,20,96,91,0,20,0,0,0,0,1125
3871,15,110,103,0,14,0,0,0,0,1125
3872,18,120,122,0,88,0,0,0,0,1125
3873,18,120,122,0,88,0,0,0,0,1125
3874,4,126,123,0,28,0,0,0,0,1125
3875,14,131,127,0,18,0,0,0,0,1125
3876,53,93,88,0,24,0,0,0,0,618
3877,20,96,91,0,20,0,0,0,0,618
3878,15,110,103,0,14,0,0,0,0,618
3879,18,120,122,0,88,0,0,0,0,618
3880,18,120,122,0,88,0,0,0,0,618
3881,4,126,123,0,28,0,0,0,0,618
3882,14,131,127,0,18,0,0,0,0,618
3883,53,93,88,0,24,0,0,0,0,523
3884,20,96,91,0,20,0,0,0,0,523
3885,15,110,103,0,14,0,0,0,0,523
3886,18,120,122,0,88,0,0,0,0,523
3887,18,120,122,0,88,0,0,0,0,523
3888,4,126,123,0,28,0,0,0,0,523
3889,14,131,127,0,18,0,0,0,0,523
3890,53,93,88,0,24,0,0,0,0,213
3891,20,96,91,0,20,0,0,0,0,213
3892,15,110,103,0,14,0,0,0,0,213
3893,4,126,123,0,28,0,0,0,0,213
3894,14,131,127,0,18,0,0,0,0,213
3895,53,93,88,0,24,0,0,0,0,1193
3896,20,96,91,0,20,0,0,0,0,1193
3897,15,110,103,0,14,0,0,0,0,1193
3898,18,120,122,0,88,0,0,0,0,1193
3899,18,120,122,0,88,0,0,0,0,1193
3900,4,126,123,0,28,0,0,0,0,1193
3901,14,131,127,0,18,0,0,0,0,1193
3902,18,120,122,0,88,0,0,0,0,33
3903,4,126,123,0,28,0,0,0,0,33
3904,14,131,127,0,18,0,0,0,0,33
3905,53,93,88,0,24,0,0,0,0,1062
3906,20,96,91,0,20,0,0,0,0,1062
3907,15,110,103,0,14,0,0,0,0,1062
3908,18,120,122,0,88,0,0,0,0,1062
3909,18,120,122,0,88,0,0,0,0,1062
3910,4,126,123,0,28,0,0,0,0,1062
3911,14,131,127,0,18,0,0,0,0,1062
3912,77,109,105,0,95,0,1,0,0,390
3913,81,101,96,0,34,0,0,0,0,397
3914,53,93,88,0,24,0,0,0,0,251
3915,20,96,91,0,20,0,0,0,0,251
3916,15,110,103,0,14,0,0,0,0,251
3917,18,120,122,0,88,0,0,0,0,251
3918,18,120,122,0,88,0,0,0,0,251
3919,4,126,123,0,28,0,0,0,0,251
3920,14,131,127,0,18,0,0,0,0,251
3921,53,93,88,0,24,0,0,0,0,1229
3922,20,96,91,0,20,0,0,0,0,1229
3923,15,110,103,0,14,0,0,0,0,1229
3924,18,120,122,0,88,0,0,0,0,1229
3925,4,126,123,0,28,0,0,0,0,1229
3926,14,131,127,0,18,0,0,0,0,1229
3927,53,93,88,0,24,0,0,0,0,592
3928,20,96,91,0,20,0,0,0,0,592
3929,15,110,103,0,14,0,0,0,0,592
3930,18,120,122,0,88,0,0,0,0,592
3931,18,120,122,0,88,0,0,0,0,592
3932,4,126,123,0,28,0,0,0,0,592
3933,14,131,127,0,18,0,0,0,0,592
3934,53,93,88,0,24,0,0,0,0,1254
3935,20,96,91,0,20,0,0,0,0,1254
3936,15,110,103,0,14,0,0,0,0,1254
3937,18,120,122,0,88,0,0,0,0,1254
3938,18,120,122,0,88,0,0,0,0,1254
3939,4,126,123,0,28,0,0,0,0,1254
3940,14,131,127,0,18,0,0,0,0,1254
3941,53,93,88,0,24,0,0,0,0,1225
3942,20,96,91,0,20,0,0,0,0,1225
3943,15,110,103,0,14,0,0,0,0,1225
3944,18,120,122,0,88,0,0,0,0,1225
3945,18,120,122,0,88,0,0,0,0,1225
3946,4,126,123,0,28,0,0,0,0,1225
3947,14,131,127,0,18,0,0,0,0,1225
3948,53,93,88,0,24,0,0,0,0,191
3949,20,96,91,0,20,0,0,0,0,191
3950,15,110,103,0,14,0,0,0,0,191
3951,18,120,122,0,88,0,0,0,0,191
3952,18,120,122,0,88,0,0,0,0,191
3953,4,126,123,0,28,0,0,0,0,191
3954,14,131,127,0,18,0,0,0,0,191
3955,53,93,88,0,24,0,0,0,0,1134
3956,20,96,91,0,20,0,0,0,0,1134
3957,15,110,103,0,14,0,0,0,0,1134
3958,18,120,122,0,88,0,0,0,0,1134
3959,18,120,122,0,88,0,0,0,0,1134
3960,4,126,123,0,28,0,0,0,0,1134
3961,14,131,127,0,18,0,0,0,0,1134
3962,53,93,88,0,24,0,0,0,0,873
3963,20,96,91,0,20,0,0,0,0,873
3964,15,110,103,0,14,0,0,0,0,873
3965,18,120,122,0,88,0,0,0,0,873
3966,18,120,122,0,88,0,0,0,0,873
3967,4,126,123,0,28,0,0,0,0,873
3968,14,131,127,0,18,0,0,0,0,873
3969,53,93,88,0,24,0,0,0,0,704
3970,20,96,91,0,20,0,0,0,0,704
3971,15,110,103,0,14,0,0,0,0,704
3972,18,120,122,0,88,0,0,0,0,704
3973,18,120,122,0,88,0,0,0,0,704
3974,4,126,123,0,28,0,0,0,0,704
3975,14,131,127,0,18,0,0,0,0,704
3976,53,93,88,0,24,0,0,0,0,659
3977,20,96,91,0,20,0,0,0,0,659
3978,15,110,103,0,14,0,0,0,0,659
3979,18,120,122,0,88,0,0,0,0,659
3980,18,120,122,0,88,0,0,0,0,659
3981,4,126,123,0,28,0,0,0,0,659
3982,14,131,127,0,18,0,0,0,0,659
3983,18,120,122,0,88,0,0,0,0,672
3984,4,126,123,0,28,0,0,0,0,672
3985,14,131,127,0,18,0,0,0,0,672
3986,65,117,114,0,102,0,0,0,0,382
3987,53,93,88,0,24,0,0,0,0,192
3988,20,96,91,0,20,0,0,0,0,192
3989,15,110,103,0,14,0,0,0,0,192
3990,18,120,122,0,88,0,0,0,0,192
3991,18,120,122,0,88,0,0,0,0,192
3992,4,126,123,0,28,0,0,0,0,192
3993,14,131,127,0,18,0,0,0,0,192
3994,53,93,88,0,24,0,0,0,0,1184
3995,20,96,91,0,20,0,0,0,0,1184
3996,15,110,103,0,14,0,0,0,0,1184
3997,18,120,122,0,88,0,0,0,0,1184
3998,18,120,122,0,88,0,0,0,0,1184
3999,4,126,123,0,28,0,0,0,0,1184
4000,14,131,127,0,18,0,0,0,0,1184
4001,18,120,122,0,88,0,0,0,0,1241
4002,18,120,122,0,88,0,0,0,0,1241
4003,4,126,123,0,28,0,0,0,0,1241
4004,14,131,127,0,18,0,0,0,0,1241
4005,53,93,88,0,24,0,0,0,0,1091
4006,20,96,91,0,20,0,0,0,0,1091
4007,15,110,103,0,14,0,0,0,0,1091
4008,18,120,122,0,88,0,0,0,0,1091
4009,18,120,122,0,88,0,0,0,0,1091
4010,4,126,123,0,28,0,0,0,0,1091
4011,14,131,127,0,18,0,0,0,0,1091
4012,53,93,88,0,24,0,0,0,0,49
4013,20,96,91,0,20,0,0,0,0,49
4014,15,110,103,0,14,0,0,0,0,49
4015,18,120,122,0,88,0,0,0,0,49
4016,18,120,122,0,88,0,0,0,0,49
4017,4,126,123,0,28,0,0,0,0,49
4018,14,131,127,0,18,0,0,0,0,49
4019,53,93,88,0,24,0,0,0,0,129
4020,20,96,91,0,20,0,0,0,0,129
4021,15,110,103,0,14,0,0,0,0,129
4022,18,120,122,0,88,0,0,0,0,129
4023,18,120,122,0,88,0,0,0,0,129
4024,4,126,123,0,28,0,0,0,0,129
4025,14,131,127,0,18,0,0,0,0,129
4026,61,114,108,0,87,0,0,0,0,371
4027,53,93,88,0,24,0,0,0,0,932
4028,20,96,91,0,20,0,0,0,0,932
4029,15,110,103,0,14,0,0,0,0,932
4030,18,120,122,0,88,0,0,0,0,932
4031,18,120,122,0,88,0,0,0,0,932
4032,4,126,123,0,28,0,0,0,0,932
4033,14,131,127,0,18,0,0,0,0,932
4034,18,120,122,0,88,0,0,0,0,925
4035,18,120,122,0,88,0,0,0,0,925
4036,4,126,123,0,28,0,0,0,0,925
4037,14,131,127,0,18,0,0,0,0,925
4038,53,93,88,0,24,0,0,0,0,698
4039,20,96,91,0,20,0,0,0,0,698
4040,15,110,103,0,14,0,0,0,0,698
4041,18,120,122,0,88,0,0,0,0,698
4042,18,120,122,0,88,0,0,0,0,698
4043,4,126,123,0,28,0,0,0,0,698
4044,14,131,127,0,18,0,0,0,0,698
4045,53,93,88,0,24,0,0,0,0,615
4046,20,96,91,0,20,0,0,0,0,615
4047,15,110,103,0,14,0,0,0,0,615
4048,18,120,122,0,88,0,0,0,0,615
4049,18,120,122,0,88,0,0,0,0,615
4050,4,126,123,0,28,0,0,0,0,615
4051,14,131,127,0,18,0,0,0,0,615
4052,53,93,88,0,24,0,0,0,0,955
4053,20,96,91,0,20,0,0,0,0,955
4054,15,110,103,0,14,0,0,0,0,955
4055,18,120,122,0,88,0,0,0,0,955
4056,18,120,122,0,88,0,0,0,0,955
4057,4,126,123,0,28,0,0,0,0,955
4058,14,131,127,0,18,0,0,0,0,955
4059,18,120,122,0,88,0,0,0,0,205
4060,4,126,123,0,28,0,0,0,0,205
4061,14,131,127,0,18,0,0,0,0,205
4062,53,93,88,0,24,0,0,0,0,1126
4063,20,96,91,0,20,0,0,0,0,1126
4064,15,110,103,0,14,0,0,0,0,1126
4065,18,120,122,0,88,0,0,0,0,1126
4066,18,120,122,0,88,0,0,0,0,1126
4067,4,126,123,0,28,0,0,0,0,1126
4068,14,131,127,0,18,0,0,0,0,1126
4069,18,120,122,0,88,0,0,0,0,715
4070,18,120,122,0,88,0,0,0,0,715
4071,4,126,123,0,28,0,0,0,0,715
4072,14,131,127,0,18,0,0,0,0,715
4073,53,93,88,0,24,0,0,0,0,1206
4074,20,96,91,0,20,0,0,0,0,1206
4075,15,110,103,0,14,0,0,0,0,1206
4076,18,120,122,0,88,0,0,0,0,1206
4077,18,120,122,0,88,0,0,0,0,1206
4078,4,126,123,0,28,0,0,0,0,1206
4079,14,131,127,0,18,0,0,0,0,1206
4080,53,93,88,0,24,0,0,0,0,230
4081,20,96,91,0,20,0,0,0,0,230
4082,15,110,103,0,14,0,0,0,0,230
4083,18,120,122,0,88,0,0,0,0,230
4084,18,120,122,0,88,0,0,0,0,230
4085,4,126,123,0,28,0,0,0,0,230
4086,14,131,127,0,18,0,0,0,0,230
4087,53,93,88,0,24,0,0,0,0,687
4088,20,96,91,0,20,0,0,0,0,687
4089,15,110,103,0,14,0,0,0,0,687
4090,18,120,122,0,88,0,0,0,0,687
4091,4,126,123,0,28,0,0,0,0,687
4092,14,131,127,0,18,0,0,0,0,687
4093,53,93,88,0,24,0,0,0,0,55
4094,20,96,91,0,20,0,0,0,0,55
4095,15,110,103,0,14,0,0,0,0,55
4096,18,120,122,0,88,0,0,0,0,55
4097,18,120,122,0,88,0,0,0,0,55
4098,4,126,123,0,28,0,0,0,0,55
4099,14,131,127,0,18,0,0,0,0,55
4100,58,141,138,0,32,0,0,0,0,365
4101,53,93,88,0,24,0,0,0,0,917
4102,20,96,91,0,20,0,0,0,0,917
4103,15,110,103,0,14,0,0,0,0,917
4104,18,120,122,0,88,0,0,0,0,917
4105,18,120,122,0,88,0,0,0,0,917
4106,4,126,123,0,28,0,0,0,0,917
4107,14,131,127,0,18,0,0,0,0,917
4108,53,93,88,0,24,0,0,0,0,1025
4109,20,96,91,0,20,0,0,0,0,1025
4110,15,110,103,0,14,0,0,0,0,1025
4111,18,120,122,0,88,0,0,0,0,1025
4112,18,120,122,0,88,0,0,0,0,1025
4113,4,126,123,0,28,0,0,0,0,1025
4114,14,131,127,0,18,0,0,0,0,1025
4115,53,93,88,0,24,0,0,0,0,829
4116,20,96,91,0,20,0,0,0,0,829
4117,15,110,103,0,14,0,0,0,0,829
4118,18,120,122,0,88,0,0,0,0,829
4119,18,120,122,0,88,0,0,0,0,829
4120,4,126,123,0,28,0,0,0,0,829
4121,14,131,127,0,18,0,0,0,0,829
4122,18,120,122,0,88,0,0,0,0,1112
4123,18,120,122,0,88,0,0,0,0,1112
4124,4,126,123,0,28,0,0,0,0,1112
4125,14,131,127,0,18,0,0,0,0,1112
4126,18,120,122,0,88,0,0,0,0,770
4127,18,120,122,0,88,0,0,0,0,770
4128,4,126,123,0,28,0,0,0,0,770
4129,14,131,127,0,18,0,0,0,0,770
4130,53,93,88,0,24,0,0,0,0,1099
