row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,url,mainentityofpage,page_url
10750,5716,669,665,0,5960,0,0,1,0,0,10127
10751,1675,7315,7612,1,3365,0,0,1,0,0,1868
10752,1839,6535,6819,1,2703,0,0,1,0,0,5858
10753,4335,4178,4405,0,5960,0,0,1,0,0,9240
10754,4805,3444,3621,0,5960,0,0,1,0,0,9881
10755,2953,7502,7815,0,786,0,0,0,0,0,13821
10756,7383,6234,6516,0,1969,0,0,0,0,0,17244
10757,6420,5994,6270,0,5786,0,0,1,0,0,16714
10758,5768,10310,10771,1,5960,0,0,0,0,0,10156
10759,6990,9751,10176,1,5960,0,0,0,0,0,10720
10760,5707,12056,12526,0,1337,0,0,0,0,0,17270
10761,7779,10562,11045,0,2461,0,0,1,0,0,3713
10762,3741,965,986,0,5960,0,0,1,0,0,8406
10763,4286,3594,3785,0,5960,0,0,1,0,0,9171
10764,7304,3889,4109,1,5960,0,0,1,0,0,10943
10765,8152,10794,11294,1,1616,0,0,0,0,0,3830
10766,54,161,163,1,3577,0,0,1,0,0,13966
10767,1019,1168,1202,0,3109,0,0,0,0,0,16472
10768,3581,10897,11399,0,2052,0,0,0,0,0,5962
10769,1616,4212,4441,1,303,0,0,1,0,0,7252
10770,4528,2127,2211,0,5960,0,0,1,0,0,9518
10771,6048,12171,12660,1,90,0,0,1,1,1,6058
10772,4235,3504,3691,0,5960,0,0,1,0,0,9105
10773,4684,2139,2230,0,5960,0,0,1,0,0,9726
10774,7418,939,953,0,5960,0,0,1,0,0,10989
10775,10237,2268,2368,0,3805,0,0,1,0,0,12274
10776,5146,4858,5095,0,5960,0,0,0,0,0,8703
10777,4821,2362,2474,0,5960,0,0,1,0,0,9903
10778,3057,4567,4809,0,1849,0,0,1,0,0,15837
10779,10396,11093,11606,0,4380,0,0,0,0,0,1051
10780,2969,5002,5252,0,3529,0,0,1,0,0,5027
10781,2525,11762,12250,0,3419,0,0,0,0,0,711
10782,2041,3857,4079,0,5960,0,0,1,0,0,7568
10783,5236,3035,3193,1,955,0,0,1,0,0,16853
10784,8178,5058,5314,0,4391,0,0,1,0,0,6186
10785,4617,2170,2266,0,5960,0,0,1,0,0,9640
10786,895,1943,2008,0,4786,0,0,0,0,0,13900
10787,8936,2861,3014,0,5911,0,0,1,0,0,17374
10788,7507,7114,7410,1,4709,0,0,1,0,0,6126
10789,2843,8824,9201,0,5960,0,0,1,0,0,8091
10790,2515,10560,11043,0,1450,0,0,1,0,0,14963
10791,6560,1269,1309,0,5272,0,0,1,0,0,15468
10792,9398,7001,7298,1,3042,0,0,1,0,0,16760
10793,3055,8434,8779,0,4506,0,0,0,0,0,2248
10794,6147,8827,9198,0,1121,0,0,1,0,0,3135
10795,4297,3492,3681,0,5960,0,0,1,0,0,9190
10796,1210,6203,6487,0,2732,0,0,0,0,0,17615
10797,3716,7241,7542,0,4578,0,0,0,0,0,2731
10798,5431,8541,8900,0,3063,0,0,0,0,0,2865
10799,1597,9627,10042,0,1731,0,0,0,0,0,5524
10800,2593,10077,10525,1,5960,0,0,0,0,0,7967
10801,1550,12247,12729,0,131,0,0,0,1,1,4929
10802,456,11825,12307,0,1699,0,0,0,0,0,1226
10803,8888,11170,11684,0,4307,0,0,1,0,0,5325
10804,3344,9774,10205,0,2817,0,0,1,0,0,2456
10805,8879,8802,9175,0,3291,0,0,0,0,0,4065
10806,2923,9270,9649,0,2291,0,0,0,0,0,2126
10807,3623,3876,4099,1,1277,0,0,1,0,0,8346
10808,2615,11018,11529,0,5015,0,0,0,0,0,2055
10809,5686,2602,2744,0,3359,0,0,0,0,0,5449
10810,2515,12163,12642,0,1448,0,0,1,0,0,14990
10811,7647,62,61,0,5473,0,0,0,0,0,726
10812,8838,460,455,0,1761,0,0,0,0,0,896
10813,8715,2789,2936,0,1588,0,0,1,0,0,14198
10814,934,83,83,0,192,0,0,0,0,0,57
10815,2769,6930,7224,0,1792,0,0,0,0,0,211
10816,3274,9750,10175,0,5039,0,0,1,0,0,1378
10817,1634,8578,8947,0,4474,0,0,0,0,0,1857
10818,7329,11841,12321,0,2401,0,0,0,0,0,3499
10819,2780,6784,7075,1,5960,0,0,1,0,0,8162
10820,9269,743,745,0,5960,0,0,1,0,0,11768
10821,2398,1760,1816,0,2018,0,0,0,0,0,146
10822,4981,4780,5016,0,5960,0,0,0,0,0,8533
10823,6070,5414,5666,0,5960,0,0,1,0,0,10295
10824,7048,7837,8156,1,1276,0,0,1,0,0,10750
10825,9497,7112,7408,1,5960,0,0,1,0,0,11820
10826,870,12381,12864,0,2898,0,0,1,0,0,14469
10827,1008,4083,4315,1,1032,0,0,1,0,0,6968
10828,1448,10819,11322,0,687,0,0,1,0,0,14710
10829,1781,877,888,0,5960,0,0,1,0,0,7420
10830,3075,5620,5888,0,5960,0,0,1,0,0,8227
10831,287,1357,1393,0,3957,0,0,0,0,0,12456
10832,7947,445,441,0,1381,0,0,0,0,0,13165
10833,3316,9318,9699,0,3176,0,0,1,0,0,13587
10834,2979,8556,8917,0,5232,0,0,0,0,0,2144
10835,1862,10308,10769,0,1268,0,0,0,0,0,14349
10836,1722,4216,4445,0,5214,0,0,1,0,0,15743
10837,8963,5135,5391,0,4704,0,0,1,0,0,16179
10838,2725,6152,6432,0,5692,0,0,0,0,0,17027
10839,10474,2934,3093,0,5960,0,0,0,0,0,17029
10840,5890,11307,11806,0,1680,0,0,0,0,0,3021
10841,4906,920,931,0,5960,0,0,1,0,0,8477
10842,4167,2515,2646,0,5960,0,0,1,0,0,9016
10843,5899,5337,5587,0,5960,0,0,1,0,0,10237
10844,6689,3058,3222,0,5960,0,0,1,0,0,10524
10845,2954,8523,8881,1,786,0,0,1,0,0,13838
10846,51,6290,6569,1,5636,0,0,1,0,0,6560
10847,7882,8509,8866,0,356,0,0,0,0,0,3741
10848,1472,3564,3755,1,5960,0,0,1,0,0,7293
10849,4181,2429,2551,0,5960,0,0,1,0,0,9036
10850,6070,4195,4422,1,5960,0,0,1,0,0,10296
10851,2789,88,88,1,1104,0,0,1,0,0,13976
10852,5192,4652,4890,0,2160,0,0,1,0,0,15934
10853,487,6282,6566,1,432,0,0,1,0,0,6202
10854,7804,8721,9092,1,900,0,0,1,0,0,6705
10855,2501,5128,5384,0,1540,0,0,0,0,0,5865
10856,10283,4474,4719,0,2816,0,0,0,0,0,5905
10857,7514,8952,9339,0,5542,0,0,0,0,0,3538
10858,7514,8958,9347,0,5542,0,0,0,0,0,3541
10859,9789,8525,8884,1,1966,0,0,1,0,0,4529
10860,10074,12026,12555,0,5486,0,0,1,0,0,4612
10861,2079,3400,3576,0,5960,0,0,1,0,0,7626
10862,7561,2519,2650,0,2024,0,0,0,0,0,700
10863,8346,1337,1369,0,5881,0,0,0,0,0,774
10864,6080,11003,11513,0,3330,0,0,1,0,0,5378
10865,3633,1315,1354,1,4986,0,0,1,0,0,14004
10866,3338,8440,8782,0,4117,0,0,1,0,0,2486
10867,5379,8225,8560,0,5225,0,0,0,0,0,2844
10868,6745,10021,10467,1,5960,0,0,0,0,0,10583
10869,2953,9169,9549,1,786,0,0,1,0,0,13816
10870,7492,10216,10673,1,5960,0,0,0,0,0,11033
10871,7317,2717,2865,0,1976,0,0,0,0,0,755
10872,898,8656,9025,0,4944,0,0,1,0,0,1494
10873,5778,10980,11491,0,231,0,0,0,0,0,2964
10874,7601,5554,5814,1,3423,0,0,1,0,0,11086
10875,9598,5858,6130,0,5960,0,0,1,0,0,11974
10876,2606,789,788,0,5960,0,0,1,0,0,7982
10877,5011,5475,5731,0,508,0,0,1,0,0,8562
10878,9053,8166,8501,0,1354,0,0,0,0,0,17715
10879,1691,9833,10261,1,5960,0,0,0,0,0,7319
10880,272,1298,1331,0,5144,0,0,0,0,0,12534
10881,8926,149,150,0,4554,0,0,1,0,0,902
10882,5666,3773,3981,1,5960,0,0,1,0,0,10083
10883,8805,7968,8301,1,2153,0,0,1,0,0,11649
10884,2516,1605,1662,0,601,0,0,1,0,0,15802
10885,8212,3882,4107,1,2692,0,0,1,0,0,16332
10886,3478,6928,7222,0,5960,0,0,0,0,0,17652
10887,5459,11149,11661,0,2476,0,0,0,0,0,2879
10888,7266,9660,10076,0,2462,0,0,1,0,0,3480
10889,466,8510,8868,1,5536,0,0,1,0,0,6409
10890,9904,6897,7189,1,5960,0,0,1,0,0,12065
10891,516,5647,5912,0,5309,0,0,0,0,0,5842
10892,9869,7074,7374,1,3319,0,0,1,0,0,6153
10893,870,11953,12428,0,2897,0,0,1,0,0,14438
10894,9485,8853,9230,0,3373,0,0,0,0,0,5740
10895,9478,2762,2909,0,1609,0,0,0,0,0,14244
10896,1031,12471,12961,0,1041,0,0,1,0,0,14572
10897,1878,4434,4673,0,1275,0,0,1,0,0,15763
10898,7535,11401,11895,0,5960,0,0,0,0,0,17318
10899,2415,3683,3894,0,4916,0,0,0,0,0,7899
10900,5446,9218,9601,0,5361,0,0,0,0,0,3459
10901,9469,9049,9434,0,5960,0,0,1,0,0,15225
10902,5114,5843,6115,0,370,0,0,1,0,0,8670
10903,4101,2483,2611,0,5960,0,0,1,0,0,8931
10904,3406,1725,1781,0,4779,0,0,0,0,0,13991
10905,4872,16,16,0,27,0,0,1,0,0,388
10906,940,1821,1879,0,3929,0,0,0,0,0,12482
10907,3033,10926,11428,0,2151,0,0,1,0,0,15054
10908,2741,1509,1562,1,5960,0,0,1,0,0,16276
10909,2515,11315,11815,0,1449,0,0,1,0,0,14978
10910,5524,4334,4572,0,5214,0,0,1,0,0,15969
10911,10467,12014,12490,0,858,0,0,0,0,0,32
10912,1266,2359,2471,1,5960,0,0,1,0,0,7104
10913,4355,4270,4498,0,5960,0,0,1,0,0,9267
10914,6279,5486,5748,1,2985,0,0,1,0,0,10330
10915,9904,6854,7144,1,5960,0,0,1,0,0,12064
10916,1877,7939,8273,0,2962,0,0,0,0,0,1939
10917,3092,8136,8472,1,701,0,0,1,0,0,2317
10918,8006,8673,9058,0,2323,0,0,0,0,0,3766
10919,1879,1452,1496,0,3914,0,0,0,0,0,12569
10920,6896,10304,10763,1,5960,0,0,0,0,0,10656
10921,2953,8522,8880,1,786,0,0,1,0,0,13803
10922,6210,9090,9513,1,4627,0,0,0,0,0,13862
10923,1182,10629,11114,0,5018,0,0,1,0,0,1648
10924,2384,12194,12674,0,2988,0,0,0,0,0,1996
10925,2979,8789,9158,0,5232,0,0,0,0,0,2146
10926,2654,7444,7748,1,2153,0,0,1,0,0,7997
10927,8766,11500,11988,1,5960,0,0,1,0,0,15391
10928,8008,8208,8544,0,4996,0,0,1,0,0,3771
10929,1822,7751,8071,1,1276,0,0,1,0,0,7432
10930,2343,9477,9869,0,5228,0,0,0,0,0,1983
10931,1378,2401,2515,0,3756,0,0,1,0,0,7168
10932,7373,2264,2399,0,3765,0,0,1,0,0,11118
10933,3323,8592,8957,0,2100,0,0,1,0,0,13597
10934,8338,12461,12950,0,700,0,0,0,0,0,17348
10935,2401,12030,12505,0,5842,0,0,0,0,0,163
10936,9829,6590,6874,1,3104,0,0,1,0,0,5098
10937,901,6920,7213,1,3378,0,0,1,0,0,6096
10938,3376,7071,7372,1,1826,0,0,1,0,0,6609
10939,6075,10919,11423,0,5512,0,0,0,0,0,3099
10940,6530,10910,11415,0,1923,0,0,1,0,0,3234
10941,7307,694,688,0,5960,0,0,1,0,0,10946
10942,7447,590,578,0,5960,0,0,1,0,0,11015
10943,10001,721,719,0,5960,0,0,1,0,0,12121
10944,1479,4364,4598,0,1021,0,0,1,0,0,5048
10945,9533,5702,5967,0,5960,0,0,1,0,0,11897
10946,9904,7120,7416,1,5960,0,0,1,0,0,12072
10947,8331,1343,1373,0,3490,0,0,0,0,0,14174
10948,6208,8654,9027,0,4658,0,0,1,0,0,3162
10949,8741,4997,5248,0,4081,0,0,1,0,0,17825
10950,829,3573,3765,1,3170,0,0,1,0,0,6884
10951,10280,12560,13050,1,1251,0,0,1,0,0,4682
10952,232,10414,10891,0,5487,0,0,0,0,0,13066
10953,10279,5541,5804,1,5880,0,0,1,0,0,12305
10954,8701,8836,9208,0,2789,0,0,0,0,0,3988
10955,6246,10762,11253,0,5019,0,0,0,0,0,1649
10956,2800,10036,10484,1,5960,0,0,0,0,0,8041
10957,9869,7086,7386,1,3319,0,0,1,0,0,6154
10958,7792,3221,3393,0,678,0,0,0,0,0,5454
10959,3633,1627,1687,1,4986,0,0,1,0,0,14008
10960,5209,1548,1602,0,3124,0,0,1,0,0,15940
10961,791,4370,4605,1,1344,0,0,1,0,0,16817
10962,6074,8498,8857,0,3282,0,0,0,0,0,3080
10963,3701,3221,3394,0,3993,0,0,0,0,0,12640
10964,2492,6033,6312,1,931,0,0,1,0,0,15305
10965,6915,4956,5205,0,3481,0,0,1,0,0,15569
10966,5120,5356,5609,0,585,0,0,1,0,0,8676
10967,8184,2050,2123,0,4075,0,0,1,0,0,16166
10968,2084,3993,4213,0,5960,0,0,1,0,0,7632
10969,7813,2991,3155,0,4037,0,0,0,0,0,13157
10970,315,1628,1685,0,3932,0,0,0,0,0,13389
10971,5190,6615,6902,1,5940,0,0,0,0,0,15301
10972,8753,3193,3365,0,3052,0,0,1,0,0,16165
10973,841,7800,8122,0,4803,0,0,0,0,0,17090
10974,5599,11811,12298,0,5935,0,0,0,0,0,2926
10975,7333,5245,5529,1,1906,0,0,1,0,0,6336
10976,3023,9086,9467,0,3015,0,0,0,0,0,2221
10977,8964,1645,1702,1,3237,0,0,1,0,0,17835
10978,3344,9607,10016,0,2817,0,0,1,0,0,2452
10979,3953,5733,6000,0,5960,0,0,1,0,0,8900
10980,7092,817,821,0,5960,0,0,1,0,0,10790
10981,8237,10212,10671,1,5960,0,0,0,0,0,11347
10982,9797,10135,10594,1,5960,0,0,0,0,0,12013
10983,8847,9427,9818,1,1822,0,0,1,0,0,6037
10984,6895,2341,2455,0,3796,0,0,1,0,0,10652
10985,835,8751,9125,0,4880,0,0,0,0,0,1387
10986,1261,9781,10223,0,1840,0,0,1,0,0,1694
10987,5675,9863,10299,1,5960,0,0,0,0,0,10085
10988,9889,6577,6859,0,5576,0,0,1,0,0,6262
10989,5926,5278,5529,1,2893,0,0,1,0,0,14333
10990,5809,7518,7831,0,3402,0,0,0,0,0,458
10991,10484,10145,10603,0,3215,0,0,0,0,0,5434
10992,6054,1040,1072,0,5960,0,0,1,0,0,14087
10993,6075,11910,12386,0,5513,0,0,0,0,0,556
10994,1682,11971,12442,0,5918,0,0,0,0,0,109
10995,9281,12547,13036,0,884,0,0,0,0,0,4346
10996,8045,2289,2392,0,3891,0,0,1,0,0,16126
10997,5992,568,560,0,4197,0,0,0,0,0,16536
10998,8283,8471,8823,1,1331,0,0,0,0,0,17686
10999,9053,8843,9222,0,1354,0,0,0,0,0,17727
11000,3649,5021,5275,0,4171,0,0,0,0,0,5881
11001,3768,6190,6474,0,2089,0,0,1,0,0,6109
11002,4211,3878,4098,1,5960,0,0,1,0,0,9075
11003,1860,10076,10526,0,1269,0,0,0,0,0,14346
11004,8734,230,231,0,5960,0,0,1,0,0,15618
11005,7104,949,966,0,5960,0,0,1,0,0,10804
11006,2640,7438,7741,0,5082,0,0,0,0,0,4220
11007,2961,2991,3154,0,3441,0,0,1,0,0,6071
11008,8552,1335,1367,0,1254,0,0,1,0,0,14187
11009,7996,7533,7846,0,5082,0,0,0,0,0,4236
11010,7963,10425,10899,1,3087,0,0,1,0,0,6717
11011,5031,5574,5833,0,579,0,0,1,0,0,8583
11012,6979,61,62,0,802,0,0,1,0,0,643
11013,3597,9424,9813,0,5120,0,0,0,0,0,2653
11014,479,5691,5958,0,5960,0,0,0,0,0,5828
11015,5070,5688,5955,0,484,0,0,1,0,0,8625
11016,8648,3488,3675,1,5960,0,0,1,0,0,11523
11017,1282,12132,12613,0,864,0,0,1,0,0,14657
11018,1818,10536,11025,1,1244,0,0,1,0,0,1906
11019,8684,9782,10216,0,5960,0,0,1,0,0,11563
11020,722,1612,1669,0,3909,0,0,0,0,0,12460
11021,4953,10482,10959,0,3375,0,0,0,0,0,3452
11022,870,12169,12649,0,2898,0,0,1,0,0,14454
11023,1192,9891,10331,1,5960,0,0,0,0,0,7074
11024,4217,5728,5993,0,5960,0,0,1,0,0,9084
11025,9540,4676,4911,0,5960,0,0,0,0,0,11911
11026,3421,11395,11888,0,1980,0,0,0,0,0,2525
11027,7221,6098,6379,1,5960,0,0,1,0,0,6330
11028,9468,10512,10991,0,2151,0,0,1,0,0,15192
11029,2424,5966,6240,0,5960,0,0,0,0,0,7908
11030,4188,2163,2259,0,5960,0,0,1,0,0,9044
11031,6711,10142,10600,1,5960,0,0,0,0,0,10544
11032,3092,7980,8323,1,701,0,0,1,0,0,2299
11033,1199,748,750,0,5960,0,0,1,0,0,7081
11034,9765,10090,10544,1,5960,0,0,0,0,0,12005
11035,8144,3040,3199,0,4001,0,0,0,0,0,13206
11036,10457,10961,11474,0,4990,0,0,0,0,0,4877
11037,7006,623,610,0,3903,0,0,0,0,0,5297
11038,2857,11601,12091,0,5651,0,0,0,0,0,2103
11039,5940,11596,12086,0,5714,0,0,0,0,0,3068
11040,241,12154,12632,0,2506,0,0,0,0,0,13226
11041,870,9979,10423,0,2897,0,0,1,0,0,14483
11042,971,7898,8229,1,5960,0,0,0,0,0,17602
11043,5176,945,961,0,5960,0,0,1,0,0,8728
11044,9038,1629,1685,0,3972,0,0,0,0,0,13307
11045,3322,11196,11705,0,912,0,0,1,0,0,13594
11046,4770,2559,2695,0,5960,0,0,1,0,0,9837
11047,2862,9974,10419,0,1679,0,0,0,0,0,2106
11048,3485,9100,9478,0,2454,0,0,0,0,0,349
11049,174,12458,12946,0,1431,0,0,0,0,0,12964
11050,788,1658,1715,1,775,0,0,1,0,0,17808
11051,2072,4916,5154,0,5960,0,0,0,0,0,7616
11052,5065,5431,5687,0,567,0,0,1,0,0,8619
11053,3882,3213,3384,0,5960,0,0,1,0,0,8834
11054,4610,5845,6117,0,5960,0,0,1,0,0,9629
11055,6702,1120,1151,0,5960,0,0,1,0,0,10536
11056,9933,4012,4230,1,5960,0,0,1,0,0,12091
11057,177,6838,7128,1,3295,0,0,0,0,0,12594
11058,5991,87,87,0,4205,0,0,0,0,0,16535
11059,5669,8249,8583,0,3885,0,0,0,0,0,2937
11060,3749,482,477,0,4001,0,0,0,0,0,12667
11061,2644,2029,2162,0,769,0,0,1,0,0,15555
11062,8212,4427,4666,1,2692,0,0,1,0,0,16327
11063,8670,10033,10479,1,5960,0,0,0,0,0,11545
11064,5029,5813,6080,0,509,0,0,1,0,0,8581
11065,4803,2207,2303,0,5960,0,0,1,0,0,9879
11066,1423,10427,10900,0,669,0,0,1,0,0,1835
11067,2533,9492,9889,1,2137,0,0,1,0,0,15337
11068,2780,6787,7078,1,5960,0,0,1,0,0,8130
11069,4197,4119,4344,0,5960,0,0,1,0,0,9057
11070,7666,4563,4804,0,761,0,0,0,0,0,735
11071,8769,8403,8743,0,5236,0,0,0,0,0,4042
11072,6797,1163,1197,0,2741,0,0,0,0,0,629
11073,4765,5406,5658,0,255,0,0,1,0,0,9830
11074,7166,2015,2079,0,3744,0,0,1,0,0,10874
11075,8609,2028,2096,0,3748,0,0,1,0,0,11482
11076,7599,9136,9516,0,3416,0,0,0,0,0,708
11077,9221,11552,12044,0,5852,0,0,0,0,0,926
11078,1692,7854,8175,1,2153,0,0,1,0,0,7321
11079,2720,7560,7870,1,2153,0,0,1,0,0,8016
11080,8428,9798,10228,1,5960,0,0,0,0,0,11412
11081,8764,3089,3254,0,5332,0,0,0,0,0,11614
11082,10117,641,628,0,5960,0,0,1,0,0,12202
11083,3329,8440,8782,0,4116,0,0,1,0,0,13611
11084,7486,7481,7791,1,1276,0,0,1,0,0,11032
11085,1639,2854,3005,1,5960,0,0,1,0,0,15324
11086,7419,682,685,1,3201,0,0,1,0,0,16874
11087,9759,400,397,0,4892,0,0,0,0,0,17412
11088,5924,7667,7988,0,4619,0,0,0,0,0,3050
11089,5351,1110,1143,0,1494,0,0,1,0,0,14030
11090,2697,384,380,0,1566,0,0,0,0,0,17171
11091,8537,8658,9026,0,4851,0,0,0,0,0,17357
11092,9337,12110,12586,0,2908,0,0,0,0,0,4380
11093,1062,9891,10332,1,5960,0,0,0,0,0,6994
11094,9163,4306,4551,1,5960,0,0,1,0,0,16786
11095,881,705,702,0,5960,0,0,1,0,0,6899
11096,1476,4836,5075,0,5960,0,0,0,0,0,7295
11097,2836,10325,10803,1,5960,0,0,0,0,0,8067
11098,3047,5395,5649,0,5960,0,0,1,0,0,8218
11099,3647,10260,10716,1,5960,0,0,0,0,0,8370
11100,7092,9801,10231,1,5960,0,0,0,0,0,10789
11101,8735,10644,11136,1,5960,0,0,1,0,0,15619
11102,6077,271,272,0,5511,0,0,1,0,0,590
11103,7131,11386,11908,1,1817,0,0,1,0,0,6001
11104,6909,9538,9968,0,5219,0,0,1,0,0,3318
11105,2300,2798,2947,0,3998,0,0,0,0,0,12592
11106,6960,7911,8243,1,2523,0,0,0,0,0,3344
11107,7317,3285,3459,0,1976,0,0,0,0,0,753
11108,1665,7576,7887,1,2153,0,0,1,0,0,7308
11109,2710,1980,2046,0,3781,0,0,1,0,0,8006
11110,3906,2973,3135,1,5960,0,0,1,0,0,8857
11111,4257,2104,2187,0,5960,0,0,1,0,0,9135
11112,9438,10030,10477,1,5960,0,0,0,0,0,11794
11113,10178,9793,10226,1,5960,0,0,0,0,0,12255
11114,2247,10483,10961,0,1972,0,0,0,0,0,1946
11115,2351,11410,11903,0,2986,0,0,0,0,0,1992
11116,4638,2136,2227,0,5960,0,0,1,0,0,9670
11117,9283,10278,10735,0,4185,0,0,0,0,0,4334
11118,3586,921,935,0,5960,0,0,1,0,0,8324
11119,2805,28,28,0,1684,0,0,1,0,0,263
11120,9221,11570,12062,0,5852,0,0,0,0,0,927
11121,3010,8179,8515,0,4621,0,0,0,0,0,2179
11122,462,5049,5305,1,430,0,0,1,0,0,6257
11123,3563,6853,7143,1,5774,0,0,1,0,0,6638
11124,782,1625,1678,0,2487,0,0,1,0,0,13517
11125,370,6595,6881,0,2143,0,0,1,0,0,6193
11126,4126,3681,3888,0,5960,0,0,1,0,0,8964
11127,10251,851,857,0,5960,0,0,1,0,0,12291
11128,9223,9170,9548,0,5349,0,0,0,0,0,4307
11129,3072,761,763,0,5960,0,0,1,0,0,8223
11130,3138,2249,2347,0,3726,0,0,1,0,0,8245
11131,2338,1129,1161,1,738,0,0,1,0,0,17162
11132,8,7430,7742,0,4665,0,0,1,0,0,1543
11133,2279,11547,12045,1,1241,0,0,1,0,0,1954
11134,1282,9972,10416,0,864,0,0,1,0,0,14595
11135,1448,11331,11830,0,687,0,0,1,0,0,14734
11136,8409,10842,11345,1,4632,0,0,0,0,0,16611
11137,8588,10918,11422,0,682,0,0,0,0,0,3961
11138,10080,6249,6529,1,635,0,0,1,0,0,5749
11139,292,1624,1681,0,3975,0,0,0,0,0,12847
11140,3553,8470,8821,0,5751,0,0,0,0,0,2607
11141,10016,6163,6444,0,1914,0,0,1,0,0,12133
11142,4504,3505,3692,0,5960,0,0,1,0,0,9482
11143,8963,5167,5421,0,4704,0,0,1,0,0,16186
11144,2060,3819,4037,0,5960,0,0,1,0,0,7598
11145,2140,5745,6013,0,375,0,0,1,0,0,7703
11146,4896,10185,10643,1,5960,0,0,0,0,0,8468
11147,2894,8937,9323,0,5057,0,0,0,0,0,2120
11148,4864,10913,11417,0,2251,0,0,1,0,0,2755
11149,9324,11334,11849,0,2418,0,0,0,0,0,4360
11150,8174,3565,3762,0,1913,0,0,1,0,0,11459
11151,6460,5242,5496,0,5960,0,0,0,0,0,15567
11152,898,8531,8891,0,4944,0,0,1,0,0,1477
11153,8701,8131,8465,0,4515,0,0,0,0,0,3974
11154,1448,9999,10441,0,687,0,0,1,0,0,14759
11155,3057,4611,4852,0,1849,0,0,1,0,0,15845
11156,595,6570,6854,0,1355,0,0,0,0,0,16959
11157,3112,5741,6011,0,5960,0,0,0,0,0,8233
11158,9424,9642,10068,1,5960,0,0,0,0,0,11788
11159,970,6910,7203,0,5960,0,0,0,0,0,17591
11160,9038,2161,2274,0,3910,0,0,0,0,0,13329
11161,14,8430,8771,0,1196,0,0,0,0,0,3307
11162,10338,8363,8710,0,1924,0,0,1,0,0,4736
11163,3043,10862,11365,0,964,0,0,0,0,0,2230
11164,3298,8416,8758,0,1774,0,0,0,0,0,2432
11165,1272,5030,5283,1,4895,0,0,1,0,0,13525
11166,7251,11634,12125,0,1803,0,0,0,0,0,656
11167,8,7311,7613,0,4665,0,0,1,0,0,1524
11168,185,8359,8705,0,5268,0,0,0,0,0,12995
11169,8177,348,342,1,17,0,0,1,0,0,14191
11170,3271,11523,12023,1,1244,0,0,1,0,0,2407
11171,6829,9863,10304,1,5960,0,0,0,0,0,10677
11172,8684,6129,6404,0,5505,0,0,1,0,0,11562
11173,450,6543,6824,1,4409,0,0,1,0,0,4975
11174,3832,2388,2505,0,3712,0,0,1,0,0,8789
11175,5318,6528,6810,0,5960,0,0,0,0,0,13451
11176,9163,4608,4878,1,5090,0,0,1,0,0,16772
11177,9333,12242,12722,0,1197,0,0,1,0,0,13761
11178,9363,6028,6306,0,3421,0,0,0,0,0,980
11179,3508,11904,12376,0,5907,0,0,0,0,0,2601
11180,5477,3991,4209,1,405,0,0,1,0,0,9979
11181,6083,8409,8751,0,2942,0,0,1,0,0,6309
11182,3556,7899,8230,1,1481,0,0,1,0,0,6637
11183,1067,14,14,0,47,0,0,1,0,0,6
11184,2402,3184,3354,0,4976,0,0,0,0,0,173
11185,6072,8529,8889,0,41,0,0,0,0,0,524
11186,10045,11443,11934,0,2725,0,0,0,0,0,1039
11187,6243,2181,2277,0,607,0,0,0,0,0,17279
11188,2750,11298,11799,0,1206,0,0,1,0,0,2090
11189,8397,8964,9352,0,2612,0,0,0,0,0,3856
11190,7666,10720,11213,0,761,0,0,0,0,0,3678
11191,6141,2894,3052,0,3937,0,0,0,0,0,12830
11192,9174,736,737,0,5960,0,0,1,0,0,11745
11193,9579,1878,1939,0,3766,0,0,1,0,0,11962
11194,1282,10250,10707,0,864,0,0,1,0,0,14600
11195,1448,11427,11919,0,687,0,0,1,0,0,14739
11196,10331,10366,10836,0,1923,0,0,1,0,0,4725
11197,5009,5805,6074,0,515,0,0,1,0,0,8560
11198,6315,7886,8213,1,2153,0,0,1,0,0,10354
11199,1879,1301,1336,0,3973,0,0,0,0,0,12564
11200,3132,933,947,0,1180,0,0,0,0,0,5118
11201,5810,8934,9318,0,1974,0,0,0,0,0,2998
11202,3560,11249,11752,0,5376,0,0,0,0,0,2611
11203,7776,6381,6669,0,2479,0,0,0,0,0,5694
11204,4521,4019,4240,0,5960,0,0,1,0,0,9507
11205,6480,9874,10312,1,5960,0,0,0,0,0,10412
11206,2515,12238,12716,0,1448,0,0,1,0,0,14993
11207,6022,151,155,0,4203,0,0,0,0,0,16549
11208,2230,2080,2162,0,3747,0,0,1,0,0,7828
11209,5884,6756,7048,0,4873,0,0,0,0,0,5638
11210,6139,5203,5463,1,1906,0,0,1,0,0,6315
11211,6945,10680,11170,0,5979,0,0,1,0,0,3338
11212,671,8859,9237,1,4949,0,0,1,0,0,5185
11213,2487,12442,12928,0,5189,0,0,1,0,0,14866
11214,2487,10009,10454,0,5189,0,0,1,0,0,14876
11215,989,12147,12626,0,835,0,0,1,0,0,1597
11216,6658,4313,4548,0,3095,0,0,1,0,0,16051
11217,2827,1982,2047,0,3767,0,0,1,0,0,8058
11218,4578,3432,3609,0,5960,0,0,1,0,0,9582
11219,6070,7471,7780,1,2153,0,0,1,0,0,10298
11220,9549,4931,5170,0,5960,0,0,0,0,0,11929
11221,783,5825,6096,0,839,0,0,1,0,0,17082
