row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,page_url
2493,55,100,91,1,33,0,0,0,0,246
2494,79,113,103,0,144,0,0,0,0,246
2495,65,107,98,1,132,0,0,0,0,246
2496,55,97,91,1,33,0,0,0,0,246
2497,88,113,103,0,145,0,0,0,0,246
2498,0,92,87,0,122,0,0,0,0,246
2499,24,90,86,0,69,0,0,0,0,246
2500,118,101,92,1,120,0,0,0,0,246
2501,54,121,111,1,158,0,0,0,0,815
2502,80,108,102,0,68,0,0,0,0,815
2503,110,111,101,0,139,0,0,0,0,815
2504,16,126,116,0,168,0,0,0,0,815
2505,127,125,115,0,166,0,0,0,0,815
2506,97,111,102,0,73,0,0,0,0,815
2507,140,111,101,1,138,0,0,0,0,815
2508,97,110,102,0,73,0,0,0,0,815
2509,97,109,102,0,73,0,0,0,0,815
2510,114,115,105,0,163,0,0,0,0,815
2511,19,118,108,1,174,0,0,0,0,815
2512,80,111,102,0,68,0,0,0,0,815
2513,74,118,108,0,176,0,0,0,0,815
2514,52,112,102,0,141,0,0,0,0,815
2515,121,117,107,0,171,0,0,0,0,815
2516,58,110,100,1,137,0,0,0,0,815
2517,111,111,101,0,140,0,0,0,0,815
2518,34,122,112,0,160,0,0,0,0,815
2519,80,112,102,0,68,0,0,0,0,815
2520,126,110,100,0,136,0,0,0,0,815
2521,60,119,109,0,153,0,0,0,0,815
2522,50,124,114,0,165,0,0,0,0,815
2523,159,118,108,1,175,0,0,0,0,815
2524,36,119,109,0,154,0,0,0,0,815
2525,123,121,111,1,159,0,0,0,0,815
2526,72,61,61,1,57,0,0,0,0,815
2527,6,109,99,0,135,0,0,0,0,815
2528,31,117,107,0,173,0,0,0,0,815
2529,167,114,104,1,152,0,0,0,0,815
2530,79,113,103,0,144,0,0,0,0,815
2531,88,113,103,0,145,0,0,0,0,815
2532,27,127,117,0,44,0,0,0,0,815
2533,97,108,102,0,73,0,0,0,0,815
2534,97,112,102,0,73,0,0,0,0,815
2535,80,109,102,0,68,0,0,0,0,815
2536,115,117,107,0,172,0,0,0,0,815
2537,80,110,102,0,68,0,0,0,0,815
2538,44,123,113,0,161,0,0,0,0,815
2539,65,107,98,1,132,0,0,0,0,211
2540,167,114,104,1,152,0,0,0,0,211
2541,55,97,91,1,33,0,0,0,0,211
2542,55,100,91,1,33,0,0,0,0,211
2543,55,99,91,1,33,0,0,0,0,211
2544,3,100,91,0,116,0,0,0,0,211
2545,24,90,86,0,69,0,0,0,0,211
2546,24,89,86,0,69,0,0,0,0,211
2547,79,113,103,0,144,0,0,0,0,211
2548,0,92,87,0,122,0,0,0,0,211
2549,58,110,100,1,137,0,0,0,0,211
2550,24,87,86,0,69,0,0,0,0,211
2551,88,113,103,0,145,0,0,0,0,211
2552,55,96,91,1,33,0,0,0,0,211
2553,118,101,92,1,120,0,0,0,0,211
2554,107,103,95,0,125,0,0,0,0,211
2555,55,98,91,1,33,0,0,0,0,211
2556,155,93,88,1,143,0,0,0,0,211
2557,24,88,86,0,69,0,0,0,0,211
2558,107,104,95,0,125,0,0,0,0,211
2559,79,113,103,0,144,0,0,0,0,373
2560,107,103,95,0,125,0,0,0,0,373
2561,24,90,86,0,69,0,0,0,0,373
2562,0,92,87,0,122,0,0,0,0,373
2563,55,96,91,1,33,0,0,0,0,373
2564,118,101,92,1,120,0,0,0,0,373
2565,55,98,91,1,33,0,0,0,0,373
2566,24,87,86,0,69,0,0,0,0,373
2567,55,100,91,1,33,0,0,0,0,373
2568,107,104,95,0,125,0,0,0,0,373
2569,3,100,91,0,116,0,0,0,0,373
2570,24,88,86,0,69,0,0,0,0,373
2571,55,97,91,1,33,0,0,0,0,373
2572,24,89,86,0,69,0,0,0,0,373
2573,55,99,91,1,33,0,0,0,0,373
2574,155,93,88,1,143,0,0,0,0,373
2575,88,113,103,0,145,0,0,0,0,373
2576,167,114,104,1,152,0,0,0,0,373
2577,65,107,98,1,132,0,0,0,0,373
2578,24,89,86,0,69,0,0,0,0,757
2579,107,103,95,0,125,0,0,0,0,757
2580,79,113,103,0,144,0,0,0,0,757
2581,118,101,92,1,120,0,0,0,0,757
2582,55,97,91,1,33,0,0,0,0,757
2583,24,88,86,0,69,0,0,0,0,757
2584,155,93,88,1,143,0,0,0,0,757
2585,55,96,91,1,33,0,0,0,0,757
2586,88,113,103,0,145,0,0,0,0,757
2587,167,114,104,1,152,0,0,0,0,757
2588,0,92,87,0,122,0,0,0,0,757
2589,24,90,86,0,69,0,0,0,0,757
2590,55,99,91,1,33,0,0,0,0,757
2591,55,100,91,1,33,0,0,0,0,757
2592,3,100,91,0,116,0,0,0,0,757
2593,58,110,100,1,137,0,0,0,0,757
2594,65,107,98,1,132,0,0,0,0,757
2595,107,104,95,0,125,0,0,0,0,757
2596,24,87,86,0,69,0,0,0,0,757
2597,55,98,91,1,33,0,0,0,0,757
2598,107,103,95,0,125,0,0,0,0,303
2599,118,101,92,1,120,0,0,0,0,303
2600,155,93,88,1,143,0,0,0,0,303
2601,55,98,91,1,33,0,0,0,0,303
2602,24,88,86,0,69,0,0,0,0,303
2603,65,107,98,1,132,0,0,0,0,303
2604,167,114,104,1,152,0,0,0,0,303
2605,0,92,87,0,122,0,0,0,0,303
2606,55,99,91,1,33,0,0,0,0,303
2607,55,97,91,1,33,0,0,0,0,303
2608,24,87,86,0,69,0,0,0,0,303
2609,107,104,95,0,125,0,0,0,0,303
2610,58,110,100,1,137,0,0,0,0,303
2611,79,113,103,0,144,0,0,0,0,303
2612,55,100,91,1,33,0,0,0,0,303
2613,24,90,86,0,69,0,0,0,0,303
2614,55,96,91,1,33,0,0,0,0,303
2615,3,100,91,0,116,0,0,0,0,303
2616,88,113,103,0,145,0,0,0,0,303
2617,24,89,86,0,69,0,0,0,0,303
2618,167,114,104,1,152,0,0,0,0,407
2619,24,88,86,0,69,0,0,0,0,407
2620,0,92,87,0,122,0,0,0,0,407
2621,55,96,91,1,33,0,0,0,0,407
2622,24,87,86,0,69,0,0,0,0,407
2623,155,93,88,1,143,0,0,0,0,407
2624,55,97,91,1,33,0,0,0,0,407
2625,24,90,86,0,69,0,0,0,0,407
2626,88,113,103,0,145,0,0,0,0,407
2627,55,98,91,1,33,0,0,0,0,407
2628,118,101,92,1,120,0,0,0,0,407
2629,107,104,95,0,125,0,0,0,0,407
2630,24,89,86,0,69,0,0,0,0,407
2631,107,103,95,0,125,0,0,0,0,407
2632,55,99,91,1,33,0,0,0,0,407
2633,55,100,91,1,33,0,0,0,0,407
2634,65,107,98,1,132,0,0,0,0,407
2635,3,100,91,0,116,0,0,0,0,407
2636,79,113,103,0,144,0,0,0,0,407
2637,97,109,102,0,73,0,0,0,0,693
2638,80,112,102,0,68,0,0,0,0,693
2639,34,122,112,0,160,0,0,0,0,693
2640,140,111,101,1,138,0,0,0,0,693
2641,80,110,102,0,68,0,0,0,0,693
2642,80,109,102,0,68,0,0,0,0,693
2643,110,111,101,0,139,0,0,0,0,693
2644,80,111,102,0,68,0,0,0,0,693
2645,97,110,102,0,73,0,0,0,0,693
2646,50,124,114,0,165,0,0,0,0,693
2647,31,117,107,0,173,0,0,0,0,693
2648,16,126,116,0,168,0,0,0,0,693
2649,27,127,117,0,44,0,0,0,0,693
2650,54,121,111,1,158,0,0,0,0,693
2651,115,117,107,0,172,0,0,0,0,693
2652,111,111,101,0,140,0,0,0,0,693
2653,167,114,104,1,152,0,0,0,0,693
2654,97,111,102,0,73,0,0,0,0,693
2655,52,112,102,0,141,0,0,0,0,693
2656,58,110,100,1,137,0,0,0,0,693
2657,114,115,105,0,163,0,0,0,0,693
2658,121,117,107,0,171,0,0,0,0,693
2659,74,118,108,0,176,0,0,0,0,693
2660,159,118,108,1,175,0,0,0,0,693
2661,36,119,109,0,154,0,0,0,0,693
2662,123,121,111,1,159,0,0,0,0,693
2663,80,108,102,0,68,0,0,0,0,693
2664,19,118,108,1,174,0,0,0,0,693
2665,97,108,102,0,73,0,0,0,0,693
2666,126,110,100,0,136,0,0,0,0,693
2667,79,113,103,0,144,0,0,0,0,693
2668,97,112,102,0,73,0,0,0,0,693
2669,6,109,99,0,135,0,0,0,0,693
2670,88,113,103,0,145,0,0,0,0,693
2671,44,123,113,0,161,0,0,0,0,693
2672,15,51,51,0,8,0,0,0,0,693
2673,60,119,109,0,153,0,0,0,0,693
2674,127,125,115,0,166,0,0,0,0,693
2675,79,113,103,0,144,0,0,0,0,345
2676,55,98,91,1,33,0,0,0,0,345
2677,55,96,91,1,33,0,0,0,0,345
2678,107,103,95,0,125,0,0,0,0,345
2679,167,114,104,1,152,0,0,0,0,345
2680,88,113,103,0,145,0,0,0,0,345
2681,55,100,91,1,33,0,0,0,0,345
2682,24,88,86,0,69,0,0,0,0,345
2683,65,107,98,1,132,0,0,0,0,345
2684,24,87,86,0,69,0,0,0,0,345
2685,58,110,100,1,137,0,0,0,0,345
2686,118,101,92,1,120,0,0,0,0,345
2687,0,92,87,0,122,0,0,0,0,345
2688,155,93,88,1,143,0,0,0,0,345
2689,24,90,86,0,69,0,0,0,0,345
2690,55,99,91,1,33,0,0,0,0,345
2691,3,100,91,0,116,0,0,0,0,345
2692,55,97,91,1,33,0,0,0,0,345
2693,107,104,95,0,125,0,0,0,0,345
2694,24,89,86,0,69,0,0,0,0,345
2695,55,96,91,1,33,0,0,0,0,10
2696,24,87,86,0,69,0,0,0,0,10
2697,55,99,91,1,33,0,0,0,0,10
2698,0,92,87,0,122,0,0,0,0,10
2699,24,90,86,0,69,0,0,0,0,10
2700,3,100,91,0,116,0,0,0,0,10
2701,55,97,91,1,33,0,0,0,0,10
2702,24,89,86,0,69,0,0,0,0,10
2703,55,100,91,1,33,0,0,0,0,10
2704,24,88,86,0,69,0,0,0,0,10
2705,118,101,92,1,120,0,0,0,0,10
2706,167,114,104,1,152,0,0,0,0,10
2707,155,93,88,1,143,0,0,0,0,10
2708,107,104,95,0,125,0,0,0,0,10
2709,55,98,91,1,33,0,0,0,0,10
2710,65,107,98,1,132,0,0,0,0,10
2711,88,113,103,0,145,0,0,0,0,10
2712,79,113,103,0,144,0,0,0,0,10
2713,107,103,95,0,125,0,0,0,0,10
2714,31,117,107,0,173,0,0,0,0,548
2715,60,119,109,0,153,0,0,0,0,548
2716,34,122,112,0,160,0,0,0,0,548
2717,58,110,100,1,137,0,0,0,0,548
2718,123,121,111,1,159,0,0,0,0,548
2719,6,109,99,0,135,0,0,0,0,548
2720,127,125,115,0,166,0,0,0,0,548
2721,97,110,102,0,73,0,0,0,0,548
2722,97,109,102,0,73,0,0,0,0,548
2723,80,108,102,0,68,0,0,0,0,548
2724,97,111,102,0,73,0,0,0,0,548
2725,167,114,104,1,152,0,0,0,0,548
2726,121,117,107,0,171,0,0,0,0,548
2727,88,113,103,0,145,0,0,0,0,548
2728,97,108,102,0,73,0,0,0,0,548
2729,97,112,102,0,73,0,0,0,0,548
2730,44,123,113,0,161,0,0,0,0,548
2731,80,111,102,0,68,0,0,0,0,548
2732,80,110,102,0,68,0,0,0,0,548
2733,159,118,108,1,175,0,0,0,0,548
2734,50,124,114,0,165,0,0,0,0,548
2735,140,111,101,1,138,0,0,0,0,548
2736,27,127,117,0,44,0,0,0,0,548
2737,111,111,101,0,140,0,0,0,0,548
2738,54,121,111,1,158,0,0,0,0,548
2739,114,115,105,0,163,0,0,0,0,548
2740,115,117,107,0,172,0,0,0,0,548
2741,126,110,100,0,136,0,0,0,0,548
2742,36,119,109,0,154,0,0,0,0,548
2743,80,109,102,0,68,0,0,0,0,548
2744,74,118,108,0,176,0,0,0,0,548
2745,110,111,101,0,139,0,0,0,0,548
2746,52,112,102,0,141,0,0,0,0,548
2747,16,126,116,0,168,0,0,0,0,548
2748,80,112,102,0,68,0,0,0,0,548
2749,79,113,103,0,144,0,0,0,0,548
2750,19,118,108,1,174,0,0,0,0,548
2751,60,119,109,0,153,0,0,0,0,589
2752,97,109,102,0,73,0,0,0,0,589
2753,111,111,101,0,140,0,0,0,0,589
2754,79,113,103,0,144,0,0,0,0,589
2755,140,111,101,1,138,0,0,0,0,589
2756,36,119,109,0,154,0,0,0,0,589
2757,80,112,102,0,68,0,0,0,0,589
2758,50,124,114,0,165,0,0,0,0,589
2759,58,110,100,1,137,0,0,0,0,589
2760,114,115,105,0,163,0,0,0,0,589
2761,123,121,111,1,159,0,0,0,0,589
2762,159,118,108,1,175,0,0,0,0,589
2763,97,111,102,0,73,0,0,0,0,589
2764,97,110,102,0,73,0,0,0,0,589
2765,126,110,100,0,136,0,0,0,0,589
2766,97,108,102,0,73,0,0,0,0,589
2767,115,117,107,0,172,0,0,0,0,589
2768,97,112,102,0,73,0,0,0,0,589
2769,80,109,102,0,68,0,0,0,0,589
2770,31,117,107,0,173,0,0,0,0,589
2771,16,126,116,0,168,0,0,0,0,589
2772,27,127,117,0,44,0,0,0,0,589
2773,19,118,108,1,174,0,0,0,0,589
2774,88,113,103,0,145,0,0,0,0,589
2775,80,108,102,0,68,0,0,0,0,589
2776,54,121,111,1,158,0,0,0,0,589
2777,44,123,113,0,161,0,0,0,0,589
2778,80,110,102,0,68,0,0,0,0,589
2779,80,111,102,0,68,0,0,0,0,589
2780,121,117,107,0,171,0,0,0,0,589
2781,74,118,108,0,176,0,0,0,0,589
2782,52,112,102,0,141,0,0,0,0,589
2783,127,125,115,0,166,0,0,0,0,589
2784,110,111,101,0,139,0,0,0,0,589
2785,167,114,104,1,152,0,0,0,0,589
2786,34,122,112,0,160,0,0,0,0,589
2787,6,109,99,0,135,0,0,0,0,589
2788,55,98,91,1,33,0,0,0,0,228
2789,79,113,103,0,144,0,0,0,0,228
2790,167,114,104,1,152,0,0,0,0,228
2791,155,93,88,1,143,0,0,0,0,228
2792,118,101,92,1,120,0,0,0,0,228
2793,24,90,86,0,69,0,0,0,0,228
2794,3,100,91,0,116,0,0,0,0,228
2795,107,104,95,0,125,0,0,0,0,228
2796,55,99,91,1,33,0,0,0,0,228
2797,24,87,86,0,69,0,0,0,0,228
2798,55,97,91,1,33,0,0,0,0,228
2799,107,103,95,0,125,0,0,0,0,228
2800,88,113,103,0,145,0,0,0,0,228
2801,24,88,86,0,69,0,0,0,0,228
2802,65,107,98,1,132,0,0,0,0,228
2803,55,100,91,1,33,0,0,0,0,228
2804,0,92,87,0,122,0,0,0,0,228
2805,24,89,86,0,69,0,0,0,0,228
2806,55,96,91,1,33,0,0,0,0,228
2807,24,89,86,0,69,0,0,0,0,29
2808,107,103,95,0,125,0,0,0,0,29
2809,167,114,104,1,152,0,0,0,0,29
2810,55,98,91,1,33,0,0,0,0,29
2811,55,97,91,1,33,0,0,0,0,29
2812,55,96,91,1,33,0,0,0,0,29
2813,107,104,95,0,125,0,0,0,0,29
2814,65,107,98,1,132,0,0,0,0,29
2815,155,93,88,1,143,0,0,0,0,29
2816,55,99,91,1,33,0,0,0,0,29
2817,88,113,103,0,145,0,0,0,0,29
2818,79,113,103,0,144,0,0,0,0,29
2819,118,101,92,1,120,0,0,0,0,29
2820,24,87,86,0,69,0,0,0,0,29
2821,3,100,91,0,116,0,0,0,0,29
2822,0,92,87,0,122,0,0,0,0,29
2823,55,100,91,1,33,0,0,0,0,29
2824,24,90,86,0,69,0,0,0,0,29
2825,24,88,86,0,69,0,0,0,0,29
2826,55,96,91,1,33,0,0,0,0,734
2827,0,92,87,0,122,0,0,0,0,734
2828,155,93,88,1,143,0,0,0,0,734
2829,107,104,95,0,125,0,0,0,0,734
2830,55,97,91,1,33,0,0,0,0,734
2831,55,100,91,1,33,0,0,0,0,734
2832,167,114,104,1,152,0,0,0,0,734
2833,55,98,91,1,33,0,0,0,0,734
2834,65,107,98,1,132,0,0,0,0,734
2835,107,103,95,0,125,0,0,0,0,734
2836,88,113,103,0,145,0,0,0,0,734
2837,24,90,86,0,69,0,0,0,0,734
2838,30,20,18,0,117,0,0,0,0,734
2839,24,87,86,0,69,0,0,0,0,734
2840,24,89,86,0,69,0,0,0,0,734
2841,24,88,86,0,69,0,0,0,0,734
2842,118,101,92,1,120,0,0,0,0,734
2843,3,100,91,0,116,0,0,0,0,734
2844,79,113,103,0,144,0,0,0,0,734
2845,55,99,91,1,33,0,0,0,0,734
2846,107,103,95,0,125,0,0,0,0,138
2847,24,90,86,0,69,0,0,0,0,138
2848,65,107,98,1,132,0,0,0,0,138
2849,79,113,103,0,144,0,0,0,0,138
2850,3,100,91,0,116,0,0,0,0,138
2851,55,100,91,1,33,0,0,0,0,138
2852,55,99,91,1,33,0,0,0,0,138
2853,24,88,86,0,69,0,0,0,0,138
2854,107,104,95,0,125,0,0,0,0,138
2855,155,93,88,1,143,0,0,0,0,138
2856,58,110,100,1,137,0,0,0,0,138
2857,55,97,91,1,33,0,0,0,0,138
2858,118,101,92,1,120,0,0,0,0,138
2859,55,98,91,1,33,0,0,0,0,138
2860,55,96,91,1,33,0,0,0,0,138
2861,88,113,103,0,145,0,0,0,0,138
2862,0,92,87,0,122,0,0,0,0,138
2863,24,87,86,0,69,0,0,0,0,138
2864,24,89,86,0,69,0,0,0,0,138
2865,167,114,104,1,152,0,0,0,0,138
2866,107,104,95,0,125,0,0,0,0,196
2867,55,97,91,1,33,0,0,0,0,196
2868,107,103,95,0,125,0,0,0,0,196
2869,24,90,86,0,69,0,0,0,0,196
2870,65,107,98,1,132,0,0,0,0,196
2871,24,88,86,0,69,0,0,0,0,196
2872,118,101,92,1,120,0,0,0,0,196
2873,88,113,103,0,145,0,0,0,0,196
2874,55,99,91,1,33,0,0,0,0,196
2875,155,93,88,1,143,0,0,0,0,196
2876,167,114,104,1,152,0,0,0,0,196
2877,79,113,103,0,144,0,0,0,0,196
2878,3,100,91,0,116,0,0,0,0,196
2879,55,100,91,1,33,0,0,0,0,196
2880,24,87,86,0,69,0,0,0,0,196
2881,55,98,91,1,33,0,0,0,0,196
2882,0,92,87,0,122,0,0,0,0,196
2883,55,96,91,1,33,0,0,0,0,196
2884,24,89,86,0,69,0,0,0,0,196
2885,24,89,86,0,69,0,0,0,0,397
2886,0,92,87,0,122,0,0,0,0,397
2887,24,87,86,0,69,0,0,0,0,397
2888,107,104,95,0,125,0,0,0,0,397
2889,55,100,91,1,33,0,0,0,0,397
2890,24,88,86,0,69,0,0,0,0,397
2891,24,90,86,0,69,0,0,0,0,397
2892,65,107,98,1,132,0,0,0,0,397
2893,55,99,91,1,33,0,0,0,0,397
2894,55,96,91,1,33,0,0,0,0,397
2895,55,98,91,1,33,0,0,0,0,397
2896,167,114,104,1,152,0,0,0,0,397
2897,88,113,103,0,145,0,0,0,0,397
2898,107,103,95,0,125,0,0,0,0,397
2899,155,93,88,1,143,0,0,0,0,397
2900,79,113,103,0,144,0,0,0,0,397
2901,3,100,91,0,116,0,0,0,0,397
2902,55,97,91,1,33,0,0,0,0,397
2903,118,101,92,1,120,0,0,0,0,397
2904,55,100,91,1,33,0,0,0,0,441
2905,55,98,91,1,33,0,0,0,0,441
2906,65,107,98,1,132,0,0,0,0,441
2907,24,88,86,0,69,0,0,0,0,441
2908,55,97,91,1,33,0,0,0,0,441
2909,58,110,100,1,137,0,0,0,0,441
2910,3,100,91,0,116,0,0,0,0,441
2911,55,96,91,1,33,0,0,0,0,441
2912,107,103,95,0,125,0,0,0,0,441
2913,24,87,86,0,69,0,0,0,0,441
2914,118,101,92,1,120,0,0,0,0,441
2915,55,99,91,1,33,0,0,0,0,441
2916,155,93,88,1,143,0,0,0,0,441
2917,107,104,95,0,125,0,0,0,0,441
2918,0,92,87,0,122,0,0,0,0,441
2919,24,89,86,0,69,0,0,0,0,441
2920,167,114,104,1,152,0,0,0,0,441
2921,88,113,103,0,145,0,0,0,0,441
2922,24,90,86,0,69,0,0,0,0,441
2923,79,113,103,0,144,0,0,0,0,441
2924,118,101,92,1,120,0,0,0,0,102
2925,79,113,103,0,144,0,0,0,0,102
2926,107,104,95,0,125,0,0,0,0,102
2927,65,107,98,1,132,0,0,0,0,102
2928,55,100,91,1,33,0,0,0,0,102
2929,167,114,104,1,152,0,0,0,0,102
2930,55,99,91,1,33,0,0,0,0,102
2931,55,97,91,1,33,0,0,0,0,102
2932,55,96,91,1,33,0,0,0,0,102
2933,24,90,86,0,69,0,0,0,0,102
2934,3,100,91,0,116,0,0,0,0,102
2935,24,87,86,0,69,0,0,0,0,102
2936,24,89,86,0,69,0,0,0,0,102
2937,0,92,87,0,122,0,0,0,0,102
2938,55,98,91,1,33,0,0,0,0,102
2939,107,103,95,0,125,0,0,0,0,102
2940,155,93,88,1,143,0,0,0,0,102
2941,88,113,103,0,145,0,0,0,0,102
2942,24,88,86,0,69,0,0,0,0,102
2943,55,98,91,1,33,0,0,0,0,324
2944,24,89,86,0,69,0,0,0,0,324
2945,167,114,104,1,152,0,0,0,0,324
2946,55,99,91,1,33,0,0,0,0,324
2947,107,104,95,0,125,0,0,0,0,324
2948,107,103,95,0,125,0,0,0,0,324
2949,155,93,88,1,143,0,0,0,0,324
2950,55,100,91,1,33,0,0,0,0,324
2951,55,96,91,1,33,0,0,0,0,324
2952,79,113,103,0,144,0,0,0,0,324
2953,24,88,86,0,69,0,0,0,0,324
2954,3,100,91,0,116,0,0,0,0,324
2955,24,90,86,0,69,0,0,0,0,324
2956,55,97,91,1,33,0,0,0,0,324
2957,24,87,86,0,69,0,0,0,0,324
2958,118,101,92,1,120,0,0,0,0,324
2959,65,107,98,1,132,0,0,0,0,324
2960,88,113,103,0,145,0,0,0,0,324
2961,0,92,87,0,122,0,0,0,0,324
2962,88,113,103,0,145,0,0,0,0,920
2963,3,100,91,0,116,0,0,0,0,920
2964,79,113,103,0,144,0,0,0,0,920
2965,0,92,87,0,122,0,0,0,0,920
2966,24,89,86,0,69,0,0,0,0,920
2967,118,101,92,1,120,0,0,0,0,920
2968,136,1,1,1,11,0,0,1,0,920
2969,55,98,91,1,33,0,0,0,0,920
2970,107,104,95,0,125,0,0,0,0,920
2971,24,90,86,0,69,0,0,0,0,920
2972,24,88,86,0,69,0,0,0,0,920
2973,24,87,86,0,69,0,0,0,0,920
2974,55,100,91,1,33,0,0,0,0,920
2975,155,93,88,1,143,0,0,0,0,920
2976,65,107,98,1,132,0,0,0,0,920
2977,55,99,91,1,33,0,0,0,0,920
2978,107,103,95,0,125,0,0,0,0,920
2979,55,97,91,1,33,0,0,0,0,920
2980,167,114,104,1,152,0,0,0,0,920
2981,55,96,91,1,33,0,0,0,0,920
2982,107,103,95,0,125,0,0,0,0,140
2983,55,100,91,1,33,0,0,0,0,140
2984,55,99,91,1,33,0,0,0,0,140
2985,24,88,86,0,69,0,0,0,0,140
2986,155,93,88,1,143,0,0,0,0,140
2987,24,89,86,0,69,0,0,0,0,140
2988,167,114,104,1,152,0,0,0,0,140
2989,24,87,86,0,69,0,0,0,0,140
2990,65,107,98,1,132,0,0,0,0,140
2991,0,92,87,0,122,0,0,0,0,140
2992,3,100,91,0,116,0,0,0,0,140
2993,55,96,91,1,33,0,0,0,0,140
2994,88,113,103,0,145,0,0,0,0,140
2995,24,90,86,0,69,0,0,0,0,140
2996,55,97,91,1,33,0,0,0,0,140
2997,58,110,100,1,137,0,0,0,0,140
2998,118,101,92,1,120,0,0,0,0,140
2999,107,104,95,0,125,0,0,0,0,140
3000,55,98,91,1,33,0,0,0,0,140
3001,79,113,103,0,144,0,0,0,0,140
3002,88,113,103,0,145,0,0,0,0,1043
3003,55,98,91,1,33,0,0,0,0,1043
3004,55,99,91,1,33,0,0,0,0,1043
3005,55,96,91,1,33,0,0,0,0,1043
3006,0,92,87,0,122,0,0,0,0,1043
3007,79,113,103,0,144,0,0,0,0,1043
3008,24,89,86,0,69,0,0,0,0,1043
3009,107,104,95,0,125,0,0,0,0,1043
3010,24,87,86,0,69,0,0,0,0,1043
3011,55,100,91,1,33,0,0,0,0,1043
3012,24,90,86,0,69,0,0,0,0,1043
3013,167,114,104,1,152,0,0,0,0,1043
3014,3,100,91,0,116,0,0,0,0,1043
3015,155,93,88,1,143,0,0,0,0,1043
3016,24,88,86,0,69,0,0,0,0,1043
3017,55,97,91,1,33,0,0,0,0,1043
3018,107,103,95,0,125,0,0,0,0,1043
3019,118,101,92,1,120,0,0,0,0,1043
3020,65,107,98,1,132,0,0,0,0,1043
3021,107,103,95,0,125,0,0,0,0,770
3022,155,93,88,1,143,0,0,0,0,770
3023,88,113,103,0,145,0,0,0,0,770
3024,24,87,86,0,69,0,0,0,0,770
3025,65,107,98,1,132,0,0,0,0,770
3026,55,100,91,1,33,0,0,0,0,770
3027,107,104,95,0,125,0,0,0,0,770
3028,55,99,91,1,33,0,0,0,0,770
3029,55,98,91,1,33,0,0,0,0,770
3030,55,97,91,1,33,0,0,0,0,770
3031,167,114,104,1,152,0,0,0,0,770
3032,24,88,86,0,69,0,0,0,0,770
3033,118,101,92,1,120,0,0,0,0,770
3034,55,96,91,1,33,0,0,0,0,770
3035,3,100,91,0,116,0,0,0,0,770
3036,24,90,86,0,69,0,0,0,0,770
3037,79,113,103,0,144,0,0,0,0,770
3038,58,110,100,1,137,0,0,0,0,770
3039,0,92,87,0,122,0,0,0,0,770
3040,24,89,86,0,69,0,0,0,0,770
3041,55,96,91,1,33,0,0,0,0,979
3042,167,114,104,1,152,0,0,0,0,979
3043,24,89,86,0,69,0,0,0,0,979
3044,55,97,91,1,33,0,0,0,0,979
3045,79,113,103,0,144,0,0,0,0,979
3046,155,93,88,1,143,0,0,0,0,979
3047,55,98,91,1,33,0,0,0,0,979
3048,55,99,91,1,33,0,0,0,0,979
3049,65,107,98,1,132,0,0,0,0,979
3050,55,100,91,1,33,0,0,0,0,979
3051,24,90,86,0,69,0,0,0,0,979
3052,107,104,95,0,125,0,0,0,0,979
3053,24,88,86,0,69,0,0,0,0,979
3054,118,101,92,1,120,0,0,0,0,979
3055,24,87,86,0,69,0,0,0,0,979
3056,3,100,91,0,116,0,0,0,0,979
3057,88,113,103,0,145,0,0,0,0,979
3058,0,92,87,0,122,0,0,0,0,979
3059,107,103,95,0,125,0,0,0,0,979
3060,79,113,103,0,144,0,0,0,0,812
3061,55,99,91,1,33,0,0,0,0,812
3062,0,92,87,0,122,0,0,0,0,812
3063,24,88,86,0,69,0,0,0,0,812
3064,65,107,98,1,132,0,0,0,0,812
3065,55,100,91,1,33,0,0,0,0,812
3066,88,113,103,0,145,0,0,0,0,812
3067,107,104,95,0,125,0,0,0,0,812
3068,55,98,91,1,33,0,0,0,0,812
3069,107,103,95,0,125,0,0,0,0,812
3070,155,93,88,1,143,0,0,0,0,812
3071,24,90,86,0,69,0,0,0,0,812
3072,55,97,91,1,33,0,0,0,0,812
3073,24,87,86,0,69,0,0,0,0,812
3074,55,96,91,1,33,0,0,0,0,812
3075,118,101,92,1,120,0,0,0,0,812
3076,167,114,104,1,152,0,0,0,0,812
3077,24,89,86,0,69,0,0,0,0,812
3078,3,100,91,0,116,0,0,0,0,812
3079,58,110,100,1,137,0,0,0,0,812
3080,16,126,116,0,168,0,0,0,0,173
3081,159,118,108,1,175,0,0,0,0,173
3082,126,110,100,0,136,0,0,0,0,173
3083,80,110,102,0,68,0,0,0,0,173
3084,80,111,102,0,68,0,0,0,0,173
3085,58,110,100,1,137,0,0,0,0,173
3086,54,121,111,1,158,0,0,0,0,173
3087,123,121,111,1,159,0,0,0,0,173
3088,140,111,101,1,138,0,0,0,0,173
3089,19,118,108,1,174,0,0,0,0,173
3090,74,118,108,0,176,0,0,0,0,173
3091,115,117,107,0,172,0,0,0,0,173
3092,97,110,102,0,73,0,0,0,0,173
3093,80,109,102,0,68,0,0,0,0,173
3094,80,112,102,0,68,0,0,0,0,173
3095,52,112,102,0,141,0,0,0,0,173
3096,111,111,101,0,140,0,0,0,0,173
3097,97,111,102,0,73,0,0,0,0,173
3098,79,113,103,0,144,0,0,0,0,173
