row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,organizer,page_url
1225,37,65,63,0,35,0,0,0,0,1632
1226,2,77,74,0,55,0,0,0,0,1759
1227,2,78,75,0,55,0,0,0,0,1759
1228,37,65,63,0,35,0,0,0,0,1759
1229,2,77,74,0,55,0,0,0,0,287
1230,2,78,75,0,55,0,0,0,0,287
1231,37,65,63,0,35,0,0,0,0,287
1232,2,77,74,0,55,0,0,0,0,1424
1233,2,78,75,0,55,0,0,0,0,1424
1234,37,65,63,0,35,0,0,0,0,1424
1235,2,77,74,0,55,0,0,0,0,1571
1236,2,78,75,0,55,0,0,0,0,1571
1237,37,65,63,0,35,0,0,0,0,1571
1238,2,77,74,0,55,0,0,0,0,662
1239,2,78,75,0,55,0,0,0,0,662
1240,37,65,63,0,35,0,0,0,0,662
1241,17,29,28,1,38,0,0,1,1,12
1242,2,77,74,0,55,0,0,0,0,1631
1243,2,78,75,0,55,0,0,0,0,1631
1244,37,65,63,0,35,0,0,0,0,1631
1245,2,77,74,0,55,0,0,0,0,761
1246,2,78,75,0,55,0,0,0,0,761
1247,37,65,63,0,35,0,0,0,0,761
1248,2,77,74,0,55,0,0,0,0,1347
1249,2,78,75,0,55,0,0,0,0,1347
1250,37,65,63,0,35,0,0,0,0,1347
1251,2,77,74,0,55,0,0,0,0,1845
1252,2,78,75,0,55,0,0,0,0,1845
1253,37,65,63,0,35,0,0,0,0,1845
1254,2,77,74,0,55,0,0,0,0,1873
1255,2,78,75,0,55,0,0,0,0,1873
1256,37,65,63,0,35,0,0,0,0,1873
1257,2,77,74,0,55,0,0,0,0,1378
1258,2,78,75,0,55,0,0,0,0,1378
1259,37,65,63,0,35,0,0,0,0,1378
1260,2,77,74,0,55,0,0,0,0,1878
1261,2,78,75,0,55,0,0,0,0,1878
1262,37,65,63,0,35,0,0,0,0,1878
1263,2,77,74,0,55,0,0,0,0,321
1264,2,78,75,0,55,0,0,0,0,321
1265,37,65,63,0,35,0,0,0,0,321
1266,2,77,74,0,55,0,0,0,0,1535
1267,2,78,75,0,55,0,0,0,0,1535
1268,37,65,63,0,35,0,0,0,0,1535
1269,2,77,74,0,55,0,0,0,0,1315
1270,2,78,75,0,55,0,0,0,0,1315
1271,37,65,63,0,35,0,0,0,0,1315
1272,2,77,74,0,55,0,0,0,0,1495
1273,2,78,75,0,55,0,0,0,0,1495
1274,37,65,63,0,35,0,0,0,0,1495
1275,2,77,74,0,55,0,0,0,0,1565
1276,2,78,75,0,55,0,0,0,0,1565
1277,37,65,63,0,35,0,0,0,0,1565
1278,2,77,74,0,55,0,0,0,0,1434
1279,2,78,75,0,55,0,0,0,0,1434
1280,37,65,63,0,35,0,0,0,0,1434
1281,36,51,49,0,48,0,0,1,1,28
1282,2,77,74,0,55,0,0,0,0,700
1283,2,78,75,0,55,0,0,0,0,700
1284,37,65,63,0,35,0,0,0,0,700
1285,8,77,74,0,55,0,0,0,0,155
1286,8,78,75,0,55,0,0,0,0,155
1287,37,65,63,0,35,0,0,0,0,155
1288,2,77,74,0,55,0,0,0,0,584
1289,2,78,75,0,55,0,0,0,0,584
1290,37,65,63,0,35,0,0,0,0,584
1291,2,77,74,0,55,0,0,0,0,1078
1292,2,78,75,0,55,0,0,0,0,1078
1293,37,65,63,0,35,0,0,0,0,1078
1294,2,77,74,0,55,0,0,0,0,1308
1295,2,78,75,0,55,0,0,0,0,1308
1296,37,65,63,0,35,0,0,0,0,1308
1297,2,77,74,0,55,0,0,0,0,1379
1298,2,78,75,0,55,0,0,0,0,1379
1299,37,65,63,0,35,0,0,0,0,1379
1300,2,77,74,0,55,0,0,0,0,1432
1301,2,78,75,0,55,0,0,0,0,1432
1302,37,65,63,0,35,0,0,0,0,1432
1303,2,77,74,0,55,0,0,0,0,1168
1304,2,78,75,0,55,0,0,0,0,1168
1305,37,65,63,0,35,0,0,0,0,1168
1306,2,77,74,0,55,0,0,0,0,1174
1307,2,78,75,0,55,0,0,0,0,1174
1308,37,65,63,0,35,0,0,0,0,1174
1309,2,77,74,0,55,0,0,0,0,1289
1310,2,78,75,0,55,0,0,0,0,1289
1311,37,65,63,0,35,0,0,0,0,1289
1312,2,77,74,0,55,0,0,0,0,1376
1313,2,78,75,0,55,0,0,0,0,1376
1314,37,65,63,0,35,0,0,0,0,1376
1315,2,77,74,0,55,0,0,0,0,539
1316,2,78,75,0,55,0,0,0,0,539
1317,37,65,63,0,35,0,0,0,0,539
1318,2,77,74,0,55,0,0,0,0,641
1319,2,78,75,0,55,0,0,0,0,641
1320,37,65,63,0,35,0,0,0,0,641
1321,2,77,74,0,55,0,0,0,0,516
1322,2,78,75,0,55,0,0,0,0,516
1323,37,65,63,0,35,0,0,0,0,516
1324,2,77,74,0,55,0,0,0,0,1420
1325,2,78,75,0,55,0,0,0,0,1420
1326,37,65,63,0,35,0,0,0,0,1420
1327,2,77,74,0,55,0,0,0,0,981
1328,2,78,75,0,55,0,0,0,0,981
1329,37,65,63,0,35,0,0,0,0,981
1330,2,77,74,0,55,0,0,0,0,1085
1331,2,78,75,0,55,0,0,0,0,1085
1332,37,65,63,0,35,0,0,0,0,1085
1333,2,77,74,0,55,0,0,0,0,403
1334,2,78,75,0,55,0,0,0,0,403
1335,37,65,63,0,35,0,0,0,0,403
1336,2,77,74,0,55,0,0,0,0,829
1337,2,78,75,0,55,0,0,0,0,829
1338,37,65,63,0,35,0,0,0,0,829
1339,2,77,74,0,55,0,0,0,0,1795
1340,2,78,75,0,55,0,0,0,0,1795
1341,37,65,63,0,35,0,0,0,0,1795
1342,2,77,74,0,55,0,0,0,0,1841
1343,2,78,75,0,55,0,0,0,0,1841
1344,37,65,63,0,35,0,0,0,0,1841
1345,2,77,74,0,55,0,0,0,0,720
1346,2,78,75,0,55,0,0,0,0,720
1347,37,65,63,0,35,0,0,0,0,720
1348,2,77,74,0,55,0,0,0,0,260
1349,2,78,75,0,55,0,0,0,0,260
1350,37,65,63,0,35,0,0,0,0,260
1351,2,77,74,0,55,0,0,0,0,264
1352,2,78,75,0,55,0,0,0,0,264
1353,37,65,63,0,35,0,0,0,0,264
1354,2,77,74,0,55,0,0,0,0,1049
1355,2,78,75,0,55,0,0,0,0,1049
1356,37,65,63,0,35,0,0,0,0,1049
1357,2,77,74,0,55,0,0,0,0,1114
1358,2,78,75,0,55,0,0,0,0,1114
1359,37,65,63,0,35,0,0,0,0,1114
1360,2,77,74,0,55,0,0,0,0,1415
1361,2,78,75,0,55,0,0,0,0,1415
1362,37,65,63,0,35,0,0,0,0,1415
1363,2,77,74,0,55,0,0,0,0,525
1364,2,78,75,0,55,0,0,0,0,525
1365,37,65,63,0,35,0,0,0,0,525
1366,2,77,74,0,55,0,0,0,0,1105
1367,2,78,75,0,55,0,0,0,0,1105
1368,37,65,63,0,35,0,0,0,0,1105
1369,2,77,74,0,55,0,0,0,0,1222
1370,2,78,75,0,55,0,0,0,0,1222
1371,37,65,63,0,35,0,0,0,0,1222
1372,2,77,74,0,55,0,0,0,0,1284
1373,2,78,75,0,55,0,0,0,0,1284
1374,37,65,63,0,35,0,0,0,0,1284
1375,2,77,74,0,55,0,0,0,0,528
1376,2,78,75,0,55,0,0,0,0,528
1377,37,65,63,0,35,0,0,0,0,528
1378,2,77,74,0,55,0,0,0,0,1262
1379,2,78,75,0,55,0,0,0,0,1262
1380,37,65,63,0,35,0,0,0,0,1262
1381,2,77,74,0,55,0,0,0,0,607
1382,2,78,75,0,55,0,0,0,0,607
1383,37,65,63,0,35,0,0,0,0,607
1384,2,77,74,0,55,0,0,0,0,1438
1385,2,78,75,0,55,0,0,0,0,1438
1386,37,65,63,0,35,0,0,0,0,1438
1387,2,77,74,0,55,0,0,0,0,482
1388,2,78,75,0,55,0,0,0,0,482
1389,37,65,63,0,35,0,0,0,0,482
1390,2,77,74,0,55,0,0,0,0,706
1391,2,78,75,0,55,0,0,0,0,706
1392,37,65,63,0,35,0,0,0,0,706
1393,2,77,74,0,55,0,0,0,0,718
1394,2,78,75,0,55,0,0,0,0,718
1395,37,65,63,0,35,0,0,0,0,718
1396,2,77,74,0,55,0,0,0,0,1331
1397,2,78,75,0,55,0,0,0,0,1331
1398,37,65,63,0,35,0,0,0,0,1331
1399,2,77,74,0,55,0,0,0,0,1867
1400,2,78,75,0,55,0,0,0,0,1867
1401,37,65,63,0,35,0,0,0,0,1867
1402,2,77,74,0,55,0,0,0,0,533
1403,2,78,75,0,55,0,0,0,0,533
1404,37,65,63,0,35,0,0,0,0,533
1405,2,77,74,0,55,0,0,0,0,921
1406,2,78,75,0,55,0,0,0,0,921
1407,37,65,63,0,35,0,0,0,0,921
1408,2,77,74,0,55,0,0,0,0,1706
1409,2,78,75,0,55,0,0,0,0,1706
1410,37,65,63,0,35,0,0,0,0,1706
1411,2,77,74,0,55,0,0,0,0,1865
1412,2,78,75,0,55,0,0,0,0,1865
1413,37,65,63,0,35,0,0,0,0,1865
1414,2,77,74,0,55,0,0,0,0,1862
1415,2,78,75,0,55,0,0,0,0,1862
1416,37,65,63,0,35,0,0,0,0,1862
1417,43,23,22,0,33,0,0,1,1,51
1418,2,77,74,0,55,0,0,0,0,946
1419,2,78,75,0,55,0,0,0,0,946
1420,37,65,63,0,35,0,0,0,0,946
1421,2,77,74,0,55,0,0,0,0,1287
1422,2,78,75,0,55,0,0,0,0,1287
1423,37,65,63,0,35,0,0,0,0,1287
1424,2,77,74,0,55,0,0,0,0,171
1425,2,78,75,0,55,0,0,0,0,171
1426,37,65,63,0,35,0,0,0,0,171
1427,2,77,74,0,55,0,0,0,0,1560
1428,2,78,75,0,55,0,0,0,0,1560
1429,37,65,63,0,35,0,0,0,0,1560
1430,37,65,63,0,35,0,0,0,0,30
1431,2,77,74,0,55,0,0,0,0,905
1432,2,78,75,0,55,0,0,0,0,905
1433,37,65,63,0,35,0,0,0,0,905
1434,2,77,74,0,55,0,0,0,0,498
1435,2,78,75,0,55,0,0,0,0,498
1436,37,65,63,0,35,0,0,0,0,498
1437,2,77,74,0,55,0,0,0,0,1543
1438,2,78,75,0,55,0,0,0,0,1543
1439,37,65,63,0,35,0,0,0,0,1543
1440,2,77,74,0,55,0,0,0,0,270
1441,2,78,75,0,55,0,0,0,0,270
1442,37,65,63,0,35,0,0,0,0,270
1443,2,77,74,0,55,0,0,0,0,1184
1444,2,78,75,0,55,0,0,0,0,1184
1445,37,65,63,0,35,0,0,0,0,1184
1446,2,77,74,0,55,0,0,0,0,1398
1447,2,78,75,0,55,0,0,0,0,1398
1448,37,65,63,0,35,0,0,0,0,1398
1449,2,77,74,0,55,0,0,0,0,208
1450,2,78,75,0,55,0,0,0,0,208
1451,37,65,63,0,35,0,0,0,0,208
1452,2,77,74,0,55,0,0,0,0,424
1453,2,78,75,0,55,0,0,0,0,424
1454,37,65,63,0,35,0,0,0,0,424
1455,2,77,74,0,55,0,0,0,0,676
1456,2,78,75,0,55,0,0,0,0,676
1457,37,65,63,0,35,0,0,0,0,676
1458,2,77,74,0,55,0,0,0,0,1387
1459,2,78,75,0,55,0,0,0,0,1387
1460,37,65,63,0,35,0,0,0,0,1387
1461,2,77,74,0,55,0,0,0,0,1388
1462,2,78,75,0,55,0,0,0,0,1388
1463,37,65,63,0,35,0,0,0,0,1388
1464,2,77,74,0,55,0,0,0,0,1233
1465,2,78,75,0,55,0,0,0,0,1233
1466,37,65,63,0,35,0,0,0,0,1233
1467,2,77,74,0,55,0,0,0,0,1668
1468,2,78,75,0,55,0,0,0,0,1668
1469,37,65,63,0,35,0,0,0,0,1668
1470,2,77,74,0,55,0,0,0,0,602
1471,2,78,75,0,55,0,0,0,0,602
1472,37,65,63,0,35,0,0,0,0,602
1473,2,77,74,0,55,0,0,0,0,916
1474,2,78,75,0,55,0,0,0,0,916
1475,37,65,63,0,35,0,0,0,0,916
1476,2,77,74,0,55,0,0,0,0,900
1477,2,78,75,0,55,0,0,0,0,900
1478,37,65,63,0,35,0,0,0,0,900
1479,2,77,74,0,55,0,0,0,0,1303
1480,2,78,75,0,55,0,0,0,0,1303
1481,37,65,63,0,35,0,0,0,0,1303
1482,2,77,74,0,55,0,0,0,0,987
1483,2,78,75,0,55,0,0,0,0,987
1484,37,65,63,0,35,0,0,0,0,987
1485,2,77,74,0,55,0,0,0,0,1141
1486,2,78,75,0,55,0,0,0,0,1141
1487,37,65,63,0,35,0,0,0,0,1141
1488,43,22,21,0,33,0,0,1,1,50
1489,2,77,74,0,55,0,0,0,0,951
1490,2,78,75,0,55,0,0,0,0,951
1491,37,65,63,0,35,0,0,0,0,951
1492,2,77,74,0,55,0,0,0,0,683
1493,2,78,75,0,55,0,0,0,0,683
1494,37,65,63,0,35,0,0,0,0,683
1495,2,77,74,0,55,0,0,0,0,347
1496,2,78,75,0,55,0,0,0,0,347
1497,37,65,63,0,35,0,0,0,0,347
1498,2,77,74,0,54,0,0,0,0,138
1499,2,78,75,0,54,0,0,0,0,138
1500,37,65,63,0,34,0,0,0,0,138
1501,2,77,74,0,55,0,0,0,0,1611
1502,2,78,75,0,55,0,0,0,0,1611
1503,37,65,63,0,35,0,0,0,0,1611
1504,2,77,74,0,55,0,0,0,0,747
1505,2,78,75,0,55,0,0,0,0,747
1506,37,65,63,0,35,0,0,0,0,747
1507,2,77,74,0,55,0,0,0,0,1270
1508,2,78,75,0,55,0,0,0,0,1270
1509,37,65,63,0,35,0,0,0,0,1270
1510,2,77,74,0,55,0,0,0,0,259
1511,2,78,75,0,55,0,0,0,0,259
1512,37,65,63,0,35,0,0,0,0,259
1513,2,77,74,0,55,0,0,0,0,1029
1514,2,78,75,0,55,0,0,0,0,1029
1515,37,65,63,0,35,0,0,0,0,1029
1516,2,77,74,0,55,0,0,0,0,310
1517,2,78,75,0,55,0,0,0,0,310
1518,37,65,63,0,35,0,0,0,0,310
1519,2,77,74,0,55,0,0,0,0,950
1520,2,78,75,0,55,0,0,0,0,950
1521,37,65,63,0,35,0,0,0,0,950
1522,2,77,74,0,55,0,0,0,0,1423
1523,2,78,75,0,55,0,0,0,0,1423
1524,37,65,63,0,35,0,0,0,0,1423
1525,2,77,74,0,55,0,0,0,0,354
1526,2,78,75,0,55,0,0,0,0,354
1527,37,65,63,0,35,0,0,0,0,354
1528,2,77,74,0,55,0,0,0,0,961
1529,2,78,75,0,55,0,0,0,0,961
1530,37,65,63,0,35,0,0,0,0,961
1531,2,77,74,0,55,0,0,0,0,1749
1532,2,78,75,0,55,0,0,0,0,1749
1533,37,65,63,0,35,0,0,0,0,1749
1534,2,77,74,0,55,0,0,0,0,1372
1535,2,78,75,0,55,0,0,0,0,1372
1536,37,65,63,0,35,0,0,0,0,1372
1537,2,77,74,0,55,0,0,0,0,480
1538,2,78,75,0,55,0,0,0,0,480
1539,37,65,63,0,35,0,0,0,0,480
1540,2,77,74,0,55,0,0,0,0,1020
1541,2,78,75,0,55,0,0,0,0,1020
1542,37,65,63,0,35,0,0,0,0,1020
1543,2,77,74,0,55,0,0,0,0,1808
1544,2,78,75,0,55,0,0,0,0,1808
1545,37,65,63,0,35,0,0,0,0,1808
1546,8,77,74,0,55,0,0,0,0,822
1547,8,78,75,0,55,0,0,0,0,822
1548,37,65,63,0,35,0,0,0,0,822
1549,8,77,74,0,55,0,0,0,0,878
1550,8,78,75,0,55,0,0,0,0,878
1551,37,65,63,0,35,0,0,0,0,878
1552,2,77,74,0,55,0,0,0,0,726
1553,2,78,75,0,55,0,0,0,0,726
1554,37,65,63,0,35,0,0,0,0,726
1555,2,77,74,0,55,0,0,0,0,379
1556,2,78,75,0,55,0,0,0,0,379
1557,37,65,63,0,35,0,0,0,0,379
1558,2,77,74,0,55,0,0,0,0,445
1559,2,78,75,0,55,0,0,0,0,445
1560,37,65,63,0,35,0,0,0,0,445
1561,2,77,74,0,55,0,0,0,0,1063
1562,2,78,75,0,55,0,0,0,0,1063
1563,37,65,63,0,35,0,0,0,0,1063
1564,2,77,74,0,55,0,0,0,0,842
1565,2,78,75,0,55,0,0,0,0,842
1566,37,65,63,0,35,0,0,0,0,842
1567,2,77,74,0,55,0,0,0,0,1626
1568,2,78,75,0,55,0,0,0,0,1626
1569,37,65,63,0,35,0,0,0,0,1626
1570,2,77,74,0,55,0,0,0,0,530
1571,2,78,75,0,55,0,0,0,0,530
1572,37,65,63,0,35,0,0,0,0,530
1573,2,77,74,0,55,0,0,0,0,1737
1574,2,78,75,0,55,0,0,0,0,1737
1575,37,65,63,0,35,0,0,0,0,1737
1576,2,77,74,0,55,0,0,0,0,537
1577,2,78,75,0,55,0,0,0,0,537
1578,37,65,63,0,35,0,0,0,0,537
1579,2,77,74,0,55,0,0,0,0,606
1580,2,78,75,0,55,0,0,0,0,606
1581,37,65,63,0,35,0,0,0,0,606
1582,2,77,74,0,55,0,0,0,0,1828
1583,2,78,75,0,55,0,0,0,0,1828
1584,37,65,63,0,35,0,0,0,0,1828
1585,2,77,74,0,54,0,0,0,0,140
1586,2,78,75,0,54,0,0,0,0,140
1587,37,65,63,0,34,0,0,0,0,140
1588,2,77,74,0,55,0,0,0,0,156
1589,2,78,75,0,55,0,0,0,0,156
1590,37,65,63,0,35,0,0,0,0,156
1591,2,77,74,0,55,0,0,0,0,343
1592,2,78,75,0,55,0,0,0,0,343
1593,37,65,63,0,35,0,0,0,0,343
1594,2,77,74,0,55,0,0,0,0,1786
1595,2,78,75,0,55,0,0,0,0,1786
1596,37,65,63,0,35,0,0,0,0,1786
1597,2,77,74,0,55,0,0,0,0,226
1598,2,78,75,0,55,0,0,0,0,226
1599,37,65,63,0,35,0,0,0,0,226
1600,8,77,74,0,55,0,0,0,0,601
1601,8,78,75,0,55,0,0,0,0,601
1602,37,65,63,0,35,0,0,0,0,601
1603,2,77,74,0,55,0,0,0,0,803
1604,2,78,75,0,55,0,0,0,0,803
1605,37,65,63,0,35,0,0,0,0,803
1606,2,77,74,0,55,0,0,0,0,702
1607,2,78,75,0,55,0,0,0,0,702
1608,37,65,63,0,35,0,0,0,0,702
1609,2,77,74,0,55,0,0,0,0,425
1610,2,78,75,0,55,0,0,0,0,425
1611,37,65,63,0,35,0,0,0,0,425
1612,2,77,74,0,55,0,0,0,0,598
1613,2,78,75,0,55,0,0,0,0,598
1614,37,65,63,0,35,0,0,0,0,598
1615,2,77,74,0,55,0,0,0,0,825
1616,2,78,75,0,55,0,0,0,0,825
1617,37,65,63,0,35,0,0,0,0,825
1618,2,77,74,0,55,0,0,0,0,1108
1619,2,78,75,0,55,0,0,0,0,1108
1620,37,65,63,0,35,0,0,0,0,1108
1621,2,77,74,0,55,0,0,0,0,892
1622,2,78,75,0,55,0,0,0,0,892
1623,37,65,63,0,35,0,0,0,0,892
1624,2,77,74,0,55,0,0,0,0,1312
1625,2,78,75,0,55,0,0,0,0,1312
1626,37,65,63,0,35,0,0,0,0,1312
1627,2,77,74,0,55,0,0,0,0,1489
1628,2,78,75,0,55,0,0,0,0,1489
1629,37,65,63,0,35,0,0,0,0,1489
1630,2,77,74,0,54,0,0,0,0,110
1631,2,78,75,0,54,0,0,0,0,110
1632,37,65,63,0,34,0,0,0,0,110
1633,2,77,74,0,55,0,0,0,0,334
1634,2,78,75,0,55,0,0,0,0,334
1635,37,65,63,0,35,0,0,0,0,334
1636,2,77,74,0,55,0,0,0,0,1861
1637,2,78,75,0,55,0,0,0,0,1861
1638,37,65,63,0,35,0,0,0,0,1861
1639,13,10,9,0,25,0,0,1,1,7
1640,2,77,74,0,55,0,0,0,0,1290
1641,2,78,75,0,55,0,0,0,0,1290
1642,37,65,63,0,35,0,0,0,0,1290
1643,2,77,74,0,55,0,0,0,0,1052
1644,2,78,75,0,55,0,0,0,0,1052
1645,37,65,63,0,35,0,0,0,0,1052
1646,2,77,74,0,55,0,0,0,0,249
1647,2,78,75,0,55,0,0,0,0,249
1648,37,65,63,0,35,0,0,0,0,249
1649,2,77,74,0,55,0,0,0,0,883
1650,2,78,75,0,55,0,0,0,0,883
1651,37,65,63,0,35,0,0,0,0,883
1652,2,77,74,0,55,0,0,0,0,350
1653,2,78,75,0,55,0,0,0,0,350
1654,37,65,63,0,35,0,0,0,0,350
1655,2,77,74,0,55,0,0,0,0,694
1656,2,78,75,0,55,0,0,0,0,694
1657,37,65,63,0,35,0,0,0,0,694
1658,2,77,74,0,55,0,0,0,0,523
1659,2,78,75,0,55,0,0,0,0,523
1660,37,65,63,0,35,0,0,0,0,523
1661,2,77,74,0,55,0,0,0,0,1856
1662,2,78,75,0,55,0,0,0,0,1856
1663,37,65,63,0,35,0,0,0,0,1856
1664,2,77,74,0,55,0,0,0,0,1296
1665,2,78,75,0,55,0,0,0,0,1296
1666,37,65,63,0,35,0,0,0,0,1296
1667,2,77,74,0,55,0,0,0,0,1481
1668,2,78,75,0,55,0,0,0,0,1481
1669,37,65,63,0,35,0,0,0,0,1481
1670,2,77,74,0,55,0,0,0,0,1609
1671,2,78,75,0,55,0,0,0,0,1609
1672,37,65,63,0,35,0,0,0,0,1609
1673,2,77,74,0,55,0,0,0,0,853
1674,2,78,75,0,55,0,0,0,0,853
1675,37,65,63,0,35,0,0,0,0,853
1676,2,77,74,0,55,0,0,0,0,1251
1677,2,78,75,0,55,0,0,0,0,1251
1678,37,65,63,0,35,0,0,0,0,1251
1679,2,77,74,0,55,0,0,0,0,1261
1680,2,78,75,0,55,0,0,0,0,1261
1681,37,65,63,0,35,0,0,0,0,1261
1682,2,77,74,0,55,0,0,0,0,329
1683,2,78,75,0,55,0,0,0,0,329
1684,37,65,63,0,35,0,0,0,0,329
1685,2,77,74,0,55,0,0,0,0,728
1686,2,78,75,0,55,0,0,0,0,728
1687,37,65,63,0,35,0,0,0,0,728
1688,2,77,74,0,55,0,0,0,0,801
1689,2,78,75,0,55,0,0,0,0,801
1690,37,65,63,0,35,0,0,0,0,801
1691,2,77,74,0,55,0,0,0,0,1140
1692,2,78,75,0,55,0,0,0,0,1140
1693,37,65,63,0,35,0,0,0,0,1140
1694,2,77,74,0,55,0,0,0,0,455
1695,2,78,75,0,55,0,0,0,0,455
1696,37,65,63,0,35,0,0,0,0,455
1697,2,77,74,0,55,0,0,0,0,1879
1698,2,78,75,0,55,0,0,0,0,1879
1699,37,65,63,0,35,0,0,0,0,1879
1700,2,77,74,0,55,0,0,0,0,776
1701,2,78,75,0,55,0,0,0,0,776
1702,37,65,63,0,35,0,0,0,0,776
1703,2,77,74,0,55,0,0,0,0,1427
1704,2,78,75,0,55,0,0,0,0,1427
1705,37,65,63,0,35,0,0,0,0,1427
1706,2,77,74,0,54,0,0,0,0,89
1707,2,78,75,0,54,0,0,0,0,89
1708,37,65,63,0,34,0,0,0,0,89
1709,2,77,74,0,55,0,0,0,0,1776
1710,2,78,75,0,55,0,0,0,0,1776
1711,37,65,63,0,35,0,0,0,0,1776
1712,2,77,74,0,55,0,0,0,0,1181
1713,2,78,75,0,55,0,0,0,0,1181
1714,37,65,63,0,35,0,0,0,0,1181
1715,2,77,74,0,55,0,0,0,0,814
1716,2,78,75,0,55,0,0,0,0,814
1717,37,65,63,0,35,0,0,0,0,814
1718,2,77,74,0,55,0,0,0,0,1781
1719,2,78,75,0,55,0,0,0,0,1781
1720,37,65,63,0,35,0,0,0,0,1781
1721,2,77,74,0,55,0,0,0,0,473
1722,2,78,75,0,55,0,0,0,0,473
1723,37,65,63,0,35,0,0,0,0,473
1724,2,77,74,0,55,0,0,0,0,831
1725,2,78,75,0,55,0,0,0,0,831
1726,37,65,63,0,35,0,0,0,0,831
1727,2,77,74,0,55,0,0,0,0,1501
1728,2,78,75,0,55,0,0,0,0,1501
1729,37,65,63,0,35,0,0,0,0,1501
1730,2,77,74,0,55,0,0,0,0,1153
1731,2,78,75,0,55,0,0,0,0,1153
1732,37,65,63,0,35,0,0,0,0,1153
1733,2,77,74,0,55,0,0,0,0,302
1734,2,78,75,0,55,0,0,0,0,302
1735,37,65,63,0,35,0,0,0,0,302
1736,2,77,74,0,55,0,0,0,0,687
1737,2,78,75,0,55,0,0,0,0,687
1738,37,65,63,0,35,0,0,0,0,687
1739,34,76,73,0,56,0,0,1,1,1900
1740,8,77,74,0,55,0,0,0,0,1120
1741,8,78,75,0,55,0,0,0,0,1120
1742,37,65,63,0,35,0,0,0,0,1120
1743,2,77,74,0,55,0,0,0,0,569
1744,2,78,75,0,55,0,0,0,0,569
1745,37,65,63,0,35,0,0,0,0,569
1746,2,77,74,0,55,0,0,0,0,470
1747,2,78,75,0,55,0,0,0,0,470
1748,37,65,63,0,35,0,0,0,0,470
1749,2,77,74,0,55,0,0,0,0,679
1750,2,78,75,0,55,0,0,0,0,679
1751,37,65,63,0,35,0,0,0,0,679
1752,2,77,74,0,55,0,0,0,0,802
1753,2,78,75,0,55,0,0,0,0,802
1754,37,65,63,0,35,0,0,0,0,802
1755,2,77,74,0,55,0,0,0,0,1834
1756,2,78,75,0,55,0,0,0,0,1834
1757,37,65,63,0,35,0,0,0,0,1834
1758,2,77,74,0,55,0,0,0,0,1416
1759,2,78,75,0,55,0,0,0,0,1416
1760,37,65,63,0,35,0,0,0,0,1416
1761,8,77,74,0,55,0,0,0,0,1825
1762,8,78,75,0,55,0,0,0,0,1825
1763,37,65,63,0,35,0,0,0,0,1825
1764,2,77,74,0,55,0,0,0,0,1144
1765,2,78,75,0,55,0,0,0,0,1144
1766,37,65,63,0,35,0,0,0,0,1144
1767,2,77,74,0,55,0,0,0,0,1180
1768,2,78,75,0,55,0,0,0,0,1180
1769,37,65,63,0,35,0,0,0,0,1180
1770,43,17,16,0,33,0,0,1,1,46
1771,2,77,74,0,55,0,0,0,0,405
1772,2,78,75,0,55,0,0,0,0,405
1773,37,65,63,0,35,0,0,0,0,405
1774,2,77,74,0,55,0,0,0,0,501
1775,2,78,75,0,55,0,0,0,0,501
1776,37,65,63,0,35,0,0,0,0,501
1777,2,77,74,0,55,0,0,0,0,209
1778,2,78,75,0,55,0,0,0,0,209
1779,37,65,63,0,35,0,0,0,0,209
1780,2,77,74,0,55,0,0,0,0,1109
1781,2,78,75,0,55,0,0,0,0,1109
1782,37,65,63,0,35,0,0,0,0,1109
1783,2,77,74,0,55,0,0,0,0,1589
1784,2,78,75,0,55,0,0,0,0,1589
1785,37,65,63,0,35,0,0,0,0,1589
1786,2,77,74,0,55,0,0,0,0,1664
1787,2,78,75,0,55,0,0,0,0,1664
1788,37,65,63,0,35,0,0,0,0,1664
1789,2,77,74,0,55,0,0,0,0,1672
1790,2,78,75,0,55,0,0,0,0,1672
1791,37,65,63,0,35,0,0,0,0,1672
1792,2,77,74,0,55,0,0,0,0,1641
1793,2,78,75,0,55,0,0,0,0,1641
1794,37,65,63,0,35,0,0,0,0,1641
1795,2,77,74,0,55,0,0,0,0,647
1796,2,78,75,0,55,0,0,0,0,647
1797,37,65,63,0,35,0,0,0,0,647
1798,2,77,74,0,55,0,0,0,0,1151
1799,2,78,75,0,55,0,0,0,0,1151
1800,37,65,63,0,35,0,0,0,0,1151
1801,2,77,74,0,55,0,0,0,0,913
1802,2,78,75,0,55,0,0,0,0,913
1803,37,65,63,0,35,0,0,0,0,913
1804,2,77,74,0,55,0,0,0,0,1532
1805,2,78,75,0,55,0,0,0,0,1532
1806,37,65,63,0,35,0,0,0,0,1532
1807,2,77,74,0,54,0,0,0,0,147
1808,2,78,75,0,54,0,0,0,0,147
1809,37,65,63,0,34,0,0,0,0,147
1810,2,77,74,0,55,0,0,0,0,1079
1811,2,78,75,0,55,0,0,0,0,1079
1812,37,65,63,0,35,0,0,0,0,1079
1813,2,77,74,0,55,0,0,0,0,1324
1814,2,78,75,0,55,0,0,0,0,1324
1815,37,65,63,0,35,0,0,0,0,1324
1816,2,77,74,0,55,0,0,0,0,1453
1817,2,78,75,0,55,0,0,0,0,1453
