row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
163,15,66,61,0,136,0,1,0,0,1,124
164,30,63,58,0,5328,0,1,0,0,0,124
165,44,62,58,0,4517,0,1,0,0,0,124
166,45,69,64,0,1954,0,1,0,0,1,124
167,51,67,62,0,2755,0,1,0,0,0,124
168,52,68,63,0,2755,0,1,0,0,0,124
169,57,64,59,0,3550,0,1,0,0,0,124
170,29,72,67,0,1446,0,1,0,0,0,599
171,28,71,66,0,940,0,1,0,0,0,599
172,15,66,61,0,516,0,1,0,0,1,875
173,30,63,58,0,5708,0,1,0,0,0,875
174,44,62,58,0,4897,0,1,0,0,0,875
175,45,69,64,0,2335,0,1,0,0,1,875
176,51,67,62,0,3135,0,1,0,0,0,875
177,52,68,63,0,3135,0,1,0,0,0,875
178,57,64,59,0,3930,0,1,0,0,0,875
179,15,66,61,0,585,0,1,0,0,1,1427
180,30,63,58,0,5777,0,1,0,0,0,1427
181,44,62,58,0,4966,0,1,0,0,0,1427
182,45,69,64,0,2404,0,1,0,0,1,1427
183,51,67,62,0,3204,0,1,0,0,0,1427
184,52,68,63,0,3204,0,1,0,0,0,1427
185,57,64,59,0,3999,0,1,0,0,0,1427
186,29,72,67,0,1419,0,1,0,0,0,125
187,28,71,66,0,913,0,1,0,0,0,125
188,15,66,61,0,405,0,1,0,0,1,764
189,30,63,58,0,5597,0,1,0,0,0,764
190,44,62,58,0,4786,0,1,0,0,0,764
191,45,69,64,0,2224,0,1,0,0,1,764
192,51,67,62,0,3024,0,1,0,0,0,764
193,52,68,63,0,3024,0,1,0,0,0,764
194,57,64,59,0,3819,0,1,0,0,0,764
195,15,66,61,0,164,0,1,0,0,1,232
196,30,63,58,0,5356,0,1,0,0,0,232
197,44,62,58,0,4545,0,1,0,0,0,232
198,45,69,64,0,1982,0,1,0,0,1,232
199,51,67,62,0,2783,0,1,0,0,0,232
200,52,68,63,0,2783,0,1,0,0,0,232
201,57,64,59,0,3578,0,1,0,0,0,232
202,15,66,61,0,222,0,1,0,0,1,305
203,30,63,58,0,5414,0,1,0,0,0,305
204,44,62,58,0,4603,0,1,0,0,0,305
205,45,69,64,0,2040,0,1,0,0,1,305
206,51,67,62,0,2841,0,1,0,0,0,305
207,52,68,63,0,2841,0,1,0,0,0,305
208,57,64,59,0,3636,0,1,0,0,0,305
209,15,66,61,0,537,0,1,0,0,1,591
210,30,63,58,0,5729,0,1,0,0,0,591
211,44,62,58,0,4918,0,1,0,0,0,591
212,45,69,64,0,2356,0,1,0,0,1,591
213,51,67,62,0,3156,0,1,0,0,0,591
214,52,68,63,0,3156,0,1,0,0,0,591
215,57,64,59,0,3951,0,1,0,0,0,591
216,15,66,61,0,755,0,1,0,0,1,1413
217,30,63,58,0,5947,0,1,0,0,0,1413
218,44,62,58,0,5136,0,1,0,0,0,1413
219,45,69,64,0,2574,0,1,0,0,1,1413
220,51,67,62,0,3374,0,1,0,0,0,1413
221,52,68,63,0,3374,0,1,0,0,0,1413
222,57,64,59,0,4169,0,1,0,0,0,1413
223,15,66,61,0,357,0,1,0,0,1,1124
224,30,63,58,0,5549,0,1,0,0,0,1124
225,44,62,58,0,4738,0,1,0,0,0,1124
226,45,69,64,0,2176,0,1,0,0,1,1124
227,51,67,62,0,2976,0,1,0,0,0,1124
228,52,68,63,0,2976,0,1,0,0,0,1124
229,57,64,59,0,3771,0,1,0,0,0,1124
230,15,66,61,0,554,0,1,0,0,1,737
231,30,63,58,0,5746,0,1,0,0,0,737
232,44,62,58,0,4935,0,1,0,0,0,737
233,45,69,64,0,2373,0,1,0,0,1,737
234,51,67,62,0,3173,0,1,0,0,0,737
235,52,68,63,0,3173,0,1,0,0,0,737
236,57,64,59,0,3968,0,1,0,0,0,737
237,15,66,61,0,290,0,1,0,0,1,637
238,30,63,58,0,5482,0,1,0,0,0,637
239,44,62,58,0,4671,0,1,0,0,0,637
240,45,69,64,0,2109,0,1,0,0,1,637
241,51,67,62,0,2909,0,1,0,0,0,637
242,52,68,63,0,2909,0,1,0,0,0,637
243,57,64,59,0,3704,0,1,0,0,0,637
244,15,66,61,0,144,0,1,0,0,1,164
245,30,63,58,0,5336,0,1,0,0,0,164
246,44,62,58,0,4525,0,1,0,0,0,164
247,45,69,64,0,1962,0,1,0,0,1,164
248,51,67,62,0,2763,0,1,0,0,0,164
249,52,68,63,0,2763,0,1,0,0,0,164
250,57,64,59,0,3558,0,1,0,0,0,164
251,15,66,61,0,324,0,1,0,0,1,1318
252,30,63,58,0,5516,0,1,0,0,0,1318
253,44,62,58,0,4705,0,1,0,0,0,1318
254,45,69,64,0,2143,0,1,0,0,1,1318
255,51,67,62,0,2943,0,1,0,0,0,1318
256,52,68,63,0,2943,0,1,0,0,0,1318
257,57,64,59,0,3738,0,1,0,0,0,1318
258,15,66,61,0,123,0,1,0,0,1,189
259,30,63,58,0,5315,0,1,0,0,0,189
260,44,62,58,0,4504,0,1,0,0,0,189
261,45,69,64,0,1941,0,1,0,0,1,189
262,51,67,62,0,2742,0,1,0,0,0,189
263,52,68,63,0,2742,0,1,0,0,0,189
264,57,64,59,0,3537,0,1,0,0,0,189
265,15,66,61,0,327,0,1,0,0,1,1145
266,30,63,58,0,5519,0,1,0,0,0,1145
267,44,62,58,0,4708,0,1,0,0,0,1145
268,45,69,64,0,2146,0,1,0,0,1,1145
269,51,67,62,0,2946,0,1,0,0,0,1145
270,52,68,63,0,2946,0,1,0,0,0,1145
271,57,64,59,0,3741,0,1,0,0,0,1145
272,15,66,61,0,482,0,1,0,0,1,802
273,30,63,58,0,5674,0,1,0,0,0,802
274,44,62,58,0,4863,0,1,0,0,0,802
275,45,69,64,0,2301,0,1,0,0,1,802
276,51,67,62,0,3101,0,1,0,0,0,802
277,52,68,63,0,3101,0,1,0,0,0,802
278,57,64,59,0,3896,0,1,0,0,0,802
279,29,72,67,0,1812,0,1,0,0,0,1169
280,28,71,66,0,1306,0,1,0,0,0,1169
281,41,45,42,0,1833,0,1,0,0,1,38
282,29,72,67,0,1591,0,1,0,0,0,341
283,28,71,66,0,1085,0,1,0,0,0,341
284,29,72,67,0,1429,0,1,0,0,0,204
285,28,71,66,0,923,0,1,0,0,0,204
286,15,66,61,0,760,0,1,0,0,1,919
287,30,63,58,0,5952,0,1,0,0,0,919
288,44,62,58,0,5141,0,1,0,0,0,919
289,45,69,64,0,2579,0,1,0,0,1,919
290,51,67,62,0,3379,0,1,0,0,0,919
291,52,68,63,0,3379,0,1,0,0,0,919
292,57,64,59,0,4174,0,1,0,0,0,919
293,15,66,61,0,47,0,1,0,0,1,1433
294,30,63,58,0,5239,0,1,0,0,0,1433
295,44,62,58,0,4428,0,1,0,0,0,1433
296,45,69,64,0,1865,0,1,0,0,1,1433
297,51,67,62,0,2666,0,1,0,0,0,1433
298,52,68,63,0,2666,0,1,0,0,0,1433
299,57,64,59,0,3461,0,1,0,0,0,1433
300,50,21,21,0,5195,0,1,0,0,0,49
301,15,66,61,0,724,0,1,0,0,1,1313
302,30,63,58,0,5916,0,1,0,0,0,1313
303,44,62,58,0,5105,0,1,0,0,0,1313
304,45,69,64,0,2543,0,1,0,0,1,1313
305,51,67,62,0,3343,0,1,0,0,0,1313
306,52,68,63,0,3343,0,1,0,0,0,1313
307,57,64,59,0,4138,0,1,0,0,0,1313
308,15,66,61,0,320,0,1,0,0,1,687
309,30,63,58,0,5512,0,1,0,0,0,687
310,44,62,58,0,4701,0,1,0,0,0,687
311,45,69,64,0,2139,0,1,0,0,1,687
312,51,67,62,0,2939,0,1,0,0,0,687
313,52,68,63,0,2939,0,1,0,0,0,687
314,57,64,59,0,3734,0,1,0,0,0,687
315,15,66,61,0,570,0,1,0,0,1,154
316,30,63,58,0,5762,0,1,0,0,0,154
317,44,62,58,0,4951,0,1,0,0,0,154
318,45,69,64,0,2389,0,1,0,0,1,154
319,51,67,62,0,3189,0,1,0,0,0,154
320,52,68,63,0,3189,0,1,0,0,0,154
321,57,64,59,0,3984,0,1,0,0,0,154
322,15,66,61,0,231,0,1,0,0,1,369
323,30,63,58,0,5423,0,1,0,0,0,369
324,44,62,58,0,4612,0,1,0,0,0,369
325,45,69,64,0,2049,0,1,0,0,1,369
326,51,67,62,0,2850,0,1,0,0,0,369
327,52,68,63,0,2850,0,1,0,0,0,369
328,57,64,59,0,3645,0,1,0,0,0,369
329,15,66,61,0,266,0,1,0,0,1,997
330,30,63,58,0,5458,0,1,0,0,0,997
331,44,62,58,0,4647,0,1,0,0,0,997
332,45,69,64,0,2084,0,1,0,0,1,997
333,51,67,62,0,2885,0,1,0,0,0,997
334,52,68,63,0,2885,0,1,0,0,0,997
335,57,64,59,0,3680,0,1,0,0,0,997
336,15,66,61,0,141,0,1,0,0,1,907
337,30,63,58,0,5333,0,1,0,0,0,907
338,44,62,58,0,4522,0,1,0,0,0,907
339,45,69,64,0,1959,0,1,0,0,1,907
340,51,67,62,0,2760,0,1,0,0,0,907
341,52,68,63,0,2760,0,1,0,0,0,907
342,57,64,59,0,3555,0,1,0,0,0,907
343,34,29,29,0,6004,0,1,0,0,0,32
344,29,72,67,0,1667,0,1,0,0,0,958
345,28,71,66,0,1161,0,1,0,0,0,958
346,15,66,61,0,489,0,1,0,0,1,137
347,30,63,58,0,5681,0,1,0,0,0,137
348,44,62,58,0,4870,0,1,0,0,0,137
349,45,69,64,0,2308,0,1,0,0,1,137
350,51,67,62,0,3108,0,1,0,0,0,137
351,52,68,63,0,3108,0,1,0,0,0,137
352,57,64,59,0,3903,0,1,0,0,0,137
353,15,66,61,0,646,0,1,0,0,1,533
