row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,performer,duration,about,aggregaterating,page_url
6039,9826,4499,5653,0,5534,0,0,0,5832,49,5534,0,5048
6040,5118,1229,1357,0,10889,0,0,0,2656,14,10889,0,946
6041,8457,5797,7500,0,9170,0,0,0,10764,42,9170,0,8580
6042,9947,5968,7705,0,1846,0,0,0,4784,53,1846,0,3278
6043,8306,4548,5744,0,2779,0,0,0,1773,54,2779,0,4045
6044,3120,526,577,0,4993,0,0,0,6797,23,4993,0,11904
6045,3568,7692,9918,0,6186,0,0,0,8302,53,6186,0,665
6046,10288,8893,11537,0,9182,0,0,0,7017,25,9182,0,8134
6047,6771,7236,9382,0,9702,0,0,0,6864,22,9702,0,9440
6048,3612,547,600,0,11101,0,0,0,1565,25,11101,0,12825
6049,804,955,1060,0,8025,0,0,0,8356,8,8025,0,2051
6050,12213,10020,13488,0,12444,0,0,0,7510,26,12444,0,2773
6051,11807,4496,5649,0,224,0,0,0,47,26,224,0,11011
6052,5643,1280,1414,0,2249,0,0,0,9266,28,2249,0,12001
6053,1143,7367,9546,0,3908,0,0,0,8745,136,3908,0,606
6054,7347,9826,13228,0,6411,0,0,0,11407,49,6411,0,8511
6055,2738,8789,11343,0,2381,0,0,0,9078,82,2381,0,9223
6056,3617,7757,10008,0,9060,0,0,0,7604,58,9060,0,477
6057,4404,3076,3658,0,5125,0,0,0,3347,54,5125,0,3322
6058,1486,3245,3848,0,6911,0,0,0,9523,43,6911,0,5286
6059,2878,8076,10437,0,1245,0,0,0,5814,54,1245,0,13686
6060,2344,4159,5042,0,1952,0,0,0,2138,29,1952,0,2833
6061,9786,9407,12409,0,6880,0,0,0,10792,53,6880,0,8103
6062,8411,4912,6340,0,7030,0,0,0,3086,53,7030,0,4730
6063,974,451,497,0,7959,0,0,0,10429,46,7959,0,12843
6064,2822,249,267,0,7876,0,0,0,8172,56,7876,0,1234
6065,7082,7740,9986,0,8392,0,0,0,10621,30,8392,0,1868
6066,7378,2875,3407,0,9423,0,0,0,5189,15,9423,0,4647
6067,6460,8686,11193,0,3057,0,0,0,4172,30,3057,0,9128
6068,2438,6765,8783,0,6335,0,0,0,4227,26,6335,0,12627
6069,2775,3178,3773,0,918,0,0,0,6629,118,918,0,10815
6070,6376,2613,3075,0,11645,0,0,0,11027,39,11645,0,12026
6071,11744,842,939,0,11481,0,0,0,6850,82,11481,0,11560
6072,3040,9100,11899,0,2630,0,0,0,5241,54,2630,0,9869
6073,3887,7132,9248,0,2940,0,0,0,3836,28,2940,0,9081
6074,9889,285,312,0,3980,0,0,0,3916,46,3980,0,13410
6075,8690,5286,6814,0,6895,0,0,0,4514,14,6895,0,7852
6076,10523,6109,7907,0,4900,0,0,0,3812,30,4900,0,11476
6077,3840,4313,5319,0,11540,0,0,0,6094,27,11540,0,7416
6078,6680,9207,12063,0,9554,0,0,0,3529,71,9554,0,70
6079,10757,9509,12567,0,3546,0,0,0,222,12,3546,0,9820
6080,8471,1325,1467,0,520,0,0,0,10212,53,520,0,1763
6081,8838,4307,5306,0,1403,0,0,0,10953,51,1403,0,2317
6082,6811,6042,7815,0,158,0,0,0,11431,46,158,0,5477
6083,5160,3172,3767,0,2350,0,0,0,1039,60,2350,0,6633
6084,4373,6272,8113,0,6226,0,0,0,6925,15,6226,0,13513
6085,11996,2845,3370,0,2134,0,0,0,2131,27,2134,0,12977
6086,7032,4581,5807,0,5833,0,0,0,5238,49,5833,0,451
6087,9261,4801,6183,0,4363,0,0,0,5878,29,4363,0,4688
6088,4319,7467,9665,0,688,0,0,0,5887,115,688,0,11262
6089,5776,5913,7639,0,12082,0,0,0,10093,53,12082,0,6433
6090,10887,7723,9961,0,8553,0,0,0,10327,53,8553,0,2277
6091,1253,5852,7563,0,10689,0,0,0,6465,52,10689,0,5319
6092,6355,4137,5006,0,703,0,0,0,9465,16,703,0,10689
6093,12394,6586,8547,0,10588,0,0,0,6550,53,10588,0,8817
6094,2456,7708,9941,0,12081,0,0,0,463,49,12081,0,9413
6095,231,8510,10969,0,9162,0,0,0,3725,23,9162,0,9735
6096,824,5407,6978,0,3074,0,0,0,3236,41,3074,0,10866
6097,10827,4991,6444,0,11364,0,0,0,4411,53,11364,0,6528
6098,10947,9370,12317,0,9527,0,0,0,3531,29,9527,0,10423
6099,350,9318,12243,0,1472,0,0,0,9308,40,1472,0,12450
6100,12239,7546,9752,0,9221,0,0,0,1971,39,9221,0,3308
6101,7824,4398,5460,0,8224,0,0,0,1170,10,8224,0,7594
6102,8416,2786,3299,0,7362,0,0,0,3168,53,7362,0,12083
6103,7252,8606,11090,0,6392,0,0,0,432,60,6392,0,12624
6104,7570,8287,10708,0,9075,0,0,0,10852,119,9075,0,3285
6105,7764,4881,6300,0,7635,0,0,0,5758,54,7635,0,1755
6106,8123,4467,5586,0,12445,0,0,0,4816,23,12445,0,3982
6107,7563,3251,3855,0,5123,0,0,0,3145,29,5123,0,3809
6108,5522,4795,6175,0,526,0,0,0,591,30,526,0,7346
6109,2277,8318,10741,0,5292,0,0,0,4593,15,5292,0,8862
6110,1935,7067,9164,0,4328,0,0,0,2367,71,4328,0,9537
6111,130,5941,7672,0,8406,0,0,0,7992,47,8406,0,13624
6112,3373,5543,7167,0,7833,0,0,0,3586,65,7833,0,5674
6113,5595,736,819,0,4354,0,0,0,5147,51,4354,0,12900
6114,10404,4508,5664,0,5600,0,0,0,2778,48,5600,0,2449
6115,6253,6164,7979,0,10755,0,0,0,9563,36,10755,0,1373
6116,7421,2116,2420,0,2991,0,0,0,2378,36,2991,0,7034
6117,7055,3694,4420,0,841,0,0,0,802,27,841,0,5712
6118,3814,4769,6135,0,400,0,0,0,5019,71,400,0,1974
6119,434,9104,11904,0,4698,0,0,0,3791,49,4698,0,1005
6120,3277,4394,5456,0,5196,0,0,0,9621,25,5196,0,7747
6121,3603,8341,10769,0,5319,0,0,0,9798,14,5319,0,13381
6122,12224,9127,11938,0,4466,0,0,0,5636,38,4466,0,71
6123,1415,3915,4695,0,7675,0,0,0,11182,33,7675,0,1529
6124,11877,1397,1557,0,7074,0,0,0,6994,26,7074,0,4966
6125,854,6565,8517,0,2094,0,0,0,11421,82,2094,0,6728
6126,8812,3669,4390,0,5894,0,0,0,639,35,5894,0,7836
6127,6657,8335,10761,0,279,0,0,0,10133,43,279,0,8177
6128,7025,3307,3927,0,3282,0,0,0,1029,20,3282,0,2426
6129,8366,2095,2392,0,4148,0,0,0,7334,54,4148,0,4417
6130,3556,4445,5540,0,12366,0,0,0,9473,36,12366,0,1518
6131,10387,3990,4799,0,830,0,0,0,700,25,830,0,2092
6132,11017,9682,12898,0,1832,0,0,0,4811,60,1832,0,5511
6133,10888,7727,9969,0,8553,0,0,0,10327,60,8553,0,2278
6134,7909,9776,13131,0,4950,0,0,0,2977,35,4950,0,7542
6135,8260,7452,9649,0,8247,0,0,0,5029,18,8247,0,9498
6136,11056,9503,12560,0,1874,0,0,0,10166,26,1874,0,9651
6137,293,9769,13101,0,5382,0,0,0,10955,30,5382,0,10156
6138,8277,5786,7489,0,518,0,0,0,7721,104,518,0,12421
6139,7776,6217,8044,0,5759,0,0,0,3567,18,5759,0,6685
6140,12567,5932,7663,0,3887,0,0,0,10154,50,3887,0,3693
6141,12759,2741,3238,0,1393,0,0,0,3214,52,1393,0,6456
6142,11541,2627,3091,0,3228,0,0,0,720,21,3228,0,5591
6143,1344,4867,6282,0,1128,0,0,0,684,29,1128,0,4852
6144,8888,5457,7047,0,7766,0,0,0,6383,37,7766,0,4555
6145,10300,2026,2311,0,8651,0,0,0,6755,119,8651,0,6266
6146,2914,2011,2292,0,227,0,0,0,5551,55,227,0,6542
6147,2319,5291,6821,0,8186,0,0,0,4384,41,8186,0,7132
6148,7897,5670,7334,0,6714,0,0,0,1783,28,6714,0,13276
6149,8288,4818,6207,0,5217,0,0,0,10268,71,5217,0,3465
6150,11787,3849,4603,0,8489,0,0,0,6190,43,8489,0,1647
6151,11282,6270,8110,0,1078,0,0,0,6043,26,1078,0,11481
6152,10422,509,560,0,12160,0,0,0,5190,53,12160,0,40
6153,11121,609,669,0,263,0,0,0,5463,30,263,0,1115
6154,2855,8751,11288,0,11925,0,0,0,11548,56,11925,0,9451
6155,7491,6935,8987,0,2019,0,0,0,330,54,2019,0,3203
6156,12843,6560,8502,0,12843,0,0,0,11578,47,12843,0,11335
6157,1173,4481,5616,0,2209,0,0,0,5282,51,2209,0,2691
6158,8202,1745,1969,0,2642,0,0,0,3905,71,2642,0,11935
6159,4073,2562,3004,0,8712,0,0,0,9362,46,8712,0,12971
6160,9705,4728,6074,0,5953,0,0,0,9877,34,5953,0,6829
6161,8654,2101,2400,0,2718,0,0,0,9168,46,2718,0,10992
6162,7520,4047,4882,0,3243,0,0,0,593,54,3243,0,4044
6163,11513,2505,2940,0,5999,0,0,0,9834,50,5999,0,4540
6164,3327,5428,7008,0,3576,0,0,0,7858,54,3576,0,12594
6165,8604,5088,6564,0,7706,0,0,0,9365,36,7706,0,13052
6166,10637,5093,6572,0,2086,0,0,0,4149,117,2086,0,4592
6167,12874,6608,8576,0,12885,0,0,0,7780,9,12885,0,7114
6168,10719,6696,8701,0,10586,0,0,0,4259,52,10586,0,12684
6169,7268,4727,6071,0,2224,0,0,0,4274,27,2224,0,5911
6170,8500,3346,3977,0,11087,0,0,0,5424,52,11087,0,12563
6171,11268,2799,3313,0,11845,0,0,0,348,52,11845,0,11119
6172,759,3701,4427,0,8856,0,0,0,9250,27,8856,0,4216
6173,436,8415,10852,0,10188,0,0,0,3808,28,10188,0,8937
6174,11117,9026,11785,0,5952,0,0,0,3444,24,5952,0,512
6175,12833,8701,11213,0,8047,0,0,0,1380,20,8047,0,9769
6176,12530,9863,13287,0,5473,0,0,0,4871,10,5473,0,7172
6177,9121,9735,13040,0,3002,0,0,0,8530,30,3002,0,7304
6178,1983,512,563,0,8568,0,0,0,11303,23,8568,0,10963
6179,9459,9899,13331,0,6497,0,0,0,1342,49,6497,0,9931
6180,536,1269,1401,0,11148,0,0,0,6234,38,11148,0,11391
6181,9647,4774,6143,0,3151,0,0,0,10245,42,3151,0,13656
6182,8207,881,980,0,5800,0,0,0,2236,34,5800,0,193
6183,6445,5870,7581,0,4014,0,0,0,4502,11,4014,0,13518
6184,5340,4610,5863,0,1942,0,0,0,6523,31,1942,0,7404
6185,599,8284,10704,0,6198,0,0,0,2932,45,6198,0,9980
6186,10984,304,331,0,8434,0,0,0,845,3,8434,0,11876
6187,8293,4627,5900,0,9062,0,0,0,5399,60,9062,0,1966
6188,12368,7752,10002,0,2059,0,0,0,2022,58,2059,0,8866
6189,1603,4846,6252,0,3601,0,0,0,9441,39,3601,0,13477
6190,6058,9994,13450,0,6181,0,0,0,9315,25,6181,0,13549
6191,11342,4168,5061,0,3021,0,0,0,10255,34,3021,0,3187
6192,11644,9923,13356,0,6225,0,0,0,405,60,6225,0,1735
6193,7643,4244,5184,0,10414,0,0,0,4674,54,10414,0,2959
6194,4237,1633,1823,0,2662,0,0,0,11394,54,2662,0,4162
6195,10982,1249,1380,0,4224,0,0,0,5321,61,4224,0,13173
6196,104,2803,3317,0,12900,0,0,0,11617,45,12900,0,7263
6197,3514,2500,2934,0,7522,0,0,0,6099,27,7522,0,4956
6198,8150,2054,2347,0,3615,0,0,0,5934,0,3615,0,4800
6199,8998,7659,9881,0,12207,0,0,0,3958,49,12207,0,5418
6200,11519,7789,10051,0,11420,0,0,0,6415,25,11420,0,5755
6201,5699,2481,2904,0,5211,0,0,0,2672,52,5211,0,10730
6202,4176,9978,13423,0,5163,0,0,0,4646,42,5163,0,6126
6203,5811,7258,9408,0,5381,0,0,0,8935,48,5381,0,9031
6204,3374,3163,3754,0,7499,0,0,0,2295,37,7499,0,3356
6205,10598,9027,11787,0,8918,0,0,0,966,21,8918,0,9723
6206,2253,675,747,0,1099,0,0,0,4471,49,1099,0,153
6207,8056,3229,3830,0,11539,0,0,0,9300,27,11539,0,5657
6208,4800,3656,4377,0,4837,0,0,0,5769,26,4837,0,4837
6209,5200,8141,10523,0,5564,0,0,0,256,46,5564,0,368
6210,9142,1991,2265,0,10909,0,0,0,173,30,10909,0,6880
6211,5291,8562,11039,0,1614,0,0,0,10646,8,1614,0,8657
6212,7062,8503,10961,0,7077,0,0,0,7799,23,7077,0,8758
6213,4650,8959,11649,0,2531,0,0,0,11454,24,2531,0,3622
6214,8925,5039,6501,0,10116,0,0,0,3208,103,10116,0,585
6215,3987,5044,6506,0,6005,0,0,0,5031,51,6005,0,6354
6216,2810,2015,2296,0,4287,0,0,0,3796,11,4287,0,3833
6217,9052,209,226,0,11735,0,0,0,8462,47,11735,0,957
6218,5735,4314,5323,0,11164,0,0,0,116,21,11164,0,3799
6219,10014,5372,6930,0,8841,0,0,0,9043,39,8841,0,10869
6220,12284,2664,3138,0,6488,0,0,0,6185,60,6488,0,11940
6221,4450,7245,9391,0,6585,0,0,0,10203,82,6585,0,12663
6222,4836,6000,7762,0,1918,0,0,0,6272,41,1918,0,11465
6223,9308,6391,8280,0,6119,0,0,0,10076,36,6119,0,5988
6224,11391,4081,4933,0,3729,0,0,0,1195,30,3729,0,1482
6225,8969,2599,3057,0,9327,0,0,0,2010,46,9327,0,5002
6226,2905,4221,5153,0,11621,0,0,0,3299,21,11621,0,8231
6227,7693,3606,4317,0,6966,0,0,0,687,82,6966,0,12031
6228,6499,5991,7747,0,6668,0,0,0,3104,18,6668,0,11463
6229,11265,7513,9715,0,4241,0,0,0,2494,23,4241,0,3781
6230,5335,8934,11598,0,12588,0,0,0,6353,28,12588,0,9427
6231,12288,9769,13109,0,5821,0,0,0,5555,117,5821,0,11276
6232,10963,6175,7993,0,5423,0,0,0,3016,52,5423,0,11643
6233,12098,3972,4770,0,7098,0,0,0,2309,93,7098,0,13309
6234,7336,85,87,0,7526,0,0,0,3109,65,7526,0,614
6235,5263,8788,11340,0,6278,0,0,0,9881,54,6278,0,2185
6236,8436,816,909,0,942,0,0,0,1188,23,942,0,3407
6237,7269,6205,8032,0,9225,0,0,0,1514,21,9225,0,7030
6238,6549,8729,11259,0,1239,0,0,0,6248,51,1239,0,9360
6239,11424,950,1054,0,3279,0,0,0,1441,39,3279,0,2320
6240,330,2783,3293,0,11749,0,0,0,6626,18,11749,0,4646
6241,9003,8865,11482,0,4834,0,0,0,8293,38,4834,0,8721
6242,6733,2885,3419,0,6689,0,0,0,7145,60,6689,0,11116
6243,11852,6469,8387,0,7689,0,0,0,5154,77,7689,0,5677
6244,2081,2142,2456,0,8475,0,0,0,8710,22,8475,0,6307
6245,7790,9617,12781,0,3135,0,0,0,6426,6,3135,0,8443
6246,4938,8991,11729,0,10662,0,0,0,3426,28,10662,0,11358
6247,3607,3717,4447,0,7221,0,0,0,10031,12,7221,0,10485
6248,3984,581,636,0,2616,0,0,0,4657,38,2616,0,12286
6249,2228,806,896,0,851,0,0,0,5288,25,851,0,1394
6250,347,3649,4369,0,5694,0,0,0,9046,13,5694,0,11603
6251,9220,6945,9002,0,1717,0,0,0,2564,37,1717,0,11657
6252,5543,4142,5020,0,7838,0,0,0,41,33,7838,0,3319
6253,11459,8763,11304,0,10611,0,0,0,5099,104,10611,0,6237
6254,2724,5125,6611,0,428,0,0,0,55,23,428,0,11619
6255,3076,8856,11460,0,4173,0,0,0,5077,8,4173,0,8662
6256,277,6899,8946,0,3022,0,0,0,5097,36,3022,0,3358
6257,489,7073,9170,0,8945,0,0,0,11405,17,8945,0,8934
6258,5167,3571,4265,0,6309,0,0,0,10995,45,6309,0,12396
6259,8583,493,542,0,9533,0,0,0,9840,60,9533,0,1077
6260,1802,2319,2695,0,6340,0,0,0,9545,93,6340,0,1280
6261,4766,1232,1360,0,8751,0,0,0,6908,82,8751,0,4410
6262,6240,5971,7713,0,11880,0,0,0,4904,48,11880,0,8548
6263,3587,6273,8115,0,2500,0,0,0,5185,24,2500,0,7444
6264,7522,1906,2160,0,5420,0,0,0,9530,28,5420,0,12202
6265,6453,8264,10679,0,6316,0,0,0,11103,53,6316,0,7395
6266,8291,4544,5730,0,12174,0,0,0,10647,40,12174,0,7509
6267,1519,1510,1683,0,10938,0,0,0,9051,34,10938,0,12196
6268,9400,1500,1672,0,9572,0,0,0,6102,118,9572,0,560
6269,5071,6808,8833,0,4345,0,0,0,6136,53,4345,0,2065
6270,7365,8295,10716,0,8828,0,0,0,9852,16,8828,0,9886
6271,11953,1199,1326,0,3976,0,0,0,10267,43,3976,0,13256
6272,8693,9037,11802,0,8053,0,0,0,5144,30,8053,0,9644
6273,6135,4003,4821,0,1915,0,0,0,9525,5,1915,0,7697
6274,9060,2237,2582,0,11465,0,0,0,9295,25,11465,0,5520
6275,7580,9270,12166,0,3886,0,0,0,6178,19,3886,0,8283
6276,9799,4527,5698,0,8931,0,0,0,9568,32,8931,0,217
6277,10289,9770,13111,0,5469,0,0,0,7545,50,5469,0,8995
6278,9525,4909,6336,0,11800,0,0,0,8451,32,11800,0,7611
6279,815,6745,8760,0,9990,0,0,0,3026,71,9990,0,5366
6280,9533,2438,2846,0,12413,0,0,0,4023,71,12413,0,5881
6281,6004,4778,6152,0,11683,0,0,0,6844,38,11683,0,8128
6282,8579,529,580,0,9868,0,0,0,7194,29,9868,0,1107
6283,12183,3539,4216,0,12594,0,0,0,1352,11,12594,0,3434
6284,7881,7090,9189,0,7150,0,0,0,10215,86,7150,0,5610
6285,8766,4200,5112,0,11647,0,0,0,7085,34,11647,0,1557
6286,11399,4116,4974,0,3778,0,0,0,4622,54,3778,0,4016
6287,5771,4824,6216,0,9837,0,0,0,3776,48,9837,0,4520
6288,1499,6076,7861,0,3690,0,0,0,203,82,3690,0,6869
6289,4949,9191,12039,0,6001,0,0,0,4790,38,6001,0,1709
6290,1582,5918,7645,0,5141,0,0,0,7960,5,5141,0,3866
6291,5267,1610,1798,0,5066,0,0,0,5779,28,5066,0,4021
6292,413,7631,9849,0,12157,0,0,0,1427,71,12157,0,6368
6293,6613,8458,10909,0,5857,0,0,0,566,13,5857,0,9395
6294,6089,9111,11920,0,11854,0,0,0,3023,104,11854,0,11793
6295,12791,7792,10064,0,1171,0,0,0,5808,54,1171,0,11865
6296,3399,2982,3540,0,11315,0,0,0,10365,60,11315,0,1644
6297,4128,2765,3266,0,4035,0,0,0,5374,39,4035,0,4831
6298,1676,2702,3190,0,11764,0,0,0,5557,46,11764,0,5797
6299,843,4244,5185,0,6067,0,0,0,8244,70,6067,0,8248
6300,4729,2443,2853,0,6241,0,0,0,8485,18,6241,0,6721
6301,4628,9331,12261,0,2626,0,0,0,2120,54,2626,0,2226
6302,415,1465,1633,0,9370,0,0,0,8361,40,9370,0,5388
6303,10006,486,534,0,1275,0,0,0,666,93,1275,0,1075
6304,10393,1584,1768,0,9520,0,0,0,10676,19,9520,0,5861
6305,6640,6751,8766,0,7111,0,0,0,2156,26,7111,0,5111
6306,10512,9437,12461,0,3390,0,0,0,6951,40,3390,0,10032
6307,11639,5555,7183,0,11192,0,0,0,2287,53,11192,0,5064
6308,11548,5790,7493,0,12147,0,0,0,9828,40,12147,0,1320
6309,3975,3958,4748,0,10363,0,0,0,9479,16,10363,0,1342
6310,5957,8711,11238,0,5019,0,0,0,3147,36,5019,0,9005
6311,3297,8385,10816,0,12033,0,0,0,2965,54,12033,0,11800
6312,3299,9042,11807,0,2744,0,0,0,8226,43,2744,0,2827
6313,11661,3810,4554,0,9720,0,0,0,11268,53,9720,0,3139
6314,11800,3466,4124,0,702,0,0,0,10580,1,702,0,4915
6315,637,7377,9559,0,2369,0,0,0,7224,104,2369,0,7350
6316,4359,7344,9510,0,11680,0,0,0,7097,46,11680,0,9264
6317,3897,3866,4626,0,10622,0,0,0,10888,54,10622,0,1477
6318,6479,4295,5275,0,6213,0,0,0,3446,41,6213,0,7121
6319,5676,8714,11242,0,2470,0,0,0,2318,82,2470,0,2713
6320,7289,9326,12252,0,12265,0,0,0,9637,115,12265,0,7733
6321,2023,8790,11346,0,6770,0,0,0,7560,104,6770,0,8227
6322,5499,4522,5687,0,11167,0,0,0,8892,21,11167,0,1865
6323,9078,4139,5008,0,1561,0,0,0,2920,17,1561,0,2138
6324,4681,5394,6960,0,11471,0,0,0,5163,38,11471,0,8813
6325,10334,3972,4769,0,6258,0,0,0,9764,53,6258,0,6787
6326,6190,455,501,0,6298,0,0,0,822,60,6298,0,12885
6327,4145,2541,2979,0,5841,0,0,0,8392,18,5841,0,6933
6328,10357,4300,5289,0,1300,0,0,0,1262,23,1300,0,7438
6329,9684,8441,10890,0,10384,0,0,0,164,53,10384,0,2709
6330,11957,7379,9561,0,12744,0,0,0,2698,60,12744,0,9443
6331,10227,5231,6749,0,9342,0,0,0,10914,3,9342,0,12239
6332,11824,4385,5437,0,2769,0,0,0,11146,31,2769,0,1434
6333,10832,6162,7976,0,2129,0,0,0,10036,82,2129,0,6182
6334,8141,9338,12280,0,12142,0,0,0,10505,54,12142,0,12456
6335,6695,8121,10495,0,10590,0,0,0,6410,17,10590,0,359
6336,2434,6249,8082,0,6334,0,0,0,4207,48,6334,0,12620
6337,2586,208,225,0,10134,0,0,0,8296,0,10134,0,1988
6338,1460,7052,9142,0,5255,0,0,0,7127,14,5255,0,9349
6339,12518,425,467,0,4068,0,0,0,292,19,4068,0,1081
6340,5888,3881,4643,0,8226,0,0,0,7770,104,8226,0,13719
6341,6264,10039,13507,0,3935,0,0,0,2857,120,3935,0,657
6342,3570,6038,7805,0,2341,0,0,0,3660,27,2341,0,3987
6343,7799,9731,13021,0,272,0,0,0,3698,32,272,0,7681
6344,6137,8481,10934,0,4123,0,0,0,1687,23,4123,0,2406
6345,1101,3317,3939,0,1582,0,0,0,5992,53,1582,0,5026
6346,1703,4818,6206,0,6896,0,0,0,11352,54,6896,0,7643
6347,7060,5584,7216,0,11014,0,0,0,6788,40,11014,0,11750
6348,9545,3637,4354,0,7517,0,0,0,10532,52,7517,0,6785
6349,5213,2379,2775,0,6156,0,0,0,2768,50,6156,0,5356
6350,7744,481,529,0,6605,0,0,0,7175,31,6605,0,11554
6351,4055,3124,3710,0,2906,0,0,0,10920,34,2906,0,12234
6352,12615,9591,12706,0,71,0,0,0,270,7,71,0,8670
6353,11352,5739,7421,0,10602,0,0,0,5507,82,10602,0,10797
6354,3168,1292,1426,0,4967,0,0,0,5920,53,4967,0,12191
6355,991,6381,8264,0,3018,0,0,0,1690,56,3018,0,3253
6356,1581,9915,13348,0,2304,0,0,0,4670,16,2304,0,3014
6357,1269,9588,12703,0,1146,0,0,0,6660,119,1146,0,4795
6358,322,8205,10611,0,6956,0,0,0,711,50,6956,0,9379
6359,10292,9066,11843,0,974,0,0,0,6644,35,974,0,9928
6360,12639,3829,4582,0,5500,0,0,0,6417,51,5500,0,1987
6361,6826,2702,3188,0,10600,0,0,0,9125,16,10600,0,3153
6362,8352,1949,2211,0,3992,0,0,0,8411,20,3992,0,6917
6363,10269,3259,3866,0,10949,0,0,0,4794,24,10949,0,2347
6364,10213,3668,4389,0,1994,0,0,0,1128,52,1994,0,4437
6365,2630,7318,9482,0,2312,0,0,0,8998,19,2312,0,9655
6366,9719,9787,13156,0,1101,0,0,0,7010,47,1101,0,9961
6367,9098,2809,3326,0,9828,0,0,0,5488,34,9828,0,4124
6368,7963,4605,5855,0,7639,0,0,0,1600,63,7639,0,5662
6369,9038,3697,4423,0,8122,0,0,0,8414,50,8122,0,11916
6370,11364,5481,7081,0,7087,0,0,0,9366,48,7087,0,13059
6371,4207,629,691,0,5855,0,0,0,5079,35,5855,0,2322
6372,7992,2414,2821,0,6104,0,0,0,10360,26,6104,0,6256
6373,6425,908,1010,0,11896,0,0,0,3681,56,11896,0,13418
6374,12060,8079,10441,0,1130,0,0,0,11539,71,1130,0,13346
6375,4115,348,380,0,7546,0,0,0,6155,37,7546,0,132
6376,10192,9095,11886,0,9432,0,0,0,9133,39,9432,0,1708
6377,2240,88,90,0,4164,0,0,0,5207,53,4164,0,2583
6378,12159,3503,4172,0,7407,0,0,0,5936,10,7407,0,3969
6379,4361,5137,6631,0,280,0,0,0,3058,63,280,0,5668
6380,9303,5437,7019,0,8895,0,0,0,11499,1,8895,0,8963
6381,12147,4032,4862,0,12204,0,0,0,1714,18,12204,0,3227
6382,1903,6617,8586,0,10239,0,0,0,6151,116,10239,0,4142
6383,6000,5550,7174,0,5554,0,0,0,2756,16,5554,0,11238
6384,9478,4623,5890,0,11810,0,0,0,791,24,11810,0,425
6385,7914,4568,5791,0,562,0,0,0,7789,39,562,0,8233
6386,6450,7460,9657,0,2260,0,0,0,11275,51,2260,0,8078
6387,3585,9617,12782,0,9167,0,0,0,11333,29,9167,0,10426
6388,9133,6325,8185,0,4381,0,0,0,6731,71,4381,0,12132
6389,3106,1080,1196,0,10566,0,0,0,11425,38,10566,0,12314
6390,7969,5646,7305,0,7879,0,0,0,3075,19,7879,0,3091
6391,9769,5248,6768,0,7687,0,0,0,968,78,7687,0,5671
6392,924,6999,9071,0,4895,0,0,0,5224,82,4895,0,5977
6393,12603,6241,8070,0,1817,0,0,0,7120,28,1817,0,11651
6394,5950,1619,1807,0,4563,0,0,0,9498,22,4563,0,5556
6395,9296,4256,5211,0,7705,0,0,0,2613,42,7705,0,2099
6396,4157,3458,4116,0,3951,0,0,0,8574,21,3951,0,6956
6397,9585,7156,9280,0,5360,0,0,0,5915,37,5360,0,10419
6398,6943,3870,4630,0,8489,0,0,0,6167,39,8489,0,1651
6399,2446,4303,5295,0,12766,0,0,0,9246,30,12766,0,7647
6400,7132,4215,5145,0,820,0,0,0,10095,39,820,0,3020
6401,7795,8452,10903,0,7723,0,0,0,10962,49,7723,0,763
6402,2766,9402,12402,0,11758,0,0,0,4398,41,11758,0,9243
6403,9336,5092,6571,0,11039,0,0,0,10246,38,11039,0,11431
6404,3699,937,1041,0,1624,0,0,0,1728,41,1624,0,12913
6405,10172,2566,3009,0,8947,0,0,0,9761,30,8947,0,13111
6406,1840,5096,6575,0,190,0,0,0,10642,54,190,0,4861
6407,3119,6105,7903,0,2577,0,0,0,2542,39,2577,0,12130
6408,9256,3521,4196,0,10682,0,0,0,5878,20,10682,0,4681
6409,253,2525,2963,0,12872,0,0,0,11578,48,12872,0,11290
6410,10343,5589,7224,0,1283,0,0,0,9573,45,1283,0,13062
6411,5367,4699,6026,0,6633,0,0,0,3286,93,6633,0,7492
6412,4842,6317,8177,0,4055,0,0,0,3344,20,4055,0,8996
6413,11274,3772,4514,0,7544,0,0,0,8095,27,7544,0,6850
6414,11224,8369,10799,0,3503,0,0,0,6097,3,3503,0,9997
6415,1639,4729,6075,0,9706,0,0,0,3248,20,9706,0,11306
6416,1796,795,884,0,6446,0,0,0,11172,64,6446,0,1277
6417,5685,8844,11429,0,8085,0,0,0,1729,21,8085,0,10131
6418,11289,885,984,0,5391,0,0,0,9044,41,5391,0,171
6419,7402,3827,4579,0,9789,0,0,0,4639,71,9789,0,3659
6420,1772,663,734,0,2406,0,0,0,3280,82,2406,0,5814
6421,10969,8656,11150,0,9799,0,0,0,10209,117,9799,0,11719
6422,5837,1014,1123,0,12288,0,0,0,8493,93,12288,0,13705
6423,3482,605,665,0,104,0,0,0,2709,60,104,0,2520
6424,6117,8971,11684,0,11000,0,0,0,5947,24,11000,0,2609
6425,4910,8716,11244,0,6733,0,0,0,1843,31,6733,0,8309
6426,4418,2605,3066,0,12038,0,0,0,347,115,12038,0,11113
6427,1250,2124,2432,0,4309,0,0,0,6473,50,4309,0,10991
6428,263,1381,1537,0,30,0,0,0,81,53,30,0,4639
6429,12839,8156,10544,0,12894,0,0,0,7768,115,12894,0,9521
6430,2872,501,551,0,8190,0,0,0,9390,48,8190,0,532
6431,8742,4760,6118,0,2640,0,0,0,7696,23,2640,0,1302
