row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
297,65,115,111,0,95,0,0,0,0,0,703
298,67,107,105,0,30,0,0,0,0,0,703
299,69,110,108,0,48,0,0,0,0,0,703
300,70,113,110,0,85,0,0,0,0,0,703
301,3,111,107,0,25,0,0,0,0,0,157
302,6,108,103,0,66,0,0,0,0,0,157
303,16,105,100,0,40,0,0,0,0,0,157
304,16,106,102,0,40,0,0,0,0,0,157
305,20,113,110,0,85,0,0,0,0,0,157
306,24,116,113,0,52,0,0,0,0,0,157
307,44,117,114,0,44,0,0,0,0,0,157
308,66,103,101,0,49,0,0,0,0,0,157
309,65,115,111,0,95,0,0,0,0,0,157
310,67,107,105,0,30,0,0,0,0,0,157
311,68,112,109,0,68,0,0,0,0,0,157
312,69,110,108,0,48,0,0,0,0,0,157
313,66,103,101,0,49,0,0,0,0,0,149
314,20,113,110,0,85,0,0,0,0,0,471
315,44,117,114,0,44,0,0,0,0,0,471
316,66,103,101,0,49,0,0,0,0,0,471
317,65,115,111,0,95,0,0,0,0,0,471
318,67,107,105,0,30,0,0,0,0,0,471
319,69,110,108,0,48,0,0,0,0,0,471
320,3,111,107,0,25,0,0,0,0,0,943
321,6,108,103,0,66,0,0,0,0,0,943
322,16,105,100,0,40,0,0,0,0,0,943
323,16,106,102,0,40,0,0,0,0,0,943
324,24,116,113,0,52,0,0,0,0,0,943
325,44,117,114,0,44,0,0,0,0,0,943
326,66,103,101,0,49,0,0,0,0,0,943
327,65,115,111,0,95,0,0,0,0,0,943
328,67,107,105,0,30,0,0,0,0,0,943
329,68,112,109,0,68,0,0,0,0,0,943
330,69,110,108,0,48,0,0,0,0,0,943
331,70,113,110,0,85,0,0,0,0,0,943
332,66,103,101,0,49,0,0,0,0,0,699
333,66,103,101,0,49,0,0,0,0,0,517
334,3,111,107,0,25,0,0,0,0,0,411
335,16,105,100,0,40,0,0,0,0,0,411
336,16,106,102,0,40,0,0,0,0,0,411
337,24,116,113,0,52,0,0,0,0,0,411
338,44,117,114,0,44,0,0,0,0,0,411
339,66,103,101,0,49,0,0,0,0,0,411
340,65,115,111,0,95,0,0,0,0,0,411
341,67,107,105,0,30,0,0,0,0,0,411
342,69,110,108,0,48,0,0,0,0,0,411
343,70,113,110,0,85,0,0,0,0,0,411
344,20,113,110,0,85,0,0,0,0,0,472
345,44,117,114,0,44,0,0,0,0,0,472
346,66,103,101,0,49,0,0,0,0,0,472
347,65,115,111,0,95,0,0,0,0,0,472
348,67,107,105,0,30,0,0,0,0,0,472
349,69,110,108,0,48,0,0,0,0,0,472
350,66,103,101,0,49,0,0,0,0,0,646
351,20,113,110,0,85,0,0,0,0,0,958
352,44,117,114,0,44,0,0,0,0,0,958
353,66,103,101,0,49,0,0,0,0,0,958
354,65,115,111,0,95,0,0,0,0,0,958
355,67,107,105,0,30,0,0,0,0,0,958
356,69,110,108,0,48,0,0,0,0,0,958
357,54,77,75,0,71,0,0,0,1,0,77
358,66,103,101,0,49,0,0,0,0,0,582
359,66,103,101,0,49,0,0,0,0,0,954
360,3,111,107,0,25,0,0,0,0,0,746
361,16,105,100,0,40,0,0,0,0,0,746
362,16,106,102,0,40,0,0,0,0,0,746
363,24,116,113,0,52,0,0,0,0,0,746
364,44,117,114,0,44,0,0,0,0,0,746
365,66,103,101,0,49,0,0,0,0,0,746
366,65,115,111,0,95,0,0,0,0,0,746
367,67,107,105,0,30,0,0,0,0,0,746
368,69,110,108,0,48,0,0,0,0,0,746
369,70,113,110,0,85,0,0,0,0,0,746
370,3,111,107,0,25,0,0,0,0,0,332
371,6,108,103,0,66,0,0,0,0,0,332
372,16,105,100,0,40,0,0,0,0,0,332
373,16,106,102,0,40,0,0,0,0,0,332
374,24,116,113,0,52,0,0,0,0,0,332
375,44,117,114,0,44,0,0,0,0,0,332
376,66,103,101,0,49,0,0,0,0,0,332
377,65,115,111,0,95,0,0,0,0,0,332
378,67,107,105,0,30,0,0,0,0,0,332
379,68,112,109,0,68,0,0,0,0,0,332
380,69,110,108,0,48,0,0,0,0,0,332
381,70,113,110,0,85,0,0,0,0,0,332
382,3,111,107,0,25,0,0,0,0,0,917
383,6,108,103,0,66,0,0,0,0,0,917
384,16,105,100,0,40,0,0,0,0,0,917
385,16,106,102,0,40,0,0,0,0,0,917
386,24,116,113,0,52,0,0,0,0,0,917
387,44,117,114,0,44,0,0,0,0,0,917
388,66,103,101,0,49,0,0,0,0,0,917
389,65,115,111,0,95,0,0,0,0,0,917
390,67,107,105,0,30,0,0,0,0,0,917
391,68,112,109,0,68,0,0,0,0,0,917
392,69,110,108,0,48,0,0,0,0,0,917
393,70,113,110,0,85,0,0,0,0,0,917
394,20,113,110,0,85,0,0,0,0,0,871
395,44,117,114,0,44,0,0,0,0,0,871
396,66,103,101,0,49,0,0,0,0,0,871
397,65,115,111,0,95,0,0,0,0,0,871
398,67,107,105,0,30,0,0,0,0,0,871
399,69,110,108,0,48,0,0,0,0,0,871
400,3,111,107,0,25,0,0,0,0,0,247
401,6,108,103,0,66,0,0,0,0,0,247
402,16,105,100,0,40,0,0,0,0,0,247
403,16,106,102,0,40,0,0,0,0,0,247
404,24,116,113,0,52,0,0,0,0,0,247
405,44,117,114,0,44,0,0,0,0,0,247
406,66,103,101,0,49,0,0,0,0,0,247
407,65,115,111,0,95,0,0,0,0,0,247
408,67,107,105,0,30,0,0,0,0,0,247
409,68,112,109,0,68,0,0,0,0,0,247
410,69,110,108,0,48,0,0,0,0,0,247
411,70,113,110,0,85,0,0,0,0,0,247
412,66,103,101,0,49,0,0,0,0,0,487
413,20,113,110,0,85,0,0,0,0,0,909
414,44,117,114,0,44,0,0,0,0,0,909
415,66,103,101,0,49,0,0,0,0,0,909
416,65,115,111,0,95,0,0,0,0,0,909
417,67,107,105,0,30,0,0,0,0,0,909
418,69,110,108,0,48,0,0,0,0,0,909
419,20,113,110,0,85,0,0,0,0,0,241
420,44,117,114,0,44,0,0,0,0,0,241
421,66,103,101,0,49,0,0,0,0,0,241
422,65,115,111,0,95,0,0,0,0,0,241
423,67,107,105,0,30,0,0,0,0,0,241
424,69,110,108,0,48,0,0,0,0,0,241
425,66,103,101,0,49,0,0,0,0,0,838
426,20,113,110,0,85,0,0,0,0,0,967
427,44,117,114,0,44,0,0,0,0,0,967
428,66,103,101,0,49,0,0,0,0,0,967
429,65,115,111,0,95,0,0,0,0,0,967
430,67,107,105,0,30,0,0,0,0,0,967
431,69,110,108,0,48,0,0,0,0,0,967
432,66,103,101,0,49,0,0,0,0,0,923
433,66,103,101,0,49,0,0,0,0,0,934
434,3,111,107,0,25,0,0,0,0,0,777
435,6,108,103,0,66,0,0,0,0,0,777
436,16,105,100,0,40,0,0,0,0,0,777
437,16,106,102,0,40,0,0,0,0,0,777
438,24,116,113,0,52,0,0,0,0,0,777
439,44,117,114,0,44,0,0,0,0,0,777
440,66,103,101,0,49,0,0,0,0,0,777
441,65,115,111,0,95,0,0,0,0,0,777
442,67,107,105,0,30,0,0,0,0,0,777
443,68,112,109,0,68,0,0,0,0,0,777
444,69,110,108,0,48,0,0,0,0,0,777
445,70,113,110,0,85,0,0,0,0,0,777
446,66,103,101,0,49,0,0,0,0,0,255
447,42,83,81,0,41,0,0,0,0,0,64
448,66,103,101,0,49,0,0,0,0,0,924
449,66,103,101,0,49,0,0,0,0,0,383
450,66,103,101,0,49,0,0,0,0,0,357
451,38,42,40,0,60,0,0,1,1,0,60
452,66,103,101,0,49,0,0,0,0,0,183
453,66,103,101,0,49,0,0,0,0,0,702
454,20,113,110,0,85,0,0,0,0,0,690
455,44,117,114,0,44,0,0,0,0,0,690
456,66,103,101,0,49,0,0,0,0,0,690
457,65,115,111,0,95,0,0,0,0,0,690
458,67,107,105,0,30,0,0,0,0,0,690
459,69,110,108,0,48,0,0,0,0,0,690
460,35,65,64,0,46,0,0,0,0,0,56
461,66,103,101,0,49,0,0,0,0,0,905
462,76,52,51,0,33,0,0,0,1,0,97
463,3,111,107,0,25,0,0,0,0,0,416
464,6,108,103,0,66,0,0,0,0,0,416
465,16,105,100,0,40,0,0,0,0,0,416
466,16,106,102,0,40,0,0,0,0,0,416
467,24,116,113,0,52,0,0,0,0,0,416
468,44,117,114,0,44,0,0,0,0,0,416
469,66,103,101,0,49,0,0,0,0,0,416
470,65,115,111,0,95,0,0,0,0,0,416
471,67,107,105,0,30,0,0,0,0,0,416
472,68,112,109,0,68,0,0,0,0,0,416
473,69,110,108,0,48,0,0,0,0,0,416
474,70,113,110,0,85,0,0,0,0,0,416
475,20,113,110,0,85,0,0,0,0,0,764
476,44,117,114,0,44,0,0,0,0,0,764
477,66,103,101,0,49,0,0,0,0,0,764
478,65,115,111,0,95,0,0,0,0,0,764
479,67,107,105,0,30,0,0,0,0,0,764
480,69,110,108,0,48,0,0,0,0,0,764
481,66,103,101,0,49,0,0,0,0,0,147
482,20,113,110,0,85,0,0,0,0,0,335
483,44,117,114,0,44,0,0,0,0,0,335
484,66,103,101,0,49,0,0,0,0,0,335
485,65,115,111,0,95,0,0,0,0,0,335
486,67,107,105,0,30,0,0,0,0,0,335
487,69,110,108,0,48,0,0,0,0,0,335
488,76,43,41,0,34,0,0,0,1,0,101
489,3,111,107,0,25,0,0,0,0,0,982
490,16,105,100,0,40,0,0,0,0,0,982
491,16,106,102,0,40,0,0,0,0,0,982
492,24,116,113,0,52,0,0,0,0,0,982
493,44,117,114,0,44,0,0,0,0,0,982
494,66,103,101,0,49,0,0,0,0,0,982
495,65,115,111,0,95,0,0,0,0,0,982
496,67,107,105,0,30,0,0,0,0,0,982
497,69,110,108,0,48,0,0,0,0,0,982
498,70,113,110,0,85,0,0,0,0,0,982
499,3,111,107,0,25,0,0,0,0,0,240
500,16,105,100,0,40,0,0,0,0,0,240
501,16,106,102,0,40,0,0,0,0,0,240
502,24,116,113,0,52,0,0,0,0,0,240
503,44,117,114,0,44,0,0,0,0,0,240
504,66,103,101,0,49,0,0,0,0,0,240
505,65,115,111,0,95,0,0,0,0,0,240
506,67,107,105,0,30,0,0,0,0,0,240
507,69,110,108,0,48,0,0,0,0,0,240
508,70,113,110,0,85,0,0,0,0,0,240
509,66,103,101,0,49,0,0,0,0,0,995
510,50,17,16,0,37,0,0,1,1,0,7
511,20,113,110,0,85,0,0,0,0,0,803
512,44,117,114,0,44,0,0,0,0,0,803
513,66,103,101,0,49,0,0,0,0,0,803
514,65,115,111,0,95,0,0,0,0,0,803
515,67,107,105,0,30,0,0,0,0,0,803
516,69,110,108,0,48,0,0,0,0,0,803
517,66,103,101,0,49,0,0,0,0,0,869
518,20,113,110,0,85,0,0,0,0,0,444
519,44,117,114,0,44,0,0,0,0,0,444
520,66,103,101,0,49,0,0,0,0,0,444
521,65,115,111,0,95,0,0,0,0,0,444
522,67,107,105,0,30,0,0,0,0,0,444
523,69,110,108,0,48,0,0,0,0,0,444
524,66,103,101,0,49,0,0,0,0,0,906
525,14,45,43,0,26,0,0,0,1,0,30
526,66,103,101,0,49,0,0,0,0,0,557
527,20,113,110,0,85,0,0,0,0,0,583
528,44,117,114,0,44,0,0,0,0,0,583
529,66,103,101,0,49,0,0,0,0,0,583
530,65,115,111,0,95,0,0,0,0,0,583
531,67,107,105,0,30,0,0,0,0,0,583
532,69,110,108,0,48,0,0,0,0,0,583
533,20,113,110,0,85,0,0,0,0,0,400
534,44,117,114,0,44,0,0,0,0,0,400
535,66,103,101,0,49,0,0,0,0,0,400
536,65,115,111,0,95,0,0,0,0,0,400
537,67,107,105,0,30,0,0,0,0,0,400
538,69,110,108,0,48,0,0,0,0,0,400
539,20,113,110,0,85,0,0,0,0,0,771
540,44,117,114,0,44,0,0,0,0,0,771
541,66,103,101,0,49,0,0,0,0,0,771
542,65,115,111,0,95,0,0,0,0,0,771
543,67,107,105,0,30,0,0,0,0,0,771
544,69,110,108,0,48,0,0,0,0,0,771
545,20,113,110,0,85,0,0,0,0,0,189
546,44,117,114,0,44,0,0,0,0,0,189
547,66,103,101,0,49,0,0,0,0,0,189
548,65,115,111,0,95,0,0,0,0,0,189
549,67,107,105,0,30,0,0,0,0,0,189
550,69,110,108,0,48,0,0,0,0,0,189
551,20,113,110,0,85,0,0,0,0,0,393
552,44,117,114,0,44,0,0,0,0,0,393
553,66,103,101,0,49,0,0,0,0,0,393
554,65,115,111,0,95,0,0,0,0,0,393
555,67,107,105,0,30,0,0,0,0,0,393
556,69,110,108,0,48,0,0,0,0,0,393
557,3,111,107,0,25,0,0,0,0,0,474
558,16,105,100,0,40,0,0,0,0,0,474
559,16,106,102,0,40,0,0,0,0,0,474
560,24,116,113,0,52,0,0,0,0,0,474
561,44,117,114,0,44,0,0,0,0,0,474
562,66,103,101,0,49,0,0,0,0,0,474
563,65,115,111,0,95,0,0,0,0,0,474
564,67,107,105,0,30,0,0,0,0,0,474
565,69,110,108,0,48,0,0,0,0,0,474
566,70,113,110,0,85,0,0,0,0,0,474
567,3,111,107,0,25,0,0,0,0,0,863
568,16,105,100,0,40,0,0,0,0,0,863
569,16,106,102,0,40,0,0,0,0,0,863
570,24,116,113,0,52,0,0,0,0,0,863
571,44,117,114,0,44,0,0,0,0,0,863
572,66,103,101,0,49,0,0,0,0,0,863
573,65,115,111,0,95,0,0,0,0,0,863
574,67,107,105,0,30,0,0,0,0,0,863
575,69,110,108,0,48,0,0,0,0,0,863
576,70,113,110,0,85,0,0,0,0,0,863
