row_id,name,startdate,enddate,location,description,eventstatus,offers,performer,doortime,page_url
19948,795,4943,4943,0,91,0,0,0,4943,96
19949,1604,735,735,0,657,0,0,0,735,96
19950,1571,5151,5151,0,657,0,0,0,5151,96
19951,793,5235,5235,0,91,0,0,0,5235,96
19952,1569,5448,5448,0,657,0,0,0,5448,96
19953,790,5533,5533,0,91,0,0,0,5533,96
19954,831,822,822,0,91,0,0,0,822,96
19955,1567,5745,5745,0,657,0,0,0,5745,96
19956,788,5829,5829,0,91,0,0,0,5829,96
19957,1564,6041,6041,0,657,0,0,0,6041,96
19958,785,6124,6124,0,91,0,0,0,6124,96
19959,1562,6329,6329,0,657,0,0,0,6329,96
19960,783,6411,6411,0,91,0,0,0,6411,96
19961,1560,6622,6622,0,657,0,0,0,6622,96
19962,781,6706,6706,0,91,0,0,0,6706,96
19963,1558,6916,6916,0,657,0,0,0,6916,96
19964,778,6998,6998,0,91,0,0,0,6998,96
19965,1555,7208,7208,0,657,0,0,0,7208,96
19966,776,7292,7292,0,91,0,0,0,7292,96
19967,1553,7502,7502,0,657,0,0,0,7502,96
19968,773,7583,7583,0,91,0,0,0,7583,96
19969,1551,7795,7795,0,657,0,0,0,7795,96
19970,771,7879,7879,0,91,0,0,0,7879,96
19971,1602,1033,1033,0,657,0,0,0,1033,96
19972,1549,8085,8085,0,657,0,0,0,8085,96
19973,769,8164,8164,0,91,0,0,0,8164,96
19974,1546,8374,8374,0,657,0,0,0,8374,96
19975,766,8456,8456,0,91,0,0,0,8456,96
19976,829,1119,1119,0,91,0,0,0,1119,96
19977,1544,8662,8662,0,657,0,0,0,8662,96
19978,764,8745,8745,0,91,0,0,0,8745,96
19979,1542,8956,8956,0,657,0,0,0,8956,96
19980,762,9037,9037,0,91,0,0,0,9037,96
19981,1600,1331,1331,0,657,0,0,0,1331,96
19982,826,1418,1418,0,91,0,0,0,1418,96
19983,1599,1626,1626,0,771,0,0,0,1626,213
19984,821,1710,1710,0,205,0,0,0,1710,213
19985,1597,1924,1924,0,771,0,0,0,1924,213
19986,818,2008,2008,0,205,0,0,0,2008,213
19987,1607,431,431,0,771,0,0,0,431,213
19988,1595,2221,2221,0,771,0,0,0,2221,213
19989,816,2305,2305,0,205,0,0,0,2305,213
19990,1592,2520,2520,0,771,0,0,0,2520,213
19991,813,2603,2603,0,205,0,0,0,2603,213
19992,830,516,516,0,205,0,0,0,516,213
19993,1590,2815,2815,0,771,0,0,0,2815,213
19994,811,2898,2898,0,205,0,0,0,2898,213
19995,1588,3102,3102,0,771,0,0,0,3102,213
19996,808,3183,3183,0,205,0,0,0,3183,213
19997,1586,3396,3396,0,771,0,0,0,3396,213
19998,806,3477,3477,0,205,0,0,0,3477,213
19999,1584,3687,3687,0,771,0,0,0,3687,213
20000,804,3768,3768,0,205,0,0,0,3768,213
20001,1582,3981,3981,0,771,0,0,0,3981,213
20002,801,4063,4063,0,205,0,0,0,4063,213
20003,1580,4273,4273,0,771,0,0,0,4273,213
20004,799,4355,4355,0,205,0,0,0,4355,213
20005,1578,4569,4569,0,771,0,0,0,4569,213
20006,797,4650,4650,0,205,0,0,0,4650,213
20007,1576,4862,4862,0,771,0,0,0,4862,213
20008,794,4942,4942,0,205,0,0,0,4942,213
20009,1605,736,736,0,771,0,0,0,736,213
20010,1573,5153,5153,0,771,0,0,0,5153,213
20011,792,5234,5234,0,205,0,0,0,5234,213
20012,1571,5450,5450,0,771,0,0,0,5450,213
20013,789,5532,5532,0,205,0,0,0,5532,213
20014,828,819,819,0,205,0,0,0,819,213
20015,1569,5747,5747,0,771,0,0,0,5747,213
20016,787,5828,5828,0,205,0,0,0,5828,213
20017,1567,6044,6044,0,771,0,0,0,6044,213
20018,785,6124,6124,0,205,0,0,0,6124,213
20019,1565,6332,6332,0,771,0,0,0,6332,213
20020,783,6411,6411,0,205,0,0,0,6411,213
20021,1563,6625,6625,0,771,0,0,0,6625,213
20022,780,6705,6705,0,205,0,0,0,6705,213
20023,1561,6919,6919,0,771,0,0,0,6919,213
20024,778,6998,6998,0,205,0,0,0,6998,213
20025,1559,7212,7212,0,771,0,0,0,7212,213
20026,776,7292,7292,0,205,0,0,0,7292,213
20027,1556,7505,7505,0,771,0,0,0,7505,213
20028,773,7583,7583,0,205,0,0,0,7583,213
20029,1554,7798,7798,0,771,0,0,0,7798,213
20030,771,7879,7879,0,205,0,0,0,7879,213
20031,1603,1034,1034,0,771,0,0,0,1034,213
20032,1552,8088,8088,0,771,0,0,0,8088,213
20033,769,8164,8164,0,205,0,0,0,8164,213
20034,1550,8378,8378,0,771,0,0,0,8378,213
20035,767,8457,8457,0,205,0,0,0,8457,213
20036,825,1115,1115,0,205,0,0,0,1115,213
20037,1548,8666,8666,0,771,0,0,0,8666,213
20038,765,8746,8746,0,205,0,0,0,8746,213
20039,1546,8960,8960,0,771,0,0,0,8960,213
20040,762,9037,9037,0,205,0,0,0,9037,213
20041,1601,1332,1332,0,771,0,0,0,1332,213
20042,823,1415,1415,0,205,0,0,0,1415,213
20043,1605,1632,1632,0,693,0,0,0,1632,123
20044,823,1712,1712,0,127,0,0,0,1712,123
20045,1603,1930,1930,0,693,0,0,0,1930,123
20046,821,2011,2011,0,127,0,0,0,2011,123
20047,1613,437,437,0,693,0,0,0,437,123
20048,1601,2227,2227,0,693,0,0,0,2227,123
20049,819,2308,2308,0,127,0,0,0,2308,123
20050,1599,2527,2527,0,693,0,0,0,2527,123
20051,816,2606,2606,0,127,0,0,0,2606,123
20052,832,518,518,0,127,0,0,0,518,123
20053,1597,2822,2822,0,693,0,0,0,2822,123
20054,814,2901,2901,0,127,0,0,0,2901,123
20055,1595,3109,3109,0,693,0,0,0,3109,123
20056,812,3187,3187,0,127,0,0,0,3187,123
20057,1593,3403,3403,0,693,0,0,0,3403,123
20058,810,3481,3481,0,127,0,0,0,3481,123
20059,1591,3694,3694,0,693,0,0,0,3694,123
20060,807,3771,3771,0,127,0,0,0,3771,123
20061,1589,3988,3988,0,693,0,0,0,3988,123
20062,805,4067,4067,0,127,0,0,0,4067,123
20063,1587,4280,4280,0,693,0,0,0,4280,123
20064,803,4359,4359,0,127,0,0,0,4359,123
20065,1585,4576,4576,0,693,0,0,0,4576,123
20066,801,4654,4654,0,127,0,0,0,4654,123
20067,1583,4869,4869,0,693,0,0,0,4869,123
20068,798,4946,4946,0,127,0,0,0,4946,123
20069,1611,742,742,0,693,0,0,0,742,123
20070,1581,5161,5161,0,693,0,0,0,5161,123
20071,796,5238,5238,0,127,0,0,0,5238,123
20072,1579,5458,5458,0,693,0,0,0,5458,123
20073,794,5537,5537,0,127,0,0,0,5537,123
20074,830,821,821,0,127,0,0,0,821,123
20075,1577,5755,5755,0,693,0,0,0,5755,123
20076,792,5833,5833,0,127,0,0,0,5833,123
20077,1575,6052,6052,0,693,0,0,0,6052,123
20078,790,6129,6129,0,127,0,0,0,6129,123
20079,1573,6340,6340,0,693,0,0,0,6340,123
20080,788,6416,6416,0,127,0,0,0,6416,123
20081,1571,6633,6633,0,693,0,0,0,6633,123
20082,785,6710,6710,0,127,0,0,0,6710,123
20083,1569,6927,6927,0,693,0,0,0,6927,123
20084,783,7003,7003,0,127,0,0,0,7003,123
20085,1567,7220,7220,0,693,0,0,0,7220,123
20086,781,7297,7297,0,127,0,0,0,7297,123
20087,1565,7514,7514,0,693,0,0,0,7514,123
20088,779,7589,7589,0,127,0,0,0,7589,123
20089,1563,7807,7807,0,693,0,0,0,7807,123
20090,777,7885,7885,0,127,0,0,0,7885,123
20091,1609,1040,1040,0,693,0,0,0,1040,123
20092,1561,8097,8097,0,693,0,0,0,8097,123
20093,775,8170,8170,0,127,0,0,0,8170,123
20094,1559,8387,8387,0,693,0,0,0,8387,123
20095,773,8463,8463,0,127,0,0,0,8463,123
20096,828,1118,1118,0,127,0,0,0,1118,123
20097,1557,8675,8675,0,693,0,0,0,8675,123
20098,771,8752,8752,0,127,0,0,0,8752,123
20099,1555,8969,8969,0,693,0,0,0,8969,123
20100,769,9044,9044,0,127,0,0,0,9044,123
20101,1607,1338,1338,0,693,0,0,0,1338,123
20102,825,1417,1417,0,127,0,0,0,1417,123
20103,1594,1621,1621,0,774,0,0,0,1621,216
20104,814,1703,1703,0,208,0,0,0,1703,216
20105,1592,1919,1919,0,774,0,0,0,1919,216
20106,812,2002,2002,0,208,0,0,0,2002,216
20107,1602,426,426,0,774,0,0,0,426,216
20108,1590,2216,2216,0,774,0,0,0,2216,216
20109,810,2299,2299,0,208,0,0,0,2299,216
20110,1588,2516,2516,0,774,0,0,0,2516,216
20111,807,2597,2597,0,208,0,0,0,2597,216
20112,824,510,510,0,208,0,0,0,510,216
20113,1586,2811,2811,0,774,0,0,0,2811,216
20114,805,2892,2892,0,208,0,0,0,2892,216
20115,1584,3098,3098,0,774,0,0,0,3098,216
20116,803,3178,3178,0,208,0,0,0,3178,216
20117,1582,3392,3392,0,774,0,0,0,3392,216
20118,800,3471,3471,0,208,0,0,0,3471,216
20119,1580,3683,3683,0,774,0,0,0,3683,216
20120,798,3762,3762,0,208,0,0,0,3762,216
20121,1578,3977,3977,0,774,0,0,0,3977,216
20122,796,4058,4058,0,208,0,0,0,4058,216
20123,1576,4269,4269,0,774,0,0,0,4269,216
20124,793,4349,4349,0,208,0,0,0,4349,216
20125,1574,4565,4565,0,774,0,0,0,4565,216
20126,791,4644,4644,0,208,0,0,0,4644,216
20127,1572,4858,4858,0,774,0,0,0,4858,216
20128,789,4937,4937,0,208,0,0,0,4937,216
20129,1600,731,731,0,774,0,0,0,731,216
20130,1570,5150,5150,0,774,0,0,0,5150,216
20131,787,5229,5229,0,208,0,0,0,5229,216
20132,1568,5447,5447,0,774,0,0,0,5447,216
20133,784,5527,5527,0,208,0,0,0,5527,216
20134,821,812,812,0,208,0,0,0,812,216
20135,1566,5744,5744,0,774,0,0,0,5744,216
20136,782,5823,5823,0,208,0,0,0,5823,216
20137,1564,6041,6041,0,774,0,0,0,6041,216
20138,780,6119,6119,0,208,0,0,0,6119,216
20139,1561,6328,6328,0,774,0,0,0,6328,216
20140,777,6405,6405,0,208,0,0,0,6405,216
20141,1559,6621,6621,0,774,0,0,0,6621,216
20142,775,6700,6700,0,208,0,0,0,6700,216
20143,1557,6915,6915,0,774,0,0,0,6915,216
20144,773,6993,6993,0,208,0,0,0,6993,216
20145,1555,7208,7208,0,774,0,0,0,7208,216
20146,771,7287,7287,0,208,0,0,0,7287,216
20147,1553,7502,7502,0,774,0,0,0,7502,216
20148,769,7579,7579,0,208,0,0,0,7579,216
20149,1551,7795,7795,0,774,0,0,0,7795,216
20150,766,7874,7874,0,208,0,0,0,7874,216
20151,1598,1029,1029,0,774,0,0,0,1029,216
20152,1549,8085,8085,0,774,0,0,0,8085,216
20153,764,8159,8159,0,208,0,0,0,8159,216
20154,1547,8375,8375,0,774,0,0,0,8375,216
20155,762,8452,8452,0,208,0,0,0,8452,216
20156,819,1109,1109,0,208,0,0,0,1109,216
20157,1545,8663,8663,0,774,0,0,0,8663,216
20158,760,8741,8741,0,208,0,0,0,8741,216
20159,1543,8957,8957,0,774,0,0,0,8957,216
20160,758,9033,9033,0,208,0,0,0,9033,216
20161,1596,1327,1327,0,774,0,0,0,1327,216
20162,817,1409,1409,0,208,0,0,0,1409,216
20163,1600,1627,1627,0,1057,0,0,0,1627,502
20164,820,1709,1709,0,491,0,0,0,1709,502
20165,1598,1925,1925,0,1057,0,0,0,1925,502
20166,818,2008,2008,0,491,0,0,0,2008,502
20167,1608,432,432,0,1057,0,0,0,432,502
20168,1596,2222,2222,0,1057,0,0,0,2222,502
20169,816,2305,2305,0,491,0,0,0,2305,502
20170,1594,2522,2522,0,1057,0,0,0,2522,502
20171,813,2603,2603,0,491,0,0,0,2603,502
20172,830,516,516,0,491,0,0,0,516,502
20173,1592,2817,2817,0,1057,0,0,0,2817,502
20174,811,2898,2898,0,491,0,0,0,2898,502
20175,1590,3104,3104,0,1057,0,0,0,3104,502
20176,808,3183,3183,0,491,0,0,0,3183,502
20177,1588,3398,3398,0,1057,0,0,0,3398,502
20178,806,3477,3477,0,491,0,0,0,3477,502
20179,1586,3689,3689,0,1057,0,0,0,3689,502
20180,804,3768,3768,0,491,0,0,0,3768,502
20181,1584,3983,3983,0,1057,0,0,0,3983,502
20182,802,4064,4064,0,491,0,0,0,4064,502
20183,1582,4275,4275,0,1057,0,0,0,4275,502
20184,799,4355,4355,0,491,0,0,0,4355,502
20185,1579,4570,4570,0,1057,0,0,0,4570,502
20186,797,4650,4650,0,491,0,0,0,4650,502
20187,1577,4863,4863,0,1057,0,0,0,4863,502
20188,795,4943,4943,0,491,0,0,0,4943,502
20189,1606,737,737,0,1057,0,0,0,737,502
20190,1575,5155,5155,0,1057,0,0,0,5155,502
20191,792,5234,5234,0,491,0,0,0,5234,502
20192,1573,5452,5452,0,1057,0,0,0,5452,502
20193,790,5533,5533,0,491,0,0,0,5533,502
20194,827,818,818,0,491,0,0,0,818,502
20195,1571,5749,5749,0,1057,0,0,0,5749,502
20196,788,5829,5829,0,491,0,0,0,5829,502
20197,1569,6046,6046,0,1057,0,0,0,6046,502
20198,785,6124,6124,0,491,0,0,0,6124,502
20199,1567,6334,6334,0,1057,0,0,0,6334,502
20200,783,6411,6411,0,491,0,0,0,6411,502
20201,1565,6627,6627,0,1057,0,0,0,6627,502
20202,781,6706,6706,0,491,0,0,0,6706,502
20203,1563,6921,6921,0,1057,0,0,0,6921,502
20204,779,6999,6999,0,491,0,0,0,6999,502
20205,1561,7214,7214,0,1057,0,0,0,7214,502
20206,777,7293,7293,0,491,0,0,0,7293,502
20207,1559,7508,7508,0,1057,0,0,0,7508,502
20208,774,7584,7584,0,491,0,0,0,7584,502
20209,1557,7801,7801,0,1057,0,0,0,7801,502
20210,772,7880,7880,0,491,0,0,0,7880,502
20211,1604,1035,1035,0,1057,0,0,0,1035,502
20212,1555,8091,8091,0,1057,0,0,0,8091,502
20213,770,8165,8165,0,491,0,0,0,8165,502
20214,1552,8380,8380,0,1057,0,0,0,8380,502
20215,768,8458,8458,0,491,0,0,0,8458,502
20216,825,1115,1115,0,491,0,0,0,1115,502
20217,1550,8668,8668,0,1057,0,0,0,8668,502
20218,766,8747,8747,0,491,0,0,0,8747,502
20219,1548,8962,8962,0,1057,0,0,0,8962,502
20220,764,9039,9039,0,491,0,0,0,9039,502
20221,1602,1333,1333,0,1057,0,0,0,1333,502
20222,823,1415,1415,0,491,0,0,0,1415,502
20223,1597,1624,1624,0,1066,0,0,0,1624,510
20224,808,1697,1697,0,500,0,0,0,1697,510
20225,1595,1922,1922,0,1066,0,0,0,1922,510
20226,806,1996,1996,0,500,0,0,0,1996,510
20227,1604,428,428,0,1066,0,0,0,428,510
20228,1593,2219,2219,0,1066,0,0,0,2219,510
20229,804,2293,2293,0,500,0,0,0,2293,510
20230,1592,2520,2520,0,1066,0,0,0,2520,510
20231,802,2592,2592,0,500,0,0,0,2592,510
20232,816,502,502,0,500,0,0,0,502,510
20233,1590,2815,2815,0,1066,0,0,0,2815,510
20234,800,2887,2887,0,500,0,0,0,2887,510
20235,1588,3102,3102,0,1066,0,0,0,3102,510
20236,798,3173,3173,0,500,0,0,0,3173,510
20237,1586,3396,3396,0,1066,0,0,0,3396,510
20238,796,3467,3467,0,500,0,0,0,3467,510
20239,1585,3688,3688,0,1066,0,0,0,3688,510
20240,794,3758,3758,0,500,0,0,0,3758,510
20241,1583,3982,3982,0,1066,0,0,0,3982,510
20242,792,4054,4054,0,500,0,0,0,4054,510
20243,1581,4274,4274,0,1066,0,0,0,4274,510
20244,790,4346,4346,0,500,0,0,0,4346,510
20245,1579,4570,4570,0,1066,0,0,0,4570,510
20246,788,4641,4641,0,500,0,0,0,4641,510
20247,1577,4863,4863,0,1066,0,0,0,4863,510
20248,786,4934,4934,0,500,0,0,0,4934,510
20249,1602,733,733,0,1066,0,0,0,733,510
20250,1576,5156,5156,0,1066,0,0,0,5156,510
20251,784,5226,5226,0,500,0,0,0,5226,510
20252,1574,5453,5453,0,1066,0,0,0,5453,510
20253,783,5526,5526,0,500,0,0,0,5526,510
20254,814,805,805,0,500,0,0,0,805,510
20255,1572,5750,5750,0,1066,0,0,0,5750,510
20256,781,5822,5822,0,500,0,0,0,5822,510
20257,1570,6047,6047,0,1066,0,0,0,6047,510
20258,779,6118,6118,0,500,0,0,0,6118,510
20259,1568,6335,6335,0,1066,0,0,0,6335,510
20260,777,6405,6405,0,500,0,0,0,6405,510
20261,1567,6629,6629,0,1066,0,0,0,6629,510
20262,775,6700,6700,0,500,0,0,0,6700,510
20263,1565,6923,6923,0,1066,0,0,0,6923,510
20264,773,6993,6993,0,500,0,0,0,6993,510
20265,1563,7216,7216,0,1066,0,0,0,7216,510
20266,771,7287,7287,0,500,0,0,0,7287,510
20267,1561,7510,7510,0,1066,0,0,0,7510,510
20268,769,7579,7579,0,500,0,0,0,7579,510
20269,1559,7803,7803,0,1066,0,0,0,7803,510
20270,767,7875,7875,0,500,0,0,0,7875,510
20271,1600,1031,1031,0,1066,0,0,0,1031,510
20272,1558,8094,8094,0,1066,0,0,0,8094,510
20273,765,8160,8160,0,500,0,0,0,8160,510
20274,1556,8384,8384,0,1066,0,0,0,8384,510
20275,764,8454,8454,0,500,0,0,0,8454,510
20276,812,1102,1102,0,500,0,0,0,1102,510
20277,1554,8672,8672,0,1066,0,0,0,8672,510
20278,762,8743,8743,0,500,0,0,0,8743,510
20279,1552,8966,8966,0,1066,0,0,0,8966,510
20280,760,9035,9035,0,500,0,0,0,9035,510
20281,1599,1330,1330,0,1066,0,0,0,1330,510
20282,810,1402,1402,0,500,0,0,0,1402,510
20283,1598,1625,1625,0,733,0,0,0,1625,172
20284,824,1713,1713,0,167,0,0,0,1713,172
20285,1596,1923,1923,0,733,0,0,0,1923,172
20286,821,2011,2011,0,167,0,0,0,2011,172
20287,1607,431,431,0,733,0,0,0,431,172
20288,1594,2220,2220,0,733,0,0,0,2220,172
20289,819,2308,2308,0,167,0,0,0,2308,172
20290,1592,2520,2520,0,733,0,0,0,2520,172
20291,816,2606,2606,0,167,0,0,0,2606,172
20292,834,520,520,0,167,0,0,0,520,172
20293,1590,2815,2815,0,733,0,0,0,2815,172
20294,814,2901,2901,0,167,0,0,0,2901,172
20295,1587,3101,3101,0,733,0,0,0,3101,172
20296,811,3186,3186,0,167,0,0,0,3186,172
20297,1585,3395,3395,0,733,0,0,0,3395,172
20298,808,3479,3479,0,167,0,0,0,3479,172
20299,1583,3686,3686,0,733,0,0,0,3686,172
20300,806,3770,3770,0,167,0,0,0,3770,172
20301,1581,3980,3980,0,733,0,0,0,3980,172
20302,803,4065,4065,0,167,0,0,0,4065,172
20303,1578,4271,4271,0,733,0,0,0,4271,172
20304,801,4357,4357,0,167,0,0,0,4357,172
20305,1576,4567,4567,0,733,0,0,0,4567,172
20306,798,4651,4651,0,167,0,0,0,4651,172
20307,1574,4860,4860,0,733,0,0,0,4860,172
20308,796,4944,4944,0,167,0,0,0,4944,172
20309,1605,736,736,0,733,0,0,0,736,172
20310,1572,5152,5152,0,733,0,0,0,5152,172
20311,793,5235,5235,0,167,0,0,0,5235,172
20312,1570,5449,5449,0,733,0,0,0,5449,172
20313,791,5534,5534,0,167,0,0,0,5534,172
20314,832,823,823,0,167,0,0,0,823,172
20315,1567,5745,5745,0,733,0,0,0,5745,172
20316,788,5829,5829,0,167,0,0,0,5829,172
20317,1565,6042,6042,0,733,0,0,0,6042,172
20318,786,6125,6125,0,167,0,0,0,6125,172
20319,1563,6330,6330,0,733,0,0,0,6330,172
20320,784,6412,6412,0,167,0,0,0,6412,172
20321,1561,6623,6623,0,733,0,0,0,6623,172
20322,781,6706,6706,0,167,0,0,0,6706,172
20323,1558,6916,6916,0,733,0,0,0,6916,172
20324,779,6999,6999,0,167,0,0,0,6999,172
20325,1556,7209,7209,0,733,0,0,0,7209,172
20326,776,7292,7292,0,167,0,0,0,7292,172
20327,1554,7503,7503,0,733,0,0,0,7503,172
20328,774,7584,7584,0,167,0,0,0,7584,172
20329,1552,7796,7796,0,733,0,0,0,7796,172
20330,772,7880,7880,0,167,0,0,0,7880,172
20331,1603,1034,1034,0,733,0,0,0,1034,172
20332,1549,8085,8085,0,733,0,0,0,8085,172
20333,769,8164,8164,0,167,0,0,0,8164,172
20334,1547,8375,8375,0,733,0,0,0,8375,172
20335,767,8457,8457,0,167,0,0,0,8457,172
20336,829,1119,1119,0,167,0,0,0,1119,172
20337,1545,8663,8663,0,733,0,0,0,8663,172
20338,765,8746,8746,0,167,0,0,0,8746,172
20339,1543,8957,8957,0,733,0,0,0,8957,172
20340,762,9037,9037,0,167,0,0,0,9037,172
20341,1600,1331,1331,0,733,0,0,0,1331,172
20342,826,1418,1418,0,167,0,0,0,1418,172
20343,1577,1604,1604,0,883,0,0,0,1604,326
20344,764,1660,1660,0,317,0,0,0,1660,326
20345,1577,1904,1904,0,883,0,0,0,1904,326
20346,764,1959,1959,0,317,0,0,0,1959,326
20347,1578,404,404,0,883,0,0,0,404,326
20348,1576,2202,2202,0,883,0,0,0,2202,326
20349,763,2257,2257,0,317,0,0,0,2257,326
20350,1576,2504,2504,0,883,0,0,0,2504,326
20351,763,2559,2559,0,317,0,0,0,2559,326
20352,766,460,460,0,317,0,0,0,460,326
20353,1576,2801,2801,0,883,0,0,0,2801,326
20354,763,2855,2855,0,317,0,0,0,2855,326
20355,1575,3089,3089,0,883,0,0,0,3089,326
20356,762,3143,3143,0,317,0,0,0,3143,326
20357,1575,3385,3385,0,883,0,0,0,3385,326
20358,762,3437,3437,0,317,0,0,0,3437,326
20359,1575,3678,3678,0,883,0,0,0,3678,326
20360,761,3730,3730,0,317,0,0,0,3730,326
20361,1574,3973,3973,0,883,0,0,0,3973,326
20362,761,4027,4027,0,317,0,0,0,4027,326
20363,1574,4267,4267,0,883,0,0,0,4267,326
20364,761,4320,4320,0,317,0,0,0,4320,326
20365,1574,4565,4565,0,883,0,0,0,4565,326
20366,760,4615,4615,0,317,0,0,0,4615,326
20367,1573,4859,4859,0,883,0,0,0,4859,326
20368,760,4911,4911,0,317,0,0,0,4911,326
20369,1578,710,710,0,883,0,0,0,710,326
20370,1573,5153,5153,0,883,0,0,0,5153,326
20371,760,5204,5204,0,317,0,0,0,5204,326
20372,1572,5451,5451,0,883,0,0,0,5451,326
20373,759,5503,5503,0,317,0,0,0,5503,326
20374,765,764,764,0,317,0,0,0,764,326
20375,1572,5750,5750,0,883,0,0,0,5750,326
20376,759,5800,5800,0,317,0,0,0,5800,326
20377,1572,6049,6049,0,883,0,0,0,6049,326
20378,758,6098,6098,0,317,0,0,0,6098,326
20379,1571,6338,6338,0,883,0,0,0,6338,326
20380,758,6386,6386,0,317,0,0,0,6386,326
20381,1571,6633,6633,0,883,0,0,0,6633,326
20382,758,6683,6683,0,317,0,0,0,6683,326
20383,1571,6929,6929,0,883,0,0,0,6929,326
20384,757,6977,6977,0,317,0,0,0,6977,326
20385,1570,7223,7223,0,883,0,0,0,7223,326
20386,757,7273,7273,0,317,0,0,0,7273,326
20387,1570,7519,7519,0,883,0,0,0,7519,326
20388,757,7568,7568,0,317,0,0,0,7568,326
20389,1570,7814,7814,0,883,0,0,0,7814,326
20390,756,7864,7864,0,317,0,0,0,7864,326
20391,1578,1009,1009,0,883,0,0,0,1009,326
20392,1569,8105,8105,0,883,0,0,0,8105,326
20393,756,8151,8151,0,317,0,0,0,8151,326
20394,1569,8397,8397,0,883,0,0,0,8397,326
20395,756,8446,8446,0,317,0,0,0,8446,326
20396,765,1064,1064,0,317,0,0,0,1064,326
20397,1569,8687,8687,0,883,0,0,0,8687,326
20398,755,8736,8736,0,317,0,0,0,8736,326
20399,1568,8982,8982,0,883,0,0,0,8982,326
20400,755,9030,9030,0,317,0,0,0,9030,326
20401,1577,1308,1308,0,883,0,0,0,1308,326
20402,765,1365,1365,0,317,0,0,0,1365,326
20403,1586,1613,1613,0,577,0,0,0,1613,17
20404,789,1678,1678,0,11,0,0,0,1678,17
20405,1584,1911,1911,0,577,0,0,0,1911,17
20406,788,1978,1978,0,11,0,0,0,1978,17
20407,1592,416,416,0,577,0,0,0,416,17
20408,1583,2209,2209,0,577,0,0,0,2209,17
20409,786,2275,2275,0,11,0,0,0,2275,17
20410,1581,2509,2509,0,577,0,0,0,2509,17
20411,784,2575,2575,0,11,0,0,0,2575,17
20412,796,483,483,0,11,0,0,0,483,17
20413,1580,2805,2805,0,577,0,0,0,2805,17
20414,783,2870,2870,0,11,0,0,0,2870,17
20415,1578,3092,3092,0,577,0,0,0,3092,17
20416,781,3156,3156,0,11,0,0,0,3156,17
20417,1577,3387,3387,0,577,0,0,0,3387,17
20418,779,3450,3450,0,11,0,0,0,3450,17
20419,1575,3678,3678,0,577,0,0,0,3678,17
20420,778,3742,3742,0,11,0,0,0,3742,17
20421,1574,3973,3973,0,577,0,0,0,3973,17
20422,776,4038,4038,0,11,0,0,0,4038,17
20423,1572,4265,4265,0,577,0,0,0,4265,17
20424,774,4330,4330,0,11,0,0,0,4330,17
20425,1571,4562,4562,0,577,0,0,0,4562,17
20426,773,4626,4626,0,11,0,0,0,4626,17
20427,1569,4855,4855,0,577,0,0,0,4855,17
20428,771,4919,4919,0,11,0,0,0,4919,17
20429,1590,721,721,0,577,0,0,0,721,17
20430,1568,5148,5148,0,577,0,0,0,5148,17
20431,770,5212,5212,0,11,0,0,0,5212,17
20432,1566,5445,5445,0,577,0,0,0,5445,17
20433,768,5511,5511,0,11,0,0,0,5511,17
20434,794,786,786,0,11,0,0,0,786,17
20435,1565,5743,5743,0,577,0,0,0,5743,17
20436,766,5807,5807,0,11,0,0,0,5807,17
20437,1563,6040,6040,0,577,0,0,0,6040,17
20438,765,6105,6105,0,11,0,0,0,6105,17
20439,1562,6329,6329,0,577,0,0,0,6329,17
20440,763,6391,6391,0,11,0,0,0,6391,17
20441,1560,6622,6622,0,577,0,0,0,6622,17
20442,762,6687,6687,0,11,0,0,0,6687,17
20443,1559,6917,6917,0,577,0,0,0,6917,17
20444,760,6980,6980,0,11,0,0,0,6980,17
20445,1557,7210,7210,0,577,0,0,0,7210,17
20446,758,7274,7274,0,11,0,0,0,7274,17
20447,1556,7505,7505,0,577,0,0,0,7505,17
20448,757,7568,7568,0,11,0,0,0,7568,17
20449,1554,7798,7798,0,577,0,0,0,7798,17
20450,755,7863,7863,0,11,0,0,0,7863,17
20451,1589,1020,1020,0,577,0,0,0,1020,17
20452,1553,8089,8089,0,577,0,0,0,8089,17
20453,754,8149,8149,0,11,0,0,0,8149,17
20454,1551,8379,8379,0,577,0,0,0,8379,17
20455,752,8442,8442,0,11,0,0,0,8442,17
20456,792,1083,1083,0,11,0,0,0,1083,17
20457,1550,8668,8668,0,577,0,0,0,8668,17
20458,751,8732,8732,0,11,0,0,0,8732,17
20459,1548,8962,8962,0,577,0,0,0,8962,17
20460,749,9024,9024,0,11,0,0,0,9024,17
20461,1587,1318,1318,0,577,0,0,0,1318,17
20462,791,1384,1384,0,11,0,0,0,1384,17
20463,963,1467,1467,0,1010,0,0,0,1467,453
20464,154,1481,1481,0,444,0,0,0,1481,453
20465,961,1760,1760,0,1010,0,0,0,1760,453
20466,152,1774,1774,0,444,0,0,0,1774,453
20467,970,260,260,0,1010,0,0,0,260,453
20468,959,2056,2056,0,1010,0,0,0,2056,453
20469,150,2072,2072,0,444,0,0,0,2072,453
20470,957,2355,2355,0,1010,0,0,0,2355,453
20471,147,2371,2371,0,444,0,0,0,2371,453
20472,163,277,277,0,444,0,0,0,277,453
20473,955,2653,2653,0,1010,0,0,0,2653,453
20474,145,2668,2668,0,444,0,0,0,2668,453
20475,953,2949,2949,0,1010,0,0,0,2949,453
