row_id,name,startdate,location,description,eventstatus,page_url
3515,264,960,0,1238,0,3559
3516,2732,147,0,1243,0,4891
3517,1243,977,0,2063,0,3409
3518,2064,1526,0,1885,0,4723
3519,2966,1812,0,3048,0,5813
3520,544,1735,0,2631,0,5618
3521,622,77,0,231,0,369
3522,2925,1660,0,2535,0,5501
3523,942,1761,0,2830,0,5413
3524,2081,1292,0,1309,0,4422
3525,933,1414,0,139,0,4626
3526,473,1929,0,3083,0,315
3527,2332,583,0,2278,0,2469
3528,3216,1625,0,3007,0,5863
3529,2259,2270,0,3123,0,1651
3530,493,182,0,1982,0,4995
3531,2392,259,0,957,0,4066
3532,2873,2494,0,1835,0,1870
3533,1106,1581,0,2597,0,5668
3534,2542,1693,0,2868,0,5132
3535,157,3045,1,1115,0,6242
3536,3106,1984,0,89,0,6315
3537,1482,519,0,2716,0,2075
3538,582,127,0,2151,0,575
3539,146,2841,0,429,0,7192
3540,1040,356,0,2590,0,2136
3541,1530,3227,1,838,0,6416
3542,2137,2278,0,3057,0,1514
3543,2930,2181,0,3054,0,1728
3544,1570,2891,0,1064,0,6046
3545,2115,413,0,1360,0,2416
3546,1937,19,0,780,0,159
3547,2166,2366,0,2816,0,1418
3548,839,2257,0,2519,0,921
3549,2378,266,0,1198,0,3991
3550,1176,13,0,1373,0,2906
3551,2609,1976,0,1908,0,6042
3552,2600,2481,0,1651,0,6790
3553,1599,1968,0,2411,0,7179
3554,2609,1997,0,1909,0,6145
3555,2172,2255,0,2817,0,1400
3556,169,1308,0,1370,0,4033
3557,413,1233,0,1603,0,4453
3558,2616,2993,1,2207,0,6167
3559,2862,1699,0,2928,0,5329
3560,3394,1192,0,449,0,4315
3561,2900,1427,0,2939,0,4778
3562,2118,421,0,1361,0,2422
3563,688,2150,0,3086,0,1695
3564,2615,3174,1,969,0,6393
3565,2600,2413,0,206,0,6728
3566,2683,1241,0,720,0,4269
3567,1203,28,0,353,0,4314
3568,287,152,0,1369,0,4859
3569,824,164,0,626,0,5904
3570,2408,112,0,2014,0,3361
3571,2107,465,0,917,0,2458
3572,2624,2871,0,804,0,5999
3573,1529,2725,0,477,0,7067
3574,1598,2765,1,394,0,7105
3575,256,2132,0,3036,0,668
3576,951,2288,0,2842,0,1006
3577,3349,2308,0,2736,0,1139
3578,538,1619,0,2638,0,5588
3579,2330,711,0,2006,0,2477
3580,1817,974,0,2093,0,3471
3581,2137,2274,0,3057,0,1511
3582,1285,633,0,1118,0,2557
3583,2891,849,0,1294,0,3182
3584,3066,886,0,1337,0,3271
3585,1640,1257,0,2039,0,4370
3586,761,189,0,1981,0,5633
3587,2546,1827,0,2866,0,5195
3588,2873,1720,0,2930,0,5319
3589,1712,366,0,2788,0,1679
3590,3261,2422,1,1116,0,5950
3591,3122,2458,0,1608,0,6752
3592,2660,216,0,1570,0,2808
3593,2883,1805,0,2934,0,5371
3594,2446,1051,0,1140,0,3096
3595,456,2368,0,458,0,1138
3596,716,3048,1,2195,0,6225
3597,2493,1337,0,148,0,3694
3598,768,57,0,1643,0,5665
3599,1249,1317,0,1734,0,3758
3600,475,1911,0,3135,0,261
3601,1888,1925,0,1215,0,339
3602,3182,2614,0,273,0,6938
3603,3081,2312,0,256,0,6718
3604,1759,2130,0,3094,0,857
3605,2137,2279,0,3057,0,1515
3606,1459,2257,0,2522,0,1264
3607,1758,2136,0,3063,0,1615
3608,1094,2335,0,3079,0,1075
3609,822,168,0,1430,0,20
3610,2380,47,0,559,0,2988
3611,2712,1107,0,2100,0,4238
3612,2714,1102,0,2376,0,4241
3613,1031,76,0,2128,0,121
3614,239,2110,0,3035,0,682
3615,2979,1761,0,3047,0,5810
3616,2651,830,0,1066,0,3516
3617,264,963,0,1238,0,3560
3618,2637,1144,0,169,0,3772
3619,1365,3308,0,1354,0,5920
3620,2464,725,0,1479,0,2682
3621,2873,1708,0,2930,0,5316
3622,1507,2311,0,3070,0,1322
3623,1478,322,0,2714,0,2063
3624,680,1025,0,2031,0,3867
3625,481,319,0,452,0,569
3626,1606,2482,0,142,0,5964
3627,698,3246,0,249,0,6479
3628,2078,1104,0,1108,0,4396
3629,3309,2071,0,3026,0,602
3630,1280,2371,0,3109,0,1238
3631,1777,1564,0,673,0,5029
3632,1730,614,0,1328,0,2501
3633,997,2142,0,2833,0,947
3634,2046,158,0,1406,0,547
3635,2615,2836,1,1669,0,7194
3636,48,186,0,311,0,4629
3637,2883,1799,0,2934,0,5378
3638,840,1120,0,2043,0,4338
3639,2933,1826,0,2536,0,5566
3640,2615,3020,1,1661,0,6203
3641,2140,720,0,2489,0,2620
3642,2489,1183,0,170,0,3650
3643,2600,2646,0,1649,0,6952
3644,971,2351,0,2834,0,1042
3645,1292,2104,0,3107,0,1213
3646,1309,739,0,2268,0,2566
3647,2546,1821,0,2866,0,5193
3648,902,556,0,2703,0,2012
3649,1623,2740,0,406,0,7094
3650,3423,2991,0,62,0,6184
3651,2170,2110,0,2814,0,1464
3652,2714,1116,0,2376,0,4244
3653,239,2093,0,3035,0,669
3654,1856,1027,0,2040,0,3974
3655,1262,1223,0,1702,0,3731
3656,1802,1555,0,2784,0,5002
3657,364,440,0,2650,0,2154
3658,266,977,0,1240,0,3561
3659,1239,855,0,1996,0,3386
3660,2630,1293,0,1163,0,3820
3661,1262,1239,0,1702,0,3733
3662,1782,1547,0,2784,0,5047
3663,3121,2079,0,1882,0,6567
3664,1599,2054,0,2410,0,6574
3665,3158,1550,0,1040,0,4685
3666,332,156,0,511,0,234
3667,463,2051,0,3043,0,592
3668,1337,2825,0,572,0,7168
3669,1793,2317,0,3115,0,1783
3670,606,1568,0,1750,0,4956
3671,2666,800,0,234,0,2908
3672,415,2367,0,2498,0,734
3673,1614,702,0,1493,0,2631
3674,2885,1621,0,2935,0,5283
3675,816,849,0,786,0,3531
3676,3232,2307,0,1685,0,5943
3677,1008,616,0,1024,0,2779
3678,3427,3114,0,828,0,6326
3679,759,2566,0,212,0,6860
3680,452,1928,0,2611,0,323
3681,3194,3323,0,2412,0,6476
3682,2183,2132,0,3065,0,1545
3683,3172,811,0,2030,0,3312
3684,1638,2269,0,2538,0,1331
3685,2581,1317,0,1356,0,4223
3686,2683,1248,0,720,0,4272
3687,3454,1922,0,87,0,6955
3688,2694,424,0,2748,0,2304
3689,2912,702,0,2181,0,2746
3690,2619,3061,1,378,0,6254
3691,1600,2452,1,1143,0,6778
3692,478,203,0,453,0,552
3693,917,1287,0,685,0,3927
3694,2348,320,0,2911,0,922
3695,2535,2200,0,3130,0,1661
3696,3140,3062,1,848,0,6249
3697,1313,2796,0,942,0,7148
3698,1171,254,0,745,0,2946
3699,1525,2767,0,1233,0,7115
3700,2203,2275,0,3062,0,1629
3701,1499,331,0,2718,0,2117
3702,2587,2274,0,2902,0,1691
3703,3158,1563,0,1040,0,4690
3704,2693,826,0,1363,0,3130
3705,2168,2327,0,2816,0,1450
3706,86,2968,0,2166,0,6173
3707,1159,2919,0,1056,0,6096
3708,744,2141,0,3100,0,1176
3709,2489,1175,0,170,0,3648
3710,497,1287,0,711,0,4049
3711,2213,2160,0,3066,0,1571
3712,1191,375,0,2709,0,1756
3713,472,1949,0,3084,0,319
3714,221,235,0,979,0,419
3715,1639,1250,0,2039,0,4369
3716,2706,828,0,2050,0,3122
3717,288,149,0,1369,0,4858
3718,2075,1401,0,1885,0,4754
3719,1406,2178,0,1944,0,6613
3720,2241,521,0,2821,0,2207
3721,3237,1673,0,2740,0,5899
3722,2255,2418,0,2250,0,6753
3723,1266,1149,0,146,0,3724
3724,1551,47,0,1172,0,294
3725,2578,2670,0,1575,0,7006
3726,1480,465,0,2715,0,2073
3727,2653,1041,0,1502,0,3505
3728,785,317,0,2666,0,2225
3729,2879,915,0,983,0,3231
3730,2006,590,0,327,0,2790
3731,2632,1155,0,180,0,3786
3732,3148,1768,0,2987,0,5255
3733,782,1085,0,1125,0,4078
3734,1065,3205,0,338,0,6446
3735,716,3318,1,2191,0,6549
3736,1485,1854,0,657,0,7205
3737,554,2282,0,3091,0,893
3738,2050,460,0,1886,0,2433
3739,1676,164,0,2773,0,667
3740,1876,1204,0,1714,0,4122
3741,2613,1973,0,1446,0,7140
3742,3190,2399,0,1008,0,6732
3743,1330,2956,0,2425,0,6150
3744,566,2170,0,3098,0,862
3745,2219,2106,0,3066,0,1550
3746,3154,1447,0,496,0,4668
3747,1390,2636,0,130,0,6959
3748,1375,3349,0,1126,0,5953
3749,891,312,0,2689,0,1982
3750,3123,2512,0,1870,0,6836
3751,3243,43,0,1791,0,2886
3752,1836,844,0,2029,0,3448
3753,262,1659,0,1743,0,4892
3754,1271,3351,0,1026,0,5926
3755,968,2320,0,2834,0,1029
3756,2900,1410,0,2939,0,4775
3757,2542,1683,0,2868,0,5126
3758,3196,2994,0,551,0,6140
3759,74,3191,0,2392,0,6440
3760,2391,267,0,1186,0,4110
3761,3236,1114,0,446,0,4313
3762,950,2295,0,2842,0,1009
3763,1105,1556,0,2603,0,5646
3764,616,69,0,763,0,324
3765,2947,1155,0,2146,0,4386
3766,1193,466,0,2710,0,1760
3767,1902,972,0,1801,0,3037
3768,2232,890,0,226,0,3041
3769,2244,603,0,2097,0,2485
3770,1515,2253,0,3072,0,1314
3771,2061,165,0,1380,0,2957
3772,1788,2019,0,1257,0,582
3773,1882,2303,0,3116,0,1363
3774,523,1948,0,3144,0,165
3775,462,2359,0,3044,0,771
3776,2072,1109,0,606,0,4408
3777,1471,159,0,1789,0,2882
3778,2539,1915,0,2557,0,211
3779,999,2200,0,2836,0,976
3780,964,2340,0,2834,0,1035
3781,1524,2079,0,2717,0,1304
3782,605,1114,0,2032,0,4183
3783,2553,1839,0,2533,0,5575
3784,3057,1406,0,1222,0,4566
3785,2554,1825,0,2875,0,5202
3786,1480,451,0,2715,0,2069
3787,2885,2328,0,2935,0,1715
3788,1727,625,0,1107,0,2491
3789,3356,2284,0,3148,0,1162
3790,1370,3325,0,1031,0,5924
3791,2171,2229,0,2817,0,1379
3792,2137,2273,0,3057,0,1510
3793,2955,1369,0,1120,0,4641
3794,1681,269,0,715,0,264
3795,2046,143,0,1421,0,534
3796,1579,50,0,2085,0,4735
3797,1523,2347,0,3071,0,1326
3798,129,2138,0,2562,0,1294
3799,645,820,0,818,0,3426
3800,2789,398,0,2951,0,2022
3801,3217,1851,0,3008,0,5869
3802,480,283,0,454,0,558
3803,2003,585,0,332,0,2787
3804,1206,260,0,728,0,4523
3805,2810,2435,0,2319,0,6768
3806,2,2661,0,2263,0,6984
3807,2596,2774,0,952,0,5991
3808,884,351,0,2691,0,1990
3809,548,1673,0,2632,0,5613
3810,474,2317,0,462,0,767
3811,2408,104,0,2014,0,3332
3812,3279,3255,0,45,0,6500
3813,1951,61,0,1180,0,213
3814,2908,1743,0,2940,0,5351
3815,2039,1266,0,1358,0,4318
3816,69,2673,0,134,0,6961
3817,942,1657,0,2830,0,5406
3818,3214,1874,0,3009,0,5875
3819,426,2108,0,2496,0,738
3820,211,373,0,1867,0,457
3821,2492,1252,0,194,0,3668
3822,1700,190,0,1893,0,4562
3823,3403,2909,0,357,0,6089
3824,1913,3106,1,891,0,6295
3825,3296,2642,0,1573,0,6987
3826,1794,1571,0,2784,0,5068
3827,215,208,0,961,0,398
3828,1506,2305,0,3069,0,1320
3829,898,532,0,2696,0,2008
3830,3346,1272,0,262,0,4307
3831,2561,1786,0,2871,0,5177
3832,257,2129,0,3036,0,664
3833,2188,1664,0,2539,0,5759
3834,2378,263,0,1198,0,3980
3835,2722,295,0,819,0,497
3836,2552,2293,0,3132,0,1671
3837,2171,2270,0,2817,0,1414
3838,2428,479,0,2849,0,1882
3839,2483,705,0,1553,0,2697
3840,505,2282,0,2883,0,779
3841,3215,1407,0,579,0,4693
3842,90,2345,0,3075,0,630
3843,465,2257,0,3042,0,759
3844,3032,516,0,3002,0,1657
3845,94,2282,0,3075,0,621
3846,2199,1621,0,2545,0,5727
3847,1088,1187,0,1111,0,4459
3848,2542,1700,0,2868,0,5138
3849,2610,2506,0,1676,0,6792
3850,338,157,0,507,0,238
3851,2674,1311,0,443,0,4286
3852,803,490,0,2670,0,2112
3853,2345,927,0,639,0,2976
3854,2544,1617,0,2869,0,5100
3855,3424,3117,0,364,0,6320
3856,2706,820,0,2050,0,3120
3857,2189,1640,0,2539,0,5752
3858,1126,1112,0,2270,0,4025
3859,2574,2649,0,132,0,6995
3860,217,206,0,961,0,397
3861,1892,2132,0,3117,0,1340
3862,745,413,0,2661,0,2190
3863,1565,686,0,1305,0,2622
3864,2220,2151,0,3066,0,1563
3865,1323,3087,0,2282,0,6286
3866,1505,465,0,2720,0,2120
3867,1078,3063,0,2324,0,6259
3868,3307,1584,0,3031,0,15
3869,628,61,0,2055,0,305
3870,421,825,0,461,0,3342
3871,2170,2111,0,2814,0,1465
3872,2561,1770,0,2871,0,5172
3873,2417,528,0,2857,0,1905
3874,762,188,0,1981,0,5622
3875,3451,2688,0,1528,0,6964
3876,920,1101,0,1103,0,3941
3877,1568,2786,0,1141,0,7119
3878,2965,1801,0,2947,0,5824
3879,948,2275,0,2842,0,1000
3880,2702,345,0,2751,0,2338
3881,3219,1729,0,3010,0,5881
3882,2457,766,0,1245,0,2818
3883,878,2272,0,2733,0,1120
3884,1241,861,0,1996,0,3389
3885,2081,1218,0,1312,0,4420
3886,2159,1795,0,3155,0,4
3887,2198,1646,0,2545,0,5732
3888,2094,443,0,441,0,2449
3889,1473,50,0,2088,0,2864
3890,203,244,0,533,0,432
3891,1178,219,0,1043,0,2953
3892,3163,1426,0,2147,0,4662
3893,2694,515,0,2748,0,2308
3894,2706,834,0,2050,0,3124
3895,834,2298,0,2517,0,927
3896,2600,2423,0,206,0,6759
3897,218,255,0,978,0,428
3898,2865,1653,0,2922,0,5301
3899,1479,466,0,2715,0,2072
3900,2384,149,0,358,0,3492
3901,79,1987,0,125,0,6423
3902,734,350,0,2658,0,2200
3903,2234,709,0,310,0,2487
3904,592,1001,0,535,0,3088
3905,1446,841,0,292,0,3520
3906,829,16,0,2130,0,5709
3907,1183,159,0,2018,0,2924
3908,2296,721,0,1279,0,2528
3909,3142,1626,0,2990,0,5236
3910,240,2200,0,3035,0,700
3911,1256,1327,0,1732,0,3757
3912,2869,997,0,634,0,3209
3913,845,1020,0,546,0,3498
3914,214,184,0,962,0,383
3915,2907,361,0,2552,0,2366
3916,458,2132,0,3040,0,743
3917,2422,970,0,686,0,3078
3918,587,1316,0,690,0,4320
3919,2211,1759,0,2544,0,5783
3920,1031,73,0,2128,0,114
3921,1115,1657,0,2602,0,5673
3922,223,222,0,979,0,407
3923,2493,1339,0,148,0,3695
3924,3325,2218,0,1634,0,6653
3925,414,1221,0,1602,0,4461
3926,1390,2591,0,1518,0,6930
3927,344,62,0,514,0,220
3928,2669,1323,0,297,0,4290
3929,2112,408,0,1926,0,2411
3930,856,843,0,1766,0,3489
3931,1927,3222,0,1343,0,6448
3932,1477,332,0,2714,0,2066
3933,814,474,0,2673,0,2107
3934,2057,119,0,1379,0,513
3935,2047,339,0,200,0,2408
3936,2411,902,0,447,0,3064
3937,3384,2695,0,1697,0,5982
3938,3118,2182,0,1874,0,6617
3939,942,1607,0,2830,0,5396
3940,1731,718,0,1329,0,2503
3941,1938,39,0,779,0,166
3942,3235,1112,0,445,0,4311
3943,1517,2125,0,2713,0,1309
3944,91,1781,0,2580,0,5844
3945,2908,1774,0,2940,0,5357
3946,1856,1062,0,2040,0,3976
3947,1574,3057,1,670,0,6230
3948,1169,175,0,2415,0,2935
3949,2364,494,0,2919,0,1028
3950,214,177,0,962,0,377
3951,210,265,0,1866,0,437
3952,2862,1695,0,2928,0,5326
3953,3367,2190,0,1692,0,5937
3954,1570,2646,0,1212,0,6969
3955,2927,1604,0,2531,0,5475
3956,271,1141,0,2110,0,3580
3957,2723,77,0,778,0,4768
3958,1360,3353,0,1070,0,5935
3959,1694,152,0,714,0,4552
3960,939,1794,0,2828,0,5456
3961,2615,3141,1,2242,0,6310
3962,383,341,0,2645,0,2174
3963,1184,163,0,2018,0,2925
3964,2657,27,0,2096,0,2815
3965,1037,372,0,2588,0,2134
3966,2640,606,0,1362,0,2570
3967,2710,1293,0,2099,0,4278
3968,1279,685,0,637,0,2563
3969,178,527,0,2585,0,2241
3970,277,2085,0,3037,0,642
3971,2190,1624,0,2539,0,5744
3972,2607,2030,0,1645,0,6260
3973,158,3188,1,2351,0,6354
3974,3090,2042,0,2400,0,6589
3975,2602,1988,0,1582,0,6513
3976,603,1577,0,1749,0,4962
3977,3421,2115,0,380,0,1301
3978,810,331,0,2672,0,2098
3979,1093,2102,0,3079,0,1067
3980,2615,2859,1,1666,0,6020
3981,2082,1267,0,1320,0,4319
3982,13,3164,0,176,0,6345
3983,505,2152,0,2883,0,789
3984,1110,2070,0,3080,0,1058
3985,1506,2304,0,3069,0,1319
3986,1649,946,0,692,0,3351
3987,1445,2328,0,2523,0,1267
3988,80,2255,0,269,0,6671
3989,557,2116,0,3088,0,842
3990,1761,1828,0,673,0,5025
3991,464,2153,0,3041,0,751
3992,655,1531,0,2629,0,4974
3993,1531,2777,0,574,0,7135
3994,1169,169,0,2415,0,2930
3995,1279,1227,0,646,0,4093
3996,1990,1254,0,2122,0,4333
3997,694,2279,0,541,0,6681
3998,1022,64,0,2127,0,104
3999,942,1615,0,2830,0,5398
4000,371,352,0,2640,0,2171
4001,97,1615,0,2580,0,5826
4002,153,1975,0,113,0,6290
4003,444,2289,0,2505,0,713
4004,954,2296,0,2842,0,1010
4005,1460,1227,0,1495,0,4352
4006,3343,1826,0,243,0,6632
4007,2862,1679,0,2928,0,5335
4008,2637,1132,0,169,0,3770
4009,1395,2656,0,872,0,6977
4010,2938,1903,0,3045,0,240
4011,588,1158,0,752,0,4187
4012,1693,120,0,1167,0,4538
4013,1814,1114,0,631,0,4173
4014,2937,1730,0,2528,0,5537
4015,549,1627,0,2635,0,5606
4016,1570,2476,0,197,0,6804
4017,2873,1405,0,1737,0,4771
4018,1447,1112,0,764,0,4347
4019,1463,1504,0,1736,0,4870
4020,2511,436,0,2897,0,1725
4021,2615,3079,1,2240,0,6280
4022,483,152,0,284,0,4966
4023,2923,1600,0,2529,0,5473
4024,615,51,0,650,0,360
4025,2136,2302,0,3141,0,1742
4026,2600,2625,0,1652,0,6904
4027,240,2191,0,3035,0,692
4028,458,2131,0,3040,0,742
4029,2192,1598,0,2540,0,5705
4030,276,2170,0,3039,0,655
4031,1093,2101,0,3079,0,1066
4032,631,74,0,610,0,362
4033,2628,1314,0,474,0,3826
4034,1367,3334,0,814,0,5940
4035,239,2094,0,3035,0,670
4036,2688,1278,0,2099,0,4274
4037,540,1633,0,2638,0,5595
4038,508,2249,0,2886,0,809
4039,2684,699,0,760,0,2603
4040,1142,2551,0,1208,0,6869
4041,1533,149,0,2460,0,276
4042,3268,665,0,1094,0,2513
4043,47,1550,0,1753,0,4942
4044,914,3261,0,2306,0,6009
4045,1770,1506,0,2784,0,4991
4046,1468,214,0,729,0,2867
4047,2101,435,0,820,0,2441
4048,2932,1801,0,2534,0,5556
4049,693,3249,0,1270,0,6486
4050,2891,969,0,1296,0,3251
4051,1127,1103,0,2300,0,3999
4052,729,2283,0,3100,0,1193
4053,1745,454,0,2797,0,1696
4054,1977,1037,0,1352,0,3365
4055,743,2169,0,3100,0,1177
4056,656,992,0,1230,0,3548
4057,3302,1352,0,1340,0,4468
4058,717,3166,1,709,0,6361
4059,2775,827,0,782,0,3258
4060,1776,1507,0,2784,0,5022
4061,3415,3308,0,914,0,6526
4062,948,2276,0,2842,0,1001
4063,411,1228,0,1603,0,4450
4064,3379,2434,0,1693,0,5957
4065,2610,2537,0,1673,0,6846
4066,1058,1062,0,582,0,3884
4067,460,2048,0,3043,0,590
4068,1872,1229,0,995,0,4128
4069,723,363,0,2659,0,2189
4070,3043,1220,0,1333,0,3594
4071,3144,1801,0,2986,0,5263
4072,1580,56,0,2085,0,4739
4073,2028,1999,0,910,0,6551
4074,1301,2276,0,3111,0,1225
4075,1523,2351,0,3071,0,1328
4076,1838,1296,0,1244,0,4145
4077,2261,1286,0,624,0,4212
4078,1021,118,0,2123,0,138
4079,560,2103,0,3088,0,837
4080,2977,1620,0,3046,0,5802
4081,127,1781,0,2741,0,5909
4082,1822,833,0,1148,0,3451
4083,92,1774,0,2580,0,5842
4084,1442,2325,0,1681,0,6714
4085,1611,927,0,1214,0,2985
4086,427,2254,0,2499,0,709
4087,243,1074,0,542,0,3575
4088,1107,1705,0,2599,0,5694
4089,415,2350,0,2498,0,722
4090,2461,1361,0,183,0,4476
4091,2562,2368,0,3133,0,1678
4092,34,1520,0,2292,0,4920
4093,2907,389,0,2552,0,2374
4094,204,243,0,533,0,431
4095,1130,815,0,1793,0,3015
4096,1242,967,0,2063,0,3407
4097,2747,213,0,1843,0,4813
4098,304,3239,0,221,0,6397
4099,1678,133,0,2760,0,236
4100,2109,422,0,1097,0,2430
4101,2910,666,0,2062,0,2728
4102,211,369,0,1867,0,454
4103,2180,1889,0,2547,0,198
4104,2716,842,0,2449,0,3145
4105,1491,569,0,467,0,2531
4106,1323,3126,0,2403,0,6327
4107,2664,1227,0,223,0,4262
4108,2368,1318,0,697,0,3627
4109,478,205,0,453,0,553
4110,1558,768,0,735,0,2870
4111,1208,154,0,2464,0,4477
4112,1763,1545,0,2784,0,5055
4113,1882,2304,0,3116,0,1365
4114,219,234,0,979,0,418
4115,2224,2139,0,3067,0,1623
4116,3158,1557,0,1040,0,4687
4117,553,1855,0,2637,0,5636
4118,2964,1830,0,3050,0,5820
4119,543,1549,0,2631,0,5623
4120,2376,180,0,1147,0,3718
4121,3120,2059,0,1881,0,6566
4122,310,56,0,7,0,4843
4123,2866,1000,0,538,0,3259
4124,455,2362,0,457,0,1132
4125,1374,3355,0,1110,0,5918
4126,869,2613,0,1607,0,6908
4127,2571,2709,1,1515,0,7043
4128,1981,549,0,2806,0,1966
4129,2916,1830,0,2946,0,5384
4130,572,2290,0,3099,0,1007
4131,2546,1811,0,2866,0,5189
4132,2388,103,0,1165,0,3203
4133,1283,1094,0,1004,0,4089
4134,2064,1529,0,1885,0,4878
4135,2932,1798,0,2534,0,5554
4136,505,2124,0,2883,0,784
4137,3265,1281,0,1680,0,4296
4138,2652,936,0,1066,0,3517
4139,628,104,0,2055,0,310
4140,1167,240,0,1005,0,2938
4141,3166,991,0,636,0,3291
4142,2600,2263,0,206,0,6664
4143,1059,1127,0,1995,0,3890
4144,1108,1896,0,2601,0,192
4145,721,673,0,437,0,2548
4146,269,1533,0,1741,0,4883
4147,1488,227,0,2379,0,2842
4148,1176,15,0,1373,0,2909
4149,995,582,0,1013,0,2776
4150,2228,1774,0,2548,0,5792
4151,465,2254,0,3042,0,757
4152,1644,2282,0,2538,0,1334
4153,1826,1177,0,1223,0,4163
4154,2939,1593,0,192,0,5799
4155,3383,2706,0,1689,0,5985
4156,2702,369,0,2751,0,2341
4157,572,2289,0,3099,0,888
4158,2174,3013,1,1439,0,6192
4159,71,2776,0,947,0,7134
4160,2683,945,0,719,0,3142
4161,2900,1435,0,2939,0,4780
4162,1494,570,0,468,0,2533
4163,641,1020,0,689,0,3553
4164,1948,85,0,1584,0,181
4165,2498,1168,0,209,0,3652
4166,3149,1752,0,2994,0,5250
4167,1366,3309,0,1898,0,5921
4168,1298,1082,0,1773,0,4086
4169,2908,978,0,2034,0,3244
4170,2857,1345,0,1830,0,4508
4171,1427,2529,0,360,0,6856
4172,2493,1335,0,148,0,3693
4173,1949,62,0,1180,0,214
4174,645,873,0,818,0,3427
4175,3047,1224,0,1334,0,3602
4176,2542,1675,0,2868,0,5142
4177,3143,1598,0,2989,0,5229
4178,2359,547,0,2917,0,1175
4179,2885,1003,0,1250,0,3214
4180,868,2171,1,911,0,6637
4181,47,1546,0,1753,0,4937
4182,2301,136,0,2417,0,2512
4183,1490,568,0,466,0,2530
4184,3435,2007,0,121,0,6463
4185,2856,3262,0,248,0,6489
4186,538,1620,0,2638,0,5589
4187,660,1524,0,2629,0,4970
4188,2213,2159,0,3066,0,1569
4189,1026,44,0,2129,0,84
4190,3250,521,0,3017,0,2060
4191,2664,953,0,222,0,3157
4192,698,2962,0,250,0,6142
4193,3216,1393,0,792,0,4691
4194,223,218,0,979,0,404
4195,2700,535,0,2747,0,2331
4196,1000,2382,0,2837,0,1051
4197,2426,312,0,2850,0,1787
4198,2139,1123,0,1368,0,4308
4199,1631,3202,0,2330,0,6368
4200,2398,178,0,1204,0,3800
4201,2860,1794,0,2925,0,5367
4202,2380,62,0,559,0,3009
4203,3167,942,0,693,0,3281
4204,1542,254,0,1137,0,3556
4205,2384,143,0,358,0,3446
4206,2480,710,0,1554,0,2698
4207,2027,2003,0,1439,0,6170
4208,1776,1675,0,2784,0,5019
4209,2675,1157,0,544,0,4260
4210,560,2101,0,3088,0,834
4211,2869,885,0,632,0,3195
4212,1269,1151,0,146,0,3725
4213,823,170,0,626,0,9
4214,2496,1096,0,162,0,3632
4215,3187,2533,0,300,0,6843
4216,3305,2067,0,3024,0,599
4217,780,352,0,2665,0,2223
4218,3172,833,0,2030,0,3317
4219,1738,420,0,2791,0,1689
4220,1821,1147,0,1101,0,4150
4221,2895,1448,0,2943,0,4785
4222,2467,849,0,1547,0,3055
4223,47,1545,0,1753,0,4943
4224,2910,672,0,2062,0,2731
4225,2607,1981,0,1645,0,6061
4226,1719,488,0,2793,0,1713
4227,1496,669,0,902,0,2534
4228,3123,2276,0,1869,0,6688
4229,1998,1104,0,1364,0,3913
4230,3413,3031,0,29,0,6218
4231,2600,2476,0,1651,0,6789
4232,942,1616,0,2830,0,5399
4233,1228,813,0,762,0,3379
4234,3218,1422,0,959,0,4705
4235,2026,2686,0,1435,0,7016
4236,557,2115,0,3088,0,841
4237,1758,2144,0,3063,0,1618
4238,2949,1166,0,2146,0,4388
4239,474,2318,0,462,0,768
4240,3221,1445,0,1501,0,4708
4241,2600,2524,0,1651,0,6799
4242,849,866,0,546,0,3495
4243,2023,1243,0,1924,0,4436
4244,2227,1614,0,2546,0,5740
4245,3167,929,0,693,0,3278
4246,2703,620,0,1906,0,2590
4247,3248,946,0,1315,0,3357
4248,2493,1332,0,148,0,3691
4249,2467,852,0,1547,0,3056
4250,999,2191,0,2836,0,970
4251,1122,1086,0,1249,0,4010
4252,3221,1892,0,3006,0,254
4253,116,1212,0,635,0,3903
4254,979,1945,0,2844,0,186
4255,2807,3202,0,834,0,6450
4256,3417,2759,1,397,0,7104
4257,2415,1531,0,1505,0,4588
4258,672,1556,0,2629,0,4989
4259,1799,1520,0,2784,0,5043
4260,997,2141,0,2833,0,946
4261,2668,519,0,2744,0,2327
4262,339,161,0,509,0,243
4263,540,1632,0,2638,0,5594
4264,3453,2275,0,2180,0,6689
4265,1955,151,0,2012,0,135
4266,1791,1576,0,2784,0,5069
4267,2320,514,0,2904,0,2091
4268,2637,1169,0,169,0,3777
4269,210,266,0,1866,0,438
4270,1423,2405,0,2266,0,6737
4271,273,1164,0,1807,0,3584
4272,465,2260,0,3042,0,760
4273,837,2172,0,2520,0,918
4274,2896,1732,0,2938,0,5341
4275,890,310,0,2687,0,1981
4276,993,572,0,1014,0,2773
4277,339,160,0,509,0,241
4278,2428,475,0,2849,0,1880
4279,294,533,0,2606,0,2082
4280,1580,42,0,2085,0,4721
4281,1410,2783,0,887,0,7062
4282,991,2149,0,2843,0,951
4283,977,2349,0,2834,0,1040
4284,1404,2478,0,2322,0,6826
4285,2733,153,0,1243,0,4897
4286,2045,129,0,1427,0,523
4287,1574,3183,1,668,0,6234
4288,1780,1674,0,2784,0,5088
4289,1323,3134,0,2173,0,6328
4290,95,2288,0,3075,0,622
4291,2171,2264,0,2817,0,1409
4292,1585,541,0,2684,0,2349
