row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,aggregaterating,page_url
2043,1578,1163,1129,0,4585,1,2,0,1,3816
2044,875,1341,1307,0,5296,1,2,0,0,5814
2045,2691,1208,1176,0,1614,1,2,0,0,5767
2046,7691,1079,1044,0,5296,1,2,0,0,5321
2047,7520,1079,1046,0,5296,1,2,0,1,3278
2048,858,1073,1038,0,1449,1,2,0,0,7536
2049,4245,1144,1112,0,4000,1,2,0,1,6516
2050,2357,1136,1101,0,790,1,2,0,0,1188
2051,4498,1051,1022,0,4137,1,2,0,1,8382
2052,2176,1451,1414,0,3080,1,2,0,1,1088
2053,2433,1011,973,0,5296,1,2,0,1,3634
2054,8578,1171,1148,0,5296,1,2,0,1,5440
2055,1633,1103,1070,0,5296,1,2,0,1,5561
2056,4385,1138,1102,0,4518,1,2,0,0,7465
2057,7822,1117,1080,0,411,1,2,0,1,3527
2058,5462,1046,1012,0,3834,1,2,0,1,6104
2059,107,1476,1439,0,2675,1,2,0,0,7852
2060,7589,1011,979,0,5296,1,2,0,1,3304
2061,5421,992,956,0,5296,1,2,0,1,3619
2062,1640,995,959,0,5296,1,2,0,1,3077
2063,6220,1140,1106,0,5296,1,2,0,1,4023
2064,7430,290,283,0,1723,3,3,1,1,8826
2065,4528,1089,1054,0,1296,1,2,0,0,6371
2066,8440,1413,1376,0,5296,1,2,0,1,3293
2067,1108,706,683,0,345,1,2,0,1,108
2068,3315,1207,1173,0,5296,1,2,0,1,2726
2069,3824,1482,1446,0,5296,1,2,0,1,6791
2070,1240,1438,1403,0,494,1,2,0,0,7111
2071,6315,481,460,0,2190,1,2,0,1,8047
2072,309,1129,1093,0,162,1,2,0,0,339
2073,599,1261,1227,0,254,1,2,0,0,204
2074,1643,673,656,0,5296,1,2,0,1,5525
2075,7016,1357,1323,0,5296,1,2,0,0,8224
2076,8481,1171,1136,0,1723,3,3,1,1,8932
2077,7143,1060,1029,0,4614,1,2,0,0,8333
2078,2458,1259,1225,0,1723,3,3,1,1,8799
2079,5104,1045,1010,0,1723,3,3,1,1,8799
2080,5816,1060,1031,0,5296,1,2,0,1,5289
2081,8530,77,73,0,4407,1,2,0,1,9174
2082,6112,990,952,0,5296,1,2,0,1,1716
2083,2377,1031,997,0,799,1,2,0,0,4191
2084,8151,1055,1022,0,5296,1,2,0,0,8732
2085,2730,887,854,0,5296,1,2,0,1,3350
2086,6640,785,746,1,5296,2,2,0,1,4966
2087,4487,1167,1131,0,4689,1,2,0,1,6716
2088,246,1465,1430,0,5296,1,2,0,1,1510
2089,3560,1023,990,0,1283,1,2,0,1,3074
2090,3730,1080,1047,0,2421,1,2,0,1,4643
2091,5002,1163,1129,1,1160,2,2,0,0,7174
2092,4930,1221,1187,0,5296,3,2,1,0,7197
2093,6384,1144,1112,0,5296,1,2,0,1,5165
2094,3830,1055,1023,0,5296,1,2,0,1,3928
2095,3588,1051,1018,0,1658,1,2,0,1,3052
2096,7874,1410,1372,0,981,1,2,0,0,8630
2097,8657,905,872,0,556,1,0,0,0,9227
2098,535,1079,1048,0,5279,1,2,0,1,173
2099,4470,1311,1277,0,3639,1,2,0,1,6707
2100,3592,1027,993,0,5296,1,2,0,1,3158
2101,6825,1330,1297,0,4087,1,2,0,0,8175
2102,5546,984,945,0,5296,1,2,0,1,4721
2103,8661,1373,1339,0,235,1,2,0,0,5961
2104,6901,1100,1069,0,3680,1,2,0,1,4371
2105,7922,1250,1215,0,5296,1,2,0,0,6328
2106,5022,1147,1112,0,1810,1,2,0,0,7191
2107,2512,995,956,1,5296,2,2,0,1,2333
2108,4767,1012,980,0,5296,1,2,0,1,3269
2109,2499,1224,1192,0,889,1,2,0,1,5732
2110,2693,1009,972,0,1231,1,2,0,1,1747
2111,2635,970,945,0,5296,1,2,0,1,4565
2112,7101,1149,1112,0,5296,1,2,0,1,1293
2113,6207,1029,996,0,2110,1,2,0,1,4685
2114,3207,1231,1199,0,3251,0,2,0,0,7914
2115,6906,1446,1410,0,5296,1,2,0,1,8307
2116,4266,1333,1298,0,1313,1,2,0,0,6509
2117,3000,1101,1067,0,5296,1,2,0,1,4334
2118,1807,1513,1476,0,3005,1,2,0,0,7267
2119,7703,1067,1034,0,3227,1,2,0,0,5970
2120,3451,774,734,0,5296,1,2,0,0,7490
2121,7048,1074,1039,0,2393,1,2,0,0,2853
2122,6261,984,951,0,5296,1,2,0,0,2921
2123,2488,1277,1246,0,883,1,2,0,0,5706
2124,3900,1207,1176,0,2436,1,2,0,0,6682
2125,6769,1192,1160,0,4099,1,2,0,0,5350
2126,5110,1332,1300,0,3744,1,2,0,0,7142
2127,7427,1122,1085,0,3220,1,2,0,0,8496
2128,845,307,299,0,2818,1,2,0,1,9027
2129,5267,1072,1037,0,4444,0,0,0,1,7416
2130,4811,1349,1314,0,353,1,2,0,0,7074
2131,687,847,815,0,2650,1,2,0,0,4259
2132,364,951,915,0,5135,1,2,0,0,1880
2133,155,1011,980,0,5296,1,2,0,1,4140
2134,120,1009,975,0,5296,1,2,0,1,4666
2135,4809,1453,1420,0,1608,1,2,0,0,2099
2136,6205,914,882,0,4508,1,2,0,1,5028
2137,2622,1033,1002,0,5296,1,2,0,1,8264
2138,7145,101,97,0,4188,1,2,0,1,804
2139,1037,1188,1156,0,4650,1,2,0,1,360
2140,7070,1274,1240,0,1632,1,2,0,0,8286
2141,2890,1074,1039,0,5296,1,2,0,1,5893
2142,7549,995,965,0,5296,1,2,0,1,2969
2143,1528,1264,1230,0,5296,1,2,0,1,3486
2144,360,1131,1101,0,5296,1,2,0,1,2958
2145,3895,1522,1485,0,1452,1,2,0,0,6836
2146,8577,1016,984,0,5296,1,2,0,1,3155
2147,3471,1424,1389,0,1246,1,2,0,0,6278
2148,779,1072,1041,0,3904,1,2,0,1,7601
2149,1975,1025,991,0,527,1,2,0,0,1902
2150,506,1124,1087,0,231,1,2,0,0,126
2151,6952,1212,1180,0,5296,1,2,0,1,2191
2152,749,1165,1132,0,652,1,2,0,1,5842
2153,3635,1219,1187,0,211,1,2,0,1,4622
2154,1382,1354,1321,0,5296,1,2,0,0,8468
2155,5338,1529,1493,0,5296,3,2,1,0,7372
2156,1215,1117,1080,0,2871,1,2,0,1,583
2157,6352,1129,1093,0,2206,1,2,0,0,5725
2158,3721,1153,1122,0,1366,1,2,0,0,6873
2159,2017,517,497,0,667,1,2,0,0,969
2160,2847,1245,1209,0,5296,1,2,0,1,5378
2161,3753,960,922,0,3483,1,2,0,1,2535
2162,4379,948,912,0,1534,1,2,0,0,6608
2163,5392,1453,1420,0,2240,1,2,0,1,7391
2164,6052,989,951,0,3815,1,2,0,1,1623
2165,2816,1022,990,0,5296,1,2,0,1,3519
2166,5505,1218,1186,0,1961,1,2,0,0,7510
2167,66,1004,971,0,2663,1,2,0,1,2606
2168,680,1248,1212,0,5296,0,2,0,1,8174
2169,8517,1457,1423,0,1723,3,3,1,1,8838
2170,5598,1101,1068,0,3897,1,2,0,0,4706
2171,1286,1158,1129,0,1752,1,2,0,0,543
2172,3368,1154,1118,0,5296,3,2,1,0,6226
2173,1264,1559,1526,0,438,1,2,0,0,512
2174,1151,1067,1033,0,2703,1,2,0,1,3024
2175,413,1040,1009,0,5296,1,2,0,1,1885
2176,5493,1504,1468,0,5296,1,2,0,1,2654
2177,661,1221,1188,0,5296,0,2,0,0,9211
2178,846,1192,1166,0,3071,1,2,0,1,3285
2179,2450,1147,1114,0,876,1,2,0,1,5625
2180,5664,1072,1037,0,484,1,2,0,1,7629
2181,4932,1221,1187,0,1785,1,2,0,0,7199
2182,8098,1060,1032,0,3294,1,2,0,1,5193
2183,2470,1045,1010,0,5296,1,2,0,1,3534
2184,1900,946,913,0,5296,1,2,0,1,3004
2185,1275,1126,1087,0,1819,1,2,0,0,532
2186,562,937,902,0,1061,1,2,0,1,2159
2187,6103,1120,1084,0,5296,1,2,0,1,4610
2188,4127,1061,1031,0,5296,1,2,0,1,55
2189,5232,279,273,0,1901,1,2,0,1,7303
2190,691,1218,1186,0,5296,1,2,0,1,4170
2191,3879,411,394,0,1445,1,2,0,0,6762
2192,1976,1239,1206,0,913,1,2,0,0,7895
2193,5287,1460,1424,0,1888,1,2,0,1,7504
2194,607,853,818,0,1723,3,3,1,1,8802
2195,1414,823,789,0,5296,1,2,0,0,4890
2196,7254,1101,1066,0,2496,1,2,0,1,2132
2197,2784,1023,991,0,5296,1,2,0,1,4697
2198,4749,1214,1182,0,5296,1,2,0,1,5636
2199,2544,987,951,0,5296,3,2,1,0,5639
2200,6010,990,959,0,5296,1,2,0,1,3310
2201,5021,1147,1112,0,1809,1,2,0,1,7190
2202,7967,1127,1089,0,5296,1,2,0,1,1526
2203,6822,900,866,0,1915,0,2,0,0,1935
2204,2598,1323,1288,1,4895,2,2,0,1,2177
2205,1270,1074,1039,0,241,1,2,0,1,517
2206,5854,1034,1002,0,5296,1,2,0,1,2031
2207,5273,990,952,0,5296,1,2,0,1,3666
2208,4179,1060,1025,0,1286,1,2,0,0,6439
2209,8493,1444,1408,0,5296,1,2,0,1,2288
2210,7247,1196,1160,0,1655,0,2,0,1,4411
2211,7295,1160,1131,0,3758,1,2,0,0,7154
2212,8652,1023,989,0,3770,1,2,0,1,1600
2213,3418,815,777,0,5296,1,2,0,1,5214
2214,3755,1026,993,0,5296,1,2,0,1,1823
2215,625,1022,990,0,5296,1,2,0,0,3963
2216,2820,1534,1499,0,3223,1,2,0,1,4905
2217,5896,1129,1091,0,5296,1,2,0,1,3974
2218,6498,1073,1040,0,4053,1,2,0,0,7960
2219,5033,1202,1169,0,2535,1,2,0,1,3302
2220,2224,1368,1335,0,5296,1,2,0,0,1221
2221,4810,1131,1091,0,3722,1,2,0,0,5839
2222,615,998,959,0,5296,1,2,0,1,1461
2223,7537,1457,1423,0,5296,1,2,0,1,5278
2224,2898,605,585,0,1877,1,2,0,0,5909
2225,6971,1280,1248,0,4142,1,2,0,0,8446
2226,1823,935,902,0,3009,1,2,0,0,897
2227,7804,1147,1112,0,5172,0,2,0,0,5147
2228,8227,1196,1171,0,5043,1,2,0,0,8773
2229,715,1045,1012,0,5296,1,2,0,1,3912
2230,8306,1025,991,0,5296,1,2,0,1,4670
2231,3201,905,871,0,5296,1,2,0,1,1916
2232,5187,1274,1240,1,5296,2,2,0,1,4688
2233,1362,115,112,0,466,1,2,0,1,609
2234,995,1095,1058,0,298,1,2,0,1,323
2235,3458,1188,1155,0,1243,1,2,0,1,2221
2236,4963,1527,1489,0,1787,1,2,0,1,4877
2237,928,992,965,0,5296,1,2,0,1,277
2238,5240,975,939,0,5296,1,2,0,1,2950
2239,515,1352,1317,0,5296,3,2,1,0,159
2240,7591,1096,1059,0,5296,0,2,0,0,8570
2241,2266,931,896,0,3097,0,2,0,1,1122
2242,5860,1221,1188,0,3927,1,2,0,0,7583
2243,2402,1118,1080,0,5296,1,2,0,0,1208
2244,7221,119,115,0,4206,1,2,0,1,8396
2245,2892,1196,1169,0,2347,1,2,0,1,1254
2246,8145,1141,1110,0,4012,1,2,0,1,2547
2247,2709,995,959,0,5296,1,2,0,1,3820
2248,4282,1050,1022,0,5296,1,2,0,1,4440
2249,7846,1508,1471,0,5296,3,2,1,0,5753
2250,4504,1050,1022,0,4146,1,2,0,1,2702
2251,6767,1171,1136,0,5296,1,2,0,1,8430
2252,2559,1121,1084,0,870,1,2,0,1,1491
2253,621,1165,1132,0,270,1,2,0,0,224
2254,1015,1175,1148,0,304,1,2,0,0,345
2255,7336,1058,1024,0,4232,1,2,0,1,1906
2256,7115,978,939,0,5296,1,2,0,1,3719
2257,2210,1167,1132,0,5296,1,2,0,0,1179
2258,5210,1452,1418,0,5296,1,2,0,0,794
2259,6116,371,357,0,2078,1,2,0,1,6116
2260,6577,995,959,0,5296,1,2,0,1,2331
2261,2062,1088,1052,0,5296,1,2,0,0,3793
2262,4017,1009,972,0,5296,1,2,0,1,3022
2263,183,1474,1440,0,126,1,2,0,0,127
2264,416,1312,1280,0,5296,1,2,0,1,1791
2265,7807,1336,1301,0,3328,1,2,0,0,6198
2266,6289,853,818,0,5296,1,2,0,1,5333
2267,862,1149,1114,0,3876,1,2,0,1,2148
2268,4414,1082,1048,0,4441,1,2,0,0,7743
2269,2024,422,404,0,668,1,2,0,1,5749
2270,486,516,496,1,39,2,2,0,1,5785
2271,5832,882,848,0,2029,1,2,0,0,7576
2272,1271,93,90,0,2891,1,2,0,1,526
2273,4297,1214,1181,0,3585,1,2,0,1,839
2274,2765,1196,1166,0,1753,1,2,0,1,2114
2275,6939,1131,1091,0,5296,1,2,0,1,2353
2276,5031,970,930,0,5296,1,2,0,1,2426
2277,5695,1116,1080,0,3879,1,2,0,1,3940
2278,4152,359,344,0,1504,1,2,0,1,6321
2279,4745,1425,1388,0,5194,1,2,0,0,6957
2280,6119,1192,1160,0,4494,1,2,0,1,7760
2281,932,1496,1461,0,5296,1,2,0,0,1702
2282,4942,975,936,1,5296,2,2,0,1,2707
2283,6595,1390,1356,0,5296,1,2,0,0,7957
2284,7653,1229,1195,0,5296,1,2,0,1,8600
2285,1511,1061,1029,0,2008,1,2,0,1,1344
2286,2541,1188,1156,0,1078,1,2,0,0,5631
2287,1475,1219,1186,0,4904,1,2,0,1,4176
2288,3249,1051,1018,0,5296,1,2,0,1,3528
2289,7800,490,469,1,5203,2,2,0,1,4983
2290,4381,1140,1102,0,5186,1,2,0,0,6568
2291,7332,1204,1169,0,1136,1,2,0,1,3724
2292,5742,1133,1093,0,4738,1,2,0,1,4107
2293,6779,1384,1349,0,5296,3,2,1,0,1044
2294,4186,1243,1208,0,5296,1,2,0,1,6462
2295,2305,1202,1169,0,5296,1,2,0,1,3742
2296,546,1167,1132,0,810,1,2,0,0,6149
2297,4754,1111,1075,0,1575,1,2,0,1,3952
2298,5264,1041,1005,0,5296,1,2,0,1,5198
2299,6702,450,431,0,2325,0,2,0,1,8093
2300,6172,1239,1207,0,5296,1,2,0,1,3130
2301,3396,1153,1116,0,3339,1,2,0,0,6207
2302,4780,826,792,0,5296,1,2,0,0,7021
2303,7868,1296,1261,0,3780,1,2,0,0,7254
2304,7903,1302,1266,0,5296,1,2,0,0,7717
2305,6448,803,766,0,5296,1,2,0,0,7935
2306,786,1054,1022,0,5296,1,2,0,1,4492
2307,554,1042,1006,1,5296,2,2,0,1,2296
2308,8233,1432,1397,0,5049,1,2,0,0,8786
2309,7140,937,904,0,2609,1,2,0,0,8366
2310,5218,1237,1201,0,5296,1,2,0,1,4204
2311,983,1356,1321,0,4580,1,2,0,0,295
2312,5656,902,868,0,5296,1,2,0,1,7622
2313,7085,1219,1186,0,2437,1,2,0,0,8294
2314,6829,1175,1155,0,2465,1,2,0,0,8180
2315,8025,393,379,0,4992,1,2,0,1,8684
2316,6803,1517,1480,0,5296,1,2,0,1,8163
2317,7590,1225,1192,0,5296,1,2,0,1,8583
2318,7912,928,895,0,5296,1,2,0,1,2162
2319,7232,1009,980,0,5296,1,2,0,1,8398
2320,8476,1229,1195,0,5296,1,2,0,1,9149
2321,389,1045,1014,0,2726,1,2,0,1,481
2322,4695,1114,1078,0,36,1,2,0,1,3437
2323,4361,1254,1220,0,1702,1,2,0,1,6580
2324,1530,978,945,0,5296,1,2,0,1,3500
2325,7748,1265,1236,0,5296,1,2,0,1,3665
2326,409,201,194,0,2732,1,2,0,1,47
2327,3754,1210,1175,0,5296,1,2,0,1,3669
2328,5908,1012,975,1,5296,2,2,0,1,4380
2329,7744,1021,989,0,5296,1,2,0,1,4714
2330,3496,940,904,0,5296,3,2,1,0,635
2331,6945,1012,975,1,5296,2,2,0,1,3642
2332,635,1237,1201,0,5296,1,2,0,1,4198
2333,4672,1540,1503,0,3448,1,2,0,0,7002
2334,8211,970,936,0,5296,1,2,0,1,3237
2335,6296,1016,987,0,5296,1,2,0,1,2534
2336,3277,1347,1312,0,2768,1,2,0,0,6150
2337,2832,1160,1129,0,1044,1,2,0,0,5829
2338,8013,1301,1266,0,4313,1,2,0,0,8127
2339,126,1025,991,0,5296,1,2,0,1,2597
2340,4444,1372,1337,0,2736,1,2,0,0,6662
2341,401,1034,1002,0,5296,1,2,0,1,2721
2342,1098,1025,993,0,5296,1,2,0,1,4438
2343,3243,1017,985,0,5296,1,2,0,1,3481
2344,8213,804,769,0,5296,1,2,0,1,5282
2345,293,1175,1156,0,5296,1,2,0,1,4770
2346,4735,1151,1116,0,657,0,2,0,0,4874
2347,4551,1037,1008,0,5296,1,2,0,1,5521
2348,3898,1229,1192,0,5296,1,2,0,1,6357
2349,5020,1212,1178,0,1811,1,2,0,1,7189
2350,8599,1391,1356,0,5085,1,2,0,0,9194
2351,5221,1163,1132,0,5139,1,2,0,1,5109
2352,5281,1371,1337,0,1070,1,2,0,0,7413
2353,43,1271,1239,0,2656,1,2,0,1,13
2354,5188,1011,975,0,1015,0,2,0,1,264
2355,1627,1016,980,0,4942,1,2,0,1,1921
2356,1750,1061,1032,0,2949,1,2,0,1,798
2357,5166,1036,1002,0,5296,1,2,0,0,7397
2358,3551,1011,975,0,5296,1,2,0,1,5015
2359,4895,1208,1178,0,741,1,2,0,0,7118
2360,879,1158,1127,0,4429,1,2,0,1,4099
2361,4001,1038,1008,0,5296,1,2,0,1,3091
2362,1486,1289,1255,1,5296,2,2,0,1,4606
2363,5397,1144,1114,0,5296,1,2,0,1,2386
2364,8112,680,658,0,5296,1,2,0,1,8728
2365,7648,1063,1032,0,5296,1,2,0,1,2897
2366,3737,1537,1500,0,4845,1,2,0,0,6981
2367,3295,386,372,0,3669,1,2,0,0,9015
2368,1513,1171,1148,0,5296,1,2,0,1,4228
2369,5925,1027,991,0,5296,1,2,0,1,4508
2370,2918,1008,980,0,5296,1,2,0,1,2850
2371,8048,1305,1273,0,4994,1,2,0,0,9161
2372,4530,1095,1063,0,5296,1,2,0,1,2740
2373,6081,1041,1009,0,3986,1,2,0,1,3469
2374,328,1149,1112,0,5296,1,2,0,1,3921
2375,138,440,421,0,118,1,2,0,1,75
2376,2736,1479,1443,0,2873,1,2,0,0,5798
2377,1858,957,925,0,5296,1,2,0,1,4238
2378,4684,1009,991,0,5296,1,2,0,1,3714
2379,6947,1070,1038,0,4138,1,2,0,1,5018
2380,8157,1231,1197,0,2369,1,2,0,1,218
2381,33,1023,987,0,5296,1,2,0,1,2317
2382,6578,1120,1082,0,4683,0,2,0,1,3791
2383,3545,970,939,0,5296,1,2,0,1,4237
2384,2435,1009,975,0,5296,1,2,0,1,3316
2385,8009,1334,1300,0,4309,1,2,0,0,8667
2386,4360,1393,1357,0,2739,1,2,0,0,6613
2387,3806,892,859,0,5296,1,2,0,0,383
2388,4328,1167,1131,0,1524,0,2,0,0,6542
2389,2959,1058,1023,0,2352,1,2,0,1,1494
2390,7024,1099,1063,0,5296,1,2,0,1,2594
2391,6426,1467,1432,0,63,1,2,0,1,4061
2392,6184,1202,1166,0,5296,1,2,0,0,7801
2393,3963,911,879,0,2647,1,2,0,1,1878
2394,1936,1113,1074,1,501,2,2,0,1,4880
2395,5309,824,788,1,5253,2,2,0,0,3848
2396,5669,1029,997,0,5296,1,2,0,1,1352
2397,4789,978,939,0,5296,1,2,0,0,3078
2398,532,892,858,0,2412,1,2,0,0,5955
2399,945,1147,1114,0,4293,1,2,0,1,4368
2400,4569,1252,1219,0,3666,1,2,0,1,2652
2401,2351,918,883,0,788,1,2,0,1,4653
2402,4595,1124,1087,0,248,1,2,0,0,6069
2403,8041,1225,1208,0,90,1,2,0,0,131
2404,4697,1214,1181,0,3702,1,2,0,1,2383
2405,446,1108,1095,1,1210,2,2,0,1,1649
2406,2122,1244,1210,0,701,1,2,0,0,1026
2407,1825,1244,1210,0,3313,1,2,0,0,8350
2408,7568,1253,1218,1,1012,2,2,0,1,3324
2409,163,989,956,0,5296,1,2,0,1,2980
2410,7803,1253,1219,0,5296,1,2,0,0,7420
2411,1710,1465,1428,0,2127,1,2,0,0,767
2412,8444,1175,1148,0,5209,1,2,0,1,9123
2413,5458,1041,1005,0,2043,1,2,0,1,4465
2414,978,1022,987,0,5296,1,2,0,1,3464
2415,5644,1136,1101,0,4909,1,2,0,1,7616
2416,6138,1210,1175,0,2978,1,2,0,1,1532
2417,8175,1026,990,0,5296,1,2,0,1,2640
2418,4309,1147,1114,0,1523,1,2,0,1,6805
2419,1279,1529,1492,0,835,1,2,0,0,537
2420,4783,1067,1040,0,3798,1,2,0,1,3517
2421,4523,1089,1055,0,1588,1,2,0,0,6734
2422,4676,1245,1210,0,5296,1,2,0,1,7520
2423,2131,1171,1148,0,2980,1,2,0,1,2851
2424,2958,1242,1206,0,3224,1,2,0,0,5940
2425,7993,1079,1046,0,4965,1,2,0,0,8655
2426,7902,1149,1112,0,3963,1,2,0,0,5635
2427,1960,94,89,0,3031,1,2,0,1,945
2428,7483,1077,1043,0,5296,1,2,0,1,4209
2429,6833,1462,1427,0,2597,1,2,0,0,8182
2430,4840,1440,1405,0,1761,1,2,0,0,7098
2431,7957,1428,1391,0,5296,1,2,0,1,9012
2432,1529,1175,1151,0,1751,1,2,0,1,784
2433,8601,1225,1192,0,5296,3,2,1,0,9208
2434,2664,397,383,0,956,1,2,0,1,5735
2435,2951,1055,1022,0,3222,1,2,0,1,5938
2436,596,1044,1012,0,5296,1,2,0,1,3341
2437,2326,1299,1264,0,1723,3,3,1,1,8923
2438,3445,1210,1176,0,1723,3,3,1,1,8923
2439,5607,1061,1025,0,5296,1,2,0,1,2486
2440,6733,1204,1170,0,5296,1,2,0,0,8120
2441,218,1163,1132,0,139,1,2,0,1,9116
2442,1374,1068,1034,0,921,1,2,0,0,619
2443,5499,1054,1018,0,3848,0,2,0,1,7460
2444,2143,1309,1275,0,5005,1,2,0,0,1047
2445,2913,1512,1475,0,1079,1,2,0,0,6017
2446,6561,1242,1207,0,5296,1,2,0,1,8018
2447,103,957,921,0,5296,1,2,0,1,3134
2448,3619,1028,996,0,1339,1,2,0,1,5271
2449,4515,745,711,0,5296,1,2,0,1,8601
2450,3242,1160,1124,1,5296,2,2,0,1,3847
2451,2825,1048,1032,0,1657,1,2,0,1,3549
2452,6719,1023,990,0,5296,1,2,0,1,3755
2453,2106,1097,1063,0,696,1,2,0,1,4036
2454,5326,1096,1063,0,226,1,2,0,1,4218
2455,6300,364,348,0,2185,1,2,0,0,7955
2456,2614,176,171,0,926,1,2,0,0,5647
2457,6087,1144,1110,0,3987,1,2,0,1,7762
2458,6485,1393,1358,0,258,1,2,0,1,7970
2459,5731,1511,1473,0,3887,1,2,0,0,7735
2460,1653,1127,1089,0,4520,1,2,0,0,1085
2461,6128,1562,1529,0,5296,1,2,0,0,7771
2462,194,1016,979,0,826,1,2,0,1,1250
2463,1227,1072,1065,0,940,1,2,0,1,3031
2464,1099,1475,1439,0,5296,1,2,0,1,3835
2465,3065,1158,1127,0,1131,1,2,0,0,6032
2466,2204,1225,1195,0,724,1,2,0,0,1132
2467,4124,1501,1464,0,1498,1,2,0,0,6406
2468,5530,1299,1267,0,1975,1,2,0,0,7495
2469,7720,893,859,0,2901,1,2,0,1,8638
2470,6003,1155,1124,0,5136,1,2,0,1,3436
2471,3958,911,879,0,24,1,2,0,1,3999
2472,2094,1155,1124,0,1106,1,2,0,1,8126
2473,8457,1167,1131,0,5296,1,2,0,0,9138
2474,8600,1386,1351,0,5251,1,2,0,0,8694
2475,4075,1147,1112,0,3636,1,2,0,1,6726
2476,5372,1022,989,0,5296,1,2,0,1,2117
2477,7423,1011,980,0,5296,1,2,0,1,2761
2478,4461,1192,1160,0,3631,1,2,0,1,6664
2479,1842,1467,1433,0,2919,1,2,0,1,2355
2480,3778,1050,1022,0,4498,1,2,0,1,3051
2481,4007,1317,1282,0,3496,1,2,0,0,6351
2482,6437,1402,1366,0,5296,1,2,0,1,7925
2483,1166,1257,1227,0,5212,1,2,0,0,457
2484,290,1607,1574,0,831,1,2,0,1,314
2485,7696,1063,1031,0,2270,1,2,0,1,1502
2486,2034,995,956,0,5296,1,2,0,1,3487
2487,297,1346,1313,0,5296,3,2,1,0,8317
2488,7172,1065,1032,0,4193,1,2,0,1,8362
2489,4967,1119,1083,0,1260,1,2,0,1,1509
2490,3795,1102,1066,0,5296,1,2,0,1,1564
2491,6394,1108,1095,1,946,2,2,0,1,1967
2492,8140,1072,1038,0,1741,1,2,0,1,1331
2493,1791,1129,1091,0,520,1,2,0,1,1851
2494,6504,1242,1207,0,2269,0,2,0,1,7979
2495,3097,1012,975,0,3311,1,2,0,1,1470
2496,787,1069,1039,0,2857,1,2,0,1,2599
2497,2088,1250,1217,0,4978,1,2,0,1,4435
2498,2319,1561,1528,0,906,1,2,0,1,2574
2499,7081,1044,1008,0,5125,1,2,0,0,7901
2500,4427,990,965,0,5296,1,2,0,1,1506
2501,4053,27,27,0,3507,1,2,0,1,7934
2502,1069,1017,985,0,2530,1,2,0,1,4017
2503,5147,1158,1124,0,1912,1,2,0,1,7356
2504,6452,1339,1304,0,4009,1,2,0,0,7938
2505,5168,1011,973,0,5296,1,2,0,1,1591
2506,1300,1004,971,0,5296,1,2,0,0,2669
2507,3068,1226,1195,0,1132,1,2,0,1,2749
2508,6916,1071,1036,0,5296,1,2,0,1,3255
2509,1074,1004,971,0,5296,1,2,0,1,983
2510,7796,1023,987,1,820,2,2,0,1,1370
2511,4817,1050,1032,0,5296,1,2,0,1,2923
2512,5608,793,759,0,1997,1,2,0,1,7559
2513,1745,965,936,0,4676,1,2,0,1,4943
2514,4214,242,236,0,3559,1,2,0,0,6458
2515,6195,1579,1547,0,3996,1,2,0,1,7805
2516,6972,653,636,0,5296,1,2,0,1,8447
2517,8104,1158,1122,1,5232,2,2,0,1,2350
2518,5660,1138,1101,0,4673,1,2,0,1,4866
2519,2714,153,149,0,971,1,2,0,0,5777
2520,5058,1474,1439,0,1838,1,2,0,0,7219
2521,8034,1155,1129,0,4826,1,2,0,1,4242
2522,1727,1123,1085,0,5296,1,2,0,1,4487
2523,3655,365,350,0,1344,1,2,0,1,335
2524,1797,1426,1388,0,2105,1,2,0,1,1306
2525,8099,1340,1307,0,5006,1,2,0,0,8717
2526,4145,570,551,0,2651,1,2,0,1,8222
2527,7790,992,953,1,5296,2,2,0,1,3717
2528,503,1061,1032,0,2762,1,2,0,0,125
2529,6319,1367,1331,0,2104,1,2,0,0,8049
2530,662,1393,1356,1,2794,2,2,0,0,747
2531,1622,1452,1418,0,5296,3,2,1,0,1025
2532,1955,1040,1004,0,5296,1,2,0,1,5716
2533,5663,1070,1038,0,5296,1,2,0,1,3853
2534,7098,1131,1093,0,5296,1,2,0,1,1641
2535,7264,525,505,0,2497,1,2,0,1,7097
2536,685,1025,989,0,5296,1,2,0,1,2516
2537,91,1248,1215,0,5296,1,2,0,1,5435
2538,8680,1169,1140,0,5296,1,2,0,1,1604
2539,8300,1074,1039,0,4130,1,2,0,1,3102
2540,6927,1168,1140,0,5296,1,2,0,1,1974
2541,2734,1155,1129,0,4532,1,2,0,1,2352
2542,4687,1027,993,0,5296,1,2,0,1,4755
2543,6834,1476,1439,0,2,1,2,0,0,298
2544,1964,1008,980,0,5296,1,2,0,1,5230
2545,2247,1210,1178,0,732,1,2,0,0,1118
2546,7017,1307,1274,0,4154,1,2,0,0,6942
2547,3532,1460,1424,0,1267,1,2,0,0,5584
2548,1982,130,128,0,3041,1,2,0,1,5604
2549,5828,1154,1118,0,5296,1,2,0,1,7575
2550,4039,1120,1083,0,1814,1,2,0,1,3471
2551,3796,1258,1227,0,1387,1,2,0,1,1675
2552,6336,1351,1317,0,2195,1,2,0,0,7847
2553,7821,1549,1515,0,1716,1,2,0,1,3026
2554,1647,1017,980,0,5296,1,2,0,1,3037
2555,1941,683,659,0,647,1,2,0,1,4467
2556,4468,1004,970,0,5296,1,2,0,0,6699
