row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,offers,page_url
2855,2969,3889,3717,0,1841,0,0,0,1108
2856,3187,3979,3811,0,4152,0,0,0,1360
2857,695,424,885,0,286,1,0,0,2891
2858,3683,1898,1743,0,853,0,0,0,4537
2859,5166,389,314,0,1344,1,0,0,2912
2860,3113,431,353,0,4138,0,0,0,2963
2861,1119,2106,1948,0,5142,0,0,0,4665
2862,2662,4541,4384,0,1677,0,0,0,1556
2863,1487,5015,4886,0,1443,0,0,0,1593
2864,2083,171,121,0,2279,0,0,0,2640
2865,1186,2500,2349,0,4783,1,0,0,4414
2866,5385,1857,1702,0,234,0,0,0,4157
2867,952,2293,2135,0,4118,0,0,0,5084
2868,1347,4636,4475,0,4905,1,0,0,1614
2869,1012,927,838,0,615,1,0,0,3412
2870,3862,1738,1592,0,4891,1,0,0,3518
2871,4563,1566,1432,0,2548,0,0,0,4255
2872,2590,2159,2006,0,268,0,0,0,5563
2873,1034,1200,1090,0,3233,0,0,0,3706
2874,3618,3010,2865,0,4976,0,0,0,27
2875,660,3772,3603,0,953,0,0,0,691
2876,2554,2362,2210,0,1908,0,0,0,3717
2877,3798,4889,4737,0,2217,0,0,0,2053
2878,3640,4249,4080,0,4441,0,0,0,934
2879,5046,5069,4950,0,5232,0,0,0,1691
2880,861,682,589,0,4297,0,0,0,3299
2881,5222,4159,3993,0,1448,1,0,0,1450
2882,3595,4366,4205,0,3959,0,0,0,1956
2883,2593,4548,4481,0,2015,0,0,0,2220
2884,3724,160,107,0,2126,0,0,0,2643
2885,23,2562,2416,0,319,0,0,0,5179
2886,733,3283,3224,0,3014,0,0,0,367
2887,4256,4934,4790,0,3674,1,0,0,953
2888,5055,1483,1353,0,3415,0,0,0,3733
2889,307,4742,4586,0,88,0,0,0,2119
2890,3829,1746,1599,0,3401,0,0,0,4453
2891,1818,2315,2161,0,2051,0,0,0,4967
2892,3334,4857,4705,0,382,0,0,0,5755
2893,3530,285,218,0,4044,1,0,0,2767
2894,5164,3986,3819,0,4988,0,0,0,2400
2895,2950,2725,2588,0,2795,0,0,0,4593
2896,4924,2631,2485,0,4855,0,0,0,4820
2897,607,4079,3915,0,3853,0,0,0,1511
2898,4549,5091,4977,0,1881,0,0,0,1942
2899,2271,1025,4364,0,3849,0,0,0,3496
2900,2138,3557,3381,0,1805,0,0,0,177
2901,209,4452,4296,0,75,0,0,0,1922
2902,2897,33,4170,0,5061,0,0,0,2438
2903,1758,2113,1955,0,3590,0,0,0,4912
2904,5086,655,570,0,724,0,0,0,3159
2905,5342,2577,2427,0,4918,0,0,0,4682
2906,2615,3772,3603,0,2608,0,0,0,721
2907,4780,4665,4511,0,856,0,0,0,2274
2908,1032,65,13,0,671,0,0,0,2560
2909,4644,5147,5049,0,3907,0,0,0,442
2910,1175,2049,1889,0,2747,0,0,0,4479
2911,945,2767,2637,0,440,0,0,0,5033
2912,1225,1790,1734,0,3077,0,0,0,4602
2913,1722,2962,2831,0,3493,1,0,0,322
2914,688,2686,2543,0,667,0,0,0,5166
2915,2430,1802,1647,0,4838,1,0,0,4486
2916,1001,4906,4756,0,827,0,0,0,2395
2917,5,50,28,0,4476,0,0,0,2507
2918,5424,2414,2266,0,3321,0,0,0,4812
2919,4714,4784,4629,0,4967,1,0,0,2099
2920,3276,600,5142,0,2922,0,0,0,3071
2921,1624,3777,3607,0,1358,0,0,0,723
2922,5151,1730,1582,0,1830,0,0,0,5559
2923,5295,3702,3525,0,772,0,0,0,448
2924,4175,1620,1477,0,4996,0,0,0,4124
2925,669,2236,2512,0,1152,0,0,0,4405
2926,1340,2611,2462,0,1873,0,0,0,4723
2927,1922,1453,1322,0,3793,1,0,0,4216
2928,3672,2243,2084,0,4186,1,0,0,3907
2929,3513,2381,2232,0,5151,1,0,0,3959
2930,3355,1688,1538,0,5172,0,0,0,4488
2931,3705,794,702,0,3061,1,0,0,3352
2932,3407,4657,4519,0,4036,0,0,0,1516
2933,5409,739,650,0,2275,1,0,0,3256
2934,3118,2897,2782,0,41,0,0,0,4683
2935,3099,303,232,0,3283,0,0,0,2790
2936,4336,1464,1332,0,1871,0,0,0,4159
2937,2300,2920,2830,0,1907,0,0,0,5491
2938,4977,340,2663,0,4758,0,0,0,2699
2939,560,4908,4758,0,417,0,0,0,1383
2940,5036,227,170,0,3413,0,0,0,2725
2941,773,555,471,0,2834,0,0,0,3105
2942,2661,1541,1451,0,2873,0,0,0,4206
2943,2336,3256,3086,0,1925,0,0,0,222
2944,2894,2734,2598,0,2762,0,0,0,5421
2945,1345,660,574,0,4014,1,0,0,3192
2946,3726,1165,1063,0,4387,1,0,0,3807
2947,690,4829,4676,0,367,0,0,0,1647
2948,3872,4991,4860,0,2417,0,0,0,1785
2949,3801,3009,2869,0,3922,0,0,0,23
2950,104,1300,1183,0,1276,0,0,0,3937
2951,148,2255,2107,0,3017,0,0,0,4853
2952,4862,334,263,0,781,0,0,0,2928
2953,2465,4594,4436,0,3484,0,0,0,2165
2954,4975,4492,5034,0,700,0,0,0,5522
2955,901,3385,3213,0,5207,0,0,0,592
2956,1902,5004,4877,0,211,0,0,0,2113
2957,412,2929,2804,0,3705,0,0,0,5527
2958,2694,3711,3537,0,4244,0,0,0,690
2959,335,3581,3408,0,91,0,0,0,544
2960,4942,3235,3071,0,4941,0,0,0,310
2961,3747,4970,4829,0,4414,0,0,0,2149
2962,1002,2354,2200,0,828,0,0,0,4577
2963,4367,4171,4051,0,3627,0,0,0,1289
2964,1327,4290,4298,0,1047,0,0,0,1534
2965,2859,5126,5018,0,2135,0,0,0,857
2966,5135,3707,5123,0,4845,0,0,0,1305
2967,2691,3570,3573,0,622,0,0,0,1059
2968,2704,1693,1571,0,779,0,0,0,3942
2969,5366,4937,4793,0,4487,0,0,0,1854
2970,3755,5156,5059,0,3054,0,0,0,2375
2971,2958,2665,2525,0,4653,0,0,0,3251
2972,3815,2241,2083,0,135,0,0,0,4801
2973,5255,1729,1581,0,5082,0,0,0,4262
2974,5405,1442,1310,0,2750,0,0,0,4146
2975,4369,3822,3725,0,3029,0,0,0,999
2976,3717,2612,2463,0,948,0,0,0,4080
2977,3685,1894,1740,0,3666,0,0,0,4536
2978,894,4588,4779,0,4428,0,0,0,1587
2979,3840,4196,4031,0,3445,1,0,0,1731
2980,969,963,1180,0,3978,0,0,0,3554
2981,4078,3627,3543,0,848,0,0,0,146
2982,5452,4239,4072,0,2852,0,0,0,5227
2983,2275,3299,3123,0,515,0,0,0,838
2984,1255,1818,1661,0,979,0,0,0,4538
2985,2657,1273,1154,0,1455,0,0,0,3846
2986,2749,3246,3187,0,4119,0,0,0,5445
2987,1468,883,791,0,1228,0,0,0,3140
2988,1631,17,2724,0,1364,0,0,0,2106
2989,813,624,537,0,4306,1,0,0,3199
2990,2589,3508,3333,0,3055,0,0,0,332
2991,2368,2050,1890,0,1801,0,0,0,4691
2992,3609,1137,1042,0,4169,0,0,0,3543
2993,4760,3504,3329,0,4354,0,0,0,380
2994,5314,2167,2013,0,1995,1,0,0,4872
2995,5042,5028,4902,0,5232,0,0,0,2251
2996,3874,2868,2754,0,980,0,0,0,1
2997,455,2380,2229,0,298,0,0,0,5653
2998,3391,2529,2390,0,676,0,0,0,4744
2999,3427,2322,2169,0,3208,0,0,0,5013
3000,1314,2830,2715,0,164,0,0,0,5236
3001,4293,537,452,0,2381,0,0,0,3011
3002,4384,53,943,0,566,1,0,0,2512
3003,785,635,551,0,1637,1,0,0,3229
3004,725,518,432,0,3835,1,0,0,3006
3005,4443,1172,1068,0,2199,0,0,0,3628
3006,436,905,814,0,2116,0,0,0,3443
3007,1184,2483,2331,0,4781,1,0,0,4418
3008,4399,2372,2220,0,118,0,0,0,5003
3009,3855,139,84,0,3459,1,0,0,2611
3010,4221,3708,3533,0,4384,0,0,0,626
3011,2250,3733,3562,0,1399,0,0,0,408
3012,1978,2940,2812,0,4372,0,0,0,46
3013,3162,3653,3519,0,2724,0,0,0,1019
3014,4544,3051,2902,0,165,1,0,0,5117
3015,2607,770,675,0,4104,1,0,0,5602
3016,663,4378,4218,0,2549,1,0,0,1735
3017,3630,5063,4943,0,264,0,0,0,2114
3018,2844,3197,3033,0,2863,0,0,0,4805
3019,4527,3580,3407,0,4693,0,0,0,580
3020,179,1834,1677,0,3109,0,0,0,4553
3021,4378,2438,2292,0,4978,0,0,0,4887
3022,5030,4087,3923,0,4789,0,0,0,2
3023,3703,3998,3833,0,2618,0,0,0,5581
3024,3116,4444,4285,0,2034,1,0,0,2108
3025,1789,1329,1212,0,1481,0,0,0,3918
3026,2226,1887,1735,0,2064,0,0,0,4443
3027,3011,1071,979,0,5041,0,0,0,3718
3028,3642,747,661,0,1338,0,0,0,2568
3029,1553,1627,1479,0,2260,1,0,0,4099
3030,3456,5021,4893,0,3217,0,0,0,1525
3031,5344,4647,4492,0,3381,0,0,0,1771
3032,3890,3683,3509,0,1367,0,0,0,826
3033,3679,3592,3419,0,1679,0,0,0,1221
3034,4095,959,873,0,4903,0,0,0,5609
3035,4513,152,98,0,3224,0,0,0,2631
3036,3880,1419,1289,0,3496,0,0,0,4047
3037,1562,1152,1051,0,1065,0,0,0,5622
3038,1376,3738,3580,0,4016,0,0,0,1262
3039,4668,1660,1566,0,5218,0,0,0,3953
3040,1449,3797,3631,0,1618,0,0,0,5724
3041,5078,4522,4373,0,4817,0,0,0,1131
3042,3636,3334,3161,0,2241,0,0,0,610
3043,3681,4463,4309,0,2497,0,0,0,141
3044,3402,4832,4703,0,1309,0,0,0,2299
3045,4231,4641,4480,0,2021,0,0,0,2132
3046,1436,606,521,0,8,0,0,0,3118
3047,4492,1838,1682,0,1964,0,0,0,4739
3048,610,2523,2373,0,4174,0,0,0,5216
3049,3871,2984,2846,0,3215,1,0,0,5307
3050,2401,2660,2520,0,2853,0,0,0,5360
3051,2141,1665,1513,0,4257,0,0,0,5655
3052,3708,2391,2245,0,850,0,0,0,3154
3053,4034,2326,2172,0,3326,0,0,0,5136
3054,1182,4201,4035,0,3916,0,0,0,1076
3055,4946,411,335,0,3092,0,0,0,2673
3056,4328,1934,1780,0,4253,0,0,0,4548
3057,20,862,4348,0,3754,0,0,0,3165
3058,3146,999,909,0,2899,0,0,0,3433
3059,2751,3300,3160,0,1875,0,0,0,404
3060,4235,3141,2983,0,3661,0,0,0,2444
3061,2267,646,561,0,347,0,0,0,3158
3062,3575,3413,3236,0,3869,0,0,0,497
3063,725,3567,3396,0,2989,0,0,0,874
3064,3345,3201,3037,0,2909,0,0,0,291
3065,1269,984,895,0,4874,0,0,0,3476
3066,1513,1370,1245,0,1300,0,0,0,3858
3067,1597,651,829,0,2271,0,0,0,3174
3068,2187,617,585,0,1919,0,0,0,3028
3069,2393,2888,2774,0,1940,1,0,0,5447
3070,0,1896,1750,0,5011,0,0,0,5674
3071,2959,3007,4255,0,4937,0,0,0,217
3072,3791,1060,998,0,3237,0,0,0,3582
3073,742,1140,4680,0,2537,0,0,0,3737
3074,5310,4079,3915,0,709,1,0,0,1604
3075,4387,790,699,0,1196,0,0,0,3351
3076,2131,5188,5134,0,925,0,0,0,621
3077,2419,3893,3718,0,4543,0,0,0,111
3078,2130,4757,4606,0,4808,0,0,0,1612
3079,4739,256,208,0,326,0,0,0,2696
3080,2858,3632,3460,0,4128,0,0,0,686
3081,3496,842,747,0,4882,1,0,0,3344
3082,1588,3316,3143,0,4853,0,0,0,3908
3083,23,2561,2415,0,319,0,0,0,5180
3084,79,493,418,0,3454,0,0,0,3000
3085,486,1107,1016,0,5069,0,0,0,3775
3086,2151,313,777,0,2649,0,0,0,2693
3087,3891,2034,1872,0,589,0,0,0,4526
3088,3444,2204,2046,0,2266,0,0,0,4942
3089,3610,1084,994,0,2526,0,0,0,3670
3090,573,4157,3991,0,420,1,0,0,1505
3091,4578,3028,2882,0,4791,0,0,0,32
3092,3551,4571,4411,0,2634,0,0,0,2027
3093,4012,3681,3507,0,2438,0,0,0,1045
3094,4122,2967,4787,0,2395,0,0,0,5495
3095,4840,3820,3650,0,5228,1,0,0,1016
3096,3133,3982,3815,0,4684,0,0,0,1401
3097,1945,4929,4782,0,3317,0,0,0,2334
3098,3632,1979,1817,0,1717,0,0,0,4688
3099,1826,3719,3545,0,2288,0,0,0,206
3100,1440,5162,5078,0,1212,0,0,0,2147
3101,4249,2689,2548,0,1005,0,0,0,3740
3102,763,2226,2073,0,3294,0,0,0,4696
3103,3688,25,4623,0,3510,0,0,0,2427
3104,2645,4302,4141,0,2621,0,0,0,1605
3105,2382,920,832,0,1604,0,0,0,3204
3106,38,5190,5136,0,32,0,0,0,656
3107,2911,2849,2734,0,4125,0,0,0,5459
3108,48,133,81,0,3909,0,0,0,2585
3109,2079,280,213,0,3404,1,0,0,2659
3110,4370,3827,3658,0,4234,0,0,0,977
3111,1256,3932,3763,0,3461,0,0,0,1116
3112,3732,4983,4849,0,227,0,0,0,741
3113,362,5205,5153,0,2333,0,0,0,534
3114,2875,5130,5017,0,195,0,0,0,1993
3115,443,1101,1011,0,453,0,0,0,3177
3116,1104,3469,3297,0,4082,0,0,0,5267
3117,2854,3423,3249,0,4069,0,0,0,640
3118,507,2717,2580,0,1688,0,0,0,5112
3119,1884,359,285,0,1561,0,0,0,2920
3120,4881,810,717,0,1974,1,0,0,3387
3121,5168,1053,968,0,1222,1,0,0,3304
3122,2714,3826,3683,0,5257,0,0,0,865
3123,2884,5128,5015,0,2455,0,0,0,2273
3124,1425,4740,4583,0,3005,0,0,0,1616
3125,1237,4413,4252,0,4640,1,0,0,1681
3126,4499,1257,1171,0,5051,0,0,0,3615
3127,3207,83,32,0,1323,1,0,0,2561
3128,2540,4134,3968,0,4679,1,0,0,1659
3129,1174,929,840,0,2711,0,0,0,3531
3130,3927,2583,2513,0,3702,0,0,0,5266
3131,5200,448,366,0,5030,0,0,0,2867
3132,1193,843,748,0,648,0,0,0,3372
3133,4164,107,54,0,5037,0,0,0,2543
3134,3134,4996,4867,0,1989,0,0,0,1973
3135,5242,598,520,0,446,0,0,0,2688
3136,3772,3216,3054,0,3815,0,0,0,256
3137,3694,299,2489,0,2097,1,0,0,2809
3138,4883,1051,966,0,1574,0,0,0,2736
3139,3712,1244,1132,0,2623,1,0,0,5646
3140,4047,4623,4462,0,50,0,0,0,990
3141,3751,2336,2181,0,2506,0,0,0,4867
3142,2279,3746,3575,0,105,0,0,0,287
3143,3432,4195,4030,0,3143,1,0,0,1884
3144,2160,3927,3759,0,4081,0,0,0,1389
3145,224,3094,2936,0,2332,0,0,0,4322
3146,4461,2616,2469,0,2699,0,0,0,4891
3147,662,4916,4766,0,1115,0,0,0,2051
3148,1322,1880,1726,0,374,0,0,0,3153
3149,4195,3663,3492,0,2722,0,0,0,1157
3150,599,4016,4025,0,4606,0,0,0,1198
3151,1986,287,220,0,1664,0,0,0,2822
3152,273,4976,4839,0,2574,0,0,0,883
3153,4096,990,900,0,4904,0,0,0,5611
3154,2534,162,110,0,3164,0,0,0,2619
3155,317,3860,3689,0,3436,0,0,0,354
3156,1472,1766,1615,0,785,0,0,0,4524
3157,39,4608,4446,0,3095,0,0,0,5738
3158,1800,4394,4229,0,1494,0,0,0,1599
3159,496,190,766,0,412,1,0,0,2683
3160,5325,2118,1961,0,916,0,0,0,4650
3161,361,3498,3450,0,638,0,0,0,119
3162,4720,737,649,0,4049,0,0,0,3143
3163,3256,2540,2393,0,2943,0,0,0,4981
3164,816,301,231,0,4977,0,0,0,2658
3165,1106,4267,4100,0,4217,0,0,0,1734
3166,3631,2667,2527,0,4630,0,0,0,4558
3167,2831,1913,1758,0,1968,0,0,0,4857
3168,316,3859,3688,0,3436,0,0,0,272
3169,1239,1396,1268,0,4695,0,0,0,3827
3170,3114,412,336,0,3377,0,0,0,2935
3171,3189,2904,2787,0,2029,1,0,0,60
3172,3380,2816,2695,0,4582,1,0,0,5467
3173,342,4110,3947,0,3872,0,0,0,1266
3174,4259,4287,4122,0,3675,0,0,0,848
3175,3634,281,214,0,2047,1,0,0,2778
3176,4729,1070,981,0,4467,0,0,0,2483
3177,3081,3511,3335,0,1051,0,0,0,1029
3178,1086,3789,3622,0,893,0,0,0,730
3179,3136,4476,4319,0,2959,0,0,0,1313
3180,1886,2216,2060,0,987,0,0,0,4915
3181,1267,2318,2165,0,4685,0,0,0,4722
3182,2118,3767,3598,0,229,0,0,0,617
3183,1982,3542,3366,0,2003,0,0,0,790
3184,4024,4450,4294,0,2480,0,0,0,1848
3185,1371,1980,1818,0,3744,0,0,0,4283
3186,3898,3262,3092,0,3502,0,0,0,782
3187,3877,184,133,0,2739,1,0,0,2625
3188,3101,92,42,0,1981,1,0,0,2563
3189,572,3676,3502,0,2180,0,0,0,399
3190,2254,4488,4335,0,1882,1,0,0,1904
3191,2987,4883,4732,0,5255,0,0,0,2327
3192,5116,657,571,0,1000,0,0,0,3188
3193,5292,1726,1578,0,1435,0,0,0,4237
3194,4479,3763,3594,0,1710,0,0,0,461
3195,1949,1905,1777,0,4362,0,0,0,3643
3196,1312,1044,960,0,986,0,0,0,3336
3197,2182,4458,4304,0,411,0,0,0,573
3198,3171,1064,981,0,1329,0,0,0,3274
3199,1292,148,120,0,2357,0,0,0,2615
3200,974,1121,1030,0,3739,0,0,0,3632
3201,1495,245,179,0,4928,0,0,0,2694
3202,229,3997,3832,0,1791,0,0,0,1057
3203,1275,4345,4180,0,1363,0,0,0,5019
3204,4480,1776,1622,0,3356,0,0,0,5692
3205,71,502,417,0,4105,0,0,0,2946
3206,2639,2164,2010,0,1312,1,0,0,4731
3207,3870,2984,2846,0,3214,0,0,0,5349
3208,1149,4025,3860,0,1346,0,0,0,1181
3209,3307,2559,2414,0,3628,0,0,0,3886
3210,5264,4123,4013,0,744,0,0,0,1374
3211,3049,1192,1197,0,138,1,0,0,3813
3212,790,4384,4500,0,4603,0,0,0,1602
3213,2446,2919,4807,0,2156,0,0,0,36
3214,743,2364,2214,0,3384,0,0,0,4932
3215,388,2551,2408,0,660,0,0,0,5113
3216,1909,3468,3295,0,2871,0,0,0,688
3217,2889,4818,4665,0,2760,0,0,0,2236
3218,1048,147,95,0,5092,1,0,0,5591
3219,1499,1632,1483,0,1958,0,0,0,4253
3220,481,596,513,0,3517,0,0,0,3155
3221,57,821,731,0,387,1,0,0,2918
3222,5352,2033,1871,0,5131,0,0,0,4702
3223,2350,2153,1998,0,4584,0,0,0,4710
3224,5303,3036,2890,0,5107,0,0,0,33
3225,4519,3837,3665,0,157,0,0,0,944
3226,3553,4349,4186,0,4389,0,0,0,1050
3227,3238,2791,2917,0,977,0,0,0,5408
3228,4272,4252,4083,0,208,0,0,0,1775
3229,538,2735,2599,0,3932,1,0,0,5353
3230,2849,28,1,0,4819,0,0,0,2426
3231,274,4451,4295,0,2574,0,0,0,885
3232,3691,1842,1686,0,1955,0,0,0,4576
3233,926,4382,4222,0,4680,1,0,0,2073
3234,26,4582,4421,0,42,0,0,0,1689
3235,513,4472,4316,0,1692,0,0,0,2074
3236,2929,3911,3739,0,2784,0,0,0,938
3237,1773,717,628,0,2040,1,0,0,3342
3238,2473,2435,2289,0,2213,0,0,0,4845
3239,3125,4510,4355,0,1006,0,0,0,1660
3240,3773,70,19,0,3901,1,0,0,2525
3241,1687,621,533,0,770,1,0,0,2851
3242,4304,2371,2219,0,1756,0,0,0,4910
3243,3079,2788,2712,0,999,0,0,0,5104
3244,3153,402,333,0,2104,0,0,0,2825
3245,5332,2603,2635,0,755,0,0,0,4919
3246,3424,2854,2739,0,3074,0,0,0,5352
3247,1707,467,382,0,32,0,0,0,5594
3248,828,2245,2087,0,717,0,0,0,5684
3249,4321,2644,2495,0,1799,0,0,0,4456
3250,719,3229,3119,0,2636,0,0,0,5441
3251,4598,2428,2282,0,2544,1,0,0,5064
3252,687,238,174,0,5235,0,0,0,2642
3253,187,2334,2180,0,1806,0,0,0,4125
3254,3259,2145,1988,0,493,0,0,0,4963
3255,3557,3683,3509,0,2492,0,0,0,916
3256,2601,4393,4228,0,2605,0,0,0,1464
3257,1093,695,603,0,3700,0,0,0,3272
3258,2611,1714,1564,0,3805,0,0,0,4152
3259,1398,3679,3505,0,581,0,0,0,709
3260,2171,2209,2051,0,5196,0,0,0,4881
3261,671,3083,4953,0,4943,0,0,0,280
3262,1444,943,858,0,2493,0,0,0,3380
3263,1927,3457,3285,0,3322,1,0,0,5504
3264,2144,4988,4855,0,5094,0,0,0,1436
3265,4110,1136,1041,0,2881,0,0,0,3636
3266,1009,4053,3886,0,2216,0,0,0,1325
3267,3931,1607,1467,0,5206,0,0,0,3929
3268,4798,2448,2310,0,1772,0,0,0,4059
3269,3184,4557,4399,0,4152,0,0,0,2136
3270,3464,1675,1523,0,2253,0,0,0,4272
3271,1858,3931,3762,0,4056,0,0,0,1331
3272,1535,2060,1897,0,3734,0,0,0,3565
3273,3893,3661,3491,0,479,0,0,0,1136
3274,4400,3813,3647,0,4236,0,0,0,1336
3275,3846,532,447,0,1337,0,0,0,3053
3276,154,1205,1092,0,4289,0,0,0,3363
3277,749,1830,1805,0,2655,0,0,0,4291
3278,4000,1722,1575,0,3407,0,0,0,4219
3279,3105,3500,3324,0,1156,0,0,0,828
3280,5248,1288,1167,0,4013,0,0,0,3860
3281,3963,3122,2965,0,23,0,0,0,328
3282,3108,3540,3364,0,1775,0,0,0,1024
3283,4963,2429,2283,0,1477,0,0,0,5169
3284,3357,1504,1372,0,4890,0,0,0,3977
3285,3437,4286,4121,0,5042,0,0,0,50
3286,5435,487,401,0,291,0,0,0,3005
3287,1111,5146,5125,0,3663,0,0,0,2244
3288,575,4002,3838,0,421,1,0,0,1579
3289,1581,3766,3597,0,1303,0,0,0,720
3290,1249,4744,4769,0,3230,0,0,0,1818
3291,1332,4353,4191,0,4010,0,0,0,1846
3292,3377,134,82,0,2,0,0,0,2576
3293,1342,4585,4425,0,3058,0,0,0,2196
3294,3824,475,393,0,3427,0,0,0,2983
3295,3268,1328,1205,0,3295,0,0,0,3685
3296,3221,3586,3413,0,2930,0,0,0,1098
3297,3652,1996,1864,0,4963,0,0,0,4407
3298,3029,4276,4112,0,3084,0,0,0,1954
3299,4337,1976,1820,0,1389,0,0,0,3049
3300,3420,1430,1299,0,1752,1,0,0,2506
3301,1697,4227,4059,0,2574,0,0,0,886
3302,3462,776,682,0,4866,1,0,0,3266
3303,3435,3959,3794,0,193,0,0,0,1105
3304,2888,2447,2350,0,2164,0,0,0,5004
3305,3361,2444,2301,0,4164,0,0,0,3731
3306,3600,4579,4417,0,4813,0,0,0,2255
3307,4466,2108,1951,0,508,0,0,0,4458
3308,835,2548,2405,0,3927,0,0,0,4643
3309,4109,1688,1538,0,3713,0,0,0,4214
3310,2176,2755,2620,0,147,0,0,0,5093
3311,1611,3245,3077,0,4942,0,0,0,312
3312,2659,1435,1304,0,3570,0,0,0,4045
3313,2372,944,859,0,4337,1,0,0,3431
3314,401,4939,4795,0,4335,0,0,0,323
3315,2898,958,872,0,265,0,0,0,3541
3316,4267,2896,4009,0,2031,1,0,0,161
3317,1432,4955,4812,0,2360,0,0,0,1578
3318,4026,4484,4330,0,1110,0,0,0,5535
3319,2722,4540,4392,0,327,0,0,0,5536
3320,5302,4999,4870,0,831,0,0,0,2091
3321,3375,1308,1189,0,3608,0,0,0,3919
3322,3769,2149,1992,0,680,0,0,0,4634
3323,581,4086,3922,0,2070,0,0,0,69
3324,867,4748,4592,0,903,0,0,0,2055
3325,4005,1445,1314,0,1535,0,0,0,3906
3326,1160,718,630,0,1022,0,0,0,3247
3327,2455,3468,3295,0,3013,0,0,0,794
3328,2644,4255,4086,0,4108,0,0,0,281
3329,3733,2155,2002,0,3768,0,0,0,3879
3330,4508,1473,1343,0,1591,0,0,0,3984
3331,2335,4121,3957,0,5035,0,0,0,1285
3332,2062,2499,2346,0,4067,0,0,0,5024
3333,5208,1399,1271,0,2420,0,0,0,4041
3334,1008,1631,1482,0,1117,0,0,0,4437
3335,469,323,251,0,3687,0,0,0,2870
3336,3580,1701,1549,0,2351,0,0,0,4391
3337,2939,167,116,0,2788,1,0,0,2645
3338,5320,2609,2460,0,5116,0,0,0,5280
3339,5306,2782,2653,0,627,0,0,0,5389
3340,4585,4285,4135,0,3857,0,0,0,441
3341,3997,3031,2886,0,2080,0,0,0,5391
3342,2082,3838,3666,0,4511,0,0,0,1321
3343,4886,166,114,0,3446,0,0,0,2599
3344,2491,1600,1459,0,450,0,0,0,4172
3345,5159,2674,2547,0,3120,0,0,0,3741
3346,4725,364,292,0,335,0,0,0,2921
3347,1344,601,516,0,1061,0,0,0,3142
3348,2632,852,756,0,4350,1,0,0,3339
3349,3179,4051,3884,0,4152,0,0,0,1363
3350,2820,4925,4778,0,521,0,0,0,1875
3351,4364,4202,4262,0,4666,0,0,0,1393
3352,1457,4462,4313,0,3279,0,0,0,2276
3353,4763,3433,3256,0,2462,0,0,0,164
3354,4064,2360,2207,0,4829,0,0,0,5098
3355,1560,5150,5051,0,1280,0,0,0,2356
3356,4346,3558,3382,0,3898,0,0,0,2425
3357,983,1605,1465,0,3981,1,0,0,3876
3358,4627,4827,4674,0,3882,0,0,0,1811
3359,213,4948,4806,0,4917,0,0,0,2237
3360,1521,640,555,0,3584,0,0,0,2669
3361,4790,3541,3365,0,46,0,0,0,850
3362,3441,2065,1903,0,4591,0,0,0,4809
3363,794,4959,4818,0,1377,0,0,0,1745
3364,942,2397,2253,0,4165,0,0,0,5681
3365,1894,2459,2309,0,512,0,0,0,5157
3366,1250,119,3989,0,754,0,0,0,2609
3367,4538,4445,4287,0,4109,0,0,0,2044
3368,3156,1321,1206,0,116,0,0,0,3932
3369,1264,2491,2338,0,5164,0,0,0,5120
3370,2469,4386,5177,0,559,0,0,0,5754
3371,3781,336,264,0,4926,0,0,0,2798
3372,3946,2250,2091,0,1625,0,0,0,5116
3373,4190,2383,2235,0,5212,0,0,0,4096
3374,411,4609,4447,0,3444,0,0,0,1986
3375,2622,2367,2216,0,2281,0,0,0,4529
3376,571,29,2,0,4317,0,0,0,2418
3377,8,4193,4027,0,1208,0,0,0,1552
3378,5218,1868,1713,0,14,0,0,0,4284
3379,3676,2605,2457,0,937,0,0,0,4354
3380,1470,4130,3964,0,4020,0,0,0,1349
3381,3886,1744,1596,0,1432,0,0,0,4317
3382,5434,468,383,0,292,0,0,0,3004
3383,4345,2518,2367,0,3071,0,0,0,5011
3384,4295,5111,4999,0,1533,0,0,0,1253
3385,2570,242,5118,0,2060,0,0,0,2744
3386,2942,643,563,0,2789,0,0,0,3239
3387,4153,4797,5002,0,281,1,0,0,2226
3388,166,1639,1490,0,3435,0,0,0,3486
3389,2866,3655,3485,0,2753,0,0,0,1234
3390,3212,1015,922,0,3637,0,0,0,3516
3391,3348,3430,3255,0,4399,0,0,0,737
3392,1068,1460,1329,0,3789,0,0,0,4196
3393,531,3917,3746,0,3939,0,0,0,5410
3394,4649,1490,1364,0,2864,0,0,0,4160
3395,793,1478,1349,0,3969,0,0,0,3900
3396,1399,3696,3517,0,4535,0,0,0,706
3397,2264,315,244,0,3808,0,0,0,2788
3398,1717,329,257,0,837,0,0,0,2833
3399,1768,1167,1064,0,4743,0,0,0,3616
3400,5175,1472,1342,0,907,0,0,0,3935
3401,3425,1533,1419,0,1071,0,0,0,4126
3402,3505,2370,2218,0,2386,0,0,0,4637
3403,4562,420,343,0,4235,0,0,0,2540
3404,3117,2852,2736,0,2494,0,0,0,12
3405,5252,582,495,0,2868,0,0,0,3029
3406,3606,2910,3101,0,4398,0,0,0,81
3407,3022,1463,1331,0,2477,0,0,0,4088
3408,5411,3882,3707,0,4912,0,0,0,1100
3409,3158,1063,974,0,646,0,0,0,3652
3410,5444,69,18,0,2732,0,0,0,2493
3411,1797,4270,4106,0,3786,1,0,0,1482
