row_id,name,startdate,enddate,description,eventattendancemode,offers,organizer,performer,url,page_url
1655,2493,3756,3925,1254,1,1,2,0,0,5934
1656,1247,5696,5935,1558,1,0,0,0,0,3955
1657,2493,5057,5285,1254,1,1,2,0,0,6104
1658,1141,2571,2690,1053,1,0,0,0,0,3324
1659,652,664,690,470,1,0,0,0,0,478
1660,706,4556,4755,2176,1,0,0,0,0,1744
1661,2470,4174,4360,1980,1,0,0,0,0,5850
1662,545,1860,1930,13,1,0,0,0,0,362
1663,2493,4048,4235,1254,1,1,2,0,0,5958
1664,518,2464,2578,368,1,0,0,0,0,266
1665,1920,2875,3007,558,1,0,0,0,0,5075
1666,1887,3568,3721,1856,1,1,0,0,0,1520
1667,2350,3445,3593,181,1,1,2,0,0,1629
1668,1996,3503,3652,1491,1,1,0,0,0,5193
1669,2493,5186,5414,1254,1,1,2,0,0,6142
1670,2600,907,945,1139,1,0,0,0,0,6691
1671,522,2145,2237,2290,1,0,0,0,0,2336
1672,2493,5733,5977,1254,1,1,2,0,0,6269
1673,2457,3618,3774,162,1,0,0,0,0,5837
1674,2304,510,520,2245,1,0,0,0,0,5580
1675,1703,2806,2936,2610,1,0,0,0,0,4703
1676,493,2608,2727,450,1,0,0,0,0,2270
1677,1247,3951,4126,1558,1,0,0,0,0,3911
1678,333,3339,3477,709,1,1,0,0,0,2092
1679,1101,1307,1362,1264,1,0,0,0,0,3274
1680,821,3910,4083,1067,1,0,0,0,0,2872
1681,1250,3006,3143,1557,1,0,0,0,0,3687
1682,686,2199,2295,2055,1,0,0,0,0,512
1683,188,832,868,1386,1,0,0,0,0,1897
1684,1077,2782,2910,2580,1,1,0,0,0,3499
1685,545,2470,2585,13,1,0,0,0,0,373
1686,1004,2856,2985,669,1,0,0,0,0,3170
1687,372,1582,1650,1658,1,0,0,0,0,88
1688,2485,2031,2115,2215,1,0,0,0,0,1662
1689,340,719,746,2144,1,0,0,0,0,2084
1690,2493,5353,5584,1254,1,1,2,0,0,6180
1691,1386,3410,3556,1806,1,1,2,0,0,1273
1692,1249,4530,4727,1094,1,0,0,0,0,3841
1693,2061,3142,3284,249,1,1,0,0,0,5269
1694,150,1534,1603,2161,1,0,0,0,0,1845
1695,316,3838,4009,2436,1,0,0,0,0,2063
1696,1243,4783,5002,2237,1,0,0,0,0,3612
1697,1601,2522,2639,44,1,0,0,0,0,1367
1698,178,3280,3419,567,1,1,0,0,0,41
1699,2493,4115,4301,1254,1,1,2,0,0,5970
1700,2493,4983,5204,1254,1,0,2,0,0,6359
1701,2114,2748,2874,235,1,0,0,0,0,5337
1702,1251,4853,5073,1558,1,0,0,0,0,3769
1703,449,5732,5973,1651,1,0,0,0,0,2223
1704,545,1355,1416,13,1,0,0,0,0,351
1705,1735,1253,1303,2079,1,0,0,0,0,1435
1706,2493,5462,5696,1254,1,1,2,0,0,6205
1707,1867,4346,4536,851,1,1,0,0,0,4975
1708,2305,5262,5489,1105,1,0,0,0,0,5667
1709,2499,2079,2163,1332,1,0,0,0,0,6534
1710,632,2973,3107,2284,1,0,0,0,0,464
1711,136,3099,3238,899,1,0,0,0,0,1831
1712,1266,2156,2248,2279,1,0,0,0,0,1230
1713,454,4173,4359,1608,1,1,0,0,0,2230
1714,1818,3968,4143,276,1,1,0,0,0,4854
1715,120,781,817,2312,1,0,0,0,0,1852
1716,1936,3077,3215,434,1,1,0,0,0,5093
1717,2312,756,790,1142,1,0,0,0,0,5614
1718,1244,4470,4669,1556,1,1,0,0,0,1079
1719,853,2362,2478,1563,1,0,0,0,0,2574
1720,1582,2843,2973,912,1,1,0,0,0,4549
1721,2493,1792,1863,1254,1,0,2,0,0,6271
1722,821,5104,5327,1067,1,0,0,0,0,2902
1723,1244,4106,4291,1556,1,1,0,0,0,1009
1724,1074,496,499,1296,1,0,0,0,0,3473
1725,2493,4977,5198,1254,1,0,2,0,0,6357
1726,1231,1212,1256,114,1,0,0,0,0,813
1727,1908,2266,2368,1829,1,0,0,0,0,1526
1728,518,1731,1795,368,1,0,0,0,0,252
1729,2056,2865,2995,1150,1,1,2,0,0,5266
1730,1049,2769,2895,854,1,0,0,0,0,3232
1731,526,1875,1947,1405,1,0,0,0,0,2449
1732,786,2824,2955,2001,1,0,0,0,0,2828
1733,526,898,936,1405,1,0,0,0,0,2420
1734,1711,2405,2519,803,1,0,0,0,0,1422
1735,2185,345,344,1012,1,0,0,0,0,5413
1736,863,366,366,1129,1,0,0,0,0,2967
1737,1737,577,595,305,1,0,0,0,0,1439
1738,1249,5147,5374,1094,1,0,0,0,0,3862
1739,1541,4767,4988,1924,1,0,0,0,1,2141
1740,1541,4739,4956,1924,1,0,0,0,1,2141
1741,1541,4754,4973,1924,1,0,0,0,1,2141
1742,1025,4165,4349,2391,1,0,0,0,0,3210
1743,1982,3108,3248,2063,1,0,0,0,0,5178
1744,2493,3646,3806,1254,1,1,2,0,0,5923
1745,1247,5305,5533,1558,1,0,0,0,0,3942
1746,1611,1599,1667,1531,1,0,0,0,0,4594
1747,498,4272,4463,865,1,0,0,0,0,2301
1748,512,4196,4383,2397,1,0,0,0,0,2316
1749,1419,1683,1748,64,1,0,0,0,0,4220
1750,2605,3019,3155,1384,1,1,0,0,0,711
1751,2493,4672,4889,1254,1,1,2,0,0,6019
1752,2493,5134,5360,1254,1,1,2,0,0,6123
1753,1809,1748,1811,1257,1,0,0,0,0,1483
1754,1240,2578,2697,1137,1,0,2,0,0,3512
1755,1736,2403,2516,2474,1,0,0,0,0,1438
1756,1935,1398,1463,1622,1,0,0,0,0,5090
1757,666,1112,1152,1199,1,0,0,0,0,2637
1758,821,4741,4959,1067,1,0,0,0,0,2890
1759,1246,592,611,1558,1,0,0,0,0,843
1760,1971,3120,3259,1428,1,0,0,0,0,5152
1761,1809,1404,1467,1257,1,0,0,0,0,1476
1762,2120,3867,4037,146,1,1,2,0,0,1594
1763,545,1154,1196,13,1,0,0,0,0,348
1764,523,542,551,1252,1,0,0,0,0,2360
1765,2308,3078,3217,1078,1,1,0,0,0,5602
1766,536,1451,1516,267,1,0,0,0,0,322
1767,2493,5187,5417,1254,1,1,2,0,0,6143
1768,666,674,700,1199,1,0,0,0,0,2626
1769,1760,926,964,542,1,0,0,0,0,4830
1770,2021,158,155,2110,1,0,0,0,0,5222
1771,1550,1508,1577,1900,1,0,0,0,0,4519
1772,2493,4896,5116,1254,1,0,2,0,0,6341
1773,2593,1221,1267,1140,1,0,0,0,0,6694
1774,1244,4636,4845,1556,1,1,0,0,0,1116
1775,534,572,591,1728,1,0,0,0,0,2486
1776,526,472,476,1405,1,0,0,0,0,2408
1777,1249,786,821,1558,1,0,0,0,0,832
1778,2493,1858,1933,1254,1,0,2,0,0,6275
1779,2027,1804,1869,37,1,0,0,0,0,5233
1780,421,1330,1389,2614,1,0,0,0,0,138
1781,1853,2864,2994,1792,1,0,0,0,0,4950
1782,2493,2018,2106,1254,1,0,2,0,0,6287
1783,2603,3606,3762,1541,1,0,0,0,0,6702
1784,626,783,818,2614,1,0,0,0,0,420
1785,1231,1191,1235,119,1,0,0,0,0,812
1786,821,4112,4297,1067,1,0,0,0,0,2878
1787,2621,3013,3150,2084,1,1,0,0,0,6583
1788,545,2086,2170,13,1,0,0,0,0,366
1789,1159,3681,3840,456,1,0,0,0,0,3398
1790,2128,4577,4778,1125,1,0,0,0,0,5351
1791,2175,3267,3406,1604,1,0,0,0,0,5393
1792,2493,5682,5926,1254,1,0,2,0,0,6508
1793,968,1015,1050,1678,1,0,0,0,0,3129
1794,994,4240,4429,2609,1,0,0,0,0,3160
1795,1243,4275,4467,2237,1,0,0,0,0,3609
1796,1951,4204,4392,1350,1,0,2,0,0,5110
1797,518,1910,1985,368,1,0,0,0,0,257
1798,731,5456,5686,1390,1,0,2,0,0,2740
1799,1252,1774,1839,1558,1,0,0,0,0,3627
1800,1300,3606,3762,729,1,0,0,0,0,4074
1801,2493,5664,5906,1254,1,1,2,0,0,6252
1802,2493,5650,5890,1254,1,0,2,0,0,6500
1803,1491,2824,2957,2014,1,0,0,0,0,4376
1804,2493,5364,5596,1254,1,1,2,0,0,6183
1805,705,2468,2584,960,1,0,0,0,0,513
1806,1038,2814,2943,551,1,0,0,0,0,3218
1807,2605,3205,3348,1384,1,1,0,0,0,719
1808,2493,5369,5600,1254,1,0,2,0,0,6436
1809,2024,1908,1983,2392,1,0,0,0,0,5225
1810,2493,5251,5480,1254,1,1,2,0,0,6157
1811,1185,140,140,906,1,0,0,0,0,3261
1812,2493,4035,4219,1254,1,1,2,0,0,5957
1813,436,514,524,672,1,0,0,0,0,2183
1814,1542,3061,3198,1523,1,0,0,0,0,4452
1815,699,4376,4565,1936,1,0,0,0,0,2685
1816,1251,5575,5810,1558,1,0,0,0,0,3789
1817,1252,638,664,1558,1,0,0,0,0,3621
1818,2493,4416,4617,1254,1,1,2,0,0,5990
1819,384,1175,1218,1528,1,0,0,0,0,2128
1820,2517,4182,4367,218,1,0,0,0,0,6599
1821,1175,2956,3090,712,1,0,0,0,0,794
1822,2431,3848,4018,1047,1,1,0,0,0,5822
1823,1388,2631,2751,2283,1,0,0,0,0,1276
1824,2493,4637,4847,1254,1,1,2,0,0,6012
1825,2292,3125,3266,1191,1,1,0,0,0,5563
1826,251,1997,2077,1613,1,0,0,0,0,59
1827,442,2422,2536,2277,1,0,0,0,0,218
1828,1349,385,385,1098,1,0,0,0,0,4139
1829,2306,1840,1910,476,1,0,0,0,0,5583
1830,1888,3957,4131,1942,0,0,0,0,0,4993
1831,1619,4225,4414,2016,1,0,0,0,0,4605
1832,2046,1093,1132,1008,1,0,0,0,0,5258
1833,1896,3084,3223,2072,1,0,0,0,0,5010
1834,1035,2796,2923,2282,1,0,0,0,0,739
1835,1091,2511,2627,570,1,0,0,0,0,3395
1836,442,1563,1630,2277,1,0,0,0,0,201
1837,469,2895,3025,10,1,1,0,0,0,2248
1838,463,2397,2511,1696,1,0,0,0,0,2239
1839,1209,1091,1129,2201,1,0,0,0,0,3447
1840,2493,4662,4879,1254,1,1,2,0,0,6017
1841,1995,4510,4708,2047,1,0,0,0,0,5189
1842,994,4302,4494,2609,1,0,0,0,0,3162
1843,2493,5425,5659,1254,1,0,2,0,0,6449
1844,566,3799,3966,1427,1,0,0,0,0,2509
1845,2493,5407,5639,1254,1,1,2,0,0,6192
1846,2493,5393,5623,1254,1,0,2,0,0,6441
1847,2578,4601,4807,1995,1,0,0,0,1,5168
1848,1203,4522,4719,1816,1,0,0,0,0,3440
1849,2373,2734,2859,660,1,0,0,0,0,5745
1850,2044,4290,4482,2272,1,0,0,0,0,5256
1851,1593,3220,3362,2368,1,0,0,0,0,4569
1852,753,1955,2033,1398,1,0,0,0,0,2778
1853,362,4333,4524,2466,1,1,0,0,0,2107
1854,49,3716,3877,16,1,0,0,0,0,4
1855,222,1558,1625,94,1,0,0,0,0,49
1856,2584,764,799,1235,1,0,0,0,0,6670
1857,1042,1296,1352,1459,1,0,0,0,0,763
1858,2493,3469,3617,1254,1,1,2,0,0,5906
1859,821,5179,5406,1067,1,1,0,0,0,633
1860,443,1749,1813,1841,1,0,0,0,0,2187
1861,658,3103,3243,461,1,0,0,0,0,2610
1862,1242,1950,2029,275,1,1,0,0,0,3524
1863,2125,3511,3660,2351,1,0,0,0,0,5348
1864,2390,2376,2487,1825,1,0,0,0,0,5775
1865,821,4199,4388,1067,1,0,0,0,0,2879
1866,1855,1675,1741,1470,1,0,0,0,0,4959
1867,1244,3829,3999,1556,1,1,0,0,0,919
1868,2493,5562,5800,1254,1,1,2,0,0,6228
1869,1244,4452,4652,1556,1,1,0,0,0,1075
1870,1210,2738,2861,1396,1,0,0,0,0,805
1871,339,320,320,2122,1,0,0,0,0,2083
1872,1198,357,356,991,1,0,0,0,0,3428
1873,2291,2338,2443,2070,1,0,0,0,0,5562
1874,838,1727,1791,675,1,0,0,0,0,2937
1875,2493,2375,2494,1254,1,0,2,0,0,6307
1876,10,3902,4074,631,1,1,0,0,0,3241
1877,864,739,769,607,1,0,0,0,0,2975
1878,522,2180,2271,2290,1,0,0,0,0,2339
1879,551,875,914,1808,1,0,0,0,0,2496
1880,2493,5185,5413,1254,1,1,2,0,0,6141
1881,2453,3246,3391,1065,1,1,0,0,0,1656
1882,732,4042,4226,1878,1,1,2,0,0,518
1883,1401,1963,2041,972,1,0,0,0,0,1277
1884,161,2418,2534,193,1,0,0,0,0,1869
1885,226,1703,1770,2150,1,0,0,0,0,1933
1886,533,391,393,2162,1,0,0,0,0,2484
1887,1907,2852,2981,1827,1,0,0,0,0,5053
1888,1542,4773,4993,1523,1,0,0,0,0,4477
1889,1244,3945,4120,1556,1,1,0,0,0,952
1890,518,2176,2268,368,1,0,0,0,0,260
1891,664,4192,4378,635,1,0,0,0,0,2611
1892,2311,188,185,722,1,0,0,0,0,5629
1893,2493,1844,1919,1254,1,0,2,0,0,6273
1894,2493,5073,5298,1254,1,0,2,0,0,6373
1895,373,1164,1207,2491,1,0,0,0,0,91
1896,2493,4453,4659,1254,1,1,2,0,0,5994
1897,518,2377,2488,368,1,0,0,0,0,264
1898,626,1707,1773,2614,1,0,0,0,0,435
1899,1035,2967,3100,2282,1,0,0,0,0,744
1900,1755,1459,1525,2281,1,0,0,0,0,1457
1901,825,1454,1522,966,1,0,0,0,0,650
1902,1249,2779,2904,1094,1,0,0,0,0,3813
1903,1244,4307,4498,1556,1,1,0,0,0,1045
1904,888,3431,3577,789,1,1,0,0,0,657
1905,528,685,711,266,1,0,0,0,0,306
1906,523,782,817,1252,1,0,0,0,0,2366
1907,626,1514,1582,2614,1,0,0,0,0,431
1908,821,5158,5386,1067,1,1,0,0,0,631
1909,1244,3882,4052,1556,1,1,0,0,0,933
1910,1711,1079,1118,803,1,0,0,0,0,1394
1911,199,1014,1049,2390,1,0,0,0,0,1908
1912,1242,5255,5483,275,1,1,0,0,0,3586
1913,1211,1664,1731,1177,1,0,0,0,0,800
1914,2493,5496,5730,1254,1,0,2,0,0,6465
1915,29,3017,3153,757,1,1,0,0,0,6683
1916,640,2138,2230,582,1,0,0,0,0,470
1917,2493,5602,5842,1254,1,0,2,0,0,6490
1918,1735,1353,1414,2079,1,0,0,0,0,1437
1919,2493,4625,4835,1254,1,1,2,0,0,6009
1920,2312,1915,1992,1142,1,0,0,0,0,5619
1921,2195,1411,1475,1446,1,0,0,0,0,5428
1922,1850,981,1018,1790,1,0,0,0,0,4944
1923,1778,471,475,560,1,0,0,0,0,4787
1924,2493,3176,3320,1254,1,1,2,0,0,5876
1925,286,2756,2881,543,1,0,0,0,0,2010
1926,395,48,48,1483,1,0,0,0,0,2136
1927,1554,711,738,511,1,0,0,0,0,1335
1928,146,1956,2035,1043,1,0,0,0,0,1841
1929,1542,1593,1661,1523,1,0,0,0,0,4436
1930,313,272,267,1662,1,0,0,0,0,2051
1931,1355,3647,3802,2339,1,0,0,0,0,4148
1932,2493,5326,5557,1254,1,1,2,0,0,6174
1933,2235,942,980,2420,1,0,0,0,0,5482
1934,2574,327,328,349,1,0,0,0,0,6661
1935,840,3666,3825,1711,1,0,0,0,0,2942
1936,2121,4265,4456,2227,1,0,2,0,0,5343
1937,821,5029,5250,1067,1,1,0,0,0,620
1938,858,25,24,496,1,0,0,0,0,2955
1939,518,2227,2328,368,1,0,0,0,0,261
1940,1244,4340,4531,1556,1,1,0,0,0,1052
1941,1593,537,548,1155,1,0,0,0,0,4571
1942,1141,2026,2108,1053,1,0,0,0,0,3357
1943,2493,4342,4535,1254,1,1,2,0,0,5986
1944,2493,4818,5039,1254,1,1,2,0,0,6041
1945,2493,5075,5301,1254,1,0,2,0,0,6374
1946,849,3717,3879,1232,1,1,0,0,0,653
1947,2210,3843,4014,650,1,0,0,0,0,5444
1948,2051,3938,4111,1286,1,0,0,0,0,5262
1949,659,4,62,2323,1,0,0,0,0,2599
1950,1250,5461,5691,1557,1,0,0,0,0,3713
1951,1542,4067,4252,1523,1,0,0,0,0,4465
1952,1249,4366,4556,1094,1,0,0,0,0,3839
1953,1141,3627,3783,1053,1,0,0,0,0,3332
1954,936,358,357,1915,1,0,0,0,0,3095
1955,2503,1614,1683,1333,1,0,0,0,0,6570
1956,1250,5052,5276,1557,1,0,0,0,0,3697
1957,2305,5146,5371,1105,1,0,0,0,0,5663
1958,1242,4606,4812,275,1,1,0,0,0,3560
1959,1583,1525,1593,2097,1,0,0,0,0,4553
1960,2233,1592,1660,24,1,0,0,0,0,5470
1961,1141,5647,5884,1053,1,0,0,0,0,3350
1962,1252,1878,1950,1558,1,0,0,0,0,3628
1963,526,2171,2262,1405,1,0,0,0,0,2461
1964,1242,4979,5199,275,1,1,0,0,0,3575
1965,1648,385,386,859,1,0,0,0,0,4639
1966,1898,2416,2530,2216,1,0,0,0,0,5024
1967,1429,1826,1894,1616,1,0,0,0,0,1291
1968,761,2508,2624,2260,1,0,0,0,0,2799
1969,1251,3071,3209,1558,1,0,0,0,0,3740
1970,2132,497,501,596,1,1,0,0,0,5355
1971,2305,4991,5211,1105,1,0,0,0,0,5658
1972,2493,3611,3771,1254,1,1,2,0,0,5919
1973,2493,4997,5218,1254,1,0,2,0,0,6362
1974,223,3439,3587,1222,1,0,0,0,0,1928
1975,77,231,223,1543,1,0,0,0,0,1792
1976,2150,440,443,99,1,0,0,0,0,5365
1977,1915,605,627,2172,1,0,0,0,0,5071
1978,1190,2561,2680,308,1,1,0,0,0,3299
1979,1454,1535,1604,1524,1,0,0,0,0,1301
1980,2521,2771,2896,1643,1,0,0,0,0,6588
1981,2581,1461,1528,2062,1,0,0,0,0,6664
1982,1455,5347,5574,1141,1,0,0,0,0,4310
1983,2260,4150,4334,140,1,0,0,0,0,5518
1984,2493,4082,4270,1254,1,1,2,0,0,5964
1985,1146,2417,2532,1544,1,0,0,0,0,3381
1986,1244,3570,3723,1556,1,1,0,0,0,869
1987,452,1369,1432,2166,1,0,0,0,0,2227
1988,756,2918,3046,1973,1,0,0,0,0,2784
1989,1754,3127,3265,1157,1,0,0,0,0,4761
1990,1249,5231,5459,1094,1,0,0,0,0,3866
1991,846,54,54,1083,1,0,0,0,0,2950
1992,9,4442,4640,395,1,0,0,0,0,3103
1993,2493,5605,5848,1254,1,1,2,0,0,6239
1994,2493,5727,5972,1254,1,1,2,0,0,6267
1995,372,1471,1539,1658,1,0,0,0,0,87
1996,1899,3690,3850,1174,1,0,0,0,0,5029
1997,2572,2016,2098,2596,1,0,0,0,0,6659
1998,1673,1167,1209,1719,1,0,0,0,0,1380
1999,565,1830,1899,2006,1,0,0,0,0,393
2000,2274,2480,2595,677,1,0,0,0,0,5539
2001,462,651,677,2614,1,0,0,0,0,224
2002,1262,693,718,2165,1,0,0,0,0,4033
2003,2493,4851,5074,1254,1,1,2,0,0,6051
2004,292,4183,4368,1210,1,0,0,0,0,2018
2005,2493,2203,2306,1254,1,0,2,0,0,6300
2006,421,1586,1654,2614,1,0,0,0,0,143
2007,1542,5695,5934,1523,1,0,0,0,0,4510
2008,821,3989,4165,1067,1,0,0,0,0,2874
2009,896,545,557,412,1,0,2,0,0,3028
2010,21,1046,1081,2335,1,0,0,0,0,5238
2011,522,2044,2127,2290,1,0,0,0,0,2333
2012,1762,376,378,1632,1,0,0,0,0,4765
2013,1968,1750,1814,2444,1,0,0,0,0,5125
2014,1818,4680,4895,276,1,1,0,0,0,4866
2015,1266,1706,1773,2279,1,0,0,0,0,1222
2016,485,3098,3237,232,1,0,0,0,0,2265
2017,1818,4799,5020,276,1,1,0,0,0,4870
2018,236,566,582,208,1,0,0,0,0,1946
2019,2459,3504,3651,1309,1,0,0,0,0,5839
2020,1266,2404,2517,2279,1,0,0,0,0,1234
2021,545,997,1034,13,1,0,0,0,0,346
2022,1297,1957,2036,487,1,0,0,0,0,4067
2023,2212,2722,2844,752,1,0,0,0,0,5446
2024,2493,2148,2245,1254,1,0,2,0,0,6296
2025,682,2232,2332,637,1,0,0,0,0,2665
2026,508,3897,4068,331,1,0,0,0,0,2313
2027,1724,1258,1309,18,1,0,0,0,0,4721
2028,1251,4409,4602,1558,1,0,0,0,0,3758
2029,990,431,432,1984,1,0,0,0,0,3153
2030,1245,4880,5099,1558,1,0,0,0,0,3992
2031,1297,2127,2218,487,1,0,0,0,0,4068
2032,1244,4971,5191,1556,1,1,0,0,0,1193
2033,1229,19,17,2363,1,0,0,0,0,3483
2034,1987,1309,1364,335,1,0,0,0,0,1554
2035,1527,343,342,595,1,0,0,0,0,4409
2036,2083,563,577,1837,1,0,0,0,0,5297
2037,3,1765,1830,840,1,0,0,0,0,4515
2038,2493,5006,5227,1254,1,0,2,0,0,6363
2039,2536,684,711,1847,1,0,0,0,0,6619
2040,493,2739,2863,450,1,0,0,0,0,2272
2041,751,3580,3734,915,1,0,0,0,0,2774
2042,1170,4261,4450,2429,1,1,0,0,0,3409
2043,1587,3628,3783,807,1,0,0,0,0,4558
2044,2493,1952,2034,1254,1,0,2,0,0,6283
2045,1444,2247,2348,421,1,0,0,0,0,4256
2046,1563,2466,2580,561,1,0,0,0,0,4526
2047,1344,2235,2334,2248,1,0,0,0,0,4129
2048,449,5604,5840,1651,1,0,0,0,0,2218
2049,2493,5344,5579,1254,1,1,2,0,0,6179
2050,821,5710,5952,1067,1,0,0,0,0,2926
2051,2493,5445,5677,1254,1,0,2,0,0,6453
2052,43,2167,2258,668,1,0,0,0,0,2
2053,416,1317,1380,2157,1,0,0,0,0,118
2054,609,741,771,265,1,0,0,0,0,417
2055,197,4164,4348,900,1,0,0,0,0,1905
2056,587,4175,4362,1813,1,1,0,0,0,2535
2057,1242,5112,5337,275,1,1,0,0,0,3583
2058,421,1901,1975,2614,1,0,0,0,0,150
2059,227,1869,1940,965,1,0,0,0,0,50
2060,966,1026,1061,2490,1,0,0,0,0,710
2061,1711,1552,1618,803,1,0,0,0,0,1404
2062,518,1960,2038,368,1,0,0,0,0,258
2063,1245,4944,5164,1558,1,0,0,0,0,3994
2064,2523,167,163,478,1,0,0,0,0,6595
2065,2033,2787,2913,706,1,0,0,0,0,5241
2066,2501,5716,5957,75,1,0,0,0,0,6568
2067,2018,4215,4403,2590,1,0,0,0,1,2145
2068,1033,4084,4271,919,1,0,0,0,1,2145
2069,2428,4484,4681,2546,1,0,0,0,1,2145
2070,1250,5281,5509,1557,1,0,0,0,0,3706
2071,597,749,784,592,1,0,0,0,0,2581
2072,2493,4879,5100,1254,1,0,2,0,0,6335
2073,1756,768,802,2281,1,0,0,0,0,1458
2074,1249,5578,5814,1094,1,0,0,0,0,3880
2075,2390,2244,2346,1825,1,0,0,0,0,5769
2076,1892,2728,2851,1825,1,0,0,0,0,5013
2077,177,1341,1398,1297,1,0,0,0,0,1886
2078,951,2642,2762,2415,1,0,0,0,0,3104
2079,626,1766,1830,2614,1,0,0,0,0,436
2080,821,4228,4417,1067,1,1,0,0,0,576
2081,548,1226,1274,1817,1,0,0,0,0,377
2082,1242,3347,3486,275,1,1,0,0,0,3539
2083,1788,2463,2576,1922,1,1,0,0,0,4801
2084,1943,810,845,2060,1,0,0,0,0,5100
2085,2308,195,191,1078,1,1,0,0,0,5589
2086,1277,2832,2964,969,1,0,0,0,0,1256
2087,2305,4124,4308,1105,1,0,0,0,0,5643
2088,2493,3399,3552,1254,1,1,2,0,0,5899
2089,237,2333,2439,309,1,0,0,0,0,1947
2090,2509,4141,4331,2569,1,1,2,0,0,6585
2091,1818,4888,5109,276,1,1,0,0,0,4873
2092,2493,4100,4289,1254,1,1,2,0,0,5967
2093,2493,4996,5219,1254,1,1,2,0,0,6086
2094,2136,3833,4002,979,1,1,0,0,0,1598
2095,265,2449,2563,2432,1,0,0,0,0,65
2096,1244,3588,3743,1556,1,1,0,0,0,873
2097,2337,3461,3609,1069,1,1,0,0,0,1627
2098,1249,3495,3643,1094,1,0,0,0,0,3826
2099,2233,1635,1701,24,1,0,0,0,0,5471
2100,2427,4149,4333,1277,1,0,0,0,0,5819
2101,657,3313,3451,2156,1,0,0,0,0,2603
2102,2071,1367,1428,1355,1,0,0,0,0,5283
2103,827,75,77,1373,1,0,0,0,0,2931
2104,991,3042,3177,97,1,0,0,0,0,3157
2105,652,1702,1769,470,1,0,0,0,0,497
2106,1035,2857,2987,2282,1,0,0,0,0,741
2107,777,2036,2118,1478,1,0,0,0,0,2814
2108,1244,4178,4365,1556,1,1,0,0,0,1023
2109,1571,2924,3053,326,1,1,2,0,0,4537
2110,1855,1713,1778,1470,1,0,0,0,0,4961
2111,1455,3482,3627,1141,1,0,0,0,0,4269
2112,842,1765,1830,1046,1,0,0,0,0,2943
2113,1244,4107,4294,1556,1,1,0,0,0,1010
2114,1755,1161,1203,2281,1,0,0,0,0,1453
2115,1113,979,1016,759,1,0,0,0,0,3287
2116,1809,1922,1997,1257,1,0,0,0,0,1488
2117,696,2439,2553,8,1,0,0,0,0,2682
2118,1818,5351,5581,276,1,1,0,0,0,4896
2119,2027,1580,1648,37,1,0,0,0,0,5230
2120,580,2991,3124,1697,1,0,0,0,0,2525
2121,83,592,613,613,1,0,0,0,0,20
2122,432,549,560,299,1,0,0,0,0,2175
2123,752,1281,1335,59,1,0,1,0,0,522
2124,2493,5197,5425,1254,1,0,2,0,0,6399
2125,1244,4674,4888,1556,1,1,0,0,0,1132
2126,2297,2343,2449,2242,1,0,0,0,0,5574
2127,1244,4203,4391,1556,1,1,0,0,0,1028
2128,2451,3604,3761,2591,1,1,0,0,0,5846
2129,399,2371,2482,278,1,0,0,0,0,2138
2130,536,600,622,267,1,0,0,0,0,310
2131,619,407,408,1159,1,0,0,0,0,2560
2132,518,1563,1630,368,1,0,0,0,0,248
2133,1466,1268,1319,1044,1,0,0,0,0,1307
2134,952,1738,1801,836,1,0,0,0,0,3105
2135,1043,4377,4567,1566,1,1,0,0,0,3223
2136,536,1887,1960,267,1,0,0,0,0,332
2137,1542,4143,4327,1523,1,0,0,0,0,4467
2138,1625,560,574,2213,1,1,0,0,0,4614
2139,2493,5034,5258,1254,1,0,2,0,0,6367
2140,1809,2392,2505,1257,1,0,0,0,0,1496
2141,1455,4916,5136,1141,1,0,0,0,0,4299
2142,556,319,319,1,1,0,0,0,0,2502
2143,1012,2700,2822,1860,1,0,0,0,0,3195
2144,1705,498,505,1153,1,0,0,0,0,4705
2145,362,4385,4577,2466,1,1,0,0,0,2108
2146,1977,3234,3375,1868,1,0,0,0,0,5167
2147,605,2606,2725,756,1,0,0,0,0,2548
2148,302,3703,3865,2045,1,1,0,0,0,2028
2149,96,2707,2829,1586,1,0,0,0,0,1805
2150,1778,928,966,560,1,0,0,0,0,4788
2151,1436,291,295,1716,1,0,0,0,0,4245
2152,1058,1286,1342,872,1,0,0,0,0,3449
2153,1252,2680,2802,1558,1,0,0,0,0,3637
2154,2581,1503,1572,2062,1,0,0,0,0,6665
2155,1858,3670,3827,1283,1,1,0,0,0,4967
2156,746,4364,4554,2253,1,0,0,0,0,2767
2157,526,1531,1599,1405,1,0,0,0,0,2439
2158,1455,4019,4197,1141,1,0,0,0,0,4277
2159,1247,5259,5487,1558,1,0,0,0,0,3941
2160,1396,3507,3664,1659,1,0,0,0,0,4197
2161,2281,337,338,867,1,0,0,0,0,5547
2162,1211,1764,1829,1177,1,0,0,0,0,802
2163,1303,2665,2787,857,1,1,0,0,0,4077
2164,1911,2936,3067,665,1,0,0,0,0,5064
2165,2493,2493,2612,1254,1,0,2,0,0,6314
2166,2580,3974,4149,1951,1,0,0,0,0,6662
2167,2493,5566,5803,1254,1,0,2,0,0,6481
2168,2604,31,29,2143,1,0,0,0,0,6703
2169,421,633,658,2614,1,0,0,0,0,127
2170,1833,451,453,2173,1,0,0,0,0,4928
2171,447,491,495,1554,1,0,0,0,0,2189
2172,931,2931,3058,2524,1,1,0,0,0,3087
