row_id,name,startdate,enddate,location,description,eventattendancemode,page_url
3031,1465,3825,4191,0,2808,0,460
3032,3695,1327,1396,0,2994,0,2790
3033,176,3496,3765,0,3157,0,3440
3034,2626,3286,3525,0,2800,0,1807
3035,2958,1073,1113,0,1861,0,4710
3036,2636,780,792,0,1839,0,2073
3037,2315,3741,4089,0,1174,0,2006
3038,4251,1259,1318,0,3223,0,5182
3039,3940,3501,3772,0,909,0,5688
3040,854,835,849,0,1339,0,947
3041,1019,1931,2072,0,42,0,753
3042,3590,1390,1473,0,1675,0,1339
3043,558,1778,1897,0,2075,0,2449
3044,4416,3263,3500,0,2182,0,578
3045,2166,3176,3409,0,3279,0,2642
3046,1426,3525,3803,0,100,0,5781
3047,670,3662,3986,0,235,0,3325
3048,2583,159,160,0,883,0,815
3049,4287,1758,2126,1,271,1,2264
3050,4373,1009,1038,0,2183,0,536
3051,1057,2559,2733,0,777,0,3882
3052,4122,3691,4023,0,2738,0,3087
3053,1447,3741,4089,0,2738,0,3088
3054,3750,2981,3191,0,1086,0,3110
3055,2238,2318,2479,0,1066,0,4805
3056,3977,1262,1322,1,3053,1,4181
3057,3316,3207,3442,0,3131,0,5461
3058,1057,2639,2821,0,777,0,3932
3059,1006,655,657,0,3503,0,4375
3060,4259,3893,4283,0,2781,0,5822
3061,4568,2826,3020,0,1818,0,996
3062,664,3884,4272,1,1754,1,3112
3063,883,3387,3634,0,693,0,5665
3064,2583,142,143,0,883,0,814
3065,182,2541,2716,0,273,0,4954
3066,1051,3994,4411,1,2553,1,1795
3067,1057,3410,3657,0,777,0,4034
3068,560,1218,1274,0,2998,0,2787
3069,3304,219,219,0,49,0,2108
3070,4293,3289,3528,0,3109,0,5860
3071,4364,3009,3220,0,3353,0,6084
3072,370,102,102,0,2079,0,221
3073,3234,3691,4027,0,2414,0,3142
3074,259,1888,2020,0,566,0,3817
3075,2649,782,796,0,2420,0,1789
3076,4118,1355,1427,0,282,0,1419
3077,884,1729,1838,0,692,0,3492
3078,964,3026,3237,0,2915,0,3478
3079,2692,2882,3086,0,2221,0,4712
3080,281,3172,3407,0,1180,0,1927
3081,2911,2225,2394,0,2236,0,5296
3082,4445,35,35,0,49,0,788
3083,1718,2276,2445,0,1428,0,5315
3084,1057,2634,2816,0,777,0,3927
3085,3280,1913,2049,0,1732,0,97
3086,3136,508,512,1,949,1,1892
3087,353,3619,3935,0,2762,0,1082
3088,4364,2872,3075,0,3353,0,6058
3089,1975,3740,4087,0,317,0,2
3090,642,2428,2593,0,1244,0,3842
3091,2999,3957,4368,0,2878,0,5447
3092,546,3628,3941,0,415,0,5927
3093,1535,1830,1953,0,2719,0,1433
3094,1433,1586,1695,0,1350,0,3815
3095,2470,2930,3134,0,2946,0,5548
3096,66,1558,1666,0,1773,0,110
3097,674,3295,3535,0,256,0,3320
3098,2716,1779,1899,0,2247,0,3186
3099,674,3296,3536,0,256,0,3321
3100,4364,2620,2803,0,3353,0,6020
3101,1333,3265,3503,0,3238,0,3829
3102,3597,1382,1460,0,1491,0,4108
3103,2075,1670,1869,1,1660,0,2099
3104,3045,560,3765,1,2370,1,1896
3105,3668,2458,2625,0,2032,0,5876
3106,1137,997,1025,0,2908,0,4413
3107,2508,2652,2835,0,2986,0,3807
3108,1886,1880,2012,0,1154,0,4761
3109,1057,2770,2963,0,777,0,3992
3110,3467,3714,4051,0,771,0,2199
3111,165,2095,2260,0,218,0,2931
3112,4333,1673,1786,0,3344,0,4625
3113,1485,3674,3999,0,2762,0,3663
3114,1461,2503,2670,0,2169,0,2881
3115,3982,1785,1905,1,3059,1,5532
3116,4406,3234,3469,0,2182,0,568
3117,3995,773,777,0,223,0,639
3118,2489,2173,2348,0,2645,0,2018
3119,368,454,455,1,3073,1,2125
3120,2462,2749,2932,0,2986,0,3810
3121,1511,1780,1899,0,638,0,1424
3122,4047,2478,2642,0,3200,0,4487
3123,1111,2868,3069,0,829,0,2993
3124,773,3155,3379,0,596,0,115
3125,3295,1973,2121,0,2804,0,306
3126,4107,133,133,0,1168,0,1627
3127,3373,1894,2027,0,218,0,2929
3128,404,3925,4328,0,3148,0,4104
3129,4364,2909,3107,0,3353,0,6073
3130,492,571,575,0,581,0,825
3131,1257,2540,2713,0,1183,0,5878
3132,2320,2851,3048,0,2189,0,4835
3133,258,1121,1155,0,1117,0,952
3134,1057,2720,2905,0,777,0,3968
3135,1466,1058,1091,0,2122,0,5937
3136,3737,3205,3443,0,1325,0,2518
3137,1057,3409,3656,0,777,0,4033
3138,4260,2538,2710,0,3284,0,2665
3139,1277,813,1044,0,2537,0,1376
3140,3377,1027,1058,0,2102,0,2963
3141,3542,523,528,0,3586,0,2040
3142,1067,884,904,0,1362,0,6118
3143,2583,62,62,0,883,0,796
3144,4292,3282,3526,0,3111,0,5861
3145,2470,2993,3206,0,2946,0,5549
3146,366,3323,3552,0,3157,0,3439
3147,3576,3721,4062,0,772,0,2232
3148,1668,1121,1157,0,2713,0,972
3149,3945,2160,2324,0,2883,0,4646
3150,810,3247,3482,0,1180,0,4906
3151,2904,3334,3572,0,2311,0,863
3152,4123,1559,1667,0,2589,0,205
3153,2190,2049,2205,0,1121,0,1504
3154,3873,1834,1958,0,1199,0,2745
3155,2405,1103,1136,0,1667,0,4843
3156,581,492,494,1,458,1,1650
3157,1136,1144,1181,0,2909,0,4423
3158,865,335,335,0,1847,0,892
3159,908,2538,2708,0,1837,0,3499
3160,3110,3097,3315,0,3394,0,4973
3161,2045,1333,1403,1,1359,0,384
3162,1306,1275,1341,0,575,0,4065
3163,1388,1282,1346,0,3068,0,5898
3164,382,1241,1300,0,3348,0,481
3165,1361,286,289,0,1472,0,494
3166,4425,3275,3514,0,2182,0,583
3167,4386,962,988,0,2183,0,521
3168,755,3769,4118,0,635,0,98
3169,1855,3040,3251,0,1541,0,1459
3170,3241,3548,3838,0,3332,0,1971
3171,513,1605,2755,0,213,0,2977
3172,800,3892,4280,0,2719,0,5632
3173,697,971,996,0,558,0,5044
3174,3872,3889,4277,0,2361,0,81
3175,2976,1055,1086,0,3063,0,1810
3176,2459,1451,1532,0,2173,0,1133
3177,3700,2145,2313,0,1055,0,3854
3178,174,913,937,0,163,0,4580
3179,308,2306,2470,0,377,0,3734
3180,3141,1765,1881,0,422,0,4119
3181,3678,2342,2504,0,517,0,3363
3182,2133,2520,2706,0,2819,0,4369
3183,1270,57,57,0,3542,0,1572
3184,4245,3166,3392,0,1087,0,3485
3185,1099,1704,1818,0,1214,0,2743
3186,3875,2560,2735,0,1147,0,4325
3187,894,920,945,0,534,0,5147
3188,69,609,613,0,3298,0,141
3189,2708,3691,4025,0,2247,0,443
3190,1256,2751,2956,0,1265,0,1302
3191,2741,2319,2484,0,2247,0,419
3192,2986,3978,4393,0,2777,0,2349
3193,1980,3907,4304,1,1586,1,4452
3194,1909,3114,3334,0,2888,0,4437
3195,2776,3864,4248,0,2983,0,1783
3196,3726,3063,3284,0,2910,0,3708
3197,2365,3101,3321,0,2001,0,3005
3198,4159,3477,3742,0,383,0,5504
3199,2116,3060,3275,0,2159,0,4166
3200,1136,1154,1193,0,2909,0,4426
3201,587,2079,2240,0,2713,0,999
3202,2123,2703,2891,0,2107,0,5932
3203,3299,3899,4295,0,3311,0,623
3204,1178,3988,4404,0,3240,0,106
3205,1053,950,970,0,1117,0,951
3206,744,1669,1783,0,519,0,5207
3207,1057,3432,3685,0,777,0,4048
3208,3982,3841,4214,1,3059,1,5531
3209,1917,2967,3164,0,622,0,5890
3210,831,2623,2804,0,3391,0,3481
3211,1349,2895,3127,0,1682,0,4058
3212,3488,379,379,0,2557,0,2151
3213,156,3994,4411,0,1832,0,3858
3214,3130,2466,2636,0,2401,0,5417
3215,3506,1860,1990,1,738,0,2395
3216,4102,134,135,0,1501,0,785
3217,4364,3019,3232,0,3353,0,6088
3218,1057,2531,2699,0,777,0,3868
3219,3337,2162,2328,0,2131,0,5568
3220,1663,2162,2330,0,1337,0,5023
3221,2559,2077,2238,0,3369,0,2496
3222,2762,3638,3955,0,2254,0,34
3223,3198,2283,2539,0,1687,0,3671
3224,2911,2092,2257,0,2236,0,5225
3225,3816,3311,3543,0,555,0,713
3226,3227,2493,2677,0,1882,0,3365
3227,1032,2023,2174,1,193,0,134
3228,1062,774,781,0,3178,0,897
3229,2753,1095,1128,0,2713,0,3544
3230,3883,2509,2677,0,3268,0,4344
3231,210,2764,2953,0,503,0,298
3232,1446,2086,2254,0,1352,0,2700
3233,1740,2083,2247,0,1485,0,5221
3234,2319,3614,3923,0,2667,0,1251
3235,2178,750,757,0,1040,0,840
3236,109,60,60,0,152,0,794
3237,743,863,880,0,2000,0,950
3238,3184,463,468,1,2587,1,2097
3239,1296,3403,3647,0,1295,0,2886
3240,1865,3763,4111,0,3399,0,5834
3241,2996,2972,3170,0,3120,0,3434
3242,2426,3597,3904,0,2116,0,1219
3243,416,1105,1139,0,1950,0,4264
3244,2171,1901,2033,0,3283,0,184
3245,315,262,262,0,2918,0,1640
3246,2606,2178,2343,0,2157,0,2751
3247,599,2981,3184,0,3017,0,4314
3248,305,266,266,0,2918,0,1631
3249,3987,37,37,0,1344,0,2254
3250,2469,999,1027,0,2109,0,5746
3251,263,2023,2173,0,1116,0,3519
3252,4505,634,636,0,2797,0,647
3253,3636,818,835,0,1141,0,1905
3254,3888,3025,3237,0,3500,0,381
3255,3595,1407,1489,0,527,0,4117
3256,4333,1666,1781,0,3343,0,5205
3257,228,429,431,1,2729,1,1067
3258,1809,2898,3112,0,2753,0,5603
3259,2470,2863,3064,0,2946,0,5547
3260,3554,2541,2713,1,709,0,5598
3261,4031,2476,2645,0,142,0,684
3262,2157,1357,1428,0,2349,0,1729
3263,1515,1045,1077,0,2576,0,1904
3264,567,250,251,0,3497,0,961
3265,584,2317,2482,0,3383,0,2717
3266,1,2623,2804,0,549,0,4388
3267,1755,2431,2597,0,3248,0,4348
3268,2199,3627,3946,0,3422,0,4867
3269,374,1705,1819,0,1148,0,165
3270,821,3050,3262,0,210,0,3000
3271,3529,1129,1164,0,2728,0,2615
3272,766,1733,1842,0,18,0,2479
3273,321,1546,1647,0,179,0,5198
3274,2452,3689,4021,0,1116,0,931
3275,170,3342,3579,0,162,0,4680
3276,4363,2866,3071,0,3350,0,6059
3277,1057,2638,2820,0,777,0,3931
3278,2351,1324,1392,0,1377,0,5631
3279,480,1654,1768,0,2713,0,986
3280,1440,34,34,0,49,0,789
3281,1244,2131,2293,0,3294,0,3699
3282,3533,3713,4051,0,2762,0,1083
3283,4238,1463,1550,0,1129,0,2424
3284,2289,434,435,1,2651,1,4787
3285,2622,1342,1410,0,1117,0,3523
3286,2853,1370,1446,0,1036,0,5049
3287,694,3798,4155,0,557,0,6001
3288,690,3709,4044,0,3556,0,3295
3289,2681,1313,1382,0,2329,0,4816
3290,1057,2674,2858,0,777,0,3957
3291,2414,3247,3483,0,2040,0,5030
3292,2508,3723,4063,0,2986,0,1235
3293,1953,1969,2117,0,1582,0,1361
3294,3985,1502,1594,0,1547,0,3239
3295,3603,3591,3899,0,2959,0,5671
3296,1597,2509,2676,0,1411,0,5774
3297,3925,2210,2379,0,3027,0,5871
3298,687,3520,3795,0,3557,0,3296
3299,1656,3601,3924,0,1427,0,4317
3300,1072,3536,3821,0,2710,0,3705
3301,1764,3994,802,0,3272,0,1561
3302,772,450,450,1,52,1,1068
3303,808,2071,2231,0,3174,0,1444
3304,165,1501,1593,0,218,0,2915
3305,2282,3056,3275,0,1634,0,3228
3306,4341,2937,3184,0,3100,0,4069
3307,3945,2200,2368,0,2883,0,4656
3308,1159,2474,2641,0,980,0,5901
3309,905,697,702,0,2738,0,3073
3310,3147,1778,1897,0,1077,0,3100
3311,2389,3336,3573,0,2808,0,69
3312,4077,2509,2686,0,2713,0,3575
3313,2717,3745,4094,0,2247,0,449
3314,1212,3643,3964,0,1715,0,3780
3315,3272,1696,1847,1,2504,1,1033
3316,2494,1114,1146,0,904,0,2966
3317,3876,1765,1880,0,2014,0,5742
3318,4385,3369,3610,0,2182,0,586
3319,2422,3820,4183,0,2797,0,3351
3320,1174,95,95,0,1710,0,1753
3321,1011,3994,4411,1,915,0,1088
3322,2095,437,438,0,2550,0,1724
3323,1844,1981,2129,0,1360,0,387
3324,3110,3015,3226,0,3394,0,4972
3325,1740,2232,2400,0,1485,0,5292
3326,1136,1238,1294,0,2909,0,4429
3327,2876,2538,2708,0,2299,0,4981
3328,3256,3994,4411,0,572,0,1985
3329,3317,2562,2739,0,592,0,5085
3330,3746,2431,2598,0,1065,0,5654
3331,2544,3334,3568,0,2985,0,2679
3332,2581,3505,3777,0,2099,0,430
3333,1431,3642,3963,0,405,0,1977
3334,2871,2572,2754,0,2713,0,3584
3335,1526,2764,2955,0,2713,0,3593
3336,29,1444,1524,0,2292,0,2138
3337,1465,3736,4082,0,2808,0,3215
3338,2789,3798,4155,0,702,0,16
3339,3643,3994,4411,1,3107,0,2312
3340,3885,3450,3708,0,2981,0,5628
3341,328,3184,3418,0,866,0,5889
3342,2129,3666,3993,1,3408,1,314
3343,2469,3334,3571,0,2109,0,5753
3344,703,3916,4314,0,1195,0,1485
3345,1097,2166,2332,0,2994,0,2795
3346,4543,3158,3384,0,1252,0,3067
3347,1678,655,657,0,220,0,636
3348,535,1164,1207,0,435,0,5161
3349,2918,1094,1127,0,2715,0,5607
3350,3893,691,695,1,3442,1,2324
3351,3216,2368,2535,0,1834,0,3053
3352,749,3661,3985,0,2526,0,3774
3353,4394,3226,3462,0,2182,0,561
3354,64,3994,4411,1,2096,1,5071
3355,4419,3266,3504,0,2182,0,579
3356,2025,3559,3852,0,1628,0,1945
3357,3578,1941,2082,0,1592,0,682
3358,2497,3815,4176,0,1153,0,1761
3359,2347,1293,1359,0,1162,0,1954
3360,4351,2836,3248,0,2887,0,4396
3361,1816,1419,1503,0,50,0,2588
3362,2624,1261,1320,0,1679,0,4609
3363,1594,2826,3017,0,986,0,5775
3364,2802,1993,2141,0,2787,0,2225
3365,1057,2660,2844,0,777,0,3943
3366,4480,2480,2649,0,1075,0,4949
3367,196,2459,2626,0,165,0,5411
3368,522,1183,1235,0,270,0,741
3369,4594,3543,3827,0,1638,0,2828
3370,4130,2807,3004,0,2713,0,1008
3371,2363,3724,4066,0,3147,0,36
3372,1555,3702,4040,0,1669,0,343
3373,1286,25,25,0,49,0,1403
3374,2849,3921,4322,0,1027,0,1801
3375,981,3773,4122,0,2800,0,4760
3376,2439,251,252,0,2056,0,1394
3377,112,2745,3441,0,1141,0,4860
3378,4133,1244,1304,0,3084,0,5171
3379,1778,741,824,0,2536,0,285
3380,2970,2903,3102,0,1109,0,1889
3381,2466,294,295,0,2384,0,1828
3382,90,3255,3488,0,626,0,2410
3383,3046,3618,3932,0,1160,0,1897
3384,3565,3856,4233,0,2726,0,4300
3385,1028,3125,3346,0,2713,0,3613
3386,2195,2509,2678,1,722,0,4371
3387,2149,2932,3202,0,158,0,5506
3388,1690,2030,2181,0,832,0,4290
3389,4232,1421,1504,0,944,0,1962
3390,3307,3040,3257,0,927,0,5078
3391,1444,1919,2055,0,1116,0,926
3392,4349,3391,3636,0,3359,0,2468
3393,2302,3706,4046,1,1664,1,1698
3394,1868,3604,3913,0,1549,0,1605
3395,2123,2569,2748,0,2107,0,5931
3396,2151,3162,3388,0,857,0,64
3397,2509,1551,1655,0,1259,0,3286
3398,923,3803,4162,0,2801,0,488
3399,2927,3937,4344,0,2797,0,653
3400,3130,2340,2503,0,2401,0,5338
3401,4117,1971,2119,0,2330,0,1362
3402,333,2920,3117,0,2450,0,3152
3403,3753,1688,1805,0,1704,0,1883
3404,2613,3779,4131,0,92,0,1756
3405,595,3751,4099,0,3180,0,2498
3406,1255,2768,2961,0,1868,0,4056
3407,2963,972,997,0,2513,0,599
3408,2156,17,17,0,882,0,231
3409,2462,1816,1937,0,2987,0,3790
3410,4350,3058,3269,0,2887,0,2827
3411,3881,1585,1696,0,1467,0,786
3412,757,2361,2525,0,521,0,5364
3413,1622,1389,1470,0,2012,0,1526
3414,2462,2744,2928,0,2986,0,3809
3415,4332,809,826,0,1117,0,946
3416,970,2065,2225,0,2889,0,1592
3417,1608,3652,3976,1,2799,0,5080
3418,3418,2032,2183,0,341,0,858
3419,892,1452,1540,0,2713,0,982
3420,458,2541,2713,0,2762,0,3646
3421,2283,3099,3317,0,668,0,2156
3422,1057,2622,2802,0,777,0,3921
3423,722,1020,1052,0,2319,0,354
3424,4500,2414,2577,0,1142,0,4467
3425,2153,2048,2203,0,1099,0,901
3426,2218,1625,1732,0,3468,0,1239
3427,3919,1379,1456,0,1047,0,2328
3428,862,3364,3604,0,309,0,3484
3429,4182,1197,1246,0,3089,0,4594
3430,960,3994,4411,1,869,1,1094
3431,3498,744,749,0,3334,0,1333
3432,4576,2130,2292,0,3527,0,5245
3433,4208,2942,3146,0,2808,0,5717
3434,1209,3157,3382,0,3129,0,1180
3435,4576,2246,2412,0,3527,0,5299
3436,3978,3610,3918,1,3054,1,4229
3437,4595,1576,1689,0,1588,0,4462
3438,957,1807,1928,0,2249,0,5059
3439,2318,3452,3712,0,3000,0,5992
3440,1664,1382,1462,0,2737,0,1491
3441,897,1839,1963,0,1151,0,254
3442,504,3506,3780,0,3456,0,2067
3443,3126,3423,3673,0,1149,0,2387
3444,3882,2294,2462,0,3268,0,4343
3445,1453,3727,4072,0,1049,0,102
3446,2668,2983,3184,0,178,0,2168
3447,1415,3337,3612,0,917,0,4134
3448,1673,559,564,0,1247,0,3711
3449,3025,3931,4334,0,1207,0,4891
3450,4541,1232,1287,0,3522,0,4340
3451,2791,3994,4411,1,2178,1,4785
3452,2744,982,1008,0,2248,0,396
3453,3690,88,88,0,2890,0,2231
3454,3730,2442,2606,0,1828,0,4796
3455,3128,843,857,0,1117,0,948
3456,1721,759,763,0,2453,0,956
3457,4013,3911,4310,0,242,0,3344
3458,4461,1870,1999,1,2524,1,5913
3459,1742,710,716,0,1503,0,2380
3460,2911,2259,2428,0,2237,0,4666
3461,1118,1677,1792,0,952,0,4627
3462,2438,90,90,0,3194,0,802
3463,147,2542,2719,0,1184,0,5661
3464,3040,237,238,0,2917,0,903
3465,1057,3408,3655,0,777,0,4032
3466,1858,460,463,1,3142,1,1588
3467,1621,2742,2929,0,2693,0,3423
3468,2618,1313,1381,0,2006,0,5980
3469,1137,819,836,0,2908,0,4397
3470,3107,3968,4383,0,298,0,57
3471,2664,608,612,0,754,0,661
3472,1354,3259,3497,0,2752,0,4086
3473,2110,1769,1886,0,623,0,751
3474,1426,3813,4173,0,2567,0,5801
3475,1836,3892,4280,0,1146,0,2240
3476,3113,2165,2330,0,2629,0,5090
3477,3443,1298,1363,0,1183,0,5866
3478,3721,711,718,0,1179,0,1720
3479,3216,1167,1214,0,1834,0,3040
3480,3066,3149,4256,1,1887,1,4820
3481,3761,3174,3404,0,2922,0,5814
3482,1554,3679,4007,0,1669,0,341
3483,2415,3815,4177,0,2039,0,6002
3484,4285,3182,3420,0,1864,0,2436
3485,242,1220,1276,0,2487,0,4174
3486,987,3728,4072,0,2912,0,4195
3487,196,2424,2588,0,165,0,5392
3488,1218,3577,3872,0,2570,0,1186
3489,4396,3228,3464,0,2182,0,563
3490,4203,3848,4222,0,401,0,1589
3491,1986,2852,3048,1,2393,0,1449
3492,1986,2836,3029,1,2393,0,1448
3493,4258,72,72,0,1493,0,694
3494,2937,1171,1219,0,3170,0,4573
3495,1631,3882,4269,0,338,0,5495
3496,3019,275,276,0,1207,0,1918
3497,2174,106,106,0,853,0,1613
3498,2142,3137,3361,0,2527,0,2512
3499,2538,3141,3365,0,2015,0,3011
3500,2911,2222,2391,0,2237,0,4658
3501,733,3627,3944,0,911,0,4873
3502,993,3549,3842,0,1463,0,1090
3503,2208,497,499,1,673,1,2172
3504,154,3464,3725,1,583,1,3093
3505,2576,2162,2330,0,786,0,4535
3506,2169,423,424,1,1587,1,109
3507,3095,1541,1642,0,3041,0,4442
3508,3070,3686,4028,0,3495,0,4856
3509,2504,2521,2690,0,3001,0,2628
3510,1718,2214,2383,0,1428,0,5274
3511,1462,2495,2663,0,2171,0,2861
3512,642,2526,2695,0,1244,0,3851
3513,2757,3940,4348,0,150,0,50
3514,195,3642,3960,0,277,0,1253
3515,2158,1694,1811,0,875,0,5830
3516,4453,2189,2356,0,3154,0,3414
3517,4069,773,780,0,3315,0,2362
3518,4115,1506,1598,0,3083,0,5196
3519,4369,474,474,0,3379,0,513
3520,3895,2009,2157,0,3016,0,1969
3521,1662,1044,1076,0,145,0,548
3522,1339,776,787,0,573,0,1839
3523,324,2179,2348,0,3480,0,5636
3524,1508,1517,1615,0,1379,0,4178
3525,4113,2245,2413,0,3082,0,5298
3526,1967,2071,2232,0,3474,0,1662
3527,2912,2205,2372,0,2238,0,5268
3528,3945,2136,2298,0,2883,0,4636
3529,170,3342,3579,0,161,0,5437
3530,2340,3478,3743,0,3246,0,1297
3531,2166,3157,3381,0,3279,0,2638
3532,4108,2835,3028,0,3141,0,5569
3533,3194,2658,2843,0,1490,0,2624
3534,3945,2227,2396,0,2883,0,4660
3535,444,2318,2481,0,2103,0,3164
3536,720,3222,3457,0,264,0,3379
3537,451,2756,2941,0,3560,0,4953
3538,547,1750,1866,0,1422,0,5923
3539,3029,3727,4072,0,1207,0,4885
3540,2349,3743,4091,0,1848,0,5796
3541,1500,3774,4124,0,1075,0,1937
3542,2771,2850,3045,0,2575,0,1970
3543,222,3568,3859,0,2364,0,418
3544,508,918,942,0,2380,0,2712
3545,1057,2787,2980,0,777,0,4004
3546,1877,1886,2018,0,2253,0,4738
3547,2491,907,929,0,3290,0,5820
3548,649,243,244,0,1540,0,596
3549,3615,1122,1155,0,1053,0,2781
3550,2583,167,168,0,883,0,818
3551,2582,1865,1994,0,957,0,3188
3552,3148,2305,2529,0,2423,0,3627
3553,1561,2671,2861,0,2081,0,4361
3554,2469,2405,2571,0,2109,0,5750
3555,3522,3964,4375,0,2797,0,654
3556,3796,1021,1051,0,3397,0,540
3557,4270,1425,1508,0,560,0,136
3558,4540,2602,2779,0,3521,0,4341
3559,660,1363,1437,0,357,0,3273
3560,3226,3249,3486,0,48,0,3375
3561,165,882,902,0,218,0,2901
3562,2547,1264,1326,0,625,0,4285
3563,1304,715,721,0,290,0,2109
3564,799,1792,1914,0,2746,0,2608
3565,3216,2378,2541,0,1834,0,3054
3566,4604,1131,1165,0,3583,0,4970
3567,469,1803,1924,0,2713,0,992
3568,3953,1547,1651,0,3036,0,2557
3569,957,1791,1913,0,3523,0,5057
3570,2514,2446,2625,0,847,0,2812
3571,4216,3994,4411,0,3470,0,2358
3572,4267,1058,1088,0,628,0,3814
3573,2394,1236,1291,0,1661,0,4476
3574,2361,3726,4068,0,3147,0,37
3575,1790,464,464,0,1089,0,1188
3576,2223,2354,2513,0,2739,0,5526
3577,4363,826,841,0,3349,0,6004
3578,3411,3952,4363,0,1899,0,624
3579,4025,3643,3962,0,2879,0,3235
3580,3164,1734,1843,0,407,0,2656
3581,1683,2938,3140,0,3098,0,2995
3582,2924,2753,2938,0,1135,0,5627
3583,3325,2935,3138,0,1241,0,2623
3584,4176,3531,3817,0,2762,0,3655
3585,2003,403,403,0,2919,0,2341
3586,1794,1363,1438,0,1765,0,1585
3587,1474,2602,2782,0,1113,0,4091
3588,3020,3798,4156,0,1207,0,4886
3589,1885,2533,2701,0,1552,0,2816
3590,728,1432,1513,0,2590,0,3027
3591,2068,3900,4295,0,1136,0,3169
3592,3365,3595,3902,0,2669,0,2086
3593,1944,2939,3142,0,438,0,3428
3594,3160,2509,2680,0,3005,0,5679
3595,4364,881,901,0,3353,0,6008
3596,3509,489,492,1,2675,1,2188
3597,1136,1127,1161,0,2909,0,4421
3598,1137,984,1009,0,2908,0,4410
3599,3130,2247,2417,0,2401,0,5310
3600,4282,3776,4132,0,1644,0,3221
3601,523,3494,3761,0,998,0,3714
3602,1137,935,957,0,2908,0,4403
3603,925,1368,1443,0,751,0,2145
3604,4522,3994,4411,1,1782,0,4240
3605,593,1354,1426,0,2713,0,978
3606,903,1080,1117,0,1603,0,3060
3607,1371,3580,3877,0,365,0,617
3608,3220,3420,3672,0,2215,0,1111
3609,1938,3301,3540,0,1611,0,2394
3610,3216,2344,2504,0,1834,0,3051
3611,4488,2861,3059,0,1489,0,3393
3612,4090,843,859,0,1149,0,5722
3613,1645,3286,3526,0,1441,0,4559
3614,1141,2143,2307,0,2800,0,4740
3615,3480,337,337,0,2692,0,1125
3616,3578,1934,2074,0,1593,0,681
3617,3803,2072,2233,0,3144,0,2675
3618,1900,2903,3100,0,1561,0,1452
3619,1200,3122,3345,0,467,0,2836
3620,1057,2610,2790,0,777,0,3909
3621,227,3989,4405,0,2726,0,4299
3622,3911,7,7,0,1166,0,250
3623,1193,450,451,1,735,1,690
3624,316,268,268,0,2918,0,1635
3625,3145,1302,1366,0,778,0,1960
3626,256,1005,1033,0,363,0,325
3627,3985,1504,1596,0,1547,0,3238
3628,457,1218,1273,0,3068,0,5895
3629,3112,958,979,0,2431,0,99
3630,2334,3654,3977,0,3188,0,439
3631,2426,2384,2545,0,2116,0,3798
3632,4173,3422,3668,0,2811,0,1243
3633,4255,3687,4017,1,16,0,1501
3634,1065,2187,2354,0,2995,0,2796
3635,2120,446,446,1,756,1,1759
3636,849,2929,3132,0,1936,0,3752
3637,1057,2725,2910,0,777,0,3973
3638,2936,1713,1826,0,2585,0,2670
3639,1057,2578,2756,0,777,0,3884
3640,3945,2133,2294,0,2883,0,4637
3641,4364,3063,3280,0,3353,0,6105
3642,346,1659,1772,0,186,0,4620
3643,2273,3743,4092,0,2252,0,14
3644,3952,147,148,0,2145,0,2090
3645,3849,1180,1230,0,867,0,2407
3646,3785,194,195,0,2447,0,723
3647,2451,3136,3359,0,2800,0,4745
3648,3654,3690,4024,0,3441,0,1177
3649,3419,414,415,0,2762,0,1061
3650,1403,1884,2015,0,2812,0,4897
3651,3552,3231,4237,0,3413,0,3017
3652,385,3855,4231,0,2738,0,3090
3653,2911,2108,2272,0,2236,0,5227
3654,2487,186,187,0,3184,0,316
3655,3948,1158,1201,0,2741,0,5110
3656,2622,305,306,0,2740,0,317
3657,1335,3284,3524,0,1978,0,3833
3658,1057,2629,2811,0,777,0,3922
3659,3974,3390,3636,0,1683,0,5029
3660,1857,1478,1565,0,2804,0,301
3661,4538,3353,3593,0,3329,0,3030
3662,1057,2801,2994,0,777,0,4018
3663,258,876,895,0,780,0,1440
3664,837,3994,4411,0,631,0,3306
3665,1653,1297,1373,0,2267,0,4316
3666,485,910,935,0,2713,0,968
3667,3233,323,324,0,3308,0,2107
3668,1451,601,606,0,1121,0,4148
3669,1871,2080,2242,0,1281,0,1117
3670,1723,606,611,0,3460,0,1584
3671,2959,52,52,0,1719,0,1777
3672,2619,3422,3670,0,2164,0,1968
3673,3649,3392,3635,0,68,0,3160
3674,3709,2929,3133,0,1443,0,3753
3675,1232,3906,4302,0,356,0,1285
3676,3821,713,717,0,2952,0,495
3677,3310,1001,1029,0,657,0,531
3678,744,1675,1788,0,520,0,4626
3679,2578,2057,2216,0,2143,0,1728
3680,4296,1568,1678,0,1172,0,3861
3681,417,1679,1796,0,3108,0,2257
3682,3226,3412,3667,0,48,0,3377
3683,3098,2471,2639,0,2358,0,5425
3684,1925,1881,2011,0,1535,0,5220
3685,401,3452,3715,0,1394,0,2707
3686,4007,1461,1547,0,254,0,3311
3687,2470,3601,3910,0,2946,0,4689
3688,2580,891,911,0,1674,0,5140
3689,990,3390,3636,0,1132,0,362
3690,3945,2286,2454,0,2883,0,4672
3691,2875,2016,2165,0,2812,0,4898
3692,442,2944,3146,0,1305,0,5100
3693,1524,2701,2891,0,1791,0,1429
3694,42,2516,2705,0,129,0,5065
