row_id,name,startdate,enddate,description,eventattendancemode,offers,performer,url,page_url
2898,3198,806,808,2068,0,0,0,0,3781
2899,796,537,539,1589,0,1,0,0,1323
2900,589,984,986,5650,0,0,0,0,1119
2901,5493,1071,1073,1135,0,1,0,0,383
2902,1629,1771,1782,5692,0,0,0,0,2207
2903,1964,2031,2044,2636,0,0,0,0,2548
2904,2913,898,900,2574,0,1,0,0,3495
2905,3841,357,358,4870,0,0,0,0,4432
2906,2284,1484,1494,4626,0,1,0,0,2881
2907,4990,629,631,5514,0,1,0,0,5606
2908,5052,1171,1176,4320,0,0,0,0,5689
2909,753,1485,1495,3826,0,1,0,0,1277
2910,1397,1158,1163,4007,0,1,0,0,1986
2911,2724,1423,1433,5234,0,1,0,0,3301
2912,2693,1286,1292,5497,0,1,0,0,3305
2913,1038,496,497,5249,0,0,0,0,1576
2914,1577,840,842,5601,0,1,0,0,2151
2915,699,863,865,5364,0,0,0,0,1226
2916,2930,426,427,5324,0,0,0,0,3516
2917,3921,1070,1072,3360,0,1,0,0,4512
2918,4125,141,141,4879,0,0,0,0,4722
2919,800,1015,1017,1409,0,0,0,0,1326
2920,1500,1058,1060,5405,0,1,0,0,2086
2921,3207,2072,2085,5079,0,0,0,0,3790
2922,1766,2038,2051,139,0,0,0,0,2345
2923,3933,1747,1758,3759,0,1,0,0,4524
2924,1410,717,719,1269,0,0,0,0,1993
2925,3382,1854,1866,5620,0,0,0,0,3959
2926,3899,147,147,5077,0,0,0,0,4499
2927,4592,978,980,2265,0,1,0,0,5162
2928,1554,1708,1719,1835,0,1,0,0,2178
2929,1933,1736,1747,3442,0,0,0,0,2514
2930,2840,1685,1696,5048,0,0,0,0,3427
2931,8,1161,1166,3163,0,1,0,0,7
2932,2436,2030,2043,4181,0,0,0,0,3033
2933,404,1584,1593,2763,0,0,0,0,850
2934,547,1632,1641,599,0,1,0,0,1072
2935,4174,351,352,2241,0,0,0,0,4767
2936,1757,1703,1714,1031,0,0,0,0,2333
2937,3146,1204,1209,3023,0,1,0,0,3728
2938,1566,963,965,2485,0,1,0,0,2140
2939,1845,1923,1935,3419,0,0,0,0,2424
2940,1535,600,602,3536,0,0,0,0,2123
2941,3232,475,476,978,0,1,0,0,3815
2942,4151,658,660,354,0,1,0,0,4742
2943,98,15,15,1694,0,1,0,0,621
2944,3064,1733,1744,3316,0,0,0,0,3642
2945,2082,2131,2144,5200,0,0,0,0,2667
2946,5204,956,958,3615,0,0,0,0,96
2947,1527,1064,1066,1833,0,1,0,0,2113
2948,756,1678,1689,1546,0,0,0,0,1281
2949,5370,1160,1165,68,0,1,0,0,273
2950,2642,1333,1340,4745,0,1,0,0,3247
2951,2134,431,432,4921,0,0,0,0,2890
2952,3563,2030,2043,505,0,0,0,0,4165
2953,3683,1744,1755,4149,0,0,0,0,4192
2954,5697,1871,1883,431,0,0,0,0,1626
2955,1729,1992,2005,530,0,0,0,0,2309
2956,2617,1784,1795,523,0,0,0,0,3215
2957,2641,2065,2078,4576,0,0,0,0,3243
2958,4172,166,166,419,0,1,0,0,4765
2959,5705,860,862,2001,0,1,0,0,1642
2960,199,374,375,352,0,0,0,0,723
2961,3518,1663,1674,3345,0,0,0,0,4086
2962,949,807,809,1770,0,0,0,0,1476
2963,5185,881,883,3177,0,0,0,0,80
2964,2988,918,920,4577,0,1,0,0,3577
2965,3730,351,352,3102,0,1,0,0,4317
2966,3654,2048,2061,3038,0,0,0,0,4275
2967,962,486,487,1772,0,0,0,0,1485
2968,679,2138,2156,4015,0,0,0,0,1206
2969,5431,1563,1571,2388,0,1,0,0,350
2970,5685,1744,1755,3155,0,1,0,0,65
2971,4980,1152,1157,979,0,1,0,0,5607
2972,5206,2083,2096,5443,0,0,0,0,98
2973,788,2237,2250,5756,0,1,0,0,1316
2974,1207,1989,2001,5411,0,0,0,0,1788
2975,3300,915,917,2097,0,1,0,0,3894
2976,1679,1373,1381,3205,0,1,0,0,341
2977,692,1920,1932,4026,0,0,0,0,1220
2978,4968,1729,1740,2325,0,0,0,0,5585
2979,3523,1992,2004,427,0,0,0,0,4113
2980,5517,1448,1458,144,0,1,0,0,525
2981,555,718,720,1700,0,1,0,0,1081
2982,5101,1132,1137,2719,0,1,0,0,5708
2983,3182,2166,2178,734,0,1,0,0,3765
2984,4082,1794,1806,2684,0,0,0,0,4681
2985,2711,1677,1688,4132,0,0,0,0,3224
2986,279,2125,2138,3855,0,0,0,0,802
2987,3441,490,491,4841,0,1,0,0,4015
2988,4500,734,736,1349,0,1,0,0,5247
2989,3066,1196,1201,5493,0,1,0,0,3644
2990,5178,681,683,3611,0,0,0,0,69
2991,2535,1067,1069,555,0,0,0,0,3140
2992,2779,88,88,715,0,1,0,0,3348
2993,1203,1021,1023,4194,0,1,0,0,1781
2994,1846,1965,1977,3415,0,0,0,0,2425
2995,3152,204,205,4989,0,0,0,0,3734
2996,3539,1971,1983,2724,0,0,0,0,4130
2997,236,1791,1803,3837,0,0,0,0,758
2998,2713,1473,1483,3384,0,1,0,0,3234
2999,1908,1966,1978,1875,0,0,0,0,2493
3000,2803,1256,1262,1997,0,1,0,0,3331
3001,3589,1844,1856,5426,0,0,0,0,4195
3002,860,555,557,243,0,0,0,0,1382
3003,3794,1954,1966,3100,0,0,0,0,4388
3004,2926,1033,1035,3001,0,1,0,0,3508
3005,3275,1141,1146,5564,0,0,0,0,3863
3006,1925,2123,2136,5525,0,0,0,0,2504
3007,3264,1458,1468,3326,0,1,0,0,3851
3008,5022,151,151,34,0,1,0,0,5642
3009,641,570,572,1713,0,0,0,0,1169
3010,1745,2000,2013,3782,0,0,0,0,2317
3011,2390,135,135,5679,0,1,0,0,2983
3012,4522,817,819,5160,0,1,0,0,5103
3013,2550,2050,2063,223,0,0,0,0,3008
3014,2780,574,576,5003,0,1,0,0,3377
3015,5687,527,529,5731,0,1,0,0,411
3016,1917,2135,2149,655,0,0,0,0,2495
3017,2432,948,950,5418,0,0,0,0,3027
3018,3267,674,676,2085,0,1,0,0,3853
3019,2364,1735,1746,4364,0,0,0,0,2950
3020,4306,727,729,52,0,0,0,0,4903
3021,703,1673,1684,2890,0,0,0,0,1229
3022,5481,1269,1275,3217,0,1,0,0,400
3023,194,446,447,1473,0,0,0,0,674
3024,4834,773,775,5633,0,0,0,0,5430
3025,9,1161,1166,1041,0,1,0,0,8
3026,4715,1967,1979,4791,0,0,0,0,5308
3027,5151,967,969,4219,0,0,0,0,5770
3028,5688,835,837,2436,0,0,0,0,1611
3029,734,1252,1258,2869,0,1,0,0,1261
3030,3614,773,775,2442,0,0,0,0,4213
3031,4637,1882,1894,3585,0,0,0,0,5219
3032,3655,2065,2078,4771,0,0,0,0,4284
3033,1885,1892,1904,5530,0,0,0,0,2465
3034,5075,1005,1007,708,0,0,0,0,5681
3035,2449,1084,1087,1959,0,1,0,0,3047
3036,4200,1901,1913,224,0,0,0,0,4792
3037,4705,1623,1632,3404,0,1,0,0,5299
3038,4957,824,826,2319,0,1,0,0,5574
3039,840,1653,1664,5214,0,0,0,0,1358
3040,1918,2055,2068,1877,0,0,0,0,2498
3041,2345,817,819,1644,0,1,0,0,2942
3042,2567,503,505,1096,0,1,0,0,3152
3043,318,1417,1427,2912,0,1,0,0,835
3044,1863,1945,1957,1306,0,0,0,0,2442
3045,1960,1684,1695,4682,0,1,0,0,2544
3046,3849,31,31,382,0,1,0,0,4441
3047,4279,2181,2193,384,0,1,0,0,4879
3048,1265,1267,1274,1811,0,1,0,0,1844
3049,5071,68,68,420,0,1,0,0,5671
3050,1510,1734,1745,2902,0,0,0,0,2096
3051,4489,1073,1075,2257,0,1,0,0,5081
3052,1330,501,503,1252,0,1,0,0,1916
3053,3934,2141,2153,55,0,1,0,0,4527
3054,5303,625,627,5733,0,0,0,0,231
3055,4572,2099,2112,2272,0,0,0,0,5178
3056,245,1227,1232,974,0,1,0,0,780
3057,5205,886,888,3174,0,1,0,0,97
3058,5400,1473,1483,3813,0,1,0,0,315
3059,5654,1241,1246,4681,0,1,0,0,574
3060,3688,1232,1237,6,0,0,0,0,4214
3061,1821,1518,1527,1628,0,0,0,0,2397
3062,3365,1214,1219,5441,0,0,0,0,3949
3063,2992,1337,1344,2033,0,1,0,0,3582
3064,2795,433,434,5028,0,1,0,0,3394
3065,3891,1512,1521,1011,0,1,0,0,4483
3066,5325,496,497,3141,0,0,0,0,252
3067,3617,2199,2218,202,0,0,0,0,4227
3068,2245,1234,1239,945,0,1,0,0,2745
3069,2712,181,182,35,0,1,0,0,3229
3070,4490,1681,1692,3119,0,0,0,0,5124
3071,733,496,497,3525,0,0,0,0,1253
3072,5011,1486,1496,4727,0,1,0,0,5628
3073,3370,388,389,3480,0,0,0,0,3954
3074,2620,1510,1519,3078,0,1,0,0,3217
3075,2379,228,229,2993,0,0,0,0,2971
3076,5246,804,806,2365,0,0,0,0,144
3077,3420,1129,1134,2120,0,1,0,0,4005
3078,5631,1613,1622,1578,0,0,0,0,547
3079,2431,408,409,1954,0,0,0,0,3035
3080,3002,1037,1039,5641,0,1,0,0,3595
3081,2951,929,931,1312,0,1,0,0,3535
3082,4753,1359,1368,2596,0,1,0,0,5342
3083,2129,208,209,5322,0,0,0,0,2710
3084,2562,969,971,5618,0,1,0,0,3147
3085,5138,708,710,3506,0,1,0,0,5754
3086,5623,1578,1587,160,0,0,0,0,535
3087,1129,638,640,4391,0,0,0,0,1708
3088,161,1837,1849,2922,0,0,0,0,688
3089,3216,14,14,621,0,1,0,0,3800
3090,2513,939,941,3261,0,1,0,0,3118
3091,1662,1608,1617,4664,0,1,0,0,2241
3092,2226,2072,2085,1925,0,0,0,0,2862
3093,1326,1013,1015,359,0,1,0,0,1913
3094,2789,1256,1262,4079,0,1,0,0,3388
3095,4707,1544,1553,3413,0,1,0,0,5297
3096,3662,1910,1922,2138,0,0,0,0,4279
3097,1844,2088,2101,454,0,0,0,0,2423
3098,2736,272,273,5742,0,0,0,0,3318
3099,4094,787,789,544,0,0,0,0,4699
3100,4363,605,607,5100,0,1,0,0,4960
3101,2598,1290,1297,4311,0,1,0,0,3183
3102,4419,1172,1177,31,0,1,0,0,5013
3103,704,978,980,1329,0,1,0,0,1230
3104,2568,1158,1163,1981,0,1,0,0,3153
3105,5699,1657,1668,4677,0,1,0,0,1628
3106,1237,1983,1995,2688,0,0,0,0,1821
3107,1597,1628,1637,5345,0,0,0,0,2185
3108,1345,113,113,447,0,1,0,0,1932
3109,863,1041,1043,3637,0,1,0,0,1385
3110,2305,1853,1865,1929,0,0,0,0,2901
3111,2527,299,300,1974,0,1,0,0,3132
3112,2646,931,933,1341,0,1,0,0,3246
3113,739,558,560,501,0,1,0,0,1247
3114,4457,1549,1558,2247,0,0,0,0,5049
3115,243,421,422,2826,0,0,0,0,781
3116,1328,1026,1028,1886,0,1,0,0,1912
3117,184,1737,1748,3704,0,0,0,0,700
3118,3070,612,614,5340,0,1,0,0,3653
3119,3020,1005,1007,1033,0,1,0,0,3598
3120,5611,1148,1153,5127,0,0,0,0,527
3121,504,1913,1925,2926,0,0,0,0,1033
3122,3780,808,810,2153,0,1,0,0,4371
3123,5349,985,987,4277,0,1,0,0,156
3124,1962,1684,1695,3373,0,0,0,0,2546
3125,2237,1342,1349,2965,0,1,0,0,2878
3126,4628,241,242,5090,0,0,0,0,5207
3127,3893,2204,2216,3628,0,1,0,0,4528
3128,1695,648,650,3511,0,0,0,0,4954
3129,5375,706,708,3140,0,0,0,0,284
3130,4765,1821,1833,4705,0,1,0,0,5483
3131,2536,541,543,301,0,1,0,0,3056
3132,5280,1380,1389,3218,0,1,0,0,206
3133,5567,1358,1365,3669,0,1,0,0,473
3134,1253,1896,1908,521,0,0,0,0,1856
3135,5103,954,956,2343,0,1,0,0,5715
3136,2363,1152,1157,2610,0,1,0,0,2949
3137,5730,962,964,5290,0,0,0,0,2248
3138,4523,2117,2130,3500,0,0,0,0,5104
3139,3354,1271,1277,969,0,1,0,0,3938
3140,1760,1319,1326,3448,0,1,0,0,2340
3141,3263,687,689,4927,0,1,0,0,3850
3142,3745,728,730,4951,0,0,0,0,4333
3143,942,1765,1776,775,0,0,0,0,1460
3144,2330,1503,1512,3886,0,0,0,0,2927
3145,3700,1696,1707,3097,0,1,0,0,4272
3146,4301,239,240,4878,0,1,0,0,4897
3147,2069,399,400,1899,0,1,0,0,2657
3148,5384,1026,1028,3192,0,1,0,0,293
3149,4514,859,861,5163,0,1,0,0,5107
3150,2159,984,986,3362,0,1,0,0,2756
3151,1439,1158,1163,3998,0,0,0,0,2026
3152,3035,1574,1582,3081,0,0,0,0,3594
3153,4997,1165,1170,1032,0,1,0,0,5615
3154,310,1671,1682,3842,0,0,0,0,799
3155,4662,840,842,184,0,1,0,0,5253
3156,5136,2044,2057,2566,0,0,0,0,5750
3157,3689,1723,1734,4634,0,0,0,0,4215
3158,1306,1881,1893,1110,0,0,0,0,1871
3159,3997,1024,1026,1020,0,1,0,0,4586
3160,1085,814,816,2517,0,0,0,0,1666
3161,1295,489,490,876,0,0,0,0,1876
3162,2312,1742,1753,5766,0,0,0,0,2905
3163,3451,299,300,4999,0,0,0,0,4036
3164,3766,1723,1734,5266,0,0,0,0,4352
3165,3527,1867,1879,5227,0,0,0,0,4112
3166,3760,202,203,982,0,1,0,0,4347
3167,2026,1108,1112,226,0,1,0,0,2609
3168,4891,1508,1517,1637,0,0,0,0,5505
3169,128,1957,1969,3854,0,0,0,0,650
3170,5405,1387,1397,2384,0,1,0,0,306
3171,2088,2205,2217,5056,0,1,0,0,2679
3172,5749,26,25,1246,0,1,0,0,5427
3173,1700,597,599,5337,0,1,0,0,4959
3174,2167,1958,1970,5312,0,0,0,0,2771
3175,601,1806,1818,1463,0,0,0,0,1128
3176,2565,612,614,412,0,1,0,0,3150
3177,4160,2123,2136,4221,0,0,0,0,4751
3178,811,1375,1383,1737,0,1,0,0,1324
3179,5251,886,888,3215,0,0,0,0,149
3180,450,181,182,5486,0,1,0,0,980
3181,4621,817,819,2380,0,1,0,0,5188
3182,5132,1279,1285,2348,0,1,0,0,5764
3183,2649,1380,1389,2998,0,1,0,0,3261
3184,1286,438,439,4429,0,0,0,0,1888
3185,1681,1590,1599,1240,0,0,0,0,2279
3186,2524,116,116,661,0,1,0,0,3129
3187,1811,2120,2133,2710,0,0,0,0,2400
3188,2339,415,416,2950,0,0,0,0,2937
3189,3424,2072,2085,3987,0,0,0,0,4009
3190,4217,1009,1011,4763,0,0,0,0,4810
3191,2896,1459,1469,3337,0,1,0,0,3436
3192,3834,452,453,424,0,0,0,0,4426
3193,4983,1442,1452,2675,0,1,0,0,5597
3194,5760,2123,2136,3778,0,0,0,0,5634
3195,31,2132,2145,5449,0,0,0,0,20
3196,1453,1894,1906,1086,0,0,0,0,2066
3197,3783,432,433,5375,0,0,0,0,4374
3198,4762,794,796,5473,0,1,0,0,5480
3199,1396,1596,1605,998,0,0,0,0,1985
3200,5210,304,305,5726,0,0,0,0,108
3201,2187,1812,1824,4822,0,1,0,0,2802
3202,4880,1903,1915,4428,0,0,0,0,5502
3203,3043,2069,2082,2038,0,0,0,0,3626
3204,1212,554,556,719,0,0,0,0,1797
3205,5032,1793,1805,586,0,0,0,0,5653
3206,5691,220,221,466,0,1,0,0,1617
3207,2552,2007,2020,4359,0,0,0,0,3006
3208,4319,372,373,2235,0,0,0,0,4915
3209,842,364,365,1400,0,0,0,0,1361
3210,2360,810,812,1942,0,0,0,0,2946
3211,133,1175,1180,5639,0,1,0,0,655
3212,5191,108,108,5498,0,1,0,0,74
3213,2981,1991,2003,2032,0,0,0,0,3570
3214,3968,392,393,2180,0,0,0,0,4559
3215,529,832,834,3814,0,0,0,0,1055
3216,3056,1446,1456,566,0,1,0,0,3634
3217,129,1884,1896,2740,0,0,0,0,651
3218,4432,1612,1621,4196,0,0,0,0,5019
3219,47,1911,1923,5691,0,0,0,0,1562
3220,1557,1784,1795,4580,0,0,0,0,2129
3221,2472,2136,2148,5487,0,1,0,0,3075
3222,384,2108,2121,4613,0,0,0,0,928
3223,2511,2088,2101,2989,0,0,0,0,3116
3224,4439,2055,2068,5625,0,0,0,0,5028
3225,369,1870,1882,1179,0,0,0,0,914
3226,546,1000,1002,1416,0,1,0,0,1071
3227,586,1034,1036,2859,0,1,0,0,1111
3228,595,1159,1164,1706,0,1,0,0,1114
3229,3019,795,797,5283,0,1,0,0,3615
3230,56,1262,1268,4585,0,1,0,0,1584
3231,4965,1354,1361,2323,0,1,0,0,5582
3232,354,1243,1248,2917,0,1,0,0,891
3233,5044,1358,1365,1253,0,1,0,0,5665
3234,5511,1514,1523,4187,0,0,0,0,480
3235,5221,821,823,3497,0,0,0,0,114
3236,420,1510,1519,3849,0,0,0,0,926
3237,3449,1463,1473,4810,0,1,0,0,4034
3238,4769,1459,1469,4706,0,1,0,0,5470
3239,5672,1400,1409,3154,0,1,0,0,596
3240,305,1694,1705,3841,0,0,0,0,749
3241,5589,1203,1208,3612,0,0,0,0,497
3242,1976,1905,1917,5269,0,0,0,0,2559
3243,996,193,194,1418,0,1,0,0,1522
3244,5542,1737,1748,5684,0,0,0,0,437
3245,4436,2001,2014,1220,0,0,0,0,5024
3246,3145,1204,1209,965,0,1,0,0,3727
3247,4090,173,173,2198,0,1,0,0,4691
3248,183,1457,1467,1292,0,1,0,0,712
3249,3332,831,833,2576,0,0,0,0,3902
3250,4038,1653,1664,2683,0,0,0,0,4634
3251,5267,567,569,5706,0,0,0,0,169
3252,3558,2003,2016,4632,0,0,0,0,4159
3253,5335,1052,1054,449,0,1,0,0,191
3254,906,192,193,648,0,1,0,0,1427
3255,5115,1338,1345,587,0,1,0,0,5724
3256,5322,941,943,3172,0,1,0,0,249
3257,1400,288,289,5367,0,0,0,0,1988
3258,2165,2,2,377,0,1,0,0,2767
3259,4896,1532,1541,1158,0,1,0,0,5511
3260,5162,1181,1186,3246,0,0,0,0,60
3261,3233,44,44,1325,0,1,0,0,2588
3262,5626,2038,2051,3748,0,0,0,0,544
3263,2809,1762,1773,1998,0,0,0,0,3356
3264,4220,1045,1047,3257,0,0,0,0,4814
3265,1405,363,364,681,0,1,0,0,2015
3266,2571,297,298,332,0,1,0,0,3156
3267,5163,1174,1179,4568,0,1,0,0,61
3268,4296,1781,1792,3939,0,1,0,0,4818
3269,502,2111,2124,5440,0,0,0,0,1031
3270,1147,1811,1823,307,0,0,0,0,1727
3271,3765,1648,1659,3108,0,1,0,0,4353
3272,970,794,796,1775,0,1,0,0,1495
3273,2181,1961,1973,3921,0,0,0,0,2796
3274,4232,157,157,915,0,1,0,0,4830
3275,2718,174,175,114,0,1,0,0,3269
3276,2874,692,694,5060,0,1,0,0,3467
3277,4747,519,521,2288,0,1,0,0,5334
3278,4406,623,625,765,0,1,0,0,5005
3279,298,1711,1722,1498,0,0,0,0,730
3280,4498,654,656,5399,0,0,0,0,5245
3281,2476,2156,2168,1336,0,1,0,0,3093
3282,826,1813,1825,4139,0,0,0,0,1348
3283,5354,1074,1076,1354,0,0,0,0,164
3284,3492,1940,1952,2123,0,0,0,0,4087
3285,1242,2129,2142,3996,0,0,0,0,1827
3286,334,2071,2084,1245,0,0,0,0,867
3287,1468,1578,1587,3418,0,1,0,0,2041
3288,144,784,786,330,0,1,0,0,663
3289,1278,171,171,5089,0,1,0,0,1858
3290,3106,611,613,4524,0,1,0,0,3689
3291,5528,317,318,2398,0,0,0,0,419
3292,57,1380,1389,1008,0,1,0,0,1593
3293,1106,629,631,608,0,1,0,0,1683
3294,513,1643,1653,1466,0,0,0,0,1042
3295,3108,779,781,1353,0,0,0,0,3692
3296,2676,1860,1872,2944,0,0,0,0,3294
3297,4807,1570,1578,3453,0,1,0,0,5386
3298,848,583,585,353,0,1,0,0,1368
3299,3467,1965,1977,4959,0,0,0,0,4054
3300,4367,350,351,413,0,0,0,0,4966
3301,3757,395,396,3477,0,0,0,0,4344
3302,3982,1752,1763,4584,0,0,0,0,4573
3303,205,133,133,5294,0,1,0,0,728
3304,3883,232,233,5075,0,1,0,0,4472
3305,5523,620,622,156,0,0,0,0,552
3306,3566,1943,1955,896,0,0,0,0,4171
3307,2739,1871,1883,4747,0,0,0,0,3322
3308,4450,1538,1547,1229,0,1,0,0,5042
3309,2164,877,879,1916,0,1,0,0,2766
3310,2894,1442,1452,1070,0,1,0,0,3420
3311,5118,1774,1785,3790,0,0,0,0,5736
3312,5491,1005,1007,3228,0,0,0,0,375
3313,5588,1804,1816,2402,0,0,0,0,417
3314,774,133,133,470,0,1,0,0,1307
3315,2691,1321,1328,3378,0,1,0,0,3302
3316,2278,1808,1820,4757,0,0,0,0,2859
3317,2538,1118,1123,5647,0,1,0,0,3002
3318,3481,2038,2051,4142,0,0,0,0,4074
3319,3661,2065,2078,4464,0,0,0,0,4278
3320,5329,609,611,1275,0,1,0,0,256
3321,3310,1076,1078,5609,0,1,0,0,3893
3322,5328,698,700,3229,0,0,0,0,255
3323,217,2041,2054,258,0,0,0,0,750
3324,1413,829,831,2483,0,0,0,0,1997
3325,1111,2096,2109,3016,0,0,0,0,1691
3326,2423,2074,2087,1952,0,0,0,0,3019
3327,3084,464,465,576,0,1,0,0,3670
3328,4336,1940,1952,991,0,0,0,0,4933
3329,2369,226,227,1948,0,1,0,0,2956
3330,694,1250,1256,2849,0,1,0,0,1221
3331,2448,952,954,3057,0,1,0,0,3046
3332,3005,1977,1989,854,0,0,0,0,3599
3333,2500,655,657,3949,0,1,0,0,3107
3334,3457,1961,1973,3051,0,0,0,0,4042
3335,2785,1868,1880,4799,0,0,0,0,3383
3336,3435,634,636,4837,0,1,0,0,4024
3337,3291,785,787,2093,0,0,0,0,3882
3338,4811,2216,2229,221,0,0,0,0,5389
3339,2148,497,498,3910,0,1,0,0,2742
3340,1999,1239,1244,43,0,0,0,0,2582
3341,5111,1527,1536,4357,0,0,0,0,5728
3342,1243,1485,1495,1804,0,1,0,0,1828
3343,2266,1423,1433,2295,0,1,0,0,2805
3344,2679,1725,1736,4129,0,0,0,0,3286
3345,5653,1272,1278,1576,0,1,0,0,572
3346,5644,1817,1829,904,0,0,0,0,563
3347,4427,759,761,2489,0,1,0,0,5039
3348,348,154,154,111,0,1,0,0,881
3349,4287,427,428,5070,0,0,0,0,4888
3350,4882,104,104,4414,0,0,0,0,5496
3351,2486,650,652,1307,0,1,0,0,3085
3352,3466,2014,2027,5652,0,0,0,0,4053
3353,4266,653,655,1565,0,0,0,0,4868
3354,1573,212,213,897,0,0,0,0,2147
3355,301,1655,1666,1661,0,0,0,0,735
3356,5756,768,770,5711,0,0,0,0,5415
3357,3399,2151,2163,623,0,1,0,0,3992
3358,1057,1528,1537,3452,0,1,0,0,1585
3359,3543,1860,1872,4033,0,0,0,0,4135
3360,3722,352,353,2144,0,1,0,0,4309
3361,4513,1169,1174,4736,0,1,0,0,5085
3362,4907,1325,1332,1115,0,1,0,0,5524
3363,2757,2062,2075,201,0,0,0,0,3345
3364,434,288,289,1683,0,0,0,0,962
3365,1409,80,80,179,0,0,0,0,1991
3366,2799,647,649,3545,0,0,0,0,3399
3367,2947,1527,1536,3276,0,1,0,0,3529
3368,1382,1527,1536,4195,0,0,0,0,1974
3369,4295,1781,1792,3328,0,0,0,0,4817
3370,3696,1493,1503,763,0,0,0,0,4261
3371,1710,786,788,1617,0,0,0,0,2297
3372,941,1341,1348,3668,0,1,0,0,1464
3373,4354,1026,1028,4712,0,1,0,0,4558
3374,21,844,846,4250,0,0,0,0,30
3375,620,1066,1068,2851,0,0,0,0,1147
3376,2830,785,787,2011,0,1,0,0,3414
3377,4321,372,373,2236,0,0,0,0,4917
3378,831,172,172,647,0,1,0,0,1354
3379,1200,1793,1805,5413,0,0,0,0,1782
3380,4755,1336,1343,1074,0,1,0,0,5344
3381,921,124,124,25,0,0,0,0,1444
3382,4989,550,552,3513,0,1,0,0,5605
3383,5552,469,470,3667,0,0,0,0,455
3384,2417,2125,2138,3018,0,0,0,0,3012
3385,3732,274,275,3641,0,1,0,0,4319
3386,3157,355,356,4939,0,0,0,0,3741
3387,3630,1289,1295,5011,0,1,0,0,4252
3388,5473,645,647,178,0,1,0,0,387
3389,1899,1608,1617,3437,0,0,0,0,2478
3390,1664,1344,1351,5605,0,1,0,0,2242
3391,4007,929,931,1126,0,1,0,0,4598
3392,4660,998,1000,2937,0,0,0,0,5250
3393,2526,161,161,690,0,1,0,0,3131
3394,2338,544,546,3469,0,1,0,0,2936
3395,4462,1549,1558,2251,0,0,0,0,5054
3396,2608,1238,1243,4751,0,1,0,0,3198
3397,5503,1424,1434,4183,0,1,0,0,441
3398,4071,1756,1767,4566,0,0,0,0,4654
3399,4332,757,759,414,0,1,0,0,4929
3400,4099,1483,1493,2196,0,0,0,0,4698
3401,2434,792,794,1955,0,1,0,0,3029
3402,2554,1897,1909,1211,0,0,0,0,3013
3403,5321,941,943,2816,0,1,0,0,248
3404,3254,825,827,2081,0,1,0,0,3836
3405,940,809,811,1309,0,0,0,0,1463
3406,4144,669,671,291,0,1,0,0,4735
3407,3428,679,681,2118,0,1,0,0,4016
3408,3478,1865,1877,1186,0,0,0,0,4073
3409,4260,801,803,5518,0,0,0,0,4861
3410,4447,1915,1927,3381,0,0,0,0,5038
3411,44,1366,1373,3522,0,1,0,0,1809
3412,5287,1404,1413,2600,0,1,0,0,207
3413,2135,1912,1924,3055,0,0,0,0,2894
3414,5249,580,582,96,0,1,0,0,147
3415,5317,2023,2036,137,0,0,0,0,243
3416,1197,966,968,186,0,1,0,0,1777
3417,1902,2060,2073,4266,0,0,0,0,2481
3418,2925,898,900,2026,0,1,0,0,3507
3419,1903,1910,1922,3787,0,0,0,0,2482
3420,5247,623,625,9,0,1,0,0,145
3421,5575,1865,1877,2409,0,0,0,0,483
3422,1058,650,652,578,0,0,0,0,1600
3423,2771,822,824,2005,0,0,0,0,3368
3424,3805,1138,1143,1279,0,1,0,0,4396
3425,3822,153,153,2160,0,0,0,0,4409
3426,4894,1694,1705,4564,0,1,0,0,5509
3427,249,133,133,1671,0,1,0,0,785
3428,2178,2002,2015,3083,0,0,0,0,2793
3429,4678,1579,1588,2280,0,0,0,0,5271
3430,5518,1474,1484,4038,0,1,0,0,507
3431,5663,972,974,3775,0,0,0,0,582
3432,5720,210,211,1271,0,1,0,0,1942
3433,3493,1802,1814,580,0,0,0,0,4088
3434,3740,362,363,5480,0,0,0,0,4322
3435,3039,1753,1764,2982,0,1,0,0,3622
3436,308,1444,1454,3833,0,1,0,0,777
3437,2547,1984,1996,2805,0,0,0,0,3007
3438,2132,692,694,389,0,1,0,0,2891
3439,2251,1492,1502,3393,0,1,0,0,2765
3440,3922,1273,1279,4836,0,1,0,0,4513
3441,5746,1954,1966,4500,0,0,0,0,5420
3442,5385,1869,1881,2382,0,1,0,0,294
3443,2758,1012,1014,1119,0,1,0,0,3346
3444,3497,1608,1617,4125,0,0,0,0,4093
3445,3996,968,970,2187,0,1,0,0,4588
3446,487,2155,2167,387,0,1,0,0,1013
3447,1800,2095,2108,1288,0,0,0,0,2383
3448,2797,979,981,4262,0,1,0,0,3396
3449,317,1440,1450,3913,0,1,0,0,834
3450,4223,776,777,2749,0,0,0,0,4822
3451,3350,673,675,2107,0,0,0,0,3935
3452,4420,1411,1421,4030,0,1,0,0,5014
3453,5692,330,331,4605,0,1,0,0,1620
3454,287,1824,1836,923,0,1,0,0,830
3455,3733,607,609,5360,0,0,0,0,4320
3456,2271,1660,1671,4057,0,0,0,0,2825
3457,2104,1299,1306,4625,0,1,0,0,2697
3458,4605,1349,1356,4039,0,1,0,0,5164
3459,3827,98,98,5059,0,0,0,0,4419
3460,964,90,90,343,0,0,0,0,1488
3461,1181,1500,1509,1165,0,1,0,0,1740
3462,4803,540,542,5453,0,0,0,0,5382
