row_id,name,startdate,enddate,location,description,offers,organizer,performer,page_url
1370,42,55,59,0,8,0,0,0,215
1371,17,57,60,0,1,0,0,0,215
1372,29,20,50,0,7,0,0,0,215
1373,56,39,40,0,9,0,0,0,215
1374,11,41,41,0,4,0,0,0,215
1375,17,49,49,0,1,0,0,0,408
1376,17,50,51,0,1,0,0,0,408
1377,61,52,56,0,6,1,0,0,408
1378,17,53,55,0,1,0,0,0,408
1379,17,54,57,0,1,0,0,0,408
1380,42,55,59,0,8,0,0,0,408
1381,17,57,60,0,1,0,0,0,408
1382,29,20,50,0,7,0,0,0,408
1383,56,39,40,0,9,0,0,0,408
1384,11,41,41,0,4,0,0,0,408
1385,17,49,49,0,1,0,0,0,22
1386,17,50,51,0,1,0,0,0,22
1387,61,52,56,0,6,1,0,0,22
1388,17,53,55,0,1,0,0,0,22
1389,17,54,57,0,1,0,0,0,22
1390,42,55,59,0,8,0,0,0,22
1391,17,57,60,0,1,0,0,0,22
1392,29,20,50,0,7,0,0,0,22
1393,56,39,40,0,9,0,0,0,22
1394,11,41,41,0,4,0,0,0,22
1395,20,68,71,0,10,0,0,1,175
1396,17,49,49,0,1,0,0,0,175
1397,17,50,51,0,1,0,0,0,175
1398,61,52,56,0,6,1,0,0,175
1399,17,53,55,0,1,0,0,0,175
1400,17,54,57,0,1,0,0,0,175
1401,42,55,59,0,8,0,0,0,175
1402,17,57,60,0,1,0,0,0,175
1403,29,20,50,0,7,0,0,0,175
1404,11,41,41,0,4,0,0,0,175
1405,17,49,49,0,1,0,0,0,42
1406,17,50,51,0,1,0,0,0,42
1407,61,52,56,0,6,1,0,0,42
1408,17,53,55,0,1,0,0,0,42
1409,17,54,57,0,1,0,0,0,42
1410,42,55,59,0,8,0,0,0,42
1411,17,57,60,0,1,0,0,0,42
1412,29,20,50,0,7,0,0,0,42
1413,56,39,40,0,9,0,0,0,42
1414,11,41,41,0,4,0,0,0,42
1415,17,49,49,0,1,0,0,0,435
1416,17,50,51,0,1,0,0,0,435
1417,61,52,56,0,6,1,0,0,435
1418,17,53,55,0,1,0,0,0,435
1419,17,54,57,0,1,0,0,0,435
1420,42,55,59,0,8,0,0,0,435
1421,17,57,60,0,1,0,0,0,435
1422,29,20,50,0,7,0,0,0,435
1423,56,39,40,0,9,0,0,0,435
1424,11,41,41,0,4,0,0,0,435
1425,17,49,49,0,1,0,0,0,403
1426,17,50,51,0,1,0,0,0,403
1427,61,52,56,0,6,1,0,0,403
1428,17,53,55,0,1,0,0,0,403
1429,17,54,57,0,1,0,0,0,403
1430,42,55,59,0,8,0,0,0,403
1431,17,57,60,0,1,0,0,0,403
1432,29,20,50,0,7,0,0,0,403
1433,56,39,40,0,9,0,0,0,403
1434,11,41,41,0,4,0,0,0,403
1435,17,49,49,0,1,0,0,0,331
1436,17,50,51,0,1,0,0,0,331
1437,61,52,56,0,6,1,0,0,331
1438,17,53,55,0,1,0,0,0,331
1439,17,54,57,0,1,0,0,0,331
1440,42,55,59,0,8,0,0,0,331
1441,17,57,60,0,1,0,0,0,331
1442,29,20,50,0,7,0,0,0,331
1443,56,39,40,0,9,0,0,0,331
1444,11,41,41,0,4,0,0,0,331
1445,17,49,49,0,1,0,0,0,421
1446,17,50,51,0,1,0,0,0,421
1447,61,52,56,0,6,1,0,0,421
1448,17,53,55,0,1,0,0,0,421
1449,17,54,57,0,1,0,0,0,421
1450,42,55,59,0,8,0,0,0,421
1451,17,57,60,0,1,0,0,0,421
1452,29,20,50,0,7,0,0,0,421
1453,56,39,40,0,9,0,0,0,421
1454,11,41,41,0,4,0,0,0,421
1455,17,49,49,0,1,0,0,0,66
1456,17,50,51,0,1,0,0,0,66
1457,61,52,56,0,6,1,0,0,66
1458,17,53,55,0,1,0,0,0,66
1459,17,54,57,0,1,0,0,0,66
1460,42,55,59,0,8,0,0,0,66
1461,17,57,60,0,1,0,0,0,66
1462,29,20,50,0,7,0,0,0,66
1463,56,39,40,0,9,0,0,0,66
1464,11,41,41,0,4,0,0,0,66
1465,17,49,49,0,1,0,0,0,445
1466,17,50,51,0,1,0,0,0,445
1467,61,52,56,0,6,1,0,0,445
1468,17,53,55,0,1,0,0,0,445
1469,17,54,57,0,1,0,0,0,445
1470,42,55,59,0,8,0,0,0,445
1471,17,57,60,0,1,0,0,0,445
1472,29,20,50,0,7,0,0,0,445
1473,56,39,40,0,9,0,0,0,445
1474,11,41,41,0,4,0,0,0,445
1475,17,49,49,0,1,0,0,0,128
1476,17,50,51,0,1,0,0,0,128
1477,61,52,56,0,6,1,0,0,128
1478,17,53,55,0,1,0,0,0,128
1479,17,54,57,0,1,0,0,0,128
1480,42,55,59,0,8,0,0,0,128
1481,17,57,60,0,1,0,0,0,128
1482,29,20,50,0,7,0,0,0,128
1483,56,39,40,0,9,0,0,0,128
1484,11,41,41,0,4,0,0,0,128
1485,17,49,49,0,1,0,0,0,350
1486,17,50,51,0,1,0,0,0,350
1487,61,52,56,0,6,1,0,0,350
1488,17,53,55,0,1,0,0,0,350
1489,17,54,57,0,1,0,0,0,350
1490,42,55,59,0,8,0,0,0,350
1491,17,57,60,0,1,0,0,0,350
1492,29,20,50,0,7,0,0,0,350
1493,56,39,40,0,9,0,0,0,350
1494,11,41,41,0,4,0,0,0,350
1495,17,49,49,0,1,0,0,0,59
1496,17,50,51,0,1,0,0,0,59
1497,61,52,56,0,6,1,0,0,59
1498,17,53,55,0,1,0,0,0,59
1499,17,54,57,0,1,0,0,0,59
1500,42,55,59,0,8,0,0,0,59
1501,17,57,60,0,1,0,0,0,59
1502,29,20,50,0,7,0,0,0,59
1503,56,39,40,0,9,0,0,0,59
1504,11,41,41,0,4,0,0,0,59
1505,17,49,49,0,1,0,0,0,394
1506,17,50,51,0,1,0,0,0,394
1507,61,52,56,0,6,1,0,0,394
1508,17,53,55,0,1,0,0,0,394
1509,17,54,57,0,1,0,0,0,394
1510,42,55,59,0,8,0,0,0,394
1511,17,57,60,0,1,0,0,0,394
1512,29,20,50,0,7,0,0,0,394
1513,56,39,40,0,9,0,0,0,394
1514,11,41,41,0,4,0,0,0,394
1515,17,49,49,0,1,0,0,0,46
1516,17,50,51,0,1,0,0,0,46
1517,61,52,56,0,6,1,0,0,46
1518,17,53,55,0,1,0,0,0,46
1519,17,54,57,0,1,0,0,0,46
1520,42,55,59,0,8,0,0,0,46
1521,17,57,60,0,1,0,0,0,46
1522,29,20,50,0,7,0,0,0,46
1523,56,39,40,0,9,0,0,0,46
1524,11,41,41,0,4,0,0,0,46
1525,20,96,100,0,10,0,0,1,183
1526,17,49,49,0,1,0,0,0,183
1527,17,50,51,0,1,0,0,0,183
1528,61,52,56,0,6,1,0,0,183
1529,17,53,55,0,1,0,0,0,183
1530,17,54,57,0,1,0,0,0,183
1531,42,55,59,0,8,0,0,0,183
1532,17,57,60,0,1,0,0,0,183
1533,29,20,50,0,7,0,0,0,183
1534,56,39,40,0,9,0,0,0,183
1535,11,41,41,0,4,0,0,0,183
1536,17,49,49,0,1,0,0,0,367
1537,17,50,51,0,1,0,0,0,367
1538,61,52,56,0,6,1,0,0,367
1539,17,53,55,0,1,0,0,0,367
1540,17,54,57,0,1,0,0,0,367
1541,42,55,59,0,8,0,0,0,367
1542,17,57,60,0,1,0,0,0,367
1543,29,20,50,0,7,0,0,0,367
1544,56,39,40,0,9,0,0,0,367
1545,11,41,41,0,4,0,0,0,367
1546,17,49,49,0,1,0,0,0,152
1547,17,50,51,0,1,0,0,0,152
1548,61,52,56,0,6,1,0,0,152
1549,17,53,55,0,1,0,0,0,152
1550,17,54,57,0,1,0,0,0,152
1551,42,55,59,0,8,0,0,0,152
1552,17,57,60,0,1,0,0,0,152
1553,29,20,50,0,7,0,0,0,152
1554,56,39,40,0,9,0,0,0,152
1555,11,41,41,0,4,0,0,0,152
1556,17,49,49,0,1,0,0,0,301
1557,17,50,51,0,1,0,0,0,301
1558,61,52,56,0,6,1,0,0,301
1559,17,53,55,0,1,0,0,0,301
1560,17,54,57,0,1,0,0,0,301
1561,42,55,59,0,8,0,0,0,301
1562,17,57,60,0,1,0,0,0,301
1563,29,20,50,0,7,0,0,0,301
1564,56,39,40,0,9,0,0,0,301
1565,11,41,41,0,4,0,0,0,301
1566,17,49,49,0,1,0,0,0,364
1567,17,50,51,0,1,0,0,0,364
1568,61,52,56,0,6,1,0,0,364
1569,17,53,55,0,1,0,0,0,364
1570,17,54,57,0,1,0,0,0,364
1571,42,55,59,0,8,0,0,0,364
1572,17,57,60,0,1,0,0,0,364
1573,29,20,50,0,7,0,0,0,364
1574,56,39,40,0,9,0,0,0,364
1575,11,41,41,0,4,0,0,0,364
1576,17,49,49,0,1,0,0,0,326
1577,17,50,51,0,1,0,0,0,326
1578,61,52,56,0,6,1,0,0,326
1579,17,53,55,0,1,0,0,0,326
1580,17,54,57,0,1,0,0,0,326
1581,42,55,59,0,8,0,0,0,326
1582,17,57,60,0,1,0,0,0,326
1583,29,20,50,0,7,0,0,0,326
1584,56,39,40,0,9,0,0,0,326
1585,11,41,41,0,4,0,0,0,326
1586,17,49,49,0,1,0,0,0,20
1587,17,50,51,0,1,0,0,0,20
1588,61,52,56,0,6,1,0,0,20
1589,17,53,55,0,1,0,0,0,20
1590,17,54,57,0,1,0,0,0,20
1591,42,55,59,0,8,0,0,0,20
1592,17,57,60,0,1,0,0,0,20
1593,29,20,50,0,7,0,0,0,20
1594,56,39,40,0,9,0,0,0,20
1595,11,41,41,0,4,0,0,0,20
1596,50,97,101,0,44,1,0,1,241
1597,17,49,49,0,1,0,0,0,241
1598,17,50,51,0,1,0,0,0,241
1599,61,52,56,0,6,1,0,0,241
1600,17,53,55,0,1,0,0,0,241
1601,17,54,57,0,1,0,0,0,241
1602,42,55,59,0,8,0,0,0,241
1603,17,57,60,0,1,0,0,0,241
1604,29,20,50,0,7,0,0,0,241
1605,56,39,40,0,9,0,0,0,241
1606,11,41,41,0,4,0,0,0,241
1607,17,49,49,0,1,0,0,0,460
1608,17,50,51,0,1,0,0,0,460
1609,61,52,56,0,6,1,0,0,460
1610,17,53,55,0,1,0,0,0,460
1611,17,54,57,0,1,0,0,0,460
1612,42,55,59,0,8,0,0,0,460
1613,17,57,60,0,1,0,0,0,460
1614,29,20,50,0,7,0,0,0,460
1615,56,39,40,0,9,0,0,0,460
1616,11,41,41,0,4,0,0,0,460
1617,17,49,49,0,1,0,0,0,337
1618,17,50,51,0,1,0,0,0,337
1619,61,52,56,0,6,1,0,0,337
1620,17,53,55,0,1,0,0,0,337
1621,17,54,57,0,1,0,0,0,337
1622,42,55,59,0,8,0,0,0,337
1623,17,57,60,0,1,0,0,0,337
1624,29,20,50,0,7,0,0,0,337
1625,56,39,40,0,9,0,0,0,337
1626,11,41,41,0,4,0,0,0,337
1627,17,49,49,0,1,0,0,0,4
1628,17,50,51,0,1,0,0,0,4
1629,61,52,56,0,6,1,0,0,4
1630,17,53,55,0,1,0,0,0,4
1631,17,54,57,0,1,0,0,0,4
1632,42,55,59,0,8,0,0,0,4
1633,17,57,60,0,1,0,0,0,4
1634,29,20,50,0,7,0,0,0,4
1635,56,39,40,0,9,0,0,0,4
1636,11,41,41,0,4,0,0,0,4
1637,17,49,49,0,1,0,0,0,371
1638,17,50,51,0,1,0,0,0,371
1639,61,52,56,0,6,1,0,0,371
1640,17,53,55,0,1,0,0,0,371
1641,17,54,57,0,1,0,0,0,371
1642,42,55,59,0,8,0,0,0,371
1643,17,57,60,0,1,0,0,0,371
1644,29,20,50,0,7,0,0,0,371
1645,56,39,40,0,9,0,0,0,371
1646,11,41,41,0,4,0,0,0,371
1647,17,49,49,0,1,0,0,0,53
1648,17,50,51,0,1,0,0,0,53
1649,61,52,56,0,6,1,0,0,53
1650,17,53,55,0,1,0,0,0,53
1651,17,54,57,0,1,0,0,0,53
1652,42,55,59,0,8,0,0,0,53
1653,17,57,60,0,1,0,0,0,53
1654,29,20,50,0,7,0,0,0,53
1655,56,39,40,0,9,0,0,0,53
1656,11,41,41,0,4,0,0,0,53
1657,45,7,6,0,38,0,0,1,221
1658,17,49,49,0,1,0,0,0,107
1659,17,50,51,0,1,0,0,0,107
1660,61,52,56,0,6,1,0,0,107
1661,17,53,55,0,1,0,0,0,107
1662,17,54,57,0,1,0,0,0,107
1663,42,55,59,0,8,0,0,0,107
1664,17,57,60,0,1,0,0,0,107
1665,29,20,50,0,7,0,0,0,107
1666,56,39,40,0,9,0,0,0,107
1667,11,41,41,0,4,0,0,0,107
1668,17,49,49,0,1,0,0,0,71
1669,17,50,51,0,1,0,0,0,71
1670,61,52,56,0,6,1,0,0,71
1671,17,53,55,0,1,0,0,0,71
1672,17,54,57,0,1,0,0,0,71
1673,42,55,59,0,8,0,0,0,71
1674,17,57,60,0,1,0,0,0,71
1675,29,20,50,0,7,0,0,0,71
1676,56,39,40,0,9,0,0,0,71
1677,11,41,41,0,4,0,0,0,71
1678,17,49,49,0,1,0,0,0,266
1679,17,50,51,0,1,0,0,0,266
1680,61,52,56,0,6,1,0,0,266
1681,17,53,55,0,1,0,0,0,266
1682,17,54,57,0,1,0,0,0,266
1683,42,55,59,0,8,0,0,0,266
1684,17,57,60,0,1,0,0,0,266
1685,29,20,50,0,7,0,0,0,266
1686,56,39,40,0,9,0,0,0,266
1687,11,41,41,0,4,0,0,0,266
1688,17,49,49,0,1,0,0,0,14
1689,17,50,51,0,1,0,0,0,14
1690,61,52,56,0,6,1,0,0,14
1691,17,53,55,0,1,0,0,0,14
1692,17,54,57,0,1,0,0,0,14
1693,42,55,59,0,8,0,0,0,14
1694,17,57,60,0,1,0,0,0,14
1695,29,20,50,0,7,0,0,0,14
1696,56,39,40,0,9,0,0,0,14
1697,11,41,41,0,4,0,0,0,14
1698,13,100,105,0,20,0,0,1,161
1699,17,49,49,0,1,0,0,0,161
1700,17,50,51,0,1,0,0,0,161
1701,61,52,56,0,6,1,0,0,161
1702,17,53,55,0,1,0,0,0,161
1703,17,54,57,0,1,0,0,0,161
1704,42,55,59,0,8,0,0,0,161
1705,17,57,60,0,1,0,0,0,161
1706,29,20,50,0,7,0,0,0,161
1707,56,39,40,0,9,0,0,0,161
1708,11,41,41,0,4,0,0,0,161
1709,17,49,49,0,1,0,0,0,277
1710,17,50,51,0,1,0,0,0,277
1711,61,52,56,0,6,1,0,0,277
1712,17,53,55,0,1,0,0,0,277
1713,17,54,57,0,1,0,0,0,277
1714,42,55,59,0,8,0,0,0,277
1715,17,57,60,0,1,0,0,0,277
1716,29,20,50,0,7,0,0,0,277
1717,56,39,40,0,9,0,0,0,277
1718,11,41,41,0,4,0,0,0,277
1719,17,49,49,0,1,0,0,0,443
1720,17,50,51,0,1,0,0,0,443
1721,61,52,56,0,6,1,0,0,443
1722,17,53,55,0,1,0,0,0,443
1723,17,54,57,0,1,0,0,0,443
1724,42,55,59,0,8,0,0,0,443
1725,17,57,60,0,1,0,0,0,443
1726,29,20,50,0,7,0,0,0,443
1727,56,39,40,0,9,0,0,0,443
1728,11,41,41,0,4,0,0,0,443
1729,60,9,8,0,46,0,0,1,256
1730,17,49,49,0,1,0,0,0,256
1731,17,50,51,0,1,0,0,0,256
1732,61,52,56,0,6,1,0,0,256
1733,17,53,55,0,1,0,0,0,256
1734,17,54,57,0,1,0,0,0,256
1735,42,55,59,0,8,0,0,0,256
1736,17,57,60,0,1,0,0,0,256
1737,29,20,50,0,7,0,0,0,256
1738,56,39,40,0,9,0,0,0,256
1739,11,41,41,0,4,0,0,0,256
1740,17,49,49,0,1,0,0,0,424
1741,17,50,51,0,1,0,0,0,424
1742,61,52,56,0,6,1,0,0,424
1743,17,53,55,0,1,0,0,0,424
1744,17,54,57,0,1,0,0,0,424
1745,42,55,59,0,8,0,0,0,424
1746,17,57,60,0,1,0,0,0,424
1747,29,20,50,0,7,0,0,0,424
1748,56,39,40,0,9,0,0,0,424
1749,11,41,41,0,4,0,0,0,424
1750,17,49,49,0,1,0,0,0,432
1751,17,50,51,0,1,0,0,0,432
1752,61,52,56,0,6,1,0,0,432
1753,17,53,55,0,1,0,0,0,432
1754,17,54,57,0,1,0,0,0,432
1755,42,55,59,0,8,0,0,0,432
1756,17,57,60,0,1,0,0,0,432
1757,29,20,50,0,7,0,0,0,432
1758,56,39,40,0,9,0,0,0,432
1759,11,41,41,0,4,0,0,0,432
1760,17,49,49,0,1,0,0,0,124
1761,17,50,51,0,1,0,0,0,124
1762,61,52,56,0,6,1,0,0,124
1763,17,53,55,0,1,0,0,0,124
1764,17,54,57,0,1,0,0,0,124
1765,42,55,59,0,8,0,0,0,124
1766,17,57,60,0,1,0,0,0,124
1767,29,20,50,0,7,0,0,0,124
1768,56,39,40,0,9,0,0,0,124
1769,11,41,41,0,4,0,0,0,124
1770,17,49,49,0,1,0,0,0,446
1771,17,50,51,0,1,0,0,0,446
1772,61,52,56,0,6,1,0,0,446
1773,17,53,55,0,1,0,0,0,446
1774,17,54,57,0,1,0,0,0,446
1775,42,55,59,0,8,0,0,0,446
1776,17,57,60,0,1,0,0,0,446
1777,29,20,50,0,7,0,0,0,446
1778,56,39,40,0,9,0,0,0,446
1779,11,41,41,0,4,0,0,0,446
1780,17,49,49,0,1,0,0,0,37
1781,17,50,51,0,1,0,0,0,37
1782,61,52,56,0,6,1,0,0,37
1783,17,53,55,0,1,0,0,0,37
1784,17,54,57,0,1,0,0,0,37
1785,42,55,59,0,8,0,0,0,37
1786,17,57,60,0,1,0,0,0,37
1787,29,20,50,0,7,0,0,0,37
1788,56,39,40,0,9,0,0,0,37
1789,11,41,41,0,4,0,0,0,37
1790,17,49,49,0,1,0,0,0,459
1791,17,50,51,0,1,0,0,0,459
1792,61,52,56,0,6,1,0,0,459
1793,17,53,55,0,1,0,0,0,459
1794,17,54,57,0,1,0,0,0,459
1795,42,55,59,0,8,0,0,0,459
1796,17,57,60,0,1,0,0,0,459
1797,29,20,50,0,7,0,0,0,459
1798,56,39,40,0,9,0,0,0,459
1799,11,41,41,0,4,0,0,0,459
1800,17,49,49,0,1,0,0,0,78
1801,17,50,51,0,1,0,0,0,78
1802,61,52,56,0,6,1,0,0,78
1803,17,53,55,0,1,0,0,0,78
1804,17,54,57,0,1,0,0,0,78
1805,42,55,59,0,8,0,0,0,78
1806,17,57,60,0,1,0,0,0,78
1807,29,20,50,0,7,0,0,0,78
1808,56,39,40,0,9,0,0,0,78
1809,11,41,41,0,4,0,0,0,78
1810,17,49,49,0,1,0,0,0,431
1811,17,50,51,0,1,0,0,0,431
1812,61,52,56,0,6,1,0,0,431
1813,17,53,55,0,1,0,0,0,431
1814,17,54,57,0,1,0,0,0,431
1815,42,55,59,0,8,0,0,0,431
1816,17,57,60,0,1,0,0,0,431
1817,29,20,50,0,7,0,0,0,431
1818,56,39,40,0,9,0,0,0,431
1819,11,41,41,0,4,0,0,0,431
1820,50,62,65,0,44,1,0,1,228
1821,17,49,49,0,1,0,0,0,228
1822,17,50,51,0,1,0,0,0,228
1823,61,52,56,0,6,1,0,0,228
1824,17,53,55,0,1,0,0,0,228
1825,17,54,57,0,1,0,0,0,228
1826,42,55,59,0,8,0,0,0,228
1827,17,57,60,0,1,0,0,0,228
1828,29,20,50,0,7,0,0,0,228
1829,56,39,40,0,9,0,0,0,228
1830,11,41,41,0,4,0,0,0,228
1831,17,49,49,0,1,0,0,0,137
1832,17,50,51,0,1,0,0,0,137
1833,61,52,56,0,6,1,0,0,137
1834,17,53,55,0,1,0,0,0,137
1835,17,54,57,0,1,0,0,0,137
1836,42,55,59,0,8,0,0,0,137
1837,17,57,60,0,1,0,0,0,137
1838,29,20,50,0,7,0,0,0,137
1839,56,39,40,0,9,0,0,0,137
1840,11,41,41,0,4,0,0,0,137
1841,33,21,54,0,16,1,1,1,204
1842,17,49,49,0,1,0,0,0,204
1843,17,50,51,0,1,0,0,0,204
1844,61,52,56,0,6,1,0,0,204
1845,17,53,55,0,1,0,0,0,204
1846,17,54,57,0,1,0,0,0,204
1847,42,55,59,0,8,0,0,0,204
1848,17,57,60,0,1,0,0,0,204
1849,29,20,50,0,7,0,0,0,204
1850,56,39,40,0,9,0,0,0,204
1851,11,41,41,0,4,0,0,0,204
1852,17,49,49,0,1,0,0,0,308
1853,17,50,51,0,1,0,0,0,308
1854,61,52,56,0,6,1,0,0,308
1855,17,53,55,0,1,0,0,0,308
1856,17,54,57,0,1,0,0,0,308
1857,42,55,59,0,8,0,0,0,308
1858,17,57,60,0,1,0,0,0,308
1859,29,20,50,0,7,0,0,0,308
1860,56,39,40,0,9,0,0,0,308
1861,11,41,41,0,4,0,0,0,308
1862,17,49,49,0,1,0,0,0,23
1863,17,50,51,0,1,0,0,0,23
1864,61,52,56,0,6,1,0,0,23
1865,17,53,55,0,1,0,0,0,23
1866,17,54,57,0,1,0,0,0,23
1867,42,55,59,0,8,0,0,0,23
1868,17,57,60,0,1,0,0,0,23
1869,29,20,50,0,7,0,0,0,23
1870,56,39,40,0,9,0,0,0,23
1871,11,41,41,0,4,0,0,0,23
1872,17,49,49,0,1,0,0,0,299
1873,17,50,51,0,1,0,0,0,299
1874,61,52,56,0,6,1,0,0,299
1875,17,53,55,0,1,0,0,0,299
1876,17,54,57,0,1,0,0,0,299
1877,42,55,59,0,8,0,0,0,299
1878,17,57,60,0,1,0,0,0,299
1879,29,20,50,0,7,0,0,0,299
1880,56,39,40,0,9,0,0,0,299
1881,11,41,41,0,4,0,0,0,299
1882,17,49,49,0,1,0,0,0,167
1883,17,50,51,0,1,0,0,0,167
1884,61,52,56,0,6,1,0,0,167
1885,17,53,55,0,1,0,0,0,167
1886,17,54,57,0,1,0,0,0,167
1887,42,55,59,0,8,0,0,0,167
1888,17,57,60,0,1,0,0,0,167
1889,29,20,50,0,7,0,0,0,167
1890,56,39,40,0,9,0,0,0,167
1891,11,41,41,0,4,0,0,0,167
1892,17,49,49,0,1,0,0,0,358
1893,17,50,51,0,1,0,0,0,358
1894,61,52,56,0,6,1,0,0,358
1895,17,53,55,0,1,0,0,0,358
1896,17,54,57,0,1,0,0,0,358
1897,42,55,59,0,8,0,0,0,358
1898,17,57,60,0,1,0,0,0,358
1899,29,20,50,0,7,0,0,0,358
1900,56,39,40,0,9,0,0,0,358
1901,11,41,41,0,4,0,0,0,358
1902,17,49,49,0,1,0,0,0,141
1903,17,50,51,0,1,0,0,0,141
1904,61,52,56,0,6,1,0,0,141
1905,17,53,55,0,1,0,0,0,141
1906,17,54,57,0,1,0,0,0,141
1907,42,55,59,0,8,0,0,0,141
1908,17,57,60,0,1,0,0,0,141
1909,29,20,50,0,7,0,0,0,141
1910,56,39,40,0,9,0,0,0,141
1911,11,41,41,0,4,0,0,0,141
1912,17,49,49,0,1,0,0,0,310
1913,17,50,51,0,1,0,0,0,310
1914,61,52,56,0,6,1,0,0,310
1915,17,53,55,0,1,0,0,0,310
1916,17,54,57,0,1,0,0,0,310
1917,42,55,59,0,8,0,0,0,310
1918,17,57,60,0,1,0,0,0,310
1919,29,20,50,0,7,0,0,0,310
1920,56,39,40,0,9,0,0,0,310
1921,11,41,41,0,4,0,0,0,310
1922,17,49,49,0,1,0,0,0,351
1923,17,50,51,0,1,0,0,0,351
1924,61,52,56,0,6,1,0,0,351
1925,17,53,55,0,1,0,0,0,351
1926,17,54,57,0,1,0,0,0,351
1927,42,55,59,0,8,0,0,0,351
1928,17,57,60,0,1,0,0,0,351
1929,29,20,50,0,7,0,0,0,351
1930,56,39,40,0,9,0,0,0,351
1931,11,41,41,0,4,0,0,0,351
1932,17,49,49,0,1,0,0,0,100
1933,17,50,51,0,1,0,0,0,100
1934,61,52,56,0,6,1,0,0,100
1935,17,53,55,0,1,0,0,0,100
1936,17,54,57,0,1,0,0,0,100
1937,42,55,59,0,8,0,0,0,100
1938,17,57,60,0,1,0,0,0,100
1939,29,20,50,0,7,0,0,0,100
1940,56,39,40,0,9,0,0,0,100
1941,11,41,41,0,4,0,0,0,100
1942,17,49,49,0,1,0,0,0,96
1943,17,50,51,0,1,0,0,0,96
1944,61,52,56,0,6,1,0,0,96
1945,17,53,55,0,1,0,0,0,96
1946,17,54,57,0,1,0,0,0,96
1947,42,55,59,0,8,0,0,0,96
1948,17,57,60,0,1,0,0,0,96
1949,29,20,50,0,7,0,0,0,96
1950,56,39,40,0,9,0,0,0,96
1951,11,41,41,0,4,0,0,0,96
1952,17,49,49,0,1,0,0,0,280
1953,17,50,51,0,1,0,0,0,280
1954,61,52,56,0,6,1,0,0,280
1955,17,53,55,0,1,0,0,0,280
1956,17,54,57,0,1,0,0,0,280
1957,42,55,59,0,8,0,0,0,280
1958,17,57,60,0,1,0,0,0,280
1959,29,20,50,0,7,0,0,0,280
1960,56,39,40,0,9,0,0,0,280
1961,11,41,41,0,4,0,0,0,280
1962,17,49,49,0,1,0,0,0,63
1963,17,50,51,0,1,0,0,0,63
1964,61,52,56,0,6,1,0,0,63
1965,17,53,55,0,1,0,0,0,63
1966,17,54,57,0,1,0,0,0,63
1967,42,55,59,0,8,0,0,0,63
1968,17,57,60,0,1,0,0,0,63
1969,29,20,50,0,7,0,0,0,63
1970,56,39,40,0,9,0,0,0,63
1971,11,41,41,0,4,0,0,0,63
1972,17,49,49,0,1,0,0,0,340
1973,17,50,51,0,1,0,0,0,340
1974,61,52,56,0,6,1,0,0,340
1975,17,53,55,0,1,0,0,0,340
1976,17,54,57,0,1,0,0,0,340
1977,42,55,59,0,8,0,0,0,340
1978,17,57,60,0,1,0,0,0,340
1979,29,20,50,0,7,0,0,0,340
1980,56,39,40,0,9,0,0,0,340
1981,11,41,41,0,4,0,0,0,340
1982,17,49,49,0,1,0,0,0,29
1983,17,50,51,0,1,0,0,0,29
1984,61,52,56,0,6,1,0,0,29
1985,17,53,55,0,1,0,0,0,29
1986,17,54,57,0,1,0,0,0,29
1987,42,55,59,0,8,0,0,0,29
1988,17,57,60,0,1,0,0,0,29
1989,29,20,50,0,7,0,0,0,29
1990,56,39,40,0,9,0,0,0,29
1991,11,41,41,0,4,0,0,0,29
1992,17,49,49,0,1,0,0,0,416
1993,17,50,51,0,1,0,0,0,416
1994,61,52,56,0,6,1,0,0,416
1995,17,53,55,0,1,0,0,0,416
1996,17,54,57,0,1,0,0,0,416
1997,42,55,59,0,8,0,0,0,416
1998,17,57,60,0,1,0,0,0,416
1999,29,20,50,0,7,0,0,0,416
2000,56,39,40,0,9,0,0,0,416
2001,11,41,41,0,4,0,0,0,416
2002,37,40,48,0,33,1,0,1,209
2003,17,49,49,0,1,0,0,0,209
2004,17,50,51,0,1,0,0,0,209
2005,61,52,56,0,6,1,0,0,209
2006,17,53,55,0,1,0,0,0,209
2007,17,54,57,0,1,0,0,0,209
2008,42,55,59,0,8,0,0,0,209
2009,17,57,60,0,1,0,0,0,209
2010,29,20,50,0,7,0,0,0,209
2011,56,39,40,0,9,0,0,0,209
2012,11,41,41,0,4,0,0,0,209
2013,4,17,18,0,48,0,0,1,149
2014,17,49,49,0,1,0,0,0,259
2015,17,50,51,0,1,0,0,0,259
2016,61,52,56,0,6,1,0,0,259
2017,17,53,55,0,1,0,0,0,259
2018,17,54,57,0,1,0,0,0,259
2019,42,55,59,0,8,0,0,0,259
2020,17,57,60,0,1,0,0,0,259
2021,29,20,50,0,7,0,0,0,259
2022,56,39,40,0,9,0,0,0,259
2023,11,41,41,0,4,0,0,0,259
2024,17,49,49,0,1,0,0,0,83
2025,17,50,51,0,1,0,0,0,83
2026,61,52,56,0,6,1,0,0,83
2027,17,53,55,0,1,0,0,0,83
2028,17,54,57,0,1,0,0,0,83
2029,42,55,59,0,8,0,0,0,83
2030,17,57,60,0,1,0,0,0,83
2031,29,20,50,0,7,0,0,0,83
2032,56,39,40,0,9,0,0,0,83
2033,11,41,41,0,4,0,0,0,83
2034,17,49,49,0,1,0,0,0,311
