name,startdate,enddate,location,offers,organizer
8508,50461,50462,-1,-1,-1
8508,50462,50463,-1,-1,-1
8508,50463,50464,-1,-1,-1
8508,50464,50465,-1,-1,-1
8508,50465,50466,-1,-1,-1
8508,50466,50467,-1,-1,-1
8508,50467,50468,-1,-1,-1
8508,50468,50469,-1,-1,-1
8508,50469,50470,-1,-1,-1
8508,50470,50471,-1,-1,-1
8508,50471,50472,-1,-1,-1
8508,50472,50473,-1,-1,-1
8508,50473,50474,-1,-1,-1
8508,50474,50475,-1,-1,-1
8508,50475,50476,-1,-1,-1
8508,50476,50477,-1,-1,-1
8508,50477,50478,-1,-1,-1
8508,50478,50479,-1,-1,-1
8508,50479,50480,-1,-1,-1
8509,50480,50481,-1,-1,-1
8509,50481,50482,-1,-1,-1
8509,50482,50483,-1,-1,-1
8509,50483,50484,-1,-1,-1
8510,50484,50485,-1,-1,-1
8510,50485,50486,-1,-1,-1
8510,50486,50487,-1,-1,-1
8510,50487,50488,-1,-1,-1
8510,50488,50489,-1,-1,-1
8511,50489,50490,-1,-1,-1
8512,50490,50491,-1,-1,-1
8513,50491,50492,-1,-1,-1
8514,50492,50493,-1,-1,-1
8515,50493,50494,-1,-1,-1
8516,50494,50495,-1,-1,-1
8516,50495,50496,-1,-1,-1
8516,50496,50497,-1,-1,-1
8516,50497,50498,-1,-1,-1
8516,50498,50499,-1,-1,-1
8517,50499,50500,-1,-1,-1
8518,50500,50501,-1,-1,-1
8518,50501,50502,-1,-1,-1
8519,50502,50503,-1,-1,-1
8519,50503,50504,-1,-1,-1
8519,50504,50505,-1,-1,-1
8519,50505,50506,-1,-1,-1
8519,50506,50507,-1,-1,-1
8520,50507,50508,-1,-1,-1
8520,50508,50509,-1,-1,-1
8520,50509,50510,-1,-1,-1
8520,50510,50511,-1,-1,-1
8520,50511,50512,-1,-1,-1
8520,50512,50513,-1,-1,-1
8520,50513,50514,-1,-1,-1
8520,50514,50515,-1,-1,-1
8520,50515,50516,-1,-1,-1
8520,50516,50517,-1,-1,-1
8520,50517,50518,-1,-1,-1
8520,50518,50519,-1,-1,-1
8520,50519,50520,-1,-1,-1
8520,50520,50521,-1,-1,-1
8520,50521,50522,-1,-1,-1
8520,50522,50523,-1,-1,-1
8520,50523,50524,-1,-1,-1
8520,50524,50525,-1,-1,-1
8520,50525,50526,-1,-1,-1
8520,50526,50527,-1,-1,-1
8520,50527,50528,-1,-1,-1
8520,50528,50529,-1,-1,-1
8520,50529,50530,-1,-1,-1
8520,50530,50531,-1,-1,-1
8520,50531,50532,-1,-1,-1
8521,50532,50533,-1,-1,-1
8521,50533,50534,-1,-1,-1
8521,50534,50535,-1,-1,-1
8521,50535,50536,-1,-1,-1
8521,50536,50537,-1,-1,-1
8522,50537,50538,-1,-1,-1
8522,50538,50539,-1,-1,-1
8522,50539,50540,-1,-1,-1
8522,50540,50541,-1,-1,-1
8522,50541,50542,-1,-1,-1
8523,50542,50543,-1,-1,-1
8524,50543,50544,-1,-1,-1
8524,50544,50545,-1,-1,-1
8524,50545,50546,-1,-1,-1
8524,50546,50547,-1,-1,-1
8524,50547,50548,-1,-1,-1
8525,50548,50549,-1,-1,-1
8526,50549,50550,-1,-1,-1
8526,50550,50551,-1,-1,-1
8527,50551,50552,-1,-1,-1
8527,50552,50553,-1,-1,-1
8527,50553,50554,-1,-1,-1
8527,50554,50555,-1,-1,-1
8527,50555,50556,-1,-1,-1
8528,50556,50557,-1,-1,-1
8528,50557,50558,-1,-1,-1
8528,50558,50559,-1,-1,-1
8528,50559,50560,-1,-1,-1
8528,50560,50561,-1,-1,-1
8528,50561,50562,-1,-1,-1
8528,50562,50563,-1,-1,-1
8528,50563,50564,-1,-1,-1
8528,50564,50565,-1,-1,-1
8528,50565,50566,-1,-1,-1
8528,50566,50567,-1,-1,-1
8528,50567,50568,-1,-1,-1
8528,50568,50569,-1,-1,-1
8528,50569,50570,-1,-1,-1
8528,50570,50571,-1,-1,-1
8528,50571,50572,-1,-1,-1
8528,50572,50573,-1,-1,-1
8528,50573,50574,-1,-1,-1
8528,50574,50575,-1,-1,-1
8528,50575,50576,-1,-1,-1
8528,50576,50577,-1,-1,-1
8528,50577,50578,-1,-1,-1
8528,50578,50579,-1,-1,-1
8528,50579,50580,-1,-1,-1
8528,50580,50581,-1,-1,-1
8529,50581,50582,-1,-1,-1
8529,50582,50583,-1,-1,-1
8529,50583,50584,-1,-1,-1
8529,50584,50585,-1,-1,-1
8529,50585,50586,-1,-1,-1
8530,50586,50587,-1,-1,-1
8530,50587,50588,-1,-1,-1
8530,50588,50589,-1,-1,-1
8530,50589,50590,-1,-1,-1
8530,50590,50591,-1,-1,-1
8531,50591,50592,-1,-1,-1
8532,50592,50593,-1,-1,-1
8533,50593,50594,-1,-1,-1
8533,50594,50595,-1,-1,-1
8533,50595,50596,-1,-1,-1
8533,50596,50597,-1,-1,-1
8533,50597,50598,-1,-1,-1
8534,50598,50599,-1,-1,-1
8535,50599,50600,-1,-1,-1
8535,50600,50601,-1,-1,-1
8536,50601,50602,-1,-1,-1
8536,50602,50603,-1,-1,-1
8536,50603,50604,-1,-1,-1
8536,50604,50605,-1,-1,-1
8536,50605,50606,-1,-1,-1
8537,50606,50607,-1,-1,-1
8537,50607,50608,-1,-1,-1
8537,50608,50609,-1,-1,-1
8537,50609,50610,-1,-1,-1
8537,50610,50611,-1,-1,-1
8537,50611,50612,-1,-1,-1
8537,50612,50613,-1,-1,-1
8537,50613,50614,-1,-1,-1
8537,50614,50615,-1,-1,-1
8537,50615,50616,-1,-1,-1
8537,50616,50617,-1,-1,-1
8537,50617,50618,-1,-1,-1
8537,50618,50619,-1,-1,-1
8537,50619,50620,-1,-1,-1
8537,50620,50621,-1,-1,-1
8537,50621,50622,-1,-1,-1
8537,50622,50623,-1,-1,-1
8537,50623,50624,-1,-1,-1
8537,50624,50625,-1,-1,-1
8537,50625,50626,-1,-1,-1
8537,50626,50627,-1,-1,-1
8537,50627,50628,-1,-1,-1
8537,50628,50629,-1,-1,-1
8537,50629,50630,-1,-1,-1
8537,50630,50631,-1,-1,-1
8538,50631,50632,-1,-1,-1
8538,50632,50633,-1,-1,-1
8538,50633,50634,-1,-1,-1
8538,50634,50635,-1,-1,-1
8538,50635,50636,-1,-1,-1
8539,50636,50637,-1,-1,-1
8539,50637,50638,-1,-1,-1
8539,50638,50639,-1,-1,-1
8539,50639,50640,-1,-1,-1
8539,50640,50641,-1,-1,-1
8540,50641,50642,-1,-1,-1
8541,50642,50643,-1,-1,-1
8542,50643,50644,-1,-1,-1
8543,50644,50645,-1,-1,-1
8543,50645,50646,-1,-1,-1
8543,50646,50647,-1,-1,-1
8543,50647,50648,-1,-1,-1
8543,50648,50649,-1,-1,-1
8544,50649,50650,-1,-1,-1
8545,50650,50651,-1,-1,-1
8545,50651,50652,-1,-1,-1
8546,50652,50653,-1,-1,-1
8546,50653,50654,-1,-1,-1
8546,50654,50655,-1,-1,-1
8546,50655,50656,-1,-1,-1
8546,50656,50657,-1,-1,-1
8547,50657,50658,-1,-1,-1
8547,50658,50659,-1,-1,-1
8547,50659,50660,-1,-1,-1
8547,50660,50661,-1,-1,-1
8547,50661,50662,-1,-1,-1
8547,50662,50663,-1,-1,-1
8547,50663,50664,-1,-1,-1
8547,50664,50665,-1,-1,-1
8547,50665,50666,-1,-1,-1
8547,50666,50667,-1,-1,-1
8547,50667,50668,-1,-1,-1
8547,50668,50669,-1,-1,-1
8547,50669,50670,-1,-1,-1
8547,50670,50671,-1,-1,-1
8547,50671,50672,-1,-1,-1
8547,50672,50673,-1,-1,-1
8547,50673,50674,-1,-1,-1
8547,50674,50675,-1,-1,-1
8547,50675,50676,-1,-1,-1
8547,50676,50677,-1,-1,-1
8547,50677,50678,-1,-1,-1
8547,50678,50679,-1,-1,-1
8547,50679,50680,-1,-1,-1
8547,50680,50681,-1,-1,-1
8547,50681,50682,-1,-1,-1
8548,50682,50683,-1,-1,-1
8548,50683,50684,-1,-1,-1
8548,50684,50685,-1,-1,-1
8548,50685,50686,-1,-1,-1
8548,50686,50687,-1,-1,-1
8549,50687,50688,-1,-1,-1
8549,50688,50689,-1,-1,-1
8549,50689,50690,-1,-1,-1
8549,50690,50691,-1,-1,-1
8549,50691,50692,-1,-1,-1
8550,50692,50693,-1,-1,-1
8551,50693,50694,-1,-1,-1
8552,50694,50695,-1,-1,-1
8553,50695,50696,-1,-1,-1
8554,50696,50697,-1,-1,-1
8554,50697,50698,-1,-1,-1
8554,50698,50699,-1,-1,-1
8554,50699,50700,-1,-1,-1
8554,50700,50701,-1,-1,-1
8555,50701,50702,-1,-1,-1
8556,50702,50703,-1,-1,-1
8556,50703,50704,-1,-1,-1
8557,50704,50705,-1,-1,-1
8557,50705,50706,-1,-1,-1
8557,50706,50707,-1,-1,-1
8557,50707,50708,-1,-1,-1
8557,50708,50709,-1,-1,-1
8558,50709,50710,-1,-1,-1
8558,50710,50711,-1,-1,-1
8558,50711,50712,-1,-1,-1
8558,50712,50713,-1,-1,-1
8558,50713,50714,-1,-1,-1
8558,50714,50715,-1,-1,-1
8558,50715,50716,-1,-1,-1
8558,50716,50717,-1,-1,-1
8558,50717,50718,-1,-1,-1
8558,50718,50719,-1,-1,-1
8558,50719,50720,-1,-1,-1
8558,50720,50721,-1,-1,-1
8558,50721,50722,-1,-1,-1
8558,50722,50723,-1,-1,-1
8558,50723,50724,-1,-1,-1
8558,50724,50725,-1,-1,-1
8558,50725,50726,-1,-1,-1
8558,50726,50727,-1,-1,-1
8558,50727,50728,-1,-1,-1
8558,50728,50729,-1,-1,-1
8558,50729,50730,-1,-1,-1
8558,50730,50731,-1,-1,-1
8558,50731,50732,-1,-1,-1
8558,50732,50733,-1,-1,-1
8558,50733,50734,-1,-1,-1
8559,50734,50735,-1,-1,-1
8559,50735,50736,-1,-1,-1
8559,50736,50737,-1,-1,-1
8559,50737,50738,-1,-1,-1
8559,50738,50739,-1,-1,-1
8560,50739,50740,-1,-1,-1
8560,50740,50741,-1,-1,-1
8560,50741,50742,-1,-1,-1
8560,50742,50743,-1,-1,-1
8560,50743,50744,-1,-1,-1
8561,50744,50745,-1,-1,-1
8562,50745,50746,-1,-1,-1
8562,50746,50747,-1,-1,-1
8562,50747,50748,-1,-1,-1
8562,50748,50749,-1,-1,-1
8562,50749,50750,-1,-1,-1
8563,50750,50751,-1,-1,-1
8564,50751,50752,-1,-1,-1
8564,50752,50753,-1,-1,-1
8565,50753,50754,-1,-1,-1
8565,50754,50755,-1,-1,-1
8565,50755,50756,-1,-1,-1
8565,50756,50757,-1,-1,-1
8565,50757,50758,-1,-1,-1
8566,50758,50759,-1,-1,-1
8566,50759,50760,-1,-1,-1
8566,50760,50761,-1,-1,-1
8566,50761,50762,-1,-1,-1
8566,50762,50763,-1,-1,-1
8566,50763,50764,-1,-1,-1
8566,50764,50765,-1,-1,-1
8566,50765,50766,-1,-1,-1
8566,50766,50767,-1,-1,-1
8566,50767,50768,-1,-1,-1
8566,50768,50769,-1,-1,-1
8566,50769,50770,-1,-1,-1
8566,50770,50771,-1,-1,-1
8566,50771,50772,-1,-1,-1
8566,50772,50773,-1,-1,-1
8566,50773,50774,-1,-1,-1
8566,50774,50775,-1,-1,-1
8566,50775,50776,-1,-1,-1
8566,50776,50777,-1,-1,-1
8566,50777,50778,-1,-1,-1
8566,50778,50779,-1,-1,-1
8566,50779,50780,-1,-1,-1
8566,50780,50781,-1,-1,-1
8566,50781,50782,-1,-1,-1
8566,50782,50783,-1,-1,-1
8567,50783,50784,-1,-1,-1
8567,50784,50785,-1,-1,-1
8567,50785,50786,-1,-1,-1
8567,50786,50787,-1,-1,-1
8567,50787,50788,-1,-1,-1
8568,50788,50789,-1,-1,-1
8568,50789,50790,-1,-1,-1
8568,50790,50791,-1,-1,-1
8568,50791,50792,-1,-1,-1
8568,50792,50793,-1,-1,-1
8569,50793,50794,-1,-1,-1
8570,50794,50795,-1,-1,-1
8570,50795,50796,-1,-1,-1
8570,50796,50797,-1,-1,-1
8570,50797,50798,-1,-1,-1
8570,50798,50799,-1,-1,-1
8571,50799,50800,-1,-1,-1
8572,50800,50801,-1,-1,-1
8572,50801,50802,-1,-1,-1
8573,50802,50803,-1,-1,-1
8573,50803,50804,-1,-1,-1
8573,50804,50805,-1,-1,-1
8573,50805,50806,-1,-1,-1
8573,50806,50807,-1,-1,-1
8574,50807,50808,-1,-1,-1
8574,50808,50809,-1,-1,-1
8574,50809,50810,-1,-1,-1
8574,50810,50811,-1,-1,-1
8574,50811,50812,-1,-1,-1
8574,50812,50813,-1,-1,-1
8574,50813,50814,-1,-1,-1
8574,50814,50815,-1,-1,-1
8574,50815,50816,-1,-1,-1
8574,50816,50817,-1,-1,-1
8574,50817,50818,-1,-1,-1
8574,50818,50819,-1,-1,-1
8574,50819,50820,-1,-1,-1
8574,50820,50821,-1,-1,-1
8574,50821,50822,-1,-1,-1
8574,50822,50823,-1,-1,-1
8574,50823,50824,-1,-1,-1
8574,50824,50825,-1,-1,-1
8574,50825,50826,-1,-1,-1
8574,50826,50827,-1,-1,-1
8574,50827,50828,-1,-1,-1
8574,50828,50829,-1,-1,-1
8574,50829,50830,-1,-1,-1
8574,50830,50831,-1,-1,-1
8575,50831,50832,-1,-1,-1
8575,50832,50833,-1,-1,-1
8575,50833,50834,-1,-1,-1
8575,50834,50835,-1,-1,-1
8575,50835,50836,-1,-1,-1
8576,50836,50837,-1,-1,-1
8576,50837,50838,-1,-1,-1
8576,50838,50839,-1,-1,-1
8576,50839,50840,-1,-1,-1
8576,50840,50841,-1,-1,-1
8577,50841,50842,-1,-1,-1
8577,50842,50843,-1,-1,-1
8577,50843,50844,-1,-1,-1
8578,50844,50845,-1,-1,-1
8578,50845,50846,-1,-1,-1
8578,50846,50847,-1,-1,-1
8578,50847,50848,-1,-1,-1
8578,50848,50849,-1,-1,-1
8578,50849,50850,-1,-1,-1
8579,50850,50851,-1,-1,-1
8579,50851,50852,-1,-1,-1
8580,50852,50853,-1,-1,-1
8581,50853,50854,-1,-1,-1
8581,50854,50855,-1,-1,-1
8581,50855,50856,-1,-1,-1
8581,50856,50857,-1,-1,-1
8581,50857,50858,-1,-1,-1
8581,50858,50859,-1,-1,-1
8582,50859,50860,-1,-1,-1
8582,50860,50861,-1,-1,-1
8582,50861,50862,-1,-1,-1
8582,50862,50863,-1,-1,-1
8582,50863,50864,-1,-1,-1
8582,50864,50865,-1,-1,-1
8582,50865,50866,-1,-1,-1
8582,50866,50867,-1,-1,-1
8582,50867,50868,-1,-1,-1
8582,50868,50869,-1,-1,-1
8582,50869,50870,-1,-1,-1
8582,50870,50871,-1,-1,-1
8582,50871,50872,-1,-1,-1
8582,50872,50873,-1,-1,-1
8582,50873,50874,-1,-1,-1
8582,50874,50875,-1,-1,-1
8582,50875,50876,-1,-1,-1
8582,50876,50877,-1,-1,-1
8582,50877,50878,-1,-1,-1
8582,50878,50879,-1,-1,-1
8582,50879,50880,-1,-1,-1
8582,50880,50881,-1,-1,-1
8582,50881,50882,-1,-1,-1
8582,50882,50883,-1,-1,-1
8582,50883,50884,-1,-1,-1
8582,50884,50885,-1,-1,-1
8582,50885,50886,-1,-1,-1
8582,50886,50887,-1,-1,-1
8582,50887,50888,-1,-1,-1
8582,50888,50889,-1,-1,-1
8583,50889,50890,-1,-1,-1
8583,50890,50891,-1,-1,-1
8583,50891,50892,-1,-1,-1
8583,50892,50893,-1,-1,-1
8583,50893,50894,-1,-1,-1
8584,50894,50895,-1,-1,-1
8584,50895,50896,-1,-1,-1
8584,50896,50897,-1,-1,-1
8584,50897,50898,-1,-1,-1
8584,50898,50899,-1,-1,-1
8584,50899,50900,-1,-1,-1
8585,50900,50901,-1,-1,-1
8586,50901,50902,-1,-1,-1
8586,50902,50903,-1,-1,-1
8587,50903,50904,-1,-1,-1
8587,50904,50905,-1,-1,-1
8587,50905,50906,-1,-1,-1
8587,50906,50907,-1,-1,-1
8587,50907,50908,-1,-1,-1
8587,50908,50909,-1,-1,-1
8588,50909,50910,-1,-1,-1
8588,50910,50911,-1,-1,-1
8589,50911,50912,-1,-1,-1
8589,50912,50913,-1,-1,-1
8590,50913,50914,-1,-1,-1
8590,50914,50915,-1,-1,-1
8590,50915,50916,-1,-1,-1
8590,50916,50917,-1,-1,-1
8590,50917,50918,-1,-1,-1
8590,50918,50919,-1,-1,-1
8591,50919,50920,-1,-1,-1
8591,50920,50921,-1,-1,-1
8591,50921,50922,-1,-1,-1
8591,50922,50923,-1,-1,-1
8591,50923,50924,-1,-1,-1
8591,50924,50925,-1,-1,-1
8591,50925,50926,-1,-1,-1
8591,50926,50927,-1,-1,-1
8591,50927,50928,-1,-1,-1
8591,50928,50929,-1,-1,-1
8591,50929,50930,-1,-1,-1
8591,50930,50931,-1,-1,-1
8591,50931,50932,-1,-1,-1
8591,50932,50933,-1,-1,-1
8591,50933,50934,-1,-1,-1
8591,50934,50935,-1,-1,-1
8591,50935,50936,-1,-1,-1
8591,50936,50937,-1,-1,-1
8591,50937,50938,-1,-1,-1
8591,50938,50939,-1,-1,-1
8591,50939,50940,-1,-1,-1
8591,50940,50941,-1,-1,-1
8591,50941,50942,-1,-1,-1
8591,50942,50943,-1,-1,-1
8591,50943,50944,-1,-1,-1
8591,50944,50945,-1,-1,-1
8591,50945,50946,-1,-1,-1
8591,50946,50947,-1,-1,-1
8591,50947,50948,-1,-1,-1
8591,50948,50949,-1,-1,-1
8592,50949,50950,-1,-1,-1
8592,50950,50951,-1,-1,-1
8592,50951,50952,-1,-1,-1
8592,50952,50953,-1,-1,-1
8592,50953,50954,-1,-1,-1
8592,50954,50955,-1,-1,-1
8593,50955,50956,-1,-1,-1
8593,50956,50957,-1,-1,-1
8593,50957,50958,-1,-1,-1
8593,50958,50959,-1,-1,-1
8593,50959,50960,-1,-1,-1
8593,50960,50961,-1,-1,-1
8594,50961,50962,-1,-1,-1
8595,50962,50963,-1,-1,-1
8596,50963,50964,-1,-1,-1
8597,50964,50965,-1,-1,-1
8598,50965,50966,-1,-1,-1
8599,50966,50967,-1,-1,-1
8600,50967,50968,-1,-1,-1
8600,50968,50969,-1,-1,-1
8600,50969,50970,-1,-1,-1
8600,50970,50971,-1,-1,-1
8600,50971,50972,-1,-1,-1
8601,50972,50973,-1,-1,-1
8602,50973,50974,-1,-1,-1
8602,50974,50975,-1,-1,-1
8603,50975,50976,-1,-1,-1
8603,50976,50977,-1,-1,-1
8603,50977,50978,-1,-1,-1
8603,50978,50979,-1,-1,-1
8603,50979,50980,-1,-1,-1
8604,50980,50981,-1,-1,-1
8604,50981,50982,-1,-1,-1
8604,50982,50983,-1,-1,-1
8604,50983,50984,-1,-1,-1
8604,50984,50985,-1,-1,-1
8604,50985,50986,-1,-1,-1
8604,50986,50987,-1,-1,-1
8604,50987,50988,-1,-1,-1
8604,50988,50989,-1,-1,-1
8604,50989,50990,-1,-1,-1
8604,50990,50991,-1,-1,-1
8604,50991,50992,-1,-1,-1
8604,50992,50993,-1,-1,-1
8604,50993,50994,-1,-1,-1
8604,50994,50995,-1,-1,-1
8604,50995,50996,-1,-1,-1
8604,50996,50997,-1,-1,-1
8604,50997,50998,-1,-1,-1
8604,50998,50999,-1,-1,-1
8604,50999,51000,-1,-1,-1
8604,51000,51001,-1,-1,-1
8604,51001,51002,-1,-1,-1
8604,51002,51003,-1,-1,-1
8604,51003,51004,-1,-1,-1
8604,51004,51005,-1,-1,-1
8605,51005,51006,-1,-1,-1
8605,51006,51007,-1,-1,-1
8605,51007,51008,-1,-1,-1
8605,51008,51009,-1,-1,-1
8605,51009,51010,-1,-1,-1
8606,51010,51011,-1,-1,-1
8606,51011,51012,-1,-1,-1
8606,51012,51013,-1,-1,-1
8606,51013,51014,-1,-1,-1
8606,51014,51015,-1,-1,-1
8607,51015,51016,-1,-1,-1
8608,51016,51017,-1,-1,-1
8608,51017,51018,-1,-1,-1
8608,51018,51019,-1,-1,-1
8608,51019,51020,-1,-1,-1
8608,51020,51021,-1,-1,-1
8609,51021,51022,-1,-1,-1
8609,51022,51023,-1,-1,-1
8609,51023,51024,-1,-1,-1
8609,51024,51025,-1,-1,-1
8609,51025,51026,-1,-1,-1
8610,51026,51027,-1,-1,-1
8610,51027,51028,-1,-1,-1
8610,51028,51029,-1,-1,-1
8610,51029,51030,-1,-1,-1
8610,51030,51031,-1,-1,-1
8610,51031,51032,-1,-1,-1
8610,51032,51033,-1,-1,-1
8610,51033,51034,-1,-1,-1
8610,51034,51035,-1,-1,-1
8610,51035,51036,-1,-1,-1
8610,51036,51037,-1,-1,-1
8610,51037,51038,-1,-1,-1
8610,51038,51039,-1,-1,-1
8610,51039,51040,-1,-1,-1
8610,51040,51041,-1,-1,-1
8610,51041,51042,-1,-1,-1
8610,51042,51043,-1,-1,-1
8610,51043,51044,-1,-1,-1
8610,51044,51045,-1,-1,-1
8610,51045,51046,-1,-1,-1
8610,51046,51047,-1,-1,-1
8610,51047,51048,-1,-1,-1
8610,51048,51049,-1,-1,-1
8610,51049,51050,-1,-1,-1
8610,51050,51051,-1,-1,-1
8611,51051,51052,-1,-1,-1
8611,51052,51053,-1,-1,-1
8611,51053,51054,-1,-1,-1
8611,51054,51055,-1,-1,-1
8611,51055,51056,-1,-1,-1
8612,51056,51057,-1,-1,-1
8613,51057,51058,-1,-1,-1
8613,51058,51059,-1,-1,-1
8613,51059,51060,-1,-1,-1
8613,51060,51061,-1,-1,-1
8613,51061,51062,-1,-1,-1
8614,51062,51063,-1,-1,-1
8615,51063,51064,-1,-1,-1
8615,51064,51065,-1,-1,-1
8616,51065,51066,-1,-1,-1
8616,51066,51067,-1,-1,-1
8616,51067,51068,-1,-1,-1
8616,51068,51069,-1,-1,-1
8616,51069,51070,-1,-1,-1
8617,51070,51071,-1,-1,-1
8617,51071,51072,-1,-1,-1
8617,51072,51073,-1,-1,-1
8617,51073,51074,-1,-1,-1
8617,51074,51075,-1,-1,-1
8617,51075,51076,-1,-1,-1
8617,51076,51077,-1,-1,-1
8617,51077,51078,-1,-1,-1
8617,51078,51079,-1,-1,-1
8617,51079,51080,-1,-1,-1
8617,51080,51081,-1,-1,-1
8617,51081,51082,-1,-1,-1
8617,51082,51083,-1,-1,-1
8617,51083,51084,-1,-1,-1
8617,51084,51085,-1,-1,-1
8617,51085,51086,-1,-1,-1
8617,51086,51087,-1,-1,-1
8617,51087,51088,-1,-1,-1
8617,51088,51089,-1,-1,-1
8617,51089,51090,-1,-1,-1
8617,51090,51091,-1,-1,-1
8617,51091,51092,-1,-1,-1
8617,51092,51093,-1,-1,-1
8617,51093,51094,-1,-1,-1
8617,51094,51095,-1,-1,-1
8618,51095,51096,-1,-1,-1
8618,51096,51097,-1,-1,-1
8618,51097,51098,-1,-1,-1
8618,51098,51099,-1,-1,-1
8618,51099,51100,-1,-1,-1
8619,51100,51101,-1,-1,-1
8619,51101,51102,-1,-1,-1
8619,51102,51103,-1,-1,-1
8619,51103,51104,-1,-1,-1
8619,51104,51105,-1,-1,-1
8620,51105,51106,-1,-1,-1
8621,51106,51107,-1,-1,-1
8621,51107,51108,-1,-1,-1
8621,51108,51109,-1,-1,-1
8621,51109,51110,-1,-1,-1
8621,51110,51111,-1,-1,-1
8622,51111,51112,-1,-1,-1
8623,51112,51113,-1,-1,-1
8623,51113,51114,-1,-1,-1
8624,51114,51115,-1,-1,-1
8624,51115,51116,-1,-1,-1
8624,51116,51117,-1,-1,-1
8624,51117,51118,-1,-1,-1
8624,51118,51119,-1,-1,-1
8625,51119,51120,-1,-1,-1
8625,51120,51121,-1,-1,-1
8625,51121,51122,-1,-1,-1
8625,51122,51123,-1,-1,-1
8625,51123,51124,-1,-1,-1
8625,51124,51125,-1,-1,-1
8625,51125,51126,-1,-1,-1
8625,51126,51127,-1,-1,-1
8625,51127,51128,-1,-1,-1
8625,51128,51129,-1,-1,-1
8625,51129,51130,-1,-1,-1
8625,51130,51131,-1,-1,-1
8625,51131,51132,-1,-1,-1
8625,51132,51133,-1,-1,-1
8625,51133,51134,-1,-1,-1
8625,51134,51135,-1,-1,-1
8625,51135,51136,-1,-1,-1
8625,51136,51137,-1,-1,-1
8625,51137,51138,-1,-1,-1
8625,51138,51139,-1,-1,-1
8625,51139,51140,-1,-1,-1
8625,51140,51141,-1,-1,-1
8625,51141,51142,-1,-1,-1
8625,51142,51143,-1,-1,-1
8625,51143,51144,-1,-1,-1
8626,51144,51145,-1,-1,-1
8626,51145,51146,-1,-1,-1
8626,51146,51147,-1,-1,-1
8626,51147,51148,-1,-1,-1
8626,51148,51149,-1,-1,-1
8627,51149,51150,-1,-1,-1
8627,51150,51151,-1,-1,-1
8627,51151,51152,-1,-1,-1
8627,51152,51153,-1,-1,-1
8627,51153,51154,-1,-1,-1
8628,51154,51155,-1,-1,-1
8629,51155,51156,-1,-1,-1
8629,51156,51157,-1,-1,-1
8629,51157,51158,-1,-1,-1
8629,51158,51159,-1,-1,-1
8629,51159,51160,-1,-1,-1
8630,51160,51161,-1,-1,-1
8631,51161,51162,-1,-1,-1
8631,51162,51163,-1,-1,-1
8632,51163,51164,-1,-1,-1
8632,51164,51165,-1,-1,-1
8632,51165,51166,-1,-1,-1
8632,51166,51167,-1,-1,-1
8632,51167,51168,-1,-1,-1
8633,51168,51169,-1,-1,-1
8633,51169,51170,-1,-1,-1
8633,51170,51171,-1,-1,-1
8633,51171,51172,-1,-1,-1
8633,51172,51173,-1,-1,-1
8633,51173,51174,-1,-1,-1
8633,51174,51175,-1,-1,-1
8633,51175,51176,-1,-1,-1
8633,51176,51177,-1,-1,-1
8633,51177,51178,-1,-1,-1
8633,51178,51179,-1,-1,-1
8633,51179,51180,-1,-1,-1
8633,51180,51181,-1,-1,-1
8633,51181,51182,-1,-1,-1
8633,51182,51183,-1,-1,-1
8633,51183,51184,-1,-1,-1
8633,51184,51185,-1,-1,-1
8633,51185,51186,-1,-1,-1
8633,51186,51187,-1,-1,-1
8633,51187,51188,-1,-1,-1
8633,51188,51189,-1,-1,-1
8633,51189,51190,-1,-1,-1
8633,51190,51191,-1,-1,-1
8633,51191,51192,-1,-1,-1
8633,51192,51193,-1,-1,-1
8634,51193,51194,-1,-1,-1
8634,51194,51195,-1,-1,-1
8634,51195,51196,-1,-1,-1
8634,51196,51197,-1,-1,-1
8634,51197,51198,-1,-1,-1
8635,51198,51199,-1,-1,-1
8635,51199,51200,-1,-1,-1
8635,51200,51201,-1,-1,-1
8635,51201,51202,-1,-1,-1
8635,51202,51203,-1,-1,-1
8636,51203,51204,-1,-1,-1
8637,51204,51205,-1,-1,-1
8637,51205,51206,-1,-1,-1
8638,51206,51207,-1,-1,-1
8639,51207,51208,-1,-1,-1
8639,51208,51209,-1,-1,-1
8639,51209,51210,-1,-1,-1
8639,51210,51211,-1,-1,-1
8639,51211,51212,-1,-1,-1
8640,51212,51213,-1,-1,-1
8641,51213,51214,-1,-1,-1
8641,51214,51215,-1,-1,-1
8642,51215,51216,-1,-1,-1
8642,51216,51217,-1,-1,-1
8642,51217,51218,-1,-1,-1
8642,51218,51219,-1,-1,-1
8642,51219,51220,-1,-1,-1
8643,51220,51221,-1,-1,-1
8643,51221,51222,-1,-1,-1
8643,51222,51223,-1,-1,-1
8643,51223,51224,-1,-1,-1
8643,51224,51225,-1,-1,-1
8643,51225,51226,-1,-1,-1
8643,51226,51227,-1,-1,-1
8643,51227,51228,-1,-1,-1
8643,51228,51229,-1,-1,-1
8643,51229,51230,-1,-1,-1
8643,51230,51231,-1,-1,-1
8643,51231,51232,-1,-1,-1
8643,51232,51233,-1,-1,-1
8643,51233,51234,-1,-1,-1
8643,51234,51235,-1,-1,-1
8643,51235,51236,-1,-1,-1
8643,51236,51237,-1,-1,-1
