name,author,description,datepublished,preptime,cooktime,aggregaterating
0,0,0,0,0,0,0
1,0,1,0,0,0,0
2,0,2,0,0,0,0
3,0,3,0,0,0,0
4,0,4,1,1,1,0
5,0,5,2,1,2,0
6,0,6,3,2,3,0
7,0,7,3,2,3,0
8,0,8,4,3,4,0
9,0,9,5,4,5,0
10,0,10,6,5,6,0
11,0,11,7,6,7,0
12,0,12,8,7,8,0
13,0,13,9,7,9,0
14,0,14,10,7,10,0
15,0,15,10,7,10,0
16,0,16,10,7,10,0
17,0,17,10,7,10,0
18,0,18,10,7,10,0
19,0,19,10,7,10,0
20,0,20,10,7,10,0
21,0,21,11,8,11,0
22,0,22,12,9,12,0
23,0,23,13,10,12,0
24,0,24,14,11,12,0
25,0,25,15,12,13,0
26,0,26,16,13,14,0
27,0,27,17,13,14,0
28,0,28,17,13,14,0
29,0,29,17,13,14,0
30,0,30,17,13,14,0
31,0,31,17,13,14,0
32,0,32,17,13,14,0
33,0,33,17,13,14,0
34,0,34,17,13,14,0
35,0,35,17,13,14,0
36,0,36,17,13,14,0
37,0,37,18,13,15,0
38,0,38,19,13,16,0
39,0,39,19,13,16,0
40,0,40,19,13,16,0
41,0,41,19,13,16,0
42,0,42,19,13,16,0
43,0,43,19,13,16,0
44,0,44,19,13,16,0
45,0,45,19,13,16,0
46,0,46,20,13,17,0
47,0,47,21,13,18,0
48,0,48,22,13,19,0
49,0,49,23,13,20,0
50,0,50,23,13,20,0
51,0,51,24,14,21,0
52,0,52,25,15,22,0
53,0,53,25,15,22,0
54,0,54,25,15,22,0
55,0,55,26,15,23,0
56,0,56,27,15,24,0
57,0,57,27,15,24,0
58,0,58,28,16,25,0
59,0,59,29,17,26,0
60,0,60,29,17,26,0
61,0,61,29,17,26,0
62,0,62,29,17,26,0
63,0,63,29,17,26,0
64,0,64,29,17,26,0
65,0,65,29,17,26,0
66,0,66,30,17,27,0
67,0,67,31,17,28,0
68,0,68,32,17,29,0
69,0,69,32,17,29,0
70,0,70,32,17,29,0
71,0,71,33,18,30,0
72,0,72,34,19,31,0
73,0,73,34,19,31,0
74,0,74,34,19,31,0
75,0,75,34,19,31,0
76,0,76,35,20,32,0
77,0,77,36,20,33,0
78,0,78,37,21,34,0
79,0,79,37,21,34,0
80,0,80,38,22,35,0
81,0,81,39,23,36,0
82,0,82,39,23,36,0
83,0,83,39,23,36,0
84,0,84,39,23,36,0
85,0,85,39,23,36,0
86,0,86,39,23,36,0
87,0,87,39,23,36,0
88,0,88,40,24,37,0
89,0,89,41,25,38,0
90,0,90,42,26,39,0
91,0,91,43,27,40,0
92,0,92,43,27,40,0
93,0,93,43,27,40,0
94,0,94,43,27,40,0
95,0,95,44,28,41,0
96,0,96,45,29,42,0
97,0,97,45,29,42,0
98,0,98,45,29,42,0
99,0,99,45,29,42,0
100,0,100,45,29,42,0
101,0,101,45,29,42,0
102,0,102,45,29,42,0
103,0,103,45,29,42,0
104,0,104,45,29,42,0
105,0,105,45,29,42,0
106,0,106,45,29,42,0
107,0,107,45,29,42,0
108,0,108,45,29,42,0
109,0,109,45,29,42,0
110,0,110,45,29,42,0
111,0,111,46,30,43,0
112,0,112,47,31,44,0
113,0,113,47,31,44,0
114,0,114,48,32,45,0
115,0,115,49,33,46,0
116,0,116,50,34,47,0
117,0,117,51,35,47,0
118,0,118,52,36,48,0
119,0,119,53,37,49,0
120,0,120,54,38,50,0
121,0,121,54,38,50,0
122,0,122,54,38,50,0
123,0,123,54,38,50,0
124,0,124,55,39,50,0
125,0,125,56,40,50,0
126,0,126,56,40,50,0
127,0,127,56,40,50,0
128,0,128,56,40,50,0
129,0,129,56,40,50,0
130,0,130,56,40,50,0
131,0,131,56,40,50,0
132,0,132,56,40,50,0
133,0,133,57,40,50,0
134,0,134,58,41,51,0
135,0,135,59,42,52,0
136,0,136,59,42,52,0
137,0,137,60,43,52,0
138,0,138,61,43,53,0
139,0,139,62,44,54,0
140,0,140,63,45,54,0
141,0,141,64,46,54,0
142,0,142,64,46,54,0
143,0,143,64,46,54,0
144,0,144,64,46,54,0
145,0,145,64,46,54,0
146,0,146,64,46,54,0
147,0,147,64,46,54,0
148,0,148,64,46,54,0
149,0,149,65,47,55,0
150,0,150,66,48,56,0
151,0,151,66,48,56,0
152,0,152,67,49,57,0
153,0,153,68,50,58,0
154,0,154,68,50,58,0
155,0,155,68,50,58,0
156,0,156,69,51,59,0
157,0,157,70,52,60,0
158,0,158,70,52,60,0
159,0,159,70,52,60,0
160,0,160,71,52,61,0
161,0,161,72,52,62,0
162,0,162,72,52,62,0
163,0,163,72,52,62,0
164,0,164,72,52,62,0
165,0,165,73,53,63,0
166,0,166,74,54,64,0
167,0,167,75,55,65,0
168,0,168,76,55,65,0
169,0,169,77,55,65,0
170,0,170,77,55,65,0
171,0,171,78,56,65,0
172,0,172,79,57,66,0
173,0,173,80,57,67,0
174,0,174,80,57,67,0
175,0,175,80,57,67,0
176,0,176,80,57,67,0
177,0,177,81,57,67,0
178,0,178,82,57,68,0
179,0,179,83,57,69,0
180,0,180,84,57,70,0
181,0,181,85,57,70,0
182,0,182,86,58,70,0
183,0,183,87,59,70,0
184,0,184,88,60,71,0
185,0,185,89,61,72,0
186,0,186,90,62,73,0
187,0,187,91,63,74,0
188,0,188,92,64,75,0
189,0,189,93,64,76,0
190,0,190,94,65,77,0
191,0,191,94,65,77,0
192,0,192,95,65,78,0
193,0,193,96,65,79,0
194,0,194,96,65,79,0
195,0,195,96,65,79,0
196,0,196,96,65,79,0
197,0,197,96,65,79,0
198,0,198,96,65,79,0
199,0,199,96,65,79,0
200,0,200,97,66,80,0
201,0,201,98,67,81,0
202,0,202,99,68,82,0
203,0,203,100,69,83,0
204,0,204,100,69,83,0
205,0,205,101,69,83,0
206,0,206,102,70,83,0
207,0,207,103,71,83,0
208,0,208,103,71,83,0
209,0,209,104,72,84,0
210,0,210,105,73,85,0
211,0,211,105,73,85,0
212,0,212,105,73,85,0
213,0,213,106,74,85,0
214,0,214,107,75,85,0
215,0,215,107,75,85,0
216,0,216,107,75,85,0
217,0,217,107,75,85,0
218,0,218,107,75,85,0
219,0,219,107,75,85,0
220,0,220,107,75,85,0
221,0,221,107,75,85,0
222,0,222,107,75,85,0
223,0,223,107,75,85,0
224,0,224,107,75,85,0
225,0,225,107,75,85,0
226,0,226,108,76,86,0
227,0,227,109,77,87,0
228,0,228,110,78,88,0
229,0,229,111,79,89,0
230,0,230,111,79,89,0
231,0,231,111,79,89,0
232,0,232,111,79,89,0
233,0,233,111,79,89,0
234,0,234,112,79,89,0
235,0,235,113,80,90,0
236,0,236,114,81,91,0
237,0,237,114,81,91,0
238,0,238,114,81,91,0
239,0,239,115,82,91,0
240,0,240,116,83,91,0
241,0,241,116,83,91,0
242,0,242,116,83,91,0
243,0,243,117,83,91,0
244,0,244,118,84,92,0
245,0,245,119,85,93,0
246,0,246,119,85,93,0
247,0,247,119,85,93,0
248,0,248,119,85,93,0
249,0,249,119,85,93,0
250,0,250,120,85,94,0
251,0,251,121,85,95,0
252,0,252,121,85,95,0
253,0,253,122,86,96,0
254,0,254,123,87,97,0
255,0,255,124,88,98,0
256,0,256,124,88,98,0
257,0,257,124,88,98,0
258,0,258,124,88,98,0
259,0,259,124,88,98,0
260,0,260,124,88,98,0
261,0,261,125,88,99,0
262,0,262,126,88,100,0
263,0,263,127,89,101,0
264,0,264,128,90,102,0
265,0,265,129,91,103,0
266,0,266,129,91,103,0
267,0,267,129,91,103,0
268,0,268,129,91,103,0
269,0,269,129,91,103,0
270,0,270,130,92,104,0
271,0,271,131,93,105,0
272,0,272,131,93,105,0
273,0,273,131,93,105,0
274,0,274,131,93,105,0
275,0,275,131,93,105,0
276,0,276,131,93,105,0
277,0,277,132,93,105,0
278,0,278,133,94,105,0
279,0,279,133,95,105,0
280,0,280,134,96,105,0
281,0,281,135,97,106,0
282,0,282,136,98,107,0
283,0,283,136,98,107,0
284,0,284,137,99,108,0
285,0,285,138,99,109,0
286,0,286,139,100,110,0
287,0,287,139,100,110,0
288,0,288,139,100,110,0
289,0,289,139,100,110,0
290,0,290,139,100,110,0
291,0,291,139,100,110,0
292,0,292,139,100,110,0
293,0,293,139,100,110,0
294,0,294,139,100,110,0
295,0,295,139,100,110,0
296,0,296,139,100,110,0
297,0,297,140,101,110,0
298,0,298,141,102,110,0
299,0,299,142,103,111,0
300,0,300,143,104,112,0
301,0,301,144,105,112,0
302,0,302,144,105,112,0
303,0,303,144,105,112,0
304,0,304,144,105,112,0
305,0,305,145,106,113,0
306,0,306,146,107,114,0
307,0,307,146,107,114,0
308,0,308,146,107,114,0
309,0,309,146,107,114,0
310,0,310,146,107,114,0
311,0,311,146,107,114,0
312,0,312,147,108,115,0
313,0,313,148,109,116,0
314,0,314,148,109,116,0
315,0,315,148,109,116,0
316,0,316,148,109,116,0
317,0,317,148,109,116,0
318,0,318,148,109,116,0
319,0,319,148,109,116,0
320,0,320,148,109,116,0
321,0,321,148,109,116,0
322,0,322,148,109,116,0
323,0,323,148,109,116,0
324,0,324,149,109,116,0
325,0,325,150,109,117,0
326,0,326,151,109,118,0
327,0,327,152,110,119,0
328,0,328,153,111,119,0
329,0,329,154,112,120,0
330,0,330,154,112,120,0
331,0,331,154,112,120,0
332,0,332,154,112,120,0
333,0,333,154,112,120,0
334,0,334,154,112,120,0
335,0,335,154,112,120,0
336,0,336,154,112,120,0
337,0,337,154,112,120,0
338,0,338,155,113,121,0
339,0,339,156,114,122,0
340,0,340,156,114,122,0
341,0,341,156,114,122,0
342,0,342,157,115,123,0
343,0,343,158,116,124,0
344,0,344,158,116,124,0
345,0,345,158,116,124,0
346,0,346,159,117,125,0
347,0,347,160,118,126,0
348,0,348,161,119,127,0
349,0,349,162,120,128,0
350,0,350,163,121,129,0
351,0,351,164,122,130,0
352,0,352,164,122,130,0
353,0,353,164,122,130,0
354,0,354,165,123,131,0
355,0,355,166,124,132,0
356,0,356,167,125,133,0
357,0,357,167,125,133,0
358,0,358,167,125,133,0
359,0,359,167,125,133,0
360,0,360,167,125,133,0
361,0,361,167,125,133,0
362,0,362,167,125,133,0
363,0,363,167,125,133,0
364,0,364,167,125,133,0
365,0,365,167,125,133,0
366,0,366,167,125,133,0
367,0,367,167,125,133,0
368,0,368,168,125,133,0
369,0,369,169,125,133,0
370,0,370,170,125,134,0
371,0,371,171,125,135,0
372,0,372,171,125,135,0
373,0,373,172,126,135,0
374,0,374,173,127,135,0
375,0,375,173,127,135,0
376,0,376,173,127,135,0
377,0,377,173,127,135,0
378,0,378,173,127,135,0
379,0,379,173,127,135,0
380,0,380,173,127,135,0
381,0,381,173,127,135,0
382,0,382,174,128,136,0
383,0,383,175,129,137,0
384,0,384,175,129,137,0
385,0,385,175,129,137,0
386,0,386,176,130,137,0
387,0,387,177,131,137,0
388,0,388,177,131,137,0
389,0,389,177,131,137,0
390,0,390,177,131,137,0
391,0,391,177,131,137,0
392,0,392,178,132,138,0
393,0,393,179,133,139,0
394,0,394,179,133,139,0
395,0,395,180,134,140,0
396,0,396,181,135,141,0
397,0,397,181,135,141,0
398,0,398,181,135,141,0
399,0,399,181,135,141,0
400,0,400,181,135,141,0
401,0,401,181,135,141,0
402,0,402,182,135,142,0
403,0,403,183,135,143,0
404,0,404,183,135,143,0
405,0,405,183,135,143,0
406,0,406,183,135,143,0
407,0,407,183,135,143,0
408,0,408,184,135,143,0
409,0,409,185,135,143,0
410,0,410,186,135,143,0
411,0,411,186,135,143,0
412,0,412,186,135,143,0
413,0,413,187,136,144,0
414,0,414,188,137,145,0
415,0,415,188,137,145,0
416,0,416,189,138,145,0
417,0,417,190,139,145,0
418,0,418,190,139,145,0
419,0,419,190,139,145,0
420,0,420,190,139,145,0
421,0,421,191,140,146,0
422,0,422,192,140,147,0
423,0,423,193,141,148,0
424,0,424,193,141,148,0
425,0,425,193,141,148,0
426,0,426,194,142,149,0
427,0,427,195,143,150,0
428,0,428,196,144,151,0
429,0,429,196,144,151,0
430,0,430,196,144,151,0
431,0,431,196,144,151,0
432,0,432,197,145,152,0
433,0,433,198,146,153,0
434,0,434,198,146,153,0
435,0,435,198,146,153,0
436,0,436,198,146,153,0
437,0,437,198,146,153,0
438,0,438,198,146,153,0
439,0,439,198,146,153,0
440,0,440,199,147,154,0
441,0,441,200,148,155,0
442,0,442,201,149,156,0
443,0,443,201,149,156,0
444,0,444,201,149,156,0
445,0,445,202,150,156,0
446,0,446,203,151,156,0
447,0,447,203,151,156,0
448,0,448,203,151,156,0
449,0,449,203,151,156,0
450,0,450,203,151,156,0
451,0,451,204,152,157,0
452,0,452,205,153,158,0
453,0,453,206,153,158,0
454,0,454,206,153,158,0
455,0,455,206,153,158,0
456,0,456,207,154,159,0
457,0,457,208,155,160,0
458,0,458,209,156,161,0
459,0,459,210,157,161,0
460,0,460,211,158,162,0
461,0,461,212,159,163,0
462,0,462,212,159,163,0
463,0,463,212,159,163,0
464,0,464,213,159,163,0
465,0,465,214,159,163,0
466,0,466,214,159,163,0
467,0,467,214,159,163,0
468,0,468,214,159,163,0
469,0,469,215,160,164,0
470,0,470,216,161,165,0
471,0,471,216,161,165,0
472,0,472,216,161,165,0
473,0,473,216,161,165,0
474,0,474,216,161,165,0
475,0,475,217,162,166,0
476,0,476,218,163,167,0
477,0,477,219,164,168,0
478,0,478,219,164,168,0
479,0,479,219,164,168,0
480,0,480,219,164,168,0
481,0,481,219,164,168,0
482,0,482,219,164,168,0
483,0,483,219,164,168,0
484,0,484,219,164,168,0
485,0,485,220,165,169,0
486,0,486,221,166,170,0
487,0,487,221,166,170,0
488,0,488,221,166,170,0
489,0,489,221,166,170,0
490,0,490,221,166,170,0
491,0,491,221,166,170,0
492,0,492,221,166,170,0
493,0,493,221,166,170,0
494,0,494,222,167,171,0
495,0,495,223,168,172,0
496,0,496,223,168,172,0
497,0,497,223,168,172,0
498,0,498,223,168,172,0
499,0,499,224,169,173,0
500,0,500,225,170,174,0
501,0,501,225,170,174,0
502,0,502,225,170,174,0
503,0,503,225,170,174,0
504,0,504,225,170,174,0
505,0,505,225,170,174,0
506,0,506,225,170,174,0
507,0,507,225,170,174,0
508,0,508,226,171,174,0
509,0,509,227,172,174,0
510,0,510,228,172,175,0
511,0,511,229,173,176,0
512,0,512,229,173,176,0
513,0,513,229,173,176,0
514,0,514,230,173,177,0
515,0,515,231,173,178,0
516,0,516,231,173,178,0
517,0,517,231,173,178,0
518,0,518,231,173,178,0
519,0,519,232,174,179,0
520,0,520,233,175,180,0
521,0,521,234,176,181,0
522,0,522,234,176,181,0
523,0,523,235,177,182,0
524,0,524,236,178,183,0
525,0,525,236,178,183,0
526,0,526,236,178,183,0
527,0,527,237,179,184,0
528,0,528,238,180,185,0
529,0,529,238,180,185,0
530,0,530,238,180,185,0
531,0,531,238,180,185,0
532,0,532,238,180,185,0
533,0,533,239,181,186,0
534,0,534,240,182,187,0
535,0,535,241,183,188,0
536,0,536,241,183,188,0
537,0,537,241,183,188,0
538,0,538,241,183,188,0
539,0,539,241,183,188,0
540,0,540,241,183,188,0
541,0,541,241,183,188,0
542,0,542,241,183,188,0
543,0,543,241,183,188,0
544,0,544,241,183,188,0
545,0,545,241,183,188,0
546,0,546,241,183,188,0
547,0,547,241,183,188,0
548,0,548,241,183,188,0
549,0,549,241,183,188,0
550,0,550,241,183,188,0
551,0,551,241,183,188,0
552,0,552,242,184,189,0
553,0,553,243,185,190,0
554,0,554,244,186,191,0
555,0,555,244,186,191,0
556,0,556,244,186,191,0
557,0,557,245,187,192,0
558,0,558,246,187,193,0
559,0,559,247,187,194,0
560,0,560,248,188,195,0
561,0,561,249,189,196,0
562,0,562,250,189,197,0
563,0,563,250,189,197,0
564,0,564,251,190,198,0
565,0,565,252,191,199,0
566,0,566,253,192,200,0
567,0,567,253,192,200,0
568,0,568,253,192,200,0
569,0,569,253,192,200,0
570,0,570,254,193,201,0
571,0,571,255,194,202,0
572,0,572,255,194,202,0
573,0,573,256,195,203,0
574,0,574,257,196,204,0
575,0,575,257,196,204,0
576,0,576,257,196,204,0
577,0,577,257,196,204,0
578,0,578,257,196,204,0
579,0,579,257,196,204,0
580,0,580,257,196,204,0
581,0,581,258,196,204,0
582,0,582,259,196,204,0
583,0,583,259,196,204,0
584,0,584,259,196,204,0
585,0,585,260,197,205,0
586,0,586,261,198,206,0
587,0,587,262,198,207,0
588,0,588,263,199,207,0
589,0,589,264,200,208,0
590,0,590,265,200,209,0
591,0,591,266,201,210,0
592,0,592,267,202,211,0
593,0,593,267,202,211,0
594,0,594,267,202,211,0
595,0,595,268,203,212,0
596,0,596,269,204,213,0
597,0,597,269,204,213,0
598,0,598,269,204,213,0
599,0,599,269,204,213,0
600,0,600,269,204,213,0
601,0,601,269,204,213,0
602,0,602,269,204,213,0
603,0,603,270,205,214,0
604,0,604,271,206,215,0
605,0,605,272,207,216,0
606,0,606,273,208,217,0
607,0,607,273,208,217,0
608,0,608,273,208,217,0
609,0,609,273,208,217,0
610,0,610,274,209,218,0
611,0,611,275,210,219,0
612,0,612,275,210,219,0
613,0,613,275,210,219,0
614,0,614,276,211,220,0
615,0,615,277,212,221,0
616,0,616,277,212,221,0
617,0,617,277,212,221,0
618,0,618,277,212,221,0
619,0,619,277,212,221,0
620,0,620,277,212,221,0
621,0,621,277,212,221,0
622,0,622,277,212,221,0
623,0,623,277,212,221,0
624,0,624,277,212,221,0
625,0,625,278,213,222,0
626,0,626,279,214,223,0
627,0,627,280,215,224,0
628,0,628,281,215,225,0
629,0,629,282,216,226,0
630,0,630,283,216,227,0
631,0,631,284,217,228,0
632,0,632,285,218,228,0
633,0,633,285,218,228,0
634,0,634,285,218,228,0
635,0,635,285,218,228,0
636,0,636,285,218,228,0
637,0,637,286,218,229,0
638,0,638,287,218,230,0
639,0,639,288,218,230,0
640,0,640,288,218,230,0
641,0,641,288,218,230,0
642,0,642,288,218,230,0
643,0,643,288,218,230,0
644,0,644,288,218,230,0
645,0,645,288,218,230,0
646,0,646,288,218,230,0
647,0,647,288,218,230,0
648,0,648,288,218,230,0
649,0,649,288,218,230,0
650,0,650,288,218,230,0
651,0,651,288,218,230,0
652,0,652,288,218,230,0
653,0,653,288,218,230,0
654,0,654,288,218,230,0
655,0,655,288,218,230,0
656,0,656,288,218,230,0
657,0,657,288,218,230,0
658,0,658,288,218,230,0
659,0,659,288,218,230,0
660,0,660,288,218,230,0
661,0,661,289,219,231,0
662,0,662,290,220,232,0
663,0,663,291,221,232,0
664,0,664,292,222,233,0
665,0,665,293,223,234,0
666,0,666,293,223,234,0
667,0,667,293,223,234,0
668,0,668,293,223,234,0
669,0,669,293,223,234,0
670,0,670,293,223,234,0
671,0,671,293,223,234,0
672,0,672,293,223,234,0
673,0,673,294,224,235,0
674,0,674,295,225,236,0
675,0,675,296,226,237,0
676,0,676,297,227,238,0
677,0,677,298,228,239,0
678,0,678,299,229,240,0
679,0,679,300,230,241,0
680,0,680,300,230,241,0
681,0,681,301,231,242,0
682,0,682,302,232,243,0
683,0,683,303,233,244,0
684,0,684,304,234,245,0
685,0,685,304,234,245,0
686,0,686,304,234,245,0
687,0,687,305,235,246,0
688,0,688,306,236,247,0
689,0,689,307,236,248,0
690,0,690,308,236,249,0
691,0,691,309,237,250,0
692,0,692,310,238,251,0
693,0,693,310,238,251,0
694,0,694,310,238,251,0
695,0,695,311,239,252,0
696,0,696,312,240,253,0
697,0,697,313,241,254,0
698,0,698,313,241,254,0
699,0,699,313,241,254,0
700,0,700,313,241,254,0
701,0,701,313,241,254,0
702,0,702,314,241,255,0
703,0,703,315,242,256,0
704,0,704,316,243,257,0
705,0,705,317,244,258,0
706,0,706,318,245,259,0
707,0,707,319,246,260,0
708,0,708,320,247,260,0
709,0,709,320,247,260,0
710,0,710,320,247,260,0
711,0,711,320,247,260,0
712,0,712,320,247,260,0
713,0,713,320,247,260,0
714,0,714,321,247,261,0
715,0,715,322,247,262,0
716,0,716,322,247,262,0
717,0,717,322,247,262,0
718,0,718,322,247,262,0
719,0,719,322,247,262,0
720,0,720,322,247,262,0
721,0,721,322,247,262,0
722,0,722,322,247,262,0
723,0,723,322,247,262,0
724,0,724,322,247,262,0
725,0,725,322,247,262,0
726,0,726,322,247,262,0
727,0,727,323,248,262,0
728,0,728,324,249,263,0
729,0,729,325,249,264,0
730,0,730,326,250,264,0
731,0,731,327,250,264,0
732,0,732,328,250,264,0
733,0,733,328,250,264,0
734,0,734,328,250,264,0
735,0,735,328,250,264,0
736,0,736,328,250,264,0
737,0,737,329,251,265,0
738,0,738,330,252,266,0
739,0,739,331,253,267,0
740,0,740,332,254,268,0
741,0,741,333,255,269,0
742,0,742,334,256,270,0
743,0,743,334,256,270,0
744,0,744,335,257,271,0
745,0,745,336,258,272,0
746,0,746,337,258,273,0
747,0,747,338,258,274,0
748,0,748,338,258,274,0
749,0,749,338,258,274,0
750,0,750,339,259,275,0
751,0,751,340,260,276,0
752,0,752,340,260,276,0
753,0,753,340,260,276,0
754,0,754,341,261,277,0
755,0,755,342,262,278,0
756,0,756,342,262,278,0
757,0,757,343,262,278,0
758,0,758,344,262,278,0
759,0,759,344,262,278,0
760,0,760,344,262,278,0
761,0,761,344,262,278,0
762,0,762,344,262,278,0
763,0,763,344,262,278,0
764,0,764,344,262,278,0
765,0,765,344,262,278,0
766,0,766,344,262,278,0
767,0,767,345,262,279,0
768,0,768,346,263,280,0
769,0,769,347,264,281,0
770,0,770,348,265,282,0
771,0,771,349,266,283,0
772,0,772,350,267,284,0
773,0,773,351,268,285,0
774,0,774,352,269,286,0
775,0,775,353,270,287,0
776,0,776,353,270,287,0
777,0,777,353,270,287,0
778,0,778,353,270,287,0
779,0,779,353,270,287,0
780,0,780,354,270,287,0
781,0,781,355,271,288,0
782,0,782,356,272,289,0
783,0,783,356,272,289,0
784,0,784,357,273,290,0
785,0,785,358,274,291,0
786,0,786,359,275,292,0
787,0,787,360,275,293,0
788,0,788,361,276,294,0
789,0,789,362,277,295,0
790,0,790,363,278,296,0
791,0,791,364,279,297,0
792,0,792,365,280,298,0
793,0,793,366,280,298,0
794,0,794,367,280,298,0
795,0,795,367,280,298,0
796,0,796,367,280,298,0
797,0,797,368,280,298,0
798,0,798,369,281,299,0
799,0,799,370,282,300,0
800,0,800,371,283,301,0
801,0,801,372,283,302,0
802,0,802,373,284,303,0
803,0,803,374,285,304,0
804,0,804,375,285,305,0
805,0,805,376,286,306,0
806,0,806,377,287,307,0
807,0,807,378,288,308,0
808,0,808,379,289,309,0
809,0,809,380,289,309,0
810,0,810,381,290,310,0
811,0,811,382,291,311,0
812,0,812,382,291,311,0
813,0,813,382,291,311,0
814,0,814,382,291,311,0
815,0,815,383,292,312,0
816,0,816,384,293,313,0
817,0,817,384,293,313,0
818,0,818,384,293,313,0
819,0,819,385,294,314,0
820,0,820,386,295,315,0
821,0,821,387,295,315,0
822,0,822,388,295,315,0
823,0,823,388,295,315,0
824,0,824,388,295,315,0
825,0,825,389,296,316,0
826,0,826,390,297,317,0
827,0,827,390,297,317,0
828,0,828,390,297,317,0
829,0,829,390,297,317,0
830,0,830,391,298,318,0
831,0,831,392,299,319,0
832,0,832,392,299,319,0
833,0,833,392,299,319,0
834,0,834,392,299,319,0
835,0,835,392,299,319,0
836,0,836,392,299,319,0
837,0,837,393,300,320,0
838,0,838,394,301,321,0
839,0,839,395,302,322,0
840,0,840,396,303,323,0
841,0,841,396,303,323,0
842,0,842,396,303,323,0
843,0,843,396,303,323,0
844,0,844,396,303,323,0
845,0,845,396,303,323,0
846,0,846,396,303,323,0
847,0,847,396,303,323,0
848,0,848,396,303,323,0
849,0,849,397,303,324,0
850,0,850,398,303,325,0
851,0,851,398,303,325,0
852,0,852,398,303,325,0
853,0,853,398,303,325,0
854,0,854,398,303,325,0
855,0,855,398,303,325,0
856,0,856,398,303,325,0
857,0,857,399,304,326,0
858,0,858,400,305,327,0
859,0,859,401,306,328,0
860,0,860,402,307,329,0
861,0,861,402,307,329,0
862,0,862,402,307,329,0
863,0,863,403,308,330,0
864,0,864,404,309,331,0
865,0,865,405,310,332,0
866,0,866,406,310,333,0
867,0,867,406,310,333,0
868,0,868,407,311,334,0
869,0,869,408,312,335,0
870,0,870,409,312,336,0
871,0,871,410,312,337,0
872,0,872,411,313,338,0
873,0,873,412,314,339,0
874,0,874,412,314,339,0
875,0,875,412,314,339,0
876,0,876,413,314,339,0
877,0,877,414,314,339,0
878,0,878,414,314,339,0
879,0,879,414,314,339,0
880,0,880,414,314,339,0
881,0,881,414,314,339,0
882,0,882,414,314,339,0
883,0,883,414,314,339,0
884,0,884,414,314,339,0
885,0,885,414,314,339,0
886,0,886,414,314,339,0
887,0,887,414,314,339,0
888,0,888,414,314,339,0
889,0,889,414,314,339,0
890,0,890,414,314,339,0
891,0,891,414,314,339,0
892,0,892,415,314,339,0
893,0,893,416,314,339,0
894,0,894,416,314,339,0
895,0,895,416,314,339,0
896,0,896,416,314,339,0
897,0,897,416,314,339,0
898,0,898,416,314,339,0
899,0,899,416,314,339,0
900,0,900,416,314,339,0
901,0,901,417,315,340,0
902,0,902,418,316,341,0
903,0,903,418,316,341,0
904,0,904,419,317,342,0
905,0,905,420,318,343,0
906,0,906,420,318,343,0
907,0,907,421,319,343,0
908,0,908,422,320,344,0
909,0,909,423,321,345,0
910,0,910,423,321,345,0
911,0,911,424,322,345,0
912,0,912,425,323,345,0
913,0,913,426,324,346,0
914,0,914,427,325,347,0
915,0,915,428,326,348,0
916,0,916,428,326,348,0
917,0,917,428,326,348,0
918,0,918,428,326,348,0
919,0,919,429,327,349,0
920,0,920,430,328,350,0
921,0,921,430,328,350,0
922,0,922,430,328,350,0
923,0,923,430,328,350,0
924,0,924,430,328,350,0
925,0,925,431,329,351,0
926,0,926,432,330,352,0
927,0,927,433,330,352,0
928,0,928,434,331,353,0
929,0,929,435,332,354,0
930,0,930,436,332,355,0
931,0,931,437,332,356,0
932,0,932,437,332,356,0
933,0,933,438,333,357,0
934,0,934,439,334,358,0
935,0,935,439,334,358,0
936,0,936,439,334,358,0
937,0,937,439,334,358,0
938,0,938,439,334,358,0
939,0,939,439,334,358,0
940,0,940,439,334,358,0
941,0,941,439,334,358,0
942,0,942,439,334,358,0
943,0,943,439,334,358,0
944,0,944,440,335,359,0
945,0,945,441,335,360,0
946,0,946,442,336,361,0
947,0,947,442,336,361,0
948,0,948,442,336,361,0
949,0,949,442,336,361,0
950,0,950,442,336,361,0
951,0,951,443,336,362,0
952,0,952,444,336,363,0
953,0,953,444,336,363,0
954,0,954,444,336,363,0
955,0,955,444,336,363,0
956,0,956,445,337,364,0
957,0,957,446,338,365,0
958,0,958,447,338,366,0
959,0,959,448,338,367,0
960,0,960,448,338,367,0
961,0,961,448,338,367,0
962,0,962,449,339,368,0
963,0,963,450,340,369,0
964,0,964,451,341,370,0
965,0,965,452,342,371,0
966,0,966,452,342,372,0
967,0,967,452,342,372,0
968,0,968,452,342,372,0
969,0,969,452,342,372,0
970,0,970,452,342,372,0
971,0,971,452,342,372,0
972,0,972,452,342,372,0
973,0,973,452,342,372,0
974,0,974,452,342,372,0
975,0,975,452,342,372,0
976,0,976,452,342,372,0
977,0,977,452,342,372,0
978,0,978,452,342,372,0
979,0,979,452,342,372,0
980,0,980,453,343,373,0
981,0,981,454,344,374,0
982,0,982,454,344,374,0
983,0,983,454,344,374,0
984,0,984,455,345,375,0
985,0,985,456,346,376,0
986,0,986,456,346,376,0
987,0,987,456,346,376,0
988,0,988,456,346,376,0
989,0,989,456,346,376,0
990,0,990,456,346,376,0
991,0,991,456,346,376,0
992,0,992,456,346,376,0
993,0,993,456,346,376,0
994,0,994,456,346,376,0
995,0,995,456,346,376,0
996,0,996,456,346,376,0
997,0,997,457,347,376,0
