startdate,enddate,location,eventattendancemode,organizer,performer
1037,2045,0,0,0,0
1038,2046,0,0,0,0
1038,2047,0,0,0,0
1038,2047,0,0,0,0
1038,2047,0,0,0,0
1038,2048,0,0,0,0
1039,2049,0,0,0,0
1040,2050,0,0,0,0
1040,2051,0,0,0,0
1040,2051,0,0,0,0
1040,2051,0,0,0,0
1040,2052,0,0,0,0
1040,2053,0,0,0,0
1040,2054,0,0,0,0
1040,2054,0,0,0,0
1040,2054,0,0,0,0
1040,2054,0,0,0,0
1040,2054,0,0,0,0
1040,2055,0,0,0,0
1040,2056,0,0,0,0
1040,2057,0,0,0,0
1040,2058,0,0,0,0
1040,2059,0,0,0,0
1040,2060,0,0,0,0
1040,2060,0,0,0,0
1040,2061,0,0,0,0
1040,2062,0,0,0,0
1041,2063,0,0,0,0
1042,2064,0,0,0,0
1043,2065,0,0,0,0
1044,2065,0,0,0,0
1045,2066,0,0,0,0
1046,2067,0,0,0,0
1046,2067,0,0,0,0
1046,2068,0,0,0,0
1046,2069,0,0,0,0
1047,2070,0,0,0,0
1048,2071,0,0,0,0
1049,2072,0,0,0,0
1049,2073,0,0,0,0
1049,2073,0,0,0,0
1049,2074,0,0,0,0
1049,2075,0,0,0,0
1049,2076,0,0,0,0
1049,2077,0,0,0,0
1050,2078,0,0,0,0
1051,2079,0,0,0,0
1052,2080,0,0,0,0
1052,2081,0,0,0,0
1052,2082,0,0,0,0
1052,2083,0,0,0,0
1052,2083,0,0,0,0
1052,2083,0,0,0,0
1052,2084,0,0,0,0
1052,2085,0,0,0,0
1052,2086,0,0,0,0
1052,2087,0,0,0,0
1052,2088,0,0,0,0
1052,2089,0,0,0,0
1052,2090,0,0,0,0
1052,2091,0,0,0,0
1053,2092,0,0,0,0
1054,2093,0,0,0,0
1055,2094,0,0,0,0
1055,2094,0,0,0,0
1056,2095,0,0,0,0
1057,2096,0,0,0,0
1058,2096,0,0,0,0
1059,2097,0,0,0,0
1060,2097,0,0,0,0
1061,2098,0,0,0,0
1061,2099,0,0,0,0
1061,2100,0,0,0,0
1061,2101,0,0,0,0
1061,2102,0,0,0,0
1061,2103,0,0,0,0
1061,2103,0,0,0,0
1061,2103,0,0,0,0
1061,2104,0,0,0,0
1061,2104,0,0,0,0
1061,2105,0,0,0,0
1062,2106,0,0,0,0
1063,2107,0,0,0,0
1063,2108,0,0,0,0
1064,2109,0,0,0,0
1064,2110,0,0,0,0
1064,2111,0,0,0,0
1064,2112,0,0,0,0
1064,2113,0,0,0,0
1064,2114,0,0,0,0
1065,2115,0,0,0,0
1065,2116,0,0,0,0
1066,2117,0,0,0,0
1067,2118,0,0,0,0
1067,2118,0,0,0,0
1068,2119,0,0,0,0
1069,2120,0,0,0,0
1070,2121,0,0,0,0
1070,2122,0,0,0,0
1070,2123,0,0,0,0
1070,2123,0,0,0,0
1070,2124,0,0,0,0
1071,2125,0,0,0,0
1072,2126,0,0,0,0
1073,2127,0,0,0,0
1074,2128,0,0,0,0
1075,2129,0,0,0,0
1076,2130,0,0,0,0
1077,2131,0,0,0,0
1078,2132,0,0,0,0
1079,2133,0,0,0,0
1079,2134,0,0,0,0
1079,2135,0,0,0,0
1079,2135,0,0,0,0
1079,2136,0,0,0,0
1079,2137,0,0,0,0
1079,2138,0,0,0,0
1079,2139,0,0,0,0
1079,2140,0,0,0,0
1079,2141,0,0,0,0
1079,2142,0,0,0,0
1079,2142,0,0,0,0
1079,2143,0,0,0,0
1079,2144,0,0,0,0
1079,2145,0,0,0,0
1079,2146,0,0,0,0
1079,2147,0,0,0,0
1079,2148,0,0,0,0
1079,2149,0,0,0,0
1079,2150,0,0,0,0
1080,2151,0,0,0,0
1081,2152,0,0,0,0
1081,2153,0,0,0,0
1082,2154,0,0,0,0
1083,2155,0,0,0,0
1083,2156,0,0,0,0
1084,2157,0,0,0,0
1085,2158,0,0,0,0
1086,2159,0,0,0,0
1087,2160,0,0,0,0
1088,2161,0,0,0,0
1089,2162,0,0,0,0
1090,2163,0,0,0,0
1091,2164,0,0,0,0
1092,2165,0,0,0,0
1093,2166,0,0,0,0
1094,2167,0,0,0,0
1095,2168,0,0,0,0
1095,2168,0,0,0,0
1096,2169,0,0,0,0
1097,2170,0,0,0,0
1098,2171,0,0,0,0
1099,2172,0,0,0,0
1099,2173,0,0,0,0
1099,2174,0,0,0,0
1100,2175,0,0,0,0
1101,2176,0,0,0,0
1101,2177,0,0,0,0
1102,2178,0,0,0,0
1103,2179,0,0,0,0
1104,2180,0,0,0,0
1105,2181,0,0,0,0
1105,2182,0,0,0,0
1106,2183,0,0,0,0
1107,2184,0,0,0,0
1108,2185,0,0,0,0
1109,2186,0,0,0,0
1110,2187,0,0,0,0
1111,2188,0,0,0,0
1111,2189,0,0,0,0
1112,2190,0,0,0,0
1112,2191,0,0,0,0
1112,2192,0,0,0,0
1112,2193,0,0,0,0
1112,2194,0,0,0,0
1112,2195,0,0,0,0
1112,2196,0,0,0,0
1112,2196,0,0,0,0
1112,2197,0,0,0,0
1112,2198,0,0,0,0
1113,2199,0,0,0,0
1114,2200,0,0,0,0
1114,2200,0,0,0,0
1114,2201,0,0,0,0
1114,2202,0,0,0,0
1115,2203,0,0,0,0
1115,2204,0,0,0,0
1116,2205,0,0,0,0
1117,2206,0,0,0,0
1118,2207,0,0,0,0
1118,2207,0,0,0,0
1119,2208,0,0,0,0
1120,2209,0,0,0,0
1120,2209,0,0,0,0
1120,2210,0,0,0,0
1120,2211,0,0,0,0
1120,2212,0,0,0,0
1120,2213,0,0,0,0
1120,2214,0,0,0,0
1120,2215,0,0,0,0
1120,2216,0,0,0,0
1120,2217,0,0,0,0
1120,2218,0,0,0,0
1120,2219,0,0,0,0
1120,2220,0,0,0,0
1121,2221,0,0,0,0
1122,2222,0,0,0,0
1122,2223,0,0,0,0
1123,2224,0,0,0,0
1124,2225,0,0,0,0
1125,2226,0,0,0,0
1126,2227,0,0,0,0
1127,2228,0,0,0,0
1128,2229,0,0,0,0
1129,2230,0,0,0,0
1130,2231,0,0,0,0
1131,2232,0,0,0,0
1131,2233,0,0,0,0
1132,2234,0,0,0,0
1133,2235,0,0,0,0
1134,2236,0,0,0,0
1135,2237,0,0,0,0
1136,2238,0,0,0,0
1137,2239,0,0,0,0
1138,2240,0,0,0,0
1139,2241,0,0,0,0
1140,2242,0,0,0,0
1141,2243,0,0,0,0
1142,2243,0,0,0,0
1143,2244,0,0,0,0
1144,2245,0,0,0,0
1145,2246,0,0,0,0
1146,2247,0,0,0,0
1147,2248,0,0,0,0
1148,2249,0,0,0,0
1149,2250,0,0,0,0
1150,2251,0,0,0,0
1150,2252,0,0,0,0
1151,2253,0,0,0,0
1152,2254,0,0,0,0
1153,2255,0,0,0,0
1154,2256,0,0,0,0
1155,2257,0,0,0,0
1156,2258,0,0,0,0
1157,2259,0,0,0,0
1158,2260,0,0,0,0
1159,2261,0,0,0,0
1160,2262,0,0,0,0
1161,2263,0,0,0,0
1161,2264,0,0,0,0
1161,2265,0,0,0,0
1161,2266,0,0,0,0
1161,2267,0,0,0,0
1161,2267,0,0,0,0
1161,2268,0,0,0,0
1161,2269,0,0,0,0
1162,2270,0,0,0,0
1163,2271,0,0,0,0
1163,2272,0,0,0,0
1163,2273,0,0,0,0
1163,2274,0,0,0,0
1163,2274,0,0,0,0
1163,2275,0,0,0,0
1163,2276,0,0,0,0
1163,2277,0,0,0,0
1163,2278,0,0,0,0
1163,2279,0,0,0,0
1164,2280,0,0,0,0
1165,2281,0,0,0,0
1166,2282,0,0,0,0
1167,2283,0,0,0,0
1168,2284,0,0,0,0
1169,2285,0,0,0,0
1170,2286,0,0,0,0
1171,2287,0,0,0,0
1172,2288,0,0,0,0
1173,2289,0,0,0,0
1174,2290,0,0,0,0
1175,2291,0,0,0,0
1176,2292,0,0,0,0
1176,2292,0,0,0,0
1176,2293,0,0,0,0
1176,2294,0,0,0,0
1176,2295,0,0,0,0
1176,2296,0,0,0,0
1177,2297,0,0,0,0
1178,2298,0,0,0,0
1178,2299,0,0,0,0
1179,2300,0,0,0,0
1180,2301,0,0,0,0
1180,2302,0,0,0,0
1180,2303,0,0,0,0
1180,2304,0,0,0,0
1181,2305,0,0,0,0
1181,2306,0,0,0,0
1182,2307,0,0,0,0
1183,2308,0,0,0,0
1184,2308,0,0,0,0
1185,2309,0,0,0,0
1186,2310,0,0,0,0
1187,2311,0,0,0,0
1187,2312,0,0,0,0
1187,2313,0,0,0,0
1187,2314,0,0,0,0
1187,2314,0,0,0,0
1187,2314,0,0,0,0
1187,2315,0,0,0,0
1187,2316,0,0,0,0
1187,2317,0,0,0,0
1187,2318,0,0,0,0
1188,2319,0,0,0,0
1189,2320,0,0,0,0
1189,2321,0,0,0,0
1189,2322,0,0,0,0
1189,2323,0,0,0,0
1189,2324,0,0,0,0
1189,2324,0,0,0,0
1189,2325,0,0,0,0
1189,2325,0,0,0,0
1189,2326,0,0,0,0
1189,2327,0,0,0,0
1190,2328,0,0,0,0
1190,2329,0,0,0,0
1190,2330,0,0,0,0
1190,2330,0,0,0,0
1191,2331,0,0,0,0
1192,2332,0,0,0,0
1193,2333,0,0,0,0
1194,2334,0,0,0,0
1195,2335,0,0,0,0
1196,2336,0,0,0,0
1197,2337,0,0,0,0
1198,2338,0,0,0,0
1199,2339,0,0,0,0
1200,2340,0,0,0,0
1200,2341,0,0,0,0
1201,2342,0,0,0,0
1202,2343,0,0,0,0
1203,2344,0,0,0,0
1204,2345,0,0,0,0
1204,2345,0,0,0,0
1204,2346,0,0,0,0
1204,2347,0,0,0,0
1204,2348,0,0,0,0
1204,2349,0,0,0,0
1205,2350,0,0,0,0
1206,2351,0,0,0,0
1207,2352,0,0,0,0
1208,2353,0,0,0,0
1208,2354,0,0,0,0
1208,2355,0,0,0,0
1208,2356,0,0,0,0
1208,2357,0,0,0,0
1208,2358,0,0,0,0
1208,2359,0,0,0,0
1208,2360,0,0,0,0
1208,2361,0,0,0,0
1209,2362,0,0,0,0
1209,2363,0,0,0,0
1209,2364,0,0,0,0
1209,2364,0,0,0,0
1209,2365,0,0,0,0
1209,2366,0,0,0,0
1209,2367,0,0,0,0
1209,2368,0,0,0,0
1210,2369,0,0,0,0
1210,2369,0,0,0,0
1211,2370,0,0,0,0
1212,2371,0,0,0,0
1213,2372,0,0,0,0
1214,2373,0,0,0,0
1215,2374,0,0,0,0
1215,2375,0,0,0,0
1216,2376,0,0,0,0
1217,2377,0,0,0,0
1218,2378,0,0,0,0
1219,2379,0,0,0,0
1220,2380,0,0,0,0
1221,2381,0,0,0,0
1222,2382,0,0,0,0
1223,2383,0,0,0,0
1224,2384,0,0,0,0
1225,2385,0,0,0,0
1226,2386,0,0,0,0
1227,2387,0,0,0,0
1228,2387,0,0,0,0
1229,2388,0,0,0,0
1230,2389,0,0,0,0
1231,2390,0,0,0,0
1232,2391,0,0,0,0
1233,2392,0,0,0,0
1234,2393,0,0,0,0
1235,2394,0,0,0,0
1236,2395,0,0,0,0
1236,2396,0,0,0,0
1237,2396,0,0,0,0
1238,2397,0,0,0,0
1239,2398,0,0,0,0
1239,2399,0,0,0,0
1239,2400,0,0,0,0
1239,2401,0,0,0,0
1240,2402,0,0,0,0
1240,2403,0,0,0,0
1241,2404,0,0,0,0
1241,2405,0,0,0,0
1242,2406,0,0,0,0
1242,2407,0,0,0,0
1242,2408,0,0,0,0
1242,2409,0,0,0,0
1243,2410,0,0,0,0
1244,2411,0,0,0,0
1245,2412,0,0,0,0
1245,2412,0,0,0,0
1246,2413,0,0,0,0
1247,2414,0,0,0,0
1247,2415,0,0,0,0
1247,2416,0,0,0,0
1248,2417,0,0,0,0
1249,2418,0,0,0,0
1249,2419,0,0,0,0
1249,2420,0,0,0,0
1249,2420,0,0,0,0
1250,2421,0,0,0,0
1251,2422,0,0,0,0
1251,2423,0,0,0,0
1251,2424,0,0,0,0
1251,2425,0,0,0,0
1251,2426,0,0,0,0
1251,2427,0,0,0,0
1251,2428,0,0,0,0
1251,2429,0,0,0,0
1251,2429,0,0,0,0
1252,2430,0,0,0,0
1253,2431,0,0,0,0
1253,2432,0,0,0,0
1253,2432,0,0,0,0
1253,2433,0,0,0,0
1253,2434,0,0,0,0
1253,2435,0,0,0,0
1253,2436,0,0,0,0
1253,2436,0,0,0,0
1253,2437,0,0,0,0
1253,2438,0,0,0,0
1253,2439,0,0,0,0
1253,2440,0,0,0,0
1253,2441,0,0,0,0
1253,2442,0,0,0,0
1253,2443,0,0,0,0
1253,2444,0,0,0,0
1253,2445,0,0,0,0
1253,2446,0,0,0,0
1254,2447,0,0,0,0
1255,2448,0,0,0,0
1256,2449,0,0,0,0
1256,2450,0,0,0,0
1257,2451,0,0,0,0
1258,2452,0,0,0,0
1258,2453,0,0,0,0
1259,2454,0,0,0,0
1260,2455,0,0,0,0
1261,2456,0,0,0,0
1262,2457,0,0,0,0
1262,2458,0,0,0,0
1262,2459,0,0,0,0
1262,2460,0,0,0,0
1262,2461,0,0,0,0
1262,2462,0,0,0,0
1262,2463,0,0,0,0
1263,2464,0,0,0,0
1264,2465,0,0,0,0
1264,2466,0,0,0,0
1264,2467,0,0,0,0
1264,2468,0,0,0,0
1264,2469,0,0,0,0
1264,2470,0,0,0,0
1264,2471,0,0,0,0
1265,2472,0,0,0,0
1266,2473,0,0,0,0
1267,2474,0,0,0,0
1268,2475,0,0,0,0
1269,2476,0,0,0,0
1270,2477,0,0,0,0
1271,2478,0,0,0,0
1272,2479,0,0,0,0
1273,2480,0,0,0,0
1274,2481,0,0,0,0
1275,2482,0,0,0,0
1276,2483,0,0,0,0
1276,2484,0,0,0,0
1277,2485,0,0,0,0
1277,2485,0,0,0,0
1277,2485,0,0,0,0
1278,2486,0,0,0,0
1278,2487,0,0,0,0
1278,2488,0,0,0,0
1278,2489,0,0,0,0
1278,2490,0,0,0,0
1278,2491,0,0,0,0
1278,2492,0,0,0,0
1278,2493,0,0,0,0
1278,2494,0,0,0,0
1278,2495,0,0,0,0
1278,2496,0,0,0,0
1278,2497,0,0,0,0
1278,2498,0,0,0,0
1278,2499,0,0,0,0
1278,2500,0,0,0,0
1278,2501,0,0,0,0
1278,2502,0,0,0,0
1278,2503,0,0,0,0
1279,2504,0,0,0,0
1280,2505,0,0,0,0
1281,2506,0,0,0,0
1282,2507,0,0,0,0
1282,2508,0,0,0,0
1283,2509,0,0,0,0
1284,2510,0,0,0,0
1285,2511,0,0,0,0
1286,2512,0,0,0,0
1287,2513,0,0,0,0
1288,2514,0,0,0,0
1289,2515,0,0,0,0
1290,2516,0,0,0,0
1291,2517,0,0,0,0
1292,2518,0,0,0,0
1293,2519,0,0,0,0
1294,2520,0,0,0,0
1295,2521,0,0,0,0
1296,2522,0,0,0,0
1297,2523,0,0,0,0
1298,2524,0,0,0,0
1298,2525,0,0,0,0
1299,2526,0,0,0,0
1299,2527,0,0,0,0
1300,2528,0,0,0,0
1301,2529,0,0,0,0
1302,2530,0,0,0,0
1303,2531,0,0,0,0
1303,2532,0,0,0,0
1303,2533,0,0,0,0
1303,2534,0,0,0,0
1303,2535,0,0,0,0
1304,2536,0,0,0,0
1305,2537,0,0,0,0
1306,2538,0,0,0,0
1307,2539,0,0,0,0
1308,2540,0,0,0,0
1309,2541,0,0,0,0
1309,2542,0,0,0,0
1309,2543,0,0,0,0
1310,2544,0,0,0,0
1310,2545,0,0,0,0
1311,2546,0,0,0,0
1311,2547,0,0,0,0
1312,2548,0,0,0,0
1312,2549,0,0,0,0
1312,2550,0,0,0,0
1313,2551,0,0,0,0
1313,2552,0,0,0,0
1313,2553,0,0,0,0
1314,2554,0,0,0,0
1315,2555,0,0,0,0
1316,2556,0,0,0,0
1317,2557,0,0,0,0
1318,2558,0,0,0,0
1319,2559,0,0,0,0
1320,2560,0,0,0,0
1321,2561,0,0,0,0
1322,2562,0,0,0,0
1323,2563,0,0,0,0
1324,2564,0,0,0,0
1325,2565,0,0,0,0
1326,2566,0,0,0,0
1327,2567,0,0,0,0
1328,2568,0,0,0,0
1329,2569,0,0,0,0
1330,2570,0,0,0,0
1330,2571,0,0,0,0
1330,2572,0,0,0,0
1330,2573,0,0,0,0
1330,2574,0,0,0,0
1330,2575,0,0,0,0
1330,2576,0,0,0,0
1330,2577,0,0,0,0
1330,2578,0,0,0,0
1330,2579,0,0,0,0
1330,2580,0,0,0,0
1330,2581,0,0,0,0
1330,2582,0,0,0,0
1330,2583,0,0,0,0
1330,2584,0,0,0,0
1330,2585,0,0,0,0
1331,2586,0,0,0,0
1331,2587,0,0,0,0
1331,2587,0,0,0,0
1331,2588,0,0,0,0
1332,2589,0,0,0,0
1333,2590,0,0,0,0
1334,2591,0,0,0,0
1335,2592,0,0,0,0
1335,2593,0,0,0,0
1335,2594,0,0,0,0
1335,2595,0,0,0,0
1335,2596,0,0,0,0
1335,2597,0,0,0,0
1335,2598,0,0,0,0
1335,2599,0,0,0,0
1335,2600,0,0,0,0
1335,2601,0,0,0,0
1335,2602,0,0,0,0
1335,2603,0,0,0,0
1335,2604,0,0,0,0
1335,2605,0,0,0,0
1335,2606,0,0,0,0
1335,2607,0,0,0,0
1335,2608,0,0,0,0
1335,2609,0,0,0,0
1335,2609,0,0,0,0
1335,2610,0,0,0,0
1335,2611,0,0,0,0
1335,2612,0,0,0,0
1336,2613,0,0,0,0
1337,2614,0,0,0,0
1337,2614,0,0,0,0
1337,2614,0,0,0,0
1338,2615,0,0,0,0
1339,2616,0,0,0,0
1339,2617,0,0,0,0
1340,2617,0,0,0,0
1341,2618,0,0,0,0
1341,2619,0,0,0,0
1341,2620,0,0,0,0
1341,2620,0,0,0,0
1341,2621,0,0,0,0
1342,2622,0,0,0,0
1343,2623,0,0,0,0
1343,2624,0,0,0,0
1343,2625,0,0,0,0
1343,2626,0,0,0,0
1343,2627,0,0,0,0
1344,2628,0,0,0,0
1344,2629,0,0,0,0
1344,2629,0,0,0,0
1345,2630,0,0,0,0
1346,2631,0,0,0,0
1346,2632,0,0,0,0
1346,2633,0,0,0,0
1346,2634,0,0,0,0
1346,2635,0,0,0,0
1347,2636,0,0,0,0
1347,2637,0,0,0,0
1348,2638,0,0,0,0
1348,2639,0,0,0,0
1348,2640,0,0,0,0
1349,2641,0,0,0,0
1350,2642,0,0,0,0
1351,2643,0,0,0,0
1351,2644,0,0,0,0
1352,2645,0,0,0,0
1352,2646,0,0,0,0
1353,2647,0,0,0,0
1354,2648,0,0,0,0
1355,2649,0,0,0,0
1355,2649,0,0,0,0
1355,2650,0,0,0,0
1355,2651,0,0,0,0
1355,2652,0,0,0,0
1355,2653,0,0,0,0
1355,2654,0,0,0,0
1355,2655,0,0,0,0
1355,2656,0,0,0,0
1355,2657,0,0,0,0
1355,2658,0,0,0,0
1355,2659,0,0,0,0
1355,2660,0,0,0,0
1355,2661,0,0,0,0
1355,2662,0,0,0,0
1355,2663,0,0,0,0
1355,2663,0,0,0,0
1355,2664,0,0,0,0
1355,2664,0,0,0,0
1356,2665,0,0,0,0
1356,2666,0,0,0,0
1357,2667,0,0,0,0
1357,2668,0,0,0,0
1357,2669,0,0,0,0
1358,2670,0,0,0,0
1359,2671,0,0,0,0
1360,2672,0,0,0,0
1361,2673,0,0,0,0
1362,2674,0,0,0,0
1363,2675,0,0,0,0
1363,2676,0,0,0,0
1364,2677,0,0,0,0
1365,2678,0,0,0,0
1366,2679,0,0,0,0
1367,2680,0,0,0,0
1368,2681,0,0,0,0
1369,2682,0,0,0,0
1370,2683,0,0,0,0
1371,2684,0,0,0,0
1372,2685,0,0,0,0
1373,2686,0,0,0,0
1374,2686,0,0,0,0
1375,2687,0,0,0,0
1376,2688,0,0,0,0
1377,2689,0,0,0,0
1378,2690,0,0,0,0
1379,2691,0,0,0,0
1380,2692,0,0,0,0
1381,2693,0,0,0,0
1382,2694,0,0,0,0
1383,2695,0,0,0,0
1384,2696,0,0,0,0
1385,2697,0,0,0,0
1386,2698,0,0,0,0
1387,2699,0,0,0,0
1388,2700,0,0,0,0
1389,2701,0,0,0,0
1389,2702,0,0,0,0
1390,2703,0,0,0,0
1391,2704,0,0,0,0
1392,2705,0,0,0,0
1392,2706,0,0,0,0
1393,2707,0,0,0,0
1394,2708,0,0,0,0
1394,2709,0,0,0,0
1394,2710,0,0,0,0
1395,2711,0,0,0,0
1396,2712,0,0,0,0
1397,2713,0,0,0,0
1397,2714,0,0,0,0
1398,2715,0,0,0,0
1398,2716,0,0,0,0
1398,2717,0,0,0,0
1399,2718,0,0,0,0
1400,2719,0,0,0,0
1401,2720,0,0,0,0
1402,2721,0,0,0,0
1402,2722,0,0,0,0
1402,2723,0,0,0,0
1403,2724,0,0,0,0
1404,2724,0,0,0,0
1405,2725,0,0,0,0
1406,2726,0,0,0,0
1407,2727,0,0,0,0
1408,2728,0,0,0,0
1409,2729,0,0,0,0
1410,2730,0,0,0,0
1411,2731,0,0,0,0
1412,2732,0,0,0,0
1413,2733,0,0,0,0
1414,2734,0,0,0,0
1415,2735,0,0,0,0
1415,2736,0,0,0,0
1415,2737,0,0,0,0
1415,2738,0,0,0,0
1415,2739,0,0,0,0
1415,2740,0,0,0,0
1415,2741,0,0,0,0
1416,2742,0,0,0,0
1417,2743,0,0,0,0
1418,2744,0,0,0,0
1419,2745,0,0,0,0
1420,2746,0,0,0,0
1421,2747,0,0,0,0
1422,2748,0,0,0,0
1422,2749,0,0,0,0
1422,2750,0,0,0,0
1423,2751,0,0,0,0
1424,2752,0,0,0,0
1424,2753,0,0,0,0
1424,2754,0,0,0,0
1424,2755,0,0,0,0
1424,2756,0,0,0,0
1424,2756,0,0,0,0
1424,2757,0,0,0,0
1424,2757,0,0,0,0
1424,2757,0,0,0,0
1425,2758,0,0,0,0
1426,2759,0,0,0,0
1427,2760,0,0,0,0
1428,2761,0,0,0,0
1428,2762,0,0,0,0
1428,2763,0,0,0,0
1428,2764,0,0,0,0
1428,2765,0,0,0,0
1428,2766,0,0,0,0
1428,2767,0,0,0,0
1428,2768,0,0,0,0
1428,2769,0,0,0,0
1428,2769,0,0,0,0
1428,2770,0,0,0,0
1428,2771,0,0,0,0
1429,2772,0,0,0,0
1430,2773,0,0,0,0
1430,2774,0,0,0,0
1430,2775,0,0,0,0
1430,2776,0,0,0,0
1430,2777,0,0,0,0
1430,2778,0,0,0,0
1430,2779,0,0,0,0
1430,2780,0,0,0,0
1430,2781,0,0,0,0
1430,2782,0,0,0,0
1431,2783,0,0,0,0
1432,2784,0,0,0,0
1433,2785,0,0,0,0
1434,2786,0,0,0,0
1435,2787,0,0,0,0
1436,2788,0,0,0,0
1437,2789,0,0,0,0
1438,2790,0,0,0,0
1439,2791,0,0,0,0
1440,2792,0,0,0,0
1441,2793,0,0,0,0
1442,2794,0,0,0,0
1443,2795,0,0,0,0
1444,2795,0,0,0,0
1445,2796,0,0,0,0
1446,2797,0,0,0,0
1447,2798,0,0,0,0
1448,2799,0,0,0,0
1448,2800,0,0,0,0
1448,2801,0,0,0,0
1448,2802,0,0,0,0
1448,2802,0,0,0,0
1448,2803,0,0,0,0
1448,2804,0,0,0,0
1448,2805,0,0,0,0
1448,2806,0,0,0,0
1448,2807,0,0,0,0
1448,2808,0,0,0,0
1448,2809,0,0,0,0
1448,2810,0,0,0,0
1448,2811,0,0,0,0
1448,2812,0,0,0,0
1448,2813,0,0,0,0
1449,2814,0,0,0,0
1449,2814,0,0,0,0
1450,2815,0,0,0,0
1450,2816,0,0,0,0
1451,2817,0,0,0,0
1452,2818,0,0,0,0
1452,2819,0,0,0,0
1452,2820,0,0,0,0
1452,2820,0,0,0,0
1452,2821,0,0,0,0
1453,2822,0,0,0,0
1453,2822,0,0,0,0
1454,2823,0,0,0,0
1454,2824,0,0,0,0
1455,2825,0,0,0,0
1456,2826,0,0,0,0
1456,2827,0,0,0,0
1456,2827,0,0,0,0
1456,2828,0,0,0,0
1456,2829,0,0,0,0
1457,2830,0,0,0,0
1458,2831,0,0,0,0
1459,2832,0,0,0,0
1460,2833,0,0,0,0
1461,2834,0,0,0,0
1461,2835,0,0,0,0
1461,2836,0,0,0,0
1461,2837,0,0,0,0
1461,2838,0,0,0,0
1461,2839,0,0,0,0
1461,2840,0,0,0,0
1461,2841,0,0,0,0
1462,2842,0,0,0,0
1463,2842,0,0,0,0
1464,2843,0,0,0,0
1465,2844,0,0,0,0
1466,2845,0,0,0,0
1467,2846,0,0,0,0
1468,2847,0,0,0,0
1469,2848,0,0,0,0
1470,2849,0,0,0,0
1471,2850,0,0,0,0
1472,2851,0,0,0,0
1472,2851,0,0,0,0
1473,2852,0,0,0,0
1473,2853,0,0,0,0
1474,2854,0,0,0,0
1475,2855,0,0,0,0
1476,2856,0,0,0,0
1477,2857,0,0,0,0
1478,2858,0,0,0,0
1479,2859,0,0,0,0
1480,2860,0,0,0,0
1481,2861,0,0,0,0
1481,2862,0,0,0,0
1482,2863,0,0,0,0
1483,2864,0,0,0,0
1483,2865,0,0,0,0
1483,2866,0,0,0,0
1483,2867,0,0,0,0
1483,2868,0,0,0,0
1483,2869,0,0,0,0
1483,2870,0,0,0,0
1484,2871,0,0,0,0
1485,2872,0,0,0,0
1486,2873,0,0,0,0
1487,2874,0,0,0,0
1488,2875,0,0,0,0
1489,2876,0,0,0,0
1489,2877,0,0,0,0
1490,2878,0,0,0,0
1491,2879,0,0,0,0
1492,2880,0,0,0,0
1493,2881,0,0,0,0
1493,2882,0,0,0,0
1494,2883,0,0,0,0
1495,2884,0,0,0,0
1496,2885,0,0,0,0
1497,2886,0,0,0,0
1497,2887,0,0,0,0
1497,2888,0,0,0,0
1497,2889,0,0,0,0
1497,2890,0,0,0,0
1497,2891,0,0,0,0
1497,2892,0,0,0,0
1497,2893,0,0,0,0
1497,2894,0,0,0,0
1497,2894,0,0,0,0
1497,2894,0,0,0,0
1497,2895,0,0,0,0
1497,2896,0,0,0,0
1497,2897,0,0,0,0
1498,2898,0,0,0,0
1499,2899,0,0,0,0
1500,2900,0,0,0,0
1501,2901,0,0,0,0
1502,2902,0,0,0,0
1503,2903,0,0,0,0
1504,2904,0,0,0,0
1505,2905,0,0,0,0
1506,2906,0,0,0,0
1507,2907,0,0,0,0
1508,2908,0,0,0,0
1509,2909,0,0,0,0
1510,2910,0,0,0,0
1511,2911,0,0,0,0
1512,2912,0,0,0,0
1513,2912,0,0,0,0
1514,2912,0,0,0,0
1515,2913,0,0,0,0
1516,2914,0,0,0,0
1517,2915,0,0,0,0
1518,2916,0,0,0,0
1519,2917,0,0,0,0
1520,2918,0,0,0,0
1521,2919,0,0,0,0
1522,2920,0,0,0,0
1523,2921,0,0,0,0
1524,2922,0,0,0,0
1525,2923,0,0,0,0
1526,2924,0,0,0,0
1527,2925,0,0,0,0
1527,2926,0,0,0,0
1527,2927,0,0,0,0
1527,2928,0,0,0,0
1527,2929,0,0,0,0
1527,2930,0,0,0,0
1527,2931,0,0,0,0
1528,2932,0,0,0,0
1528,2933,0,0,0,0
1529,2934,0,0,0,0
1530,2935,0,0,0,0
1531,2936,0,0,0,0
1531,2937,0,0,0,0
1532,2938,0,0,0,0
1533,2939,0,0,0,0
1534,2940,0,0,0,0
1534,2941,0,0,0,0
1535,2942,0,0,0,0
1536,2943,0,0,0,0
1537,2944,0,0,0,0
1537,2944,0,0,0,0
1538,2945,0,0,0,0
1539,2946,0,0,0,0
1539,2946,0,0,0,0
1540,2946,0,0,0,0
1541,2947,0,0,0,0
1542,2948,0,0,0,0
1543,2948,0,0,0,0
1544,2949,0,0,0,0
1544,2950,0,0,0,0
1544,2951,0,0,0,0
1544,2952,0,0,0,0
1544,2953,0,0,0,0
1544,2954,0,0,0,0
1544,2955,0,0,0,0
1544,2956,0,0,0,0
1544,2957,0,0,0,0
1544,2957,0,0,0,0
1544,2957,0,0,0,0
