name,author,recipeingredient,recipeyield,preptime,totaltime
1783,-1,-1,1378,1115,1264
1784,-1,-1,1378,1116,1265
1785,-1,-1,1379,1117,1266
1786,-1,-1,1380,-1,-1
1787,-1,-1,-1,1118,1267
1788,-1,-1,1381,-1,1267
1789,-1,-1,1381,1119,1268
1790,-1,-1,1382,1119,-1
1791,-1,-1,-1,1120,1269
1792,-1,-1,1382,1121,1270
1793,-1,-1,1383,-1,1271
1794,-1,-1,1384,1122,1272
1795,-1,-1,1385,1123,1273
1796,-1,-1,-1,1124,1274
1797,-1,-1,1386,1124,1275
1798,-1,-1,1387,1125,-1
1799,-1,-1,1388,1126,1276
1800,-1,-1,1389,1127,1277
1801,-1,-1,-1,-1,-1
1802,-1,-1,1390,1128,1278
1803,-1,-1,1391,-1,-1
1804,-1,-1,1392,1129,1279
1805,-1,-1,1393,1130,1280
1806,-1,-1,-1,-1,-1
1807,-1,-1,-1,-1,-1
1808,-1,-1,1394,1131,1281
1809,-1,-1,-1,-1,-1
1810,-1,-1,1395,-1,-1
1811,-1,-1,1396,1132,1282
1812,-1,-1,1397,1132,1282
1813,-1,-1,1398,1133,1282
1814,-1,-1,1398,1134,1283
1815,-1,-1,1399,1135,1284
1816,-1,-1,1400,1135,-1
1817,-1,-1,1401,1136,1285
1818,-1,-1,1402,-1,-1
1819,-1,-1,-1,1137,1286
1820,-1,-1,1403,-1,-1
1821,-1,-1,1404,1138,1287
1822,-1,-1,1405,1139,1288
1823,-1,-1,1406,-1,-1
1824,-1,-1,-1,1140,1289
1825,-1,-1,-1,-1,-1
1826,-1,-1,1407,1141,1290
1827,-1,-1,1408,1142,1291
1828,-1,-1,1409,1143,1292
1829,-1,-1,1410,1144,1293
1830,-1,-1,1411,1145,1294
1831,-1,-1,1412,-1,-1
1832,-1,-1,1413,1146,1295
1833,-1,-1,1414,1147,1296
1834,-1,-1,1415,1148,1297
1835,-1,-1,1416,1149,1298
1836,-1,-1,1417,1150,1299
1837,-1,-1,1418,1151,1300
1838,-1,-1,1419,1152,1301
1839,-1,-1,1420,1152,1302
1840,-1,-1,1421,1153,1303
1841,-1,-1,1422,1153,1304
1842,-1,-1,1423,1153,1305
1843,-1,-1,1424,1153,1306
1844,-1,-1,-1,-1,1307
1845,-1,-1,1424,1154,1308
1846,-1,-1,1425,1155,1309
1847,-1,-1,1426,-1,-1
1848,-1,-1,-1,-1,-1
1849,-1,-1,1427,1156,1310
1850,-1,-1,1428,1157,1311
1851,-1,-1,1429,1158,1312
1852,-1,-1,-1,-1,-1
1853,-1,-1,1430,1159,1313
1854,-1,-1,1431,1159,1314
1855,-1,-1,1432,1160,1315
1856,-1,-1,1433,-1,-1
1857,-1,-1,1434,1161,1316
1858,-1,-1,-1,-1,-1
1859,-1,-1,1435,1162,-1
1860,-1,-1,1436,1163,-1
1861,-1,-1,1437,-1,-1
1862,-1,-1,1438,-1,-1
1863,-1,-1,1439,1163,1317
1864,-1,-1,1440,-1,1318
1865,-1,-1,1441,1163,1319
1866,-1,-1,1442,1163,1320
1867,-1,-1,1443,1163,1321
1868,-1,-1,1444,1164,1322
1869,-1,-1,1445,-1,-1
1870,-1,-1,-1,-1,-1
1871,-1,-1,1446,1165,1323
1872,-1,-1,-1,-1,-1
1873,-1,-1,1447,1166,1324
1874,-1,-1,1448,1167,-1
1875,-1,-1,-1,1167,1325
1876,-1,-1,-1,-1,-1
1877,-1,-1,1448,-1,1326
1878,-1,-1,1449,1168,1327
1879,-1,-1,1450,1168,1328
1880,-1,-1,1451,1169,1329
1881,-1,-1,-1,-1,-1
1882,-1,-1,1452,1170,1330
1883,-1,-1,1453,-1,1331
1884,-1,-1,1454,1171,1332
1885,-1,-1,1454,1172,1333
1886,-1,-1,1454,1173,1334
1887,-1,-1,1455,1174,1335
1888,-1,-1,-1,-1,1336
1889,-1,-1,1456,1175,1337
1890,-1,-1,1457,1175,1338
1891,-1,-1,1458,-1,-1
1892,-1,-1,1459,-1,-1
1893,-1,-1,1460,1176,1339
1894,-1,-1,1461,1177,1340
1895,-1,-1,1462,1178,1341
1896,-1,-1,1462,1179,1342
1897,-1,-1,1463,1180,1343
1898,-1,-1,1464,1181,1344
1899,-1,-1,1465,1182,-1
1900,-1,-1,1466,1182,1345
1901,-1,-1,1467,-1,-1
1902,-1,-1,1468,1183,1346
1903,-1,-1,1469,1184,-1
1904,-1,-1,1470,1185,1347
1905,-1,-1,1471,1186,1348
1906,-1,-1,-1,-1,-1
1907,-1,-1,-1,-1,-1
1908,-1,-1,1472,1187,1349
1909,-1,-1,1473,1188,1350
1910,-1,-1,1474,1189,1351
1911,-1,-1,-1,-1,-1
1912,-1,-1,1475,1190,1352
1913,-1,-1,1476,1191,1353
1914,-1,-1,-1,1192,1354
1915,-1,-1,1477,-1,-1
1916,-1,-1,1478,1193,1355
1917,-1,-1,1479,-1,-1
1918,-1,-1,1480,1194,1356
1919,-1,-1,1481,1195,1357
1920,-1,-1,-1,-1,-1
1921,-1,-1,1482,1196,1358
1922,-1,-1,1483,1197,1359
1923,-1,-1,1484,1198,1360
1924,-1,-1,1485,1199,1361
1925,-1,-1,1486,1200,1362
1926,-1,-1,1487,1201,-1
1927,-1,-1,1488,1202,1363
1928,-1,-1,1489,1203,1364
1929,-1,-1,1490,1204,1365
1930,-1,-1,1491,1205,1366
1931,-1,-1,1492,1206,1366
1932,-1,-1,1493,1207,1367
1933,-1,-1,1494,1208,1368
1934,-1,-1,1495,-1,-1
1935,-1,-1,1496,1209,1369
1936,-1,-1,1497,1210,1370
1937,-1,-1,1498,1210,1371
1938,-1,-1,1499,1211,1372
1939,-1,-1,-1,1211,1373
1940,-1,-1,1500,1212,1374
1941,-1,-1,1501,1213,1375
1942,-1,-1,1502,-1,1376
1943,-1,-1,1503,1214,1377
1944,-1,-1,1503,1215,1378
1945,-1,-1,1504,-1,-1
1946,-1,-1,1505,-1,1379
1947,-1,-1,1506,1215,1380
1948,-1,-1,1507,1216,1381
1949,-1,-1,1508,1217,1382
1950,-1,-1,1509,1218,1383
1951,-1,-1,-1,-1,-1
1952,-1,-1,-1,1219,1384
1953,-1,-1,1510,1220,1385
1954,-1,-1,1511,1221,1386
1955,-1,-1,-1,-1,-1
1956,-1,-1,1512,1222,1387
1957,-1,-1,1513,1222,1388
1958,-1,-1,-1,-1,-1
1959,-1,-1,1514,1223,1389
1960,-1,-1,1515,1224,1390
1961,-1,-1,1516,1225,1391
1962,-1,-1,1517,1226,1392
1963,-1,-1,1518,-1,-1
1964,-1,-1,1519,-1,-1
1965,-1,-1,-1,1227,1393
1966,-1,-1,1520,1228,-1
1967,-1,-1,1521,1229,1394
1968,-1,-1,1522,1229,-1
1969,-1,-1,1523,-1,1395
1970,-1,-1,1524,-1,-1
1971,-1,-1,1525,1229,1396
1972,-1,-1,1526,1230,1397
1973,-1,-1,-1,-1,-1
1974,-1,-1,1526,1231,1398
1975,-1,-1,1527,1232,-1
1976,-1,-1,1528,-1,-1
1977,-1,-1,1529,1233,1399
1978,-1,-1,1530,-1,1400
1979,-1,-1,1531,1234,1401
1980,-1,-1,1532,1235,1402
1981,-1,-1,1533,1236,1403
1982,-1,-1,1534,1236,-1
1983,-1,-1,1535,1237,1404
1984,-1,-1,1536,1238,1405
1985,-1,-1,1537,1239,1406
1986,-1,-1,1538,1240,1407
1987,-1,-1,1539,1241,1408
1988,-1,-1,1540,1242,1409
1989,-1,-1,1541,1243,1410
1990,-1,-1,1541,1244,1411
1991,-1,-1,1542,1245,1412
1992,-1,-1,1543,1246,-1
1993,-1,-1,1544,1247,1413
1994,-1,-1,1545,1248,1414
1995,-1,-1,-1,-1,-1
1996,-1,-1,1546,1249,1415
1997,-1,-1,1547,1250,1416
1998,-1,-1,1548,1251,1417
1999,-1,-1,1549,-1,-1
2000,-1,-1,1550,1252,1418
2001,-1,-1,1551,1253,1419
2002,-1,-1,1552,1253,1420
2003,-1,-1,1553,1254,1421
2004,-1,-1,1554,1255,1422
2005,-1,-1,1555,1256,1423
2006,-1,-1,1556,1257,1424
2007,-1,-1,1557,1258,1425
2008,-1,-1,1558,1259,-1
2009,-1,-1,1559,1259,1426
2010,-1,-1,-1,-1,-1
2011,-1,-1,1560,1260,1427
2012,-1,-1,1561,1261,1428
2013,-1,-1,1562,-1,-1
2014,-1,-1,1563,1262,1429
2015,-1,-1,1564,-1,1430
2016,-1,-1,1565,1262,-1
2017,-1,-1,1566,1263,1431
2018,-1,-1,1567,1263,1432
2019,-1,-1,1568,1264,1433
2020,-1,-1,-1,-1,-1
2021,-1,-1,1569,1265,1433
2022,-1,-1,1570,1266,1434
2023,-1,-1,1571,1266,1435
2024,-1,-1,1572,1267,1436
2025,-1,-1,1573,1268,1437
2026,-1,-1,1574,1269,1438
2027,-1,-1,1575,1269,1439
2028,-1,-1,-1,1269,1440
2029,-1,-1,1575,1270,-1
2030,-1,-1,1576,1271,1441
2031,-1,-1,-1,-1,-1
2032,-1,-1,1577,1272,1442
2033,-1,-1,1578,1273,1443
2034,-1,-1,1579,1274,1444
2035,-1,-1,-1,-1,-1
2036,-1,-1,1580,1275,1445
2037,-1,-1,1581,-1,-1
2038,-1,-1,1582,1275,1446
2039,-1,-1,1583,1276,-1
2040,-1,-1,1584,-1,-1
2041,-1,-1,1585,1277,-1
2042,-1,-1,1585,1278,1447
2043,-1,-1,1586,1279,1448
2044,-1,-1,1587,1280,1449
2045,-1,-1,1588,1281,1450
2046,-1,-1,1589,1282,1451
2047,-1,-1,1590,1283,1452
2048,-1,-1,1591,1284,1453
2049,-1,-1,1592,1285,-1
2050,-1,-1,1593,1286,1454
2051,-1,-1,1594,1287,1455
2052,-1,-1,1595,1287,1456
2053,-1,-1,1596,-1,1457
2054,-1,-1,1596,1288,1458
2055,-1,-1,1597,1289,1459
2056,-1,-1,1598,1290,1460
2057,-1,-1,1599,1291,1461
2058,-1,-1,1600,1291,1462
2059,-1,-1,1601,1291,-1
2060,-1,-1,-1,1292,1463
2061,-1,-1,1602,1293,1464
2062,-1,-1,1603,-1,1465
2063,-1,-1,1604,1294,1466
2064,-1,-1,1605,-1,-1
2065,-1,-1,1606,-1,1467
2066,-1,-1,1607,1295,1468
2067,-1,-1,1608,1295,1469
2068,-1,-1,1609,1295,1470
2069,-1,-1,1610,1296,1471
2070,-1,-1,1611,1296,1471
2071,-1,-1,-1,-1,-1
2072,-1,-1,1612,1297,-1
2073,-1,-1,1613,1298,1472
2074,-1,-1,1614,-1,1473
2075,-1,-1,1615,-1,1474
2076,-1,-1,1616,1299,1475
2077,-1,-1,1617,1300,1476
2078,-1,-1,1617,1301,1477
2079,-1,-1,1618,-1,-1
2080,-1,-1,1619,-1,-1
2081,-1,-1,1619,1302,-1
2082,-1,-1,1620,1303,-1
2083,-1,-1,1621,1304,1478
2084,-1,-1,1622,1305,1478
2085,-1,-1,1623,1305,1479
2086,-1,-1,1624,1306,1480
2087,-1,-1,1625,1307,1481
2088,-1,-1,1626,1308,1482
2089,-1,-1,1627,1309,-1
2090,-1,-1,1628,1310,1483
2091,-1,-1,1629,1311,1484
2092,-1,-1,1630,1312,1485
2093,-1,-1,1631,-1,-1
2094,-1,-1,1632,1313,1486
2095,-1,-1,1633,1313,1487
2096,-1,-1,1634,1314,1488
2097,-1,-1,-1,-1,-1
2098,-1,-1,1635,1315,1489
2099,-1,-1,1636,1316,-1
2100,-1,-1,1637,1317,1489
2101,-1,-1,1638,-1,-1
2102,-1,-1,1639,1318,-1
2103,-1,-1,1640,-1,-1
2104,-1,-1,1641,1318,1490
2105,-1,-1,-1,1319,-1
2106,-1,-1,1642,-1,-1
2107,-1,-1,1643,1320,1491
2108,-1,-1,1644,-1,-1
2109,-1,-1,1645,1321,-1
2110,-1,-1,1646,1322,1492
2111,-1,-1,-1,-1,-1
2112,-1,-1,1647,1323,1493
2113,-1,-1,1648,1323,-1
2114,-1,-1,-1,1324,1494
2115,-1,-1,-1,1325,1495
2116,-1,-1,1649,1326,1495
2117,-1,-1,1650,-1,-1
2118,-1,-1,-1,-1,1496
2119,-1,-1,1651,1327,1497
2120,-1,-1,1652,1328,1498
2121,-1,-1,1652,1328,1499
2122,-1,-1,1653,1329,1500
2123,-1,-1,1654,1330,1501
2124,-1,-1,1655,1331,1501
2125,-1,-1,1655,1332,1502
2126,-1,-1,1656,1333,1503
2127,-1,-1,1657,1334,1504
2128,-1,-1,-1,-1,-1
2129,-1,-1,1658,1335,1505
2130,-1,-1,1658,-1,1506
2131,-1,-1,1659,1336,1506
2132,-1,-1,1660,1336,1506
2133,-1,-1,1660,1337,1507
2134,-1,-1,1660,1338,1508
2135,-1,-1,1661,1339,1509
2136,-1,-1,1661,1340,1510
2137,-1,-1,1662,-1,-1
2138,-1,-1,1663,1341,1511
2139,-1,-1,-1,-1,-1
2140,-1,-1,1664,1342,1512
2141,-1,-1,1664,1343,1513
2142,-1,-1,1665,1344,1514
2143,-1,-1,-1,1344,1515
2144,-1,-1,1666,1344,1516
2145,-1,-1,1667,1344,1517
2146,-1,-1,1668,1344,1518
2147,-1,-1,1669,-1,1519
2148,-1,-1,1670,1344,1520
2149,-1,-1,-1,1345,1521
2150,-1,-1,1671,1346,1522
2151,-1,-1,1672,1347,1523
2152,-1,-1,1673,1348,1524
2153,-1,-1,1674,-1,-1
2154,-1,-1,1675,1349,1525
2155,-1,-1,1676,1350,1526
2156,-1,-1,1676,1351,1527
2157,-1,-1,1677,1351,1528
2158,-1,-1,-1,1351,1529
2159,-1,-1,1678,1352,-1
2160,-1,-1,1679,1353,-1
2161,-1,-1,1680,1354,1530
2162,-1,-1,1681,-1,-1
2163,-1,-1,1682,1355,1531
2164,-1,-1,1683,1356,1532
2165,-1,-1,1684,1357,1533
2166,-1,-1,1685,-1,-1
2167,-1,-1,1686,1358,1534
2168,-1,-1,1687,1358,1535
2169,-1,-1,1688,1358,1536
2170,-1,-1,1689,1358,1537
2171,-1,-1,1690,1359,1538
2172,-1,-1,1690,1359,1539
2173,-1,-1,1691,1360,1540
2174,-1,-1,1692,1360,1541
2175,-1,-1,1692,-1,-1
2176,-1,-1,1693,1361,1542
2177,-1,-1,1694,1362,1543
2178,-1,-1,1695,1363,1544
2179,-1,-1,1696,1364,1545
2180,-1,-1,1697,1365,1546
2181,-1,-1,1698,1366,-1
2182,-1,-1,1699,-1,-1
2183,-1,-1,-1,-1,-1
2184,-1,-1,1700,1367,1546
2185,-1,-1,1701,1368,1547
2186,-1,-1,1702,1369,1548
2187,-1,-1,1703,1370,1549
2188,-1,-1,1704,1371,1550
2189,-1,-1,1705,1372,1551
2190,-1,-1,1706,1373,1552
2191,-1,-1,1707,-1,1553
2192,-1,-1,1708,-1,-1
2193,-1,-1,1709,1373,1554
2194,-1,-1,1710,1374,-1
2195,-1,-1,1711,1375,1555
2196,-1,-1,-1,-1,-1
2197,-1,-1,1712,1376,1556
2198,-1,-1,-1,-1,-1
2199,-1,-1,1712,1377,1557
2200,-1,-1,1713,1378,1558
2201,-1,-1,1714,1379,1559
2202,-1,-1,1715,-1,1560
2203,-1,-1,1716,1380,1561
2204,-1,-1,1717,1381,1562
2205,-1,-1,1717,1381,1563
2206,-1,-1,1718,1382,1564
2207,-1,-1,1719,1383,1565
2208,-1,-1,1720,1384,1566
2209,-1,-1,1721,1385,1567
2210,-1,-1,1722,1386,-1
2211,-1,-1,1723,-1,1568
2212,-1,-1,1724,1387,-1
2213,-1,-1,1725,1388,1569
2214,-1,-1,1726,1389,1570
2215,-1,-1,1727,1390,1571
2216,-1,-1,1728,1390,1572
2217,-1,-1,1729,1391,1573
2218,-1,-1,1730,1392,1574
2219,-1,-1,1731,-1,1575
2220,-1,-1,1732,1393,1576
2221,-1,-1,1733,1394,1577
2222,-1,-1,1734,1395,1578
2223,-1,-1,1735,1396,1579
2224,-1,-1,1736,1397,1580
2225,-1,-1,-1,-1,-1
2226,-1,-1,1737,1398,1581
2227,-1,-1,1738,1399,1582
2228,-1,-1,1739,-1,-1
2229,-1,-1,-1,-1,-1
2230,-1,-1,-1,1400,-1
2231,-1,-1,1740,-1,1583
2232,-1,-1,1741,1401,1584
2233,-1,-1,1741,1402,1585
2234,-1,-1,1742,1403,1586
2235,-1,-1,1743,1404,1587
2236,-1,-1,1744,1405,1588
2237,-1,-1,-1,-1,-1
2238,-1,-1,1745,1406,1589
2239,-1,-1,1746,-1,1590
2240,-1,-1,-1,-1,-1
2241,-1,-1,-1,1407,-1
2242,-1,-1,1747,1408,1591
2243,-1,-1,1748,1409,1592
2244,-1,-1,1749,1410,1593
2245,-1,-1,1750,1411,1594
2246,-1,-1,1751,1412,1595
2247,-1,-1,1752,1412,-1
2248,-1,-1,1753,1413,1596
2249,-1,-1,1754,1414,1597
2250,-1,-1,1755,1415,-1
2251,-1,-1,1756,1416,1598
2252,-1,-1,1757,-1,-1
2253,-1,-1,1758,1417,1599
2254,-1,-1,1759,1418,1600
2255,-1,-1,1760,1419,1601
2256,-1,-1,1761,-1,-1
2257,-1,-1,1761,1420,1602
2258,-1,-1,1762,1421,1603
2259,-1,-1,1763,1421,1604
2260,-1,-1,-1,-1,-1
2261,-1,-1,1764,-1,1605
2262,-1,-1,1765,1422,1606
2263,-1,-1,-1,-1,-1
2264,-1,-1,1766,1423,-1
2265,-1,-1,1767,1424,1607
2266,-1,-1,1768,-1,1608
2267,-1,-1,1768,1425,1609
2268,-1,-1,1769,-1,1610
2269,-1,-1,1770,1426,1611
2270,-1,-1,1771,1427,1612
2271,-1,-1,-1,-1,-1
2272,-1,-1,1772,1427,1613
2273,-1,-1,1772,-1,1614
2274,-1,-1,1773,1428,1615
2275,-1,-1,1774,1429,1616
2276,-1,-1,1775,1430,1617
2277,-1,-1,1776,1431,1618
2278,-1,-1,1777,1432,-1
2279,-1,-1,1778,1433,1619
2280,-1,-1,1779,1434,1620
2281,-1,-1,1780,1435,1621
2282,-1,-1,1781,1436,1622
2283,-1,-1,1782,1437,1623
2284,-1,-1,-1,-1,-1
2285,-1,-1,-1,-1,-1
2286,-1,-1,1783,1438,1624
2287,-1,-1,1784,1439,1625
2288,-1,-1,1785,1440,1626
2289,-1,-1,1786,1441,1627
2290,-1,-1,1787,1442,1628
2291,-1,-1,1787,-1,-1
2292,-1,-1,1788,1443,1629
2293,-1,-1,1789,1444,-1
2294,-1,-1,-1,1445,1630
2295,-1,-1,1790,1446,1631
2296,-1,-1,1791,1447,1632
2297,-1,-1,-1,-1,-1
2298,-1,-1,1792,1448,1633
2299,-1,-1,1793,1449,1634
2300,-1,-1,1794,1450,1635
2301,-1,-1,1795,1451,1636
2302,-1,-1,-1,1452,1637
2303,-1,-1,1796,1453,1638
2304,-1,-1,1797,1453,1639
2305,-1,-1,1798,1454,1640
2306,-1,-1,1799,1455,1641
2307,-1,-1,1800,1456,1642
2308,-1,-1,1801,1456,1643
2309,-1,-1,1802,1457,1644
2310,-1,-1,1803,1458,1645
2311,-1,-1,1804,-1,-1
2312,-1,-1,1805,1459,1646
2313,-1,-1,1806,1460,-1
2314,-1,-1,-1,-1,-1
2315,-1,-1,-1,-1,-1
2316,-1,-1,-1,-1,-1
2317,-1,-1,-1,-1,-1
2318,-1,-1,-1,-1,-1
2319,-1,-1,-1,-1,-1
2320,-1,-1,-1,-1,-1
2321,-1,-1,-1,-1,-1
2322,-1,-1,-1,-1,-1
2323,-1,-1,-1,-1,-1
2324,-1,-1,-1,-1,-1
2325,-1,-1,-1,-1,-1
2326,-1,-1,-1,-1,-1
2327,-1,-1,-1,-1,-1
2328,-1,-1,-1,-1,-1
2329,-1,-1,-1,-1,-1
2330,-1,-1,-1,-1,-1
2331,-1,-1,-1,-1,-1
2332,-1,-1,-1,-1,-1
2333,-1,-1,-1,-1,-1
2334,-1,-1,-1,-1,-1
2335,-1,-1,-1,-1,-1
2336,-1,-1,-1,-1,-1
2337,-1,-1,-1,-1,-1
2338,-1,-1,-1,-1,-1
2339,-1,-1,-1,-1,-1
2340,-1,-1,-1,-1,-1
2341,-1,-1,-1,-1,-1
2342,-1,-1,-1,-1,-1
2343,-1,-1,-1,-1,-1
2344,-1,-1,-1,-1,-1
2345,-1,-1,-1,-1,-1
2346,-1,-1,-1,-1,-1
2347,-1,-1,-1,-1,-1
2348,-1,-1,-1,-1,-1
2349,-1,-1,-1,-1,-1
2350,-1,-1,-1,-1,-1
2351,-1,-1,-1,-1,-1
2352,-1,-1,-1,-1,-1
2353,-1,-1,-1,-1,-1
2354,-1,-1,-1,-1,-1
2355,-1,-1,-1,-1,-1
2356,-1,-1,-1,-1,-1
2357,-1,-1,-1,-1,-1
2358,-1,-1,-1,-1,-1
2359,-1,-1,-1,-1,-1
2360,-1,-1,-1,-1,-1
2361,-1,-1,-1,-1,-1
2362,-1,-1,-1,-1,-1
2363,-1,-1,-1,-1,-1
2364,-1,-1,-1,-1,-1
2365,-1,-1,-1,-1,-1
2366,-1,-1,-1,-1,-1
2367,-1,-1,-1,-1,-1
2368,-1,-1,-1,-1,-1
2369,-1,-1,-1,-1,-1
2370,-1,-1,-1,-1,-1
2371,-1,-1,-1,-1,-1
2372,-1,-1,-1,-1,-1
2373,-1,-1,-1,-1,-1
2374,-1,-1,-1,-1,-1
2375,-1,-1,-1,-1,-1
2376,-1,-1,-1,-1,-1
2377,-1,-1,-1,-1,-1
2378,-1,-1,-1,-1,-1
2379,-1,-1,-1,-1,-1
2380,-1,-1,-1,-1,-1
2381,-1,-1,-1,-1,-1
2382,-1,-1,-1,-1,-1
2383,-1,-1,-1,-1,-1
2384,-1,-1,-1,-1,-1
2385,-1,-1,-1,-1,-1
2386,-1,-1,-1,-1,-1
2387,-1,-1,-1,-1,-1
2388,-1,-1,-1,-1,-1
2389,-1,-1,-1,-1,-1
2390,-1,-1,-1,-1,-1
2391,-1,-1,-1,-1,-1
2392,-1,-1,-1,-1,-1
2393,-1,-1,-1,-1,-1
2394,-1,-1,-1,-1,-1
2395,-1,-1,-1,-1,-1
2396,-1,-1,-1,-1,-1
2397,-1,-1,-1,-1,-1
2398,-1,-1,-1,-1,-1
2399,-1,-1,-1,-1,-1
2400,-1,-1,-1,-1,-1
2401,-1,-1,-1,-1,-1
2402,-1,-1,-1,-1,-1
2403,-1,-1,-1,-1,-1
2404,-1,-1,-1,-1,-1
2405,-1,-1,-1,-1,-1
2406,-1,-1,-1,-1,-1
2407,-1,-1,-1,-1,-1
2408,-1,-1,-1,-1,-1
2409,-1,-1,-1,-1,-1
2410,-1,-1,-1,-1,-1
2411,-1,-1,-1,-1,-1
2412,-1,-1,-1,-1,-1
2413,-1,-1,-1,-1,-1
2414,-1,-1,-1,-1,-1
2415,-1,-1,-1,-1,-1
2416,-1,-1,-1,-1,-1
2417,-1,-1,-1,-1,-1
2418,-1,-1,-1,-1,-1
2419,-1,-1,-1,-1,-1
2420,-1,-1,-1,-1,-1
2421,-1,-1,-1,-1,-1
2422,-1,-1,-1,-1,-1
2423,-1,-1,-1,-1,-1
2424,-1,-1,-1,-1,-1
2425,-1,-1,-1,-1,-1
2426,-1,-1,-1,-1,-1
2427,-1,-1,-1,-1,-1
2428,-1,-1,-1,-1,-1
2429,-1,-1,-1,-1,-1
2430,-1,-1,-1,-1,-1
2431,-1,-1,-1,-1,-1
2432,-1,-1,-1,-1,-1
2433,-1,-1,-1,-1,-1
2434,-1,-1,-1,-1,-1
2435,-1,-1,-1,-1,-1
2436,-1,-1,-1,-1,-1
2437,-1,-1,-1,-1,-1
2438,-1,-1,-1,-1,-1
2439,-1,-1,-1,-1,-1
2440,-1,-1,-1,-1,-1
2441,-1,-1,-1,-1,-1
2442,-1,-1,-1,-1,-1
2443,-1,-1,-1,-1,-1
2444,-1,-1,-1,-1,-1
2445,-1,-1,-1,-1,-1
2446,-1,-1,-1,-1,-1
2447,-1,-1,-1,-1,-1
2448,-1,-1,-1,-1,-1
2449,-1,-1,-1,-1,-1
2450,-1,-1,-1,-1,-1
2451,-1,-1,-1,-1,-1
2452,-1,-1,-1,-1,-1
2453,-1,-1,-1,-1,-1
2454,-1,-1,-1,-1,-1
2455,-1,-1,-1,-1,-1
2456,-1,-1,-1,-1,-1
2457,-1,-1,-1,-1,-1
2458,-1,-1,-1,-1,-1
2459,-1,-1,-1,-1,-1
2460,-1,-1,-1,-1,-1
2461,-1,-1,-1,-1,-1
2462,-1,-1,-1,-1,-1
2463,-1,-1,-1,-1,-1
2464,-1,-1,-1,-1,-1
2465,-1,-1,-1,-1,-1
2466,-1,-1,-1,-1,-1
2467,-1,-1,-1,-1,-1
2468,-1,-1,-1,-1,-1
2469,-1,-1,-1,-1,-1
2470,-1,-1,-1,-1,-1
2471,-1,-1,-1,-1,-1
2472,-1,-1,-1,-1,-1
2473,-1,-1,-1,-1,-1
2474,-1,-1,-1,-1,-1
2475,-1,-1,-1,-1,-1
2476,-1,-1,-1,-1,-1
2477,-1,-1,-1,-1,-1
2478,-1,-1,-1,-1,-1
2479,-1,-1,-1,-1,-1
2480,-1,-1,-1,-1,-1
2481,-1,-1,-1,-1,-1
2482,-1,-1,-1,-1,-1
2483,-1,-1,-1,-1,-1
2484,-1,-1,-1,-1,-1
2485,-1,-1,-1,-1,-1
2486,-1,-1,-1,-1,-1
2487,-1,-1,-1,-1,-1
2488,-1,-1,-1,-1,-1
2489,-1,-1,-1,-1,-1
2490,-1,-1,-1,-1,-1
2491,-1,-1,-1,-1,-1
2492,-1,-1,-1,-1,-1
2493,-1,-1,-1,-1,-1
2494,-1,-1,-1,-1,-1
2495,-1,-1,-1,-1,-1
2496,-1,-1,-1,-1,-1
2497,-1,-1,-1,-1,-1
2498,-1,-1,-1,-1,-1
2499,-1,-1,-1,-1,-1
2500,-1,-1,-1,-1,-1
2501,-1,-1,-1,-1,-1
2502,-1,-1,-1,-1,-1
2503,-1,-1,-1,-1,-1
2504,-1,-1,-1,-1,-1
2505,-1,-1,-1,-1,-1
2506,-1,-1,-1,-1,-1
2507,-1,-1,-1,-1,-1
2508,-1,-1,-1,-1,-1
2509,-1,-1,-1,-1,-1
2510,-1,-1,-1,-1,-1
2511,-1,-1,-1,-1,-1
2512,-1,-1,-1,-1,-1
2513,-1,-1,-1,-1,-1
2514,-1,-1,-1,-1,-1
2515,-1,-1,-1,-1,-1
2516,-1,-1,-1,-1,-1
2517,-1,-1,-1,-1,-1
2518,-1,-1,-1,-1,-1
2519,-1,-1,-1,-1,-1
2520,-1,-1,-1,-1,-1
2521,-1,-1,-1,-1,-1
2522,-1,-1,-1,-1,-1
2523,-1,-1,-1,-1,-1
2524,-1,-1,-1,-1,-1
2525,-1,-1,-1,-1,-1
2526,-1,-1,-1,-1,-1
2527,-1,-1,-1,-1,-1
2528,-1,-1,-1,-1,-1
2529,-1,-1,-1,-1,-1
2530,-1,-1,-1,-1,-1
2531,-1,2,-1,-1,-1
2532,-1,-1,-1,-1,-1
2533,-1,-1,-1,-1,-1
2534,-1,-1,-1,-1,-1
2535,-1,-1,-1,-1,-1
2536,-1,-1,-1,-1,-1
2537,-1,-1,-1,-1,-1
2538,-1,-1,-1,-1,-1
2539,-1,-1,-1,-1,-1
2540,-1,-1,-1,-1,-1
2541,-1,-1,-1,-1,-1
2542,-1,-1,-1,-1,-1
2543,-1,-1,-1,-1,-1
2544,-1,-1,-1,-1,-1
2545,-1,-1,-1,-1,-1
2546,-1,-1,-1,-1,-1
2547,-1,-1,-1,-1,-1
2548,-1,-1,-1,-1,-1
2549,-1,-1,-1,-1,-1
2550,-1,-1,-1,-1,-1
2551,-1,-1,-1,-1,-1
2552,-1,-1,-1,-1,-1
2553,-1,-1,-1,-1,-1
2554,-1,-1,-1,-1,-1
2555,-1,-1,-1,-1,-1
2556,-1,-1,-1,-1,-1
2557,-1,-1,-1,-1,-1
2558,-1,-1,-1,-1,-1
