name,author,recipecategory,recipecuisine,aggregaterating,nutrition,suitablefordiet
1677,-1,1164,687,-1,0,0
1678,-1,1165,687,-1,0,0
1679,-1,1166,688,-1,0,0
1680,-1,1167,689,-1,0,0
1681,-1,1168,690,-1,0,0
1682,-1,1168,691,-1,0,0
1683,-1,1168,692,-1,0,0
1684,-1,1169,693,-1,0,0
1685,-1,1170,694,-1,0,0
1686,-1,1170,694,-1,0,0
1687,-1,1171,694,-1,0,0
1688,-1,1172,694,-1,0,0
1689,-1,1173,694,-1,0,0
1690,-1,1174,695,-1,0,0
1691,-1,1175,696,-1,0,0
1692,12,-1,-1,-1,0,0
1693,13,-1,-1,-1,0,0
1694,-1,1176,696,-1,0,0
1695,-1,1177,696,-1,0,0
1696,-1,1177,697,-1,0,0
1697,-1,1178,698,-1,0,0
1698,-1,1178,699,-1,0,0
1699,-1,1178,699,-1,0,0
1700,-1,1179,700,-1,0,0
1701,-1,1180,700,-1,0,0
1702,-1,1181,700,-1,0,0
1703,-1,1182,700,-1,0,0
1704,-1,1183,700,-1,0,0
1705,-1,1183,700,-1,0,0
1706,-1,1183,700,-1,0,0
1707,-1,1183,701,-1,0,0
1708,-1,1183,702,-1,0,0
1709,-1,1184,702,-1,0,0
1710,-1,1185,702,-1,0,0
1711,-1,1186,702,-1,0,0
1712,-1,1187,703,-1,0,0
1713,-1,1188,704,-1,0,0
1714,-1,1189,705,-1,0,0
1715,-1,1189,706,-1,0,0
1716,-1,1190,707,-1,0,0
1717,-1,1191,708,-1,0,0
1718,-1,1192,708,-1,0,0
1719,-1,1193,708,-1,0,0
1720,-1,1194,708,-1,0,0
1721,-1,1195,708,-1,0,0
1722,-1,1196,708,-1,0,0
1723,-1,1197,708,-1,0,0
1724,-1,1198,709,-1,0,0
1725,-1,1199,710,-1,0,0
1726,-1,1199,710,-1,0,0
1727,-1,1200,711,-1,0,0
1728,-1,1201,712,-1,0,0
1729,-1,1201,712,-1,0,0
1730,-1,1201,712,-1,0,0
1731,-1,1202,713,-1,0,0
1732,-1,1203,714,-1,0,0
1733,-1,1204,714,-1,0,0
1734,-1,1205,715,-1,0,0
1735,-1,1206,716,-1,0,0
1736,-1,1206,716,-1,0,0
1737,-1,1207,717,-1,0,0
1738,-1,1208,718,-1,0,0
1739,-1,1209,718,-1,0,0
1740,-1,1210,718,-1,0,0
1741,-1,1210,718,-1,0,0
1742,-1,1211,718,-1,0,0
1743,-1,1211,718,-1,0,0
1744,-1,1211,718,-1,0,0
1745,-1,1211,718,-1,0,0
1746,-1,1211,718,-1,0,0
1747,-1,1212,719,-1,0,0
1748,-1,1213,720,-1,0,0
1749,-1,1214,721,-1,0,0
1750,-1,1215,722,-1,0,0
1751,-1,1216,723,-1,0,0
1752,-1,1217,724,-1,0,0
1753,-1,1218,725,-1,0,0
1754,-1,1219,725,-1,0,0
1755,-1,1219,725,-1,0,0
1756,-1,1220,726,-1,0,0
1757,-1,1220,727,-1,0,0
1758,-1,1221,727,-1,0,0
1759,-1,1222,727,-1,0,0
1760,-1,1223,727,-1,0,0
1761,-1,1224,727,-1,0,0
1762,-1,1224,727,-1,0,0
1763,-1,1225,728,-1,0,0
1764,-1,1225,728,-1,0,0
1765,-1,1226,729,-1,0,0
1766,-1,1227,730,-1,0,0
1767,-1,1228,730,-1,0,0
1768,-1,1229,730,-1,0,0
1769,-1,1229,731,-1,0,0
1770,-1,1230,732,-1,0,0
1771,-1,1231,733,-1,0,0
1772,-1,1231,733,-1,0,0
1773,-1,1231,733,-1,0,0
1774,-1,1231,734,-1,0,0
1775,-1,1231,735,-1,0,0
1776,-1,1232,735,-1,0,0
1777,-1,1233,735,-1,0,0
1778,-1,1234,735,-1,0,0
1779,-1,1235,735,-1,0,0
1780,-1,1235,735,-1,0,0
1781,-1,1236,735,-1,0,0
1782,-1,1237,736,-1,0,0
1783,-1,1238,737,-1,0,0
1784,-1,1239,738,-1,0,0
1785,-1,1239,739,-1,0,0
1786,-1,1240,739,-1,0,0
1787,-1,1240,740,-1,0,0
1788,-1,1240,741,-1,0,0
1789,-1,1240,741,-1,0,0
1790,-1,1241,741,-1,0,0
1791,-1,1241,741,-1,0,0
1792,-1,1242,741,-1,0,0
1793,-1,1242,741,-1,0,0
1794,-1,1242,741,-1,0,0
1795,-1,1243,741,-1,0,0
1796,-1,1244,741,-1,0,0
1797,-1,1245,741,-1,0,0
1798,-1,1246,741,-1,0,0
1799,-1,1247,741,-1,0,0
1800,-1,1247,741,-1,0,0
1801,-1,1248,741,-1,0,0
1802,-1,1249,742,-1,0,0
1803,-1,1250,743,-1,0,0
1804,-1,1251,743,-1,0,0
1805,-1,1251,743,-1,0,0
1806,-1,1252,744,-1,0,0
1807,-1,1253,745,-1,0,0
1808,-1,1254,746,-1,0,0
1809,-1,1255,747,-1,0,0
1810,-1,1256,747,-1,0,0
1811,-1,1257,747,-1,0,0
1812,-1,1258,748,-1,0,0
1813,-1,1259,749,-1,0,0
1814,-1,1260,750,-1,0,0
1815,-1,1260,751,-1,0,0
1816,-1,1260,751,-1,0,0
1817,-1,1260,751,-1,0,0
1818,-1,1261,751,-1,0,0
1819,-1,1261,751,-1,0,0
1820,-1,1262,751,-1,0,0
1821,-1,1263,751,-1,0,0
1822,-1,1263,751,-1,0,0
1823,-1,1264,752,-1,0,0
1824,-1,1265,753,-1,0,0
1825,-1,1265,753,-1,0,0
1826,-1,1266,753,-1,0,0
1827,-1,1266,753,-1,0,0
1828,-1,1267,754,-1,0,0
1829,-1,1268,755,-1,0,0
1830,-1,1269,755,-1,0,0
1831,-1,1270,755,-1,0,0
1832,-1,1271,755,-1,0,0
1833,-1,1272,756,-1,0,0
1834,-1,1273,757,-1,0,0
1835,-1,1273,757,-1,0,0
1836,-1,1274,758,-1,0,0
1837,-1,1274,758,-1,0,0
1838,-1,1275,759,-1,0,0
1839,-1,1275,759,-1,0,0
1840,-1,1275,759,-1,0,0
1841,-1,1275,759,-1,0,0
1842,-1,1275,759,-1,0,0
1843,-1,1275,759,-1,0,0
1844,-1,1275,759,-1,0,0
1845,-1,1275,759,-1,0,0
1846,-1,1276,760,-1,0,0
1847,-1,1276,761,-1,0,0
1848,-1,1277,762,-1,0,0
1849,-1,1277,762,-1,0,0
1850,-1,1277,762,-1,0,0
1851,-1,1278,762,-1,0,0
1852,-1,1279,762,-1,0,0
1853,-1,1280,763,-1,0,0
1854,-1,1281,764,-1,0,0
1855,-1,1282,764,-1,0,0
1856,-1,1282,764,-1,0,0
1857,-1,1283,764,-1,0,0
1858,-1,1284,765,-1,0,0
1859,-1,1284,766,-1,0,0
1860,-1,1285,767,-1,0,0
1861,-1,1286,768,-1,0,0
1862,-1,1287,769,-1,0,0
1863,-1,1287,770,-1,0,0
1864,-1,1288,770,-1,0,0
1865,-1,1289,770,-1,0,0
1866,-1,1289,770,-1,0,0
1867,-1,1289,770,-1,0,0
1868,-1,1290,770,-1,0,0
1869,-1,1291,770,-1,0,0
1870,-1,1291,770,-1,0,0
1871,-1,1292,770,-1,0,0
1872,-1,1293,770,-1,0,0
1873,-1,1294,770,-1,0,0
1874,-1,1295,770,-1,0,0
1875,-1,1295,770,-1,0,0
1876,-1,1296,770,-1,0,0
1877,-1,1296,770,-1,0,0
1878,-1,1296,771,-1,0,0
1879,-1,1297,772,-1,0,0
1880,-1,1297,773,-1,0,0
1881,-1,1297,774,-1,0,0
1882,-1,1298,774,-1,0,0
1883,-1,1299,774,-1,0,0
1884,-1,1299,775,-1,0,0
1885,-1,1300,776,-1,0,0
1886,-1,1300,777,-1,0,0
1887,-1,1301,777,-1,0,0
1888,-1,1301,778,-1,0,0
1889,-1,1302,779,-1,0,0
1890,-1,1303,779,-1,0,0
1891,-1,1304,779,-1,0,0
1892,-1,1305,779,-1,0,0
1893,-1,1306,780,-1,0,0
1894,-1,1306,781,-1,0,0
1895,14,-1,-1,-1,0,0
1896,-1,1306,781,-1,0,0
1897,-1,1307,782,-1,0,0
1898,-1,1308,783,-1,0,0
1899,-1,1309,783,-1,0,0
1900,-1,1309,783,-1,0,0
1901,-1,1309,783,-1,0,0
1902,-1,1309,783,-1,0,0
1903,-1,1310,783,-1,0,0
1904,-1,1311,784,-1,0,0
1905,-1,1311,785,-1,0,0
1906,-1,1311,785,-1,0,0
1907,-1,1312,786,-1,0,0
1908,-1,1313,787,-1,0,0
1909,-1,1314,787,-1,0,0
1910,-1,1315,788,-1,0,0
1911,-1,1316,789,-1,0,0
1912,-1,1317,790,-1,0,0
1913,-1,1318,790,-1,0,0
1914,-1,1318,790,-1,0,0
1915,-1,1318,791,-1,0,0
1916,-1,1319,792,-1,0,0
1917,-1,1320,793,-1,0,0
1918,-1,1320,793,-1,0,0
1919,-1,1320,793,-1,0,0
1920,-1,1321,793,-1,0,0
1921,-1,1321,793,-1,0,0
1922,-1,1322,793,-1,0,0
1923,-1,1323,794,-1,0,0
1924,-1,1324,795,-1,0,0
1925,-1,1325,796,-1,0,0
1926,-1,1326,797,-1,0,0
1927,-1,1326,797,-1,0,0
1928,-1,1327,798,-1,0,0
1929,-1,1328,799,-1,0,0
1930,-1,1328,799,-1,0,0
1931,-1,1328,800,-1,0,0
1932,-1,1328,801,-1,0,0
1933,-1,1329,802,-1,0,0
1934,-1,1330,802,-1,0,0
1935,-1,1331,802,-1,0,0
1936,-1,1332,802,-1,0,0
1937,-1,1332,802,-1,0,0
1938,-1,1332,802,-1,0,0
1939,-1,1332,802,-1,0,0
1940,-1,1333,803,-1,0,0
1941,-1,1334,804,-1,0,0
1942,-1,1335,805,-1,0,0
1943,-1,1336,806,-1,0,0
1944,-1,1337,806,-1,0,0
1945,-1,1338,806,-1,0,0
1946,-1,1338,806,-1,0,0
1947,-1,1339,806,-1,0,0
1948,-1,1340,806,-1,0,0
1949,-1,1340,806,-1,0,0
1950,-1,1340,806,-1,0,0
1951,-1,1341,806,-1,0,0
1952,-1,1342,806,-1,0,0
1953,-1,1342,806,-1,0,0
1954,-1,1343,806,-1,0,0
1955,-1,1344,807,-1,0,0
1956,-1,1345,808,-1,0,0
1957,-1,1346,808,-1,0,0
1958,-1,1347,808,-1,0,0
1959,-1,1347,808,-1,0,0
1960,-1,1348,808,-1,0,0
1961,-1,1349,809,-1,0,0
1962,-1,1350,810,-1,0,0
1963,-1,1350,810,-1,0,0
1964,-1,1351,810,-1,0,0
1965,-1,1352,810,-1,0,0
1966,-1,1353,810,-1,0,0
1967,-1,1354,811,-1,0,0
1968,-1,1355,811,-1,0,0
1969,-1,1356,812,-1,0,0
1970,-1,1357,812,-1,0,0
1971,-1,1358,812,-1,0,0
1972,-1,1359,812,-1,0,0
1973,-1,1360,812,-1,0,0
1974,-1,1361,812,-1,0,0
1975,-1,1362,812,-1,0,0
1976,-1,1363,812,-1,0,0
1977,-1,1363,812,-1,0,0
1978,-1,1363,812,-1,0,0
1979,-1,1363,812,-1,0,0
1980,-1,1364,812,-1,0,0
1981,15,-1,-1,-1,0,0
1982,15,-1,-1,-1,0,0
1983,-1,1364,812,-1,0,0
1984,-1,1365,812,-1,0,0
1985,-1,1366,812,-1,0,0
1986,-1,1367,813,-1,0,0
1987,-1,1368,814,-1,0,0
1988,-1,1368,814,-1,0,0
1989,-1,1368,814,-1,0,0
1990,-1,1368,815,-1,0,0
1991,-1,1369,816,-1,0,0
1992,-1,1370,816,-1,0,0
1993,-1,1370,816,-1,0,0
1994,-1,1370,816,-1,0,0
1995,-1,1370,816,-1,0,0
1996,-1,1371,816,-1,0,0
1997,-1,1372,817,-1,0,0
1998,-1,1372,818,-1,0,0
1999,-1,1372,818,-1,0,0
2000,-1,1373,818,-1,0,0
2001,-1,1374,818,-1,0,0
2002,-1,1375,819,-1,0,0
2003,-1,1376,820,-1,0,0
2004,-1,1377,821,-1,0,0
2005,-1,1377,822,-1,0,0
2006,-1,1378,823,-1,0,0
2007,-1,1379,823,-1,0,0
2008,-1,1380,823,-1,0,0
2009,-1,1380,823,-1,0,0
2010,-1,1381,823,-1,0,0
2011,-1,1382,823,-1,0,0
2012,-1,1383,823,-1,0,0
2013,-1,1384,823,-1,0,0
2014,-1,1385,823,-1,0,0
2015,-1,1385,823,-1,0,0
2016,-1,1386,823,-1,0,0
2017,-1,1387,823,-1,0,0
2018,-1,1388,823,-1,0,0
2019,-1,1389,823,-1,0,0
2020,-1,1389,823,-1,0,0
2021,-1,1389,824,-1,0,0
2022,-1,1389,825,-1,0,0
2023,-1,1390,826,-1,0,0
2024,-1,1391,826,-1,0,0
2025,-1,1392,826,-1,0,0
2026,-1,1392,826,-1,0,0
2027,-1,1393,826,-1,0,0
2028,-1,1394,827,-1,0,0
2029,-1,1394,828,-1,0,0
2030,-1,1395,829,-1,0,0
2031,-1,1396,830,-1,0,0
2032,-1,1397,830,-1,0,0
2033,-1,1398,830,-1,0,0
2034,-1,1399,830,-1,0,0
2035,-1,1400,831,-1,0,0
2036,-1,1401,832,-1,0,0
2037,-1,1402,832,-1,0,0
2038,-1,1403,832,-1,0,0
2039,-1,1404,832,-1,0,0
2040,-1,1404,832,-1,0,0
2041,-1,1404,832,-1,0,0
2042,-1,1404,832,-1,0,0
2043,-1,1404,832,-1,0,0
2044,-1,1404,832,-1,0,0
2045,-1,1405,832,-1,0,0
2046,-1,1405,833,-1,0,0
2047,-1,1405,834,-1,0,0
2048,-1,1406,834,-1,0,0
2049,-1,1406,834,-1,0,0
2050,-1,1406,835,-1,0,0
2051,-1,1406,836,-1,0,0
2052,-1,1406,836,-1,0,0
2053,-1,1407,836,-1,0,0
2054,-1,1408,836,-1,0,0
2055,-1,1409,836,-1,0,0
2056,-1,1410,836,-1,0,0
2057,-1,1411,836,-1,0,0
2058,-1,1412,837,-1,0,0
2059,-1,1413,838,-1,0,0
2060,-1,1414,838,-1,0,0
2061,-1,1414,838,-1,0,0
2062,-1,1415,839,-1,0,0
2063,-1,1416,840,-1,0,0
2064,-1,1417,840,-1,0,0
2065,-1,1418,840,-1,0,0
2066,-1,1419,840,-1,0,0
2067,-1,1419,840,-1,0,0
2068,-1,1420,840,-1,0,0
2069,-1,1421,840,-1,0,0
2070,-1,1421,840,-1,0,0
2071,-1,1422,841,-1,0,0
2072,-1,1423,842,-1,0,0
2073,-1,1424,843,-1,0,0
2074,-1,1425,844,-1,0,0
2075,-1,1425,845,-1,0,0
2076,-1,1426,846,-1,0,0
2077,-1,1427,847,-1,0,0
2078,-1,1428,848,-1,0,0
2079,-1,1429,848,-1,0,0
2080,-1,1430,849,-1,0,0
2081,-1,1430,850,-1,0,0
2082,-1,1431,851,-1,0,0
2083,-1,1431,852,-1,0,0
2084,-1,1432,852,-1,0,0
2085,-1,1433,852,-1,0,0
2086,-1,1433,852,-1,0,0
2087,-1,1434,852,-1,0,0
2088,-1,1435,852,-1,0,0
2089,-1,1436,853,-1,0,0
2090,-1,1437,854,-1,0,0
2091,-1,1437,854,-1,0,0
2092,-1,1438,855,-1,0,0
2093,-1,1438,856,-1,0,0
2094,-1,1438,857,-1,0,0
2095,-1,1439,858,-1,0,0
2096,-1,1440,858,-1,0,0
2097,-1,1440,859,-1,0,0
2098,-1,1441,860,-1,0,0
2099,-1,1442,861,-1,0,0
2100,-1,1443,862,-1,0,0
2101,-1,1444,863,-1,0,0
2102,-1,1445,864,-1,0,0
2103,-1,1445,864,-1,0,0
2104,-1,1446,864,-1,0,0
2105,-1,1446,865,-1,0,0
2106,-1,1447,866,-1,0,0
2107,-1,1447,866,-1,0,0
2108,-1,1448,866,-1,0,0
2109,-1,1449,867,-1,0,0
2110,-1,1450,868,-1,0,0
2111,-1,1450,869,-1,0,0
2112,-1,1451,870,-1,0,0
2113,-1,1452,870,-1,0,0
2114,-1,1453,870,-1,0,0
2115,-1,1454,871,-1,0,0
2116,-1,1455,872,-1,0,0
2117,-1,1456,873,-1,0,0
2118,-1,1457,874,-1,0,0
2119,-1,1458,875,-1,0,0
2120,-1,1459,875,-1,0,0
2121,-1,1459,875,-1,0,0
2122,-1,1460,876,-1,0,0
2123,-1,1461,877,-1,0,0
2124,-1,1462,877,-1,0,0
2125,-1,1462,878,-1,0,0
2126,-1,1463,879,-1,0,0
2127,-1,1463,879,-1,0,0
2128,-1,1464,879,-1,0,0
2129,-1,1465,879,-1,0,0
2130,-1,1465,880,-1,0,0
2131,-1,1465,881,-1,0,0
2132,-1,1465,881,-1,0,0
2133,-1,1466,881,-1,0,0
2134,-1,1467,882,-1,0,0
2135,-1,1468,883,-1,0,0
2136,-1,1469,883,-1,0,0
2137,-1,1470,884,-1,0,0
2138,-1,1471,885,-1,0,0
2139,-1,1472,885,-1,0,0
2140,-1,1473,885,-1,0,0
2141,-1,1474,885,-1,0,0
2142,-1,1474,885,-1,0,0
2143,-1,1474,885,-1,0,0
2144,-1,1475,885,-1,0,0
2145,-1,1476,885,-1,0,0
2146,-1,1477,885,-1,0,0
2147,-1,1477,885,-1,0,0
2148,-1,1478,885,-1,0,0
2149,-1,1479,885,-1,0,0
2150,-1,1480,885,-1,0,0
2151,-1,1481,885,-1,0,0
2152,-1,1482,885,-1,0,0
2153,-1,1483,885,-1,0,0
2154,-1,1484,885,-1,0,0
2155,-1,1485,885,-1,0,0
2156,-1,1486,885,-1,0,0
2157,-1,1487,885,-1,0,0
2158,-1,1487,886,-1,0,0
2159,-1,1487,887,-1,0,0
2160,-1,1487,887,-1,0,0
2161,-1,1488,887,-1,0,0
2162,-1,1488,887,-1,0,0
2163,-1,1489,887,-1,0,0
2164,-1,1489,887,-1,0,0
2165,-1,1490,888,-1,0,0
2166,-1,1491,889,-1,0,0
2167,-1,1491,889,-1,0,0
2168,-1,1492,889,-1,0,0
2169,-1,1492,889,-1,0,0
2170,-1,1493,889,-1,0,0
2171,-1,1494,890,-1,0,0
2172,-1,1495,891,-1,0,0
2173,-1,1495,891,-1,0,0
2174,-1,1495,891,-1,0,0
2175,-1,1496,891,-1,0,0
2176,-1,1496,891,-1,0,0
2177,-1,1497,891,-1,0,0
2178,-1,1497,891,-1,0,0
2179,-1,1497,892,-1,0,0
2180,-1,1497,893,-1,0,0
2181,-1,1497,893,-1,0,0
2182,-1,1497,893,-1,0,0
2183,-1,1498,893,-1,0,0
2184,-1,1498,894,-1,0,0
2185,-1,1498,895,-1,0,0
2186,-1,1499,895,-1,0,0
2187,-1,1500,895,-1,0,0
2188,-1,1501,895,-1,0,0
2189,-1,1502,895,-1,0,0
2190,-1,1503,895,-1,0,0
2191,-1,1503,895,-1,0,0
2192,-1,1503,896,-1,0,0
2193,-1,1503,897,-1,0,0
2194,-1,1503,897,-1,0,0
2195,-1,1504,897,-1,0,0
2196,-1,1505,897,-1,0,0
2197,-1,1506,897,-1,0,0
2198,-1,1507,897,-1,0,0
2199,-1,1508,897,-1,0,0
2200,-1,1509,897,-1,0,0
2201,-1,1510,898,-1,0,0
2202,-1,1511,899,-1,0,0
2203,-1,1512,899,-1,0,0
2204,-1,1513,900,-1,0,0
2205,-1,1513,901,-1,0,0
2206,-1,1514,902,-1,0,0
2207,-1,1514,902,-1,0,0
2208,-1,1515,903,-1,0,0
2209,-1,1516,904,-1,0,0
2210,-1,1516,905,-1,0,0
2211,-1,1517,906,-1,0,0
2212,-1,1517,907,-1,0,0
2213,-1,1518,907,-1,0,0
2214,-1,1519,907,-1,0,0
2215,-1,1520,907,-1,0,0
2216,-1,1521,907,-1,0,0
2217,-1,1521,907,-1,0,0
2218,-1,1522,907,-1,0,0
2219,-1,1522,907,-1,0,0
2220,-1,1523,907,-1,0,0
2221,-1,1524,907,-1,0,0
2222,-1,1524,907,-1,0,0
2223,-1,1524,907,-1,0,0
2224,-1,1525,907,-1,0,0
2225,-1,1525,907,-1,0,0
2226,-1,1526,907,-1,0,0
2227,-1,1526,907,-1,0,0
2228,-1,1527,907,-1,0,0
2229,-1,1528,907,-1,0,0
2230,-1,1529,907,-1,0,0
2231,-1,1529,907,-1,0,0
2232,-1,1530,907,-1,0,0
2233,-1,1531,908,-1,0,0
2234,-1,1532,909,-1,0,0
2235,-1,1533,909,-1,0,0
2236,-1,1534,909,-1,0,0
2237,-1,1535,909,-1,0,0
2238,-1,1536,909,-1,0,0
2239,-1,1536,909,-1,0,0
2240,-1,1537,910,-1,0,0
2241,-1,1538,911,-1,0,0
2242,-1,1539,912,-1,0,0
2243,-1,1539,913,-1,0,0
2244,-1,1540,913,-1,0,0
2245,-1,1541,913,-1,0,0
2246,-1,1542,914,-1,0,0
2247,-1,1543,915,-1,0,0
2248,-1,1543,916,-1,0,0
2249,-1,1544,917,-1,0,0
2250,-1,1544,918,-1,0,0
2251,-1,1545,918,-1,0,0
2252,-1,1546,919,-1,0,0
2253,-1,1547,920,-1,0,0
2254,-1,1547,920,-1,0,0
2255,-1,1547,920,-1,0,0
2256,-1,1548,921,-1,0,0
2257,-1,1549,922,-1,0,0
2258,-1,1550,922,-1,0,0
2259,-1,1551,923,-1,0,0
2260,-1,1552,924,-1,0,0
2261,-1,1553,924,-1,0,0
2262,-1,1554,924,-1,0,0
2263,-1,1555,924,-1,0,0
2264,-1,1556,924,-1,0,0
2265,-1,1557,924,-1,0,0
2266,-1,1558,924,-1,0,0
2267,-1,1559,925,-1,0,0
2268,-1,1560,926,-1,0,0
2269,-1,1561,926,-1,0,0
2270,-1,1561,926,-1,0,0
2271,-1,1561,926,-1,0,0
2272,-1,1561,926,-1,0,0
2273,-1,1561,926,-1,0,0
2274,-1,1562,926,-1,0,0
2275,-1,1563,927,-1,0,0
2276,-1,1564,928,-1,0,0
2277,-1,1565,928,-1,0,0
2278,-1,1566,928,-1,0,0
2279,-1,1566,928,-1,0,0
2280,-1,1567,928,-1,0,0
2281,-1,1568,929,-1,0,0
2282,-1,1569,930,-1,0,0
2283,-1,1569,931,-1,0,0
2284,16,-1,-1,-1,0,0
2285,16,-1,-1,-1,0,0
2286,-1,1570,932,-1,0,0
2287,-1,1571,932,-1,0,0
2288,-1,1572,932,-1,0,0
2289,-1,1573,932,-1,0,0
2290,-1,1573,932,-1,0,0
2291,-1,1574,932,-1,0,0
2292,-1,1575,933,-1,0,0
2293,-1,1576,934,-1,0,0
2294,-1,1577,935,-1,0,0
2295,-1,1578,935,-1,0,0
2296,-1,1579,935,-1,0,0
2297,-1,1580,936,-1,0,0
2298,-1,1580,937,-1,0,0
2299,-1,1581,937,-1,0,0
2300,-1,1582,937,-1,0,0
2301,-1,1583,937,-1,0,0
2302,-1,1584,937,-1,0,0
2303,-1,1585,937,-1,0,0
2304,-1,1586,937,-1,0,0
2305,-1,1587,938,-1,0,0
2306,-1,1587,939,-1,0,0
2307,-1,1588,940,-1,0,0
2308,-1,1589,941,-1,0,0
2309,-1,1589,942,-1,0,0
2310,-1,1590,943,-1,0,0
2311,-1,1591,943,-1,0,0
2312,-1,1592,944,-1,0,0
2313,-1,1593,945,-1,0,0
2314,-1,1593,945,-1,0,0
2315,-1,1594,945,-1,0,0
2316,-1,1595,945,-1,0,0
2317,-1,1596,946,-1,0,0
2318,-1,1597,947,-1,0,0
2319,-1,1598,948,-1,0,0
2320,-1,1599,948,-1,0,0
2321,-1,1600,949,-1,0,0
2322,-1,1601,949,-1,0,0
2323,-1,1601,949,-1,0,0
2324,-1,1601,949,-1,0,0
2325,-1,1602,949,-1,0,0
2326,-1,1603,949,-1,0,0
2327,-1,1604,950,-1,0,0
2328,-1,1605,951,-1,0,0
2329,-1,1605,951,-1,0,0
2330,-1,1605,951,-1,0,0
2331,-1,1605,952,-1,0,0
2332,-1,1605,953,-1,0,0
2333,-1,1605,954,-1,0,0
2334,-1,1605,955,-1,0,0
2335,-1,1605,955,-1,0,0
2336,-1,1605,956,-1,0,0
2337,-1,1605,957,-1,0,0
2338,-1,1606,958,-1,0,0
2339,-1,1607,959,-1,0,0
2340,-1,1608,959,-1,0,0
2341,-1,1608,959,-1,0,0
2342,-1,1608,960,-1,0,0
2343,-1,1609,961,-1,0,0
2344,-1,1610,962,-1,0,0
2345,-1,1611,963,-1,0,0
2346,-1,1612,963,-1,0,0
2347,-1,1612,963,-1,0,0
2348,-1,1613,963,-1,0,0
2349,-1,1613,963,-1,0,0
2350,-1,1614,963,-1,0,0
2351,-1,1615,963,-1,0,0
2352,-1,1616,964,-1,0,0
2353,-1,1617,964,-1,0,0
2354,-1,1618,965,-1,0,0
2355,-1,1619,965,-1,0,0
2356,-1,1620,965,-1,0,0
2357,-1,1621,966,-1,0,0
2358,-1,1622,967,-1,0,0
2359,-1,1623,967,-1,0,0
2360,-1,1624,967,-1,0,0
2361,-1,1625,967,-1,0,0
2362,-1,1625,967,-1,0,0
2363,-1,1626,967,-1,0,0
2364,-1,1627,967,-1,0,0
2365,-1,1628,967,-1,0,0
2366,-1,1629,968,-1,0,0
2367,-1,1630,969,-1,0,0
2368,-1,1631,970,-1,0,0
2369,-1,1632,971,-1,0,0
2370,-1,1632,972,-1,0,0
2371,-1,1633,973,-1,0,0
2372,-1,1634,974,-1,0,0
2373,-1,1635,975,-1,0,0
2374,-1,1636,976,-1,0,0
2375,-1,1636,976,-1,0,0
2376,-1,1637,976,-1,0,0
2377,-1,1637,977,-1,0,0
2378,-1,1638,978,-1,0,0
2379,-1,1639,978,-1,0,0
2380,-1,1640,978,-1,0,0
2381,-1,1641,979,-1,0,0
2382,-1,1642,980,-1,0,0
2383,-1,1643,980,-1,0,0
2384,-1,1644,980,-1,0,0
2385,-1,1645,980,-1,0,0
2386,-1,1645,980,-1,0,0
2387,-1,1645,981,-1,0,0
2388,-1,1646,982,-1,0,0
2389,-1,1647,982,-1,0,0
2390,-1,1647,982,-1,0,0
2391,-1,1648,982,-1,0,0
2392,-1,1649,982,-1,0,0
2393,-1,1650,983,-1,0,0
2394,-1,1651,984,-1,0,0
2395,-1,1652,984,-1,0,0
2396,-1,1653,984,-1,0,0
2397,-1,1654,985,-1,0,0
2398,-1,1654,986,-1,0,0
2399,-1,1654,987,-1,0,0
2400,-1,1655,988,-1,0,0
2401,-1,1656,989,-1,0,0
2402,-1,1656,989,-1,0,0
2403,-1,1656,989,-1,0,0
2404,-1,1656,989,-1,0,0
2405,-1,1657,989,-1,0,0
2406,-1,1658,989,-1,0,0
2407,-1,1658,990,-1,0,0
2408,-1,1659,991,-1,0,0
2409,-1,1659,991,-1,0,0
2410,-1,1660,991,-1,0,0
2411,-1,1660,992,-1,0,0
2412,-1,1661,993,-1,0,0
2413,-1,1662,993,-1,0,0
2414,-1,1662,993,-1,0,0
2415,-1,1663,993,-1,0,0
2416,-1,1664,994,-1,0,0
2417,-1,1664,995,-1,0,0
2418,-1,1665,996,-1,0,0
2419,-1,1665,996,-1,0,0
2420,17,-1,-1,-1,0,0
2421,-1,1666,997,-1,0,0
2422,-1,1667,998,-1,0,0
2423,-1,1667,998,-1,0,0
2424,-1,1668,998,-1,0,0
2425,-1,1669,999,-1,0,0
2426,-1,1670,1000,-1,0,0
2427,-1,1670,1000,-1,0,0
2428,-1,1671,1000,-1,0,0
2429,-1,1672,1000,-1,0,0
2430,-1,1672,1000,-1,0,0
2431,-1,1672,1000,-1,0,0
2432,-1,1672,1000,-1,0,0
2433,-1,1673,1000,-1,0,0
2434,-1,1674,1000,-1,0,0
2435,-1,1675,1001,-1,0,0
2436,-1,1676,1002,-1,0,0
2437,-1,1677,1002,-1,0,0
2438,-1,1678,1003,-1,0,0
2439,-1,1679,1004,-1,0,0
2440,-1,1680,1004,-1,0,0
2441,-1,1681,1004,-1,0,0
2442,-1,1681,1004,-1,0,0
2443,-1,1681,1005,-1,0,0
2444,-1,1682,1006,-1,0,0
2445,-1,1683,1007,-1,0,0
2446,-1,1684,1007,-1,0,0
2447,18,-1,-1,-1,0,0
2448,19,-1,-1,-1,0,0
2449,-1,1685,1007,-1,0,0
2450,-1,1686,1007,-1,0,0
