recipeinstructions,author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,keywords,recipecuisine,aggregaterating,nutrition
-1,0,-1,2241,1221,0,1821,1845,1893,0,-1
-1,0,-1,2242,1222,0,1822,1846,1894,0,-1
-1,0,-1,2243,1223,0,1823,1847,1895,0,-1
-1,0,-1,2244,1223,0,1823,1848,1896,0,-1
-1,0,-1,2245,1223,0,1824,1849,1897,0,-1
-1,0,-1,2246,1224,0,1825,1850,1898,0,-1
-1,0,-1,2247,1225,0,1826,1851,1899,0,-1
-1,0,-1,2248,1225,0,1827,1852,1900,0,-1
-1,0,-1,2249,1226,0,1828,1853,1901,0,-1
-1,0,-1,2250,1227,0,1829,1854,1902,0,-1
-1,0,-1,2251,1228,0,1830,-1,1903,0,-1
-1,0,-1,2252,1229,0,1831,1855,1903,0,-1
-1,0,-1,2253,1230,0,1832,1856,1904,0,-1
-1,0,-1,2254,1230,0,1832,1857,1905,0,-1
-1,0,-1,2255,1231,0,-1,1858,1906,0,-1
-1,0,-1,2256,1231,0,1833,1859,1907,0,-1
-1,0,-1,2257,1232,0,1834,1860,1908,0,-1
-1,0,-1,2258,1233,0,1835,1861,1909,0,-1
-1,0,-1,2259,1233,0,1836,1862,1910,0,-1
-1,0,-1,2260,1233,0,1837,1863,1911,0,-1
-1,0,-1,2261,1234,0,-1,1864,1912,0,-1
-1,0,-1,2262,1234,0,1838,1864,1912,0,-1
-1,0,-1,2263,1235,0,1839,1865,1913,0,-1
-1,0,-1,2264,1236,0,1840,1866,1914,0,-1
-1,0,-1,2265,1236,0,-1,1867,1915,0,-1
-1,0,-1,2266,1237,0,1841,-1,1916,0,-1
-1,0,-1,2267,1238,0,1842,1868,1917,0,-1
-1,0,-1,2268,1238,0,1842,1869,1918,0,-1
-1,0,-1,2269,1238,0,1843,1870,1919,0,-1
-1,0,-1,2270,1238,0,1844,1871,1920,0,-1
-1,0,-1,2271,1238,0,1845,1872,1920,0,-1
-1,0,-1,2272,1239,0,1846,1873,1921,0,-1
-1,0,-1,2273,1240,0,1847,-1,1922,0,-1
-1,0,-1,2274,1241,0,1848,1874,1922,0,-1
-1,0,-1,2275,1242,0,1849,1875,1923,0,-1
-1,0,-1,2276,1242,0,1850,1876,1924,0,-1
-1,0,-1,2277,1243,0,1851,1877,1925,0,-1
-1,0,-1,2278,1244,0,1852,1878,1926,0,-1
-1,0,-1,2279,1245,0,1853,1879,1926,0,-1
-1,0,-1,2280,1245,0,1854,1880,1927,0,-1
-1,0,-1,2281,1245,0,1855,1881,1928,0,-1
-1,0,-1,2282,1245,0,1856,1882,1929,0,-1
-1,0,-1,2283,1245,0,-1,1883,1930,0,-1
-1,0,-1,2284,1246,0,1857,-1,1931,0,-1
-1,0,-1,2285,1247,0,-1,1884,1932,0,-1
-1,0,-1,2286,1248,0,1858,1885,1933,0,-1
-1,0,-1,2287,1248,0,1859,1885,1933,0,-1
-1,0,-1,2288,1249,0,1860,1886,1934,0,-1
-1,0,-1,2289,1250,0,1861,1887,1935,0,-1
-1,0,-1,2290,1250,0,1861,1888,1936,0,-1
-1,0,-1,2291,1251,0,1862,1889,1937,0,-1
-1,0,-1,2292,1251,0,1863,1890,1938,0,-1
-1,0,-1,2293,1251,0,1864,1891,1939,0,-1
-1,0,-1,2294,1252,0,1865,-1,1940,0,-1
-1,0,-1,2295,1252,0,1866,-1,1940,0,-1
-1,0,-1,2296,1253,0,1866,-1,1940,0,-1
-1,0,-1,2297,1254,0,1867,1892,1940,0,-1
-1,0,-1,2298,1254,0,1868,1893,1941,0,-1
-1,0,-1,2299,1254,0,1869,1894,1942,0,-1
-1,0,-1,2300,1255,0,1870,1895,1943,0,-1
-1,0,-1,2301,1256,0,1870,1896,1944,0,-1
-1,0,-1,2302,1257,0,1871,1897,1945,0,-1
-1,0,-1,2303,1258,0,1872,1898,1946,0,-1
-1,0,-1,2304,1258,0,1873,1899,1947,0,-1
-1,0,-1,2305,1259,0,1874,1900,1948,0,-1
-1,0,-1,2306,1260,0,-1,1901,1949,0,-1
-1,0,-1,2307,1260,0,1875,1902,1950,0,-1
-1,0,-1,2308,1260,0,1876,1903,1951,0,-1
-1,0,-1,2309,1261,0,1877,1904,1952,0,-1
-1,0,-1,2310,1262,0,1878,1905,1953,0,-1
-1,0,-1,2311,1262,0,1878,1906,1954,0,-1
-1,0,-1,2312,1263,0,1879,-1,1955,0,-1
-1,0,-1,2313,1264,0,1880,1907,1956,0,-1
-1,0,-1,2314,1264,0,1880,1908,1957,0,-1
-1,0,-1,2315,1265,0,-1,1909,1958,0,-1
-1,0,-1,2316,1265,0,1881,1910,1959,0,-1
-1,0,-1,2317,1266,0,1882,-1,1960,0,-1
-1,0,-1,2318,1267,0,1882,1911,1960,0,-1
-1,0,-1,2319,1267,0,1883,1912,1961,0,-1
-1,0,-1,2320,1268,0,1884,1913,1962,0,-1
-1,0,-1,2321,1269,0,1884,1914,1963,0,-1
40,0,14,2322,1269,0,1885,-1,1964,0,-1
-1,0,-1,2323,1269,0,1886,1914,1965,0,-1
-1,0,-1,2324,1270,0,1886,1915,1966,0,-1
-1,0,-1,2325,1270,0,1887,1916,1967,0,-1
-1,0,-1,2326,1270,0,1888,1917,1968,0,-1
-1,0,-1,2327,1270,0,1889,1918,1969,0,-1
-1,0,-1,2328,1270,0,1890,-1,1970,0,-1
-1,0,-1,2329,1270,0,1891,1919,1971,0,-1
-1,0,-1,2330,1270,0,1892,1920,1972,0,-1
-1,0,-1,2331,1271,0,1893,-1,1973,0,-1
-1,0,-1,2332,1272,0,1894,1921,1974,0,-1
-1,0,-1,2333,1273,0,1895,1922,1975,0,-1
-1,0,-1,2334,1274,0,1896,1923,1976,0,-1
-1,0,-1,2335,1275,0,1897,1924,1977,0,-1
-1,0,-1,2336,1275,0,1898,1925,1978,0,-1
-1,0,-1,2337,1276,0,1899,1926,1978,0,-1
-1,0,-1,2338,1277,0,1900,-1,1979,0,-1
-1,0,-1,2339,1278,0,1901,1927,1979,0,-1
-1,0,-1,2340,1279,0,1902,-1,1979,0,-1
-1,0,-1,2341,1279,0,1903,1928,1980,0,-1
-1,0,-1,2342,1280,0,1904,1929,1981,0,-1
-1,0,-1,2343,1280,0,-1,1930,1982,0,-1
-1,0,-1,2344,1280,0,1905,1931,1983,0,-1
-1,0,-1,2345,1280,0,1906,1932,1984,0,-1
-1,0,-1,2346,1280,0,1907,1933,1985,0,-1
-1,0,-1,2347,1281,0,1907,1934,1986,0,-1
-1,0,-1,2348,1282,0,1908,1935,1986,0,-1
-1,0,-1,2349,1283,0,-1,1936,1987,0,-1
-1,0,-1,2350,1283,0,1909,1937,1988,0,-1
-1,0,-1,2351,1284,0,1909,1938,1989,0,-1
-1,0,-1,2352,1285,0,1910,1938,1989,0,-1
-1,0,-1,2353,1286,0,1911,1939,1990,0,-1
-1,0,-1,2354,1287,0,1912,1940,1991,0,-1
-1,0,-1,2355,1287,0,1913,1941,1992,0,-1
-1,0,-1,2356,1288,0,1914,1942,1993,0,-1
-1,0,-1,2357,1289,0,1915,1943,1994,0,-1
-1,0,-1,2358,1290,0,1916,1944,1995,0,-1
-1,0,-1,2359,1291,0,-1,1945,1995,0,-1
-1,0,-1,2360,1292,0,1917,1946,1996,0,-1
-1,0,-1,2361,1293,0,1918,1947,1997,0,-1
-1,0,-1,2362,1293,0,1919,1948,1998,0,-1
-1,0,-1,2363,1293,0,1920,1949,1999,0,-1
-1,0,-1,2364,1293,0,1921,1950,2000,0,-1
-1,0,-1,2365,1293,0,1922,1951,2001,0,-1
-1,0,-1,2366,1293,0,1923,1952,2002,0,-1
-1,0,-1,2367,1293,0,1924,1953,2003,0,-1
-1,0,-1,2368,1293,0,1925,1954,2004,0,-1
-1,0,-1,2369,1294,0,1926,1955,2005,0,-1
-1,0,-1,2370,1295,0,1927,1956,2006,0,-1
-1,0,-1,2371,1295,0,1928,1956,2006,0,-1
-1,0,-1,2372,1296,0,1929,-1,2007,0,-1
-1,0,-1,2373,1297,0,1930,1957,2008,0,-1
-1,0,-1,2374,1297,0,1931,1958,2009,0,-1
-1,0,-1,2375,1297,0,1932,1959,2010,0,-1
-1,0,-1,2376,1297,0,1933,1960,2011,0,-1
-1,0,-1,2377,1297,0,1933,1961,2012,0,-1
-1,0,-1,2378,1298,0,1934,1962,2013,0,-1
-1,0,-1,2379,-1,0,-1,1963,2014,0,-1
-1,0,-1,2380,1299,0,1935,1964,2015,0,-1
-1,0,-1,2381,1299,0,1936,1965,2016,0,-1
-1,0,-1,2382,1300,0,1937,1965,2016,0,-1
-1,0,-1,2383,1300,0,1938,1966,2017,0,-1
-1,0,-1,2384,-1,0,-1,1967,2017,0,-1
-1,0,-1,2385,1301,0,1939,1968,2018,0,-1
-1,0,-1,2386,1302,0,1940,1969,2019,0,-1
-1,0,-1,2387,1303,0,1941,1970,2020,0,-1
-1,0,-1,2388,1304,0,1941,1971,2021,0,-1
-1,0,-1,2389,1305,0,1942,1971,2021,0,-1
-1,0,-1,2390,1306,0,-1,1972,2022,0,-1
-1,0,-1,2391,1307,0,1943,1973,2023,0,-1
-1,0,-1,2392,1307,0,1944,1974,2024,0,-1
-1,0,-1,2393,1308,0,1945,1975,2025,0,-1
-1,0,-1,2394,1309,0,1946,1976,2026,0,-1
-1,0,-1,2395,1309,0,1947,1977,2027,0,-1
-1,0,-1,2396,1309,0,1948,1978,2028,0,-1
-1,0,-1,2397,1309,0,1949,1979,2029,0,-1
-1,0,-1,2398,1310,0,1950,1980,2030,0,-1
-1,0,-1,2399,1310,0,1951,1981,2031,0,-1
41,0,-1,2400,1311,0,1952,1981,2031,0,-1
-1,0,-1,2401,1312,0,1953,1982,2032,0,-1
-1,0,-1,2402,1312,0,1954,1983,2033,0,-1
-1,0,-1,2403,1313,0,1955,1984,2034,0,-1
-1,0,-1,2404,1313,0,1956,1985,2035,0,-1
-1,0,-1,2405,1313,0,1957,1986,2036,0,-1
-1,0,-1,2406,1314,0,1958,1987,2037,0,-1
-1,0,-1,2407,1315,0,1959,1988,2038,0,-1
-1,0,-1,2408,1316,0,1960,1988,2038,0,-1
-1,0,-1,2409,1317,0,-1,1989,2039,0,-1
-1,0,-1,2410,1318,0,1961,1990,2040,0,-1
-1,0,-1,2411,1318,0,1962,1991,2041,0,-1
-1,0,-1,2412,1318,0,1963,1992,2042,0,-1
-1,0,-1,2413,1319,0,1964,1993,2043,0,-1
-1,0,-1,2414,1319,0,1964,1994,2044,0,-1
-1,0,-1,2415,1319,0,1965,1995,2045,0,-1
-1,0,-1,2416,1320,0,1966,1996,2046,0,-1
-1,0,-1,2417,1321,0,1967,1997,2047,0,-1
-1,0,-1,2418,1322,0,1968,1997,2047,0,-1
-1,0,-1,2419,1323,0,-1,1998,2048,0,-1
42,0,-1,2420,1324,0,1969,1999,2049,0,-1
-1,0,-1,2421,1325,0,1970,2000,2050,0,-1
-1,0,-1,2422,1326,0,1971,2001,2051,0,-1
-1,0,-1,2423,1326,0,1972,2002,2052,0,-1
-1,0,-1,2424,1326,0,1973,2003,2053,0,-1
-1,0,-1,2425,1326,0,1974,2004,2054,0,-1
-1,0,-1,2426,1326,0,-1,2005,2055,0,-1
-1,0,-1,2427,1327,0,1974,2006,2056,0,-1
-1,0,-1,2428,1327,0,1975,2007,2057,0,-1
-1,0,-1,2429,1328,0,1976,2008,2058,0,-1
-1,0,-1,2430,1328,0,1977,2009,2059,0,-1
-1,0,-1,2431,1328,0,1978,2010,2060,0,-1
-1,0,-1,2432,1328,0,1979,2011,2061,0,-1
-1,0,-1,2433,1329,0,1980,2012,2062,0,-1
-1,0,-1,2434,1330,0,1981,2012,2062,0,-1
-1,0,-1,2435,1330,0,1982,2013,2063,0,-1
-1,0,-1,2436,1331,0,1983,2014,2064,0,-1
-1,0,-1,2437,1331,0,1984,2015,2065,0,-1
-1,0,-1,2438,1332,0,1984,2015,2065,0,-1
-1,0,-1,2439,1332,0,1984,2016,2066,0,-1
-1,0,-1,2440,1333,0,1985,-1,2067,0,-1
-1,0,-1,2441,1334,0,1986,2017,2068,0,-1
-1,0,-1,2442,1335,0,1987,2018,2069,0,-1
-1,0,-1,2443,1336,0,1987,-1,2070,0,-1
-1,0,-1,2444,1337,0,1988,2019,2071,0,-1
-1,0,-1,2445,1338,0,1989,2020,2072,0,-1
-1,0,-1,2446,1339,0,1990,2021,2073,0,-1
-1,0,-1,2447,1340,0,1991,2022,2074,0,-1
-1,0,-1,2448,1340,0,1992,2023,2075,0,-1
-1,0,-1,2449,-1,0,-1,2024,2076,0,-1
-1,0,-1,2450,1340,0,1992,2025,2077,0,-1
-1,0,-1,2451,1341,0,1993,2026,2078,0,-1
-1,0,-1,2452,1342,0,1994,2027,2079,0,-1
-1,0,-1,2453,1342,0,1995,2027,2079,0,-1
43,0,-1,2454,1343,0,1996,2028,2080,0,-1
-1,0,-1,2455,1344,0,1997,2029,2081,0,-1
-1,0,-1,2456,1345,0,1998,2030,2082,0,-1
-1,0,-1,2457,1346,0,1999,2031,2083,0,-1
-1,0,-1,2458,1346,0,2000,2032,2084,0,-1
-1,0,-1,2459,1346,0,-1,2033,2085,0,-1
-1,0,-1,2460,1346,0,2001,2034,2086,0,-1
-1,0,-1,2461,1347,0,2002,-1,2087,0,-1
-1,0,-1,2462,1348,0,2003,-1,2087,0,-1
-1,0,-1,2463,1349,0,2004,2035,2087,0,-1
-1,0,-1,2464,1349,0,2005,2036,2088,0,-1
-1,0,-1,2465,1349,0,2006,2037,2089,0,-1
-1,0,-1,2466,1349,0,2007,2037,2089,0,-1
-1,0,-1,2467,1349,0,-1,2038,2089,0,-1
-1,0,-1,2468,1349,0,2008,2039,2090,0,-1
-1,0,-1,2469,1350,0,2009,-1,2091,0,-1
-1,0,-1,2470,1351,0,2010,-1,2091,0,-1
-1,0,-1,2471,1352,0,2011,2040,2091,0,-1
-1,0,-1,2472,1352,0,2012,2041,2092,0,-1
-1,0,-1,2473,1352,0,2013,2042,2093,0,-1
-1,0,-1,2474,1353,0,2014,2042,2093,0,-1
-1,0,-1,2475,1353,0,2015,2043,2094,0,-1
-1,0,-1,2476,1354,0,2016,2044,2095,0,-1
-1,0,-1,2477,1354,0,2016,2045,2096,0,-1
-1,0,-1,2478,1355,0,2017,2046,2097,0,-1
-1,0,-1,2479,1356,0,2018,-1,2098,0,-1
-1,0,-1,2480,1357,0,2019,2047,2099,0,-1
-1,0,-1,2481,1358,0,2020,2048,2100,0,-1
-1,0,-1,2482,1358,0,2021,2049,2101,0,-1
-1,0,-1,2483,1358,0,2022,2050,2102,0,-1
-1,0,-1,2484,1359,0,2023,2051,2103,0,-1
-1,0,-1,2485,1360,0,2024,2052,2104,0,-1
-1,0,-1,2486,1361,0,2025,2053,2105,0,-1
-1,0,-1,2487,1361,0,2026,2054,2106,0,-1
-1,0,-1,2488,-1,0,-1,2055,2107,0,-1
-1,0,-1,2489,1362,0,2027,2056,2108,0,-1
-1,0,-1,2490,1362,0,2028,2057,2109,0,-1
-1,0,-1,2491,-1,0,-1,2058,2110,0,-1
-1,0,-1,2492,1363,0,2029,2059,2111,0,-1
-1,0,-1,2493,1364,0,2030,2060,2112,0,-1
-1,0,-1,2494,1364,0,2031,2060,2112,0,-1
-1,0,-1,2495,1364,0,-1,2060,2112,0,-1
-1,0,-1,2496,1365,0,2032,2061,2113,0,-1
-1,0,-1,2497,1366,0,2033,2061,2113,0,-1
-1,0,-1,2498,1366,0,2034,2062,2114,0,-1
-1,0,-1,2499,1366,0,2035,-1,2114,0,-1
-1,0,-1,2500,1366,0,2036,2063,2115,0,-1
-1,0,-1,2501,1367,0,2037,2064,2116,0,-1
44,0,15,2502,1368,0,2038,-1,2117,0,-1
-1,0,-1,2503,1368,0,2039,-1,2117,0,-1
-1,0,-1,2504,1368,0,2040,2065,2117,0,-1
-1,0,-1,2505,1369,0,2041,2066,2118,0,-1
-1,0,-1,2506,1369,0,2042,2067,2119,0,-1
-1,0,-1,2507,1369,0,2043,2067,2119,0,-1
-1,0,-1,2508,1370,0,2044,2067,2119,0,-1
-1,0,-1,2509,1370,0,2045,2068,2120,0,-1
-1,0,-1,2510,1370,0,2046,2069,2121,0,-1
-1,0,-1,2511,1370,0,2047,2070,2122,0,-1
-1,0,-1,2512,1370,0,2048,2071,2123,0,-1
-1,0,-1,2513,1370,0,2048,2071,2123,0,-1
-1,0,-1,2514,1370,0,2048,2071,2123,0,-1
-1,0,-1,2515,1371,0,2049,2071,2123,0,-1
-1,0,-1,2516,1371,0,2050,2072,2124,0,-1
45,0,-1,2517,1372,0,2051,2073,2125,0,-1
-1,0,-1,2518,1373,0,2052,2074,2126,0,-1
-1,0,-1,2519,1373,0,2053,2075,2127,0,-1
-1,0,-1,2520,1374,0,2054,2076,2128,0,-1
-1,0,-1,2521,1374,0,2054,2077,2129,0,-1
-1,0,-1,2522,1374,0,2055,2078,2130,0,-1
-1,0,-1,2523,1374,0,2056,2079,2131,0,-1
-1,0,-1,2524,1374,0,2057,2080,2132,0,-1
-1,0,-1,2525,-1,0,-1,2081,2133,0,-1
-1,0,-1,2526,1374,0,2057,2082,2134,0,-1
-1,0,-1,2527,1375,0,2058,2083,2135,0,-1
-1,0,-1,2528,1376,0,2059,2084,2136,0,-1
-1,0,-1,2529,1376,0,2059,-1,2136,0,-1
-1,0,-1,2530,1377,0,2060,2085,2137,0,-1
-1,0,-1,2531,1378,0,2061,2086,2138,0,-1
-1,0,-1,2532,1378,0,2062,2087,2139,0,-1
-1,0,-1,2533,1378,0,2063,2088,2140,0,-1
-1,0,-1,2534,1378,0,2064,2089,2141,0,-1
-1,0,-1,2535,1378,0,-1,2090,2141,0,-1
-1,0,-1,2536,1379,0,2065,-1,2142,0,-1
-1,0,-1,2537,1380,0,2066,2091,2143,0,-1
-1,0,-1,2538,1381,0,2067,2092,2144,0,-1
46,0,16,2539,1382,0,2068,-1,2145,0,-1
-1,0,-1,2540,1383,0,2069,2093,2146,0,-1
-1,0,-1,2541,1383,0,2070,2094,2147,0,-1
-1,0,-1,2542,1383,0,2071,2095,2148,0,-1
-1,0,-1,2543,1383,0,2072,-1,2149,0,-1
-1,0,-1,2544,1384,0,2073,2096,2149,0,-1
-1,0,-1,2545,1385,0,2074,-1,2149,0,-1
-1,0,-1,2546,1385,0,2075,2096,2149,0,-1
-1,0,-1,2547,1385,0,2076,2097,2150,0,-1
47,0,-1,2548,1386,0,2077,2098,2151,0,-1
-1,0,-1,2549,1387,0,2078,2099,2152,0,-1
-1,0,-1,2550,1388,0,2079,2100,2153,0,-1
-1,0,-1,2551,1388,0,2080,2101,2154,0,-1
-1,0,-1,2552,1388,0,2081,2102,2155,0,-1
-1,0,-1,2553,1388,0,2082,2103,2156,0,-1
-1,0,-1,2554,1389,0,2083,2104,2157,0,-1
-1,0,-1,2555,1390,0,-1,2105,2158,0,-1
-1,0,-1,2556,1391,0,2084,2106,2159,0,-1
-1,0,-1,2557,1391,0,2085,2107,2160,0,-1
-1,0,-1,2558,1392,0,2086,2108,2161,0,-1
-1,0,-1,2559,1393,0,2087,2109,2162,0,-1
-1,0,-1,2560,1393,0,2088,2110,2163,0,-1
-1,0,-1,2561,1393,0,2088,2111,2164,0,-1
-1,0,-1,2562,1393,0,2089,2112,2165,0,-1
-1,0,-1,2563,1394,0,2089,2113,2166,0,-1
-1,0,-1,2564,1394,0,2090,2114,2167,0,-1
-1,0,-1,2565,1395,0,2091,2115,2168,0,-1
-1,0,-1,2566,1396,0,2092,2116,2169,0,-1
-1,0,-1,2567,1397,0,2093,2117,2170,0,-1
-1,0,-1,2568,1397,0,2094,2118,2171,0,-1
-1,0,-1,2569,1397,0,2094,2119,2172,0,-1
-1,0,-1,2570,1398,0,2094,2120,2173,0,-1
48,0,17,2571,1398,0,2095,-1,2174,0,-1
-1,0,-1,2572,1399,0,2096,2121,2174,0,-1
-1,0,-1,2573,1399,0,2097,2122,2175,0,-1
-1,0,-1,2574,1399,0,2098,2123,2176,0,-1
-1,0,-1,2575,1400,0,2099,2124,2177,0,-1
-1,0,-1,2576,1401,0,2100,2125,2178,0,-1
49,0,-1,2577,1402,0,2101,2126,2179,0,-1
-1,0,-1,2578,1403,0,2102,2127,2180,0,-1
-1,0,-1,2579,1404,0,2102,2127,2180,0,-1
-1,0,-1,2580,1405,0,2103,2128,2181,0,-1
-1,0,-1,2581,1406,0,2104,2129,2182,0,-1
-1,0,-1,2582,1407,0,2105,2130,2183,0,-1
-1,0,-1,2583,1408,0,2106,2131,2184,0,-1
-1,0,-1,2584,1409,0,2106,2132,2185,0,-1
-1,0,-1,2585,1410,0,2106,2133,2186,0,-1
-1,0,-1,2586,1411,0,2107,2134,2187,0,-1
-1,0,-1,2587,1412,0,2108,2135,2188,0,-1
-1,0,-1,2588,1413,0,2109,2136,2189,0,-1
-1,0,-1,2589,1414,0,2110,2137,2190,0,-1
-1,0,-1,2590,1414,0,2111,2138,2191,0,-1
-1,0,-1,2591,1414,0,2112,2139,2192,0,-1
-1,0,-1,2592,1415,0,2112,2140,2193,0,-1
-1,0,-1,2593,1415,0,2113,2141,2194,0,-1
-1,0,-1,2594,1415,0,2114,2141,2194,0,-1
-1,0,-1,2595,1416,0,2114,2141,2194,0,-1
-1,0,-1,2596,1417,0,2115,2142,2195,0,-1
-1,0,-1,2597,1418,0,2116,2143,2196,0,-1
-1,0,-1,2598,1418,0,2117,2143,2196,0,-1
-1,0,-1,2599,1418,0,2118,2143,2196,0,-1
-1,0,-1,2600,1419,0,2119,2144,2197,0,-1
-1,0,-1,2601,1420,0,2120,2145,2198,0,-1
-1,0,-1,2602,1421,0,2121,2146,2199,0,-1
-1,0,-1,2603,1422,0,2122,2147,2200,0,-1
-1,0,-1,2604,1423,0,2123,2148,2201,0,-1
-1,0,-1,2605,1424,0,2124,2149,2202,0,-1
-1,0,-1,2606,1424,0,2125,2150,2203,0,-1
50,0,-1,2607,1425,0,2126,2151,2204,0,-1
-1,0,-1,2608,1426,0,2127,-1,2205,0,-1
-1,0,-1,2609,-1,0,-1,2152,2206,0,-1
-1,0,-1,2610,1427,0,2128,2153,2207,0,-1
-1,0,-1,2611,1428,0,2129,2154,2208,0,-1
-1,0,-1,2612,1428,0,2130,2155,2209,0,-1
-1,0,-1,2613,1428,0,2130,2156,2210,0,-1
-1,0,-1,2614,1429,0,2131,2157,2211,0,-1
-1,0,-1,2615,1430,0,2132,2158,2212,0,-1
-1,0,-1,2616,1431,0,2133,2159,2213,0,-1
-1,0,-1,2617,1432,0,2134,2160,2214,0,-1
-1,0,-1,2618,1432,0,2134,2161,2215,0,-1
-1,0,-1,2619,1432,0,2135,2162,2216,0,-1
-1,0,-1,2620,1432,0,2136,2163,2217,0,-1
-1,0,-1,2621,1433,0,2137,2164,2218,0,-1
-1,0,-1,2622,1433,0,2137,2165,2219,0,-1
-1,0,-1,2623,1433,0,2137,2166,2220,0,-1
51,0,-1,2624,1434,0,2138,2167,2221,0,-1
-1,0,-1,2625,1435,0,2139,2168,2222,0,-1
-1,0,-1,2626,1436,0,2140,2169,2223,0,-1
-1,0,-1,2627,1437,0,2141,2170,2224,0,-1
-1,0,-1,2628,1438,0,2142,2171,2225,0,-1
-1,0,-1,2629,1439,0,2142,2171,2225,0,-1
-1,0,-1,2630,1439,0,2142,2172,2226,0,-1
-1,0,-1,2631,1439,0,2143,2173,2227,0,-1
-1,0,-1,2632,1439,0,2144,2173,2227,0,-1
-1,0,-1,2633,1440,0,2145,2174,2228,0,-1
-1,0,-1,2634,1440,0,2146,2175,2229,0,-1
-1,0,-1,2635,1440,0,2147,2176,2230,0,-1
-1,0,-1,2636,1441,0,2148,-1,2231,0,-1
-1,0,-1,2637,1442,0,2149,2177,2232,0,-1
-1,0,-1,2638,1442,0,2149,2178,2232,0,-1
-1,0,-1,2639,1442,0,2150,2179,2233,0,-1
-1,0,-1,2640,1442,0,2151,-1,2234,0,-1
-1,0,-1,2641,1443,0,2152,2179,2235,0,-1
-1,0,-1,2642,1443,0,2153,2180,2236,0,-1
-1,0,-1,2643,1444,0,2154,2181,2237,0,-1
-1,0,-1,2644,1444,0,2155,2182,2238,0,-1
-1,0,-1,2645,1444,0,2156,2183,2239,0,-1
-1,0,-1,2646,-1,0,-1,2183,2239,0,-1
-1,0,-1,2647,1445,0,2157,2183,2239,0,-1
-1,0,-1,2648,1446,0,2158,2184,2240,0,-1
-1,0,-1,2649,-1,0,-1,2185,2241,0,-1
-1,0,-1,2650,1446,0,2159,2186,2242,0,-1
-1,0,-1,2651,1446,0,2160,2187,2243,0,-1
-1,0,-1,2652,1446,0,2161,2188,2244,0,-1
-1,0,-1,2653,1447,0,2162,2189,2245,0,-1
-1,0,-1,2654,1448,0,2163,2190,2246,0,-1
-1,0,-1,2655,1448,0,2164,2191,2247,0,-1
-1,0,-1,2656,1449,0,2164,2191,2247,0,-1
-1,0,-1,2657,1450,0,-1,-1,2248,0,-1
-1,0,-1,2658,1450,0,2165,2192,2248,0,-1
-1,0,-1,2659,1451,0,2166,2193,2249,0,-1
-1,0,-1,2660,1452,0,2167,2194,2250,0,-1
-1,0,-1,2661,1452,0,2168,2195,2251,0,-1
-1,0,-1,2662,1452,0,2168,2196,2252,0,-1
-1,0,-1,2663,1453,0,2169,2197,2253,0,-1
-1,0,-1,2664,1454,0,2169,2198,2254,0,-1
-1,0,-1,2665,1455,0,2169,-1,2255,0,-1
-1,0,-1,2666,1455,0,2170,2199,2256,0,-1
-1,0,-1,2667,1456,0,2171,2200,2257,0,-1
-1,0,-1,2668,1457,0,2172,2201,2258,0,-1
-1,0,-1,2669,1457,0,2173,2202,2259,0,-1
-1,0,-1,2670,1457,0,2174,2203,2260,0,-1
-1,0,-1,2671,1457,0,2174,2204,2261,0,-1
-1,0,-1,2672,1457,0,2175,2205,2262,0,-1
52,0,18,2673,1458,0,2176,-1,2262,0,-1
-1,0,-1,2674,-1,0,-1,2206,2263,0,-1
-1,0,-1,2675,1458,0,2177,2207,2264,0,-1
-1,0,-1,2676,1459,0,2178,2208,2265,0,-1
-1,0,-1,2677,1460,0,2179,2209,2266,0,-1
-1,0,-1,2678,1460,0,2179,2210,2267,0,-1
-1,0,-1,2679,1461,0,2180,-1,2268,0,-1
-1,0,-1,2680,1462,0,2181,2210,2269,0,-1
-1,0,-1,2681,1463,0,2182,2211,2270,0,-1
-1,0,-1,2682,1463,0,2183,2212,2271,0,-1
-1,0,-1,2683,1463,0,2184,2213,2272,0,-1
-1,0,-1,2684,1463,0,2185,2214,2273,0,-1
-1,0,-1,2685,1464,0,2186,-1,2274,0,-1
-1,0,-1,2686,1465,0,2187,2215,2274,0,-1
-1,0,-1,2687,1465,0,2188,2216,2275,0,-1
-1,0,-1,2688,1465,0,2189,2217,2276,0,-1
-1,0,-1,2689,1465,0,-1,2218,2277,0,-1
-1,0,-1,2690,1465,0,2190,2219,2278,0,-1
-1,0,-1,2691,1466,0,2191,2220,2279,0,-1
-1,0,-1,2692,1467,0,2192,2221,2280,0,-1
-1,0,-1,2693,1467,0,2193,2222,2281,0,-1
53,0,19,2694,1467,0,2194,-1,2282,0,-1
-1,0,-1,2695,1467,0,2195,2223,2283,0,-1
-1,0,-1,2696,1467,0,2195,2224,2284,0,-1
-1,0,-1,2697,1468,0,2196,2225,2285,0,-1
-1,0,-1,2698,1468,0,2197,2226,2286,0,-1
-1,0,-1,2699,1468,0,2198,2227,2287,0,-1
-1,0,-1,2700,1468,0,2199,2228,2288,0,-1
-1,0,-1,2701,1468,0,2200,2229,2289,0,-1
-1,0,-1,2702,1468,0,2200,2230,2290,0,-1
-1,0,-1,2703,1469,0,2201,2231,2291,0,-1
-1,0,-1,2704,1470,0,2202,2232,2292,0,-1
-1,0,-1,2705,1470,0,2203,2232,2292,0,-1
