author,recipeingredient,recipeyield,preptime,cooktime,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,interactioncount
0,-1,84,-1,-1,553,-1,0,0,-1,418
0,-1,84,246,258,554,263,0,0,-1,419
0,-1,84,246,258,554,263,0,0,-1,420
0,-1,84,-1,-1,555,-1,0,0,-1,421
0,-1,84,-1,-1,556,-1,0,0,-1,422
0,-1,84,-1,-1,557,-1,0,0,-1,423
0,-1,85,247,259,558,264,0,0,-1,424
0,-1,86,248,260,559,265,0,0,-1,424
0,-1,86,-1,-1,559,-1,0,0,-1,424
0,-1,86,-1,-1,559,-1,0,0,-1,424
0,-1,86,-1,-1,560,-1,0,0,-1,424
0,-1,86,-1,-1,561,-1,0,0,-1,424
0,-1,86,-1,-1,561,-1,0,0,-1,424
0,-1,86,-1,-1,561,-1,0,0,-1,424
0,-1,86,-1,-1,561,-1,0,0,-1,424
0,-1,86,-1,-1,562,-1,0,0,-1,424
0,-1,86,-1,-1,563,-1,0,0,-1,424
0,-1,86,-1,-1,564,-1,0,0,-1,424
0,-1,86,-1,-1,565,-1,0,0,-1,424
0,-1,86,249,261,566,266,0,0,-1,425
0,-1,86,-1,-1,567,-1,0,0,-1,425
0,-1,86,-1,-1,567,-1,0,0,-1,426
0,-1,86,-1,-1,567,-1,0,0,-1,426
0,-1,86,250,262,568,267,0,0,-1,426
0,-1,86,-1,-1,569,-1,0,0,-1,427
0,-1,86,-1,-1,570,-1,0,0,-1,428
0,-1,86,-1,-1,570,-1,0,0,-1,429
0,-1,86,-1,-1,570,-1,0,0,-1,429
0,-1,86,-1,-1,570,-1,0,0,-1,429
0,-1,86,250,263,570,268,0,0,-1,429
0,-1,86,-1,-1,571,-1,0,0,-1,429
0,-1,86,251,264,572,269,0,0,-1,429
0,-1,86,-1,-1,572,-1,0,0,-1,429
0,-1,86,-1,-1,572,-1,0,0,-1,430
0,-1,86,-1,-1,572,-1,0,0,-1,431
0,-1,87,252,265,572,270,0,0,-1,432
0,-1,88,-1,-1,572,-1,0,0,-1,433
0,-1,88,-1,-1,572,-1,0,0,-1,433
0,-1,88,-1,-1,573,-1,0,0,-1,433
0,-1,89,253,266,574,271,0,0,-1,433
0,-1,90,-1,-1,574,-1,0,0,-1,433
0,-1,90,254,267,574,272,0,0,-1,433
0,-1,90,255,267,574,273,0,0,-1,433
0,-1,90,-1,-1,574,-1,0,0,-1,434
0,-1,90,256,268,574,274,0,0,-1,435
0,-1,90,257,269,574,275,0,0,-1,435
0,-1,90,258,270,574,276,0,0,-1,435
0,-1,90,-1,-1,574,-1,0,0,-1,435
0,-1,91,-1,-1,574,-1,0,0,-1,435
0,-1,92,-1,-1,575,-1,0,0,-1,435
0,-1,92,258,271,576,277,0,0,-1,435
0,-1,92,-1,-1,577,-1,0,0,-1,435
0,-1,92,259,272,578,278,0,0,-1,435
0,-1,92,260,273,579,278,0,0,-1,436
0,-1,92,-1,-1,580,-1,0,0,-1,437
0,-1,92,-1,-1,580,-1,0,0,-1,437
0,-1,92,-1,-1,580,-1,0,0,-1,437
0,-1,92,-1,-1,580,-1,0,0,-1,437
0,-1,92,-1,-1,581,-1,0,0,-1,437
0,-1,92,-1,-1,582,-1,0,0,-1,437
0,-1,92,-1,-1,583,-1,0,0,-1,437
0,-1,93,261,274,584,279,0,0,-1,437
0,-1,94,262,274,584,280,0,0,-1,437
0,-1,94,-1,-1,585,-1,0,0,-1,437
0,-1,94,-1,-1,586,-1,0,0,-1,437
0,-1,94,-1,-1,587,-1,0,0,-1,437
0,-1,94,-1,-1,587,-1,0,0,-1,437
0,-1,94,-1,-1,588,-1,0,0,-1,438
0,-1,94,-1,-1,589,-1,0,0,-1,439
0,-1,94,-1,-1,589,-1,0,0,-1,439
0,-1,94,263,275,590,281,0,0,-1,440
0,-1,94,-1,-1,591,-1,0,0,-1,441
0,-1,94,263,276,592,282,0,0,-1,441
0,-1,94,-1,-1,593,-1,0,0,-1,441
0,-1,94,264,277,594,283,0,0,-1,441
0,-1,94,-1,-1,594,-1,0,0,-1,441
0,-1,94,265,278,594,284,0,0,-1,441
0,-1,94,-1,-1,595,-1,0,0,-1,441
0,-1,94,-1,-1,596,-1,0,0,-1,441
0,-1,94,-1,-1,596,-1,0,0,-1,441
0,-1,94,-1,-1,596,-1,0,0,-1,442
0,-1,94,-1,-1,597,-1,0,0,-1,443
0,-1,94,-1,-1,597,-1,0,0,-1,444
0,-1,94,-1,-1,598,-1,0,0,-1,445
0,-1,94,-1,-1,598,-1,0,0,-1,446
0,-1,94,-1,-1,598,-1,0,0,-1,447
0,-1,94,-1,-1,598,-1,0,0,-1,447
0,-1,94,-1,-1,598,-1,0,0,-1,448
0,-1,94,-1,-1,598,-1,0,0,-1,449
0,-1,94,265,279,598,285,0,0,-1,449
0,-1,94,-1,-1,599,-1,0,0,-1,449
0,-1,94,-1,-1,600,-1,0,0,-1,449
0,-1,94,-1,-1,600,-1,0,0,-1,449
0,-1,95,266,279,601,286,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,449
0,-1,96,-1,-1,602,-1,0,0,-1,450
0,-1,96,-1,-1,602,-1,0,0,-1,451
0,-1,96,267,280,602,287,0,0,-1,452
0,-1,96,268,281,603,288,0,0,-1,453
0,-1,96,-1,-1,604,-1,0,0,-1,453
0,-1,96,269,282,604,289,0,0,-1,453
0,-1,96,-1,-1,605,-1,0,0,-1,454
0,-1,96,-1,-1,606,-1,0,0,-1,455
0,-1,96,-1,-1,607,-1,0,0,-1,456
0,-1,96,-1,-1,608,-1,0,0,-1,456
0,-1,96,-1,-1,608,-1,0,0,-1,456
0,-1,96,-1,-1,608,-1,0,0,-1,456
0,-1,96,-1,-1,608,-1,0,0,-1,457
0,-1,96,-1,-1,608,-1,0,0,-1,458
0,-1,96,-1,-1,608,-1,0,0,-1,458
0,-1,96,-1,-1,609,-1,0,0,-1,458
0,-1,96,-1,-1,610,-1,0,0,-1,458
0,-1,97,269,283,610,290,0,0,-1,458
0,-1,98,-1,-1,611,-1,0,0,-1,459
0,-1,99,270,283,611,291,0,0,-1,460
0,-1,100,-1,-1,612,-1,0,0,-1,460
0,-1,100,270,284,613,292,0,0,-1,461
0,-1,100,271,285,614,293,0,0,-1,461
0,-1,100,271,286,615,294,0,0,-1,462
0,-1,100,272,287,615,295,0,0,-1,462
0,-1,100,-1,-1,615,-1,0,0,-1,462
0,-1,100,-1,-1,616,-1,0,0,-1,462
0,-1,100,-1,-1,617,-1,0,0,-1,462
0,-1,100,-1,-1,617,-1,0,0,-1,462
0,-1,100,-1,-1,618,-1,0,0,-1,462
0,-1,101,273,287,619,296,0,0,-1,462
0,-1,102,274,288,620,297,0,0,-1,462
0,-1,102,-1,-1,621,-1,0,0,-1,463
0,-1,102,-1,-1,621,-1,0,0,-1,464
0,18,102,-1,-1,622,-1,0,0,-1,464
0,-1,102,-1,-1,622,-1,0,0,-1,465
0,-1,102,275,289,623,298,0,0,-1,466
0,-1,102,-1,-1,623,-1,0,0,-1,467
0,-1,102,276,290,623,298,0,0,-1,468
0,-1,102,-1,-1,623,-1,0,0,-1,469
0,-1,102,-1,-1,624,-1,0,0,-1,469
0,-1,102,277,291,625,299,0,0,-1,469
0,-1,102,-1,-1,625,-1,0,0,-1,470
0,-1,102,-1,-1,626,-1,0,0,-1,471
0,-1,102,278,292,627,300,0,0,-1,471
0,-1,102,-1,-1,627,-1,0,0,-1,471
0,-1,102,279,293,627,301,0,0,-1,471
0,-1,102,-1,-1,628,-1,0,0,-1,471
0,-1,102,-1,-1,629,-1,0,0,-1,471
0,-1,102,280,294,629,302,0,0,-1,472
0,-1,102,-1,-1,629,-1,0,0,-1,473
0,-1,102,-1,-1,630,-1,0,0,-1,473
0,-1,102,-1,-1,631,-1,0,0,-1,473
0,-1,102,-1,-1,631,-1,0,0,-1,473
0,-1,102,281,295,631,302,0,0,-1,474
0,-1,102,-1,-1,631,-1,0,0,-1,475
0,-1,102,-1,-1,631,-1,0,0,-1,475
0,-1,102,282,296,632,303,0,0,-1,475
0,-1,102,-1,-1,633,-1,0,0,-1,475
0,-1,102,-1,-1,634,-1,0,0,-1,475
0,-1,102,-1,-1,635,-1,0,0,-1,475
0,-1,102,-1,-1,636,-1,0,0,-1,475
0,-1,102,-1,-1,637,-1,0,0,-1,475
0,-1,102,-1,-1,637,-1,0,0,-1,476
0,-1,102,-1,-1,638,-1,0,0,-1,476
0,-1,102,283,297,639,304,0,0,-1,477
0,-1,102,284,298,639,305,0,0,-1,477
0,-1,102,-1,-1,639,-1,0,0,-1,478
0,-1,102,-1,-1,639,-1,0,0,-1,478
0,-1,102,-1,-1,640,-1,0,0,-1,479
0,-1,102,-1,-1,641,-1,0,0,-1,479
0,-1,102,-1,-1,641,-1,0,0,-1,479
0,-1,102,-1,-1,641,-1,0,0,-1,479
0,-1,102,-1,-1,641,-1,0,0,-1,479
0,-1,102,285,299,641,306,0,0,-1,479
0,-1,102,-1,-1,642,-1,0,0,-1,479
0,-1,102,-1,-1,643,-1,0,0,-1,479
0,-1,102,-1,-1,643,-1,0,0,-1,480
0,-1,102,285,300,643,307,0,0,-1,481
0,-1,102,-1,-1,644,-1,0,0,-1,481
0,-1,102,-1,-1,644,-1,0,0,-1,481
0,-1,102,286,300,645,308,0,0,-1,481
0,-1,102,-1,-1,645,-1,0,0,-1,481
0,-1,102,-1,-1,645,-1,0,0,-1,481
0,-1,102,-1,-1,646,-1,0,0,-1,481
0,-1,102,-1,-1,646,-1,0,0,-1,482
0,-1,102,-1,-1,647,-1,0,0,-1,483
0,-1,102,287,301,647,309,0,0,-1,483
0,-1,102,-1,-1,647,-1,0,0,-1,483
0,19,102,-1,-1,648,-1,0,0,-1,483
0,-1,102,-1,-1,649,-1,0,0,-1,483
0,-1,102,-1,-1,650,-1,0,0,-1,483
0,-1,102,-1,-1,651,-1,0,0,-1,483
0,-1,102,-1,-1,652,-1,0,0,-1,483
0,-1,102,-1,-1,653,-1,0,0,-1,484
0,-1,102,288,302,654,310,0,0,-1,485
0,-1,102,-1,-1,654,-1,0,0,-1,486
0,-1,102,-1,-1,654,-1,0,0,-1,486
0,-1,103,289,303,654,311,0,0,-1,486
0,-1,104,-1,-1,654,-1,0,0,-1,486
0,-1,104,290,304,654,312,0,0,-1,486
0,-1,104,-1,-1,654,-1,0,0,-1,487
0,-1,104,-1,-1,655,-1,0,0,-1,488
0,-1,104,-1,-1,656,-1,0,0,-1,488
0,-1,104,291,305,656,313,0,0,-1,488
0,20,104,-1,-1,657,-1,0,0,-1,488
0,-1,104,-1,-1,658,-1,0,0,-1,489
0,-1,104,-1,-1,659,-1,0,0,-1,490
0,-1,104,292,306,660,314,0,0,-1,490
0,-1,105,293,307,661,315,0,0,-1,491
0,-1,106,-1,-1,661,-1,0,0,-1,492
0,-1,106,-1,-1,661,-1,0,0,-1,492
0,-1,106,-1,-1,662,-1,0,0,-1,492
0,-1,106,294,308,663,316,0,0,-1,492
0,-1,106,-1,-1,663,-1,0,0,-1,492
0,-1,106,-1,-1,664,-1,0,0,-1,492
0,-1,106,-1,-1,665,-1,0,0,-1,492
0,-1,106,-1,-1,666,-1,0,0,-1,492
0,-1,106,-1,-1,667,-1,0,0,-1,493
0,-1,106,-1,-1,668,-1,0,0,-1,494
0,-1,106,-1,-1,669,-1,0,0,-1,495
0,-1,106,-1,-1,670,-1,0,0,-1,496
0,-1,106,-1,-1,671,-1,0,0,-1,496
0,-1,106,-1,-1,672,-1,0,0,-1,496
0,-1,106,-1,-1,673,-1,0,0,-1,497
0,-1,106,-1,-1,674,-1,0,0,-1,498
0,-1,106,-1,-1,674,-1,0,0,-1,498
0,-1,106,-1,-1,674,-1,0,0,-1,498
0,-1,106,-1,-1,674,-1,0,0,-1,498
0,-1,106,-1,-1,675,-1,0,0,-1,498
0,-1,106,295,309,676,317,0,0,-1,499
0,-1,106,-1,-1,676,-1,0,0,-1,500
0,-1,106,-1,-1,677,-1,0,0,-1,500
0,-1,106,-1,-1,678,-1,0,0,-1,500
0,-1,107,-1,-1,-1,-1,0,0,-1,500
0,-1,108,-1,-1,679,-1,0,0,-1,500
0,-1,108,-1,-1,679,-1,0,0,-1,500
0,-1,108,-1,-1,680,-1,0,0,-1,500
0,-1,108,296,310,681,318,0,0,-1,500
0,-1,108,296,311,681,319,0,0,-1,501
0,-1,108,-1,-1,681,-1,0,0,-1,502
0,-1,108,-1,-1,681,-1,0,0,-1,502
0,-1,108,-1,-1,681,-1,0,0,-1,503
0,-1,108,-1,-1,682,-1,0,0,-1,504
0,-1,108,-1,-1,683,-1,0,0,-1,505
0,-1,108,-1,-1,683,-1,0,0,-1,505
0,-1,108,-1,-1,684,-1,0,0,-1,506
0,-1,108,-1,-1,684,-1,0,0,-1,507
0,-1,108,-1,-1,684,-1,0,0,-1,508
0,-1,109,297,312,685,320,0,0,-1,509
0,-1,110,-1,-1,686,-1,0,0,-1,510
0,-1,110,-1,-1,686,-1,0,0,-1,511
0,-1,110,-1,-1,686,-1,0,0,-1,511
0,-1,110,-1,-1,686,-1,0,0,-1,512
0,-1,110,-1,-1,687,-1,0,0,-1,512
0,-1,110,298,313,688,321,0,0,-1,513
0,-1,110,-1,-1,688,-1,0,0,-1,513
0,-1,110,-1,-1,688,-1,0,0,-1,514
0,-1,110,-1,-1,688,-1,0,0,-1,514
0,-1,110,-1,-1,689,-1,0,0,-1,514
0,-1,110,-1,-1,690,-1,0,0,-1,514
0,-1,110,-1,-1,691,-1,0,0,-1,514
0,-1,110,-1,-1,692,-1,0,0,-1,514
0,21,110,-1,-1,693,-1,0,0,-1,514
0,-1,110,-1,-1,694,-1,0,0,-1,514
0,-1,110,299,314,694,322,0,0,-1,514
0,-1,110,-1,-1,694,-1,0,0,-1,514
0,-1,110,300,315,694,323,0,0,-1,514
0,-1,110,-1,-1,694,-1,0,0,-1,514
0,-1,110,301,316,694,324,0,0,-1,514
0,-1,110,-1,-1,695,-1,0,0,-1,514
0,-1,110,-1,-1,696,-1,0,0,-1,515
0,-1,110,-1,-1,696,-1,0,0,-1,516
0,-1,110,302,317,697,325,0,0,-1,516
0,-1,110,-1,-1,698,-1,0,0,-1,517
0,22,110,-1,-1,699,-1,0,0,-1,517
0,-1,110,-1,-1,700,-1,0,0,-1,517
0,-1,110,-1,-1,700,-1,0,0,-1,517
0,-1,110,-1,-1,700,-1,0,0,-1,517
0,-1,111,-1,-1,701,-1,0,0,-1,517
0,-1,112,-1,-1,702,-1,0,0,-1,517
0,-1,112,303,318,702,326,0,0,-1,517
0,-1,112,-1,-1,702,-1,0,0,-1,517
0,-1,112,304,319,703,327,0,0,-1,518
0,-1,112,-1,-1,704,-1,0,0,-1,519
0,-1,112,-1,-1,705,-1,0,0,-1,519
0,-1,112,305,320,706,328,0,0,-1,519
0,-1,112,-1,-1,706,-1,0,0,-1,519
0,-1,112,-1,-1,707,-1,0,0,-1,519
0,-1,112,-1,-1,708,-1,0,0,-1,519
0,-1,112,-1,-1,709,-1,0,0,-1,519
0,-1,112,-1,-1,709,-1,0,0,-1,519
0,-1,112,306,321,709,329,0,0,-1,520
0,-1,112,-1,-1,709,-1,0,0,-1,521
0,-1,112,307,322,710,-1,0,0,-1,522
0,-1,112,-1,-1,711,-1,0,0,-1,523
0,-1,112,-1,-1,712,-1,0,0,-1,523
0,-1,112,-1,-1,712,-1,0,0,-1,523
0,-1,112,-1,-1,712,-1,0,0,-1,524
0,-1,112,308,323,713,-1,0,0,-1,524
0,-1,112,-1,-1,713,-1,0,0,-1,525
0,-1,112,-1,-1,714,-1,0,0,-1,525
0,-1,112,-1,-1,714,-1,0,0,-1,525
0,-1,112,-1,-1,715,-1,0,0,-1,525
0,-1,112,-1,-1,716,-1,0,0,-1,525
0,-1,112,-1,-1,717,-1,0,0,-1,525
0,-1,112,-1,-1,718,-1,0,0,-1,525
0,-1,112,-1,-1,719,-1,0,0,-1,525
0,-1,112,-1,-1,720,-1,0,0,-1,525
0,-1,112,309,324,720,330,0,0,-1,525
0,-1,112,-1,-1,721,-1,0,0,-1,526
0,-1,112,310,325,721,331,0,0,-1,527
0,-1,112,311,326,721,-1,0,0,-1,528
0,-1,112,-1,-1,721,-1,0,0,-1,529
0,-1,112,-1,-1,721,-1,0,0,-1,530
0,-1,112,312,327,721,332,0,0,-1,530
0,-1,112,-1,-1,722,-1,0,0,-1,531
0,-1,112,-1,-1,723,-1,0,0,-1,532
0,-1,112,-1,-1,724,-1,0,0,-1,533
0,-1,112,-1,-1,725,-1,0,0,-1,534
0,-1,113,313,328,725,333,0,0,-1,534
0,-1,114,314,329,725,334,0,0,-1,534
0,23,114,315,330,726,-1,0,0,-1,535
0,-1,114,-1,-1,726,-1,0,0,-1,535
0,-1,114,316,331,727,335,0,0,-1,535
0,-1,114,-1,-1,727,-1,0,0,-1,536
0,-1,114,317,332,727,336,0,0,-1,537
0,-1,114,318,333,727,337,0,0,-1,537
0,-1,114,-1,-1,727,-1,0,0,-1,537
0,-1,114,-1,-1,728,-1,0,0,-1,537
0,-1,114,-1,-1,729,-1,0,0,-1,538
0,-1,114,-1,-1,730,-1,0,0,-1,539
0,-1,114,-1,-1,731,-1,0,0,-1,540
0,-1,114,-1,-1,732,-1,0,0,-1,541
0,-1,114,-1,-1,733,-1,0,0,-1,541
0,-1,114,319,333,733,338,0,0,-1,541
0,-1,114,-1,-1,733,-1,0,0,-1,542
0,-1,114,-1,-1,734,-1,0,0,-1,542
0,-1,114,-1,-1,735,-1,0,0,-1,543
0,-1,114,-1,-1,735,-1,0,0,-1,543
0,-1,114,320,334,735,339,0,0,-1,543
0,-1,114,-1,-1,736,-1,0,0,-1,543
0,-1,114,-1,-1,737,-1,0,0,-1,544
0,-1,114,-1,-1,738,-1,0,0,-1,545
0,-1,114,321,335,739,340,0,0,-1,545
0,-1,114,-1,-1,739,-1,0,0,-1,546
0,-1,114,-1,-1,740,-1,0,0,-1,546
0,-1,114,-1,-1,741,-1,0,0,-1,546
0,-1,114,-1,-1,741,-1,0,0,-1,547
0,-1,114,-1,-1,741,-1,0,0,-1,547
0,-1,114,-1,-1,741,-1,0,0,-1,547
0,-1,115,322,336,742,341,0,0,-1,547
0,-1,116,-1,-1,742,-1,0,0,-1,547
0,-1,117,323,337,743,342,0,0,-1,548
0,-1,118,-1,-1,743,-1,0,0,-1,549
0,-1,118,324,338,743,343,0,0,-1,549
0,-1,118,-1,-1,744,-1,0,0,-1,549
0,-1,118,325,339,745,344,0,0,-1,549
0,-1,118,-1,-1,745,-1,0,0,-1,550
0,-1,118,-1,-1,746,-1,0,0,-1,551
0,-1,118,326,340,747,345,0,0,-1,552
0,-1,118,327,341,748,346,0,0,-1,552
0,-1,118,327,342,749,347,0,0,-1,553
0,24,118,-1,-1,750,-1,0,0,-1,553
0,-1,119,-1,-1,750,-1,0,0,-1,553
0,-1,120,-1,-1,751,-1,0,0,-1,553
0,-1,120,-1,-1,751,-1,0,0,-1,553
0,-1,120,-1,-1,751,-1,0,0,-1,553
0,-1,120,-1,-1,751,-1,0,0,-1,553
0,-1,120,328,343,752,348,0,0,-1,553
0,25,120,328,-1,753,-1,0,0,-1,554
0,-1,120,-1,-1,754,-1,0,0,-1,555
0,-1,120,-1,-1,755,-1,0,0,-1,555
0,-1,120,-1,-1,755,-1,0,0,-1,555
0,-1,120,329,344,756,349,0,0,-1,555
0,-1,120,-1,-1,756,-1,0,0,-1,556
0,26,120,-1,-1,-1,-1,0,0,-1,557
0,-1,120,-1,-1,757,-1,0,0,-1,557
0,-1,120,-1,-1,758,-1,0,0,-1,557
0,-1,120,-1,-1,759,-1,0,0,-1,557
0,-1,120,-1,-1,760,-1,0,0,-1,558
0,-1,120,-1,-1,761,-1,0,0,-1,559
0,-1,120,330,345,762,350,0,0,-1,559
0,-1,120,331,346,762,351,0,0,-1,560
0,-1,120,-1,-1,762,-1,0,0,-1,561
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,332,347,762,352,0,0,-1,562
0,-1,120,333,348,762,353,0,0,-1,562
0,-1,120,-1,-1,762,-1,0,0,-1,562
0,-1,120,-1,-1,763,-1,0,0,-1,563
0,-1,120,-1,-1,764,-1,0,0,-1,564
0,-1,120,334,349,765,354,0,0,-1,564
0,-1,120,335,350,765,355,0,0,-1,564
0,-1,120,-1,-1,766,-1,0,0,-1,564
0,-1,120,-1,-1,767,-1,0,0,-1,564
0,-1,120,336,351,767,356,0,0,-1,564
0,-1,120,-1,-1,768,-1,0,0,-1,564
0,-1,120,-1,-1,769,-1,0,0,-1,564
0,-1,120,-1,-1,769,-1,0,0,-1,564
0,-1,120,-1,-1,769,-1,0,0,-1,564
0,-1,120,-1,-1,769,-1,0,0,-1,565
0,-1,120,-1,-1,770,-1,0,0,-1,566
0,-1,120,337,352,771,357,0,0,-1,566
0,-1,120,-1,-1,771,-1,0,0,-1,566
0,-1,120,-1,-1,771,-1,0,0,-1,567
0,-1,120,-1,-1,771,-1,0,0,-1,568
0,-1,120,337,353,771,358,0,0,-1,568
0,-1,120,-1,-1,771,-1,0,0,-1,569
0,-1,120,-1,-1,771,-1,0,0,-1,570
0,-1,120,-1,-1,772,-1,0,0,-1,571
0,-1,120,-1,-1,773,-1,0,0,-1,572
0,-1,120,-1,-1,773,-1,0,0,-1,572
0,-1,120,-1,-1,774,-1,0,0,-1,572
0,-1,120,337,354,775,359,0,0,-1,572
0,-1,120,-1,-1,775,-1,0,0,-1,572
0,-1,120,-1,-1,775,-1,0,0,-1,572
0,-1,120,338,355,775,360,0,0,-1,572
0,-1,120,-1,-1,775,-1,0,0,-1,572
0,-1,120,339,356,775,361,0,0,-1,572
0,-1,120,-1,-1,775,-1,0,0,-1,572
0,-1,120,-1,-1,775,-1,0,0,-1,573
0,-1,120,-1,-1,775,-1,0,0,-1,574
0,-1,120,-1,-1,776,-1,0,0,-1,574
0,-1,120,-1,-1,777,-1,0,0,-1,575
0,-1,120,340,357,777,362,0,0,-1,576
0,-1,120,-1,-1,777,-1,0,0,-1,576
0,-1,121,341,358,777,362,0,0,-1,576
0,-1,122,-1,-1,777,-1,0,0,-1,576
0,-1,123,342,359,777,363,0,0,-1,576
0,-1,124,-1,-1,777,-1,0,0,-1,576
0,-1,124,343,359,777,364,0,0,-1,576
0,-1,124,-1,-1,778,-1,0,0,-1,576
0,-1,124,-1,-1,779,-1,0,0,-1,577
0,-1,124,-1,-1,780,-1,0,0,-1,578
0,-1,124,344,360,781,365,0,0,-1,578
0,-1,124,344,361,782,366,0,0,-1,578
0,-1,124,345,362,783,367,0,0,-1,578
0,-1,124,-1,-1,784,-1,0,0,-1,578
0,-1,124,345,363,784,368,0,0,-1,578
0,-1,124,-1,-1,785,-1,0,0,-1,578
0,-1,125,346,364,786,369,0,0,-1,578
0,-1,126,-1,-1,786,-1,0,0,-1,579
0,-1,126,-1,-1,787,-1,0,0,-1,580
0,-1,126,-1,-1,788,-1,0,0,-1,580
0,-1,126,-1,-1,789,-1,0,0,-1,580
0,-1,126,-1,-1,790,-1,0,0,-1,581
0,-1,126,-1,-1,790,-1,0,0,-1,581
0,-1,126,-1,-1,791,-1,0,0,-1,582
0,-1,126,-1,-1,792,-1,0,0,-1,582
0,-1,126,-1,-1,792,-1,0,0,-1,582
0,-1,126,-1,-1,792,-1,0,0,-1,582
0,-1,126,347,365,792,370,0,0,-1,582
0,-1,126,348,366,792,371,0,0,-1,582
0,-1,126,-1,-1,792,-1,0,0,-1,582
0,-1,126,-1,-1,793,-1,0,0,-1,582
0,-1,126,349,367,794,-1,0,0,-1,583
0,-1,126,350,368,794,372,0,0,-1,584
0,-1,126,-1,-1,794,-1,0,0,-1,584
0,-1,126,-1,-1,795,-1,0,0,-1,584
0,-1,126,-1,-1,795,-1,0,0,-1,584
0,-1,126,-1,-1,796,-1,0,0,-1,585
0,-1,126,351,369,797,373,0,0,-1,586
0,-1,126,-1,-1,797,-1,0,0,-1,586
0,-1,126,-1,-1,798,-1,0,0,-1,586
0,-1,126,-1,-1,799,-1,0,0,-1,586
0,-1,126,-1,-1,799,-1,0,0,-1,587
0,-1,126,351,370,799,374,0,0,-1,588
0,-1,126,-1,-1,800,-1,0,0,-1,589
0,-1,127,352,371,801,375,0,0,-1,590
0,-1,128,353,372,801,376,0,0,-1,591
0,-1,128,-1,-1,802,-1,0,0,-1,591
0,-1,128,-1,-1,803,-1,0,0,-1,591
0,-1,129,354,373,803,377,0,0,-1,592
0,-1,130,-1,-1,803,-1,0,0,-1,593
0,-1,130,-1,-1,803,-1,0,0,-1,594
0,-1,130,-1,-1,803,-1,0,0,-1,594
0,-1,130,354,374,803,378,0,0,-1,594
0,-1,130,-1,-1,803,-1,0,0,-1,594
0,-1,130,-1,-1,803,-1,0,0,-1,594
0,-1,130,-1,-1,804,-1,0,0,-1,595
0,-1,130,-1,-1,805,-1,0,0,-1,596
0,-1,130,-1,-1,806,-1,0,0,-1,596
0,-1,130,-1,-1,807,-1,0,0,-1,596
0,-1,130,-1,-1,808,-1,0,0,-1,596
0,-1,130,-1,-1,809,-1,0,0,-1,596
0,-1,130,-1,-1,810,-1,0,0,-1,596
0,-1,130,-1,-1,811,-1,0,0,-1,596
0,-1,130,-1,-1,812,-1,0,0,-1,596
0,-1,130,-1,-1,812,-1,0,0,-1,597
0,-1,130,-1,-1,812,-1,0,0,-1,598
0,-1,130,-1,-1,813,-1,0,0,-1,598
0,-1,130,-1,-1,814,-1,0,0,-1,598
0,-1,130,-1,-1,814,-1,0,0,-1,598
0,-1,130,-1,-1,814,-1,0,0,-1,599
0,-1,130,-1,-1,814,-1,0,0,-1,600
0,-1,130,-1,-1,814,-1,0,0,-1,600
0,-1,130,-1,-1,815,-1,0,0,-1,600
0,-1,130,354,-1,816,-1,0,0,-1,601
0,-1,130,355,375,817,379,0,0,-1,601
0,-1,130,-1,-1,818,-1,0,0,-1,602
0,-1,130,-1,-1,818,-1,0,0,-1,603
0,-1,130,-1,-1,819,-1,0,0,-1,603
0,-1,130,-1,-1,820,-1,0,0,-1,603
0,-1,130,356,376,821,380,0,0,-1,603
0,-1,130,-1,-1,821,-1,0,0,-1,603
0,-1,130,-1,-1,821,-1,0,0,-1,603
0,-1,130,-1,-1,821,-1,0,0,-1,604
0,-1,130,357,377,821,381,0,0,-1,604
0,-1,130,358,378,821,382,0,0,-1,604
0,-1,130,-1,-1,822,-1,0,0,-1,605
0,-1,130,359,379,823,383,0,0,-1,605
0,-1,130,-1,-1,823,-1,0,0,-1,605
0,-1,130,360,380,823,384,0,0,-1,605
0,-1,130,-1,-1,824,-1,0,0,-1,605
0,-1,130,-1,-1,825,-1,0,0,-1,605
0,-1,130,-1,-1,826,-1,0,0,-1,605
0,-1,130,-1,-1,827,-1,0,0,-1,605
0,-1,130,-1,-1,828,-1,0,0,-1,605
0,-1,130,-1,-1,829,-1,0,0,-1,605
0,-1,130,-1,-1,830,-1,0,0,-1,605
0,-1,130,-1,-1,830,-1,0,0,-1,605
0,-1,130,-1,-1,831,-1,0,0,-1,605
0,-1,130,-1,-1,832,-1,0,0,-1,605
0,-1,130,-1,-1,833,-1,0,0,-1,605
0,-1,130,-1,-1,833,-1,0,0,-1,605
0,-1,130,-1,-1,834,-1,0,0,-1,605
0,-1,130,-1,-1,834,-1,0,0,-1,605
0,-1,130,-1,-1,835,-1,0,0,-1,606
