name,recipeinstructions,author,recipeingredient,recipeyield,preptime,keywords,aggregaterating,nutrition,inlanguage,yield
7053,-1,1,-1,2149,3049,467,-1,-1,1,2134
7054,-1,1,-1,-1,3050,-1,-1,-1,1,-1
7055,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7056,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7057,-1,1,-1,-1,3051,-1,-1,-1,1,-1
7058,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7059,-1,1,-1,2150,3052,-1,-1,-1,1,2135
7060,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7061,-1,1,37,-1,-1,-1,-1,-1,1,-1
7062,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7063,-1,1,-1,-1,3053,-1,-1,-1,1,-1
7064,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7065,-1,1,-1,2151,3054,-1,-1,-1,1,2136
7066,-1,1,-1,2151,-1,-1,-1,-1,1,2136
7067,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7068,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7069,-1,1,-1,2152,-1,-1,-1,-1,1,2137
7070,-1,1,-1,2153,3054,-1,-1,-1,1,2138
7071,-1,1,-1,2154,3055,-1,-1,-1,1,2139
7072,-1,1,-1,2155,3055,468,-1,-1,1,2140
7073,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7074,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7075,-1,1,-1,2156,3056,-1,-1,-1,1,2141
7076,-1,1,-1,-1,3057,-1,-1,-1,1,-1
7077,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7078,-1,1,-1,2156,3058,-1,-1,-1,1,2141
7079,-1,1,-1,-1,3059,-1,-1,-1,1,-1
7080,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7081,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7082,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7083,-1,1,-1,2157,3060,-1,-1,-1,1,2142
7084,-1,1,-1,2158,3061,-1,-1,-1,1,2143
7085,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7086,-1,1,-1,2158,-1,-1,-1,-1,1,2143
7087,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7088,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7089,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7090,-1,1,-1,2159,3062,-1,-1,-1,1,2144
7091,-1,1,-1,2160,3062,-1,-1,-1,1,2145
7092,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7093,-1,1,-1,-1,-1,469,-1,-1,1,-1
7094,-1,1,-1,2161,3063,-1,-1,-1,1,2146
7095,-1,1,-1,2162,3064,-1,-1,-1,1,2147
7096,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7097,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7098,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7099,-1,1,-1,2163,3065,-1,-1,-1,1,2148
7100,-1,1,-1,-1,3065,-1,-1,-1,1,-1
7101,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7102,-1,1,-1,2164,3066,-1,-1,-1,1,2149
7103,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7104,-1,1,-1,2164,3067,470,-1,-1,1,2149
7105,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7106,-1,1,-1,2165,3068,-1,-1,-1,1,2150
7107,-1,1,-1,-1,3069,-1,-1,-1,1,-1
7108,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7109,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7110,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7111,-1,1,-1,2165,3070,-1,-1,-1,1,2150
7112,-1,1,-1,-1,3071,-1,-1,-1,1,-1
7113,-1,1,-1,-1,3072,-1,-1,-1,1,-1
7114,-1,1,-1,2166,3073,-1,-1,-1,1,2151
7115,-1,1,-1,-1,3074,-1,-1,-1,1,-1
7116,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7117,-1,1,-1,-1,3075,-1,-1,-1,1,-1
7118,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7119,-1,1,38,-1,3076,-1,-1,-1,1,-1
7120,-1,1,-1,2167,3076,-1,-1,-1,1,2152
7121,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7122,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7123,-1,1,-1,2168,3076,-1,-1,-1,1,2153
7124,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7125,-1,1,-1,-1,-1,471,-1,-1,1,-1
7126,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7127,-1,1,-1,2168,3077,-1,-1,-1,1,2153
7128,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7129,-1,1,-1,-1,3077,-1,-1,-1,1,-1
7130,-1,1,-1,2169,3078,-1,-1,-1,1,2154
7131,-1,1,-1,-1,3079,-1,-1,-1,1,-1
7132,-1,1,-1,-1,3080,472,-1,-1,1,-1
7133,-1,1,-1,-1,3081,-1,-1,-1,1,-1
7134,-1,1,-1,2170,3082,473,-1,-1,1,2155
7135,-1,1,-1,2171,3083,-1,-1,-1,1,2156
7136,-1,1,-1,-1,3084,-1,-1,-1,1,-1
7137,-1,1,-1,-1,3085,-1,-1,-1,1,-1
7138,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7139,-1,1,-1,2171,3086,-1,-1,-1,1,2156
7140,-1,1,-1,2171,3087,-1,-1,-1,1,2156
7141,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7142,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7143,-1,1,-1,2172,-1,-1,-1,-1,1,2157
7144,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7145,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7146,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7147,-1,1,-1,2173,3088,-1,-1,-1,1,2158
7148,-1,1,-1,2174,3089,-1,-1,-1,1,2159
7149,-1,1,-1,2174,3090,-1,-1,-1,1,2159
7150,-1,1,-1,-1,3091,-1,-1,-1,1,-1
7151,-1,1,-1,2175,3091,-1,-1,-1,1,2160
7152,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7153,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7154,-1,1,-1,2176,3092,-1,-1,-1,1,2161
7155,-1,1,-1,-1,3093,-1,-1,-1,1,-1
7156,-1,1,-1,-1,3094,-1,-1,-1,1,-1
7157,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7158,-1,-1,-1,2176,3095,474,-1,-1,-1,-1
7159,-1,1,-1,2177,3096,-1,-1,-1,1,2162
7160,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7161,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7162,-1,1,-1,2178,3097,-1,-1,-1,1,2163
7163,-1,1,-1,2179,3098,-1,-1,-1,1,2164
7164,-1,1,-1,2180,-1,-1,-1,-1,1,2165
7165,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7166,-1,1,-1,2180,3099,-1,-1,-1,1,2165
7167,-1,1,-1,2181,3100,-1,-1,-1,1,2166
7168,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7169,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7170,-1,1,-1,-1,3101,-1,-1,-1,1,-1
7171,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7172,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7173,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7174,-1,1,-1,-1,3102,-1,-1,-1,1,-1
7175,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7176,-1,1,-1,2182,3103,-1,-1,-1,1,2167
7177,-1,1,-1,2183,3104,-1,-1,-1,1,2168
7178,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7179,-1,1,-1,2184,3105,-1,-1,-1,1,2169
7180,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7181,-1,1,-1,-1,3106,-1,-1,-1,1,-1
7182,-1,1,-1,2184,3107,475,-1,-1,1,2169
7183,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7184,-1,1,-1,2185,3108,-1,-1,-1,1,2170
7185,-1,1,-1,2186,3109,-1,-1,-1,1,2171
7186,-1,1,-1,2187,-1,-1,-1,-1,1,2172
7187,-1,1,-1,2188,-1,-1,-1,-1,1,2173
7188,-1,1,-1,-1,3109,-1,-1,-1,1,-1
7189,-1,1,-1,2189,-1,-1,-1,-1,1,2174
7190,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7191,-1,1,-1,2190,3109,-1,-1,-1,1,2175
7192,-1,1,-1,2190,3110,-1,-1,-1,1,2175
7193,-1,1,-1,2191,3111,-1,-1,-1,1,2176
7194,-1,1,-1,2192,3112,-1,-1,-1,1,2177
7195,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7196,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7197,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7198,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7199,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7200,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7201,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7202,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7203,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7204,-1,1,-1,2192,3113,-1,-1,-1,1,2177
7205,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7206,-1,1,-1,2192,-1,-1,-1,-1,1,2177
7207,-1,1,-1,-1,3114,-1,-1,-1,1,-1
7208,-1,1,-1,2192,3115,-1,-1,-1,1,2177
7209,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7210,-1,1,-1,2192,3116,-1,-1,-1,1,2177
7211,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7212,-1,1,-1,2193,3117,-1,-1,-1,1,2178
7213,-1,1,-1,-1,3118,-1,-1,-1,1,-1
7214,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7215,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7216,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7217,-1,1,-1,2194,3119,-1,-1,-1,1,2179
7218,-1,1,-1,-1,3120,476,-1,-1,1,-1
7219,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7220,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7221,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7222,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7223,-1,1,-1,2195,3121,477,-1,-1,1,2180
7224,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7225,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7226,-1,1,-1,-1,3122,-1,-1,-1,1,-1
7227,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7228,-1,1,-1,-1,3123,-1,-1,-1,1,-1
7229,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7230,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7231,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7232,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7233,-1,1,-1,2196,3124,-1,-1,-1,1,2181
7234,-1,1,-1,2196,3125,-1,-1,-1,1,2181
7235,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7236,-1,1,-1,2197,3126,-1,-1,-1,1,2182
7237,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7238,-1,1,-1,-1,3127,-1,-1,-1,1,-1
7239,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7240,-1,1,-1,2198,3128,478,-1,-1,1,2183
7241,-1,1,-1,2199,3129,-1,-1,-1,1,2184
7242,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7243,-1,1,-1,-1,3130,-1,-1,-1,1,-1
7244,-1,1,-1,-1,-1,479,-1,-1,1,-1
7245,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7246,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7247,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7248,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7249,-1,1,-1,2200,3131,-1,-1,-1,1,2185
7250,-1,1,-1,-1,3132,480,-1,-1,1,-1
7251,-1,1,-1,2201,3133,-1,-1,-1,1,2186
7252,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7253,-1,1,-1,2201,3134,481,-1,-1,1,2186
7254,-1,1,-1,-1,3134,-1,-1,-1,1,-1
7255,-1,1,-1,-1,3135,-1,-1,-1,1,-1
7256,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7257,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7258,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7259,-1,1,-1,2202,3136,-1,-1,-1,1,2187
7260,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7261,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7262,-1,1,-1,2203,3137,-1,-1,-1,1,2188
7263,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7264,-1,1,-1,2204,3138,-1,-1,-1,1,2189
7265,-1,1,-1,-1,3139,-1,-1,-1,1,-1
7266,-1,1,-1,2204,3140,-1,-1,-1,1,2189
7267,-1,1,-1,2204,3141,-1,-1,-1,1,2189
7268,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7269,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7270,-1,1,-1,2205,3142,-1,-1,-1,1,2190
7271,-1,1,-1,2206,-1,-1,-1,-1,1,2191
7272,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7273,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7274,-1,1,-1,2207,3143,-1,-1,-1,1,2192
7275,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7276,-1,1,-1,-1,3143,-1,-1,-1,1,-1
7277,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7278,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7279,-1,1,-1,2207,3144,-1,-1,-1,1,2192
7280,-1,1,-1,-1,3145,-1,-1,-1,1,-1
7281,-1,1,-1,-1,-1,482,-1,-1,1,-1
7282,-1,1,-1,-1,3146,483,-1,-1,1,-1
7283,-1,1,-1,-1,3147,-1,-1,-1,1,-1
7284,-1,1,-1,-1,3148,-1,-1,-1,1,-1
7285,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7286,-1,1,-1,-1,3149,-1,-1,-1,1,-1
7287,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7288,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7289,-1,1,-1,-1,3150,-1,-1,-1,1,-1
7290,-1,1,-1,2208,3151,-1,-1,-1,1,2193
7291,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7292,-1,1,-1,-1,3152,-1,-1,-1,1,-1
7293,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7294,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7295,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7296,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7297,-1,1,-1,2209,3152,484,-1,-1,1,2194
7298,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7299,-1,1,-1,2210,-1,-1,-1,-1,1,2195
7300,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7301,-1,1,-1,-1,3153,-1,-1,-1,1,-1
7302,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7303,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7304,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7305,-1,1,-1,2211,3154,-1,-1,-1,1,2196
7306,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7307,-1,1,-1,2212,-1,485,-1,-1,1,2197
7308,-1,1,-1,-1,3155,-1,-1,-1,1,-1
7309,-1,1,-1,2213,3156,-1,-1,-1,1,2198
7310,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7311,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7312,-1,1,-1,2214,3157,-1,-1,-1,1,2199
7313,-1,1,-1,2215,3158,-1,-1,-1,1,2200
7314,-1,1,-1,2216,3159,-1,-1,-1,1,2201
7315,-1,1,-1,2217,3160,-1,-1,-1,1,2202
7316,-1,1,-1,-1,3161,-1,-1,-1,1,-1
7317,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7318,-1,1,-1,-1,3162,-1,-1,-1,1,-1
7319,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7320,-1,1,-1,2218,3163,-1,-1,-1,1,2203
7321,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7322,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7323,-1,1,-1,2219,3164,-1,-1,-1,1,2204
7324,-1,1,-1,2220,3165,-1,-1,-1,1,2205
7325,-1,1,-1,2220,3166,-1,-1,-1,1,2205
7326,-1,1,-1,2221,3167,-1,-1,-1,1,2206
7327,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7328,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7329,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7330,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7331,-1,1,-1,2222,-1,-1,-1,-1,1,2207
7332,-1,1,-1,2222,3168,-1,-1,-1,1,2207
7333,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7334,-1,1,-1,-1,-1,486,-1,-1,1,-1
7335,-1,1,-1,-1,3169,-1,-1,-1,1,-1
7336,-1,1,-1,2223,3170,-1,-1,-1,1,2208
7337,-1,1,-1,2224,-1,487,-1,-1,1,2209
7338,-1,1,-1,2225,3171,-1,-1,-1,1,2210
7339,-1,1,-1,2226,3172,-1,-1,-1,1,2211
7340,-1,1,-1,2226,3173,488,-1,-1,1,2211
7341,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7342,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7343,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7344,-1,1,-1,-1,3173,-1,-1,-1,1,-1
7345,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7346,-1,1,-1,2226,3174,-1,-1,-1,1,2211
7347,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7348,-1,1,-1,-1,3175,-1,-1,-1,1,-1
7349,-1,1,-1,-1,3175,-1,-1,-1,1,-1
7350,-1,1,-1,2227,3176,-1,-1,-1,1,2212
7351,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7352,-1,1,-1,2227,3177,-1,-1,-1,1,2212
7353,-1,1,-1,2227,3178,-1,-1,-1,1,2212
7354,-1,1,-1,2227,3179,-1,-1,-1,1,2212
7355,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7356,-1,1,-1,2228,3180,-1,-1,-1,1,2213
7357,-1,1,-1,-1,-1,489,-1,-1,1,-1
7358,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7359,-1,1,-1,-1,-1,490,-1,-1,1,-1
7360,-1,1,-1,-1,3181,-1,-1,-1,1,-1
7361,-1,1,-1,-1,3182,-1,-1,-1,1,-1
7362,-1,1,-1,-1,-1,491,-1,-1,1,-1
7363,-1,1,-1,2229,3183,-1,-1,-1,1,2214
7364,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7365,-1,1,-1,2230,3184,-1,-1,-1,1,2215
7366,-1,1,-1,2231,3185,-1,-1,-1,1,2216
7367,-1,1,-1,2232,3185,-1,-1,-1,1,2217
7368,-1,1,-1,2232,3186,-1,-1,-1,1,2217
7369,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7370,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7371,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7372,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7373,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7374,-1,1,-1,2232,3187,-1,-1,-1,1,2217
7375,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7376,-1,1,-1,2232,3188,-1,-1,-1,1,2217
7377,-1,1,-1,2233,3189,-1,-1,-1,1,2218
7378,-1,1,-1,-1,3189,-1,-1,-1,1,-1
7379,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7380,-1,1,-1,-1,3190,-1,-1,-1,1,-1
7381,-1,1,-1,2234,3191,-1,-1,-1,1,2219
7382,-1,1,-1,2234,3192,492,-1,-1,1,2219
7383,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7384,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7385,-1,1,-1,-1,3193,-1,-1,-1,1,-1
7386,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7387,-1,1,-1,2234,-1,-1,-1,-1,1,2219
7388,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7389,-1,1,-1,2234,3194,-1,-1,-1,1,2219
7390,-1,1,-1,2234,3195,-1,-1,-1,1,2219
7391,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7392,-1,1,-1,2235,3196,-1,-1,-1,1,2220
7393,-1,1,-1,2236,3197,-1,-1,-1,1,2221
7394,-1,1,-1,2236,3198,-1,-1,-1,1,2221
7395,-1,1,-1,2236,3199,-1,-1,-1,1,2221
7396,-1,1,-1,-1,3200,-1,-1,-1,1,-1
7397,-1,1,-1,2236,3201,-1,-1,-1,1,2221
7398,-1,1,-1,-1,3202,-1,-1,-1,1,-1
7399,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7400,-1,1,-1,-1,3203,-1,-1,-1,1,-1
7401,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7402,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7403,-1,1,-1,2236,3203,-1,-1,-1,1,2221
7404,-1,1,-1,2236,-1,-1,-1,-1,1,2221
7405,-1,1,-1,2237,3204,-1,-1,-1,1,2222
7406,-1,1,-1,-1,3205,-1,-1,-1,1,-1
7407,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7408,-1,1,-1,2238,3206,-1,-1,-1,1,2223
7409,-1,1,-1,2239,3207,-1,-1,-1,1,2224
7410,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7411,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7412,-1,1,-1,-1,3208,-1,-1,-1,1,-1
7413,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7414,-1,1,-1,2240,3209,-1,-1,-1,1,2225
7415,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7416,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7417,-1,1,-1,2240,3210,493,-1,-1,1,2225
7418,-1,1,-1,-1,3211,-1,-1,-1,1,-1
7419,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7420,-1,1,-1,-1,3212,-1,-1,-1,1,-1
7421,-1,1,-1,2241,3213,-1,-1,-1,1,2226
7422,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7423,-1,1,-1,-1,3214,-1,-1,-1,1,-1
7424,-1,1,-1,2241,3214,-1,-1,-1,1,2226
7425,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7426,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7427,-1,1,-1,2241,3215,-1,-1,-1,1,2226
7428,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7429,-1,1,-1,-1,3215,-1,-1,-1,1,-1
7430,-1,1,-1,2241,3215,-1,-1,-1,1,2226
7431,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7432,-1,1,-1,2241,3216,-1,-1,-1,1,2226
7433,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7434,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7435,-1,1,-1,2241,3217,-1,-1,-1,1,2226
7436,-1,1,-1,2242,3218,-1,-1,-1,1,2227
7437,-1,1,-1,2243,3219,-1,-1,-1,1,2228
7438,-1,1,-1,2244,3220,-1,-1,-1,1,2229
7439,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7440,-1,1,-1,-1,3221,-1,-1,-1,1,-1
7441,-1,1,-1,-1,3222,-1,-1,-1,1,-1
7442,-1,1,-1,2244,3223,-1,-1,-1,1,2229
7443,-1,1,-1,2245,3224,-1,-1,-1,1,2230
7444,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7445,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7446,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7447,-1,1,-1,2246,3225,-1,-1,-1,1,2231
7448,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7449,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7450,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7451,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7452,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7453,-1,1,-1,2247,3226,-1,-1,-1,1,2232
7454,-1,1,-1,2248,3227,-1,-1,-1,1,2233
7455,-1,1,-1,2248,3228,494,-1,-1,1,2233
7456,-1,1,-1,-1,3229,-1,-1,-1,1,-1
7457,-1,1,-1,-1,3230,-1,-1,-1,1,-1
7458,-1,1,-1,2249,3231,-1,-1,-1,1,2234
7459,-1,1,-1,2250,3232,-1,-1,-1,1,2235
7460,-1,1,-1,2251,3233,-1,-1,-1,1,2236
7461,-1,1,-1,2252,-1,-1,-1,-1,1,2237
7462,-1,1,-1,2253,3234,-1,-1,-1,1,2238
7463,-1,1,-1,2254,3235,-1,-1,-1,1,2239
7464,-1,1,-1,2255,-1,-1,-1,-1,1,2240
7465,-1,1,-1,2256,3236,-1,-1,-1,1,2241
7466,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7467,-1,1,-1,2257,-1,-1,-1,-1,1,2242
7468,-1,1,-1,2258,3237,-1,-1,-1,1,2243
7469,-1,1,-1,2258,3238,-1,-1,-1,1,2243
7470,-1,1,-1,2259,3239,-1,-1,-1,1,2244
7471,-1,1,-1,2259,3240,-1,-1,-1,1,2244
7472,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7473,-1,1,-1,-1,3241,-1,-1,-1,1,-1
7474,-1,1,-1,2260,3242,-1,-1,-1,1,2245
7475,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7476,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7477,-1,1,-1,2261,3243,-1,-1,-1,1,2246
7478,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7479,-1,1,-1,-1,3244,-1,-1,-1,1,-1
7480,-1,1,-1,2261,3245,-1,-1,-1,1,2246
7481,-1,1,-1,2262,3246,-1,-1,-1,1,2247
7482,-1,1,-1,2263,3247,-1,-1,-1,1,2248
7483,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7484,-1,1,-1,2264,3248,-1,-1,-1,1,2249
7485,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7486,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7487,-1,1,-1,2265,-1,-1,-1,-1,1,2250
7488,-1,1,-1,-1,3249,-1,-1,-1,1,-1
7489,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7490,-1,1,-1,-1,3250,-1,-1,-1,1,-1
7491,-1,1,-1,2266,3251,-1,-1,-1,1,2251
7492,-1,1,-1,2267,3252,-1,-1,-1,1,2252
7493,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7494,-1,1,-1,2268,3253,-1,-1,-1,1,2253
7495,-1,1,-1,-1,3254,-1,-1,-1,1,-1
7496,-1,1,-1,-1,3255,-1,-1,-1,1,-1
7497,-1,1,-1,-1,3256,-1,-1,-1,1,-1
7498,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7499,-1,1,39,-1,3257,-1,-1,-1,1,-1
7500,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7501,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7502,-1,1,-1,-1,-1,-1,-1,-1,1,-1
