recipeinstructions,author,recipeingredient,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,video,cookingmethod,mainentity,position,reviews
-1,-1,-1,28927,14217,36242,-1,-1,-1,-1,-1,2426,36722,-1
-1,-1,-1,28928,14217,36243,-1,-1,-1,-1,-1,2426,36723,-1
-1,-1,-1,28929,14217,36244,-1,-1,-1,-1,-1,2426,36724,-1
-1,-1,-1,28930,14217,36245,-1,-1,-1,-1,11903,2426,36725,-1
-1,-1,-1,28931,14217,36245,-1,-1,-1,-1,11903,2426,36726,-1
-1,-1,-1,28931,14218,36246,-1,-1,-1,-1,11904,2426,-1,-1
-1,-1,-1,28932,14218,36247,-1,-1,-1,-1,-1,2426,36727,-1
-1,-1,-1,28933,14219,36248,7905,-1,-1,-1,-1,2426,36727,-1
-1,-1,-1,28934,14219,36249,-1,-1,-1,-1,-1,2426,36728,-1
-1,-1,-1,28935,14219,36250,-1,-1,-1,-1,-1,2426,36729,-1
-1,-1,-1,28935,14220,36251,-1,-1,-1,-1,11905,2426,36730,-1
-1,-1,-1,28936,14221,36251,-1,-1,-1,-1,-1,2426,36731,-1
-1,-1,-1,28937,14222,36252,7906,-1,-1,-1,11905,2426,36732,-1
-1,-1,-1,28937,-1,36253,-1,-1,-1,-1,11906,2426,36733,-1
-1,-1,-1,28938,14223,36254,7907,-1,-1,-1,11907,2426,36734,-1
-1,-1,-1,28939,14224,36255,-1,-1,-1,-1,-1,2426,36735,-1
-1,-1,-1,28940,-1,36256,-1,-1,-1,-1,11908,2426,36736,-1
-1,-1,-1,28941,14224,36257,7908,-1,-1,-1,-1,2426,36737,-1
-1,-1,-1,28942,14225,36258,-1,-1,-1,-1,-1,2426,36738,-1
-1,-1,-1,28943,14225,36259,7909,-1,-1,-1,11908,2426,36739,-1
-1,-1,-1,28944,14225,36260,-1,-1,-1,-1,11909,2426,36740,-1
-1,-1,-1,28945,14225,36260,7910,-1,-1,-1,11910,2427,-1,-1
-1,-1,-1,28946,14226,36261,-1,-1,-1,-1,11911,2428,36741,-1
-1,-1,-1,28947,14227,36262,-1,-1,-1,-1,-1,2428,36742,-1
-1,-1,-1,28948,14228,36263,-1,-1,-1,-1,-1,2428,36743,-1
-1,-1,-1,28949,14229,36264,-1,-1,-1,-1,-1,2428,36744,-1
-1,-1,-1,28950,14229,36265,-1,-1,-1,-1,-1,2428,36745,-1
-1,-1,-1,28951,-1,36266,7910,-1,-1,-1,-1,2428,36746,-1
-1,-1,-1,28952,14230,36267,7910,-1,-1,-1,-1,2428,36747,-1
-1,-1,-1,28953,14231,36268,7911,-1,-1,-1,11911,2428,36748,-1
-1,-1,-1,28954,14232,36269,7912,-1,-1,-1,-1,2428,36749,-1
-1,-1,-1,28955,14233,36270,-1,-1,-1,-1,11911,2428,36750,-1
-1,-1,-1,28956,-1,36271,-1,-1,-1,-1,11911,2428,36751,-1
-1,-1,-1,28957,14234,36272,7912,-1,-1,-1,11911,2428,36752,-1
-1,-1,-1,28958,14234,36273,-1,-1,-1,-1,11912,2428,36753,-1
-1,-1,-1,28959,14235,36274,-1,-1,-1,-1,11912,2428,36754,-1
-1,-1,-1,28959,14236,36275,-1,-1,-1,-1,-1,2428,36755,-1
-1,-1,-1,28959,14237,36276,-1,-1,-1,-1,11912,2428,36756,-1
-1,-1,-1,28959,-1,36277,-1,-1,-1,-1,-1,2428,36757,-1
-1,-1,-1,28959,14238,36278,-1,-1,-1,-1,11913,2428,36758,-1
-1,-1,-1,28960,14239,36278,7912,-1,-1,-1,-1,2428,36759,-1
-1,-1,-1,28961,14240,36279,-1,-1,-1,-1,11914,2428,36760,-1
-1,-1,-1,28962,14241,36280,-1,-1,-1,-1,-1,2428,36761,-1
-1,-1,-1,28963,14242,36281,7912,-1,-1,-1,11915,2428,36762,-1
-1,-1,-1,28963,14242,36281,-1,-1,-1,-1,11915,2428,36763,-1
-1,-1,-1,28963,14243,36282,-1,-1,-1,-1,-1,2428,36764,-1
-1,-1,-1,28963,14243,36283,-1,-1,-1,-1,11916,2428,36765,-1
-1,-1,-1,28963,14243,36284,-1,-1,-1,-1,-1,2428,36766,-1
-1,-1,-1,28963,14243,36285,-1,-1,-1,-1,-1,2428,36767,-1
-1,-1,-1,28963,14244,36286,-1,-1,-1,-1,-1,2429,-1,-1
-1,-1,-1,28963,14244,36287,7912,-1,-1,-1,11917,2430,36768,-1
-1,-1,-1,28963,14245,36288,7912,-1,-1,-1,11918,2430,36769,-1
-1,-1,-1,28963,14245,36289,-1,-1,-1,-1,-1,2430,36770,-1
-1,-1,-1,28964,14246,36289,-1,-1,-1,-1,11919,2430,36771,-1
-1,-1,-1,28965,-1,36289,7913,-1,-1,-1,-1,2430,36772,-1
-1,-1,-1,28965,-1,36290,-1,-1,-1,-1,-1,2430,36773,-1
-1,-1,-1,28966,-1,36291,-1,-1,-1,-1,-1,2430,36774,-1
-1,-1,-1,28967,-1,36292,-1,-1,-1,-1,11920,2430,36775,-1
-1,-1,-1,28968,14247,36293,7914,-1,-1,-1,11921,2430,36776,-1
-1,-1,-1,28969,-1,36294,7915,-1,-1,-1,-1,2430,36777,-1
-1,-1,-1,28970,14247,36295,-1,-1,-1,-1,-1,2430,36778,-1
-1,-1,-1,28971,14248,36296,-1,-1,-1,-1,-1,2430,36779,-1
-1,-1,-1,28972,14248,36297,7916,-1,-1,-1,-1,2430,36780,-1
-1,-1,-1,28972,14248,36298,7917,-1,-1,-1,-1,2430,36781,-1
-1,-1,-1,28973,14249,36298,-1,-1,-1,-1,11922,2430,36782,-1
-1,-1,-1,28974,-1,36299,7918,-1,-1,-1,-1,2430,36783,-1
-1,-1,-1,28975,14250,36300,-1,-1,-1,-1,-1,2430,36783,-1
-1,-1,-1,28975,-1,36301,7919,-1,-1,-1,11922,2431,-1,-1
-1,-1,-1,28975,14251,36302,-1,-1,-1,-1,11923,2432,36784,-1
-1,-1,-1,28976,14252,36303,-1,-1,-1,-1,-1,2432,36785,-1
-1,-1,-1,28977,-1,36304,-1,-1,-1,-1,11924,2432,36786,-1
-1,-1,-1,28978,14253,36305,-1,-1,-1,-1,-1,2432,36787,-1
-1,-1,-1,28979,14254,36306,-1,-1,-1,-1,-1,2432,36788,-1
-1,-1,-1,28980,14255,36307,-1,-1,-1,-1,11924,2432,36789,-1
-1,-1,-1,28981,14255,36308,-1,-1,-1,-1,11925,2432,36790,-1
-1,-1,-1,28982,-1,36309,-1,-1,-1,-1,11926,2432,36791,-1
-1,-1,-1,28983,14256,36310,-1,-1,-1,-1,-1,2432,36792,-1
-1,-1,-1,28984,14256,36311,-1,-1,-1,-1,-1,2432,36793,-1
-1,-1,-1,28985,-1,36312,7920,-1,-1,-1,11926,2432,36794,-1
-1,-1,-1,28986,-1,36313,7921,-1,-1,-1,11926,2432,36795,-1
-1,-1,-1,28987,-1,36314,-1,-1,-1,-1,11926,2432,36796,-1
-1,-1,-1,28988,-1,36315,-1,-1,-1,-1,11927,2432,36797,-1
-1,-1,-1,28989,-1,36316,-1,-1,-1,-1,-1,2432,36798,-1
-1,-1,-1,28990,-1,36317,-1,-1,-1,-1,11928,2432,36799,-1
-1,-1,-1,28991,14256,36318,7922,-1,-1,-1,11929,2432,36800,-1
-1,-1,-1,28991,14256,36319,-1,-1,-1,-1,-1,2432,36801,-1
-1,-1,-1,28992,14256,36320,-1,-1,-1,-1,11930,2432,36802,-1
-1,-1,-1,28992,14257,36321,-1,-1,-1,-1,-1,2432,36803,-1
-1,-1,-1,28993,14258,36322,-1,-1,-1,-1,-1,2432,36804,-1
-1,-1,-1,28994,-1,36323,-1,-1,-1,-1,11931,2432,36805,-1
-1,-1,-1,28995,14258,36324,-1,-1,-1,-1,11931,2432,36806,-1
-1,-1,-1,28996,-1,36324,7923,-1,-1,-1,11932,2432,36807,-1
-1,-1,-1,28996,14259,36325,7923,-1,-1,-1,11932,2432,36808,-1
-1,-1,-1,28996,14259,36326,7924,-1,-1,-1,11932,2432,36809,-1
-1,-1,-1,28997,-1,36327,-1,-1,-1,-1,-1,2432,36810,-1
-1,-1,-1,28998,14260,36328,-1,-1,-1,-1,-1,2432,36811,-1
-1,-1,-1,28999,14261,36329,-1,-1,-1,-1,-1,2432,36811,-1
-1,-1,-1,29000,14261,36330,-1,-1,-1,-1,11933,2432,36812,-1
-1,-1,-1,29001,14261,36331,-1,-1,-1,-1,-1,2432,36813,-1
-1,-1,-1,29002,14262,36332,-1,-1,-1,-1,11933,2432,36814,-1
-1,-1,-1,29003,14262,36333,7925,-1,-1,-1,11934,2432,36815,-1
-1,-1,-1,29003,14262,36334,7925,-1,-1,-1,11934,2432,36816,-1
-1,-1,-1,29004,-1,36335,7926,-1,-1,-1,-1,2432,36817,-1
-1,-1,-1,29005,14263,36336,-1,-1,-1,-1,11935,2432,36818,-1
-1,-1,-1,29006,14264,36337,7927,-1,-1,-1,-1,2432,36819,-1
-1,-1,-1,29007,14264,36338,7928,-1,-1,-1,-1,2432,36820,-1
-1,-1,-1,29007,-1,36339,-1,-1,-1,-1,-1,2432,36821,-1
-1,-1,-1,29008,-1,36340,-1,-1,-1,-1,-1,2432,36822,-1
-1,-1,-1,29009,14265,36341,-1,-1,-1,-1,11936,2432,36823,-1
-1,-1,-1,29010,-1,36341,-1,-1,-1,-1,-1,2432,36823,-1
-1,-1,-1,29011,14266,36342,-1,-1,-1,-1,-1,2432,36824,-1
-1,-1,-1,29012,14267,36343,-1,-1,-1,-1,-1,2433,-1,-1
-1,-1,-1,29013,14267,36344,7929,-1,-1,-1,11936,2434,36825,-1
-1,-1,-1,29014,14267,36345,-1,-1,-1,-1,-1,2434,36826,-1
-1,-1,-1,29015,14267,36346,-1,-1,-1,-1,11936,2434,36827,-1
-1,-1,-1,29016,-1,36347,7929,-1,-1,-1,11936,2434,36828,-1
-1,-1,-1,29017,14268,36348,-1,-1,-1,-1,11937,2434,-1,-1
-1,-1,-1,29017,14268,36349,-1,-1,-1,-1,11938,2434,-1,-1
-1,-1,-1,29018,-1,36350,7929,-1,-1,-1,11939,2434,-1,-1
-1,-1,-1,29018,14269,36351,7929,-1,-1,-1,-1,2434,-1,-1
-1,-1,-1,29019,14270,36351,7930,-1,-1,-1,11940,2434,36829,-1
-1,-1,-1,29020,-1,36352,-1,-1,-1,-1,11941,2434,36830,-1
-1,-1,-1,29020,14270,36353,7930,-1,-1,-1,11941,2434,36831,-1
-1,-1,-1,29021,14270,36354,7930,-1,-1,-1,-1,2434,36832,-1
-1,-1,-1,29022,-1,-1,-1,-1,-1,-1,-1,2435,-1,-1
-1,-1,-1,29022,14271,36355,-1,-1,-1,-1,-1,2436,36833,-1
-1,-1,-1,29022,14271,36356,-1,-1,-1,-1,-1,2436,36834,-1
-1,-1,-1,29022,14271,36357,-1,-1,-1,-1,-1,2436,36835,-1
-1,-1,-1,29022,14272,36358,-1,-1,-1,-1,-1,2436,36836,-1
-1,-1,-1,29022,14272,36359,-1,-1,-1,-1,-1,2436,36837,-1
-1,-1,-1,29022,14273,36360,7931,-1,-1,-1,11942,2436,36838,-1
-1,-1,-1,29023,14274,36361,-1,-1,-1,-1,11943,2436,36839,-1
-1,-1,-1,29023,14275,36362,-1,-1,-1,-1,-1,2436,36840,-1
-1,-1,-1,29024,14275,36363,-1,-1,-1,-1,-1,2437,-1,-1
-1,-1,-1,29025,14276,36364,-1,-1,-1,-1,11944,2438,36841,-1
-1,-1,-1,29026,-1,36365,-1,-1,-1,-1,-1,2438,36842,-1
-1,-1,-1,29027,14277,36366,-1,-1,-1,-1,11945,2438,36843,-1
-1,-1,-1,29028,14277,36367,7932,-1,-1,-1,11945,2438,36844,-1
-1,-1,-1,29029,14277,36368,-1,-1,-1,-1,-1,2438,36845,-1
-1,-1,-1,29030,14278,36369,-1,-1,-1,-1,11945,2438,36846,-1
-1,-1,-1,29031,14279,36370,-1,-1,-1,-1,-1,2438,36847,-1
-1,-1,-1,29032,14280,36371,7933,-1,-1,-1,-1,2438,36848,-1
-1,-1,-1,29033,14280,36372,7933,-1,-1,-1,-1,2438,36849,-1
-1,-1,-1,29034,14280,36373,-1,-1,-1,-1,11946,2438,36850,-1
-1,-1,-1,29035,14280,36374,-1,-1,-1,-1,-1,2438,36851,-1
-1,-1,-1,29036,14280,36375,-1,-1,-1,-1,-1,2438,36852,-1
-1,-1,-1,29037,14280,36375,-1,-1,-1,-1,-1,2438,36853,-1
-1,-1,-1,29038,14280,36376,7934,-1,-1,-1,11947,2438,36854,-1
-1,-1,-1,29039,14280,36377,-1,-1,-1,-1,11947,2438,36855,-1
-1,-1,-1,29040,-1,36378,-1,-1,-1,-1,-1,2438,36856,-1
-1,-1,-1,29041,14281,36379,7935,-1,-1,-1,11947,2438,36857,-1
-1,-1,-1,29042,14281,36380,7935,-1,-1,-1,11947,2438,36858,-1
-1,-1,-1,29043,14282,36381,7936,-1,-1,-1,11948,2438,36859,-1
-1,-1,-1,29043,14282,36382,7936,-1,-1,-1,11948,2438,36860,-1
-1,-1,-1,29043,14282,36383,-1,-1,-1,-1,-1,2438,36861,-1
-1,-1,-1,29044,-1,36384,7937,-1,-1,-1,11949,2438,36862,-1
-1,-1,-1,29045,14282,36385,-1,-1,-1,-1,-1,2438,36863,-1
-1,-1,-1,29046,14282,36386,-1,-1,-1,-1,11950,2438,36864,-1
-1,-1,-1,29047,14282,36387,7938,-1,-1,-1,-1,2438,36865,-1
-1,-1,-1,29048,-1,36388,-1,-1,-1,-1,-1,2438,36866,-1
-1,-1,-1,29049,14283,36389,-1,-1,-1,-1,-1,2438,36867,-1
-1,-1,-1,29050,14284,36390,7939,-1,-1,-1,11951,2438,36868,-1
-1,-1,-1,29050,14284,36391,7939,-1,-1,-1,11951,2438,36869,-1
-1,-1,-1,29051,-1,36392,-1,-1,-1,-1,-1,2438,36870,-1
-1,-1,-1,29052,14285,36393,-1,-1,-1,-1,-1,2438,36871,-1
-1,-1,-1,29053,14285,36394,-1,-1,-1,-1,-1,2438,36872,-1
-1,-1,-1,29054,14285,36395,-1,-1,-1,-1,-1,2438,36873,-1
-1,-1,-1,29055,14285,36396,-1,-1,-1,-1,11951,2439,-1,-1
-1,-1,-1,29056,14286,36397,-1,-1,-1,-1,-1,2440,36874,-1
-1,-1,-1,29056,14287,36398,-1,-1,-1,-1,-1,2440,36875,-1
-1,-1,-1,29057,14288,36399,-1,-1,-1,-1,11952,2440,36876,-1
-1,-1,-1,29057,14288,36400,-1,-1,-1,-1,11953,2440,36877,-1
-1,-1,-1,29057,14288,36401,-1,-1,-1,-1,11954,2440,36878,-1
-1,-1,-1,29058,-1,36402,-1,-1,-1,-1,-1,2441,-1,-1
-1,-1,-1,29059,14288,36403,-1,-1,-1,-1,-1,2442,36879,-1
-1,-1,-1,29059,14288,36404,-1,-1,-1,-1,-1,2442,36880,-1
-1,-1,-1,29060,14288,36405,-1,-1,-1,-1,11955,2443,-1,-1
-1,-1,-1,29061,14289,36406,-1,-1,-1,-1,11956,2444,36881,-1
-1,-1,-1,29062,14290,36407,-1,-1,-1,-1,-1,2444,36882,-1
-1,-1,-1,29063,14290,36408,-1,-1,-1,-1,11956,2444,36883,-1
-1,-1,-1,29063,14290,36408,-1,-1,-1,-1,11956,2444,36884,-1
-1,-1,-1,29064,14291,36409,-1,-1,-1,-1,11956,2444,36885,-1
-1,-1,-1,29065,14291,36410,-1,-1,-1,-1,11956,2444,36886,-1
-1,-1,-1,29066,14291,36411,-1,-1,-1,-1,-1,2444,36887,-1
-1,-1,-1,29067,14291,36412,-1,-1,-1,-1,-1,2444,36888,-1
-1,-1,-1,29067,14292,36413,-1,-1,-1,-1,11956,2444,36889,-1
-1,-1,-1,29068,14293,36414,7939,-1,-1,-1,11957,2445,-1,-1
-1,-1,-1,29069,14294,36415,7939,-1,-1,-1,11957,2446,36890,-1
-1,-1,-1,29070,14295,36416,-1,-1,-1,-1,11957,2446,36891,-1
-1,-1,-1,29071,14296,36417,7940,-1,-1,-1,11957,2446,36892,-1
-1,-1,-1,29071,-1,36417,-1,-1,-1,-1,-1,2446,36893,-1
-1,-1,-1,29072,-1,36417,-1,-1,-1,-1,-1,2446,36894,-1
-1,-1,-1,29073,14297,36418,-1,-1,-1,-1,11958,2446,36895,-1
-1,-1,-1,29074,14298,36419,-1,-1,-1,-1,11959,2446,-1,-1
-1,-1,-1,29075,-1,36420,7941,-1,-1,-1,-1,2446,36896,-1
-1,-1,-1,29076,14298,36421,-1,-1,-1,-1,-1,2446,36897,-1
-1,-1,-1,29077,-1,36422,-1,-1,-1,-1,-1,2446,36898,-1
-1,-1,-1,29078,-1,36423,-1,-1,-1,-1,11960,2446,36899,-1
-1,-1,-1,29079,14299,36424,-1,-1,-1,-1,11961,2446,36900,-1
-1,-1,-1,29080,14300,36425,-1,-1,-1,-1,-1,2446,36901,-1
-1,-1,-1,29081,-1,36426,-1,-1,-1,-1,-1,2446,36902,-1
-1,-1,-1,29082,-1,36427,-1,-1,-1,-1,11962,2446,36903,-1
-1,-1,-1,29083,-1,36428,7942,-1,-1,-1,11963,2446,36904,-1
-1,-1,-1,29083,14300,36429,-1,-1,-1,-1,11964,2446,36905,-1
-1,-1,-1,29083,14301,36430,7943,-1,-1,-1,-1,2446,36906,-1
-1,-1,-1,29084,-1,36431,-1,-1,-1,-1,-1,2447,-1,-1
-1,-1,-1,29085,-1,36432,-1,-1,-1,-1,11965,2448,36907,-1
-1,-1,-1,29086,-1,36433,-1,-1,-1,-1,11965,2448,36908,-1
-1,-1,-1,29087,14302,36434,7943,-1,-1,-1,-1,2448,36909,-1
-1,-1,-1,29088,14303,36435,7943,-1,-1,-1,-1,2448,36910,-1
-1,-1,-1,29089,14304,36436,7944,-1,-1,-1,11966,2448,36911,-1
-1,-1,-1,29090,14304,36437,-1,-1,-1,-1,-1,2448,36912,-1
-1,-1,-1,29091,14305,36438,-1,-1,-1,-1,-1,2448,36913,-1
-1,-1,-1,29092,14306,36439,-1,-1,-1,-1,11966,2448,36914,-1
-1,-1,-1,29093,14306,36440,7944,-1,-1,-1,11966,2448,36915,-1
-1,-1,-1,29093,14307,36441,-1,-1,-1,-1,-1,2448,36916,-1
-1,-1,-1,29093,14308,36442,-1,-1,-1,-1,-1,2448,36917,-1
-1,-1,-1,29094,14308,36443,-1,-1,-1,-1,-1,2448,36918,-1
-1,-1,-1,29095,-1,36444,-1,-1,-1,-1,11967,2448,36919,-1
-1,-1,-1,29096,14308,36445,-1,-1,-1,-1,11968,2448,36920,-1
-1,-1,-1,29097,14308,36446,-1,-1,-1,-1,11969,2448,36921,-1
-1,-1,-1,29098,-1,36447,-1,-1,-1,-1,11970,2448,36922,-1
-1,-1,-1,29099,-1,36448,7945,-1,-1,-1,-1,2448,36923,-1
-1,-1,-1,29099,14309,36449,-1,-1,-1,-1,-1,2448,36924,-1
-1,-1,-1,29100,-1,36450,-1,-1,-1,-1,-1,2448,36925,-1
-1,-1,-1,29101,-1,36450,7946,-1,-1,-1,11971,2448,36926,-1
-1,-1,-1,29101,14309,36451,-1,-1,-1,-1,-1,2448,36927,-1
-1,-1,-1,29102,14309,36452,7947,-1,-1,-1,-1,2448,36928,-1
-1,-1,-1,29102,14310,36453,-1,-1,-1,-1,-1,2448,36929,-1
-1,-1,-1,29103,14310,36454,-1,-1,-1,-1,-1,2448,36930,-1
-1,-1,-1,29103,14310,36455,-1,-1,-1,-1,11972,2448,36931,-1
-1,-1,-1,29103,14310,36455,-1,-1,-1,-1,-1,2448,36932,-1
-1,-1,-1,29103,-1,36456,-1,-1,-1,-1,11972,2448,36933,-1
-1,-1,-1,29104,-1,36457,7948,-1,-1,-1,-1,2448,36934,-1
-1,-1,-1,29105,-1,36458,-1,-1,-1,-1,-1,2448,36935,-1
-1,-1,-1,29106,14311,36459,-1,-1,-1,-1,11973,2448,36936,-1
-1,-1,-1,29106,14311,36460,-1,-1,-1,-1,-1,2448,36937,-1
-1,-1,-1,29106,14312,36461,7949,-1,-1,-1,11974,2448,36938,-1
-1,-1,-1,29107,14313,36462,-1,-1,-1,-1,11975,2448,36939,-1
-1,-1,-1,29108,14314,36463,-1,-1,-1,-1,-1,2448,36940,-1
-1,-1,-1,29108,-1,36464,-1,-1,-1,-1,11975,2448,36941,-1
-1,-1,-1,29108,14314,36465,-1,-1,-1,-1,11976,2448,36942,-1
-1,-1,-1,29108,14314,36466,7950,-1,-1,-1,11977,2448,36943,-1
-1,-1,-1,29108,14314,36467,-1,-1,-1,-1,-1,2449,-1,-1
-1,-1,-1,29108,-1,36468,-1,-1,-1,-1,-1,2450,36944,-1
-1,-1,-1,29109,14314,36469,-1,-1,-1,-1,-1,2450,36945,-1
-1,-1,-1,29110,-1,36470,7951,-1,-1,-1,-1,2450,36946,-1
-1,-1,-1,29111,14314,36471,-1,-1,-1,-1,-1,2451,-1,-1
-1,-1,-1,29111,14314,36472,-1,-1,-1,-1,-1,2452,36947,-1
-1,-1,-1,29111,14314,36473,-1,-1,-1,-1,-1,2452,36948,-1
-1,-1,-1,29111,14314,36474,-1,-1,-1,-1,-1,2452,36949,-1
-1,-1,-1,29112,14314,36475,7952,-1,-1,-1,-1,2452,36950,-1
-1,-1,-1,29113,14314,36476,-1,-1,-1,-1,-1,2452,36951,-1
-1,-1,-1,29114,14314,36477,-1,-1,-1,-1,11978,2453,-1,-1
-1,-1,-1,29115,14315,36478,-1,-1,-1,-1,-1,2454,36952,-1
-1,-1,-1,29116,-1,36479,7953,-1,-1,-1,11979,2454,36953,-1
-1,-1,-1,29117,14316,36480,-1,-1,-1,-1,-1,2454,36954,-1
-1,-1,-1,29118,14317,36481,-1,-1,-1,-1,-1,2454,36955,-1
-1,-1,-1,29119,14318,36482,-1,-1,-1,-1,11980,2454,36955,-1
-1,-1,-1,29120,-1,36483,-1,-1,-1,-1,11981,2454,36956,-1
-1,-1,-1,29121,-1,36484,-1,-1,-1,-1,-1,2454,36957,-1
-1,-1,-1,29122,14319,36485,-1,-1,-1,-1,-1,2454,36958,-1
-1,-1,-1,29123,-1,36486,7953,-1,-1,-1,11982,2454,36959,-1
-1,-1,-1,29124,14320,36487,-1,-1,-1,-1,-1,2454,36960,-1
-1,-1,-1,29125,14320,36488,-1,-1,-1,-1,11982,2454,36961,-1
-1,-1,-1,29125,14321,36489,-1,-1,-1,-1,-1,2454,36962,-1
-1,-1,-1,29126,14322,36490,-1,-1,-1,-1,11982,2454,36963,-1
-1,-1,-1,29127,14323,36491,-1,-1,-1,-1,11983,2454,36964,-1
-1,-1,-1,29128,14323,36492,-1,-1,-1,-1,-1,2454,36965,-1
-1,-1,-1,29128,14323,36493,-1,-1,-1,-1,11984,2454,36966,-1
-1,-1,-1,29128,14323,36494,-1,-1,-1,-1,11985,2454,36967,-1
-1,-1,-1,29128,14323,36495,-1,-1,-1,-1,11985,2454,36968,-1
-1,-1,-1,29128,14323,36495,7954,-1,-1,-1,11985,2454,36969,-1
-1,-1,-1,29128,14323,36495,7955,-1,-1,-1,-1,2454,36970,-1
-1,-1,-1,29129,-1,36496,7956,-1,-1,-1,-1,2454,36971,-1
-1,-1,-1,29130,14324,36497,-1,-1,-1,-1,-1,2454,36972,-1
-1,-1,-1,29131,-1,36498,-1,-1,-1,-1,-1,2454,36973,-1
-1,-1,-1,29132,-1,36499,-1,-1,-1,-1,11986,2454,36974,-1
-1,-1,-1,29133,14324,36500,-1,-1,-1,-1,11987,2454,36975,-1
-1,-1,-1,29134,14325,36501,7956,-1,-1,-1,11987,2454,36976,-1
-1,-1,-1,29135,14326,36502,-1,-1,-1,-1,-1,2454,36977,-1
-1,-1,-1,29136,14327,36503,-1,-1,-1,-1,11987,2454,36978,-1
-1,-1,-1,29137,14327,36504,-1,-1,-1,-1,11987,2454,36979,-1
-1,-1,-1,29138,14328,36505,7957,-1,-1,-1,-1,2454,36980,-1
-1,-1,-1,29139,14329,36506,-1,-1,-1,-1,11987,2454,36981,-1
-1,-1,-1,29140,-1,36507,-1,-1,-1,-1,-1,2454,36982,-1
-1,-1,-1,29141,14330,36508,-1,-1,-1,-1,11988,2454,36983,-1
-1,-1,-1,29142,-1,36509,-1,-1,-1,-1,-1,2454,36984,-1
-1,-1,-1,29143,-1,36510,-1,-1,-1,-1,-1,2454,36985,-1
-1,-1,-1,29144,14331,36511,-1,-1,-1,-1,-1,2454,36986,-1
-1,-1,-1,29145,-1,36512,-1,-1,-1,-1,11989,2454,36987,-1
-1,-1,-1,29146,14332,36512,-1,-1,-1,-1,-1,2454,36988,-1
-1,-1,-1,29147,14333,36513,-1,-1,-1,-1,-1,2454,36989,-1
-1,-1,-1,29148,14334,36514,7958,-1,-1,-1,11990,2454,36990,-1
-1,-1,-1,29148,14334,36515,7959,-1,-1,-1,11991,2454,36991,-1
-1,-1,-1,29148,-1,36516,7960,-1,-1,-1,11992,2454,36992,-1
-1,-1,-1,29148,14334,36517,-1,-1,-1,-1,11993,2454,36993,-1
-1,-1,-1,29149,-1,36518,-1,-1,-1,-1,11994,2454,36993,-1
-1,-1,-1,29150,-1,36519,-1,-1,-1,-1,11994,2454,36994,-1
-1,-1,-1,29151,14334,36520,-1,-1,-1,-1,-1,2454,36995,-1
-1,-1,-1,29152,14334,36520,7961,-1,-1,-1,-1,2454,36996,-1
-1,-1,-1,29153,14335,36521,-1,-1,-1,-1,11995,2454,36997,-1
-1,-1,-1,29154,14336,36522,-1,-1,-1,-1,-1,2454,36998,-1
-1,-1,-1,29155,-1,36523,-1,-1,-1,-1,-1,2454,36999,-1
-1,-1,-1,29155,14336,36524,-1,-1,-1,-1,-1,2454,37000,-1
-1,-1,-1,29155,14336,36525,-1,-1,-1,-1,11996,2454,37001,-1
-1,-1,-1,29156,14336,36526,7962,-1,-1,-1,-1,2454,37002,-1
-1,-1,-1,29157,14336,36527,7963,-1,-1,-1,11997,2454,37003,-1
-1,-1,-1,29158,14336,36528,7964,-1,-1,-1,-1,2454,37004,-1
-1,-1,-1,29159,14336,36529,-1,-1,-1,-1,-1,2454,37005,-1
-1,-1,-1,29159,14336,36530,-1,-1,-1,-1,11998,2454,37006,-1
-1,-1,-1,29159,-1,36531,-1,-1,-1,-1,-1,2454,37007,-1
-1,-1,-1,29160,-1,36532,-1,-1,-1,-1,-1,2454,37008,-1
-1,-1,-1,29161,14337,36533,-1,-1,-1,-1,11999,2454,37009,-1
-1,-1,-1,29162,14337,36534,-1,-1,-1,-1,-1,2454,37010,-1
-1,-1,-1,29163,14338,36535,7965,-1,-1,-1,12000,2454,37011,-1
-1,-1,-1,29164,-1,36536,7966,-1,-1,-1,-1,2454,37012,-1
-1,-1,-1,29165,14338,36537,-1,-1,-1,-1,-1,2454,37013,-1
-1,-1,-1,29165,14338,36537,7967,-1,-1,-1,12001,2454,37014,-1
-1,-1,-1,29165,14338,36538,7967,-1,-1,-1,12001,2454,37015,-1
-1,-1,-1,29165,14338,36539,-1,-1,-1,-1,12002,2454,37016,-1
-1,-1,-1,29165,14338,36540,-1,-1,-1,-1,12002,2454,37017,-1
-1,-1,-1,29165,14338,36541,-1,-1,-1,-1,-1,2454,37018,-1
-1,-1,-1,29165,14338,36541,7967,-1,-1,-1,12003,2454,37019,-1
-1,-1,-1,29166,14338,36542,-1,-1,-1,-1,-1,2454,37020,-1
-1,-1,-1,29167,14338,36543,7968,-1,-1,-1,-1,2454,37021,-1
-1,-1,-1,29168,14339,36544,-1,-1,-1,-1,-1,2454,37022,-1
-1,-1,-1,29169,14339,36545,-1,-1,-1,-1,-1,2454,37023,-1
-1,-1,-1,29170,14339,36546,-1,-1,-1,-1,12004,2454,37024,-1
-1,-1,-1,29170,14339,36547,-1,-1,-1,-1,-1,2454,37025,-1
-1,-1,-1,29171,14340,36548,-1,-1,-1,-1,12005,2454,37026,-1
