name,recipeingredient,preptime,cooktime
2572,-1,-1,-1
2573,-1,-1,-1
2574,-1,-1,-1
2575,-1,909,1113
2576,-1,910,1114
2577,-1,911,1115
2578,-1,-1,1116
2579,-1,-1,-1
2580,-1,-1,1117
2581,-1,912,-1
2582,-1,-1,-1
2583,-1,-1,-1
2584,-1,913,1118
2585,-1,-1,1119
2586,-1,914,1120
2587,-1,-1,-1
2588,-1,-1,-1
2589,-1,-1,-1
2590,-1,-1,-1
2591,-1,915,1121
2592,-1,916,1122
2593,-1,-1,-1
2594,-1,-1,-1
2595,-1,917,1123
2596,-1,-1,-1
2597,-1,918,1124
2598,-1,919,1125
2599,-1,-1,1126
2600,-1,-1,-1
2601,-1,-1,-1
2602,-1,920,1127
2603,-1,-1,-1
2604,-1,-1,-1
2605,-1,-1,-1
2606,-1,-1,-1
2607,-1,-1,-1
2608,-1,-1,1128
2609,-1,-1,-1
2610,-1,921,1129
2611,-1,-1,-1
2612,10,-1,-1
2613,-1,922,-1
2614,-1,-1,-1
2615,-1,-1,-1
2616,-1,-1,-1
2617,-1,-1,-1
2618,-1,-1,-1
2619,-1,-1,-1
2620,-1,-1,-1
2621,-1,-1,-1
2622,-1,923,1130
2623,-1,924,1131
2624,-1,-1,1132
2625,-1,925,1133
2626,-1,-1,1134
2627,-1,926,1135
2628,-1,-1,-1
2629,-1,927,1136
2630,-1,-1,-1
2631,-1,928,1137
2632,-1,-1,-1
2633,-1,929,1138
2634,-1,-1,1139
2635,-1,930,-1
2636,-1,-1,-1
2637,-1,-1,-1
2638,-1,-1,-1
2639,-1,-1,-1
2640,-1,-1,-1
2641,-1,931,1140
2642,-1,-1,-1
2643,-1,932,1141
2644,-1,933,1142
2645,-1,934,-1
2646,-1,934,1143
2647,-1,934,1144
2648,-1,-1,-1
2649,-1,935,1145
2650,-1,-1,-1
2651,-1,-1,-1
2652,-1,936,1146
2653,-1,-1,-1
2654,-1,-1,1147
2655,-1,-1,-1
2656,-1,937,1148
2657,-1,-1,-1
2658,-1,-1,-1
2659,-1,938,1149
2660,-1,-1,-1
2661,-1,-1,-1
2662,-1,-1,1150
2663,-1,-1,-1
2664,-1,-1,1151
2665,-1,939,1152
2666,-1,-1,1153
2667,-1,940,1154
2668,-1,-1,-1
2669,-1,-1,-1
2670,-1,-1,-1
2671,-1,-1,1155
2672,-1,-1,1156
2673,-1,-1,-1
2674,-1,-1,-1
2675,-1,-1,1157
2676,-1,941,1158
2677,-1,-1,-1
2678,-1,-1,-1
2679,-1,-1,-1
2680,-1,-1,-1
2681,-1,942,1158
2682,-1,-1,-1
2683,-1,-1,-1
2684,-1,943,-1
2685,-1,-1,1159
2686,-1,-1,-1
2687,-1,944,-1
2688,-1,-1,-1
2689,-1,-1,-1
2690,-1,945,1160
2691,-1,-1,1161
2692,-1,-1,-1
2693,-1,-1,1162
2694,-1,946,-1
2695,-1,-1,-1
2696,-1,-1,-1
2697,-1,-1,-1
2698,-1,947,1163
2699,-1,948,1164
2700,-1,949,1165
2701,-1,-1,-1
2702,-1,950,1166
2703,-1,-1,1167
2704,-1,951,1168
2705,-1,-1,-1
2706,-1,-1,1169
2707,-1,952,1170
2708,-1,-1,-1
2709,-1,-1,-1
2710,-1,952,1171
2711,-1,-1,-1
2712,-1,953,1172
2713,-1,-1,1173
2714,-1,-1,-1
2715,-1,-1,-1
2716,-1,-1,-1
2717,-1,-1,-1
2718,-1,-1,-1
2719,-1,-1,1174
2720,-1,-1,-1
2721,-1,-1,1175
2722,-1,954,-1
2723,-1,-1,-1
2724,-1,954,1176
2725,-1,955,1177
2726,-1,-1,-1
2727,-1,-1,-1
2728,-1,-1,-1
2729,-1,956,-1
2730,-1,-1,-1
2731,-1,957,1178
2732,-1,-1,-1
2733,-1,-1,-1
2734,-1,958,1179
2735,-1,959,1180
2736,-1,-1,-1
2737,-1,-1,-1
2738,-1,-1,-1
2739,-1,-1,-1
2740,-1,960,1181
2741,-1,961,1182
2742,-1,-1,1183
2743,-1,961,1184
2744,-1,-1,-1
2745,-1,-1,-1
2746,-1,-1,-1
2747,-1,-1,1185
2748,-1,962,1186
2749,-1,963,1187
2750,-1,-1,-1
2751,-1,964,1188
2752,-1,-1,-1
2753,-1,965,-1
2754,-1,-1,-1
2755,-1,-1,-1
2756,-1,-1,-1
2757,-1,966,1189
2758,-1,-1,1190
2759,-1,-1,-1
2760,-1,-1,1191
2761,-1,-1,-1
2762,-1,967,1192
2763,-1,-1,-1
2764,-1,968,1193
2765,-1,-1,-1
2766,-1,-1,-1
2767,-1,969,1194
2768,-1,-1,-1
2769,-1,970,1195
2770,-1,-1,-1
2771,-1,971,1196
2772,-1,972,1197
2773,-1,-1,-1
2774,-1,973,1198
2775,-1,-1,-1
2776,-1,974,1199
2777,-1,-1,-1
2778,-1,-1,-1
2779,-1,-1,-1
2780,-1,-1,-1
2781,-1,-1,1200
2782,-1,-1,1201
2783,-1,-1,1202
2784,-1,975,1203
2785,-1,976,-1
2786,-1,977,1204
2787,-1,978,1205
2788,-1,-1,-1
2789,-1,-1,-1
2790,-1,979,1206
2791,-1,-1,-1
2792,-1,980,1207
2793,-1,-1,-1
2794,-1,981,1208
2795,-1,-1,-1
2796,-1,982,1209
2797,-1,-1,-1
2798,-1,983,1210
2799,-1,-1,-1
2800,-1,-1,-1
2801,-1,984,1211
2802,-1,-1,-1
2803,-1,985,1212
2804,-1,986,1213
2805,-1,-1,-1
2806,-1,-1,-1
2807,-1,987,1214
2808,-1,988,-1
2809,-1,989,1215
2810,-1,990,1216
2811,-1,-1,1217
2812,-1,-1,-1
2813,-1,-1,-1
2814,-1,-1,-1
2815,-1,-1,-1
2816,-1,-1,-1
2817,-1,-1,1218
2818,-1,-1,-1
2819,-1,-1,1219
2820,-1,990,-1
2821,-1,-1,-1
2822,-1,991,1220
2823,-1,-1,-1
2824,-1,-1,1221
2825,-1,992,1222
2826,-1,-1,-1
2827,-1,993,1223
2828,-1,994,1224
2829,-1,995,1225
2830,-1,-1,1226
2831,-1,-1,1227
2832,-1,-1,-1
2833,-1,996,1228
2834,-1,-1,-1
2835,-1,-1,-1
2836,-1,997,1229
2837,-1,-1,-1
2838,-1,-1,-1
2839,-1,-1,-1
2840,-1,998,-1
2841,-1,999,1230
2842,-1,-1,-1
2843,-1,1000,-1
2844,-1,-1,-1
2845,-1,1001,1231
2846,-1,1002,1232
2847,-1,-1,-1
2848,-1,-1,-1
2849,-1,-1,-1
2850,-1,-1,-1
2851,-1,1003,1233
2852,-1,-1,-1
2853,-1,-1,-1
2854,-1,-1,-1
2855,-1,-1,-1
2856,-1,1004,1234
2857,-1,-1,-1
2858,-1,1005,1235
2859,-1,1006,1236
2860,-1,-1,-1
2861,-1,-1,-1
2862,-1,-1,-1
2863,-1,1007,-1
2864,-1,1008,1237
2865,-1,-1,-1
2866,-1,1009,-1
2867,-1,-1,-1
2868,-1,-1,-1
2869,-1,1010,1238
2870,-1,1011,1239
2871,-1,-1,-1
2872,-1,1012,1240
2873,-1,1013,1241
2874,-1,1014,1242
2875,-1,1015,1243
2876,-1,-1,-1
2877,-1,1016,1244
2878,-1,1017,1245
2879,-1,-1,-1
2880,-1,1018,1246
2881,-1,-1,-1
2882,-1,1018,1247
2883,-1,-1,-1
2884,-1,-1,-1
2885,-1,-1,1248
2886,-1,1019,-1
2887,-1,-1,-1
2888,-1,1020,1249
2889,-1,-1,-1
2890,-1,-1,-1
2891,-1,-1,1250
2892,-1,1021,1251
2893,-1,-1,-1
2894,-1,-1,-1
2895,-1,-1,-1
2896,-1,-1,-1
2897,-1,-1,-1
2898,-1,1022,1252
2899,-1,-1,1253
2900,-1,-1,-1
2901,-1,-1,-1
2902,-1,1023,1254
2903,-1,-1,-1
2904,-1,-1,-1
2905,-1,-1,-1
2906,-1,-1,-1
2907,-1,-1,-1
2908,-1,1024,1255
2909,-1,-1,1256
2910,-1,-1,-1
2911,-1,1025,1257
2912,-1,-1,-1
2913,-1,-1,-1
2914,-1,1026,1258
2915,-1,-1,-1
2916,-1,-1,1259
2917,-1,-1,-1
2918,-1,1026,1260
2919,-1,-1,-1
2920,-1,-1,1261
2921,-1,-1,-1
2922,-1,-1,-1
2923,-1,1027,1262
2924,-1,-1,1262
2925,-1,1028,1263
2926,-1,1029,1264
2927,-1,1030,1265
2928,-1,-1,1266
2929,-1,1031,1267
2930,-1,-1,1268
2931,-1,-1,-1
2932,-1,-1,-1
2933,-1,-1,-1
2934,-1,-1,-1
2935,-1,1032,-1
2936,-1,1033,1269
2937,-1,1034,1270
2938,-1,-1,-1
2939,-1,-1,-1
2940,-1,-1,-1
2941,-1,-1,-1
2942,-1,-1,-1
2943,-1,1035,-1
2944,-1,-1,-1
2945,-1,-1,-1
2946,-1,1036,1271
2947,-1,1037,1272
2948,-1,1038,1273
2949,-1,1039,1274
2950,-1,-1,1275
2951,-1,1040,1276
2952,-1,1041,1277
2953,-1,1042,1278
2954,-1,-1,-1
2955,-1,-1,-1
2956,-1,-1,-1
2957,-1,-1,-1
2958,-1,-1,-1
2959,-1,-1,1279
2960,-1,-1,-1
2961,-1,1042,1280
2962,-1,1043,1281
2963,-1,-1,-1
2964,-1,1044,1282
2965,-1,1045,1283
2966,-1,-1,-1
2967,-1,-1,-1
2968,-1,-1,-1
2969,-1,-1,-1
2970,-1,-1,-1
2971,-1,1046,1284
2972,-1,1047,1285
2973,-1,-1,1286
2974,-1,-1,-1
2975,-1,-1,-1
2976,-1,-1,-1
2977,-1,-1,-1
2978,-1,1048,1287
2979,-1,1049,1288
2980,-1,-1,-1
2981,-1,1050,1289
2982,-1,1051,1290
2983,-1,1052,-1
2984,-1,-1,-1
2985,-1,-1,-1
2986,-1,1053,1291
2987,-1,1054,1292
2988,-1,1055,1293
2989,-1,-1,-1
2990,-1,1056,1294
2991,-1,-1,-1
2992,-1,1057,1295
2993,-1,1057,1296
2994,-1,1058,1297
2995,-1,1059,1298
2996,-1,-1,-1
2997,-1,-1,-1
2998,-1,1060,-1
2999,-1,1061,1299
3000,-1,-1,-1
3001,-1,1062,1300
3002,-1,1063,1301
3003,-1,-1,-1
3004,-1,1064,1302
3005,-1,1065,1303
3006,-1,-1,-1
3007,-1,1066,1304
3008,-1,-1,-1
3009,-1,-1,-1
3010,-1,-1,-1
3011,-1,1067,1305
3012,-1,1068,1306
3013,-1,1069,1307
3014,-1,1070,1308
3015,-1,-1,-1
3016,-1,-1,1309
3017,-1,-1,-1
3018,-1,-1,-1
3019,-1,-1,-1
3020,-1,1071,1310
3021,-1,1072,1311
3022,-1,1073,1312
3023,-1,-1,-1
3024,-1,1074,1313
3025,-1,-1,-1
3026,-1,1074,1314
3027,-1,-1,-1
3028,-1,-1,-1
3029,-1,1074,1315
3030,-1,-1,-1
3031,-1,1075,1316
3032,-1,1076,-1
3033,-1,1077,-1
3034,-1,1078,1317
3035,-1,-1,-1
3036,-1,-1,1318
3037,-1,1079,1319
3038,-1,-1,-1
3039,-1,-1,-1
3040,-1,1079,1320
3041,-1,-1,-1
3042,-1,-1,-1
3043,-1,-1,-1
3044,-1,1080,1321
3045,-1,1081,1322
3046,-1,-1,1323
3047,-1,-1,-1
3048,-1,1082,1324
3049,-1,-1,-1
3050,-1,-1,-1
3051,-1,-1,-1
3052,-1,-1,-1
3053,-1,1083,-1
3054,-1,-1,-1
3055,-1,-1,-1
3056,-1,1084,1325
3057,-1,-1,-1
3058,-1,-1,-1
3059,-1,-1,-1
3060,-1,-1,-1
3061,-1,-1,1326
3062,-1,-1,-1
3063,-1,-1,-1
3064,-1,-1,-1
3065,-1,1085,1327
3066,-1,1086,1328
3067,-1,1087,-1
3068,-1,1088,1329
3069,-1,-1,1330
3070,-1,1089,1331
3071,-1,-1,-1
3072,-1,-1,1332
3073,-1,1090,1333
3074,-1,1091,1334
3075,-1,-1,-1
3076,-1,-1,-1
3077,-1,1092,1335
3078,-1,1093,1336
3079,-1,-1,-1
3080,-1,-1,-1
3081,-1,1094,1337
3082,-1,1095,1338
3083,-1,-1,1339
3084,-1,-1,-1
3085,-1,1096,-1
3086,-1,-1,-1
3087,-1,-1,-1
3088,-1,1097,1340
3089,-1,-1,-1
3090,-1,-1,-1
3091,-1,-1,-1
3092,-1,1098,1341
3093,-1,-1,-1
3094,-1,-1,-1
3095,-1,-1,-1
3096,-1,-1,-1
3097,-1,-1,-1
3098,-1,-1,-1
3099,-1,1099,-1
3100,-1,-1,-1
3101,-1,-1,1342
3102,-1,-1,-1
3103,-1,-1,-1
3104,-1,-1,-1
3105,-1,-1,-1
3106,-1,1100,1343
3107,-1,-1,-1
3108,-1,1101,1344
3109,-1,1102,1345
3110,-1,-1,-1
3111,-1,-1,-1
3112,-1,1103,-1
3113,-1,1104,1346
3114,-1,1105,-1
3115,-1,1106,1347
3116,-1,-1,-1
3117,-1,1107,1348
3118,-1,-1,-1
3119,-1,-1,-1
3120,-1,1108,1349
3121,-1,-1,-1
3122,11,-1,-1
3123,-1,-1,-1
3124,-1,-1,-1
3125,-1,-1,-1
3126,-1,-1,-1
3127,-1,1109,1350
3128,-1,-1,-1
3129,-1,-1,-1
3130,-1,1110,1351
3131,-1,-1,-1
3132,-1,-1,-1
3133,-1,1111,1352
3134,-1,-1,-1
3135,-1,1112,1353
3136,-1,-1,-1
3137,-1,-1,1354
3138,-1,-1,-1
3139,-1,-1,-1
3140,-1,-1,-1
3141,-1,-1,-1
3142,-1,-1,-1
3143,-1,-1,1355
3144,-1,-1,-1
3145,-1,1113,1356
3146,-1,-1,-1
3147,-1,-1,-1
3148,-1,-1,1357
3149,-1,-1,1358
3150,-1,-1,-1
3151,-1,1114,-1
3152,-1,-1,-1
3153,-1,-1,-1
3154,-1,1114,1359
3155,-1,-1,-1
3156,-1,1114,-1
3157,-1,1115,1360
3158,-1,1116,1361
3159,-1,-1,-1
3160,-1,-1,-1
3161,-1,1117,1362
3162,-1,-1,-1
3163,-1,1117,1363
3164,-1,-1,-1
3165,-1,1118,1364
3166,-1,1119,1365
3167,-1,-1,-1
3168,-1,1120,1366
3169,-1,-1,-1
3170,-1,-1,-1
3171,-1,-1,-1
3172,-1,-1,1367
3173,-1,1121,1368
3174,-1,1122,1369
3175,-1,-1,-1
3176,-1,-1,-1
3177,-1,1123,1370
3178,-1,-1,1371
3179,-1,-1,-1
3180,-1,1124,1372
3181,-1,1125,1373
3182,-1,-1,-1
3183,-1,-1,1374
3184,-1,-1,-1
3185,-1,-1,-1
3186,-1,-1,-1
3187,-1,-1,1375
3188,-1,-1,-1
3189,-1,-1,-1
3190,-1,-1,1376
3191,-1,-1,-1
3192,-1,-1,-1
3193,-1,-1,-1
3194,-1,-1,-1
3195,-1,-1,-1
3196,-1,1126,1377
3197,-1,-1,-1
3198,-1,-1,-1
3199,-1,-1,-1
3200,-1,-1,-1
3201,-1,-1,-1
3202,-1,-1,-1
3203,-1,1126,1378
3204,-1,1127,1379
3205,-1,1128,-1
3206,-1,1129,1380
3207,-1,1130,-1
3208,-1,-1,-1
3209,-1,-1,1381
3210,-1,1131,-1
3211,-1,-1,-1
3212,-1,1132,1382
3213,-1,-1,-1
3214,-1,1133,1383
3215,-1,1134,1383
3216,-1,-1,-1
3217,-1,-1,-1
3218,-1,-1,1384
3219,-1,-1,1385
3220,-1,1135,1386
3221,-1,1136,1387
3222,-1,1136,1387
3223,-1,-1,-1
3224,-1,-1,-1
3225,-1,1137,1388
3226,-1,-1,-1
3227,-1,1138,-1
3228,-1,1139,1389
3229,-1,-1,-1
3230,-1,-1,1390
3231,-1,-1,-1
3232,-1,-1,-1
3233,-1,1140,1391
3234,-1,1141,1392
3235,-1,-1,-1
3236,-1,1142,-1
3237,-1,1143,1393
3238,-1,-1,1394
3239,-1,-1,-1
3240,-1,1144,1395
3241,-1,1145,1396
3242,-1,-1,-1
3243,-1,1146,1397
3244,-1,-1,-1
3245,-1,1147,1398
3246,-1,-1,-1
3247,-1,1148,1399
3248,-1,1149,1400
3249,-1,-1,-1
3250,-1,-1,-1
3251,-1,-1,-1
3252,-1,-1,-1
3253,-1,-1,-1
3254,-1,-1,-1
3255,-1,1150,1401
3256,-1,1151,-1
3257,-1,-1,-1
3258,-1,1152,1402
3259,-1,-1,1403
3260,-1,-1,-1
3261,-1,-1,-1
3262,-1,-1,1404
3263,-1,1153,1405
3264,-1,-1,-1
3265,-1,1154,1406
3266,-1,-1,1407
3267,-1,-1,-1
3268,-1,1155,1408
3269,-1,1156,1409
3270,-1,-1,1410
3271,-1,1157,1411
3272,-1,-1,-1
3273,-1,1158,1412
3274,-1,-1,-1
3275,-1,1159,1413
3276,-1,1160,1414
3277,-1,-1,-1
3278,-1,1161,1415
3279,-1,-1,-1
3280,-1,-1,-1
3281,-1,-1,1416
3282,-1,-1,-1
3283,-1,1161,1417
3284,-1,-1,-1
3285,-1,-1,-1
3286,-1,1162,1418
3287,-1,-1,-1
3288,-1,1163,1419
3289,-1,1163,1420
3290,-1,1164,1421
3291,-1,1165,-1
3292,-1,1166,1422
3293,-1,-1,-1
3294,-1,1167,1423
3295,-1,1168,1424
3296,-1,-1,-1
3297,-1,-1,-1
3298,-1,-1,-1
3299,-1,-1,1425
3300,-1,1169,1426
3301,-1,-1,-1
3302,-1,1170,-1
3303,-1,-1,1427
3304,-1,-1,-1
3305,-1,1170,1428
3306,-1,1171,1429
3307,-1,-1,-1
3308,-1,-1,-1
3309,-1,1171,1430
3310,-1,1172,1431
3311,-1,-1,1432
3312,-1,-1,-1
3313,-1,-1,-1
3314,-1,-1,-1
3315,-1,1173,1433
3316,-1,-1,-1
3317,-1,-1,1434
3318,-1,-1,-1
3319,-1,1174,1435
3320,-1,-1,1436
3321,-1,-1,-1
3322,-1,1175,1437
3323,-1,1176,1438
3324,-1,-1,-1
3325,-1,-1,1439
3326,-1,-1,-1
3327,-1,1177,1440
3328,-1,-1,-1
3329,-1,-1,-1
3330,-1,-1,-1
3331,-1,1178,1441
3332,-1,-1,-1
3333,-1,1179,1442
3334,-1,-1,1443
3335,-1,-1,-1
3336,-1,1180,1444
3337,-1,-1,-1
3338,-1,1181,1445
3339,-1,-1,-1
3340,-1,1182,-1
3341,-1,1183,1446
3342,-1,-1,-1
3343,-1,-1,-1
3344,-1,-1,-1
3345,-1,-1,-1
3346,-1,1184,1447
3347,-1,-1,-1
3348,-1,1185,-1
3349,-1,-1,-1
3350,-1,-1,-1
3351,-1,-1,1448
3352,-1,-1,-1
3353,-1,1186,1449
3354,-1,-1,-1
3355,-1,1187,-1
3356,-1,1188,1450
3357,-1,1189,1451
3358,-1,-1,-1
3359,-1,-1,-1
3360,-1,1190,1452
3361,-1,-1,-1
3362,-1,-1,-1
3363,-1,-1,-1
3364,-1,1191,1453
3365,-1,-1,-1
3366,-1,-1,-1
3367,-1,-1,-1
3368,-1,-1,-1
3369,-1,-1,-1
3370,-1,1192,1454
3371,-1,-1,-1
3372,-1,-1,-1
3373,-1,1193,1455
3374,-1,1194,1456
3375,-1,-1,-1
3376,-1,1195,1457
3377,-1,-1,1458
3378,-1,-1,-1
3379,-1,-1,-1
3380,-1,-1,-1
3381,-1,-1,-1
3382,-1,1196,1459
3383,-1,-1,-1
3384,-1,-1,-1
3385,-1,-1,1460
3386,-1,1197,1461
3387,-1,1198,1462
3388,-1,-1,-1
3389,-1,-1,-1
3390,-1,-1,-1
3391,-1,1199,1463
3392,-1,-1,1464
3393,-1,-1,1465
3394,-1,1200,1466
3395,-1,1201,1467
3396,-1,1202,1468
3397,-1,-1,-1
3398,-1,1203,1469
3399,-1,-1,-1
3400,-1,-1,-1
3401,-1,-1,-1
3402,-1,1204,1470
3403,-1,-1,-1
3404,-1,-1,1471
3405,-1,-1,1472
3406,-1,1205,-1
3407,-1,-1,-1
3408,-1,-1,-1
3409,-1,-1,-1
3410,-1,-1,-1
3411,-1,-1,-1
3412,-1,-1,-1
3413,-1,-1,-1
3414,-1,-1,-1
3415,-1,-1,-1
3416,-1,-1,-1
3417,-1,1206,1473
3418,-1,1207,1474
3419,-1,-1,-1
3420,-1,-1,1475
3421,-1,1208,1476
3422,-1,1209,1477
3423,-1,1210,1478
3424,-1,-1,-1
3425,-1,-1,-1
3426,-1,-1,-1
3427,-1,-1,-1
3428,-1,1211,1479
3429,-1,-1,-1
3430,-1,-1,1480
3431,-1,-1,-1
3432,-1,-1,1481
3433,-1,1212,-1
3434,-1,-1,-1
3435,-1,-1,-1
3436,-1,-1,-1
3437,-1,1212,1482
3438,-1,1213,1483
3439,-1,-1,-1
3440,-1,-1,-1
3441,-1,1214,1484
3442,-1,-1,-1
3443,-1,1215,1485
3444,-1,-1,1486
3445,-1,1216,1487
3446,-1,-1,-1
3447,-1,-1,-1
3448,-1,1217,-1
3449,-1,-1,-1
3450,-1,1218,1488
3451,-1,-1,-1
3452,-1,1219,1489
3453,-1,1220,-1
3454,-1,-1,1490
3455,-1,1221,1491
3456,-1,1222,1492
3457,-1,-1,-1
3458,-1,-1,1493
3459,-1,-1,-1
3460,-1,-1,-1
3461,-1,-1,1494
3462,-1,-1,-1
3463,-1,1223,1495
3464,-1,-1,-1
3465,-1,-1,-1
3466,-1,1224,1496
3467,-1,-1,-1
3468,-1,1224,1497
3469,-1,1225,1498
3470,-1,-1,-1
3471,-1,-1,-1
3472,-1,-1,-1
3473,-1,1226,1499
3474,-1,-1,-1
3475,-1,-1,-1
3476,-1,1227,1500
3477,-1,-1,-1
3478,-1,-1,-1
3479,-1,1228,1501
3480,-1,-1,-1
3481,-1,1229,1502
3482,-1,-1,1503
3483,-1,-1,-1
3484,-1,1230,1504
3485,-1,1231,1505
3486,-1,-1,1506
3487,-1,-1,-1
3488,-1,1232,1507
3489,-1,-1,-1
3490,-1,-1,1508
3491,-1,1233,1509
3492,-1,-1,1510
3493,-1,-1,-1
3494,-1,-1,-1
3495,-1,-1,-1
3496,-1,-1,-1
3497,-1,1234,1511
3498,-1,-1,-1
3499,-1,-1,-1
3500,-1,-1,-1
3501,-1,-1,-1
3502,-1,-1,-1
3503,-1,1235,1512
3504,-1,-1,-1
3505,-1,-1,-1
3506,-1,-1,-1
3507,-1,-1,-1
3508,-1,-1,-1
3509,-1,1236,1513
3510,-1,-1,-1
3511,-1,1237,1514
3512,-1,1237,1515
3513,-1,-1,-1
3514,-1,-1,-1
3515,-1,-1,-1
3516,-1,-1,1516
3517,-1,1238,-1
3518,-1,1239,1517
3519,-1,-1,-1
3520,-1,-1,-1
3521,-1,-1,-1
3522,-1,1240,-1
3523,-1,-1,-1
3524,-1,-1,-1
3525,-1,-1,-1
3526,-1,1241,1518
3527,-1,1242,1519
3528,-1,-1,-1
3529,-1,-1,-1
3530,-1,1243,1520
3531,-1,1244,1521
3532,-1,1245,1522
3533,-1,1246,1523
3534,-1,-1,-1
3535,-1,-1,1524
3536,-1,-1,-1
3537,-1,1247,1525
3538,-1,1248,1526
3539,12,1249,1527
3540,-1,-1,-1
3541,-1,-1,-1
3542,-1,1250,1528
3543,-1,-1,-1
3544,-1,-1,-1
3545,-1,1251,1529
3546,-1,1252,-1
3547,-1,-1,-1
3548,-1,-1,-1
3549,-1,-1,-1
3550,-1,1253,1530
3551,-1,-1,-1
3552,-1,-1,1531
3553,-1,-1,1532
3554,-1,1253,1533
3555,-1,-1,-1
3556,-1,1254,-1
3557,-1,1255,1534
3558,-1,-1,-1
3559,-1,-1,-1
3560,-1,-1,1535
3561,-1,-1,-1
3562,-1,1256,1536
3563,-1,-1,1537
3564,-1,-1,-1
3565,-1,1257,1538
3566,-1,-1,-1
3567,-1,1258,-1
3568,-1,1259,-1
3569,-1,1260,1539
3570,-1,-1,-1
3571,-1,-1,-1
3572,-1,-1,-1
3573,-1,-1,-1
3574,-1,-1,1540
3575,-1,1261,1541
3576,-1,-1,-1
3577,-1,-1,-1
3578,-1,-1,-1
3579,-1,1262,1542
3580,-1,1263,1543
3581,-1,1264,1544
3582,-1,1265,1545
3583,-1,-1,-1
3584,-1,-1,1546
3585,-1,1266,-1
3586,-1,-1,-1
3587,-1,1267,-1
3588,-1,-1,1547
3589,-1,-1,-1
3590,-1,-1,-1
3591,-1,1268,1548
3592,-1,-1,1549
3593,-1,-1,-1
3594,-1,-1,-1
3595,-1,1269,1550
3596,-1,-1,-1
3597,-1,1270,1551
3598,-1,-1,-1
3599,-1,-1,-1
3600,-1,1271,1552
3601,-1,-1,-1
3602,-1,-1,-1
3603,-1,-1,-1
3604,-1,1272,1553
3605,-1,-1,1554
3606,-1,-1,-1
3607,-1,-1,-1
3608,-1,-1,-1
3609,-1,-1,-1
3610,-1,1273,1555
3611,-1,-1,-1
3612,-1,-1,-1
3613,-1,-1,-1
3614,-1,-1,-1
3615,-1,-1,-1
3616,-1,-1,-1
3617,-1,-1,-1
3618,-1,-1,-1
3619,-1,1273,1556
3620,-1,-1,-1
3621,-1,-1,-1
3622,-1,1273,1557
3623,-1,-1,-1
3624,-1,1274,1558
3625,-1,-1,-1
3626,-1,-1,1559
3627,-1,-1,1560
3628,-1,-1,-1
3629,-1,-1,-1
3630,-1,-1,-1
3631,-1,-1,-1
3632,-1,1275,1561
3633,-1,1276,-1
3634,-1,-1,-1
3635,-1,-1,1562
3636,-1,-1,-1
3637,-1,1277,1563
3638,-1,-1,-1
3639,-1,-1,-1
3640,-1,1278,1564
3641,-1,-1,-1
3642,-1,1279,1565
3643,-1,1280,1566
3644,-1,-1,-1
3645,-1,-1,-1
3646,-1,-1,-1
3647,-1,-1,1567
3648,-1,1281,1568
3649,-1,-1,1569
3650,-1,-1,-1
3651,-1,-1,-1
3652,-1,1282,1570
3653,-1,1283,1571
3654,-1,-1,-1
3655,-1,-1,-1
3656,-1,1284,-1
3657,-1,1285,1572
3658,-1,1286,1573
3659,-1,-1,-1
3660,-1,1287,1574
3661,-1,-1,-1
3662,-1,-1,-1
3663,-1,-1,-1
3664,-1,1288,-1
3665,-1,-1,-1
3666,-1,-1,-1
3667,-1,-1,-1
3668,-1,1288,1575
3669,-1,1289,1576
3670,-1,-1,-1
3671,-1,-1,-1
3672,-1,-1,-1
3673,-1,1290,1576
3674,-1,-1,-1
3675,-1,-1,-1
3676,-1,-1,1577
3677,-1,1291,1578
3678,-1,-1,-1
3679,-1,-1,-1
3680,-1,-1,-1
3681,-1,-1,1579
3682,-1,1292,1580
3683,-1,1293,1581
3684,-1,1294,-1
3685,-1,-1,-1
3686,-1,-1,-1
3687,-1,-1,-1
3688,-1,-1,-1
3689,-1,-1,1582
3690,-1,-1,-1
3691,-1,1295,1583
3692,-1,1296,1584
3693,-1,-1,-1
3694,-1,-1,-1
3695,-1,-1,-1
3696,-1,-1,-1
3697,-1,-1,-1
3698,-1,-1,-1
3699,-1,1297,1585
3700,-1,-1,-1
3701,-1,1298,1586
3702,-1,1298,1586
3703,-1,1298,1587
3704,-1,-1,-1
3705,-1,1299,1588
3706,-1,1299,1589
3707,-1,-1,1590
3708,-1,-1,-1
3709,-1,-1,-1
3710,-1,1300,1591
3711,-1,-1,-1
3712,-1,-1,-1
3713,-1,-1,1592
3714,-1,-1,-1
3715,-1,-1,-1
3716,-1,1301,1593
3717,-1,-1,-1
3718,-1,-1,1594
3719,-1,1302,1595
3720,-1,-1,-1
3721,-1,1303,1596
3722,-1,-1,-1
3723,-1,-1,-1
3724,-1,1304,1597
3725,-1,1305,1598
3726,-1,-1,1599
3727,-1,-1,1600
3728,-1,1306,1601
3729,-1,-1,1602
3730,-1,-1,-1
3731,-1,-1,-1
3732,-1,-1,-1
3733,-1,1307,1603
3734,-1,-1,-1
3735,-1,1308,1604
3736,-1,-1,-1
3737,-1,-1,-1
3738,-1,-1,-1
3739,-1,-1,-1
3740,-1,-1,-1
3741,-1,-1,-1
3742,-1,-1,-1
3743,-1,-1,1605
3744,-1,-1,-1
