name,startdate,enddate,location
3216,668,730,0
3217,668,730,0
3218,669,731,0
3219,669,731,0
3220,669,731,0
3221,670,732,0
3222,671,733,0
3223,672,734,0
3224,673,735,0
3225,673,735,0
3226,673,735,0
3227,674,736,0
3228,674,736,0
3229,674,736,0
3230,674,736,0
3231,675,737,0
3232,676,738,0
3233,676,738,0
3234,676,738,0
3235,676,738,0
3236,676,738,0
3237,676,738,0
3238,676,738,0
3239,676,738,0
3240,676,738,0
3241,676,738,0
3242,676,738,0
3243,676,738,0
3244,676,738,0
3245,677,739,0
3246,678,740,0
3247,678,740,0
3248,678,740,0
3249,678,740,0
3250,678,740,0
3251,678,740,0
3252,678,740,0
3253,678,740,0
3254,678,740,0
3255,678,740,0
3256,678,740,0
3257,679,741,0
3258,680,742,0
3259,681,743,0
3260,681,743,0
3261,682,744,0
3262,682,744,0
3263,682,744,0
3264,682,744,0
3265,682,744,0
3266,682,744,0
3267,682,744,0
3268,683,745,0
3269,683,745,0
3270,684,746,0
3271,684,746,0
3272,684,746,0
3273,684,746,0
3274,684,746,0
3275,684,746,0
3276,685,747,0
3277,686,748,0
3278,687,749,0
3279,688,750,0
3280,688,750,0
3281,688,750,0
3282,688,750,0
3283,688,750,0
3284,689,751,0
3285,689,751,0
3286,689,751,0
3287,689,751,0
3288,689,751,0
3289,690,752,0
3290,691,753,0
3291,691,753,0
3292,691,753,0
3293,692,754,0
3294,692,754,0
3295,692,754,0
3296,692,754,0
3297,692,754,0
3298,692,754,0
3299,692,754,0
3300,693,755,0
3301,694,756,0
3302,695,757,0
3303,695,757,0
3304,696,758,0
3305,696,758,0
3306,696,759,0
3307,696,760,0
3308,697,761,0
3309,698,762,0
3310,698,763,0
3311,698,764,0
3312,698,765,0
3313,699,766,0
3314,699,766,0
3315,699,766,0
3316,699,766,0
3317,699,766,0
3318,699,766,0
3319,699,766,0
3320,699,766,0
3321,699,766,0
3322,699,766,0
3323,700,767,0
3324,700,767,0
3325,700,767,0
3326,700,767,0
3327,700,767,0
3328,701,768,0
3329,702,769,0
3330,702,769,0
3331,702,769,0
3332,703,770,0
3333,704,771,0
3334,705,772,0
3335,706,773,0
3336,706,773,0
3337,706,773,0
3338,706,773,0
3339,707,774,0
3340,708,775,0
3341,708,775,0
3342,708,775,0
3343,708,775,0
3344,708,775,0
3345,708,775,0
3346,708,775,0
3347,708,775,0
3348,708,775,0
3349,708,775,0
3350,708,775,0
3351,708,775,0
3352,708,775,0
3353,708,775,0
3354,708,775,0
3355,708,775,0
3356,708,775,0
3357,708,775,0
3358,708,775,0
3359,708,775,0
3360,708,775,0
3361,708,775,0
3362,708,775,0
3363,708,775,0
3364,708,775,0
3365,708,775,0
3366,708,775,0
3367,708,775,0
3368,708,775,0
3369,708,775,0
3370,708,775,0
3371,708,775,0
3372,708,775,0
3373,708,775,0
3374,709,776,0
3375,709,776,0
3376,709,776,0
3377,709,776,0
3378,709,776,0
3379,709,776,0
3380,709,776,0
3381,709,776,0
3382,709,776,0
3383,710,777,0
3384,710,777,0
3385,710,777,0
3386,710,777,0
3387,710,777,0
3388,710,777,0
3389,710,777,0
3390,710,777,0
3391,710,777,0
3392,710,777,0
3393,710,777,0
3394,710,777,0
3395,710,777,0
3396,710,777,0
3397,711,778,0
3398,712,779,0
3399,712,779,0
3400,712,779,0
3401,712,779,0
3402,712,779,0
3403,712,779,0
3404,712,779,0
3405,712,779,0
3406,712,779,0
3407,712,779,0
3408,712,779,0
3409,712,779,0
3410,712,779,0
3411,712,779,0
3412,712,779,0
3413,712,779,0
3414,712,779,0
3415,712,779,0
3416,712,779,0
3417,713,780,0
3418,713,780,0
3419,713,780,0
3420,713,780,0
3421,713,780,0
3422,713,780,0
3423,713,780,0
3424,713,780,0
3425,713,780,0
3426,713,780,0
3427,713,780,0
3428,713,780,0
3429,713,780,0
3430,713,780,0
3431,714,781,0
3432,714,781,0
3433,714,781,0
3434,714,781,0
3435,714,781,0
3436,714,781,0
3437,714,781,0
3438,714,781,0
3439,714,781,0
3440,714,781,0
3441,714,781,0
3442,714,781,0
3443,714,781,0
3444,714,781,0
3445,714,781,0
3446,714,781,0
3447,714,781,0
3448,714,781,0
3449,714,781,0
3450,714,781,0
3451,714,781,0
3452,714,781,0
3453,715,782,0
3454,716,783,0
3455,717,784,0
3456,717,784,0
3457,717,784,0
3458,717,784,0
3459,717,784,0
3460,717,784,0
3461,717,784,0
3462,717,784,0
3463,717,784,0
3464,717,784,0
3465,717,784,0
3466,717,784,0
3467,717,784,0
3468,717,784,0
3469,717,784,0
3470,717,784,0
3471,717,784,0
3472,717,784,0
3473,717,784,0
3474,717,784,0
3475,718,785,0
3476,719,786,0
3477,719,786,0
3478,719,786,0
3479,719,786,0
3480,719,786,0
3481,719,786,0
3482,720,787,0
3483,720,787,0
3484,720,787,0
3485,721,788,0
3486,722,789,0
3487,722,789,0
3488,722,789,0
3489,723,790,0
3490,724,791,0
3491,724,791,0
3492,725,792,0
3493,725,792,0
3494,726,793,0
3495,727,794,0
3496,727,794,0
3497,727,794,0
3498,727,794,0
3499,728,795,0
3500,728,795,0
3501,728,795,0
3502,729,796,0
3503,729,796,0
3504,729,796,0
3505,729,796,0
3506,730,797,0
3507,731,798,0
3508,731,798,0
3509,731,798,0
3510,731,798,0
3511,731,798,0
3512,731,798,0
3513,731,798,0
3514,731,798,0
3515,731,798,0
3516,731,798,0
3517,731,798,0
3518,731,798,0
3519,731,798,0
3520,731,798,0
3521,731,798,0
3522,731,798,0
3523,731,798,0
3524,731,798,0
3525,731,798,0
3526,731,799,0
3527,731,799,0
3528,731,799,0
3529,731,799,0
3530,731,799,0
3531,731,799,0
3532,731,799,0
3533,731,799,0
3534,731,799,0
3535,731,799,0
3536,731,799,0
3537,731,799,0
3538,731,799,0
3539,731,799,0
3540,731,799,0
3541,731,799,0
3542,731,799,0
3543,731,799,0
3544,731,799,0
3545,731,800,0
3546,731,800,0
3547,731,800,0
3548,731,800,0
3549,731,800,0
3550,731,800,0
3551,731,800,0
3552,731,800,0
3553,731,800,0
3554,731,800,0
3555,731,800,0
3556,731,800,0
3557,732,801,0
3558,732,802,0
3559,732,803,0
3560,733,804,0
3561,734,805,0
3562,735,806,0
3563,735,806,0
3564,735,806,0
3565,736,807,0
3566,737,808,0
3567,737,808,0
3568,738,809,0
3569,739,810,0
3570,740,811,0
3571,741,812,0
3572,741,812,0
3573,742,813,0
3574,743,814,0
3575,743,814,0
3576,743,814,0
3577,743,814,0
3578,743,814,0
3579,743,814,0
3580,744,815,0
3581,745,816,0
3582,745,816,0
3583,746,817,0
3584,747,818,0
3585,748,819,0
3586,749,820,0
3587,750,821,0
3588,751,822,0
3589,752,823,0
3590,752,824,0
3591,753,825,0
3592,754,826,0
3593,755,827,0
3594,755,827,0
3595,755,827,0
3596,755,827,0
3597,755,827,0
3598,755,827,0
3599,756,828,0
3600,756,828,0
3601,756,828,0
3602,756,828,0
3603,757,829,0
3604,758,830,0
3605,759,831,0
3606,760,832,0
3607,760,832,0
3608,760,832,0
3609,760,832,0
3610,760,832,0
3611,760,832,0
3612,760,832,0
3613,760,832,0
3614,760,832,0
3615,760,832,0
3616,761,833,0
3617,762,834,0
3618,762,834,0
3619,762,834,0
3620,763,835,0
3621,763,835,0
3622,764,836,0
3623,764,836,0
3624,764,836,0
3625,764,836,0
3626,764,836,0
3627,764,836,0
3628,764,836,0
3629,764,837,0
3630,764,837,0
3631,764,837,0
3632,764,837,0
3633,764,837,0
3634,764,837,0
3635,764,837,0
3636,765,838,0
3637,765,838,0
3638,766,839,0
3639,767,840,0
3640,768,841,0
3641,769,842,0
3642,770,842,0
3643,770,842,0
3644,771,843,0
3645,771,843,0
3646,771,843,0
3647,772,844,0
3648,772,844,0
3649,772,844,0
3650,772,844,0
3651,772,844,0
3652,773,845,0
3653,774,846,0
3654,775,847,0
3655,776,848,0
3656,776,849,0
3657,776,850,0
3658,776,851,0
3659,777,852,0
3660,778,853,0
3661,779,854,0
3662,780,855,0
3663,780,855,0
3664,780,855,0
3665,780,855,0
3666,780,855,0
3667,780,855,0
3668,780,855,0
3669,780,855,0
3670,780,855,0
3671,780,855,0
3672,780,855,0
3673,781,856,0
3674,782,857,0
3675,783,858,0
3676,783,858,0
3677,783,858,0
3678,783,858,0
3679,783,858,0
3680,783,858,0
3681,783,858,0
3682,783,858,0
3683,784,859,0
3684,784,860,0
3685,784,860,0
3686,785,861,0
3687,786,862,0
3688,787,863,0
3689,787,863,0
3690,787,863,0
3691,787,863,0
3692,787,863,0
3693,787,863,0
3694,787,863,0
3695,788,864,0
3696,788,864,0
3697,788,864,0
3698,788,864,0
3699,788,864,0
3700,789,864,0
3701,790,865,0
3702,791,866,0
3703,792,867,0
3704,792,867,0
3705,792,867,0
3706,793,868,0
3707,794,869,0
3708,794,869,0
3709,795,870,0
3710,796,871,0
3711,796,871,0
3712,797,872,0
3713,797,872,0
3714,797,872,0
3715,797,872,0
3716,797,872,0
3717,797,872,0
3718,797,872,0
3719,797,872,0
3720,797,872,0
3721,797,872,0
3722,797,872,0
3723,797,872,0
3724,797,872,0
3725,797,872,0
3726,797,872,0
3727,797,872,0
3728,798,873,0
3729,798,873,0
3730,799,874,0
3731,800,875,0
3732,801,876,0
3733,802,877,0
3734,802,877,0
3735,802,877,0
3736,802,877,0
3737,802,877,0
3738,802,877,0
3739,803,878,0
3740,803,878,0
3741,803,878,0
3742,804,879,0
3743,804,879,0
3744,805,880,0
3745,806,881,0
3746,806,881,0
3747,806,881,0
3748,807,882,0
3749,808,883,0
3750,808,883,0
3751,808,883,0
3752,808,883,0
3753,808,883,0
3754,808,883,0
3755,808,883,0
3756,808,883,0
3757,808,883,0
3758,809,884,0
3759,809,885,0
3760,809,885,0
3761,809,886,0
3762,809,886,0
3763,809,886,0
3764,809,886,0
3765,809,886,0
3766,809,887,0
3767,809,888,0
3768,809,888,0
3769,809,888,0
3770,809,889,0
3771,809,889,0
3772,809,889,0
3773,810,890,0
3774,811,891,0
3775,812,892,0
3776,812,892,0
3777,812,892,0
3778,812,892,0
3779,813,893,0
3780,813,893,0
3781,813,893,0
3782,813,894,0
3783,813,895,0
3784,813,896,0
3785,813,896,0
3786,814,897,0
3787,814,897,0
3788,814,897,0
3789,814,897,0
3790,814,897,0
3791,815,898,0
3792,816,899,0
3793,816,899,0
3794,816,899,0
3795,816,899,0
3796,816,899,0
3797,816,899,0
3798,816,899,0
3799,816,899,0
3800,817,900,0
3801,817,900,0
3802,818,901,0
3803,819,902,0
3804,819,902,0
3805,819,902,0
3806,819,902,0
3807,819,902,0
3808,819,902,0
3809,819,902,0
3810,819,902,0
3811,819,902,0
3812,819,902,0
3813,819,902,0
3814,819,902,0
3815,819,902,0
3816,820,903,0
3817,820,903,0
3818,821,904,0
3819,822,905,0
3820,822,905,0
3821,822,905,0
3822,822,905,0
3823,822,905,0
3824,823,906,0
3825,823,906,0
3826,824,907,0
3827,824,907,0
3828,824,907,0
3829,824,907,0
3830,824,907,0
3831,825,908,0
3832,826,909,0
3833,826,909,0
3834,826,909,0
3835,826,909,0
3836,826,909,0
3837,827,910,0
3838,827,910,0
3839,827,910,0
3840,827,910,0
3841,827,910,0
3842,827,910,0
3843,827,910,0
3844,827,910,0
3845,828,911,0
3846,828,911,0
3847,829,912,0
3848,829,912,0
3849,829,912,0
3850,829,912,0
3851,829,912,0
3852,829,912,0
3853,829,912,0
3854,829,912,0
3855,829,912,0
3856,829,912,0
3857,829,912,0
3858,829,912,0
3859,829,912,0
3860,829,912,0
3861,829,912,0
3862,829,912,0
3863,829,912,0
3864,830,913,0
3865,831,914,0
3866,831,914,0
3867,831,914,0
3868,831,914,0
3869,832,915,0
3870,832,915,0
3871,832,915,0
3872,832,915,0
3873,832,915,0
3874,832,915,0
3875,832,915,0
3876,832,915,0
3877,832,915,0
3878,832,915,0
3879,832,915,0
3880,832,915,0
3881,832,915,0
3882,832,915,0
3883,832,915,0
3884,832,915,0
3885,832,915,0
3886,832,915,0
3887,832,915,0
3888,832,915,0
3889,832,915,0
3890,832,915,0
3891,832,915,0
3892,833,916,0
3893,833,916,0
3894,834,917,0
3895,834,917,0
3896,834,917,0
3897,834,917,0
3898,834,917,0
3899,834,917,0
3900,834,917,0
3901,834,917,0
3902,834,917,0
3903,834,917,0
3904,834,917,0
3905,834,917,0
3906,834,917,0
3907,834,917,0
3908,834,917,0
3909,834,917,0
3910,834,917,0
3911,834,917,0
3912,834,917,0
3913,834,917,0
3914,834,917,0
3915,834,917,0
3916,834,917,0
3917,834,917,0
3918,834,917,0
3919,835,918,0
3920,835,918,0
3921,835,918,0
3922,835,918,0
3923,835,918,0
3924,836,919,0
3925,836,919,0
3926,836,919,0
3927,836,919,0
3928,837,920,0
3929,837,920,0
3930,837,920,0
3931,837,920,0
3932,838,921,0
3933,838,921,0
3934,838,921,0
3935,838,921,0
3936,838,921,0
3937,838,921,0
3938,838,921,0
3939,838,921,0
3940,838,921,0
3941,838,921,0
3942,838,921,0
3943,838,921,0
3944,839,922,0
3945,840,923,0
3946,840,923,0
3947,841,924,0
3948,841,924,0
3949,841,924,0
3950,841,924,0
3951,841,924,0
3952,841,924,0
3953,841,924,0
3954,841,924,0
3955,842,925,0
3956,843,926,0
3957,843,926,0
3958,843,926,0
3959,843,926,0
3960,844,927,0
3961,844,927,0
3962,844,927,0
3963,844,927,0
3964,844,927,0
3965,844,927,0
3966,844,927,0
3967,844,927,0
3968,844,927,0
3969,844,927,0
3970,844,927,0
3971,844,927,0
3972,844,927,0
3973,844,927,0
3974,844,927,0
3975,844,927,0
3976,844,927,0
3977,844,927,0
3978,845,928,0
3979,846,929,0
3980,846,929,0
3981,846,929,0
3982,846,929,0
3983,846,929,0
3984,846,929,0
3985,846,929,0
3986,846,929,0
3987,846,929,0
3988,846,929,0
3989,846,929,0
3990,846,929,0
3991,846,929,0
3992,846,929,0
3993,846,929,0
3994,846,929,0
3995,846,929,0
3996,846,929,0
3997,846,929,0
3998,846,929,0
3999,846,930,0
4000,846,930,0
4001,846,930,0
4002,846,930,0
4003,847,931,0
4004,847,931,0
4005,847,931,0
4006,847,931,0
4007,847,931,0
4008,847,931,0
4009,847,931,0
4010,847,931,0
4011,847,931,0
4012,847,931,0
4013,847,931,0
4014,847,931,0
4015,847,931,0
4016,847,931,0
4017,847,931,0
4018,847,931,0
4019,847,931,0
4020,847,931,0
4021,847,931,0
4022,847,931,0
4023,847,931,0
4024,847,931,0
4025,847,931,0
4026,847,931,0
4027,847,931,0
4028,847,931,0
4029,847,931,0
4030,847,931,0
4031,847,931,0
4032,847,931,0
4033,847,931,0
4034,847,931,0
4035,847,931,0
4036,847,931,0
4037,847,931,0
4038,847,931,0
4039,847,931,0
4040,847,931,0
4041,847,931,0
4042,847,931,0
4043,847,931,0
4044,847,931,0
4045,847,931,0
4046,847,931,0
4047,847,931,0
4048,847,931,0
4049,847,931,0
4050,847,931,0
4051,847,931,0
4052,847,931,0
4053,847,931,0
4054,848,932,0
4055,848,932,0
4056,849,933,0
4057,850,934,0
4058,851,935,0
4059,852,936,0
4060,853,937,0
4061,853,937,0
4062,853,937,0
4063,853,937,0
4064,853,937,0
4065,853,937,0
4066,853,937,0
4067,854,938,0
4068,855,939,0
4069,855,939,0
4070,855,939,0
4071,855,939,0
4072,855,939,0
4073,856,940,0
4074,857,941,0
4075,857,941,0
4076,857,941,0
4077,857,941,0
4078,857,941,0
4079,858,942,0
4080,859,943,0
4081,859,943,0
4082,859,943,0
4083,859,943,0
4084,859,943,0
4085,859,943,0
4086,859,943,0
4087,859,943,0
4088,859,943,0
4089,860,944,0
4090,861,945,0
4091,861,945,0
4092,862,946,0
4093,863,947,0
4094,863,947,0
4095,863,947,0
4096,863,947,0
4097,863,947,0
4098,863,947,0
4099,863,947,0
4100,863,947,0
4101,863,947,0
4102,863,947,0
4103,863,947,0
4104,864,948,0
4105,864,948,0
4106,864,948,0
4107,864,948,0
4108,864,948,0
4109,864,948,0
4110,864,948,0
4111,864,949,0
4112,864,949,0
4113,864,949,0
4114,864,949,0
4115,864,949,0
4116,864,949,0
4117,864,949,0
4118,865,950,0
4119,866,950,0
4120,866,950,0
4121,866,950,0
4122,866,950,0
4123,866,950,0
4124,866,950,0
4125,866,950,0
4126,866,950,0
4127,866,950,0
4128,866,950,0
4129,866,950,0
4130,866,950,0
4131,866,950,0
4132,866,950,0
4133,866,950,0
4134,866,950,0
4135,866,950,0
4136,866,950,0
4137,866,950,0
4138,866,950,0
4139,866,950,0
4140,866,950,0
4141,866,950,0
4142,866,950,0
4143,866,950,0
4144,866,950,0
4145,866,950,0
4146,866,950,0
4147,866,950,0
4148,867,951,0
4149,867,952,0
4150,867,952,0
4151,867,952,0
4152,868,953,0
4153,869,954,0
4154,870,955,0
4155,870,955,0
4156,870,955,0
4157,870,955,0
4158,870,955,0
4159,871,956,0
4160,871,956,0
4161,871,956,0
4162,871,956,0
4163,871,956,0
4164,871,956,0
4165,871,956,0
4166,871,956,0
4167,871,956,0
4168,871,956,0
4169,872,957,0
4170,872,957,0
4171,873,958,0
4172,873,958,0
4173,873,958,0
4174,873,958,0
4175,873,958,0
4176,873,958,0
4177,873,958,0
4178,873,958,0
4179,874,959,0
4180,875,960,0
4181,876,961,0
4182,877,962,0
4183,878,962,0
4184,879,962,0
4185,880,963,0
4186,881,964,0
4187,881,964,0
4188,881,964,0
4189,881,964,0
4190,881,964,0
4191,881,964,0
4192,881,964,0
4193,881,964,0
4194,881,964,0
4195,881,964,0
4196,881,964,0
4197,881,964,0
4198,882,965,0
4199,882,965,0
4200,882,965,0
4201,882,965,0
4202,882,965,0
4203,882,965,0
4204,882,965,0
4205,882,965,0
4206,882,965,0
4207,882,965,0
4208,882,966,0
4209,883,967,0
4210,883,967,0
4211,883,967,0
4212,883,967,0
4213,883,967,0
4214,883,967,0
4215,883,967,0
4216,883,967,0
4217,883,967,0
4218,883,967,0
4219,883,967,0
4220,883,967,0
4221,883,967,0
4222,883,967,0
4223,883,967,0
4224,883,967,0
4225,883,967,0
4226,883,967,0
4227,883,967,0
4228,883,967,0
4229,883,967,0
4230,883,967,0
4231,883,968,0
4232,883,968,0
4233,883,968,0
4234,883,968,0
4235,883,968,0
4236,883,968,0
4237,883,968,0
4238,883,968,0
4239,883,968,0
4240,883,968,0
4241,883,968,0
4242,883,968,0
4243,883,968,0
4244,883,968,0
4245,883,968,0
4246,884,969,0
4247,885,970,0
4248,886,971,0
4249,887,972,0
4250,888,973,0
4251,889,974,0
4252,889,974,0
4253,889,974,0
4254,890,974,0
4255,891,974,0
4256,892,974,0
4257,892,974,0
4258,892,974,0
4259,892,974,0
4260,892,974,0
4261,893,974,0
4262,894,974,0
4263,894,974,0
4264,895,974,0
4265,895,974,0
4266,896,975,0
4267,896,975,0
4268,896,975,0
4269,896,975,0
4270,896,975,0
4271,897,976,0
4272,898,977,0
4273,898,977,0
4274,898,977,0
4275,898,977,0
4276,898,977,0
4277,898,977,0
4278,898,977,0
4279,898,977,0
4280,898,977,0
4281,898,977,0
4282,898,977,0
4283,898,977,0
4284,899,978,0
4285,900,979,0
4286,901,980,0
4287,901,980,0
4288,901,981,0
4289,902,982,0
4290,902,982,0
4291,902,982,0
4292,902,982,0
4293,902,982,0
4294,902,982,0
4295,902,982,0
4296,902,982,0
4297,902,982,0
4298,902,982,0
4299,903,983,0
4300,903,983,0
4301,903,983,0
4302,904,984,0
4303,905,985,0
4304,905,985,0
4305,906,986,0
4306,906,986,0
4307,906,986,0
4308,907,987,0
4309,907,987,0
4310,908,988,0
4311,909,989,0
4312,909,989,0
4313,909,989,0
4314,910,990,0
4315,911,991,0
4316,911,991,0
4317,911,991,0
4318,911,991,0
4319,911,991,0
4320,911,991,0
4321,911,991,0
4322,911,991,0
4323,911,991,0
4324,911,991,0
4325,911,991,0
4326,911,991,0
4327,911,991,0
4328,912,992,0
4329,913,993,0
4330,913,993,0
4331,914,994,0
4332,914,994,0
4333,915,995,0
4334,916,996,0
4335,917,997,0
4336,917,997,0
4337,917,997,0
4338,917,997,0
4339,917,997,0
4340,917,997,0
4341,917,997,0
4342,917,997,0
4343,918,998,0
4344,918,998,0
4345,918,998,0
4346,919,999,0
4347,919,999,0
4348,919,999,0
4349,919,999,0
4350,919,999,0
4351,919,999,0
4352,919,999,0
4353,920,1000,0
4354,920,1000,0
4355,920,1000,0
4356,920,1000,0
4357,920,1000,0
4358,920,1000,0
4359,920,1000,0
4360,920,1000,0
4361,920,1000,0
4362,920,1000,0
4363,920,1000,0
4364,920,1000,0
4365,920,1000,0
4366,921,1001,0
4367,921,1001,0
4368,921,1001,0
4369,922,1002,0
4370,922,1002,0
4371,922,1002,0
4372,922,1002,0
4373,923,1003,0
4374,923,1003,0
4375,923,1003,0
4376,923,1003,0
4377,923,1003,0
4378,923,1003,0
4379,923,1003,0
4380,923,1003,0
4381,923,1003,0
4382,923,1003,0
4383,923,1003,0
4384,923,1003,0
4385,923,1003,0
4386,923,1003,0
4387,923,1003,0
4388,923,1003,0
4389,923,1003,0
4390,923,1003,0
4391,923,1003,0
4392,923,1003,0
4393,923,1003,0
4394,924,1004,0
4395,925,1005,0
4396,926,1006,0
4397,927,1007,0
4398,927,1007,0
4399,927,1007,0
4400,927,1007,0
4401,927,1007,0
4402,927,1007,0
4403,927,1007,0
4404,928,1008,0
4405,929,1008,0
4406,929,1008,0
4407,929,1008,0
4408,930,1009,0
4409,930,1009,0
4410,930,1009,0
4411,930,1009,0
4412,930,1009,0
4413,930,1009,0
4414,931,1010,0
4415,931,1010,0
4416,931,1010,0
4417,931,1010,0
4418,931,1010,0
4419,931,1010,0
4420,931,1010,0
4421,931,1010,0
4422,931,1010,0
4423,931,1010,0
4424,931,1010,0
4425,931,1010,0
4426,931,1010,0
4427,931,1010,0
4428,932,1010,0
4429,932,1010,0
4430,932,1010,0
4431,932,1010,0
4432,932,1010,0
4433,932,1010,0
4434,933,1011,0
4435,934,1012,0
4436,934,1012,0
4437,934,1012,0
4438,934,1013,0
4439,934,1013,0
4440,934,1013,0
4441,934,1013,0
4442,935,1014,0
4443,936,1015,0
4444,937,1016,0
4445,937,1016,0
4446,938,1017,0
4447,938,1017,0
4448,938,1017,0
4449,938,1017,0
4450,938,1017,0
4451,938,1017,0
4452,938,1017,0
4453,938,1017,0
4454,938,1017,0
4455,938,1017,0
4456,938,1017,0
4457,938,1017,0
4458,938,1017,0
4459,939,1018,0
4460,939,1019,0
4461,939,1020,0
4462,940,1021,0
4463,941,1022,0
4464,941,1023,0
4465,942,1024,0
4466,942,1024,0
4467,942,1024,0
4468,942,1024,0
4469,942,1024,0
4470,942,1024,0
4471,942,1024,0
4472,942,1024,0
4473,943,1025,0
4474,943,1025,0
4475,944,1026,0
4476,944,1026,0
4477,944,1026,0
4478,944,1026,0
4479,944,1026,0
4480,944,1026,0
4481,944,1026,0
4482,944,1026,0
4483,944,1026,0
4484,944,1026,0
4485,944,1026,0
4486,944,1026,0
4487,944,1026,0
4488,944,1026,0
4489,945,1027,0
4490,946,1028,0
4491,946,1028,0
4492,946,1028,0
4493,946,1028,0
4494,946,1028,0
4495,946,1028,0
4496,947,1029,0
4497,947,1029,0
4498,948,1030,0
4499,949,1031,0
4500,950,1032,0
4501,950,1033,0
4502,950,1034,0
4503,951,1035,0
4504,951,1036,0
4505,952,1037,0
4506,953,1038,0
4507,954,1039,0
4508,954,1039,0
4509,955,1040,0
4510,956,1041,0
4511,957,1042,0
4512,958,1043,0
4513,958,1043,0
4514,958,1043,0
4515,959,1044,0
4516,960,1045,0
4517,961,1046,0
4518,962,1047,0
4519,963,1048,0
4520,964,1049,0
4521,965,1050,0
4522,965,1050,0
4523,965,1050,0
4524,966,1051,0
4525,966,1051,0
4526,966,1051,0
4527,966,1051,0
4528,967,1052,0
4529,967,1053,0
4530,967,1053,0
4531,967,1053,0
4532,967,1053,0
4533,967,1053,0
4534,967,1053,0
4535,967,1053,0
4536,967,1053,0
4537,967,1053,0
4538,967,1053,0
4539,967,1053,0
4540,967,1053,0
4541,967,1053,0
4542,967,1053,0
4543,967,1053,0
4544,967,1053,0
4545,968,1054,0
4546,969,1055,0
4547,969,1055,0
4548,969,1055,0
4549,970,1056,0
4550,971,1057,0
4551,971,1057,0
4552,971,1057,0
4553,972,1058,0
4554,972,1058,0
4555,973,1059,0
4556,973,1059,0
4557,973,1059,0
4558,973,1059,0
4559,973,1059,0
4560,973,1059,0
4561,973,1059,0
4562,973,1059,0
4563,973,1059,0
4564,973,1059,0
4565,973,1059,0
4566,974,1060,0
4567,974,1060,0
4568,974,1060,0
4569,974,1060,0
4570,974,1060,0
4571,974,1060,0
4572,975,1061,0
4573,976,1062,0
4574,977,1063,0
4575,977,1063,0
4576,977,1063,0
4577,977,1063,0
4578,977,1063,0
4579,977,1063,0
4580,977,1063,0
4581,977,1063,0
4582,977,1063,0
4583,978,1064,0
4584,979,1065,0
4585,980,1066,0
4586,981,1067,0
4587,982,1068,0
4588,982,1068,0
4589,982,1068,0
4590,983,1069,0
4591,984,1070,0
4592,985,1071,0
4593,985,1071,0
4594,986,1072,0
4595,986,1072,0
4596,986,1072,0
4597,986,1072,0
4598,986,1072,0
4599,986,1072,0
4600,986,1072,0
4601,986,1072,0
4602,986,1072,0
4603,986,1072,0
4604,986,1072,0
4605,986,1072,0
4606,986,1072,0
4607,986,1072,0
4608,986,1072,0
4609,986,1072,0
4610,986,1072,0
4611,986,1072,0
4612,987,1073,0
4613,987,1074,0
4614,988,1075,0
4615,989,1076,0
4616,990,1077,0
4617,991,1078,0
4618,991,1078,0
4619,991,1078,0
4620,991,1078,0
4621,991,1078,0
4622,991,1078,0
4623,992,1079,0
4624,992,1079,0
4625,992,1079,0
4626,992,1079,0
4627,992,1079,0
4628,993,1079,0
4629,994,1080,0
4630,995,1081,0
4631,995,1081,0
4632,995,1081,0
4633,995,1081,0
4634,995,1081,0
4635,995,1081,0
4636,995,1081,0
4637,995,1081,0
4638,995,1081,0
4639,995,1081,0
4640,996,1081,0
4641,997,1082,0
4642,997,1082,0
4643,998,1083,0
4644,999,1084,0
4645,1000,1085,0
4646,1001,1086,0
4647,1001,1086,0
4648,1002,1087,0
4649,1003,1088,0
4650,1003,1088,0
4651,1004,1089,0
4652,1004,1089,0
4653,1004,1089,0
4654,1004,1089,0
4655,1004,1089,0
4656,1004,1089,0
4657,1004,1089,0
4658,1004,1089,0
4659,1004,1090,0
4660,1005,1091,0
4661,1005,1091,0
4662,1005,1091,0
4663,1005,1091,0
4664,1005,1091,0
4665,1005,1091,0
4666,1005,1091,0
4667,1005,1091,0
4668,1006,1092,0
4669,1007,1093,0
4670,1008,1094,0
4671,1008,1094,0
4672,1008,1094,0
4673,1008,1094,0
4674,1008,1094,0
4675,1008,1094,0
4676,1009,1095,0
4677,1009,1095,0
4678,1009,1096,0
4679,1010,1097,0
4680,1011,1098,0
4681,1012,1099,0
4682,1013,1100,0
4683,1013,1100,0
4684,1013,1100,0
4685,1013,1100,0
4686,1013,1100,0
4687,1013,1100,0
4688,1013,1100,0
4689,1013,1100,0
4690,1013,1100,0
4691,1013,1100,0
4692,1013,1100,0
4693,1013,1100,0
4694,1013,1100,0
4695,1013,1100,0
4696,1013,1100,0
4697,1013,1100,0
4698,1013,1100,0
4699,1013,1100,0
4700,1013,1100,0
4701,1013,1100,0
4702,1013,1100,0
4703,1013,1100,0
4704,1013,1100,0
4705,1013,1100,0
4706,1013,1100,0
4707,1013,1100,0
4708,1014,1101,0
4709,1014,1101,0
4710,1014,1101,0
4711,1014,1101,0
4712,1014,1101,0
4713,1014,1101,0
4714,1014,1101,0
4715,1014,1101,0
4716,1014,1101,0
4717,1014,1101,0
4718,1014,1101,0
4719,1014,1101,0
