recipeinstructions,author,recipeingredient,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,mainentityofpage,ispartof
0,0,-1,2300,-1,1605,1787,-1,2202,-1,0,-1,0,0
0,0,-1,2301,-1,1605,1788,-1,2203,-1,0,-1,0,0
0,0,-1,2302,-1,1605,1789,-1,2204,491,0,-1,0,0
0,0,-1,2303,-1,1606,1790,-1,2205,491,0,-1,0,0
0,0,-1,2304,-1,1606,1791,-1,2206,491,0,-1,0,0
0,0,-1,2305,-1,1607,1792,-1,2207,-1,0,-1,0,0
0,0,-1,2306,-1,1608,-1,-1,2208,-1,0,-1,0,0
0,0,-1,2307,-1,1608,1793,-1,2209,491,0,-1,0,0
0,0,-1,2308,-1,1609,1794,-1,2210,-1,0,-1,0,0
0,0,-1,2309,-1,1609,1795,-1,2211,491,0,-1,0,0
0,0,-1,2310,-1,1610,-1,-1,2212,491,0,-1,0,0
0,0,-1,2311,-1,1611,1796,-1,2213,491,0,-1,0,0
0,0,-1,2312,-1,1611,1797,-1,2214,492,0,-1,0,0
0,0,-1,2313,-1,1611,1798,-1,2215,-1,0,-1,0,0
0,0,-1,2314,-1,1612,-1,-1,2216,493,0,-1,0,0
0,0,-1,2315,12,1613,-1,-1,2217,493,0,-1,0,0
0,0,-1,2316,-1,1614,1799,-1,2218,493,0,-1,0,0
0,0,-1,2317,-1,1615,-1,324,2219,-1,0,-1,0,0
0,0,-1,2318,-1,1616,1800,-1,2220,493,0,-1,0,0
0,0,-1,2319,-1,1616,1801,-1,2221,-1,0,-1,0,0
0,0,-1,2320,-1,1617,1802,325,2222,493,0,-1,0,0
0,0,-1,2321,-1,1618,1803,326,2223,494,0,-1,0,0
0,0,-1,2322,-1,1619,1804,-1,2224,495,0,-1,0,0
0,0,-1,2323,-1,1620,1805,-1,2225,496,0,-1,0,0
0,0,-1,2324,-1,1620,1806,-1,2226,497,0,-1,0,0
0,0,-1,2325,-1,1621,1807,326,2227,498,0,-1,0,0
0,0,-1,2326,-1,1622,1808,-1,2228,499,0,-1,0,0
0,0,-1,2327,-1,1623,1809,-1,2229,-1,0,-1,0,0
0,0,-1,2328,-1,1623,-1,327,2230,499,0,-1,0,0
0,0,-1,2329,-1,1624,1810,-1,2231,499,0,-1,0,0
0,0,-1,2330,-1,1625,1811,-1,2232,-1,0,-1,0,0
0,0,-1,2331,-1,1625,1812,-1,2233,500,0,-1,0,0
0,0,-1,2332,-1,1625,1813,-1,2234,-1,0,-1,0,0
0,0,-1,2333,-1,1626,1814,-1,2235,501,0,-1,0,0
0,0,-1,2334,-1,1627,1815,-1,2236,501,0,-1,0,0
0,0,-1,2335,-1,1628,1816,-1,2237,501,0,-1,0,0
0,0,-1,2336,-1,1628,1817,-1,2238,501,0,-1,0,0
0,0,-1,2337,-1,1629,1818,-1,2239,501,0,-1,0,0
0,0,-1,2338,-1,1630,1819,-1,2240,501,0,-1,0,0
0,0,-1,2339,-1,1631,-1,-1,2241,501,0,-1,0,0
0,0,-1,2340,-1,1632,1820,-1,2242,502,0,-1,0,0
0,0,-1,2341,-1,1633,-1,328,2243,503,0,-1,0,0
0,0,-1,2342,-1,1633,-1,328,2243,503,0,-1,0,0
0,0,-1,2343,-1,1633,1821,-1,2244,503,0,-1,0,0
0,0,-1,2344,-1,1634,1822,-1,2245,503,0,-1,0,0
0,0,-1,2345,-1,1635,1823,-1,2246,503,0,-1,0,0
0,0,-1,2346,-1,1635,1824,329,2247,-1,0,-1,0,0
0,0,-1,2347,-1,1635,1825,-1,2248,503,0,-1,0,0
0,0,-1,2348,-1,1636,1826,-1,2249,503,0,-1,0,0
0,0,-1,2349,-1,1637,-1,330,2250,503,0,-1,0,0
0,0,-1,2350,-1,1638,-1,-1,2251,503,0,-1,0,0
0,0,-1,2351,-1,1638,1827,-1,2252,503,0,-1,0,0
0,0,-1,2352,-1,1638,1828,-1,2253,503,0,-1,0,0
0,0,-1,2353,-1,1639,1829,331,2254,503,0,-1,0,0
0,0,-1,2354,-1,1640,1830,-1,2255,503,0,-1,0,0
0,0,-1,2355,-1,1641,1831,-1,2256,503,0,-1,0,0
0,0,-1,2356,-1,1642,1832,-1,2257,503,0,-1,0,0
0,0,-1,2357,-1,1643,1833,-1,2258,504,0,-1,0,0
0,0,-1,2358,-1,1644,1834,-1,2259,505,0,-1,0,0
0,0,-1,2359,-1,1645,1835,-1,2260,506,0,-1,0,0
0,0,-1,2360,-1,-1,1836,332,2261,506,0,-1,0,0
0,0,-1,2361,-1,1646,1837,-1,2262,506,0,-1,0,0
0,0,-1,2362,-1,1647,1838,-1,2263,506,0,-1,0,0
0,0,-1,2363,-1,1648,1838,-1,2264,506,0,-1,0,0
0,0,-1,2364,-1,1649,-1,333,2265,506,0,-1,0,0
0,0,-1,2365,-1,1650,1839,-1,2266,-1,0,-1,0,0
0,0,-1,2366,-1,1651,1840,334,2267,507,0,-1,0,0
0,0,-1,2367,-1,1651,-1,-1,2268,508,0,-1,0,0
0,0,-1,2368,-1,1652,-1,-1,2269,509,0,-1,0,0
0,0,-1,2369,-1,1652,1841,-1,2270,510,0,-1,0,0
0,0,-1,2370,-1,-1,1842,-1,2271,510,0,-1,0,0
0,0,2,2371,-1,1652,1843,335,2272,510,0,-1,0,0
0,0,-1,2372,-1,1653,1844,-1,2273,-1,0,-1,0,0
0,0,-1,2373,-1,1654,1845,-1,-1,510,0,-1,0,0
0,0,-1,2374,-1,1655,1846,-1,2274,510,0,-1,0,0
0,0,-1,2375,-1,1655,1847,-1,2275,510,0,-1,0,0
0,0,-1,2376,-1,1655,1848,-1,2276,510,0,-1,0,0
0,0,-1,2377,-1,1655,1849,336,2277,-1,0,-1,0,0
0,0,-1,2378,-1,1656,1850,337,2278,510,0,-1,0,0
0,0,-1,2379,-1,1657,1851,-1,2279,511,0,-1,0,0
0,0,-1,2380,-1,1658,1852,-1,2280,512,0,-1,0,0
0,0,-1,2381,-1,1658,1853,-1,2281,512,0,-1,0,0
0,0,-1,2382,-1,1658,1854,-1,2282,512,0,-1,0,0
0,0,-1,2383,-1,1659,1854,-1,2283,512,0,-1,0,0
0,0,-1,2384,-1,1660,1855,-1,2284,512,0,-1,0,0
0,0,-1,2385,-1,1661,1856,-1,2285,512,0,-1,0,0
0,0,-1,2386,-1,1662,-1,-1,2286,512,0,-1,0,0
0,0,-1,2387,-1,1662,1857,-1,2287,512,0,-1,0,0
0,0,-1,2388,-1,1663,1858,-1,2288,-1,0,-1,0,0
0,0,-1,2389,-1,1664,1858,-1,2289,-1,0,-1,0,0
0,0,-1,2390,-1,1665,1858,-1,2290,512,0,-1,0,0
0,0,-1,2391,-1,1666,1859,-1,2291,512,0,-1,0,0
0,0,-1,2392,-1,1667,1860,-1,2292,512,0,-1,0,0
0,0,-1,2393,-1,1668,1861,-1,2293,512,0,-1,0,0
0,0,-1,2394,-1,1668,1862,-1,2294,512,0,-1,0,0
0,0,-1,2395,-1,1669,1863,-1,2295,512,0,-1,0,0
0,0,-1,2396,-1,1670,1864,-1,2296,-1,0,-1,0,0
0,0,-1,2397,-1,1671,1865,-1,2297,512,0,-1,0,0
0,0,-1,2398,-1,1672,1866,-1,2298,513,0,-1,0,0
0,0,-1,2399,-1,1672,1867,-1,2299,514,0,-1,0,0
0,0,-1,2400,-1,1672,1868,-1,2300,-1,0,-1,0,0
0,0,-1,2401,-1,1672,1869,-1,2301,514,0,-1,0,0
0,0,-1,2402,-1,1672,1870,-1,2302,514,0,-1,0,0
0,0,-1,2403,-1,1673,1871,-1,2303,514,0,-1,0,0
0,0,-1,2404,-1,1674,-1,-1,2304,-1,0,-1,0,0
0,0,-1,2405,-1,-1,1872,-1,2305,514,0,-1,0,0
0,0,-1,2406,-1,1675,1873,-1,2306,514,0,-1,0,0
0,0,-1,2407,-1,1676,1874,-1,2307,514,0,-1,0,0
0,0,-1,2408,-1,1677,-1,338,2308,-1,0,-1,0,0
0,0,-1,2409,-1,1678,1875,-1,2309,514,0,-1,0,0
0,0,-1,2410,-1,1678,1876,-1,2310,-1,0,-1,0,0
0,0,-1,2411,-1,1679,1877,339,2311,514,0,-1,0,0
0,0,-1,2412,-1,1680,1878,-1,2312,-1,0,-1,0,0
0,0,-1,2413,-1,1680,1879,-1,2313,515,0,-1,0,0
0,0,-1,2414,-1,-1,1880,339,2314,516,0,-1,0,0
0,0,-1,2415,-1,1681,1881,-1,2315,516,0,-1,0,0
0,0,-1,2416,-1,1681,1882,-1,2316,-1,0,-1,0,0
0,0,-1,2417,-1,1682,1883,-1,2317,517,0,-1,0,0
0,0,-1,2418,-1,1682,1884,-1,2318,-1,0,-1,0,0
0,0,-1,2419,-1,1683,1885,-1,2319,518,0,-1,0,0
0,0,-1,2420,-1,1684,-1,340,2320,518,0,-1,0,0
0,0,-1,2421,-1,1685,1886,-1,2321,519,0,-1,0,0
0,0,-1,2422,-1,1686,1887,-1,2322,520,0,-1,0,0
0,0,-1,2423,-1,1687,1888,-1,2323,-1,0,-1,0,0
0,0,-1,2424,-1,1688,1889,341,2324,520,0,-1,0,0
0,0,-1,2425,-1,1689,1890,-1,2325,521,0,-1,0,0
0,0,-1,2426,13,1690,-1,-1,2326,522,0,-1,0,0
0,0,-1,2427,-1,1691,1891,341,2327,522,0,-1,0,0
0,0,-1,2428,-1,1692,-1,342,2328,522,0,-1,0,0
0,0,-1,2429,-1,1692,1892,-1,2329,-1,0,-1,0,0
0,0,-1,2430,-1,1693,1893,-1,2330,522,0,-1,0,0
0,0,-1,2431,-1,1694,1894,343,2331,-1,0,-1,0,0
0,0,-1,2432,-1,1694,1895,-1,2332,522,0,-1,0,0
0,0,-1,2433,-1,1695,1896,-1,2333,-1,0,-1,0,0
0,0,-1,2434,-1,1695,1897,-1,2334,522,0,-1,0,0
0,0,-1,2435,-1,1696,1898,-1,2335,522,0,-1,0,0
0,0,-1,2436,-1,1697,1899,344,2336,-1,0,-1,0,0
0,0,-1,2437,-1,1698,1900,-1,2337,522,0,-1,0,0
0,0,-1,2438,-1,1698,1901,-1,2338,522,0,-1,0,0
0,0,-1,2439,-1,1699,-1,-1,2339,-1,0,-1,0,0
0,0,-1,2440,-1,1700,-1,345,2340,522,0,-1,0,0
0,0,-1,2441,-1,1701,1902,-1,2341,522,0,-1,0,0
0,0,-1,2442,-1,1701,-1,-1,2342,522,0,-1,0,0
0,0,-1,2443,-1,1701,1903,-1,2343,523,0,-1,0,0
0,0,-1,2444,-1,1702,-1,345,2344,524,0,-1,0,0
0,0,-1,2445,-1,1703,1904,346,2345,525,0,-1,0,0
0,0,-1,2446,-1,1704,1905,-1,2346,526,0,-1,0,0
0,0,-1,2447,-1,1705,1906,-1,2347,526,0,-1,0,0
0,0,-1,2448,-1,1706,1907,-1,2348,526,0,-1,0,0
0,0,-1,2449,-1,-1,1908,347,2349,526,0,-1,0,0
0,0,-1,2450,-1,1706,1909,-1,2350,526,0,-1,0,0
0,0,-1,2451,-1,1707,1910,-1,2351,526,0,-1,0,0
0,0,-1,2452,-1,1707,1911,-1,2352,526,0,-1,0,0
0,0,-1,2453,-1,-1,1912,348,2353,526,0,-1,0,0
0,0,-1,2454,-1,1708,-1,349,2353,526,0,-1,0,0
0,0,-1,2455,-1,1708,1913,350,2354,526,0,-1,0,0
0,0,-1,2456,-1,1709,1914,-1,2355,-1,0,-1,0,0
0,0,-1,2457,-1,1710,-1,-1,2356,526,0,-1,0,0
0,0,-1,2458,-1,1711,1915,351,2357,526,0,-1,0,0
0,0,-1,2459,-1,1712,1916,-1,2358,526,0,-1,0,0
0,0,-1,2460,-1,1712,1917,-1,2359,-1,0,-1,0,0
0,0,-1,2461,-1,1712,1918,352,2360,-1,0,-1,0,0
0,0,-1,2462,-1,1712,1919,-1,2361,526,0,-1,0,0
0,0,-1,2463,-1,1712,-1,-1,2362,526,0,-1,0,0
0,0,-1,2464,-1,1712,1919,-1,2363,-1,0,-1,0,0
0,0,-1,2465,-1,1713,1920,-1,2364,526,0,-1,0,0
0,0,-1,2466,-1,1714,1921,-1,2365,526,0,-1,0,0
0,0,-1,2467,-1,1715,1922,-1,2366,-1,0,-1,0,0
0,0,-1,2468,-1,1716,-1,-1,2367,527,0,-1,0,0
0,0,-1,2469,-1,1717,1923,-1,2368,528,0,-1,0,0
0,0,-1,2470,-1,1718,1924,-1,2369,528,0,-1,0,0
0,0,-1,2471,-1,1719,1925,353,2370,528,0,-1,0,0
0,0,-1,2472,-1,1720,1926,-1,2371,528,0,-1,0,0
0,0,-1,2473,-1,1721,1927,354,2372,529,0,-1,0,0
0,0,-1,2474,-1,-1,1928,-1,2373,530,0,-1,0,0
0,0,-1,2475,-1,1721,-1,-1,2374,530,0,-1,0,0
0,0,-1,2476,-1,1722,1929,-1,2375,531,0,-1,0,0
0,0,-1,2477,-1,1723,1930,-1,2376,532,0,-1,0,0
0,0,-1,2478,-1,1723,1931,-1,2377,532,0,-1,0,0
0,0,-1,2479,-1,1724,1932,-1,2378,532,0,-1,0,0
0,0,-1,2480,-1,1725,1933,-1,2379,533,0,-1,0,0
0,0,-1,2481,-1,1726,1934,355,2380,533,0,-1,0,0
0,0,-1,2482,-1,1726,1935,-1,2381,534,0,-1,0,0
0,0,-1,2483,-1,1726,1936,-1,2382,534,0,-1,0,0
0,0,-1,2484,-1,1727,-1,-1,2383,535,0,-1,0,0
0,0,-1,2485,-1,1728,1937,-1,2384,536,0,-1,0,0
0,0,-1,2486,-1,1729,1938,355,2385,537,0,-1,0,0
0,0,-1,2487,-1,1730,1939,-1,2386,538,0,-1,0,0
0,0,-1,2488,-1,1731,1940,-1,2387,538,0,-1,0,0
0,0,-1,2489,-1,1732,1941,-1,2388,538,0,-1,0,0
0,0,-1,2490,-1,1732,1942,-1,2389,538,0,-1,0,0
0,0,-1,2491,-1,1733,1943,-1,2390,538,0,-1,0,0
0,0,-1,2492,-1,1733,1944,356,2391,538,0,-1,0,0
0,0,-1,2493,-1,1733,1945,-1,2392,538,0,-1,0,0
0,0,-1,2494,-1,1733,1946,-1,2393,538,0,-1,0,0
0,0,-1,2495,-1,1733,1947,-1,2394,538,0,-1,0,0
0,0,-1,2496,-1,1733,1948,357,2395,-1,0,-1,0,0
0,0,-1,2497,-1,1734,1949,-1,2396,538,0,-1,0,0
0,0,-1,2498,-1,1735,-1,-1,2397,538,0,-1,0,0
0,0,-1,2499,-1,1736,1950,-1,2397,-1,0,-1,0,0
0,0,-1,2500,-1,1736,1951,-1,2398,538,0,-1,0,0
0,0,-1,2501,-1,1736,1952,-1,2399,538,0,-1,0,0
0,0,-1,2502,-1,1737,-1,-1,2400,539,0,-1,0,0
0,0,-1,2503,-1,1738,1953,-1,2400,540,0,-1,0,0
0,0,-1,2504,-1,1738,-1,358,2401,540,0,-1,0,0
0,0,-1,2505,-1,1739,1954,-1,2402,540,0,-1,0,0
0,0,-1,2506,-1,1740,1955,-1,2403,540,0,-1,0,0
0,0,-1,2507,-1,1740,1956,-1,2404,540,0,-1,0,0
0,0,-1,2508,-1,1740,1957,-1,2405,541,0,-1,0,0
0,0,-1,2509,-1,1741,1958,-1,2406,-1,0,-1,0,0
0,0,-1,2510,-1,1742,1959,-1,2406,542,0,-1,0,0
0,0,-1,2511,-1,1743,1960,-1,2407,-1,0,-1,0,0
0,0,-1,2511,-1,1743,1960,-1,2407,-1,0,-1,0,0
0,0,-1,2512,-1,1744,1961,-1,2408,543,0,-1,0,0
0,0,-1,2513,-1,1745,1962,-1,2409,543,0,-1,0,0
0,0,-1,2514,-1,1746,1963,-1,2410,543,0,-1,0,0
0,0,-1,2515,-1,1747,1964,-1,2411,543,0,-1,0,0
0,0,-1,2516,-1,1747,1965,-1,2412,543,0,-1,0,0
0,0,-1,2517,-1,1748,-1,359,2413,543,0,-1,0,0
0,0,-1,2518,-1,1749,1966,-1,2414,543,0,-1,0,0
0,0,-1,2519,-1,1750,1967,-1,2415,543,0,-1,0,0
0,0,-1,2520,-1,1750,1968,360,2416,543,0,-1,0,0
0,0,-1,2521,-1,1751,-1,361,2417,543,0,-1,0,0
0,0,-1,2522,-1,1752,1969,-1,2418,543,0,-1,0,0
0,0,-1,2523,-1,1753,-1,361,2419,543,0,-1,0,0
0,0,-1,2524,-1,1754,1970,-1,2420,544,0,-1,0,0
0,0,-1,2525,-1,1754,1971,-1,2421,-1,0,-1,0,0
0,0,-1,2526,-1,1755,1972,-1,2421,545,0,-1,0,0
0,0,-1,2527,-1,1755,1973,-1,2422,545,0,-1,0,0
0,0,-1,2528,-1,1756,1974,-1,2423,545,0,-1,0,0
0,0,-1,2529,-1,1757,-1,361,2424,545,0,-1,0,0
0,0,-1,2530,-1,1758,1975,-1,2425,545,0,-1,0,0
0,0,-1,2531,-1,1759,1976,-1,2425,545,0,-1,0,0
0,0,-1,2532,-1,1759,1977,-1,2426,-1,0,-1,0,0
0,0,-1,2533,-1,1760,1978,-1,2427,545,0,-1,0,0
0,0,-1,2534,-1,1761,1979,-1,2428,-1,0,-1,0,0
0,0,-1,2535,-1,1762,1980,-1,2429,-1,0,-1,0,0
0,0,-1,2536,-1,1763,-1,-1,2430,546,0,-1,0,0
0,0,-1,2537,-1,1764,1981,-1,2431,547,0,-1,0,0
0,0,-1,2538,-1,1764,1982,-1,2432,547,0,-1,0,0
0,0,-1,2539,-1,1764,1983,-1,2433,547,0,-1,0,0
0,0,-1,2540,-1,1765,1984,-1,2434,547,0,-1,0,0
0,0,-1,2541,-1,-1,1985,362,2435,547,0,-1,0,0
0,0,-1,2542,-1,1766,1986,-1,2436,547,0,-1,0,0
0,0,-1,2543,-1,1767,1987,-1,2437,547,0,-1,0,0
0,0,-1,2544,-1,1767,-1,363,2438,547,0,-1,0,0
0,0,-1,2545,-1,1768,1988,-1,2439,547,0,-1,0,0
0,0,-1,2546,-1,1769,1989,-1,2440,547,0,-1,0,0
0,0,-1,2547,-1,1770,1990,-1,2441,547,0,-1,0,0
0,0,-1,2548,-1,1771,1991,-1,2442,547,0,-1,0,0
0,0,-1,2549,-1,1772,1992,364,2443,547,0,-1,0,0
0,0,-1,2550,-1,1773,-1,-1,2444,547,0,-1,0,0
0,0,-1,2551,-1,1774,1993,-1,2445,547,0,-1,0,0
0,0,-1,2552,-1,1774,1994,-1,2446,547,0,-1,0,0
0,0,-1,2553,-1,1774,1995,-1,2447,547,0,-1,0,0
0,0,-1,2554,-1,1775,1996,-1,2448,547,0,-1,0,0
0,0,-1,2555,-1,1776,-1,-1,2449,547,0,-1,0,0
0,0,-1,2556,-1,1777,1997,-1,2450,547,0,-1,0,0
0,0,-1,2557,-1,1777,-1,365,2451,547,0,-1,0,0
0,0,-1,2558,-1,1777,1997,-1,2452,547,0,-1,0,0
0,0,-1,2559,-1,1778,1998,-1,2453,547,0,-1,0,0
0,0,-1,2560,-1,1779,1999,-1,2454,547,0,-1,0,0
0,0,-1,2561,-1,1780,2000,-1,2455,547,0,-1,0,0
0,0,-1,2562,-1,1781,2001,-1,2456,547,0,-1,0,0
0,0,-1,2563,-1,1782,2002,-1,2457,548,0,-1,0,0
0,0,-1,2564,-1,1783,2003,366,2458,549,0,-1,0,0
0,0,-1,2565,-1,1784,2004,-1,2459,549,0,-1,0,0
0,0,-1,2566,-1,-1,2005,367,2460,549,0,-1,0,0
0,0,-1,2567,-1,1784,2006,-1,2461,549,0,-1,0,0
0,0,-1,2568,-1,1784,2007,368,2462,550,0,-1,0,0
0,0,-1,2569,-1,1784,2008,-1,2463,551,0,-1,0,0
0,0,-1,2570,-1,1785,2008,-1,2463,551,0,-1,0,0
0,0,-1,2571,-1,1786,2008,-1,2464,-1,0,-1,0,0
0,0,-1,2572,-1,1787,2009,-1,2465,551,0,-1,0,0
0,0,-1,2573,-1,1788,2010,-1,2466,551,0,-1,0,0
0,0,-1,2574,-1,1789,2011,-1,2467,551,0,-1,0,0
0,0,-1,2575,-1,1789,2012,-1,2468,551,0,-1,0,0
0,0,-1,2576,-1,1790,2013,-1,2469,551,0,-1,0,0
0,0,-1,2577,-1,1791,2013,-1,2470,551,0,-1,0,0
0,0,-1,2578,-1,1791,2014,-1,2471,551,0,-1,0,0
0,0,-1,2579,-1,1792,2015,369,2472,552,0,-1,0,0
0,0,-1,2580,-1,1792,2016,-1,2473,552,0,-1,0,0
0,0,-1,2581,-1,1793,2016,-1,2474,553,0,-1,0,0
0,0,-1,2582,-1,1794,2017,-1,2475,553,0,-1,0,0
0,0,-1,2583,-1,1795,2018,370,2476,-1,0,-1,0,0
0,0,-1,2584,-1,1796,2019,371,2477,-1,0,-1,0,0
0,0,-1,2585,-1,1797,2020,-1,2478,553,0,-1,0,0
0,0,-1,2586,-1,-1,2021,-1,2479,553,0,-1,0,0
0,0,-1,2587,-1,1798,2022,-1,2480,554,0,-1,0,0
0,0,-1,2588,-1,1799,-1,-1,2481,555,0,-1,0,0
0,0,-1,2589,-1,1800,2023,-1,2482,555,0,-1,0,0
0,0,-1,2590,-1,1801,-1,372,2483,-1,0,-1,0,0
0,0,-1,2591,-1,1802,-1,-1,2484,556,0,-1,0,0
0,0,-1,2592,-1,1803,2024,373,2485,557,0,-1,0,0
0,0,-1,2593,-1,1804,2025,-1,2486,558,0,-1,0,0
0,0,-1,2594,-1,1805,2026,-1,2487,559,0,-1,0,0
0,0,-1,2595,-1,1806,2027,-1,2488,560,0,-1,0,0
0,0,-1,2596,-1,1806,2028,-1,2489,561,0,-1,0,0
0,0,-1,2597,-1,1806,2029,-1,2490,561,0,-1,0,0
0,0,-1,2598,-1,1807,2029,-1,2491,561,0,-1,0,0
0,0,-1,2599,-1,1808,2030,-1,2492,561,0,-1,0,0
0,0,-1,2600,-1,1809,2031,-1,2493,561,0,-1,0,0
0,0,-1,2601,-1,1810,2032,-1,2494,561,0,-1,0,0
0,0,-1,2602,-1,1810,2033,-1,2495,561,0,-1,0,0
0,0,-1,2603,-1,1811,2034,374,2496,561,0,-1,0,0
0,0,-1,2604,14,1812,2035,-1,2497,561,0,-1,0,0
0,0,-1,2605,-1,1812,2036,-1,2498,-1,0,-1,0,0
0,0,-1,2606,-1,1812,2037,-1,2499,561,0,-1,0,0
0,0,-1,2607,-1,1813,-1,-1,2500,561,0,-1,0,0
0,0,-1,2608,-1,1814,2038,-1,2501,561,0,-1,0,0
0,0,-1,2609,-1,1815,2039,-1,2502,561,0,-1,0,0
0,0,-1,2610,-1,1816,-1,375,2503,561,0,-1,0,0
0,0,-1,2611,-1,1816,2040,-1,2504,561,0,-1,0,0
0,0,-1,2612,-1,1817,2041,376,2505,562,0,-1,0,0
0,0,-1,2613,-1,1818,2042,-1,2506,563,0,-1,0,0
0,0,-1,2614,-1,1818,2042,-1,2507,563,0,-1,0,0
0,0,-1,2615,-1,1818,2043,-1,2508,563,0,-1,0,0
0,0,-1,2616,-1,1819,2043,-1,2508,564,0,-1,0,0
0,0,-1,2617,-1,1820,2044,-1,2509,-1,0,-1,0,0
0,0,-1,2618,-1,1820,2045,376,2509,565,0,-1,0,0
0,0,-1,2619,-1,1821,2046,-1,2510,566,0,-1,0,0
0,0,-1,2620,-1,1822,2047,-1,2510,566,0,-1,0,0
0,0,-1,2621,-1,1822,-1,377,2511,566,0,-1,0,0
0,0,-1,2622,-1,1822,-1,-1,2511,566,0,-1,0,0
0,0,-1,2623,-1,1822,2048,-1,2512,566,0,-1,0,0
0,0,-1,2624,-1,1823,2049,-1,2513,567,0,-1,0,0
0,0,-1,2625,-1,1824,2050,378,2514,568,0,-1,0,0
0,0,-1,2626,15,1825,2051,-1,2515,569,0,-1,0,0
0,0,-1,2627,-1,1826,2052,-1,2516,569,0,-1,0,0
0,0,-1,2628,-1,1827,2053,-1,2517,569,0,-1,0,0
0,0,-1,2629,-1,1828,-1,379,2518,-1,0,-1,0,0
0,0,-1,2630,-1,1829,2053,-1,2519,569,0,-1,0,0
0,0,-1,2631,-1,1830,2054,-1,2520,569,0,-1,0,0
0,0,-1,2632,15,1831,2055,-1,2521,569,0,-1,0,0
0,0,-1,2633,-1,1832,2056,-1,2522,569,0,-1,0,0
0,0,-1,2634,-1,1833,2057,-1,2523,569,0,-1,0,0
0,0,-1,2635,-1,1834,2058,-1,2524,570,0,-1,0,0
0,0,-1,2636,-1,1835,2059,-1,2525,571,0,-1,0,0
0,0,-1,2637,-1,1836,2060,-1,2526,-1,0,-1,0,0
0,0,-1,2638,-1,1837,2061,-1,2527,572,0,-1,0,0
0,0,-1,2639,-1,1838,2062,-1,2528,573,0,-1,0,0
0,0,-1,2640,-1,1839,2062,-1,2529,-1,0,-1,0,0
0,0,-1,2641,-1,1839,2062,-1,2529,574,0,-1,0,0
0,0,-1,2642,-1,1840,2063,-1,2530,575,0,-1,0,0
0,0,-1,2643,-1,1841,2064,-1,2531,575,0,-1,0,0
0,0,-1,2644,-1,1842,2065,-1,2532,575,0,-1,0,0
0,0,-1,2645,-1,1842,-1,-1,2533,576,0,-1,0,0
0,0,-1,2646,-1,1842,2066,-1,2534,577,0,-1,0,0
0,0,-1,2647,-1,1843,2067,380,2535,578,0,-1,0,0
0,0,-1,2648,-1,1844,2068,-1,2536,578,0,-1,0,0
0,0,-1,2649,-1,1844,2069,381,2537,578,0,-1,0,0
0,0,-1,2650,-1,1845,2070,-1,2538,578,0,-1,0,0
0,0,-1,2651,-1,1845,2071,382,2539,578,0,-1,0,0
0,0,-1,2652,-1,1846,2072,-1,2540,578,0,-1,0,0
0,0,-1,2653,-1,1847,2073,-1,2541,578,0,-1,0,0
0,0,-1,2654,-1,1848,2074,-1,2542,578,0,-1,0,0
0,0,-1,2655,-1,1849,2075,-1,2543,578,0,-1,0,0
0,0,-1,2656,-1,1850,2076,-1,2544,-1,0,-1,0,0
0,0,-1,2657,-1,1850,2077,-1,2545,-1,0,-1,0,0
0,0,-1,2658,-1,1851,2078,-1,2546,579,0,-1,0,0
0,0,-1,2659,-1,1852,2079,-1,2547,580,0,-1,0,0
0,0,-1,2660,-1,1853,2080,383,2548,581,0,-1,0,0
0,0,-1,2661,-1,1854,2081,-1,2548,582,0,-1,0,0
0,0,-1,2662,-1,1855,2082,-1,2549,582,0,-1,0,0
0,0,-1,2663,-1,1856,2083,384,2550,582,0,-1,0,0
0,0,-1,2664,-1,1857,2084,-1,2551,-1,0,-1,0,0
0,0,-1,2665,-1,1858,2085,-1,2552,582,0,-1,0,0
0,0,-1,2666,-1,1859,2086,-1,2553,582,0,-1,0,0
0,0,-1,2667,-1,1860,2087,-1,2554,582,0,-1,0,0
0,0,-1,2668,-1,1861,2088,-1,2555,582,0,-1,0,0
0,0,-1,2669,-1,1862,2089,-1,2556,582,0,-1,0,0
0,0,-1,2670,-1,1863,2090,-1,2557,582,0,-1,0,0
0,0,-1,2671,-1,1864,2091,-1,2558,582,0,-1,0,0
0,0,-1,2672,-1,1865,-1,-1,2559,582,0,-1,0,0
0,0,-1,2673,-1,-1,2092,-1,2560,582,0,-1,0,0
0,0,-1,2674,-1,1865,2093,-1,2561,582,0,-1,0,0
0,0,-1,2675,-1,1866,2094,-1,2562,582,0,-1,0,0
0,0,-1,2676,-1,1866,2095,-1,2563,582,0,-1,0,0
0,0,-1,2677,-1,1867,-1,385,2564,582,0,-1,0,0
0,0,-1,2678,-1,1868,2096,-1,2565,582,0,-1,0,0
0,0,-1,2679,-1,1869,2097,-1,2566,583,0,-1,0,0
0,0,-1,2680,-1,1870,2098,-1,2567,584,0,-1,0,0
0,0,-1,2681,-1,-1,2099,386,2568,584,0,-1,0,0
0,0,-1,2682,-1,1871,2100,-1,2569,584,0,-1,0,0
0,0,-1,2683,-1,1872,2101,387,2569,585,0,-1,0,0
0,0,-1,2684,-1,-1,2101,-1,2570,586,0,-1,0,0
0,0,-1,2685,-1,1873,2102,-1,2571,586,0,-1,0,0
