startdate,enddate,location,offers
2493,-1,-1,-1
2494,1643,-1,-1
2495,1644,-1,-1
2496,-1,-1,-1
2497,1645,-1,-1
2498,-1,-1,-1
2499,-1,-1,-1
2500,1646,-1,-1
2501,1647,-1,-1
2502,1648,-1,-1
2503,1649,-1,-1
2504,1650,-1,-1
2505,-1,-1,-1
2506,1651,-1,-1
2507,-1,-1,-1
2508,1652,-1,-1
2509,1653,-1,-1
2510,-1,-1,-1
2511,1654,-1,-1
2512,-1,-1,-1
2513,1655,-1,-1
2514,-1,-1,-1
2515,-1,-1,-1
2516,1656,-1,-1
2517,1657,-1,-1
2518,-1,-1,-1
2519,1658,-1,-1
2520,1659,-1,-1
2521,1660,-1,-1
2522,-1,-1,-1
2523,1661,-1,-1
2524,-1,-1,-1
2525,1662,-1,-1
2526,1663,-1,-1
2527,-1,-1,-1
2528,1664,-1,-1
2529,1665,-1,-1
2530,1666,-1,-1
2531,1667,-1,-1
2532,1668,-1,-1
2533,-1,-1,-1
2534,1669,-1,-1
2535,-1,-1,-1
2536,-1,-1,-1
2537,1670,-1,-1
2538,1671,-1,-1
2539,1672,-1,-1
2540,-1,-1,-1
2541,1673,-1,-1
2542,1674,-1,-1
2543,-1,-1,-1
2544,-1,-1,-1
2545,1675,-1,-1
2546,1676,-1,-1
2547,1677,-1,-1
2548,-1,-1,-1
2549,-1,-1,-1
2550,1678,-1,-1
2551,1679,-1,-1
2552,-1,-1,-1
2553,1680,-1,-1
2554,-1,-1,-1
2555,-1,-1,-1
2556,1681,-1,-1
2557,1682,-1,-1
2558,-1,-1,-1
2559,1683,-1,-1
2560,1684,-1,-1
2561,-1,-1,-1
2562,1685,-1,-1
2563,1686,-1,-1
2564,-1,-1,-1
2565,-1,-1,-1
2566,1687,-1,-1
2567,1688,-1,-1
2568,1689,-1,-1
2569,-1,-1,-1
2570,1690,-1,-1
2571,1691,-1,-1
2572,1692,-1,-1
2573,1693,-1,-1
2574,1694,-1,-1
2575,1695,-1,-1
2576,1696,-1,-1
2577,-1,-1,-1
2578,1697,-1,-1
2579,1698,-1,-1
2580,-1,-1,-1
2581,1699,-1,-1
2582,1700,-1,-1
2583,1701,-1,-1
2584,1702,-1,-1
2585,1703,-1,-1
2586,1704,-1,-1
2587,-1,-1,-1
2588,-1,-1,-1
2589,-1,-1,-1
2590,1705,-1,-1
2591,1706,-1,-1
2592,1707,-1,-1
2593,-1,-1,-1
2594,1708,-1,-1
2595,1709,-1,-1
2596,-1,-1,-1
2597,1710,-1,-1
2598,1711,-1,-1
2599,1712,-1,-1
2600,1713,-1,-1
2601,-1,-1,-1
2602,1714,-1,-1
2603,1715,-1,-1
2604,1716,-1,-1
2605,1717,-1,-1
2606,1718,-1,-1
2607,-1,-1,-1
2608,1719,-1,-1
2609,-1,-1,-1
2610,-1,-1,-1
2611,-1,-1,-1
2612,-1,-1,-1
2613,1720,-1,-1
2614,1721,-1,-1
2615,1722,-1,-1
2616,-1,-1,-1
2617,1723,-1,-1
2618,1724,-1,-1
2619,1725,-1,-1
2620,1726,-1,-1
2621,1727,-1,-1
2622,1728,-1,-1
2623,1729,-1,-1
2624,1730,-1,-1
2625,1731,-1,-1
2626,1732,-1,-1
2627,1733,-1,-1
2628,1734,-1,-1
2629,1735,-1,-1
2630,1736,-1,-1
2631,-1,-1,-1
2632,-1,-1,-1
2633,1737,-1,-1
2634,1738,-1,-1
2635,1739,-1,-1
2636,1740,-1,-1
2637,-1,-1,-1
2638,-1,-1,-1
2639,-1,-1,-1
2640,1741,-1,-1
2641,1742,-1,-1
2642,1743,-1,-1
2643,-1,-1,-1
2644,-1,-1,-1
2645,1744,-1,-1
2646,1745,-1,-1
2647,1746,-1,-1
2648,-1,-1,-1
2649,-1,-1,-1
2650,1747,-1,-1
2651,1748,-1,-1
2652,-1,-1,-1
2653,1749,-1,-1
2654,-1,-1,-1
2655,1750,-1,-1
2656,1751,-1,-1
2657,-1,-1,-1
2658,1752,-1,-1
2659,1753,-1,-1
2660,-1,-1,-1
2661,-1,-1,-1
2662,1754,-1,-1
2663,1755,-1,-1
2664,-1,-1,-1
2665,1756,-1,-1
2666,-1,-1,-1
2667,-1,-1,-1
2668,1757,-1,-1
2669,1758,-1,-1
2670,-1,-1,-1
2671,1759,-1,-1
2672,1760,-1,-1
2673,1761,-1,-1
2674,-1,-1,-1
2675,-1,-1,-1
2676,-1,-1,-1
2677,1762,-1,-1
2678,-1,-1,-1
2679,-1,-1,-1
2680,-1,-1,-1
2680,1763,-1,-1
2681,1764,-1,-1
2682,1765,-1,-1
2683,1766,-1,-1
2684,1767,-1,-1
2685,-1,-1,-1
2686,1768,-1,-1
2687,1769,-1,-1
2688,1770,-1,-1
2689,1771,-1,-1
2690,1772,-1,-1
2691,1773,-1,-1
2692,1774,-1,-1
2693,1775,-1,-1
2694,1776,-1,-1
2695,1777,-1,-1
2696,1778,-1,-1
2697,1779,-1,-1
2698,1780,-1,-1
2699,1781,-1,-1
2700,-1,-1,-1
2701,1782,-1,-1
2702,-1,-1,-1
2703,1783,-1,-1
2704,-1,-1,-1
2705,1784,-1,-1
2706,1785,-1,-1
2707,-1,-1,-1
2708,1786,-1,-1
2709,-1,-1,-1
2710,1787,-1,-1
2711,1788,-1,-1
2712,-1,-1,-1
2713,-1,-1,-1
2714,-1,-1,-1
2715,-1,-1,-1
2716,1789,-1,-1
2717,1790,-1,-1
2718,1791,-1,-1
2719,-1,-1,-1
2720,-1,-1,-1
2721,1792,-1,-1
2722,1793,-1,-1
2723,-1,-1,-1
2724,1794,-1,-1
2725,1795,-1,-1
2726,1796,-1,-1
2727,-1,-1,-1
2728,1797,-1,-1
2729,-1,-1,-1
2730,-1,-1,-1
2731,1798,-1,-1
2732,1799,-1,-1
2733,1800,-1,-1
2734,1801,-1,-1
2735,1802,-1,-1
2736,1803,-1,-1
2737,-1,-1,-1
2738,1804,-1,-1
2739,-1,-1,-1
2740,1805,-1,-1
2741,-1,-1,-1
2742,1806,-1,-1
2743,-1,-1,-1
2744,-1,-1,-1
2745,1807,-1,-1
2746,1808,-1,-1
2747,-1,-1,-1
2748,1809,-1,-1
2749,1810,-1,-1
2750,-1,-1,-1
2751,-1,-1,-1
2752,-1,-1,-1
2753,-1,-1,-1
2754,-1,-1,-1
2755,-1,-1,-1
2756,1811,-1,-1
2757,1812,-1,-1
2758,1813,-1,-1
2759,1814,-1,-1
2760,-1,-1,-1
2761,1815,-1,-1
2762,1816,-1,-1
2763,1817,-1,-1
2764,1818,-1,-1
2765,-1,-1,-1
2766,-1,-1,-1
2767,1819,-1,-1
2768,1820,-1,-1
2769,1821,-1,-1
2770,-1,-1,-1
2771,1822,-1,-1
2772,-1,-1,-1
2773,-1,-1,-1
2774,-1,-1,-1
2775,1823,-1,-1
2776,1824,-1,-1
2777,1825,-1,-1
2778,1826,-1,-1
2779,1827,-1,-1
2780,1828,-1,-1
2781,1829,-1,-1
2782,1830,-1,-1
2783,1831,-1,-1
2784,-1,-1,-1
2785,1832,-1,-1
2786,1833,-1,-1
2787,1834,-1,-1
2788,1835,-1,-1
2789,1836,-1,-1
2790,1837,-1,-1
2791,1838,-1,-1
2792,1839,-1,-1
2793,1840,-1,-1
2794,1841,-1,-1
2795,1842,-1,-1
2796,1843,-1,-1
2797,1844,-1,-1
2798,-1,-1,-1
2799,1845,-1,-1
2800,1846,-1,-1
2801,1847,-1,-1
2802,1848,-1,-1
2803,-1,-1,-1
2804,-1,-1,-1
2805,1849,-1,-1
2806,-1,-1,-1
2807,1850,-1,-1
2808,-1,-1,-1
2809,1851,-1,-1
2810,1852,-1,-1
2811,1853,-1,-1
2812,1854,-1,-1
2813,-1,-1,-1
2814,1855,-1,-1
2815,1856,-1,-1
2816,1857,-1,-1
2817,1858,-1,-1
2818,1859,-1,-1
2819,-1,-1,-1
2820,-1,-1,-1
2821,1860,-1,-1
2822,1861,-1,-1
2823,1862,-1,-1
2824,1863,-1,-1
2825,1864,-1,-1
2826,-1,-1,-1
2827,-1,-1,-1
2828,1865,-1,-1
2829,1866,-1,-1
2830,1867,-1,-1
2831,-1,-1,-1
2832,-1,-1,-1
2833,-1,-1,-1
2834,1868,-1,-1
2835,-1,-1,-1
2836,-1,-1,-1
2837,1869,-1,-1
2838,1870,-1,-1
2839,1871,-1,-1
2840,1872,-1,-1
2841,1873,-1,-1
2842,1874,-1,-1
2843,-1,-1,-1
2844,-1,-1,-1
2845,-1,-1,-1
2846,-1,-1,-1
2847,-1,-1,-1
2848,-1,-1,-1
2849,1875,-1,-1
2850,-1,-1,-1
2851,-1,-1,-1
2852,-1,-1,-1
2853,-1,-1,-1
2854,-1,-1,-1
2855,1876,-1,-1
2856,1877,-1,-1
2857,-1,-1,-1
2858,1878,-1,-1
2859,1879,-1,-1
2860,1880,-1,-1
2861,1881,-1,-1
2862,1882,-1,-1
2863,-1,-1,-1
2864,-1,-1,-1
2865,1883,-1,-1
2866,1884,-1,-1
2867,-1,-1,-1
2868,1885,-1,-1
2869,1886,-1,-1
2870,1887,-1,-1
2871,-1,-1,-1
2872,1888,-1,-1
2873,-1,-1,-1
2874,-1,-1,-1
2875,-1,-1,-1
2876,-1,-1,-1
2877,-1,-1,-1
2878,1889,-1,-1
2879,1890,-1,-1
2880,1891,-1,-1
2881,1892,-1,-1
2882,-1,-1,-1
2883,1893,-1,-1
2884,1894,-1,-1
2885,-1,-1,-1
2886,1895,-1,-1
2887,1896,-1,-1
2888,-1,-1,-1
2889,-1,-1,-1
2890,1897,-1,-1
2891,1898,-1,-1
2892,1899,-1,-1
2893,-1,-1,-1
2894,-1,-1,-1
2895,1900,-1,-1
2896,1901,-1,-1
2897,1902,-1,-1
2898,-1,-1,-1
2899,1903,-1,-1
2900,-1,-1,-1
2901,1904,-1,-1
2902,1905,-1,-1
2903,1906,-1,-1
2904,1907,-1,-1
2905,-1,-1,-1
2906,1908,-1,-1
2907,1909,-1,-1
2908,1910,-1,-1
2909,1911,-1,-1
2910,1912,-1,-1
2911,1913,-1,-1
2912,1914,-1,-1
2913,-1,-1,-1
2914,1915,-1,-1
2915,1916,-1,-1
2916,1917,-1,-1
2917,1918,-1,-1
2918,-1,-1,-1
2919,1919,-1,-1
2920,-1,-1,-1
2921,1920,-1,-1
2922,1921,-1,-1
2923,-1,-1,-1
2924,1922,-1,-1
2925,1923,-1,-1
2926,1924,-1,-1
2927,1925,-1,-1
2928,-1,-1,-1
2929,-1,-1,-1
2930,1926,-1,-1
2931,-1,-1,-1
2932,1927,-1,-1
2933,1928,-1,-1
2934,-1,-1,-1
2935,1929,-1,-1
2936,1930,-1,-1
2937,1931,-1,-1
2938,1932,-1,-1
2939,1933,-1,-1
2940,1934,-1,-1
2941,-1,-1,-1
2942,1935,-1,-1
2943,1936,-1,-1
2944,1937,-1,-1
2945,1938,-1,-1
2946,1939,-1,-1
2947,1940,-1,-1
2948,-1,-1,-1
2949,-1,-1,-1
2950,1941,-1,-1
2951,1942,-1,-1
2952,1943,-1,-1
2953,1944,-1,-1
2954,1945,-1,-1
2955,1946,-1,-1
2956,-1,-1,-1
2957,1947,-1,-1
2958,-1,-1,-1
2959,1948,-1,-1
2960,-1,-1,-1
2961,1949,-1,-1
2962,1950,-1,-1
2963,1951,-1,-1
2964,1952,-1,-1
2965,1953,-1,-1
2966,1954,-1,-1
2967,1955,-1,-1
2968,1956,-1,-1
2969,-1,-1,-1
2970,-1,-1,-1
2971,1957,-1,-1
2972,-1,-1,-1
2973,1958,-1,-1
2974,1959,-1,-1
2975,1960,-1,-1
2976,1961,-1,-1
2977,1962,-1,-1
2978,-1,-1,-1
2979,1963,-1,-1
2980,1964,-1,-1
2981,1965,-1,-1
2982,-1,-1,-1
2983,-1,-1,-1
2984,-1,-1,-1
2985,1966,-1,-1
2986,1967,-1,-1
2987,-1,-1,-1
2988,1968,-1,-1
2989,-1,-1,-1
2990,1969,-1,-1
2991,1970,-1,-1
2992,1971,-1,-1
2993,1972,-1,-1
2994,1973,-1,-1
2995,-1,-1,-1
2996,1974,-1,-1
2997,1975,-1,-1
2998,1976,-1,-1
2999,1977,-1,-1
3000,1978,-1,-1
3001,-1,-1,-1
3002,1979,-1,-1
3003,1980,-1,-1
3004,1981,-1,-1
3005,1982,-1,-1
3006,-1,-1,-1
3007,1983,-1,-1
3008,-1,-1,-1
3009,1984,-1,-1
3010,1985,-1,-1
3011,1986,-1,-1
3012,-1,-1,-1
3013,1987,-1,-1
3014,-1,-1,-1
3015,1988,-1,-1
3016,1989,-1,-1
3017,1990,-1,-1
3018,1991,-1,-1
3019,-1,-1,-1
3020,1992,-1,-1
3021,1993,-1,-1
3022,-1,-1,-1
3023,1994,-1,-1
3024,-1,-1,-1
3025,-1,-1,-1
3026,1995,-1,-1
3027,1996,-1,-1
3028,1997,-1,-1
3029,1998,-1,-1
3030,1999,-1,-1
3031,-1,-1,-1
3032,2000,-1,-1
3033,2001,-1,-1
3034,2002,-1,-1
3035,2003,-1,-1
3036,-1,-1,-1
3037,-1,-1,-1
3038,-1,-1,-1
3039,2004,-1,-1
3040,2005,-1,-1
3041,-1,-1,-1
3042,2006,-1,-1
3043,2007,-1,-1
3044,-1,-1,-1
3045,-1,-1,-1
3046,-1,-1,-1
3047,2008,-1,-1
3048,2009,-1,-1
3049,2010,-1,-1
3050,2011,-1,-1
3051,2012,-1,-1
3052,2013,-1,-1
3053,-1,-1,-1
3054,2014,-1,-1
3055,2015,-1,-1
3056,2016,-1,-1
3057,-1,-1,-1
3058,2017,-1,-1
3059,-1,-1,-1
3060,2018,-1,-1
3061,2019,-1,-1
3062,2020,-1,-1
3063,2021,-1,-1
3064,2022,-1,-1
3065,2023,-1,-1
3066,-1,-1,-1
3067,2024,-1,-1
3068,-1,-1,-1
3069,-1,-1,-1
3070,2025,-1,-1
3071,-1,-1,-1
3072,-1,-1,-1
3073,-1,-1,-1
3074,2026,-1,-1
3075,-1,-1,-1
3076,2027,-1,-1
3077,-1,-1,-1
3078,2028,-1,-1
3079,2029,-1,-1
3080,2030,-1,-1
3081,2031,-1,-1
3082,-1,-1,-1
3083,2032,-1,-1
3084,2033,-1,-1
3085,-1,-1,-1
3086,-1,-1,-1
3087,-1,-1,-1
3088,2034,-1,-1
3089,-1,-1,-1
3090,-1,-1,-1
3091,2035,-1,-1
3092,2036,-1,-1
3093,-1,-1,-1
3094,2037,-1,-1
3095,2038,-1,-1
3096,-1,-1,-1
3097,2039,-1,-1
3098,-1,-1,-1
3099,2040,-1,-1
3100,-1,-1,-1
3101,-1,-1,-1
3102,2041,-1,-1
3103,2042,-1,-1
3104,-1,-1,-1
3105,2043,-1,-1
3106,2044,-1,-1
3107,2045,-1,-1
3108,2046,-1,-1
3109,-1,-1,-1
3110,-1,-1,-1
3111,2047,-1,-1
3112,2048,-1,-1
3113,-1,-1,-1
3114,2049,-1,-1
3115,-1,-1,-1
3116,2050,-1,-1
3117,2051,-1,-1
3118,2052,-1,-1
3119,2053,-1,-1
3120,2054,-1,-1
3121,2055,-1,-1
3122,2056,-1,-1
3123,-1,-1,-1
3124,-1,-1,-1
3125,2057,-1,-1
3126,2058,-1,-1
3127,-1,-1,-1
3128,2059,-1,-1
3129,-1,-1,-1
3130,-1,-1,-1
3131,-1,-1,-1
3132,2060,-1,-1
3133,2061,-1,-1
3134,2062,-1,-1
3135,-1,-1,-1
3136,2063,-1,-1
3137,-1,-1,-1
3138,2064,-1,-1
3139,2065,-1,-1
3140,2066,-1,-1
3141,2067,-1,-1
3142,2068,-1,-1
3143,-1,-1,-1
3144,2069,-1,-1
3145,-1,-1,-1
3146,2070,-1,-1
3147,2071,-1,-1
3148,2072,-1,-1
3149,2073,-1,-1
3150,2074,-1,-1
3151,2075,-1,-1
3152,-1,-1,-1
3153,2076,-1,-1
3154,2077,-1,-1
3155,2078,-1,-1
3156,2079,-1,-1
3157,2080,-1,-1
3158,2081,-1,-1
3159,2082,-1,-1
3160,2083,-1,-1
3161,2084,-1,-1
3162,2085,-1,-1
3163,2086,-1,-1
3164,2087,-1,-1
3165,2088,-1,-1
3166,-1,-1,-1
3167,-1,-1,-1
3168,2089,-1,-1
3169,2090,-1,-1
3170,-1,-1,-1
3171,2091,-1,-1
3172,2092,-1,-1
3173,2093,-1,-1
3174,-1,-1,-1
3175,2094,-1,-1
3176,-1,-1,-1
3177,2095,-1,-1
3178,-1,-1,-1
3179,-1,-1,-1
3180,-1,-1,-1
3181,2096,-1,-1
3182,2097,-1,-1
3183,-1,-1,-1
3184,-1,-1,-1
3185,-1,-1,-1
3186,-1,-1,-1
3187,2098,-1,-1
3188,2099,-1,-1
3189,2100,-1,-1
3190,2101,-1,-1
3191,2102,-1,-1
3192,2103,-1,-1
3193,-1,-1,-1
3194,2104,-1,-1
3195,2105,-1,-1
3196,2106,-1,-1
3197,2107,-1,-1
3198,2108,-1,-1
3199,-1,-1,-1
3200,-1,-1,-1
3201,2109,-1,-1
3202,2110,-1,-1
3203,2111,-1,-1
3204,2112,-1,-1
3205,2113,-1,-1
3206,-1,-1,-1
3207,-1,-1,-1
3208,-1,-1,-1
3209,2114,-1,-1
3210,-1,-1,-1
3211,-1,-1,-1
3212,2115,-1,-1
3213,2116,-1,-1
3214,-1,-1,-1
3215,2117,-1,-1
3216,-1,-1,-1
3217,-1,-1,-1
3218,2118,-1,-1
3219,-1,-1,-1
3220,2119,-1,-1
3221,2120,-1,-1
3222,2121,-1,-1
3223,2122,-1,-1
3224,2123,-1,-1
3225,2124,-1,-1
3226,2125,-1,-1
3227,-1,-1,-1
3228,2126,-1,-1
3229,2127,-1,-1
3230,2128,-1,-1
3231,-1,-1,-1
3232,2129,-1,-1
3233,2130,-1,-1
3234,2131,-1,-1
3235,2132,-1,-1
3236,2133,-1,-1
3237,2134,-1,-1
3238,2135,-1,-1
3239,2136,-1,-1
3240,2137,-1,-1
3241,-1,-1,-1
3242,2138,-1,-1
3243,2139,-1,-1
3244,2140,-1,-1
3245,-1,-1,-1
3246,2141,-1,-1
3247,-1,-1,-1
3248,2142,-1,-1
3249,2143,-1,-1
3250,2144,-1,-1
3251,-1,-1,-1
3252,2145,-1,-1
3253,-1,-1,-1
3254,2146,-1,-1
3255,-1,-1,-1
3256,-1,-1,-1
3257,2147,-1,-1
3258,-1,-1,-1
3259,2148,-1,-1
3260,2149,-1,-1
3261,2150,-1,-1
3262,2151,-1,-1
3263,2152,-1,-1
3264,2153,-1,-1
3265,2154,-1,-1
3266,2155,-1,-1
3267,2156,-1,-1
3268,-1,-1,-1
3269,2157,-1,-1
3270,2158,-1,-1
3271,2159,-1,-1
3272,-1,-1,-1
3273,2160,-1,-1
3274,2161,-1,-1
3275,-1,-1,-1
3276,-1,-1,-1
3277,2162,-1,-1
3278,-1,-1,-1
3279,2163,-1,-1
3280,2164,-1,-1
3281,2165,-1,-1
3282,2166,-1,-1
3283,2167,-1,-1
3284,-1,-1,-1
3285,2168,-1,-1
3286,2169,-1,-1
3287,2170,-1,-1
3288,2171,-1,-1
3289,2172,-1,-1
3290,2173,-1,-1
3291,2174,-1,-1
3292,2175,-1,-1
3293,-1,-1,-1
3294,2176,-1,-1
3295,2177,-1,-1
3296,2178,-1,-1
3297,2179,-1,-1
3298,2180,-1,-1
3299,-1,-1,-1
3300,2181,-1,-1
3301,2182,-1,-1
3302,-1,-1,-1
3303,-1,-1,-1
3304,2183,-1,-1
3305,2184,-1,-1
3306,2185,-1,-1
3307,2186,-1,-1
3308,-1,-1,-1
3309,-1,-1,-1
3310,-1,-1,-1
3311,2187,-1,-1
3312,2188,-1,-1
3313,2189,-1,-1
3314,2190,-1,-1
3315,2191,-1,-1
3316,-1,-1,-1
3317,-1,-1,-1
3318,-1,-1,-1
3319,-1,-1,-1
3320,-1,-1,-1
3321,-1,-1,-1
3322,2192,-1,-1
3323,-1,-1,-1
3324,2193,-1,-1
3325,-1,-1,-1
3326,2194,-1,-1
3327,2195,-1,-1
3328,2196,-1,-1
3329,2197,-1,-1
3330,2198,-1,-1
3331,2199,-1,-1
3332,2200,-1,-1
3333,2201,-1,-1
3334,2202,-1,-1
3335,2203,-1,-1
3336,2204,-1,-1
3337,2205,-1,-1
3338,-1,-1,-1
3339,-1,-1,-1
3340,2206,-1,-1
3341,-1,-1,-1
3342,2207,-1,-1
3343,2208,-1,-1
3344,2209,-1,-1
3345,2210,-1,-1
3346,-1,-1,-1
3347,2211,-1,-1
3348,-1,-1,-1
3349,2212,-1,-1
3350,-1,-1,-1
3351,2213,-1,-1
3352,2214,-1,-1
3353,2215,-1,-1
3354,2216,-1,-1
3355,2217,-1,-1
3356,2218,-1,-1
3357,2219,-1,-1
3358,2220,-1,-1
3359,-1,-1,-1
3360,2221,-1,-1
3361,2222,-1,-1
3362,-1,-1,-1
3363,2223,-1,-1
3364,2224,-1,-1
3365,2225,-1,-1
3366,2226,-1,-1
3367,2227,-1,-1
3368,2228,-1,-1
3369,2229,-1,-1
3370,2230,-1,-1
3371,2231,-1,-1
3372,2232,-1,-1
3373,2233,-1,-1
3374,2234,-1,-1
3375,2235,-1,-1
3376,2236,-1,-1
3377,-1,-1,-1
3378,-1,-1,-1
3379,2237,-1,-1
3380,2238,-1,-1
3381,2239,-1,-1
3382,-1,-1,-1
3383,2240,-1,-1
3384,2241,-1,-1
3385,2242,-1,-1
3386,2243,-1,-1
3387,2244,-1,-1
3388,2245,-1,-1
3389,2246,-1,-1
3390,-1,-1,-1
3391,2247,-1,-1
3392,2248,-1,-1
3393,2249,-1,-1
3394,2250,-1,-1
3395,2251,-1,-1
3396,2252,-1,-1
3397,2253,-1,-1
3398,2254,-1,-1
3399,-1,-1,-1
3400,-1,-1,-1
3401,2255,-1,-1
3402,2256,-1,-1
3403,2257,-1,-1
3404,2258,-1,-1
3405,2259,-1,-1
3406,2260,-1,-1
3407,2261,-1,-1
3408,-1,-1,-1
3409,2262,-1,-1
3410,-1,-1,-1
3411,-1,-1,-1
3412,2263,-1,-1
3413,-1,-1,-1
3414,-1,-1,-1
3415,-1,-1,-1
3416,2264,-1,-1
3417,2265,-1,-1
3418,-1,-1,-1
3419,2266,-1,-1
3420,2267,-1,-1
3421,-1,-1,-1
3422,-1,-1,-1
3423,2268,-1,-1
3424,-1,-1,-1
3425,-1,-1,-1
3426,2269,-1,-1
3427,2270,-1,-1
3428,2271,-1,-1
3429,-1,-1,-1
3430,2272,-1,-1
3431,2273,-1,-1
3432,2274,-1,-1
3433,-1,-1,-1
3434,2275,-1,-1
3435,-1,-1,-1
3436,-1,-1,-1
3437,2276,-1,-1
3438,-1,-1,-1
3439,2277,-1,-1
3440,-1,-1,-1
3441,-1,-1,-1
3442,2278,-1,-1
3443,-1,-1,-1
3444,2279,-1,-1
3445,-1,-1,-1
3446,2280,-1,-1
3447,-1,-1,-1
3448,2281,-1,-1
3449,2282,-1,-1
3450,2283,-1,-1
3451,2284,-1,-1
3452,2285,-1,-1
3453,2286,-1,-1
3454,2287,-1,-1
3455,2288,-1,-1
3456,-1,-1,-1
3457,-1,-1,-1
3458,2289,-1,-1
3459,-1,-1,-1
3460,-1,-1,-1
3461,2290,-1,-1
3462,2291,-1,-1
3463,-1,-1,-1
3464,-1,-1,-1
3465,2292,-1,-1
3466,-1,-1,-1
3467,2293,-1,-1
3468,2294,-1,-1
3469,2295,-1,-1
3470,2296,-1,-1
3471,2297,-1,-1
3472,2298,-1,-1
3473,2299,-1,-1
3474,2300,-1,-1
3475,2301,-1,-1
3476,-1,-1,-1
3477,2302,-1,-1
3478,2303,-1,-1
3479,-1,-1,-1
3480,2304,-1,-1
3481,-1,-1,-1
3482,2305,-1,-1
3483,-1,-1,-1
3484,2306,-1,-1
3485,2307,-1,-1
3486,2308,-1,-1
3487,2309,-1,-1
3488,2310,-1,-1
3489,2311,-1,-1
3490,2312,-1,-1
3491,2313,-1,-1
3492,-1,-1,-1
3493,2314,-1,-1
3494,-1,-1,-1
3495,-1,-1,-1
3496,2315,-1,-1
3497,2316,-1,-1
3498,2317,-1,-1
3499,2318,-1,-1
3500,2319,-1,-1
3501,2320,-1,-1
3502,2321,-1,-1
3503,-1,-1,-1
3504,2322,-1,-1
3505,-1,-1,-1
3506,2323,-1,-1
3507,2324,-1,-1
3508,2325,-1,-1
3509,2326,-1,-1
3510,2327,-1,-1
3511,2328,-1,-1
3512,-1,-1,-1
3513,2329,-1,-1
3514,-1,-1,-1
3515,2330,-1,-1
3516,-1,-1,-1
3517,2331,-1,-1
3518,-1,-1,-1
3519,2332,-1,-1
3520,-1,-1,-1
3521,2333,-1,-1
3522,-1,-1,-1
3523,2334,-1,-1
3524,2335,-1,-1
3525,2336,-1,-1
3526,-1,-1,-1
3527,-1,-1,-1
3528,2337,-1,-1
3529,2338,-1,-1
3530,2339,-1,-1
3531,2340,-1,-1
3532,2341,-1,-1
3533,2342,-1,-1
3534,2343,-1,-1
3535,-1,-1,-1
3536,2344,-1,-1
3537,-1,-1,-1
3538,-1,-1,-1
3539,-1,-1,-1
3540,-1,-1,-1
3541,2345,-1,-1
3542,-1,-1,-1
3543,2346,-1,-1
3544,2347,-1,-1
3545,2348,-1,-1
3546,2349,-1,-1
3547,2350,-1,-1
3548,2351,-1,-1
3549,2352,-1,-1
3550,-1,-1,-1
3551,2353,-1,-1
3552,2354,-1,-1
3553,-1,-1,-1
3554,2355,-1,-1
3555,2356,-1,-1
3556,2357,-1,-1
3557,2358,-1,-1
3558,2359,-1,-1
3559,2360,-1,-1
3560,2361,-1,-1
3561,2362,-1,-1
3562,2363,-1,-1
3563,2364,-1,-1
3564,-1,-1,-1
3565,2365,-1,-1
3566,2366,-1,-1
3567,2367,-1,-1
3568,2368,-1,-1
3569,2369,-1,-1
3570,2370,-1,-1
3571,-1,-1,-1
3572,2371,-1,-1
3573,-1,-1,-1
3574,-1,-1,-1
3575,-1,-1,-1
3576,2372,-1,-1
3577,2373,-1,-1
3578,-1,-1,-1
3579,-1,-1,-1
3580,2374,-1,-1
3581,2375,-1,-1
3582,2376,-1,-1
3583,-1,-1,-1
3584,-1,-1,-1
3585,2377,-1,-1
3586,-1,-1,-1
3587,2378,-1,-1
3588,2379,-1,-1
3589,2380,-1,-1
3590,2381,-1,-1
3591,2382,-1,-1
3592,2383,-1,-1
3593,2384,-1,-1
3594,2385,-1,-1
3595,2386,-1,-1
3596,2387,-1,-1
3597,-1,-1,-1
3598,2388,-1,-1
3599,2389,-1,-1
3600,2390,-1,-1
3601,-1,-1,-1
3602,2391,-1,-1
3603,-1,-1,-1
3604,-1,-1,-1
3605,-1,-1,-1
3606,2392,-1,-1
3607,2393,-1,-1
3608,2394,-1,-1
3609,-1,-1,-1
3610,2395,-1,-1
3611,-1,-1,-1
3612,-1,-1,-1
3613,-1,-1,-1
3614,2396,-1,-1
3615,2397,-1,-1
3616,2398,-1,-1
3617,2399,-1,-1
3618,2400,-1,-1
3619,2401,-1,-1
3620,2402,-1,-1
3621,-1,-1,-1
3622,-1,-1,-1
3623,-1,-1,-1
3624,2403,-1,-1
3625,2404,-1,-1
3626,2405,-1,-1
3627,-1,-1,-1
3628,2406,-1,-1
3629,-1,-1,-1
3630,2407,-1,-1
3631,2408,-1,-1
3632,2409,-1,-1
3633,2410,-1,-1
3634,-1,-1,-1
3635,2411,-1,-1
3636,-1,-1,-1
3637,2412,-1,-1
3638,2413,-1,-1
3639,2414,-1,-1
3640,2415,-1,-1
3641,2416,-1,-1
3642,-1,-1,-1
3643,2417,-1,-1
3644,2418,-1,-1
3645,-1,-1,-1
3646,2419,-1,-1
3647,-1,-1,-1
3648,2420,-1,-1
3649,2421,-1,-1
3650,2422,-1,-1
3651,2423,-1,-1
3652,-1,-1,-1
3653,2424,-1,-1
3654,2425,-1,-1
3655,-1,-1,-1
3656,-1,-1,-1
